"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-master",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output nb_cidd_master.csv",,,,"Date:","26 Sep 2019 06:39:15 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
26-09 06:39:28,0.500,0.0,99.500,0.0,0.0,0.0,1300979712.0,3915776.0,137580544.0,6928420864.0,0.0,0.0,2923.0,1310.0,0.0,0.0,java / 0:8192
26-09 06:39:29,0.251,0.251,99.497,0.0,0.0,0.0,1300946944.0,3915776.0,137580544.0,6928453632.0,0.0,0.0,4561.0,1637.0,0.0,0.0,java / 0:8192
26-09 06:39:30,0.251,0.0,99.749,0.0,0.0,0.0,1300914176.0,3915776.0,137580544.0,6928486400.0,0.0,0.0,5650.0,1855.0,0.0,0.0,java / 0:8192
26-09 06:39:31,0.748,0.0,99.002,0.249,0.0,0.0,1300873216.0,3923968.0,137580544.0,6928519168.0,0.0,12288.0,2989.0,1412.0,0.0,2.0,java / 0:8192
26-09 06:39:32,0.251,0.251,99.499,0.0,0.0,0.0,1300840448.0,3923968.0,137580544.0,6928551936.0,0.0,0.0,4561.0,1653.0,0.0,0.0,java / 0:8192
26-09 06:39:33,0.251,0.251,99.499,0.0,0.0,0.0,1301004288.0,3923968.0,137580544.0,6928388096.0,0.0,0.0,5650.0,1855.0,0.0,0.0,java / 0:8192
26-09 06:39:34,0.249,0.249,99.501,0.0,0.0,0.0,1300971520.0,3923968.0,137580544.0,6928420864.0,0.0,0.0,2923.0,1310.0,0.0,0.0,java / 0:8192
26-09 06:39:35,0.501,0.0,99.499,0.0,0.0,0.0,1300938752.0,3923968.0,137580544.0,6928453632.0,0.0,0.0,4561.0,1637.0,0.0,0.0,java / 0:8192
26-09 06:39:36,0.500,0.0,99.0,0.500,0.0,0.0,1301024768.0,3932160.0,137580544.0,6928359424.0,0.0,12288.0,5716.0,1957.0,0.0,2.0,java / 0:8192
26-09 06:39:37,0.251,0.251,99.499,0.0,0.0,0.0,1300992000.0,3932160.0,137580544.0,6928392192.0,0.0,0.0,2923.0,1326.0,0.0,0.0,java / 0:8192
26-09 06:39:38,0.499,0.249,99.252,0.0,0.0,0.0,1300959232.0,3932160.0,137580544.0,6928424960.0,0.0,0.0,4561.0,1637.0,0.0,0.0,java / 0:8192
26-09 06:39:39,0.251,0.251,99.499,0.0,0.0,0.0,1301123072.0,3932160.0,137580544.0,6928261120.0,0.0,0.0,5650.0,1855.0,0.0,0.0,java / 0:8192
26-09 06:39:40,0.251,0.251,99.499,0.0,0.0,0.0,1301090304.0,3932160.0,137580544.0,6928293888.0,0.0,0.0,2923.0,1310.0,0.0,0.0,java / 0:8192
26-09 06:39:41,0.250,0.250,99.250,0.250,0.0,0.0,1301012480.0,3940352.0,137584640.0,6928359424.0,0.0,12288.0,4705.0,2193.0,0.0,2.0,java / 0:8192
26-09 06:39:42,0.500,0.250,99.250,0.0,0.0,0.0,1300979712.0,3940352.0,137584640.0,6928392192.0,0.0,0.0,5650.0,1871.0,0.0,0.0,java / 0:8192
26-09 06:39:43,0.250,0.250,99.500,0.0,0.0,0.0,1300946944.0,3940352.0,137584640.0,6928424960.0,0.0,0.0,2923.0,1310.0,0.0,0.0,java / 0:8192
26-09 06:39:44,0.250,0.250,99.500,0.0,0.0,0.0,1301110784.0,3940352.0,137584640.0,6928261120.0,0.0,0.0,4603.0,1679.0,0.0,0.0,java / 0:8192
26-09 06:39:45,0.251,0.251,99.499,0.0,0.0,0.0,1301078016.0,3940352.0,137584640.0,6928293888.0,0.0,0.0,5650.0,1855.0,0.0,0.0,java / 0:8192
26-09 06:39:46,0.0,0.251,99.248,0.501,0.0,0.0,1301037056.0,3948544.0,137584640.0,6928326656.0,0.0,12288.0,2632.0,1305.0,0.0,2.0,java / 0:8192
26-09 06:39:47,0.249,0.249,99.501,0.0,0.0,0.0,1301004288.0,3948544.0,137584640.0,6928359424.0,0.0,0.0,4561.0,1653.0,0.0,0.0,java / 0:8192
26-09 06:39:48,0.251,0.251,99.499,0.0,0.0,0.0,1300971520.0,3948544.0,137584640.0,6928392192.0,0.0,0.0,5650.0,1855.0,0.0,0.0,java / 0:8192
26-09 06:39:49,0.752,0.251,98.997,0.0,0.0,0.0,1300955136.0,3948544.0,137584640.0,6928408576.0,0.0,0.0,2923.0,1310.0,0.0,0.0,java / 0:12288
26-09 06:39:50,0.251,0.0,99.749,0.0,0.0,0.0,1301118976.0,3948544.0,137584640.0,6928244736.0,0.0,0.0,4561.0,1661.0,0.0,0.0,java / 0:12288
26-09 06:39:51,0.250,0.250,99.250,0.250,0.0,0.0,1301078016.0,3956736.0,137584640.0,6928277504.0,0.0,16384.0,5716.0,1957.0,0.0,2.0,java / 0:12288
26-09 06:39:52,0.251,0.0,99.749,0.0,0.0,0.0,1301045248.0,3956736.0,137584640.0,6928310272.0,0.0,0.0,2923.0,1326.0,0.0,0.0,java / 0:12288
26-09 06:39:53,0.250,0.500,99.250,0.0,0.0,0.0,1300979712.0,3956736.0,137584640.0,6928375808.0,0.0,0.0,4561.0,1637.0,0.0,0.0,java / 0:12288
26-09 06:39:54,0.500,0.0,99.500,0.0,0.0,0.0,1300946944.0,3956736.0,137584640.0,6928408576.0,0.0,36864.0,5650.0,1855.0,0.0,5.0,java / 0:8192
26-09 06:39:55,0.251,0.0,99.749,0.0,0.0,0.0,1300914176.0,3956736.0,137584640.0,6928441344.0,0.0,0.0,2923.0,1350.0,0.0,0.0,java / 0:8192
26-09 06:39:56,0.251,0.251,98.997,0.501,0.0,0.0,1301102592.0,3964928.0,137584640.0,6928244736.0,0.0,24576.0,4627.0,1739.0,0.0,2.0,java / 0:8192
26-09 06:39:57,0.499,0.249,99.252,0.0,0.0,0.0,1301069824.0,3964928.0,137584640.0,6928277504.0,0.0,0.0,5650.0,1978.0,0.0,0.0,java / 0:8192
26-09 06:39:58,0.251,0.0,99.749,0.0,0.0,0.0,1301037056.0,3964928.0,137584640.0,6928310272.0,0.0,0.0,2989.0,2009.0,0.0,0.0,java / 0:8192
26-09 06:39:59,0.500,0.250,99.250,0.0,0.0,0.0,1300987904.0,3964928.0,137584640.0,6928359424.0,0.0,16384.0,4561.0,1637.0,0.0,3.0,java / 0:4096
26-09 06:40:00,0.501,0.0,99.499,0.0,0.0,0.0,1300955136.0,3964928.0,137584640.0,6928392192.0,0.0,0.0,5650.0,1895.0,0.0,0.0,java / 0:4096
26-09 06:40:01,0.0,0.500,99.0,0.500,0.0,0.0,1300914176.0,3973120.0,137584640.0,6928424960.0,0.0,28672.0,2989.0,1412.0,0.0,3.0,java / 0:4096
26-09 06:40:02,0.499,0.249,99.252,0.0,0.0,0.0,1301078016.0,3973120.0,137584640.0,6928261120.0,0.0,0.0,4561.0,1653.0,0.0,0.0,java / 0:4096
26-09 06:40:03,0.750,0.0,99.250,0.0,0.0,0.0,1301045248.0,3973120.0,137584640.0,6928293888.0,0.0,0.0,5650.0,1855.0,0.0,0.0,java / 0:4096
26-09 06:40:04,0.500,0.250,99.250,0.0,0.0,0.0,1301012480.0,3973120.0,137584640.0,6928326656.0,0.0,0.0,2923.0,1310.0,0.0,0.0,java / 0:4096
26-09 06:40:05,0.249,0.249,99.501,0.0,0.0,0.0,1300979712.0,3973120.0,137584640.0,6928359424.0,0.0,0.0,4561.0,1637.0,0.0,0.0,java / 0:4096
26-09 06:40:06,0.251,0.0,99.497,0.251,0.0,0.0,1300905984.0,3981312.0,137584640.0,6928424960.0,0.0,12288.0,5716.0,1957.0,0.0,2.0,java / 0:4096
26-09 06:40:07,0.500,0.0,99.500,0.0,0.0,0.0,1301069824.0,3981312.0,137584640.0,6928261120.0,0.0,0.0,2923.0,1326.0,0.0,0.0,java / 0:4096
26-09 06:40:08,0.500,0.0,99.500,0.0,0.0,0.0,1301037056.0,3981312.0,137584640.0,6928293888.0,0.0,0.0,4603.0,1679.0,0.0,0.0,java / 0:4096
26-09 06:40:09,0.500,0.0,99.500,0.0,0.0,0.0,1301004288.0,3981312.0,137584640.0,6928326656.0,0.0,0.0,5650.0,1855.0,0.0,0.0,java / 0:4096
26-09 06:40:10,0.500,0.0,99.500,0.0,0.0,0.0,1300971520.0,3981312.0,137584640.0,6928359424.0,0.0,0.0,2923.0,1310.0,0.0,0.0,java / 0:4096
26-09 06:40:11,0.0,0.251,99.497,0.251,0.0,0.0,1300926464.0,3989504.0,137588736.0,6928392192.0,0.0,12288.0,4627.0,1739.0,0.0,2.0,java / 0:4096
26-09 06:40:12,0.748,0.249,99.002,0.0,0.0,0.0,1300893696.0,3989504.0,137588736.0,6928424960.0,0.0,0.0,5650.0,1871.0,0.0,0.0,java / 0:4096
26-09 06:40:13,0.249,0.249,99.501,0.0,0.0,0.0,1301057536.0,3989504.0,137588736.0,6928261120.0,0.0,0.0,2923.0,1310.0,0.0,0.0,java / 0:4096
26-09 06:40:14,0.250,0.250,99.500,0.0,0.0,0.0,1301024768.0,3989504.0,137588736.0,6928293888.0,0.0,0.0,4561.0,1637.0,0.0,0.0,java / 0:4096
26-09 06:40:15,0.251,0.251,99.499,0.0,0.0,0.0,1300992000.0,3989504.0,137588736.0,6928326656.0,0.0,0.0,5716.0,1957.0,0.0,0.0,java / 0:4096
26-09 06:40:16,0.251,0.0,99.499,0.251,0.0,0.0,1300951040.0,3997696.0,137588736.0,6928359424.0,0.0,12288.0,2989.0,1412.0,0.0,2.0,java / 0:4096
26-09 06:40:17,0.500,0.0,99.500,0.0,0.0,0.0,1300918272.0,3997696.0,137588736.0,6928392192.0,0.0,0.0,4561.0,1653.0,0.0,0.0,java / 0:4096
26-09 06:40:18,0.500,0.250,99.250,0.0,0.0,0.0,1301049344.0,3997696.0,137588736.0,6928261120.0,0.0,0.0,6490.0,2365.0,0.0,0.0,java / 0:4096
26-09 06:40:19,0.251,0.251,99.499,0.0,0.0,0.0,1301016576.0,3997696.0,137588736.0,6928293888.0,0.0,0.0,3931.0,1922.0,0.0,0.0,java / 0:4096
26-09 06:40:20,0.501,0.0,99.499,0.0,0.0,0.0,1300951040.0,3997696.0,137588736.0,6928359424.0,0.0,0.0,4561.0,1637.0,0.0,0.0,java / 0:4096
26-09 06:40:21,0.499,0.249,99.002,0.249,0.0,0.0,1301037056.0,4005888.0,137588736.0,6928265216.0,0.0,12288.0,5794.0,2411.0,0.0,2.0,java / 0:4096
26-09 06:40:22,0.0,0.251,99.749,0.0,0.0,0.0,1301004288.0,4005888.0,137588736.0,6928297984.0,0.0,0.0,2923.0,1326.0,0.0,0.0,java / 0:4096
26-09 06:40:23,0.250,0.250,99.500,0.0,0.0,0.0,1301168128.0,4005888.0,137588736.0,6928134144.0,0.0,0.0,4561.0,1637.0,0.0,0.0,java / 0:4096
26-09 06:40:24,0.500,0.0,99.500,0.0,0.0,0.0,1301135360.0,4005888.0,137588736.0,6928166912.0,0.0,28672.0,5650.0,1855.0,0.0,6.0,java / 0:12288
26-09 06:40:25,0.501,0.501,96.992,2.005,0.0,0.0,1301184512.0,4165632.0,137981952.0,6927564800.0,544768.0,36864.0,3901.0,2422.0,63.0,3.0,java / 0:12288
26-09 06:40:26,0.250,0.250,99.500,0.0,0.0,0.0,1301118976.0,4165632.0,137981952.0,6927630336.0,0.0,0.0,4729.0,1771.0,0.0,0.0,java / 0:12288
26-09 06:40:27,0.750,0.0,99.250,0.0,0.0,0.0,1301086208.0,4165632.0,137981952.0,6927663104.0,0.0,0.0,5651.0,1855.0,0.0,0.0,java / 0:12288
26-09 06:40:28,0.250,0.250,99.500,0.0,0.0,0.0,1301053440.0,4165632.0,137981952.0,6927695872.0,0.0,0.0,2924.0,1310.0,0.0,0.0,java / 0:12288
26-09 06:40:29,0.500,0.0,99.500,0.0,0.0,0.0,1301217280.0,4165632.0,137981952.0,6927532032.0,0.0,0.0,4562.0,1637.0,0.0,0.0,java / 0:12288
26-09 06:40:30,0.251,0.251,99.248,0.251,0.0,0.0,1301176320.0,4173824.0,137981952.0,6927564800.0,0.0,16384.0,5693.0,1897.0,0.0,2.0,java / 0:12288
26-09 06:40:31,0.250,0.250,99.500,0.0,0.0,0.0,1301143552.0,4173824.0,137981952.0,6927597568.0,0.0,0.0,2966.0,1368.0,0.0,0.0,java / 0:12288
26-09 06:40:32,0.250,0.250,99.250,0.0,0.0,0.250,1301110784.0,4173824.0,137981952.0,6927630336.0,0.0,0.0,4562.0,1637.0,0.0,0.0,java / 0:12288
26-09 06:40:33,0.250,0.250,99.500,0.0,0.0,0.0,1301078016.0,4173824.0,137981952.0,6927663104.0,0.0,0.0,5651.0,1855.0,0.0,0.0,java / 0:12288
26-09 06:40:34,0.250,0.250,99.500,0.0,0.0,0.0,1301209088.0,4173824.0,137981952.0,6927532032.0,0.0,28672.0,2924.0,1310.0,0.0,5.0,java / 0:12288
26-09 06:40:35,0.251,0.0,99.749,0.0,0.0,0.0,1301241856.0,4173824.0,137981952.0,6927499264.0,0.0,0.0,4562.0,1653.0,0.0,0.0,java / 0:12288
26-09 06:40:36,0.249,0.499,98.753,0.499,0.0,0.0,1301200896.0,4182016.0,137981952.0,6927532032.0,0.0,24576.0,5717.0,1957.0,0.0,3.0,java / 0:12288
26-09 06:40:37,0.251,0.0,99.749,0.0,0.0,0.0,1301168128.0,4182016.0,137981952.0,6927564800.0,0.0,0.0,2924.0,1326.0,0.0,0.0,java / 0:12288
26-09 06:40:38,0.499,0.249,99.252,0.0,0.0,0.0,1301102592.0,4182016.0,137981952.0,6927630336.0,0.0,0.0,4562.0,1637.0,0.0,0.0,java / 0:4096
26-09 06:40:39,0.498,0.498,99.005,0.0,0.0,0.0,1301196800.0,4182016.0,137981952.0,6927536128.0,0.0,0.0,5651.0,1986.0,0.0,0.0,java / 0:4096
26-09 06:40:40,0.251,0.251,99.497,0.0,0.0,0.0,1301356544.0,4182016.0,137986048.0,6927372288.0,0.0,0.0,3092.0,2075.0,0.0,0.0,java / 0:4096
26-09 06:40:41,0.499,0.0,99.252,0.249,0.0,0.0,1301323776.0,4190208.0,137977856.0,6927405056.0,0.0,16384.0,4628.0,1739.0,0.0,2.0,java / 0:4096
26-09 06:40:42,0.251,0.0,99.749,0.0,0.0,0.0,1301282816.0,4190208.0,137986048.0,6927437824.0,0.0,0.0,5294.0,1764.0,0.0,0.0,java / 0:4096
26-09 06:40:43,0.0,0.501,99.499,0.0,0.0,0.0,1301250048.0,4190208.0,137986048.0,6927470592.0,0.0,0.0,2924.0,1203.0,0.0,0.0,java / 0:4096
26-09 06:40:44,0.500,0.0,99.500,0.0,0.0,0.0,1301217280.0,4190208.0,137986048.0,6927503360.0,0.0,0.0,4562.0,1744.0,0.0,0.0,java / 0:4096
26-09 06:40:45,0.251,0.251,99.499,0.0,0.0,0.0,1301184512.0,4190208.0,137986048.0,6927536128.0,0.0,0.0,5651.0,1855.0,0.0,0.0,java / 0:4096
26-09 06:40:46,0.250,0.250,99.500,0.0,0.0,0.0,1301348352.0,4190208.0,137986048.0,6927372288.0,0.0,0.0,2924.0,1310.0,0.0,0.0,java / 0:4096
26-09 06:40:47,0.250,0.250,99.250,0.250,0.0,0.0,1301307392.0,4198400.0,137986048.0,6927405056.0,0.0,12288.0,4628.0,1739.0,0.0,2.0,java / 0:4096
26-09 06:40:48,0.251,0.0,99.749,0.0,0.0,0.0,1301274624.0,4198400.0,137986048.0,6927437824.0,0.0,0.0,5651.0,1871.0,0.0,0.0,java / 0:4096
26-09 06:40:49,0.500,0.500,99.0,0.0,0.0,0.0,1301254144.0,4198400.0,137990144.0,6927454208.0,4096.0,0.0,2924.0,1310.0,1.0,0.0,java / 4096:4096
26-09 06:40:50,0.499,0.249,99.252,0.0,0.0,0.0,1301188608.0,4198400.0,137990144.0,6927519744.0,0.0,0.0,4562.0,1677.0,0.0,0.0,java / 4096:4096
26-09 06:40:51,0.501,0.0,99.499,0.0,0.0,0.0,1301319680.0,4198400.0,137990144.0,6927388672.0,0.0,0.0,5651.0,1855.0,0.0,0.0,java / 4096:4096
26-09 06:40:52,0.251,0.0,99.499,0.251,0.0,0.0,1301311488.0,4206592.0,137990144.0,6927388672.0,0.0,20480.0,2990.0,1412.0,0.0,2.0,java / 4096:4096
26-09 06:40:53,0.0,0.251,99.749,0.0,0.0,0.0,1301278720.0,4206592.0,137990144.0,6927421440.0,0.0,0.0,4562.0,1653.0,0.0,0.0,java / 4096:4096
26-09 06:40:54,0.500,0.250,99.250,0.0,0.0,0.0,1301245952.0,4206592.0,137990144.0,6927454208.0,0.0,45056.0,5651.0,1855.0,0.0,5.0,java / 0:8192
26-09 06:40:55,0.499,0.249,99.252,0.0,0.0,0.0,1301213184.0,4206592.0,137990144.0,6927486976.0,0.0,0.0,2924.0,1350.0,0.0,0.0,java / 0:8192
26-09 06:40:56,0.251,0.0,99.749,0.0,0.0,0.0,1301180416.0,4206592.0,137990144.0,6927519744.0,0.0,0.0,4604.0,1679.0,0.0,0.0,java / 0:8192
26-09 06:40:57,0.496,0.248,98.759,0.496,0.0,0.0,1301336064.0,4214784.0,137990144.0,6927355904.0,0.0,24576.0,5002.0,1741.0,0.0,2.0,java / 0:4096
26-09 06:40:58,0.0,0.251,99.749,0.0,0.0,0.0,1301303296.0,4214784.0,137990144.0,6927388672.0,0.0,0.0,2924.0,1352.0,0.0,0.0,java / 0:4096
26-09 06:40:59,0.500,0.250,99.250,0.0,0.0,0.0,1301254144.0,4214784.0,137990144.0,6927437824.0,0.0,4096.0,4562.0,1637.0,0.0,1.0,java / 0:4096
26-09 06:41:00,0.998,0.748,95.761,2.494,0.0,0.0,1301913600.0,4653056.0,137777152.0,6926553088.0,708608.0,0.0,6679.0,3772.0,123.0,0.0,java / 860160:0
26-09 06:41:01,4.511,2.005,73.183,20.050,0.0,0.251,1314631680.0,4960256.0,142942208.0,6908362752.0,4882432.0,0.0,2924.0,1345.0,513.0,0.0,java / 4747264:32768
26-09 06:41:02,9.0,2.250,70.0,18.750,0.0,0.0,1336057856.0,4968448.0,149790720.0,6880079872.0,7180288.0,40960.0,4628.0,1779.0,354.0,2.0,java / 7196672:0
26-09 06:41:03,21.970,7.576,62.879,7.576,0.0,0.0,1381421056.0,7237632.0,172380160.0,6809858048.0,8437760.0,0.0,5717.0,2003.0,490.0,0.0,java / 8404992:14979072
26-09 06:41:04,20.455,13.131,64.899,1.263,0.0,0.253,1417879552.0,10579968.0,231059456.0,6711377920.0,12341248.0,36491264.0,2924.0,1352.0,100.0,374.0,java / 12451840:46415872
26-09 06:41:05,15.190,5.823,67.595,11.392,0.0,0.0,1436381184.0,11726848.0,249372672.0,6673416192.0,6840320.0,0.0,4628.0,1859.0,458.0,0.0,java / 6893568:11354112
26-09 06:41:06,15.365,2.267,70.025,12.343,0.0,0.0,1473654784.0,11726848.0,255602688.0,6629912576.0,6262784.0,0.0,6059.0,3489.0,572.0,0.0,java / 6082560:0
26-09 06:41:07,32.997,3.778,54.660,8.564,0.0,0.0,1514307584.0,11755520.0,258461696.0,6586372096.0,2998272.0,5918720.0,448557.0,6300.0,244.0,26.0,java / 2981888:20480
26-09 06:41:08,36.591,3.258,60.150,0.0,0.0,0.0,1573224448.0,11755520.0,258588672.0,6527328256.0,0.0,0.0,3123869.0,3335782.0,0.0,0.0,java / 2981888:20480
26-09 06:41:09,28.180,0.748,70.823,0.0,0.0,0.249,1576550400.0,11755520.0,258588672.0,6524002304.0,0.0,0.0,3634859.0,4247940.0,0.0,0.0,java / 2981888:20480
26-09 06:41:10,26.884,0.754,72.362,0.0,0.0,0.0,1585692672.0,11755520.0,258588672.0,6514860032.0,0.0,0.0,3709114.0,4179406.0,0.0,0.0,java / 2981888:20480
26-09 06:41:11,25.815,1.253,72.682,0.0,0.0,0.251,1586196480.0,11755520.0,258588672.0,6514356224.0,0.0,0.0,3604896.0,4048255.0,0.0,0.0,java / 2981888:20480
26-09 06:41:12,26.382,1.005,72.362,0.251,0.0,0.0,1592639488.0,11763712.0,258588672.0,6507905024.0,0.0,131072.0,3553788.0,4179539.0,0.0,2.0,java / 2981888:20480
26-09 06:41:13,26.0,0.750,73.0,0.0,0.0,0.250,1595752448.0,11763712.0,258588672.0,6504792064.0,0.0,0.0,3689610.0,4244508.0,0.0,0.0,java / 2981888:20480
26-09 06:41:14,26.633,0.754,72.613,0.0,0.0,0.0,1598812160.0,11763712.0,258588672.0,6501732352.0,0.0,0.0,3833420.0,4312990.0,0.0,0.0,java / 2981888:20480
26-09 06:41:15,26.0,0.500,73.0,0.0,0.0,0.500,1600843776.0,11763712.0,258588672.0,6499700736.0,0.0,0.0,3640328.0,4249473.0,0.0,0.0,java / 2981888:20480
26-09 06:41:16,26.131,0.503,73.116,0.0,0.0,0.251,1601499136.0,11763712.0,258588672.0,6499045376.0,0.0,0.0,3863222.0,4314521.0,0.0,0.0,java / 2981888:20480
26-09 06:41:17,26.633,0.503,72.613,0.0,0.0,0.251,1602371584.0,11763712.0,258588672.0,6498172928.0,0.0,0.0,3790397.0,4387123.0,0.0,0.0,java / 2981888:20480
26-09 06:41:18,27.500,0.250,71.750,0.500,0.0,0.0,1602101248.0,11771904.0,258588672.0,6498435072.0,0.0,12288.0,3761606.0,4310191.0,0.0,2.0,java / 2981888:20480
26-09 06:41:19,26.382,0.503,72.864,0.0,0.0,0.251,1602428928.0,11771904.0,258588672.0,6498107392.0,0.0,0.0,3822725.0,4308900.0,0.0,0.0,java / 2981888:20480
26-09 06:41:20,27.889,0.754,71.357,0.0,0.0,0.0,1602449408.0,11771904.0,258588672.0,6498086912.0,0.0,0.0,3674240.0,4257976.0,0.0,0.0,java / 2981888:20480
26-09 06:41:21,25.879,0.251,73.869,0.0,0.0,0.0,1602609152.0,11771904.0,258588672.0,6497927168.0,0.0,0.0,3766564.0,4312469.0,0.0,0.0,java / 2981888:20480
26-09 06:41:22,26.185,0.748,72.818,0.0,0.0,0.249,1602379776.0,11771904.0,258588672.0,6498156544.0,0.0,0.0,3772504.0,4309378.0,0.0,0.0,java / 2981888:20480
26-09 06:41:23,25.815,0.251,73.684,0.0,0.0,0.251,1602871296.0,11771904.0,258588672.0,6497665024.0,0.0,0.0,3447480.0,3982806.0,0.0,0.0,java / 2981888:20480
26-09 06:41:24,25.500,0.750,73.0,0.500,0.0,0.250,1602469888.0,11780096.0,258588672.0,6498058240.0,0.0,12288.0,3757632.0,4244982.0,0.0,2.0,java / 2981888:20480
26-09 06:41:25,26.316,0.752,72.682,0.0,0.0,0.251,1602863104.0,11780096.0,258588672.0,6497665024.0,0.0,0.0,3680418.0,4187237.0,0.0,0.0,java / 2981888:20480
26-09 06:41:26,26.500,0.750,72.500,0.0,0.0,0.250,1602142208.0,11780096.0,258588672.0,6498385920.0,0.0,0.0,3759415.0,4311265.0,0.0,0.0,java / 0:4096
26-09 06:41:27,26.316,0.251,73.183,0.0,0.0,0.251,1602535424.0,11780096.0,258588672.0,6497992704.0,0.0,0.0,3586259.0,4113814.0,0.0,0.0,java / 0:4096
26-09 06:41:28,26.250,0.250,73.500,0.0,0.0,0.0,1602732032.0,11780096.0,258588672.0,6497796096.0,0.0,0.0,3843850.0,4439572.0,0.0,0.0,java / 0:4096
26-09 06:41:29,26.0,0.750,73.0,0.0,0.0,0.250,1602633728.0,11780096.0,258588672.0,6497894400.0,0.0,0.0,3771843.0,4309187.0,0.0,0.0,java / 0:4096
26-09 06:41:30,25.693,0.504,73.300,0.504,0.0,0.0,1602920448.0,11788288.0,258588672.0,6497599488.0,0.0,16384.0,3744785.0,4310011.0,0.0,2.0,java / 0:4096
26-09 06:41:31,25.622,0.746,73.134,0.0,0.0,0.498,1602330624.0,11788288.0,258588672.0,6498189312.0,0.0,0.0,3704798.0,4179262.0,0.0,0.0,java / 0:4096
26-09 06:41:32,25.935,0.499,73.317,0.0,0.0,0.249,1602035712.0,11788288.0,258588672.0,6498484224.0,0.0,0.0,3619670.0,4308713.0,0.0,0.0,java / 0:4096
26-09 06:41:33,25.750,0.250,73.250,0.0,0.0,0.750,1602166784.0,11788288.0,258588672.0,6498353152.0,0.0,0.0,3789892.0,4246003.0,0.0,0.0,java / 0:4096
26-09 06:41:34,25.935,0.748,73.067,0.0,0.0,0.249,1602166784.0,11788288.0,258588672.0,6498353152.0,0.0,3747840.0,3883834.0,4374717.0,0.0,27.0,java / 0:16384
26-09 06:41:35,25.564,0.752,73.684,0.0,0.0,0.0,1602064384.0,11788288.0,258592768.0,6498451456.0,0.0,0.0,3822389.0,4244574.0,0.0,0.0,java / 0:4096
