"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-worker-6",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output nb_cidd_6.csv",,,,"Date:","26 Sep 2019 06:39:45 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
26-09 06:40:02,0.505,0.0,98.990,0.505,0.0,0.0,1022885888.0,3436544.0,88760320.0,3028242432.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 06:40:03,0.498,0.498,98.507,0.498,0.0,0.0,1022865408.0,3436544.0,88862720.0,3028160512.0,1179648.0,32768.0,348.0,1491.0,5.0,3.0,java / 1179648:8192
26-09 06:40:04,0.0,0.0,100.0,0.0,0.0,0.0,1022836736.0,3436544.0,88891392.0,3028160512.0,1048576.0,0.0,132.0,168.0,4.0,0.0,java / 1048576:0
26-09 06:40:05,0.500,0.0,99.500,0.0,0.0,0.0,1023000576.0,3436544.0,88879104.0,3028008960.0,1048576.0,0.0,239.0,969.0,4.0,0.0,java / 1048576:0
26-09 06:40:06,0.503,0.0,98.492,1.005,0.0,0.0,1022840832.0,3444736.0,88891392.0,3028148224.0,1048576.0,20480.0,348.0,1911.0,4.0,2.0,java / 1048576:8192
26-09 06:40:07,0.500,0.0,99.0,0.500,0.0,0.0,1022865408.0,3444736.0,88891392.0,3028123648.0,1048576.0,0.0,239.0,525.0,4.0,0.0,java / 1048576:0
26-09 06:40:08,0.0,0.505,99.495,0.0,0.0,0.0,1022865408.0,3444736.0,88891392.0,3028123648.0,1048576.0,0.0,239.0,969.0,4.0,0.0,java / 1048576:0
26-09 06:40:09,0.0,0.500,99.500,0.0,0.0,0.0,1022832640.0,3444736.0,88891392.0,3028156416.0,1048576.0,0.0,426.0,2397.0,4.0,0.0,java / 1048576:0
26-09 06:40:10,0.500,0.500,99.0,0.0,0.0,0.0,1023131648.0,3444736.0,88592384.0,3028156416.0,786432.0,0.0,239.0,525.0,3.0,0.0,java / 786432:0
26-09 06:40:11,0.498,0.498,98.010,0.995,0.0,0.0,1023160320.0,3452928.0,88784896.0,3027927040.0,1179648.0,16384.0,317.0,1431.0,5.0,2.0,java / 1179648:0
26-09 06:40:12,0.0,0.0,98.990,1.010,0.0,0.0,1023078400.0,3452928.0,88764416.0,3028029440.0,1048576.0,0.0,348.0,1927.0,4.0,0.0,java / 1048576:0
26-09 06:40:13,0.995,0.498,98.507,0.0,0.0,0.0,1023180800.0,3452928.0,88764416.0,3027927040.0,1048576.0,135168.0,239.0,945.0,4.0,26.0,java / 1048576:0
26-09 06:40:14,0.0,0.498,99.005,0.498,0.0,0.0,1023045632.0,3452928.0,88764416.0,3028062208.0,1048576.0,0.0,281.0,1027.0,4.0,0.0,java / 1048576:0
26-09 06:40:15,0.0,0.0,100.0,0.0,0.0,0.0,1023148032.0,3452928.0,88764416.0,3027959808.0,1048576.0,0.0,348.0,1467.0,4.0,0.0,java / 1048576:0
26-09 06:40:16,1.0,0.500,98.0,0.500,0.0,0.0,1023139840.0,3461120.0,88764416.0,3027959808.0,1048576.0,12288.0,317.0,1011.0,4.0,2.0,java / 1048576:0
26-09 06:40:17,0.498,0.0,99.005,0.498,0.0,0.0,1022750720.0,3461120.0,88772608.0,3028340736.0,1048576.0,0.0,239.0,1381.0,4.0,0.0,java / 1048576:0
26-09 06:40:18,0.500,0.500,99.0,0.0,0.0,0.0,1023127552.0,3461120.0,88764416.0,3027972096.0,1048576.0,8192.0,426.0,1977.0,4.0,1.0,java / 1048576:0
26-09 06:40:19,0.0,0.0,100.0,0.0,0.0,0.0,1023127552.0,3461120.0,88764416.0,3027972096.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 06:40:20,0.500,0.500,98.500,0.500,0.0,0.0,1023094784.0,3461120.0,88764416.0,3028004864.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 06:40:21,0.0,0.0,98.995,1.005,0.0,0.0,1022713856.0,3469312.0,88756224.0,3028385792.0,1048576.0,24576.0,348.0,1491.0,4.0,3.0,java / 1048576:0
26-09 06:40:22,0.500,0.500,99.0,0.0,0.0,0.0,1023176704.0,3469312.0,88764416.0,3027914752.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 06:40:23,0.0,0.0,100.0,0.0,0.0,0.0,1023098880.0,3469312.0,88764416.0,3027992576.0,1048576.0,0.0,317.0,1011.0,4.0,0.0,java / 1048576:0
26-09 06:40:24,0.995,0.0,98.507,0.498,0.0,0.0,1023098880.0,3469312.0,88764416.0,3027992576.0,1048576.0,0.0,348.0,1911.0,4.0,0.0,java / 1048576:0
26-09 06:40:25,0.0,0.503,99.497,0.0,0.0,0.0,1023098880.0,3469312.0,88764416.0,3027992576.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 06:40:26,1.0,0.0,98.500,0.500,0.0,0.0,1023057920.0,3477504.0,88764416.0,3028025344.0,1048576.0,12288.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 06:40:27,0.500,0.500,99.0,0.0,0.0,0.0,1023033344.0,3477504.0,88915968.0,3027898368.0,1179648.0,0.0,348.0,1573.0,5.0,0.0,java / 1179648:4096
26-09 06:40:28,0.500,0.0,99.0,0.500,0.0,0.0,1023053824.0,3477504.0,88895488.0,3027898368.0,1048576.0,0.0,569.0,2101.0,4.0,0.0,java / 1048576:0
26-09 06:40:29,0.0,0.0,100.0,0.0,0.0,0.0,1023053824.0,3477504.0,88895488.0,3027898368.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 06:40:30,0.500,0.500,99.0,0.0,0.0,0.0,1023021056.0,3477504.0,88895488.0,3027931136.0,1048576.0,0.0,426.0,1977.0,4.0,0.0,java / 1048576:0
26-09 06:40:31,0.503,0.0,98.995,0.503,0.0,0.0,1023012864.0,3485696.0,88895488.0,3027931136.0,1048576.0,16384.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 06:40:32,0.0,0.498,99.005,0.498,0.0,0.0,1023012864.0,3485696.0,88895488.0,3027931136.0,1048576.0,0.0,317.0,1027.0,4.0,0.0,java / 1048576:0
26-09 06:40:33,0.503,0.0,99.497,0.0,0.0,0.0,1022828544.0,3485696.0,88850432.0,3028160512.0,1048576.0,32768.0,348.0,1927.0,4.0,3.0,java / 1048576:8192
26-09 06:40:34,0.0,0.503,99.497,0.0,0.0,0.0,1023008768.0,3485696.0,88948736.0,3027881984.0,1048576.0,0.0,317.0,1035.0,4.0,0.0,java / 1048576:0
26-09 06:40:35,0.500,0.0,99.0,0.500,0.0,0.0,1023242240.0,3485696.0,88895488.0,3027701760.0,1048576.0,0.0,239.0,1389.0,4.0,0.0,java / 1048576:0
26-09 06:40:36,0.0,1.515,93.939,4.545,0.0,0.0,1023983616.0,3809280.0,89137152.0,3026395136.0,1748992.0,53248.0,738.0,1557.0,105.0,5.0,java / 1048576:8192
26-09 06:40:37,0.500,0.0,99.0,0.500,0.0,0.0,1023516672.0,3809280.0,89280512.0,3026718720.0,1048576.0,0.0,239.0,1245.0,4.0,0.0,java / 1048576:0
26-09 06:40:38,0.503,0.0,99.497,0.0,0.0,0.0,1024016384.0,3809280.0,88985600.0,3026513920.0,786432.0,0.0,281.0,987.0,3.0,0.0,java / 786432:0
26-09 06:40:39,0.503,0.0,99.497,0.0,0.0,0.0,1023971328.0,3809280.0,89030656.0,3026513920.0,1048576.0,0.0,348.0,1491.0,4.0,0.0,java / 1048576:0
26-09 06:40:40,0.503,0.0,98.492,1.005,0.0,0.0,1023971328.0,3809280.0,89030656.0,3026513920.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 06:40:41,0.500,0.500,99.0,0.0,0.0,0.0,1023840256.0,3809280.0,89030656.0,3026644992.0,1048576.0,0.0,281.0,1011.0,4.0,0.0,java / 1048576:0
26-09 06:40:42,0.500,0.0,98.500,1.0,0.0,0.0,1023930368.0,3817472.0,89030656.0,3026546688.0,1048576.0,16384.0,348.0,1467.0,4.0,2.0,java / 1048576:0
26-09 06:40:43,0.0,0.503,99.497,0.0,0.0,0.0,1023905792.0,3817472.0,89182208.0,3026419712.0,1179648.0,0.0,239.0,961.0,5.0,0.0,java / 1179648:0
26-09 06:40:44,0.498,0.498,98.507,0.498,0.0,0.0,1023926272.0,3817472.0,89161728.0,3026419712.0,1048576.0,0.0,317.0,1431.0,4.0,0.0,java / 1048576:0
26-09 06:40:45,0.500,0.0,99.0,0.500,0.0,0.0,1023541248.0,3817472.0,89214976.0,3026751488.0,1048576.0,0.0,348.0,1491.0,4.0,0.0,java / 1048576:0
26-09 06:40:46,0.503,0.0,99.497,0.0,0.0,0.0,1023819776.0,3817472.0,89214976.0,3026472960.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 06:40:47,0.500,0.0,98.500,1.0,0.0,0.0,1023840256.0,3825664.0,89161728.0,3026497536.0,1048576.0,12288.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 06:40:48,0.503,0.503,98.995,0.0,0.0,0.0,1023807488.0,3825664.0,89161728.0,3026530304.0,1048576.0,0.0,426.0,2009.0,4.0,0.0,java / 1048576:0
26-09 06:40:49,0.0,0.0,99.497,0.503,0.0,0.0,1023733760.0,3825664.0,89108480.0,3026657280.0,1048576.0,0.0,317.0,1431.0,4.0,0.0,java / 1048576:0
26-09 06:40:50,0.500,0.0,99.0,0.500,0.0,0.0,1023893504.0,3825664.0,89210880.0,3026395136.0,1048576.0,0.0,317.0,1011.0,4.0,0.0,java / 1048576:0
26-09 06:40:51,0.498,0.498,99.005,0.0,0.0,0.0,1023234048.0,3825664.0,90222592.0,3026042880.0,1048576.0,0.0,348.0,1911.0,4.0,0.0,java / 1048576:0
26-09 06:40:52,0.503,0.0,97.487,2.010,0.0,0.0,1023111168.0,3833856.0,90210304.0,3026169856.0,1048576.0,12288.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 06:40:53,0.500,0.500,99.0,0.0,0.0,0.0,1023078400.0,3833856.0,90210304.0,3026202624.0,1048576.0,24576.0,239.0,961.0,4.0,5.0,java / 1048576:0
26-09 06:40:54,0.500,0.0,99.0,0.500,0.0,0.0,1023078400.0,3833856.0,90210304.0,3026202624.0,1048576.0,0.0,348.0,1507.0,4.0,0.0,java / 1048576:0
26-09 06:40:55,0.0,0.503,99.497,0.0,0.0,0.0,1023078400.0,3833856.0,90210304.0,3026202624.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 06:40:56,0.503,0.0,98.995,0.503,0.0,0.0,1023078400.0,3833856.0,90210304.0,3026202624.0,1048576.0,0.0,317.0,1431.0,4.0,0.0,java / 1048576:0
26-09 06:40:57,0.498,0.498,98.010,0.995,0.0,0.0,1023070208.0,3842048.0,90210304.0,3026202624.0,1048576.0,24576.0,348.0,1491.0,4.0,3.0,java / 1048576:0
26-09 06:40:58,0.500,0.0,99.0,0.500,0.0,0.0,1023070208.0,3842048.0,90210304.0,3026202624.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 06:40:59,0.0,0.0,100.0,0.0,0.0,0.0,1023037440.0,3842048.0,90210304.0,3026235392.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 06:41:00,0.498,0.498,98.507,0.498,0.0,0.0,1023012864.0,3842048.0,90361856.0,3026108416.0,1179648.0,0.0,348.0,1491.0,5.0,0.0,java / 1179648:0
26-09 06:41:01,0.0,0.0,100.0,0.0,0.0,0.0,1023033344.0,3842048.0,90341376.0,3026108416.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 06:41:02,0.503,0.0,98.492,1.005,0.0,0.0,1023389696.0,3850240.0,90304512.0,3025780736.0,1048576.0,12288.0,281.0,987.0,4.0,2.0,java / 1048576:0
26-09 06:41:03,0.500,0.500,99.0,0.0,0.0,0.0,1023221760.0,3850240.0,90345472.0,3025907712.0,1048576.0,36864.0,426.0,2009.0,4.0,3.0,java / 1048576:8192
26-09 06:41:04,0.503,0.0,98.995,0.503,0.0,0.0,1023152128.0,3850240.0,90341376.0,3025981440.0,1048576.0,0.0,239.0,969.0,4.0,0.0,java / 1048576:0
26-09 06:41:05,0.0,0.498,99.005,0.498,0.0,0.0,1022992384.0,3850240.0,90341376.0,3026141184.0,1048576.0,0.0,317.0,1431.0,4.0,0.0,java / 1048576:0
26-09 06:41:06,0.505,0.0,99.495,0.0,0.0,0.0,1023242240.0,3850240.0,90378240.0,3025854464.0,1048576.0,0.0,348.0,1491.0,4.0,0.0,java / 1048576:8192
26-09 06:41:07,0.0,0.500,98.500,1.0,0.0,0.0,1023037440.0,3862528.0,90189824.0,3026235392.0,786432.0,57344.0,317.0,1447.0,3.0,2.0,java / 786432:0
26-09 06:41:08,0.0,0.0,100.0,0.0,0.0,0.0,1023668224.0,3862528.0,90083328.0,3025711104.0,1048576.0,4096.0,653648.0,961.0,4.0,1.0,java / 1048576:0
26-09 06:41:09,1.0,0.500,95.0,3.500,0.0,0.0,1023324160.0,4222976.0,90177536.0,3025600512.0,1413120.0,0.0,591.0,1573.0,94.0,0.0,java / 1413120:12288
26-09 06:41:10,0.498,0.498,98.507,0.498,0.0,0.0,1023180800.0,4222976.0,90214400.0,3025707008.0,1048576.0,0.0,647.0,2167.0,4.0,0.0,java / 1048576:0
26-09 06:41:11,0.505,0.0,99.495,0.0,0.0,0.0,1023221760.0,4222976.0,90214400.0,3025666048.0,1048576.0,0.0,239.0,1053.0,4.0,0.0,java / 1048576:0
26-09 06:41:12,0.0,0.500,98.500,1.0,0.0,0.0,1023209472.0,4235264.0,90214400.0,3025666048.0,1048576.0,135168.0,348.0,1491.0,4.0,2.0,java / 1048576:0
26-09 06:41:13,0.995,0.498,98.507,0.0,0.0,0.0,1023209472.0,4235264.0,90214400.0,3025666048.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 06:41:14,0.0,0.0,100.0,0.0,0.0,0.0,1023176704.0,4235264.0,90214400.0,3025698816.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 06:41:15,0.995,0.0,98.507,0.498,0.0,0.0,1023176704.0,4235264.0,90214400.0,3025698816.0,1048576.0,0.0,348.0,1491.0,4.0,0.0,java / 1048576:0
26-09 06:41:16,0.498,0.995,98.507,0.0,0.0,0.0,1023160320.0,4235264.0,90218496.0,3025711104.0,1179648.0,0.0,239.0,945.0,5.0,0.0,java / 1179648:0
26-09 06:41:17,0.503,0.0,98.995,0.503,0.0,0.0,1023397888.0,4243456.0,90406912.0,3025276928.0,1048576.0,12288.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 06:41:18,0.990,0.495,98.020,0.495,0.0,0.0,1023258624.0,4243456.0,90345472.0,3025477632.0,1048576.0,0.0,348.0,1507.0,4.0,0.0,java / 1048576:0
26-09 06:41:19,1.0,0.0,99.0,0.0,0.0,0.0,1023258624.0,4243456.0,90345472.0,3025477632.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 06:41:20,0.0,0.500,99.0,0.0,0.0,0.500,1023143936.0,4243456.0,90238976.0,3025698816.0,1048576.0,0.0,341.0,1011.0,4.0,0.0,java / 1048576:0
26-09 06:41:21,0.503,0.0,99.497,0.0,0.0,0.0,1023414272.0,4243456.0,90284032.0,3025383424.0,1048576.0,0.0,426.0,1977.0,4.0,0.0,java / 1048576:0
26-09 06:41:22,0.0,0.498,98.010,1.493,0.0,0.0,1023057920.0,4251648.0,90345472.0,3025670144.0,1048576.0,12288.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 06:41:23,0.500,0.500,99.0,0.0,0.0,0.0,1023057920.0,4251648.0,90345472.0,3025670144.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 06:41:24,0.503,0.0,99.497,0.0,0.0,0.0,1023025152.0,4251648.0,90345472.0,3025702912.0,1048576.0,0.0,348.0,1491.0,4.0,0.0,java / 1048576:0
26-09 06:41:25,0.503,0.0,99.497,0.0,0.0,0.0,1023025152.0,4251648.0,90345472.0,3025702912.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 06:41:26,0.503,0.0,99.497,0.0,0.0,0.0,1022918656.0,4251648.0,90345472.0,3025809408.0,1048576.0,0.0,281.0,1011.0,4.0,0.0,java / 1048576:0
26-09 06:41:27,0.500,0.0,98.500,1.0,0.0,0.0,1023377408.0,4259840.0,90345472.0,3025342464.0,1048576.0,12288.0,348.0,1467.0,4.0,2.0,java / 1048576:0
26-09 06:41:28,0.500,0.500,99.0,0.0,0.0,0.0,1023377408.0,4259840.0,90345472.0,3025342464.0,1048576.0,147456.0,239.0,961.0,4.0,22.0,java / 1048576:0
26-09 06:41:29,0.503,0.0,98.995,0.503,0.0,0.0,1023344640.0,4259840.0,90345472.0,3025375232.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 06:41:30,0.0,0.500,99.0,0.500,0.0,0.0,1023344640.0,4259840.0,90345472.0,3025375232.0,1048576.0,0.0,348.0,1491.0,4.0,0.0,java / 1048576:0
26-09 06:41:31,0.0,0.0,100.0,0.0,0.0,0.0,1023311872.0,4259840.0,90345472.0,3025408000.0,1048576.0,0.0,317.0,1431.0,4.0,0.0,java / 1048576:0
26-09 06:41:32,0.503,0.503,96.482,2.513,0.0,0.0,1023266816.0,4268032.0,90402816.0,3025387520.0,1179648.0,24576.0,239.0,945.0,5.0,3.0,java / 1179648:0
26-09 06:41:33,0.498,0.498,98.507,0.498,0.0,0.0,1023516672.0,4268032.0,90484736.0,3025055744.0,1048576.0,36864.0,348.0,1507.0,4.0,3.0,java / 1048576:0
26-09 06:41:34,1.0,0.0,99.0,0.0,0.0,0.0,1023393792.0,4268032.0,90476544.0,3025186816.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:8192
26-09 06:41:35,0.0,0.0,98.990,1.010,0.0,0.0,1023389696.0,4268032.0,90480640.0,3025186816.0,1048576.0,0.0,239.0,953.0,4.0,0.0,java / 1048576:0
26-09 06:41:36,0.503,0.0,99.497,0.0,0.0,0.0,1023479808.0,4268032.0,90169344.0,3025408000.0,786432.0,0.0,348.0,1491.0,3.0,0.0,java / 786432:8192
26-09 06:41:37,0.498,0.498,95.025,3.980,0.0,0.0,1023524864.0,4276224.0,90210304.0,3025313792.0,1048576.0,20480.0,239.0,953.0,4.0,2.0,java / 1048576:0
26-09 06:41:38,0.0,0.500,98.500,1.0,0.0,0.0,1023344640.0,4276224.0,90218496.0,3025485824.0,1048576.0,0.0,317.0,1463.0,4.0,0.0,java / 1048576:0
26-09 06:41:39,0.0,0.0,100.0,0.0,0.0,0.0,1023344640.0,4276224.0,90218496.0,3025485824.0,1048576.0,0.0,348.0,1491.0,4.0,0.0,java / 1048576:0
26-09 06:41:40,1.0,1.0,97.0,0.500,0.0,0.500,1023856640.0,4284416.0,93499392.0,3021684736.0,1056768.0,0.0,3401627.0,3405794.0,6.0,0.0,java / 1056768:3387392
26-09 06:41:41,0.503,1.005,97.487,1.005,0.0,0.0,1023520768.0,4284416.0,97513472.0,3018006528.0,1048576.0,0.0,4047983.0,4051878.0,4.0,0.0,java / 1048576:4030464
26-09 06:41:42,0.0,1.020,97.959,1.020,0.0,0.0,1023696896.0,4292608.0,101605376.0,3013730304.0,1048576.0,32768.0,4112103.0,4117812.0,4.0,2.0,java / 1048576:4157440
26-09 06:41:43,1.005,1.005,97.487,0.0,0.0,0.503,1024061440.0,4292608.0,105824256.0,3009146880.0,1048576.0,0.0,4177019.0,4181897.0,4.0,0.0,java / 1048576:4161536
26-09 06:41:44,0.495,2.475,96.535,0.0,0.0,0.495,1023938560.0,4292608.0,110010368.0,3005083648.0,1048576.0,8192.0,4176887.0,4181883.0,4.0,1.0,java / 1048576:4096000
26-09 06:41:45,1.005,1.005,97.487,0.503,0.0,0.0,1023303680.0,4292608.0,113942528.0,3001786368.0,1048576.0,0.0,3915697.0,3856088.0,4.0,0.0,java / 1048576:3899392
26-09 06:41:46,0.0,1.005,97.990,0.503,0.0,0.503,1023447040.0,4292608.0,118112256.0,2997473280.0,1048576.0,0.0,4176898.0,4247061.0,4.0,0.0,java / 1048576:4161536
26-09 06:41:47,1.005,0.503,96.985,1.005,0.0,0.503,1024466944.0,4300800.0,122257408.0,2992300032.0,1048576.0,28672.0,4242011.0,4247208.0,4.0,2.0,java / 1048576:4227072
26-09 06:41:48,1.005,1.005,97.990,0.0,0.0,0.0,1023361024.0,4300800.0,126566400.0,2989096960.0,1069056.0,0.0,4242696.0,4249235.0,5.0,0.0,java / 1069056:4227072
26-09 06:41:49,0.505,0.505,98.485,0.505,0.0,0.0,1024151552.0,4300800.0,130641920.0,2984230912.0,1048576.0,0.0,4176821.0,4181883.0,4.0,0.0,java / 1048576:4161536
26-09 06:41:50,0.503,1.005,97.990,0.503,0.0,0.0,1024081920.0,4300800.0,134897664.0,2980044800.0,1048576.0,0.0,4176809.0,4117239.0,4.0,0.0,java / 1048576:4161536
26-09 06:41:51,0.503,1.005,97.990,0.0,0.0,0.503,1024352256.0,4300800.0,139108352.0,2975563776.0,1048576.0,0.0,4242978.0,4313424.0,4.0,0.0,java / 1048576:4227072
26-09 06:41:52,0.503,1.005,97.487,1.005,0.0,0.0,1024147456.0,4308992.0,143360000.0,2971508736.0,1048576.0,16384.0,4307609.0,4313843.0,4.0,2.0,java / 1048576:4288512
26-09 06:41:53,0.0,0.510,98.980,0.510,0.0,0.0,1024712704.0,4308992.0,147685376.0,2966618112.0,1048576.0,0.0,4307861.0,4312881.0,4.0,0.0,java / 1048576:4292608
26-09 06:41:54,0.500,1.0,98.0,0.0,0.0,0.500,1024892928.0,4308992.0,151863296.0,2962259968.0,1048576.0,0.0,4242252.0,4247887.0,4.0,0.0,java / 1048576:4222976
26-09 06:41:55,0.500,1.500,97.500,0.500,0.0,0.0,1024438272.0,4308992.0,156155904.0,2958422016.0,1048576.0,0.0,4177019.0,4116769.0,4.0,0.0,java / 1048576:4161536
26-09 06:41:56,0.505,0.505,98.990,0.0,0.0,0.0,1024679936.0,4308992.0,160325632.0,2954010624.0,1048576.0,0.0,4242077.0,4312387.0,4.0,0.0,java / 1048576:4227072
26-09 06:41:57,1.0,1.0,96.0,2.0,0.0,0.0,1024962560.0,4317184.0,164376576.0,2949668864.0,1048576.0,16384.0,4176798.0,4182429.0,4.0,2.0,java / 1048576:4161536
26-09 06:41:58,1.010,0.0,98.485,0.0,0.0,0.505,1024786432.0,4317184.0,168910848.0,2945310720.0,1048576.0,0.0,4372787.0,4377944.0,4.0,0.0,java / 1048576:4354048
26-09 06:41:59,0.503,1.005,98.492,0.0,0.0,0.0,1025085440.0,4317184.0,173121536.0,2940801024.0,1048576.0,8192.0,4242209.0,4247406.0,4.0,1.0,java / 1048576:4227072
26-09 06:42:00,0.0,1.015,98.985,0.0,0.0,0.0,1025228800.0,4317184.0,177344512.0,2936434688.0,1048576.0,0.0,4307640.0,4313098.0,4.0,0.0,java / 1048576:4292608
26-09 06:42:01,0.995,0.995,96.020,1.493,0.0,0.498,1025482752.0,4317184.0,181768192.0,2931757056.0,1048576.0,0.0,4438043.0,4443321.0,4.0,0.0,java / 1048576:4423680
26-09 06:42:02,0.510,0.0,98.980,0.510,0.0,0.0,1025286144.0,4325376.0,185913344.0,2927800320.0,1048576.0,28672.0,4176755.0,4181881.0,4.0,3.0,java / 1048576:4161536
26-09 06:42:03,0.508,0.0,98.985,0.508,0.0,0.0,1025384448.0,4325376.0,190173184.0,2923442176.0,1048576.0,0.0,4242186.0,4247770.0,4.0,0.0,java / 1048576:4222976
