"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-worker-2",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output nb_cidd_2.csv",,,,"Date:","26 Sep 2019 06:39:31 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
26-09 06:39:56,0.0,0.503,99.497,0.0,0.0,0.0,760745984.0,3555328.0,89800704.0,3289223168.0,1048576.0,0.0,282.0,1397.0,4.0,0.0,java / 1048576:0
26-09 06:39:57,0.990,0.495,98.020,0.495,0.0,0.0,760745984.0,3555328.0,89800704.0,3289223168.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:39:58,0.0,0.0,100.0,0.0,0.0,0.0,760745984.0,3555328.0,89800704.0,3289223168.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:39:59,0.0,0.503,99.497,0.0,0.0,0.0,760745984.0,3555328.0,89800704.0,3289223168.0,1048576.0,0.0,282.0,1397.0,4.0,0.0,java / 1048576:0
26-09 06:40:00,0.500,0.500,98.0,1.0,0.0,0.0,760737792.0,3563520.0,89800704.0,3289223168.0,1048576.0,12288.0,215.0,893.0,4.0,2.0,java / 1048576:0
26-09 06:40:01,0.498,0.0,99.005,0.498,0.0,0.0,760733696.0,3563520.0,89550848.0,3289477120.0,786432.0,0.0,173.0,859.0,3.0,0.0,java / 786432:0
26-09 06:40:02,0.505,0.0,99.495,0.0,0.0,0.0,760688640.0,3567616.0,89591808.0,3289477120.0,1052672.0,8192.0,282.0,1397.0,5.0,1.0,java / 1048576:0
26-09 06:40:03,0.0,0.995,98.507,0.498,0.0,0.0,760684544.0,3567616.0,89595904.0,3289477120.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 06:40:04,0.500,0.0,99.500,0.0,0.0,0.0,760651776.0,3567616.0,89595904.0,3289509888.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:40:05,0.995,0.0,99.005,0.0,0.0,0.0,760705024.0,3567616.0,89542656.0,3289509888.0,1048576.0,0.0,282.0,1397.0,4.0,0.0,java / 1048576:0
26-09 06:40:06,0.503,0.0,98.492,1.005,0.0,0.0,760827904.0,3575808.0,89538560.0,3289382912.0,1048576.0,24576.0,173.0,851.0,4.0,3.0,java / 1048576:0
26-09 06:40:07,0.500,0.500,99.0,0.0,0.0,0.0,760700928.0,3575808.0,89538560.0,3289509888.0,1048576.0,159744.0,173.0,859.0,4.0,27.0,java / 1048576:0
26-09 06:40:08,0.500,0.500,99.0,0.0,0.0,0.0,760700928.0,3575808.0,89538560.0,3289509888.0,1048576.0,0.0,282.0,1405.0,4.0,0.0,java / 1048576:0
26-09 06:40:09,0.503,0.0,99.497,0.0,0.0,0.0,760807424.0,3575808.0,89559040.0,3289382912.0,1069056.0,0.0,239.0,945.0,5.0,0.0,java / 1069056:0
26-09 06:40:10,0.0,0.498,98.507,0.995,0.0,0.0,760807424.0,3575808.0,89559040.0,3289382912.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:40:11,1.0,0.0,99.0,0.0,0.0,0.0,760807424.0,3575808.0,89559040.0,3289382912.0,1048576.0,0.0,282.0,1397.0,4.0,0.0,java / 1048576:0
26-09 06:40:12,0.0,0.503,97.990,1.508,0.0,0.0,760799232.0,3584000.0,89559040.0,3289382912.0,1048576.0,49152.0,173.0,851.0,4.0,5.0,java / 1048576:8192
26-09 06:40:13,0.500,0.500,99.0,0.0,0.0,0.0,760766464.0,3584000.0,89559040.0,3289415680.0,1048576.0,0.0,173.0,933.0,4.0,0.0,java / 1048576:0
26-09 06:40:14,0.498,0.498,98.507,0.498,0.0,0.0,760877056.0,3584000.0,89546752.0,3289317376.0,1048576.0,0.0,678.0,2639.0,4.0,0.0,java / 1048576:8192
26-09 06:40:15,0.0,0.0,99.497,0.503,0.0,0.0,760877056.0,3584000.0,89546752.0,3289317376.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:40:16,1.0,0.0,99.0,0.0,0.0,0.0,760877056.0,3584000.0,89546752.0,3289317376.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:40:17,0.0,0.0,100.0,0.0,0.0,0.0,761106432.0,3584000.0,89546752.0,3289088000.0,1048576.0,0.0,348.0,1491.0,4.0,0.0,java / 1048576:0
26-09 06:40:18,0.500,0.0,98.500,1.0,0.0,0.0,760967168.0,3592192.0,89653248.0,3289112576.0,1048576.0,20480.0,173.0,851.0,4.0,2.0,java / 1048576:0
26-09 06:40:19,0.500,0.500,99.0,0.0,0.0,0.0,760893440.0,3592192.0,89640960.0,3289198592.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 06:40:20,0.0,0.0,100.0,0.0,0.0,0.0,760893440.0,3592192.0,89640960.0,3289198592.0,1048576.0,0.0,282.0,1397.0,4.0,0.0,java / 1048576:0
26-09 06:40:21,0.0,0.503,99.497,0.0,0.0,0.0,760844288.0,3592192.0,89690112.0,3289198592.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:40:22,0.500,0.0,99.0,0.500,0.0,0.0,760909824.0,3592192.0,89636864.0,3289186304.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:40:23,0.503,0.0,99.497,0.0,0.0,0.0,761065472.0,3592192.0,89546752.0,3289120768.0,1048576.0,0.0,282.0,1397.0,4.0,0.0,java / 1048576:4096
26-09 06:40:24,0.498,0.498,98.507,0.498,0.0,0.0,761057280.0,3600384.0,89546752.0,3289120768.0,1048576.0,16384.0,215.0,893.0,4.0,2.0,java / 1048576:0
26-09 06:40:25,0.500,0.0,99.0,0.500,0.0,0.0,761053184.0,3600384.0,89550848.0,3289120768.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 06:40:26,0.0,0.503,98.995,0.503,0.0,0.0,761053184.0,3600384.0,89550848.0,3289120768.0,1048576.0,0.0,282.0,1397.0,4.0,0.0,java / 1048576:0
26-09 06:40:27,0.503,0.0,98.492,1.005,0.0,0.0,760717312.0,3600384.0,89628672.0,3289378816.0,1064960.0,0.0,173.0,852.0,9.0,0.0,java / 1064960:0
26-09 06:40:28,0.500,0.0,99.500,0.0,0.0,0.0,760971264.0,3600384.0,89600000.0,3289153536.0,1081344.0,0.0,173.0,852.0,5.0,0.0,java / 1081344:0
26-09 06:40:29,0.0,0.503,99.497,0.0,0.0,0.0,760946688.0,3600384.0,89751552.0,3289026560.0,1114112.0,0.0,282.0,1398.0,5.0,0.0,java / 1114112:0
26-09 06:40:30,0.0,0.0,98.990,1.010,0.0,0.0,761286656.0,3608576.0,89403392.0,3289026560.0,786432.0,16384.0,173.0,852.0,3.0,2.0,java / 786432:0
26-09 06:40:31,0.500,0.500,99.0,0.0,0.0,0.0,761286656.0,3608576.0,89403392.0,3289026560.0,1048576.0,0.0,173.0,860.0,4.0,0.0,java / 1048576:0
26-09 06:40:32,0.0,0.0,100.0,0.0,0.0,0.0,761286656.0,3608576.0,89403392.0,3289026560.0,1048576.0,0.0,282.0,1398.0,4.0,0.0,java / 1048576:0
26-09 06:40:33,0.500,0.0,99.0,0.500,0.0,0.0,761262080.0,3608576.0,89554944.0,3288899584.0,1179648.0,0.0,173.0,852.0,5.0,0.0,java / 1179648:0
26-09 06:40:34,0.498,0.995,98.507,0.0,0.0,0.0,760897536.0,3608576.0,89538560.0,3289280512.0,1048576.0,0.0,317.0,1432.0,4.0,0.0,java / 1048576:0
26-09 06:40:35,0.0,0.0,100.0,0.0,0.0,0.0,761077760.0,3608576.0,89628672.0,3289010176.0,1048576.0,0.0,282.0,1398.0,4.0,0.0,java / 1048576:0
26-09 06:40:36,0.500,0.500,97.0,2.0,0.0,0.0,761069568.0,3616768.0,89628672.0,3289010176.0,1048576.0,12288.0,173.0,852.0,4.0,2.0,java / 1048576:0
26-09 06:40:37,0.495,0.495,98.515,0.495,0.0,0.0,761069568.0,3616768.0,89628672.0,3289010176.0,1048576.0,8192.0,173.0,860.0,4.0,1.0,java / 1048576:0
26-09 06:40:38,0.505,0.0,99.495,0.0,0.0,0.0,760643584.0,3616768.0,89673728.0,3289391104.0,1048576.0,0.0,282.0,1406.0,4.0,0.0,java / 1048576:0
26-09 06:40:39,0.0,0.500,99.0,0.500,0.0,0.0,761241600.0,3616768.0,89534464.0,3288932352.0,1048576.0,0.0,173.0,852.0,4.0,0.0,java / 1048576:0
26-09 06:40:40,0.0,0.500,99.500,0.0,0.0,0.0,761241600.0,3616768.0,89534464.0,3288932352.0,1048576.0,0.0,173.0,852.0,4.0,0.0,java / 1048576:0
26-09 06:40:41,0.503,0.0,99.497,0.0,0.0,0.0,761217024.0,3616768.0,89686016.0,3288805376.0,1179648.0,0.0,282.0,1398.0,5.0,0.0,java / 1179648:0
26-09 06:40:42,0.498,0.498,98.010,0.995,0.0,0.0,761229312.0,3624960.0,89665536.0,3288805376.0,1048576.0,81920.0,173.0,852.0,4.0,12.0,java / 1048576:8192
26-09 06:40:43,0.505,0.0,99.495,0.0,0.0,0.0,761229312.0,3624960.0,89665536.0,3288805376.0,1048576.0,0.0,173.0,868.0,4.0,0.0,java / 1048576:0
26-09 06:40:44,0.500,0.0,99.500,0.0,0.0,0.0,761196544.0,3624960.0,89665536.0,3288838144.0,1048576.0,0.0,282.0,1398.0,4.0,0.0,java / 1048576:8192
26-09 06:40:45,0.0,0.503,99.497,0.0,0.0,0.0,761196544.0,3624960.0,89665536.0,3288838144.0,1048576.0,0.0,173.0,852.0,4.0,0.0,java / 1048576:0
26-09 06:40:46,0.995,0.0,98.507,0.498,0.0,0.0,761196544.0,3624960.0,89665536.0,3288838144.0,1048576.0,0.0,173.0,852.0,4.0,0.0,java / 1048576:0
26-09 06:40:47,0.0,0.0,100.0,0.0,0.0,0.0,761196544.0,3624960.0,89665536.0,3288838144.0,1048576.0,0.0,282.0,1398.0,4.0,0.0,java / 1048576:0
26-09 06:40:48,0.503,0.503,98.492,0.503,0.0,0.0,761188352.0,3633152.0,89665536.0,3288838144.0,1048576.0,20480.0,215.0,894.0,4.0,2.0,java / 1048576:0
26-09 06:40:49,0.498,0.0,99.005,0.498,0.0,0.0,761188352.0,3633152.0,89665536.0,3288838144.0,1048576.0,0.0,173.0,860.0,4.0,0.0,java / 1048576:0
26-09 06:40:50,0.0,0.505,99.495,0.0,0.0,0.0,760672256.0,3633152.0,89722880.0,3289296896.0,1048576.0,0.0,282.0,1398.0,4.0,0.0,java / 1048576:0
26-09 06:40:51,0.0,0.0,100.0,0.0,0.0,0.0,760913920.0,3633152.0,89862144.0,3288915968.0,1048576.0,0.0,173.0,852.0,4.0,0.0,java / 1048576:0
26-09 06:40:52,0.985,0.493,98.030,0.493,0.0,0.0,761016320.0,3633152.0,89759744.0,3288915968.0,1048576.0,0.0,173.0,852.0,4.0,0.0,java / 1048576:0
26-09 06:40:53,0.0,0.503,99.497,0.0,0.0,0.0,760983552.0,3633152.0,89759744.0,3288948736.0,1048576.0,0.0,282.0,1398.0,4.0,0.0,java / 1048576:0
26-09 06:40:54,1.0,0.0,98.0,1.0,0.0,0.0,760774656.0,3641344.0,89706496.0,3289202688.0,1048576.0,12288.0,239.0,946.0,4.0,2.0,java / 1048576:0
26-09 06:40:55,0.0,0.500,99.0,0.500,0.0,0.0,761126912.0,3641344.0,89718784.0,3288838144.0,1048576.0,0.0,173.0,926.0,4.0,0.0,java / 1048576:0
26-09 06:40:56,0.505,0.0,99.495,0.0,0.0,0.0,761118720.0,3641344.0,89669632.0,3288895488.0,1048576.0,0.0,678.0,2640.0,4.0,0.0,java / 1048576:0
26-09 06:40:57,0.0,0.503,99.497,0.0,0.0,0.0,761118720.0,3641344.0,89821184.0,3288743936.0,1179648.0,0.0,173.0,852.0,5.0,0.0,java / 1179648:0
26-09 06:40:58,0.0,0.0,100.0,0.0,0.0,0.0,761139200.0,3641344.0,89800704.0,3288743936.0,1048576.0,0.0,173.0,852.0,4.0,0.0,java / 1048576:0
26-09 06:40:59,0.500,0.500,99.0,0.0,0.0,0.0,761217024.0,3641344.0,89690112.0,3288776704.0,786432.0,0.0,282.0,1398.0,3.0,0.0,java / 786432:0
26-09 06:41:00,0.498,0.498,98.010,0.995,0.0,0.0,761204736.0,3653632.0,89690112.0,3288776704.0,1048576.0,53248.0,173.0,852.0,4.0,2.0,java / 1048576:0
26-09 06:41:01,0.503,0.0,98.995,0.503,0.0,0.0,761204736.0,3653632.0,89690112.0,3288776704.0,1048576.0,0.0,173.0,860.0,4.0,0.0,java / 1048576:0
26-09 06:41:02,0.0,0.503,98.995,0.503,0.0,0.0,761204736.0,3653632.0,89690112.0,3288776704.0,1048576.0,0.0,282.0,1398.0,4.0,0.0,java / 1048576:0
26-09 06:41:03,0.500,0.500,98.500,0.500,0.0,0.0,761204736.0,3653632.0,89690112.0,3288776704.0,1048576.0,0.0,251.0,1346.0,4.0,0.0,java / 1048576:0
26-09 06:41:04,0.500,0.500,99.0,0.0,0.0,0.0,761204736.0,3653632.0,89690112.0,3288776704.0,1048576.0,0.0,173.0,852.0,4.0,0.0,java / 1048576:0
26-09 06:41:05,0.500,0.500,99.0,0.0,0.0,0.0,761204736.0,3653632.0,89690112.0,3288776704.0,1048576.0,0.0,282.0,1398.0,4.0,0.0,java / 1048576:0
26-09 06:41:06,0.0,0.0,98.492,1.508,0.0,0.0,761196544.0,3661824.0,89690112.0,3288776704.0,1048576.0,12288.0,173.0,852.0,4.0,2.0,java / 1048576:0
26-09 06:41:07,0.500,0.500,99.0,0.0,0.0,0.0,761507840.0,3661824.0,89739264.0,3288416256.0,1048576.0,0.0,196933.0,962.0,5.0,0.0,java / 1048576:0
26-09 06:41:08,0.503,0.0,99.497,0.0,0.0,0.0,761569280.0,3661824.0,89632768.0,3288461312.0,1048576.0,0.0,456931.0,1398.0,4.0,0.0,java / 1048576:0
26-09 06:41:09,0.500,0.0,99.0,0.500,0.0,0.0,761569280.0,3661824.0,89632768.0,3288461312.0,1048576.0,0.0,173.0,852.0,4.0,0.0,java / 1048576:0
26-09 06:41:10,0.0,0.500,99.0,0.500,0.0,0.0,761520128.0,3661824.0,89686016.0,3288457216.0,1048576.0,0.0,173.0,852.0,4.0,0.0,java / 1048576:0
26-09 06:41:11,0.503,0.0,99.497,0.0,0.0,0.0,760930304.0,3661824.0,90599424.0,3288133632.0,1048576.0,0.0,282.0,1398.0,4.0,0.0,java / 1048576:0
26-09 06:41:12,0.0,0.503,98.492,1.005,0.0,0.0,760922112.0,3670016.0,90599424.0,3288133632.0,1048576.0,53248.0,215.0,894.0,4.0,7.0,java / 1048576:8192
26-09 06:41:13,0.500,0.0,99.0,0.500,0.0,0.0,760922112.0,3670016.0,90599424.0,3288133632.0,1048576.0,0.0,173.0,868.0,4.0,0.0,java / 1048576:0
26-09 06:41:14,0.0,0.500,99.0,0.500,0.0,0.0,760885248.0,3670016.0,90730496.0,3288039424.0,1179648.0,0.0,384.0,1464.0,5.0,0.0,java / 1179648:8192
26-09 06:41:15,0.503,0.0,99.497,0.0,0.0,0.0,760885248.0,3670016.0,90730496.0,3288039424.0,1048576.0,0.0,173.0,852.0,4.0,0.0,java / 1048576:0
26-09 06:41:16,0.498,0.498,98.507,0.498,0.0,0.0,760885248.0,3670016.0,90730496.0,3288039424.0,1048576.0,0.0,173.0,852.0,4.0,0.0,java / 1048576:0
26-09 06:41:17,0.503,0.503,92.462,6.533,0.0,0.0,760983552.0,4046848.0,90906624.0,3287388160.0,1429504.0,0.0,567.0,1398.0,97.0,0.0,java / 1429504:12288
26-09 06:41:18,0.500,0.0,89.500,9.500,0.0,0.500,760971264.0,4059136.0,90906624.0,3287388160.0,1048576.0,176128.0,173.0,852.0,4.0,3.0,java / 1048576:0
26-09 06:41:19,0.503,0.0,99.497,0.0,0.0,0.0,760938496.0,4059136.0,90906624.0,3287420928.0,1048576.0,0.0,173.0,860.0,4.0,0.0,java / 1048576:0
26-09 06:41:20,0.0,0.498,99.005,0.498,0.0,0.0,760938496.0,4059136.0,90906624.0,3287420928.0,1048576.0,0.0,282.0,1398.0,4.0,0.0,java / 1048576:0
26-09 06:41:21,0.503,0.0,99.497,0.0,0.0,0.0,760942592.0,4059136.0,91013120.0,3287310336.0,1048576.0,0.0,173.0,852.0,4.0,0.0,java / 1048576:0
26-09 06:41:22,0.505,0.0,99.495,0.0,0.0,0.0,761495552.0,4059136.0,90968064.0,3286802432.0,1048576.0,172032.0,173.0,852.0,4.0,22.0,java / 1048576:0
26-09 06:41:23,0.498,0.498,98.507,0.498,0.0,0.0,761368576.0,4059136.0,90968064.0,3286929408.0,1048576.0,0.0,282.0,1406.0,4.0,0.0,java / 1048576:0
26-09 06:41:24,0.0,0.0,98.485,1.515,0.0,0.0,761360384.0,4067328.0,90968064.0,3286929408.0,1048576.0,12288.0,173.0,852.0,4.0,2.0,java / 1048576:0
26-09 06:41:25,0.0,0.503,99.497,0.0,0.0,0.0,761290752.0,4067328.0,90910720.0,3287056384.0,1048576.0,0.0,173.0,860.0,4.0,0.0,java / 1048576:0
26-09 06:41:26,0.500,0.500,97.0,2.0,0.0,0.0,761511936.0,4067328.0,90910720.0,3286835200.0,1048576.0,0.0,282.0,1398.0,4.0,0.0,java / 1048576:0
26-09 06:41:27,0.0,0.0,100.0,0.0,0.0,0.0,761282560.0,4067328.0,90759168.0,3287216128.0,786432.0,0.0,173.0,852.0,3.0,0.0,java / 786432:0
26-09 06:41:28,0.498,0.498,98.507,0.498,0.0,0.0,761393152.0,4067328.0,90648576.0,3287216128.0,1048576.0,0.0,173.0,852.0,4.0,0.0,java / 1048576:0
26-09 06:41:29,1.0,0.0,99.0,0.0,0.0,0.0,761360384.0,4067328.0,90648576.0,3287248896.0,1048576.0,0.0,282.0,1398.0,4.0,0.0,java / 1048576:4096
26-09 06:41:30,0.503,0.0,98.995,0.503,0.0,0.0,761348096.0,4075520.0,90779648.0,3287121920.0,1179648.0,16384.0,173.0,852.0,5.0,2.0,java / 1179648:0
26-09 06:41:31,0.500,0.500,99.0,0.0,0.0,0.0,761348096.0,4075520.0,90779648.0,3287121920.0,1048576.0,0.0,173.0,860.0,4.0,0.0,java / 1048576:0
26-09 06:41:32,0.0,0.0,99.500,0.500,0.0,0.0,761315328.0,4075520.0,90779648.0,3287154688.0,1048576.0,0.0,282.0,1398.0,4.0,0.0,java / 1048576:0
26-09 06:41:33,0.503,0.0,99.497,0.0,0.0,0.0,761315328.0,4075520.0,90779648.0,3287154688.0,1048576.0,0.0,173.0,852.0,4.0,0.0,java / 1048576:0
26-09 06:41:34,0.0,0.503,99.497,0.0,0.0,0.0,761315328.0,4075520.0,90779648.0,3287154688.0,1048576.0,0.0,173.0,852.0,4.0,0.0,java / 1048576:0
26-09 06:41:35,0.500,0.500,98.500,0.500,0.0,0.0,761315328.0,4075520.0,90779648.0,3287154688.0,1048576.0,0.0,282.0,1398.0,4.0,0.0,java / 1048576:0
26-09 06:41:36,0.0,0.0,84.925,15.075,0.0,0.0,761274368.0,4083712.0,90779648.0,3287187456.0,1048576.0,12288.0,215.0,894.0,4.0,2.0,java / 1048576:0
26-09 06:41:37,0.503,0.0,97.990,1.508,0.0,0.0,761040896.0,4083712.0,90886144.0,3287314432.0,1048576.0,0.0,173.0,926.0,4.0,0.0,java / 1048576:0
26-09 06:41:38,0.500,0.500,99.0,0.0,0.0,0.0,761311232.0,4083712.0,90836992.0,3287093248.0,1048576.0,0.0,414.0,2232.0,4.0,0.0,java / 1048576:0
26-09 06:41:39,0.0,1.990,92.040,5.970,0.0,0.0,760909824.0,4399104.0,91176960.0,3286839296.0,1753088.0,24576.0,563.0,1194.0,105.0,3.0,java / 1048576:0
26-09 06:41:40,0.503,0.0,98.995,0.503,0.0,0.0,761257984.0,4399104.0,91176960.0,3286491136.0,1048576.0,0.0,3002949.0,860.0,4.0,0.0,java / 1048576:0
26-09 06:41:41,0.498,0.498,98.507,0.498,0.0,0.0,761032704.0,4399104.0,91176960.0,3286716416.0,1048576.0,0.0,282.0,1398.0,4.0,0.0,java / 1048576:0
26-09 06:41:42,0.0,0.0,100.0,0.0,0.0,0.0,761032704.0,4399104.0,91176960.0,3286716416.0,1048576.0,0.0,173.0,852.0,4.0,0.0,java / 1048576:0
26-09 06:41:43,1.0,0.0,99.0,0.0,0.0,0.0,761032704.0,4399104.0,91176960.0,3286716416.0,1048576.0,32768.0,173.0,852.0,4.0,3.0,java / 1048576:8192
26-09 06:41:44,0.500,0.0,98.500,1.0,0.0,0.0,760999936.0,4407296.0,91168768.0,3286749184.0,1048576.0,24576.0,324.0,1456.0,4.0,2.0,java / 1048576:8192
26-09 06:41:45,0.503,0.0,99.497,0.0,0.0,0.0,760991744.0,4407296.0,91176960.0,3286749184.0,1048576.0,0.0,173.0,868.0,4.0,0.0,java / 1048576:0
26-09 06:41:46,0.500,0.0,99.0,0.500,0.0,0.0,760856576.0,4407296.0,91312128.0,3286749184.0,1179648.0,0.0,173.0,852.0,5.0,0.0,java / 1179648:0
26-09 06:41:47,0.500,0.500,99.0,0.0,0.0,0.0,761024512.0,4407296.0,91365376.0,3286528000.0,1048576.0,0.0,282.0,1398.0,4.0,0.0,java / 1048576:0
26-09 06:41:48,0.0,0.0,99.497,0.503,0.0,0.0,760893440.0,4411392.0,91365376.0,3286654976.0,1052672.0,20480.0,173.0,852.0,5.0,2.0,java / 1048576:0
26-09 06:41:49,0.498,0.498,98.507,0.498,0.0,0.0,760893440.0,4411392.0,91365376.0,3286654976.0,1048576.0,0.0,173.0,860.0,4.0,0.0,java / 1048576:0
26-09 06:41:50,0.0,0.0,97.970,2.030,0.0,0.0,760602624.0,4419584.0,91361280.0,3286941696.0,1048576.0,36864.0,282.0,1398.0,4.0,3.0,java / 1048576:0
26-09 06:41:51,0.498,0.498,99.005,0.0,0.0,0.0,761032704.0,4419584.0,91312128.0,3286560768.0,1048576.0,0.0,239.0,962.0,4.0,0.0,java / 1048576:0
26-09 06:41:52,0.0,0.0,100.0,0.0,0.0,0.0,760905728.0,4419584.0,91312128.0,3286687744.0,1048576.0,0.0,173.0,852.0,4.0,0.0,java / 1048576:0
