"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-master",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output nbt_cidd_master.csv",,,,"Date:","26 Sep 2019 07:24:31 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
26-09 07:24:50,0.0,0.251,99.749,0.0,0.0,0.0,1317097472.0,17883136.0,290979840.0,6744936448.0,0.0,0.0,4088.0,1662.0,0.0,0.0,java / 0:12288
26-09 07:24:51,0.499,0.249,99.252,0.0,0.0,0.0,1317064704.0,17883136.0,290979840.0,6744969216.0,0.0,0.0,3544.0,1519.0,0.0,0.0,java / 0:12288
26-09 07:24:52,0.250,0.250,99.500,0.0,0.0,0.0,1317031936.0,17883136.0,290979840.0,6745001984.0,0.0,0.0,5724.0,1959.0,0.0,0.0,java / 0:12288
26-09 07:24:53,0.500,0.0,99.500,0.0,0.0,0.0,1316999168.0,17883136.0,290979840.0,6745034752.0,0.0,0.0,4088.0,1630.0,0.0,0.0,java / 0:12288
26-09 07:24:54,0.0,0.501,99.499,0.0,0.0,0.0,1316966400.0,17891328.0,290971648.0,6745067520.0,0.0,12288.0,3544.0,1519.0,0.0,1.0,java / 0:12288
26-09 07:24:55,0.250,0.0,99.250,0.500,0.0,0.0,1317122048.0,17891328.0,290979840.0,6744903680.0,0.0,4096.0,5724.0,1975.0,0.0,1.0,java / 0:12288
26-09 07:24:56,0.501,0.0,99.499,0.0,0.0,0.0,1317089280.0,17891328.0,290979840.0,6744936448.0,0.0,0.0,4088.0,1646.0,0.0,0.0,java / 0:12288
26-09 07:24:57,0.498,0.249,99.254,0.0,0.0,0.0,1317052416.0,17891328.0,290983936.0,6744969216.0,0.0,0.0,3544.0,1519.0,0.0,0.0,java / 0:12288
26-09 07:24:58,0.0,0.251,99.749,0.0,0.0,0.0,1316986880.0,17891328.0,290983936.0,6745034752.0,0.0,0.0,5802.0,2413.0,0.0,0.0,java / 0:12288
26-09 07:24:59,0.748,0.0,99.252,0.0,0.0,0.0,1316937728.0,17891328.0,290983936.0,6745083904.0,0.0,0.0,4088.0,1630.0,0.0,0.0,java / 0:12288
26-09 07:25:00,0.249,0.249,99.252,0.249,0.0,0.0,1316904960.0,17899520.0,290975744.0,6745116672.0,0.0,8192.0,3544.0,1519.0,0.0,1.0,java / 0:12288
26-09 07:25:01,0.251,0.251,99.248,0.251,0.0,0.0,1317093376.0,17899520.0,290983936.0,6744920064.0,0.0,4096.0,5766.0,2017.0,0.0,1.0,java / 0:12288
26-09 07:25:02,0.251,0.0,99.749,0.0,0.0,0.0,1317060608.0,17899520.0,290983936.0,6744952832.0,0.0,0.0,4088.0,1646.0,0.0,0.0,java / 0:12288
26-09 07:25:03,0.500,0.0,99.500,0.0,0.0,0.0,1317027840.0,17899520.0,290983936.0,6744985600.0,0.0,0.0,3622.0,1973.0,0.0,0.0,java / 0:12288
26-09 07:25:04,0.251,0.251,99.499,0.0,0.0,0.0,1316995072.0,17899520.0,290983936.0,6745018368.0,0.0,32768.0,5724.0,1959.0,0.0,6.0,java / 0:12288
26-09 07:25:05,0.250,0.0,99.750,0.0,0.0,0.0,1316929536.0,17899520.0,290983936.0,6745083904.0,0.0,0.0,4088.0,1646.0,0.0,0.0,java / 0:12288
26-09 07:25:06,0.251,0.251,98.997,0.501,0.0,0.0,1316921344.0,17907712.0,290983936.0,6745083904.0,0.0,24576.0,3544.0,1519.0,0.0,3.0,java / 0:12288
26-09 07:25:07,0.0,0.251,99.749,0.0,0.0,0.0,1317052416.0,17907712.0,290983936.0,6744952832.0,0.0,0.0,5724.0,1975.0,0.0,0.0,java / 0:12288
26-09 07:25:08,0.250,0.250,99.500,0.0,0.0,0.0,1317019648.0,17907712.0,290983936.0,6744985600.0,0.0,0.0,4088.0,1630.0,0.0,0.0,java / 0:12288
26-09 07:25:09,0.498,0.498,99.005,0.0,0.0,0.0,1316986880.0,17907712.0,290983936.0,6745018368.0,0.0,0.0,3544.0,1519.0,0.0,0.0,java / 0:12288
26-09 07:25:10,0.499,0.249,99.252,0.0,0.0,0.0,1316954112.0,17907712.0,290983936.0,6745051136.0,0.0,0.0,5724.0,1959.0,0.0,0.0,java / 0:12288
26-09 07:25:11,0.251,0.251,99.499,0.0,0.0,0.0,1316921344.0,17907712.0,290983936.0,6745083904.0,0.0,0.0,4088.0,1630.0,0.0,0.0,java / 0:12288
26-09 07:25:12,0.0,0.499,99.002,0.499,0.0,0.0,1317076992.0,17915904.0,290983936.0,6744920064.0,0.0,12288.0,3544.0,1519.0,0.0,2.0,java / 0:12288
26-09 07:25:13,0.500,0.0,99.500,0.0,0.0,0.0,1317011456.0,17915904.0,290983936.0,6744985600.0,0.0,0.0,5802.0,2552.0,0.0,0.0,java / 0:12288
26-09 07:25:14,0.251,0.251,99.499,0.0,0.0,0.0,1316978688.0,17915904.0,290983936.0,6745018368.0,0.0,36864.0,4418.0,2737.0,0.0,5.0,java / 0:8192
26-09 07:25:15,0.250,0.250,99.500,0.0,0.0,0.0,1316945920.0,17915904.0,290983936.0,6745051136.0,0.0,0.0,3544.0,1551.0,0.0,0.0,java / 0:8192
26-09 07:25:16,0.250,0.250,99.500,0.0,0.0,0.0,1316913152.0,17915904.0,290983936.0,6745083904.0,0.0,0.0,5724.0,1959.0,0.0,0.0,java / 0:8192
26-09 07:25:17,0.251,0.0,99.749,0.0,0.0,0.0,1317076992.0,17915904.0,290983936.0,6744920064.0,0.0,0.0,4088.0,1523.0,0.0,0.0,java / 0:8192
26-09 07:25:18,0.250,0.250,99.250,0.250,0.0,0.0,1317036032.0,17924096.0,290983936.0,6744952832.0,0.0,24576.0,3544.0,1626.0,0.0,2.0,java / 0:8192
26-09 07:25:19,0.250,0.250,99.500,0.0,0.0,0.0,1317003264.0,17924096.0,290983936.0,6744985600.0,0.0,0.0,5724.0,1975.0,0.0,0.0,java / 0:8192
26-09 07:25:20,0.251,0.0,99.749,0.0,0.0,0.0,1316970496.0,17924096.0,290983936.0,6745018368.0,0.0,0.0,4088.0,1630.0,0.0,0.0,java / 0:8192
26-09 07:25:21,0.250,0.250,99.500,0.0,0.0,0.0,1316937728.0,17924096.0,290983936.0,6745051136.0,0.0,0.0,3544.0,1519.0,0.0,0.0,java / 0:8192
26-09 07:25:22,0.251,0.0,99.749,0.0,0.0,0.0,1316872192.0,17924096.0,290983936.0,6745116672.0,0.0,0.0,5802.0,2413.0,0.0,0.0,java / 0:8192
26-09 07:25:23,0.249,0.499,99.252,0.0,0.0,0.0,1317036032.0,17924096.0,290983936.0,6744952832.0,0.0,0.0,4088.0,1630.0,0.0,0.0,java / 0:8192
26-09 07:25:24,0.251,0.0,99.246,0.503,0.0,0.0,1316995072.0,17932288.0,290983936.0,6744985600.0,0.0,12288.0,3544.0,1519.0,0.0,2.0,java / 0:8192
26-09 07:25:25,0.500,0.0,99.500,0.0,0.0,0.0,1316962304.0,17932288.0,290983936.0,6745018368.0,0.0,0.0,5766.0,2017.0,0.0,0.0,java / 0:8192
26-09 07:25:26,0.251,0.251,99.499,0.0,0.0,0.0,1316925440.0,17932288.0,290988032.0,6745051136.0,0.0,0.0,4088.0,1630.0,0.0,0.0,java / 0:8192
26-09 07:25:27,0.250,0.250,99.500,0.0,0.0,0.0,1316892672.0,17932288.0,290988032.0,6745083904.0,0.0,0.0,3544.0,1519.0,0.0,0.0,java / 0:8192
26-09 07:25:28,0.251,0.0,99.749,0.0,0.0,0.0,1317023744.0,17932288.0,290988032.0,6744952832.0,0.0,0.0,5724.0,1959.0,0.0,0.0,java / 0:8192
26-09 07:25:29,0.249,0.499,99.252,0.0,0.0,0.0,1316990976.0,17932288.0,290988032.0,6744985600.0,0.0,0.0,4342.0,2194.0,0.0,0.0,java / 0:8192
26-09 07:25:30,0.501,0.0,98.997,0.501,0.0,0.0,1316950016.0,17940480.0,290988032.0,6745018368.0,0.0,12288.0,4072.0,1905.0,0.0,2.0,java / 0:8192
26-09 07:25:31,0.0,0.251,99.749,0.0,0.0,0.0,1316917248.0,17940480.0,290988032.0,6745051136.0,0.0,0.0,5978.0,2595.0,0.0,0.0,java / 0:8192
26-09 07:25:32,0.499,0.249,99.252,0.0,0.0,0.0,1316851712.0,17940480.0,290988032.0,6745116672.0,0.0,0.0,4616.0,2024.0,0.0,0.0,java / 0:8192
26-09 07:25:33,0.0,0.251,99.749,0.0,0.0,0.0,1317015552.0,17940480.0,290988032.0,6744952832.0,0.0,0.0,3654.0,1647.0,0.0,0.0,java / 0:8192
26-09 07:25:34,0.250,0.250,99.500,0.0,0.0,0.0,1316982784.0,17940480.0,290988032.0,6744985600.0,0.0,0.0,5802.0,2413.0,0.0,0.0,java / 0:8192
26-09 07:25:35,0.251,0.0,99.749,0.0,0.0,0.0,1316950016.0,17940480.0,290988032.0,6745018368.0,0.0,0.0,4022.0,1528.0,0.0,0.0,java / 0:8192
26-09 07:25:36,4.557,1.519,93.671,0.253,0.0,0.0,1332621312.0,17948672.0,291020800.0,6729306112.0,0.0,12288.0,3646.0,1519.0,0.0,2.0,java / 0:32768
26-09 07:25:37,30.730,11.335,57.935,0.0,0.0,0.0,1409773568.0,17948672.0,315453440.0,6627721216.0,0.0,0.0,5724.0,1991.0,0.0,0.0,java / 0:24645632
26-09 07:25:38,22.829,12.407,64.516,0.0,0.0,0.248,1469337600.0,17985536.0,363663360.0,6519910400.0,0.0,0.0,4088.0,1718.0,0.0,0.0,java / 0:48082944
26-09 07:25:39,39.494,3.797,56.709,0.0,0.0,0.0,1543061504.0,17985536.0,363749376.0,6446100480.0,0.0,24576.0,341870.0,7966.0,0.0,7.0,java / 0:12288
26-09 07:25:40,48.120,1.504,50.376,0.0,0.0,0.0,1583321088.0,17985536.0,363749376.0,6405840896.0,0.0,8192.0,2727184.0,2746946.0,0.0,4.0,java / 0:8192
26-09 07:25:41,27.960,0.756,71.285,0.0,0.0,0.0,1583853568.0,17985536.0,363749376.0,6405308416.0,0.0,0.0,3674811.0,4244902.0,0.0,0.0,java / 0:8192
26-09 07:25:42,26.263,1.010,68.182,4.545,0.0,0.0,1587916800.0,18010112.0,363749376.0,6401220608.0,0.0,5873664.0,3427344.0,3919317.0,0.0,14.0,java / 0:8192
26-09 07:25:43,25.628,1.256,73.116,0.0,0.0,0.0,1599598592.0,18010112.0,363749376.0,6389538816.0,0.0,0.0,3469654.0,3919402.0,0.0,0.0,java / 0:8192
26-09 07:25:44,25.815,1.253,72.932,0.0,0.0,0.0,1606295552.0,18010112.0,363749376.0,6382841856.0,0.0,24576.0,3585430.0,4115195.0,0.0,6.0,java / 0:8192
26-09 07:25:45,26.0,0.750,73.250,0.0,0.0,0.0,1610264576.0,18010112.0,363749376.0,6378872832.0,0.0,0.0,3570054.0,4113968.0,0.0,0.0,java / 0:8192
26-09 07:25:46,26.065,1.003,72.932,0.0,0.0,0.0,1611620352.0,18010112.0,363749376.0,6377517056.0,0.0,0.0,3723508.0,4180727.0,0.0,0.0,java / 0:8192
26-09 07:25:47,26.065,0.251,73.434,0.0,0.0,0.251,1614749696.0,18010112.0,363749376.0,6374387712.0,0.0,0.0,3492867.0,4049826.0,0.0,0.0,java / 0:8192
26-09 07:25:48,25.686,0.998,73.317,0.0,0.0,0.0,1615691776.0,18018304.0,363749376.0,6373437440.0,0.0,24576.0,3674852.0,4180745.0,0.0,2.0,java / 0:4096
26-09 07:25:49,25.313,1.003,73.434,0.0,0.0,0.251,1616625664.0,18018304.0,363749376.0,6372503552.0,0.0,0.0,3723950.0,4180675.0,0.0,0.0,java / 0:12288
26-09 07:25:50,26.566,0.752,72.682,0.0,0.0,0.0,1617448960.0,18018304.0,363749376.0,6371680256.0,0.0,0.0,3687675.0,4246221.0,0.0,0.0,java / 0:12288
26-09 07:25:51,26.0,0.500,73.500,0.0,0.0,0.0,1617367040.0,18018304.0,363749376.0,6371762176.0,0.0,0.0,3492836.0,3983392.0,0.0,0.0,java / 0:12288
26-09 07:25:52,29.040,0.758,70.202,0.0,0.0,0.0,1621692416.0,18018304.0,363749376.0,6367436800.0,0.0,0.0,3690921.0,4179203.0,0.0,0.0,java / 0:12288
26-09 07:25:53,25.500,1.0,73.500,0.0,0.0,0.0,1621585920.0,18026496.0,363745280.0,6367539200.0,0.0,20480.0,3711079.0,4244493.0,0.0,1.0,java / 0:12288
26-09 07:25:54,25.126,0.503,73.869,0.503,0.0,0.0,1621712896.0,18026496.0,363749376.0,6367408128.0,0.0,4096.0,3446023.0,3983654.0,0.0,1.0,java / 0:12288
26-09 07:25:55,26.0,0.500,73.500,0.0,0.0,0.0,1621839872.0,18026496.0,363753472.0,6367277056.0,0.0,0.0,3691049.0,4181712.0,0.0,0.0,java / 0:12288
26-09 07:25:56,25.564,0.752,73.684,0.0,0.0,0.0,1619206144.0,18026496.0,363753472.0,6369910784.0,0.0,0.0,3762368.0,4310593.0,0.0,0.0,java / 0:12288
26-09 07:25:57,25.313,0.501,74.185,0.0,0.0,0.0,1618849792.0,18026496.0,363753472.0,6370267136.0,0.0,0.0,3512476.0,4113646.0,0.0,0.0,java / 0:12288
26-09 07:25:58,26.0,0.750,73.250,0.0,0.0,0.0,1619075072.0,18026496.0,363753472.0,6370041856.0,0.0,0.0,3724791.0,4179538.0,0.0,0.0,java / 0:12288
26-09 07:25:59,25.189,0.756,74.055,0.0,0.0,0.0,1618935808.0,18034688.0,363753472.0,6370172928.0,0.0,12288.0,3700543.0,4179414.0,0.0,2.0,java / 0:12288
26-09 07:26:00,25.815,0.501,73.684,0.0,0.0,0.0,1618821120.0,18034688.0,363753472.0,6370287616.0,0.0,0.0,3720568.0,4310030.0,0.0,0.0,java / 0:12288
26-09 07:26:01,27.456,0.504,72.040,0.0,0.0,0.0,1618849792.0,18034688.0,363753472.0,6370258944.0,0.0,0.0,3778644.0,4245366.0,0.0,0.0,java / 0:12288
26-09 07:26:02,25.313,0.501,73.935,0.0,0.0,0.251,1618690048.0,18034688.0,363753472.0,6370418688.0,0.0,0.0,3571846.0,4310048.0,0.0,0.0,java / 0:12288
26-09 07:26:03,26.065,0.251,73.684,0.0,0.0,0.0,1618624512.0,18034688.0,363753472.0,6370484224.0,0.0,0.0,3847339.0,4244588.0,0.0,0.0,java / 0:12288
26-09 07:26:04,26.119,0.249,72.886,0.498,0.0,0.249,1619042304.0,18042880.0,363753472.0,6370058240.0,0.0,12288.0,3840239.0,4376496.0,0.0,2.0,java / 0:12288
26-09 07:26:05,25.564,0.501,73.935,0.0,0.0,0.0,1618944000.0,18042880.0,363753472.0,6370156544.0,0.0,0.0,3675864.0,4374903.0,0.0,0.0,java / 0:12288
26-09 07:26:06,25.189,0.504,74.055,0.0,0.0,0.252,1618911232.0,18042880.0,363753472.0,6370189312.0,0.0,0.0,3824244.0,4245021.0,0.0,0.0,java / 0:12288
26-09 07:26:07,25.815,0.501,73.434,0.0,0.0,0.251,1618714624.0,18042880.0,363753472.0,6370385920.0,0.0,0.0,4002149.0,4441161.0,0.0,0.0,java / 0:12288
26-09 07:26:08,25.815,0.501,73.684,0.0,0.0,0.0,1618616320.0,18042880.0,363753472.0,6370484224.0,0.0,0.0,3798053.0,4374731.0,0.0,0.0,java / 0:12288
26-09 07:26:09,26.952,3.526,68.514,1.008,0.0,0.0,1621913600.0,18051072.0,363753472.0,6367178752.0,0.0,72970240.0,3637972.0,4179275.0,0.0,651.0,java / 0:20480
26-09 07:26:10,26.185,0.0,73.566,0.0,0.0,0.249,1622269952.0,18051072.0,363753472.0,6366822400.0,0.0,0.0,3822058.0,4310753.0,0.0,0.0,java / 0:4096
26-09 07:26:11,25.189,0.504,74.055,0.0,0.0,0.252,1622007808.0,18051072.0,363753472.0,6367084544.0,0.0,0.0,3699394.0,4247366.0,0.0,0.0,java / 0:4096
26-09 07:26:12,25.806,0.744,72.953,0.0,0.0,0.496,1622106112.0,18051072.0,363753472.0,6366986240.0,0.0,8192.0,3849473.0,4345969.0,0.0,4.0,java / 0:12288
26-09 07:26:13,25.313,0.752,73.434,0.0,0.0,0.501,1621778432.0,18051072.0,363753472.0,6367313920.0,0.0,0.0,3767876.0,4310812.0,0.0,0.0,java / 0:12288
26-09 07:26:14,25.871,0.746,70.896,1.990,0.0,0.498,1621843968.0,18063360.0,363741184.0,6367248384.0,0.0,5947392.0,3800920.0,4374728.0,0.0,49.0,java / 0:8192
26-09 07:26:15,25.564,0.752,73.684,0.0,0.0,0.0,1621831680.0,18063360.0,363753472.0,6367248384.0,0.0,0.0,3742286.0,4309561.0,0.0,0.0,java / 0:8192
26-09 07:26:16,25.945,0.0,73.804,0.0,0.0,0.252,1622061056.0,18063360.0,363753472.0,6367019008.0,0.0,0.0,3578978.0,4113670.0,0.0,0.0,java / 0:8192
26-09 07:26:17,25.686,0.748,73.067,0.0,0.0,0.499,1622040576.0,18063360.0,363753472.0,6367039488.0,0.0,0.0,3779588.0,4311636.0,0.0,0.0,java / 0:8192
26-09 07:26:18,25.250,0.500,74.0,0.0,0.0,0.250,1622036480.0,18063360.0,363753472.0,6367043584.0,0.0,0.0,3812896.0,4244918.0,0.0,0.0,java / 0:8192
26-09 07:26:19,25.377,0.251,73.869,0.251,0.0,0.251,1622331392.0,18071552.0,363745280.0,6366748672.0,0.0,20480.0,3707375.0,4310725.0,0.0,1.0,java / 0:8192
26-09 07:26:20,26.434,0.499,72.818,0.249,0.0,0.0,1622355968.0,18071552.0,363753472.0,6366715904.0,0.0,4096.0,3802516.0,4246195.0,0.0,1.0,java / 0:8192
26-09 07:26:21,25.313,0.501,73.935,0.0,0.0,0.251,1621897216.0,18071552.0,363753472.0,6367174656.0,0.0,0.0,3705256.0,4245102.0,0.0,0.0,java / 0:8192
26-09 07:26:22,27.778,0.505,71.717,0.0,0.0,0.0,1622269952.0,18071552.0,363757568.0,6366797824.0,0.0,0.0,3901049.0,4376492.0,0.0,0.0,java / 0:8192
26-09 07:26:23,26.131,0.503,73.367,0.0,0.0,0.0,1622433792.0,18071552.0,363757568.0,6366633984.0,0.0,0.0,3898665.0,4376279.0,0.0,0.0,java / 0:8192
26-09 07:26:24,25.758,0.253,73.990,0.0,0.0,0.0,1622040576.0,18071552.0,363757568.0,6367027200.0,0.0,0.0,3573833.0,4051643.0,0.0,0.0,java / 0:8192
26-09 07:26:25,25.564,0.251,73.684,0.251,0.0,0.251,1622294528.0,18079744.0,363757568.0,6366765056.0,0.0,12288.0,3672109.0,4180289.0,0.0,2.0,java / 0:8192
26-09 07:26:26,26.566,0.501,72.932,0.0,0.0,0.0,1622360064.0,18079744.0,363757568.0,6366699520.0,0.0,0.0,3831767.0,4310852.0,0.0,0.0,java / 0:8192
26-09 07:26:27,26.0,0.500,73.500,0.0,0.0,0.0,1622163456.0,18079744.0,363757568.0,6366896128.0,0.0,0.0,3845697.0,4440755.0,0.0,0.0,java / 0:8192
26-09 07:26:28,29.899,0.754,69.347,0.0,0.0,0.0,1627881472.0,18079744.0,363757568.0,6361178112.0,0.0,0.0,3743375.0,4311055.0,0.0,0.0,java / 0:8192
26-09 07:26:29,25.505,0.253,74.242,0.0,0.0,0.0,1627914240.0,18079744.0,363757568.0,6361145344.0,0.0,0.0,3855823.0,4245621.0,0.0,0.0,java / 0:8192
26-09 07:26:30,25.750,1.0,73.250,0.0,0.0,0.0,1627619328.0,18079744.0,363757568.0,6361440256.0,0.0,0.0,3609492.0,4244894.0,0.0,0.0,java / 0:8192
26-09 07:26:31,25.815,0.251,73.434,0.501,0.0,0.0,1627611136.0,18087936.0,363757568.0,6361440256.0,0.0,12288.0,3815643.0,4246260.0,0.0,2.0,java / 0:8192
26-09 07:26:32,25.628,0.251,73.869,0.0,0.0,0.251,1627742208.0,18087936.0,363757568.0,6361309184.0,0.0,0.0,3869804.0,4245739.0,0.0,0.0,java / 0:8192
26-09 07:26:33,25.879,0.503,73.618,0.0,0.0,0.0,1628037120.0,18087936.0,363757568.0,6361014272.0,0.0,0.0,3471919.0,3984976.0,0.0,0.0,java / 0:8192
26-09 07:26:34,25.377,0.503,74.121,0.0,0.0,0.0,1627873280.0,18087936.0,363757568.0,6361178112.0,0.0,0.0,3675572.0,4246980.0,0.0,0.0,java / 0:8192
26-09 07:26:35,25.564,0.752,73.684,0.0,0.0,0.0,1627545600.0,18087936.0,363757568.0,6361505792.0,0.0,0.0,3660838.0,4179878.0,0.0,0.0,java / 0:8192
26-09 07:26:36,26.065,0.251,73.684,0.0,0.0,0.0,1627676672.0,18087936.0,363757568.0,6361374720.0,0.0,0.0,3659462.0,4244852.0,0.0,0.0,java / 0:8192
26-09 07:26:37,25.628,0.251,74.121,0.0,0.0,0.0,1627938816.0,18087936.0,363757568.0,6361112576.0,0.0,0.0,3789123.0,4310869.0,0.0,0.0,java / 0:8192
26-09 07:26:38,25.377,0.754,73.618,0.251,0.0,0.0,1627668480.0,18096128.0,363757568.0,6361374720.0,0.0,12288.0,3749651.0,4311630.0,0.0,2.0,java / 0:8192
26-09 07:26:39,26.196,0.504,73.300,0.0,0.0,0.0,1627717632.0,18096128.0,363757568.0,6361325568.0,0.0,20480.0,3859704.0,4310965.0,0.0,1.0,java / 0:16384
26-09 07:26:40,25.377,1.005,73.618,0.0,0.0,0.0,1627992064.0,18096128.0,363757568.0,6361051136.0,0.0,0.0,3773338.0,4375642.0,0.0,0.0,java / 0:4096
26-09 07:26:41,25.935,0.748,73.067,0.0,0.0,0.249,1628254208.0,18096128.0,363757568.0,6360788992.0,0.0,0.0,3787835.0,4245933.0,0.0,0.0,java / 0:4096
26-09 07:26:42,26.0,0.250,73.500,0.0,0.0,0.250,1628090368.0,18096128.0,363757568.0,6360952832.0,0.0,0.0,3572130.0,4114404.0,0.0,0.0,java / 0:4096
26-09 07:26:43,25.815,0.752,73.434,0.0,0.0,0.0,1627828224.0,18096128.0,363757568.0,6361214976.0,0.0,0.0,3739464.0,4245756.0,0.0,0.0,java / 0:4096
26-09 07:26:44,26.434,0.499,73.067,0.0,0.0,0.0,1628110848.0,18104320.0,363757568.0,6360924160.0,0.0,49152.0,3650980.0,4221373.0,0.0,11.0,java / 0:12288
26-09 07:26:45,25.945,0.252,73.804,0.0,0.0,0.0,1627684864.0,18104320.0,363757568.0,6361350144.0,0.0,0.0,3500832.0,3987692.0,0.0,0.0,java / 0:12288
26-09 07:26:46,25.750,0.500,73.250,0.0,0.0,0.500,1628061696.0,18104320.0,363757568.0,6360973312.0,0.0,0.0,3706700.0,4246429.0,0.0,0.0,java / 0:12288
26-09 07:26:47,25.441,0.252,74.307,0.0,0.0,0.0,1628061696.0,18104320.0,363757568.0,6360973312.0,0.0,0.0,3644100.0,4179866.0,0.0,0.0,java / 0:12288
26-09 07:26:48,25.693,0.252,73.804,0.0,0.0,0.252,1628094464.0,18104320.0,363757568.0,6360940544.0,0.0,0.0,3633425.0,4180345.0,0.0,0.0,java / 0:12288
26-09 07:26:49,25.063,0.752,72.682,1.253,0.0,0.251,1628241920.0,18112512.0,363749376.0,6360793088.0,0.0,2400256.0,3825758.0,4311479.0,0.0,22.0,java / 0:8192
26-09 07:26:50,25.126,1.005,73.869,0.0,0.0,0.0,1628360704.0,18112512.0,363761664.0,6360662016.0,0.0,0.0,3690840.0,4311594.0,0.0,0.0,java / 0:8192
26-09 07:26:51,25.564,0.752,73.684,0.0,0.0,0.0,1628196864.0,18112512.0,363761664.0,6360825856.0,0.0,0.0,3921212.0,4376150.0,0.0,0.0,java / 0:8192
