"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-worker-7",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output nb_cidd_7.csv",,,,"Date:","26 Sep 2019 06:39:53 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
26-09 06:40:20,0.995,0.498,98.507,0.0,0.0,0.0,1009119232.0,3768320.0,89706496.0,3040731136.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:40:21,1.0,0.0,98.0,1.0,0.0,0.0,1009246208.0,3768320.0,89706496.0,3040604160.0,1048576.0,0.0,324.0,1439.0,4.0,0.0,java / 1048576:0
26-09 06:40:22,0.0,0.0,100.0,0.0,0.0,0.0,1009254400.0,3768320.0,89444352.0,3040858112.0,786432.0,0.0,173.0,851.0,3.0,0.0,java / 786432:0
26-09 06:40:23,0.995,0.498,98.507,0.0,0.0,0.0,1009254400.0,3768320.0,89444352.0,3040858112.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:40:24,0.0,0.500,98.500,1.0,0.0,0.0,1009246208.0,3776512.0,89444352.0,3040858112.0,1048576.0,12288.0,282.0,1397.0,4.0,2.0,java / 1048576:0
26-09 06:40:25,0.500,0.500,99.0,0.0,0.0,0.0,1009213440.0,3776512.0,89444352.0,3040890880.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 06:40:26,0.995,0.0,99.005,0.0,0.0,0.0,1009213440.0,3776512.0,89444352.0,3040890880.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:40:27,1.005,0.503,98.492,0.0,0.0,0.0,1009213440.0,3776512.0,89444352.0,3040890880.0,1048576.0,0.0,282.0,1397.0,4.0,0.0,java / 1048576:4096
26-09 06:40:28,0.995,0.0,98.507,0.498,0.0,0.0,1009213440.0,3776512.0,89444352.0,3040890880.0,1048576.0,8192.0,173.0,851.0,4.0,1.0,java / 1048576:0
26-09 06:40:29,0.500,0.0,99.500,0.0,0.0,0.0,1009209344.0,3776512.0,89575424.0,3040763904.0,1179648.0,0.0,173.0,859.0,5.0,0.0,java / 1179648:0
26-09 06:40:30,0.995,0.498,98.010,0.498,0.0,0.0,1009201152.0,3784704.0,89575424.0,3040763904.0,1048576.0,28672.0,282.0,1397.0,4.0,3.0,java / 1048576:0
26-09 06:40:31,0.498,0.498,98.507,0.498,0.0,0.0,1009201152.0,3784704.0,89575424.0,3040763904.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 06:40:32,0.500,0.500,99.0,0.0,0.0,0.0,1009201152.0,3784704.0,89575424.0,3040763904.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:40:33,0.503,0.0,99.497,0.0,0.0,0.0,1009201152.0,3784704.0,89575424.0,3040763904.0,1048576.0,32768.0,282.0,1397.0,4.0,3.0,java / 1048576:16384
26-09 06:40:34,0.500,0.500,99.0,0.0,0.0,0.0,1009168384.0,3784704.0,89575424.0,3040796672.0,1048576.0,0.0,173.0,867.0,4.0,0.0,java / 1048576:0
26-09 06:40:35,0.500,0.0,99.500,0.0,0.0,0.0,1009168384.0,3784704.0,89575424.0,3040796672.0,1048576.0,0.0,173.0,917.0,4.0,0.0,java / 1048576:0
26-09 06:40:36,0.990,0.495,97.030,1.485,0.0,0.0,1009160192.0,3792896.0,89575424.0,3040796672.0,1048576.0,20480.0,348.0,2129.0,4.0,2.0,java / 1048576:0
26-09 06:40:37,0.500,0.500,99.0,0.0,0.0,0.0,1009160192.0,3792896.0,89575424.0,3040796672.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 06:40:38,1.0,0.0,99.0,0.0,0.0,0.0,1009160192.0,3792896.0,89575424.0,3040796672.0,1048576.0,4096.0,173.0,851.0,4.0,1.0,java / 1048576:0
26-09 06:40:39,0.0,0.503,99.497,0.0,0.0,0.0,1009160192.0,3792896.0,89575424.0,3040796672.0,1048576.0,0.0,282.0,1405.0,4.0,0.0,java / 1048576:0
26-09 06:40:40,0.500,0.500,99.0,0.0,0.0,0.0,1009160192.0,3792896.0,89575424.0,3040796672.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:40:41,0.500,0.0,99.0,0.500,0.0,0.0,1009160192.0,3792896.0,89575424.0,3040796672.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:40:42,1.0,0.0,98.0,1.0,0.0,0.0,1009119232.0,3801088.0,89575424.0,3040829440.0,1048576.0,12288.0,282.0,1397.0,4.0,2.0,java / 1048576:0
26-09 06:40:43,0.990,0.495,98.515,0.0,0.0,0.0,1009119232.0,3801088.0,89575424.0,3040829440.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 06:40:44,0.995,0.0,98.507,0.498,0.0,0.0,1009119232.0,3801088.0,89575424.0,3040829440.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:40:45,1.0,0.0,99.0,0.0,0.0,0.0,1009098752.0,3801088.0,89595904.0,3040829440.0,1069056.0,0.0,324.0,1439.0,5.0,0.0,java / 1069056:0
26-09 06:40:46,0.503,0.0,99.497,0.0,0.0,0.0,1009098752.0,3801088.0,89595904.0,3040829440.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:40:47,0.500,0.500,99.0,0.0,0.0,0.0,1009094656.0,3801088.0,89600000.0,3040829440.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:40:48,1.0,0.0,98.0,1.0,0.0,0.0,1009086464.0,3809280.0,89600000.0,3040829440.0,1048576.0,32768.0,282.0,1397.0,4.0,7.0,java / 1048576:0
26-09 06:40:49,0.498,0.498,99.005,0.0,0.0,0.0,1008959488.0,3809280.0,89600000.0,3040956416.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 06:40:50,0.503,0.0,99.497,0.0,0.0,0.0,1009086464.0,3809280.0,89600000.0,3040829440.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:40:51,1.0,0.500,98.500,0.0,0.0,0.0,1009188864.0,3809280.0,89337856.0,3040989184.0,786432.0,0.0,426.0,1977.0,3.0,0.0,java / 786432:0
26-09 06:40:52,0.0,0.500,99.0,0.500,0.0,0.0,1009188864.0,3809280.0,89337856.0,3040989184.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:40:53,0.995,0.0,98.507,0.498,0.0,0.0,1009188864.0,3809280.0,89337856.0,3040989184.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:40:54,0.503,1.005,97.487,1.005,0.0,0.0,1009053696.0,3817472.0,89337856.0,3041116160.0,1048576.0,12288.0,282.0,1397.0,4.0,2.0,java / 1048576:0
26-09 06:40:55,0.0,0.500,99.0,0.500,0.0,0.0,1009180672.0,3817472.0,89337856.0,3040989184.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 06:40:56,0.995,0.0,99.005,0.0,0.0,0.0,1009180672.0,3817472.0,89337856.0,3040989184.0,1048576.0,0.0,317.0,1431.0,4.0,0.0,java / 1048576:0
26-09 06:40:57,0.503,0.0,99.497,0.0,0.0,0.0,1009180672.0,3817472.0,89337856.0,3040989184.0,1048576.0,0.0,282.0,1397.0,4.0,0.0,java / 1048576:0
26-09 06:40:58,0.498,0.498,98.010,0.995,0.0,0.0,1009147904.0,3817472.0,89337856.0,3041021952.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:40:59,0.500,0.500,98.0,1.0,0.0,0.0,1009147904.0,3825664.0,89329664.0,3041021952.0,1048576.0,16384.0,173.0,851.0,4.0,2.0,java / 1048576:0
26-09 06:41:00,0.500,0.500,99.0,0.0,0.0,0.0,1009139712.0,3825664.0,89337856.0,3041021952.0,1048576.0,0.0,282.0,1405.0,4.0,0.0,java / 1048576:0
26-09 06:41:01,0.500,0.0,99.0,0.500,0.0,0.0,1009336320.0,3825664.0,89337856.0,3040825344.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:41:02,1.0,0.500,98.500,0.0,0.0,0.0,1009336320.0,3825664.0,89337856.0,3040825344.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 06:41:03,1.005,0.0,96.985,2.010,0.0,0.0,1009278976.0,3960832.0,89387008.0,3040698368.0,1232896.0,49152.0,282.0,1397.0,43.0,3.0,java / 1232896:20480
26-09 06:41:04,0.990,0.495,98.020,0.495,0.0,0.0,1009278976.0,3960832.0,89387008.0,3040698368.0,1048576.0,0.0,173.0,867.0,4.0,0.0,java / 1048576:0
26-09 06:41:05,0.503,0.0,97.487,2.010,0.0,0.0,1009328128.0,3973120.0,89452544.0,3040571392.0,1114112.0,69632.0,317.0,1431.0,5.0,3.0,java / 1114112:0
26-09 06:41:06,0.990,0.495,98.020,0.495,0.0,0.0,1009168384.0,3973120.0,89452544.0,3040731136.0,1048576.0,0.0,282.0,1405.0,4.0,0.0,java / 1048576:0
26-09 06:41:07,0.503,0.0,98.995,0.503,0.0,0.0,1009295360.0,3973120.0,89452544.0,3040604160.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:41:08,1.980,8.416,88.614,0.495,0.0,0.495,1009786880.0,3985408.0,92495872.0,3037057024.0,1064960.0,0.0,3007020.0,3010680.0,8.0,0.0,java / 1064960:2998272
26-09 06:41:09,1.005,10.050,84.422,4.020,0.0,0.503,1009692672.0,4063232.0,96833536.0,3032735744.0,1257472.0,0.0,4181399.0,4184121.0,24.0,0.0,java / 1257472:4231168
26-09 06:41:10,1.485,1.980,95.050,1.485,0.0,0.0,1009483776.0,4075520.0,101068800.0,3028697088.0,1048576.0,139264.0,4242690.0,4248667.0,4.0,2.0,java / 1048576:4161536
26-09 06:41:11,1.500,1.500,97.0,0.0,0.0,0.0,1009278976.0,4075520.0,105156608.0,3024814080.0,1048576.0,0.0,4046817.0,4051329.0,5.0,0.0,java / 1048576:4096000
26-09 06:41:12,1.515,0.505,97.980,0.0,0.0,0.0,1009672192.0,4075520.0,109314048.0,3020263424.0,1048576.0,0.0,4177712.0,4182517.0,4.0,0.0,java / 1048576:4096000
26-09 06:41:13,1.508,3.015,94.975,0.503,0.0,0.0,1009876992.0,4075520.0,113471488.0,3015901184.0,1048576.0,0.0,4179187.0,4182471.0,4.0,0.0,java / 1048576:4214784
26-09 06:41:14,1.0,14.500,81.0,3.500,0.0,0.0,1010089984.0,4075520.0,117706752.0,3011452928.0,1048576.0,0.0,4311318.0,4317269.0,4.0,0.0,java / 1048576:4239360
26-09 06:41:15,1.0,14.0,82.0,2.500,0.0,0.500,1009741824.0,4083712.0,121970688.0,3007528960.0,1048576.0,20480.0,4310303.0,4248186.0,4.0,2.0,java / 1048576:4190208
26-09 06:41:16,1.500,14.0,84.500,0.0,0.0,0.0,1009721344.0,4083712.0,126312448.0,3003207680.0,1048576.0,0.0,4311217.0,4378809.0,4.0,0.0,java / 1048576:4390912
26-09 06:41:17,0.0,34.848,53.030,11.111,0.0,1.010,1010507776.0,4083712.0,130732032.0,2998001664.0,1179648.0,0.0,4318090.0,4314663.0,5.0,0.0,java / 1179648:4354048
26-09 06:41:18,1.485,5.446,91.584,0.990,0.0,0.495,1010810880.0,4083712.0,135069696.0,2993360896.0,1048576.0,0.0,4373365.0,4314696.0,4.0,0.0,java / 1048576:4288512
26-09 06:41:19,1.508,2.513,95.477,0.503,0.0,0.0,1010745344.0,4083712.0,139358208.0,2989137920.0,1048576.0,0.0,4243671.0,4313743.0,5.0,0.0,java / 1048576:4292608
26-09 06:41:20,1.523,26.396,69.036,3.046,0.0,0.0,1011326976.0,4091904.0,143273984.0,2984632320.0,786432.0,20480.0,4252659.0,4183098.0,3.0,2.0,java / 786432:4161536
26-09 06:41:21,1.980,4.455,92.574,0.0,0.0,0.990,1011032064.0,4091904.0,147558400.0,2980642816.0,1048576.0,0.0,4309398.0,4314450.0,4.0,0.0,java / 1048576:4288512
26-09 06:41:22,1.020,3.571,95.408,0.0,0.0,0.0,1011355648.0,4091904.0,151838720.0,2976038912.0,1048576.0,0.0,4308014.0,4378116.0,4.0,0.0,java / 1048576:4292608
26-09 06:41:23,1.0,3.0,93.500,2.500,0.0,0.0,1011281920.0,4091904.0,155754496.0,2972196864.0,1048576.0,0.0,3981448.0,3987549.0,4.0,0.0,java / 1048576:4030464
26-09 06:41:24,1.005,7.538,90.452,0.503,0.0,0.503,1010622464.0,4091904.0,160026624.0,2968584192.0,1048576.0,0.0,4307492.0,4247963.0,4.0,0.0,java / 1048576:4227072
26-09 06:41:25,1.0,28.0,67.500,3.0,0.0,0.500,1011187712.0,4100096.0,164155392.0,2963881984.0,1048576.0,20480.0,4183701.0,4182162.0,4.0,2.0,java / 1048576:4161536
26-09 06:41:26,1.0,8.500,90.0,0.500,0.0,0.0,1011466240.0,4100096.0,168484864.0,2959273984.0,1048576.0,0.0,4244162.0,4312910.0,4.0,0.0,java / 1048576:4247552
26-09 06:41:27,1.500,4.500,91.0,2.500,0.0,0.500,1012092928.0,4100096.0,172646400.0,2954485760.0,1048576.0,0.0,4177052.0,4182619.0,4.0,0.0,java / 1048576:4141056
26-09 06:41:28,1.010,1.515,97.475,0.0,0.0,0.0,1012457472.0,4100096.0,177012736.0,2949754880.0,1048576.0,135168.0,4372858.0,4378063.0,4.0,22.0,java / 1048576:4419584
26-09 06:41:29,1.463,2.927,94.146,1.463,0.0,0.0,1012224000.0,4100096.0,181358592.0,2945642496.0,1048576.0,0.0,4308790.0,4312889.0,4.0,0.0,java / 1048576:4288512
26-09 06:41:30,3.500,0.500,94.0,1.0,0.0,1.0,1012793344.0,4108288.0,185647104.0,2940776448.0,1048576.0,24576.0,4372901.0,4378609.0,4.0,3.0,java / 1048576:4296704
26-09 06:41:31,1.515,0.505,97.980,0.0,0.0,0.0,1013014528.0,4108288.0,189878272.0,2936324096.0,1048576.0,0.0,4177088.0,4182602.0,4.0,0.0,java / 1048576:4227072
26-09 06:41:32,1.010,1.010,97.475,0.505,0.0,0.0,1013526528.0,4108288.0,194101248.0,2931589120.0,1048576.0,0.0,4307449.0,4247453.0,4.0,0.0,java / 1048576:4222976
26-09 06:41:33,0.543,2.174,92.391,4.348,0.0,0.543,1012989952.0,4116480.0,198402048.0,2927816704.0,1187840.0,83939328.0,4179631.0,4248352.0,7.0,218.0,java / 1179648:4243456
26-09 06:41:34,0.510,1.020,97.449,1.020,0.0,0.0,1012899840.0,4116480.0,202842112.0,2923466752.0,1048576.0,0.0,4373120.0,4312904.0,4.0,0.0,java / 1048576:4292608
26-09 06:41:35,2.0,1.0,96.0,1.0,0.0,0.0,1013698560.0,4124672.0,207028224.0,2918473728.0,1048576.0,57344.0,4242484.0,4312651.0,5.0,3.0,java / 1048576:4222976
26-09 06:41:36,1.478,1.478,95.074,1.478,0.0,0.493,1013374976.0,4124672.0,211423232.0,2914402304.0,1048576.0,0.0,4372967.0,4313447.0,4.0,0.0,java / 1048576:4362240
26-09 06:41:37,1.010,0.505,97.980,0.505,0.0,0.0,1014382592.0,4124672.0,215564288.0,2909253632.0,1048576.0,0.0,4242336.0,4312613.0,4.0,0.0,java / 1048576:4222976
26-09 06:41:38,1.015,1.015,94.924,2.538,0.0,0.508,1014075392.0,4132864.0,220024832.0,2905092096.0,1056768.0,44089344.0,4373940.0,4378968.0,6.0,90.0,java / 1048576:4362240
26-09 06:41:39,0.995,1.493,97.015,0.498,0.0,0.0,1014050816.0,4132864.0,224038912.0,2901102592.0,1048576.0,0.0,4112123.0,4117403.0,4.0,0.0,java / 1048576:4096000
26-09 06:41:40,1.493,0.498,93.532,4.478,0.0,0.0,1014689792.0,4280320.0,225026048.0,2899329024.0,1187840.0,40960.0,948029.0,950635.0,38.0,3.0,java / 1187840:946176
26-09 06:41:41,0.500,0.0,99.500,0.0,0.0,0.0,1014689792.0,4280320.0,225026048.0,2899329024.0,1048576.0,0.0,173.0,867.0,4.0,0.0,java / 1048576:0
26-09 06:41:42,0.995,0.498,96.517,1.990,0.0,0.0,1014657024.0,4280320.0,225026048.0,2899361792.0,1048576.0,0.0,282.0,1397.0,4.0,0.0,java / 1048576:0
26-09 06:41:43,0.0,0.503,99.497,0.0,0.0,0.0,1014657024.0,4280320.0,225026048.0,2899361792.0,1048576.0,0.0,173.0,851.0,5.0,0.0,java / 1048576:0
26-09 06:41:44,0.995,0.0,98.010,0.995,0.0,0.0,1014657024.0,4280320.0,225026048.0,2899361792.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:41:45,0.503,0.503,97.990,1.005,0.0,0.0,1014657024.0,4288512.0,225017856.0,2899361792.0,1048576.0,40960.0,282.0,1397.0,4.0,2.0,java / 1048576:0
26-09 06:41:46,0.990,0.495,98.515,0.0,0.0,0.0,1014616064.0,4288512.0,225026048.0,2899394560.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 06:41:47,0.500,0.500,99.0,0.0,0.0,0.0,1014616064.0,4288512.0,225026048.0,2899394560.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 06:41:48,0.500,0.0,99.500,0.0,0.0,0.0,1014845440.0,4288512.0,224763904.0,2899427328.0,786432.0,0.0,348.0,1491.0,3.0,0.0,java / 786432:0
26-09 06:41:49,0.503,0.503,98.995,0.0,0.0,0.0,1014841344.0,4288512.0,224894976.0,2899300352.0,1179648.0,0.0,239.0,945.0,5.0,0.0,java / 1179648:0
26-09 06:41:50,0.500,0.0,99.0,0.500,0.0,0.0,1014841344.0,4288512.0,224894976.0,2899300352.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:41:51,1.0,0.0,98.0,1.0,0.0,0.0,1014800384.0,4296704.0,224894976.0,2899333120.0,1048576.0,12288.0,282.0,1397.0,5.0,2.0,java / 1048576:0
26-09 06:41:52,0.495,0.990,98.020,0.495,0.0,0.0,1014800384.0,4296704.0,224894976.0,2899333120.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 06:41:53,0.498,0.995,98.507,0.0,0.0,0.0,1014800384.0,4296704.0,224894976.0,2899333120.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:41:54,0.500,0.500,98.500,0.500,0.0,0.0,1014767616.0,4296704.0,224894976.0,2899365888.0,1048576.0,0.0,282.0,1397.0,4.0,0.0,java / 1048576:0
26-09 06:41:55,0.500,0.500,99.0,0.0,0.0,0.0,1014767616.0,4296704.0,224894976.0,2899365888.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:41:56,0.498,0.0,99.005,0.498,0.0,0.0,1014640640.0,4296704.0,224894976.0,2899492864.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 06:41:57,0.503,0.503,98.492,0.503,0.0,0.0,1014726656.0,4304896.0,224894976.0,2899398656.0,1048576.0,12288.0,324.0,1439.0,4.0,2.0,java / 1048576:0
26-09 06:41:58,0.990,0.495,98.020,0.495,0.0,0.0,1014726656.0,4304896.0,224894976.0,2899398656.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 06:41:59,0.500,0.0,99.0,0.500,0.0,0.0,1014726656.0,4304896.0,224894976.0,2899398656.0,1048576.0,0.0,173.0,917.0,5.0,0.0,java / 1048576:0
26-09 06:42:00,0.503,0.503,98.995,0.0,0.0,0.0,1014693888.0,4304896.0,224894976.0,2899431424.0,1048576.0,0.0,678.0,2639.0,4.0,0.0,java / 1048576:0
26-09 06:42:01,0.498,0.498,98.507,0.498,0.0,0.0,1014120448.0,4304896.0,225943552.0,2898956288.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 06:42:02,1.005,0.0,98.492,0.503,0.0,0.0,1013993472.0,4304896.0,225943552.0,2899083264.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 06:42:03,0.498,0.498,98.507,0.498,0.0,0.0,1014509568.0,4313088.0,225943552.0,2898558976.0,1048576.0,49152.0,348.0,1492.0,4.0,6.0,java / 1048576:16384
26-09 06:42:04,0.498,0.498,98.507,0.498,0.0,0.0,1014476800.0,4313088.0,225943552.0,2898591744.0,1048576.0,0.0,317.0,1480.0,4.0,0.0,java / 1048576:0
26-09 06:42:05,0.503,0.0,99.497,0.0,0.0,0.0,1014476800.0,4313088.0,225943552.0,2898591744.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 06:42:06,1.493,0.0,97.512,0.995,0.0,0.0,1014439936.0,4313088.0,226074624.0,2898497536.0,1179648.0,0.0,426.0,1978.0,5.0,0.0,java / 1179648:0
26-09 06:42:07,0.500,0.500,99.0,0.0,0.0,0.0,1014181888.0,4313088.0,226078720.0,2898751488.0,1048576.0,0.0,239.0,946.0,5.0,0.0,java / 1048576:0
26-09 06:42:08,0.500,0.500,96.0,3.0,0.0,0.0,1014771712.0,4325376.0,226078720.0,2898149376.0,1052672.0,7368704.0,239.0,946.0,5.0,20.0,java / 1048576:0
26-09 06:42:09,0.500,0.500,98.500,0.500,0.0,0.0,1014501376.0,4325376.0,226078720.0,2898419712.0,1048576.0,0.0,528.0,2076.0,4.0,0.0,java / 1048576:0
26-09 06:42:10,0.498,0.498,98.507,0.498,0.0,0.0,1014468608.0,4325376.0,226078720.0,2898452480.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 06:42:11,0.503,0.0,99.497,0.0,0.0,0.0,1014214656.0,4325376.0,226078720.0,2898706432.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
