"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-worker-10",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output nb_cidd_10.csv",,,,"Date:","26 Sep 2019 06:40:12 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
26-09 06:40:21,1.0,0.0,99.0,0.0,0.0,0.0,942354432.0,3739648.0,89780224.0,3107450880.0,1048576.0,36864.0,317.0,1432.0,4.0,3.0,java / 1048576:8192
26-09 06:40:22,0.498,0.498,99.005,0.0,0.0,0.0,942383104.0,3739648.0,89780224.0,3107422208.0,1048576.0,0.0,239.0,970.0,4.0,0.0,java / 1048576:0
26-09 06:40:23,0.500,0.500,98.0,1.0,0.0,0.0,942501888.0,3747840.0,89780224.0,3107295232.0,1048576.0,20480.0,426.0,1979.0,4.0,2.0,java / 1048576:8192
26-09 06:40:24,0.0,0.500,98.500,1.0,0.0,0.0,942469120.0,3747840.0,89780224.0,3107328000.0,1048576.0,0.0,239.0,970.0,5.0,0.0,java / 1048576:0
26-09 06:40:25,0.500,0.500,99.0,0.0,0.0,0.0,942440448.0,3747840.0,89780224.0,3107356672.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 06:40:26,1.0,0.0,99.0,0.0,0.0,0.0,942596096.0,3747840.0,89780224.0,3107201024.0,1048576.0,4096.0,426.0,1979.0,4.0,1.0,java / 1048576:0
26-09 06:40:27,0.503,0.0,99.497,0.0,0.0,0.0,942407680.0,3747840.0,89735168.0,3107434496.0,1048576.0,0.0,239.0,962.0,4.0,0.0,java / 1048576:0
26-09 06:40:28,0.995,0.498,97.512,0.995,0.0,0.0,942780416.0,3756032.0,89890816.0,3106897920.0,1048576.0,16384.0,239.0,946.0,4.0,2.0,java / 1048576:4096
26-09 06:40:29,1.0,0.500,98.500,0.0,0.0,0.0,942714880.0,3756032.0,89780224.0,3107074048.0,1048576.0,0.0,348.0,1517.0,4.0,0.0,java / 1048576:0
26-09 06:40:30,0.0,0.0,100.0,0.0,0.0,0.0,942878720.0,3756032.0,89780224.0,3106910208.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 06:40:31,0.995,0.0,98.507,0.498,0.0,0.0,942833664.0,3756032.0,89972736.0,3106762752.0,1179648.0,0.0,239.0,946.0,5.0,0.0,java / 1179648:0
26-09 06:40:32,0.500,0.500,99.0,0.0,0.0,0.0,943140864.0,3756032.0,89804800.0,3106623488.0,1048576.0,0.0,348.0,1493.0,4.0,0.0,java / 1048576:0
26-09 06:40:33,0.0,0.500,98.500,1.0,0.0,0.0,943001600.0,3764224.0,89903104.0,3106656256.0,1048576.0,16384.0,317.0,1432.0,4.0,2.0,java / 1048576:0
26-09 06:40:34,0.500,0.500,99.0,0.0,0.0,0.0,942993408.0,3764224.0,89911296.0,3106656256.0,1048576.0,0.0,239.0,962.0,4.0,0.0,java / 1048576:0
26-09 06:40:35,0.0,0.503,99.497,0.0,0.0,0.0,943136768.0,3764224.0,89608192.0,3106816000.0,786432.0,0.0,348.0,1493.0,3.0,0.0,java / 786432:0
26-09 06:40:36,0.995,0.0,98.507,0.498,0.0,0.0,943116288.0,3764224.0,89649152.0,3106795520.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 06:40:37,0.0,1.005,98.995,0.0,0.0,0.0,943316992.0,3764224.0,89653248.0,3106590720.0,1048576.0,0.0,317.0,1432.0,4.0,0.0,java / 1048576:0
26-09 06:40:38,0.995,0.0,98.507,0.498,0.0,0.0,943239168.0,3764224.0,89653248.0,3106668544.0,1048576.0,0.0,426.0,1979.0,4.0,0.0,java / 1048576:0
26-09 06:40:39,0.503,0.0,98.995,0.503,0.0,0.0,943230976.0,3772416.0,89653248.0,3106668544.0,1048576.0,12288.0,132.0,654.0,4.0,2.0,java / 1048576:0
26-09 06:40:40,0.0,0.995,98.010,0.995,0.0,0.0,943357952.0,3772416.0,89653248.0,3106541568.0,1048576.0,0.0,239.0,460.0,4.0,0.0,java / 1048576:0
26-09 06:40:41,1.0,0.0,99.0,0.0,0.0,0.0,943403008.0,3772416.0,89653248.0,3106496512.0,1048576.0,0.0,390.0,1971.0,4.0,0.0,java / 1048576:0
26-09 06:40:42,0.498,0.498,99.005,0.0,0.0,0.0,943325184.0,3772416.0,89653248.0,3106574336.0,1048576.0,0.0,317.0,1012.0,4.0,0.0,java / 1048576:0
26-09 06:40:43,0.500,0.500,99.0,0.0,0.0,0.0,943443968.0,3772416.0,89612288.0,3106496512.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 06:40:44,0.503,0.0,97.990,1.508,0.0,0.0,943415296.0,3780608.0,89604096.0,3106525184.0,1048576.0,12288.0,348.0,1913.0,4.0,2.0,java / 1048576:0
26-09 06:40:45,0.990,0.0,98.515,0.495,0.0,0.0,943443968.0,3780608.0,89653248.0,3106447360.0,1048576.0,0.0,239.0,526.0,4.0,0.0,java / 1048576:0
26-09 06:40:46,1.005,0.0,98.995,0.0,0.0,0.0,943431680.0,3784704.0,89649152.0,3106459648.0,1052672.0,8192.0,239.0,962.0,5.0,1.0,java / 1048576:0
26-09 06:40:47,0.500,0.500,99.0,0.0,0.0,0.0,943419392.0,3784704.0,89640960.0,3106480128.0,1069056.0,0.0,426.0,2431.0,5.0,0.0,java / 1069056:0
26-09 06:40:48,0.500,0.500,98.500,0.500,0.0,0.0,943513600.0,3784704.0,89673728.0,3106353152.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 06:40:49,0.498,0.498,98.010,0.995,0.0,0.0,943505408.0,3792896.0,89673728.0,3106353152.0,1048576.0,24576.0,239.0,946.0,4.0,3.0,java / 1048576:0
26-09 06:40:50,0.500,0.500,99.0,0.0,0.0,0.0,943632384.0,3792896.0,89673728.0,3106226176.0,1048576.0,0.0,348.0,1509.0,4.0,0.0,java / 1048576:0
26-09 06:40:51,0.0,1.0,98.500,0.500,0.0,0.0,943710208.0,3792896.0,89673728.0,3106148352.0,1048576.0,176128.0,239.0,946.0,4.0,30.0,java / 1048576:0
26-09 06:40:52,0.995,0.0,98.507,0.498,0.0,0.0,943656960.0,3792896.0,89673728.0,3106201600.0,1048576.0,0.0,317.0,1028.0,4.0,0.0,java / 1048576:8192
26-09 06:40:53,0.0,0.503,99.497,0.0,0.0,0.0,943804416.0,3792896.0,89673728.0,3106054144.0,1048576.0,0.0,348.0,1937.0,4.0,0.0,java / 1048576:8192
26-09 06:40:54,0.498,0.498,98.010,0.995,0.0,0.0,943718400.0,3801088.0,89673728.0,3106131968.0,1048576.0,20480.0,239.0,1020.0,4.0,2.0,java / 1048576:0
26-09 06:40:55,0.500,0.0,99.500,0.0,0.0,0.0,943718400.0,3801088.0,89673728.0,3106131968.0,1048576.0,0.0,569.0,2110.0,4.0,0.0,java / 1048576:0
26-09 06:40:56,0.995,0.498,98.010,0.498,0.0,0.0,943845376.0,3801088.0,89673728.0,3106004992.0,1048576.0,0.0,426.0,1979.0,4.0,0.0,java / 1048576:0
26-09 06:40:57,0.503,0.0,99.497,0.0,0.0,0.0,943890432.0,3801088.0,89673728.0,3105959936.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 06:40:58,0.498,0.498,99.005,0.0,0.0,0.0,943988736.0,3801088.0,89522176.0,3106013184.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 06:40:59,0.0,0.0,99.492,0.508,0.0,0.0,943923200.0,3809280.0,89735168.0,3105857536.0,1048576.0,12288.0,348.0,1493.0,4.0,2.0,java / 1048576:0
26-09 06:41:00,0.493,0.985,98.030,0.493,0.0,0.0,943919104.0,3809280.0,89673728.0,3105923072.0,1048576.0,0.0,239.0,962.0,4.0,0.0,java / 1048576:0
26-09 06:41:01,0.503,0.0,99.497,0.0,0.0,0.0,943931392.0,3809280.0,89673728.0,3105910784.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 06:41:02,1.005,0.0,98.995,0.0,0.0,0.0,943972352.0,3809280.0,89620480.0,3105923072.0,1048576.0,0.0,348.0,1493.0,4.0,0.0,java / 1048576:0
26-09 06:41:03,0.498,0.498,98.507,0.498,0.0,0.0,944173056.0,3809280.0,89411584.0,3105931264.0,786432.0,0.0,317.0,1012.0,3.0,0.0,java / 786432:0
26-09 06:41:04,0.995,0.498,98.010,0.498,0.0,0.0,944275456.0,3821568.0,89411584.0,3105816576.0,1048576.0,53248.0,239.0,1366.0,4.0,2.0,java / 1048576:0
26-09 06:41:05,0.500,0.500,98.500,0.500,0.0,0.0,944115712.0,3821568.0,89411584.0,3105976320.0,1064960.0,0.0,468.0,2053.0,9.0,0.0,java / 1064960:0
26-09 06:41:06,0.990,0.495,98.020,0.495,0.0,0.0,944578560.0,3821568.0,89432064.0,3105492992.0,1081344.0,0.0,317.0,1012.0,5.0,0.0,java / 1081344:0
26-09 06:41:07,0.500,0.500,99.0,0.0,0.0,0.0,944672768.0,3821568.0,89464832.0,3105366016.0,1114112.0,0.0,239.0,1366.0,5.0,0.0,java / 1114112:0
26-09 06:41:08,0.500,0.500,99.0,0.0,0.0,0.0,945061888.0,3821568.0,89530368.0,3104911360.0,1048576.0,0.0,653901.0,1979.0,4.0,0.0,java / 1048576:0
26-09 06:41:09,0.500,0.500,98.500,0.500,0.0,0.0,945065984.0,3829760.0,89530368.0,3104899072.0,1048576.0,16384.0,239.0,946.0,4.0,2.0,java / 1048576:0
26-09 06:41:10,0.498,0.498,99.005,0.0,0.0,0.0,944955392.0,3829760.0,89530368.0,3105009664.0,1048576.0,0.0,239.0,962.0,4.0,0.0,java / 1048576:0
26-09 06:41:11,0.995,0.498,98.507,0.0,0.0,0.0,945135616.0,3829760.0,89681920.0,3104677888.0,1179648.0,0.0,426.0,1979.0,5.0,0.0,java / 1179648:0
26-09 06:41:12,0.503,0.0,97.487,2.010,0.0,0.0,945156096.0,3829760.0,89661440.0,3104677888.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 06:41:13,0.500,0.500,99.0,0.0,0.0,0.0,945041408.0,3829760.0,89616384.0,3104837632.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 06:41:14,0.985,0.493,89.655,8.374,0.0,0.493,945221632.0,4009984.0,89747456.0,3104346112.0,1220608.0,12288.0,585.0,1979.0,46.0,2.0,java / 1228800:4096
26-09 06:41:15,0.500,0.500,99.0,0.0,0.0,0.0,945336320.0,4014080.0,89722880.0,3104251904.0,1056768.0,0.0,239.0,970.0,6.0,0.0,java / 1048576:0
26-09 06:41:16,0.503,0.0,98.492,1.005,0.0,0.0,945291264.0,4014080.0,89722880.0,3104296960.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 06:41:17,0.498,0.995,98.507,0.0,0.0,0.0,945045504.0,4014080.0,89714688.0,3104550912.0,1048576.0,8192.0,348.0,1493.0,4.0,1.0,java / 1048576:0
26-09 06:41:18,1.0,0.0,99.0,0.0,0.0,0.0,945496064.0,4014080.0,89722880.0,3104092160.0,1048576.0,0.0,239.0,962.0,4.0,0.0,java / 1048576:0
26-09 06:41:19,0.498,0.498,96.517,2.488,0.0,0.0,945352704.0,4022272.0,89874432.0,3104075776.0,1179648.0,94208.0,239.0,946.0,5.0,3.0,java / 1179648:0
26-09 06:41:20,1.0,0.0,98.500,0.500,0.0,0.0,945577984.0,4022272.0,89853952.0,3103870976.0,1048576.0,0.0,426.0,2011.0,4.0,0.0,java / 1048576:0
26-09 06:41:21,0.500,0.500,99.0,0.0,0.0,0.0,946069504.0,4022272.0,89853952.0,3103379456.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 06:41:22,1.0,0.0,99.0,0.0,0.0,0.0,946069504.0,4022272.0,89853952.0,3103379456.0,1048576.0,32768.0,239.0,946.0,4.0,4.0,java / 1048576:8192
26-09 06:41:23,0.0,0.995,98.507,0.498,0.0,0.0,945991680.0,4022272.0,89853952.0,3103457280.0,1048576.0,0.0,348.0,1517.0,4.0,0.0,java / 1048576:8192
26-09 06:41:24,0.503,0.0,98.995,0.503,0.0,0.0,946155520.0,4030464.0,89853952.0,3103285248.0,1048576.0,20480.0,239.0,954.0,4.0,2.0,java / 1048576:0
26-09 06:41:25,1.0,0.0,99.0,0.0,0.0,0.0,946155520.0,4030464.0,89853952.0,3103285248.0,1048576.0,0.0,239.0,962.0,4.0,0.0,java / 1048576:0
26-09 06:41:26,0.990,0.495,98.020,0.495,0.0,0.0,946044928.0,4030464.0,89853952.0,3103395840.0,1048576.0,0.0,348.0,1493.0,4.0,0.0,java / 1048576:0
26-09 06:41:27,0.0,0.503,99.497,0.0,0.0,0.0,946249728.0,4030464.0,89853952.0,3103191040.0,1048576.0,106496.0,317.0,1012.0,4.0,16.0,java / 1048576:0
26-09 06:41:28,0.0,1.0,99.0,0.0,0.0,0.0,945758208.0,4030464.0,89862144.0,3103674368.0,1048576.0,0.0,239.0,1382.0,4.0,0.0,java / 1048576:0
26-09 06:41:29,0.995,0.0,92.537,6.468,0.0,0.0,946118656.0,4038656.0,89853952.0,3103313920.0,1048576.0,12288.0,390.0,1535.0,4.0,2.0,java / 1048576:0
26-09 06:41:30,0.995,0.498,98.010,0.498,0.0,0.0,946225152.0,4038656.0,89853952.0,3103207424.0,1048576.0,0.0,239.0,962.0,4.0,0.0,java / 1048576:0
26-09 06:41:31,0.995,0.0,99.005,0.0,0.0,0.0,946225152.0,4038656.0,89853952.0,3103207424.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 06:41:32,0.500,0.500,99.0,0.0,0.0,0.0,946003968.0,4038656.0,89694208.0,3103588352.0,786432.0,0.0,348.0,1493.0,3.0,0.0,java / 786432:0
26-09 06:41:33,0.503,0.0,98.995,0.503,0.0,0.0,946454528.0,4038656.0,89591808.0,3103240192.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:4096
26-09 06:41:34,0.995,0.0,98.507,0.498,0.0,0.0,946647040.0,4046848.0,89595904.0,3103035392.0,1048576.0,16384.0,239.0,954.0,4.0,2.0,java / 1048576:0
26-09 06:41:35,0.0,1.0,99.0,0.0,0.0,0.0,946589696.0,4046848.0,89747456.0,3102941184.0,1179648.0,0.0,348.0,1509.0,5.0,0.0,java / 1179648:0
26-09 06:41:36,0.500,0.500,98.500,0.500,0.0,0.0,946712576.0,4046848.0,89726976.0,3102838784.0,1048576.0,0.0,239.0,1012.0,4.0,0.0,java / 1048576:0
26-09 06:41:37,0.498,0.498,98.507,0.498,0.0,0.0,946704384.0,4046848.0,89726976.0,3102846976.0,1048576.0,0.0,569.0,2094.0,4.0,0.0,java / 1048576:0
26-09 06:41:38,1.005,0.0,98.995,0.0,0.0,0.0,946671616.0,4046848.0,89726976.0,3102879744.0,1048576.0,0.0,426.0,1979.0,4.0,0.0,java / 1048576:0
26-09 06:41:39,0.0,0.500,98.500,1.0,0.0,0.0,946765824.0,4055040.0,89726976.0,3102777344.0,1048576.0,12288.0,239.0,946.0,4.0,2.0,java / 1048576:0
26-09 06:41:40,0.498,0.498,98.507,0.498,0.0,0.0,946790400.0,4055040.0,89726976.0,3102752768.0,1048576.0,0.0,239.0,962.0,4.0,0.0,java / 1048576:0
26-09 06:41:41,0.503,0.503,98.995,0.0,0.0,0.0,946401280.0,4055040.0,89833472.0,3103035392.0,1048576.0,0.0,3001024.0,1979.0,4.0,0.0,java / 1048576:0
26-09 06:41:42,0.995,0.0,98.507,0.498,0.0,0.0,946806784.0,4055040.0,89726976.0,3102736384.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 06:41:43,0.0,0.503,99.497,0.0,0.0,0.0,946806784.0,4055040.0,89726976.0,3102736384.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 06:41:44,0.995,0.498,93.035,5.473,0.0,0.0,946765824.0,4063232.0,89726976.0,3102769152.0,1048576.0,12288.0,348.0,1493.0,4.0,2.0,java / 1048576:0
26-09 06:41:45,1.0,0.500,97.0,1.500,0.0,0.0,946487296.0,4071424.0,93306880.0,3099459584.0,3792896.0,0.0,4092.0,2155499.0,22.0,0.0,java / 3792896:0
26-09 06:41:46,0.990,1.485,97.525,0.0,0.0,0.0,946356224.0,4071424.0,97120256.0,3095777280.0,4718592.0,0.0,6929.0,3740496.0,18.0,0.0,java / 4718592:0
26-09 06:41:47,0.0,1.005,98.492,0.0,0.0,0.503,945700864.0,4071424.0,100995072.0,3092557824.0,4849664.0,4096.0,5994.0,3655740.0,19.0,1.0,java / 4849664:0
26-09 06:41:48,1.005,0.503,97.990,0.503,0.0,0.0,945823744.0,4071424.0,104521728.0,3088908288.0,4718592.0,0.0,5675.0,3836666.0,18.0,0.0,java / 4718592:0
26-09 06:41:49,0.0,0.0,98.985,1.015,0.0,0.0,946348032.0,4079616.0,108154880.0,3084742656.0,4587520.0,12288.0,6545.0,3472869.0,18.0,2.0,java / 4849664:0
26-09 06:41:50,0.990,0.990,97.525,0.0,0.0,0.495,946245632.0,4079616.0,112119808.0,3080880128.0,4980736.0,0.0,7008.0,3892123.0,19.0,0.0,java / 4718592:0
26-09 06:41:51,0.505,0.505,98.990,0.0,0.0,0.0,946266112.0,4079616.0,115781632.0,3077197824.0,4718592.0,0.0,6131.0,3631870.0,18.0,0.0,java / 4718592:0
26-09 06:41:52,0.500,1.0,98.0,0.500,0.0,0.0,946462720.0,4079616.0,119644160.0,3073138688.0,4849664.0,40960.0,6491.0,3983830.0,19.0,4.0,java / 4849664:8192
26-09 06:41:53,0.500,0.500,98.500,0.500,0.0,0.0,946421760.0,4079616.0,123305984.0,3069517824.0,4849664.0,0.0,6258.0,3695702.0,19.0,0.0,java / 4849664:8192
26-09 06:41:54,0.500,1.0,96.500,2.0,0.0,0.0,946229248.0,4087808.0,126984192.0,3066023936.0,4718592.0,32768.0,5717.0,3726091.0,18.0,3.0,java / 4718592:0
26-09 06:41:55,0.0,1.005,98.492,0.503,0.0,0.0,946245632.0,4087808.0,130650112.0,3062341632.0,4718592.0,0.0,6521.0,3681861.0,18.0,0.0,java / 4718592:0
26-09 06:41:56,1.0,0.500,97.0,1.500,0.0,0.0,946888704.0,4087808.0,134389760.0,3057958912.0,4718592.0,0.0,5958.0,3784178.0,18.0,0.0,java / 4718592:0
26-09 06:41:57,0.990,0.990,98.020,0.0,0.0,0.0,946749440.0,4087808.0,138113024.0,3054374912.0,4718592.0,0.0,5519.0,3681890.0,18.0,0.0,java / 4718592:0
26-09 06:41:58,0.503,1.005,97.990,0.503,0.0,0.0,946900992.0,4087808.0,141836288.0,3050500096.0,4849664.0,0.0,6215.0,3738387.0,19.0,0.0,java / 4849664:0
26-09 06:41:59,1.0,0.500,97.500,1.0,0.0,0.0,946868224.0,4096000.0,145575936.0,3046785024.0,4718592.0,12288.0,6246.0,3791259.0,18.0,2.0,java / 4718592:0
26-09 06:42:00,0.0,0.995,98.507,0.0,0.0,0.498,947126272.0,4096000.0,149409792.0,3042693120.0,4980736.0,0.0,6401.0,3852482.0,19.0,0.0,java / 4980736:0
26-09 06:42:01,0.500,0.500,98.500,0.500,0.0,0.0,946757632.0,4096000.0,152858624.0,3039612928.0,4456448.0,0.0,5831.0,3793896.0,17.0,0.0,java / 4456448:0
26-09 06:42:02,0.505,0.505,98.990,0.0,0.0,0.0,947089408.0,4096000.0,156368896.0,3035770880.0,4718592.0,0.0,6558.0,3753734.0,18.0,0.0,java / 4718592:0
26-09 06:42:03,1.005,0.0,98.995,0.0,0.0,0.0,947171328.0,4096000.0,160391168.0,3031666688.0,4849664.0,0.0,5915.0,3718414.0,19.0,0.0,java / 4849664:0
26-09 06:42:04,1.0,0.500,97.500,1.0,0.0,0.0,947048448.0,4104192.0,163766272.0,3028406272.0,4456448.0,12288.0,5807.0,3622888.0,17.0,2.0,java / 4718592:0
26-09 06:42:05,0.500,1.0,98.500,0.0,0.0,0.0,947609600.0,4104192.0,167587840.0,3024023552.0,4718592.0,0.0,6240.0,3845376.0,18.0,0.0,java / 4718592:0
26-09 06:42:06,1.0,0.500,98.500,0.0,0.0,0.0,947576832.0,4104192.0,171397120.0,3020247040.0,4980736.0,0.0,5717.0,3689535.0,19.0,0.0,java / 4718592:0
26-09 06:42:07,0.500,0.500,98.500,0.0,0.0,0.500,947273728.0,4104192.0,174977024.0,3016970240.0,4587520.0,16384.0,5519.0,3612814.0,18.0,4.0,java / 4849664:0
26-09 06:42:08,0.995,0.498,98.010,0.498,0.0,0.0,947445760.0,4104192.0,178606080.0,3013169152.0,4849664.0,0.0,5628.0,3632465.0,19.0,0.0,java / 4587520:0
26-09 06:42:09,0.508,0.0,98.985,0.508,0.0,0.0,947363840.0,4112384.0,182231040.0,3009617920.0,4718592.0,12288.0,5687.0,3694560.0,18.0,2.0,java / 4718592:0
26-09 06:42:10,0.990,0.990,97.525,0.0,0.0,0.495,947818496.0,4112384.0,185778176.0,3005616128.0,4456448.0,0.0,6041.0,3710489.0,17.0,0.0,java / 4456448:0
26-09 06:42:11,0.500,1.0,98.500,0.0,0.0,0.0,947761152.0,4112384.0,189456384.0,3001995264.0,4718592.0,0.0,5496.0,3617894.0,18.0,0.0,java / 4718592:0
26-09 06:42:12,0.500,1.0,98.0,0.500,0.0,0.0,947875840.0,4112384.0,193273856.0,2998063104.0,4849664.0,0.0,5765.0,3698418.0,19.0,0.0,java / 4849664:0
26-09 06:42:13,1.0,0.500,98.500,0.0,0.0,0.0,948006912.0,4112384.0,196956160.0,2994249728.0,4718592.0,0.0,5885.0,3751727.0,18.0,0.0,java / 4718592:0
26-09 06:42:14,1.0,0.0,97.500,1.500,0.0,0.0,947974144.0,4120576.0,200687616.0,2990542848.0,4718592.0,12288.0,6228.0,3831015.0,18.0,2.0,java / 4718592:0
26-09 06:42:15,0.500,1.0,98.500,0.0,0.0,0.0,947953664.0,4120576.0,204447744.0,2986803200.0,4718592.0,0.0,5849.0,3799822.0,18.0,0.0,java / 4980736:0
26-09 06:42:16,0.505,0.505,95.960,3.030,0.0,0.0,947683328.0,4120576.0,207949824.0,2983571456.0,4739072.0,0.0,5807.0,3706444.0,19.0,0.0,java / 4476928:0
26-09 06:42:17,1.005,0.0,95.980,3.015,0.0,0.0,948158464.0,4120576.0,211922944.0,2979123200.0,4980736.0,0.0,6348.0,3758443.0,19.0,0.0,java / 4980736:0
26-09 06:42:18,1.0,0.0,98.500,0.0,0.0,0.500,948244480.0,4120576.0,215298048.0,2975662080.0,4456448.0,0.0,6353.0,3746559.0,17.0,0.0,java / 4718592:0
26-09 06:42:19,1.005,0.0,96.985,2.010,0.0,0.0,948203520.0,4128768.0,218914816.0,2972078080.0,4718592.0,12288.0,7793.0,3655595.0,18.0,2.0,java / 4456448:0
26-09 06:42:20,0.995,0.498,98.507,0.0,0.0,0.0,948408320.0,4128768.0,222625792.0,2968162304.0,4718592.0,0.0,6852.0,3679532.0,18.0,0.0,java / 4718592:0
26-09 06:42:21,0.505,0.505,98.990,0.0,0.0,0.0,948260864.0,4128768.0,226095104.0,2964840448.0,4456448.0,0.0,6095.0,3670107.0,17.0,0.0,java / 4456448:0
26-09 06:42:22,1.0,0.0,99.0,0.0,0.0,0.0,948367360.0,4128768.0,226050048.0,2964779008.0,1048576.0,28672.0,1100.0,454159.0,4.0,4.0,java / 1048576:8192
26-09 06:42:23,0.498,0.498,98.507,0.498,0.0,0.0,948338688.0,4128768.0,226050048.0,2964807680.0,1048576.0,0.0,426.0,2028.0,4.0,0.0,java / 1048576:8192
26-09 06:42:24,0.500,0.500,81.0,18.0,0.0,0.0,948301824.0,4136960.0,226205696.0,2964680704.0,1179648.0,20480.0,239.0,955.0,5.0,2.0,java / 1179648:0
26-09 06:42:25,0.500,0.500,99.0,0.0,0.0,0.0,948613120.0,4136960.0,226091008.0,2964484096.0,1048576.0,0.0,281.0,1005.0,5.0,0.0,java / 1048576:0
26-09 06:42:26,0.0,0.995,98.507,0.498,0.0,0.0,948449280.0,4136960.0,226181120.0,2964557824.0,1048576.0,0.0,414.0,1560.0,4.0,0.0,java / 1048576:0
26-09 06:42:27,0.503,0.503,98.995,0.0,0.0,0.0,948400128.0,4136960.0,226181120.0,2964606976.0,1048576.0,8192.0,305.0,1013.0,4.0,1.0,java / 1048576:0
26-09 06:42:28,0.503,0.0,99.497,0.0,0.0,0.0,948350976.0,4136960.0,226123776.0,2964713472.0,1048576.0,0.0,239.0,963.0,4.0,0.0,java / 1048576:0
26-09 06:42:29,0.995,0.0,97.512,1.493,0.0,0.0,948809728.0,4145152.0,225923072.0,2964447232.0,786432.0,24576.0,348.0,1494.0,3.0,3.0,java / 786432:0
26-09 06:42:30,0.995,0.498,98.507,0.0,0.0,0.0,948670464.0,4145152.0,225923072.0,2964586496.0,1048576.0,0.0,317.0,1465.0,4.0,0.0,java / 1048576:0
26-09 06:42:31,0.0,0.995,98.507,0.498,0.0,0.0,948637696.0,4145152.0,225923072.0,2964619264.0,1048576.0,0.0,239.0,947.0,4.0,0.0,java / 1048576:0
26-09 06:42:32,0.500,0.500,98.500,0.500,0.0,0.0,948637696.0,4145152.0,225923072.0,2964619264.0,1048576.0,0.0,348.0,1494.0,4.0,0.0,java / 1048576:0
