,0.702284553,,,,,,,64248.36856,1774386767,,,,5413.620596,19340.65041
2019/10/10 23:53,0.251,0.501,94.737,4.511,0,0,0,73728,1721708544,91246592,2946330624,3630637056,2644,1787
2019/10/10 23:53,0.251,0,99.497,0,0,0.251,0,16384,1721708544,91246592,2946330624,3630637056,5182,2655
2019/10/10 23:53,0.251,0.251,99.497,0,0,0,0,0,1721708544,91246592,2946330624,3630637056,3134,1760
2019/10/10 23:53,0.501,0.251,99.248,0,0,0,0,8192,1721708544,91246592,2946330624,3630637056,2644,1787
2019/10/10 23:53,0.251,0.251,99.499,0,0,0,0,0,1721708544,91246592,2946330624,3630637056,4221,1978
2019/10/10 23:53,0.25,0.5,99.25,0,0,0,0,0,1721708544,91246592,2946330624,3630637056,3134,1744
2019/10/10 23:53,0.253,0.253,99.242,0.253,0,0,0,40960,1721708544,91246592,2946330624,3630637056,2686,1829
2019/10/10 23:53,0.5,0.25,99.25,0,0,0,0,0,1721708544,91246592,2946330624,3630637056,4221,1978
2019/10/10 23:53,0.501,0.251,99.248,0,0,0,0,0,1721708544,91246592,2946330624,3630637056,3134,2288
2019/10/10 23:53,0.503,0.251,99.246,0,0,0,0,0,1721708544,91246592,2946330624,3630637056,2776,1853
2019/10/10 23:53,0,0.251,99.749,0,0,0,0,0,1721708544,91246592,2946330624,3630637056,4221,1962
2019/10/10 23:54,0.501,0.251,99.248,0,0,0,0,0,1721708544,91246592,2946330624,3630637056,3266,1810
2019/10/10 23:54,0.251,0.251,98.997,0.501,0,0,0,49152,1721692160,91246592,2946330624,3630653440,2644,1787
2019/10/10 23:54,0.251,0.251,99.499,0,0,0,0,196608,1721692160,91246592,2946330624,3630653440,4221,1978
2019/10/10 23:54,0.251,0.251,99.499,0,0,0,0,0,1721819136,91246592,2946330624,3630526464,3134,1760
2019/10/10 23:54,0.499,0.499,99.002,0,0,0,0,0,1721819136,91246592,2946330624,3630526464,2644,1787
2019/10/10 23:54,0.252,0.252,99.496,0,0,0,0,0,1721819136,91246592,2946330624,3630526464,4221,1962
2019/10/10 23:54,0.5,0.25,99.25,0,0,0,0,0,1721819136,91246592,2946330624,3630526464,3134,1744
2019/10/10 23:54,0.252,0.252,98.992,0.504,0,0,0,73728,1721810944,91246592,2946330624,3630534656,2644,1787
2019/10/10 23:54,0.499,0.499,99.002,0,0,0,0,0,1721810944,91246592,2946330624,3630534656,4221,1978
2019/10/10 23:54,0.252,0,99.748,0,0,0,0,24576,1721810944,91246592,2946330624,3630534656,8991,4803
2019/10/10 23:54,0.503,0.503,98.995,0,0,0,0,204800,1721802752,91246592,2946338816,3630534656,21199,12587
2019/10/10 23:54,9.273,1.504,88.722,0.251,0,0.251,0,180224,1753522176,91246592,2946347008,3598807040,28217,658755
2019/10/10 23:54,0.251,0.251,98.995,0.503,0,0,0,114688,1753485312,91246592,2946367488,3598823424,4993,10941
2019/10/10 23:54,0.251,0.251,99.499,0,0,0,0,0,1753477120,91246592,2946367488,3598831616,3032,1789
2019/10/10 23:54,0.251,0.251,99.497,0,0,0,0,0,1753477120,91246592,2946367488,3598831616,5366,3947
2019/10/10 23:54,0.503,0.251,99.246,0,0,0,0,40960,1753473024,91246592,2946371584,3598831616,7719,4257
2019/10/10 23:54,0.504,0,99.496,0,0,0,0,0,1753362432,91246592,2946371584,3598942208,4592,3613
2019/10/10 23:54,0.75,0.5,98.25,0.5,0,0,0,245760,1753354240,91246592,2946396160,3598925824,10633,15996
2019/10/10 23:54,0.252,0,99.748,0,0,0,0,0,1753350144,91246592,2946400256,3598925824,3660,1761
2019/10/10 23:54,0.251,0.251,99.499,0,0,0,0,0,1753350144,91246592,2946400256,3598925824,3979,4229
2019/10/10 23:54,0.251,0.251,99.248,0.251,0,0,0,16384,1753350144,91246592,2946400256,3598925824,6150,10734
2019/10/10 23:54,0.501,0.251,99.248,0,0,0,0,0,1753346048,91246592,2946404352,3598925824,3747,2043
2019/10/10 23:54,0.501,0.251,99.248,0,0,0,0,16384,1753292800,91246592,2946408448,3598974976,2991,1757
2019/10/10 23:54,0.752,0.501,98.496,0.251,0,0,0,49152,1753292800,91246592,2946408448,3598974976,6249,2575
2019/10/10 23:54,0.504,0,99.496,0,0,0,0,0,1753165824,91246592,2946408448,3599101952,9741,17190
2019/10/10 23:54,0.501,0.501,98.997,0,0,0,0,0,1753165824,91246592,2946408448,3599101952,6987,49796
2019/10/10 23:54,0.251,0.251,98.995,0.503,0,0,0,65536,1753276416,91246592,2946408448,3598991360,5112,16377
2019/10/10 23:54,0.501,0.251,99.248,0,0,0,0,0,1753260032,91246592,2946408448,3599007744,3951,2025
2019/10/10 23:54,0.251,0.251,99.499,0,0,0,0,0,1753260032,91246592,2946408448,3599007744,2505,1637
2019/10/10 23:54,0.251,0.251,99.248,0,0,0.251,0,0,1753260032,91246592,2946408448,3599007744,4037,1388
2019/10/10 23:54,0.501,0.251,99.248,0,0,0,0,0,1753276416,91246592,2946408448,3598991360,3555,1854
2019/10/10 23:54,0.501,0.251,99.248,0,0,0,0,0,1753272320,91246592,2946412544,3598991360,3069,1594
2019/10/10 23:54,0.251,0.251,98.995,0.503,0,0,0,73728,1753268224,91246592,2946416640,3598991360,8310,3372
2019/10/10 23:54,0.501,0.251,99.248,0,0,0,0,0,1753387008,91246592,2946424832,3598864384,3951,2333
2019/10/10 23:54,0.752,0.501,98.747,0,0,0,0,0,1753387008,91246592,2946424832,3598864384,6371,12283
2019/10/10 23:54,0.756,0.252,97.985,1.008,0,0,0,385024,1753374720,91246592,2946437120,3598864384,22856,10534
2019/10/10 23:54,0.503,0.251,99.246,0,0,0,0,90112,1753235456,91246592,2946449408,3598991360,12466,8589
2019/10/10 23:54,0.251,0.251,99.497,0,0,0,0,106496,1753227264,91246592,2946457600,3598991360,2980,1894
2019/10/10 23:54,5.528,1.005,93.467,0,0,0,0,163840,1786990592,91246592,2946457600,3565228032,28736,666550
2019/10/10 23:54,0.252,0.252,99.496,0,0,0,0,0,1786830848,91246592,2946473984,3565371392,2034,934
2019/10/10 23:54,0.501,0.251,99.248,0,0,0,0,0,1786814464,91246592,2946473984,3565387776,4696,4046
2019/10/10 23:54,0.501,0.251,98.747,0.501,0,0,0,81920,1786814464,91246592,2946473984,3565387776,6298,2970
2019/10/10 23:54,0.503,0.251,99.246,0,0,0,0,24576,1786683392,91246592,2946478080,3565514752,6966,4687
2019/10/10 23:54,0.503,0.251,99.246,0,0,0,0,0,1786703872,91246592,2946490368,3565481984,8329,14374
2019/10/10 23:54,0.499,0.499,99.002,0,0,0,0,0,1786687488,91246592,2946506752,3565481984,8144,8808
2019/10/10 23:54,0.251,0.251,99.497,0,0,0,0,0,1786687488,91246592,2946506752,3565481984,3413,1745
2019/10/10 23:54,0.251,0.251,99.499,0,0,0,0,0,1786687488,91246592,2946506752,3565481984,4815,13023
2019/10/10 23:54,0.251,0.251,99.246,0.251,0,0,0,327680,1786687488,91246592,2946506752,3565481984,4500,3395
2019/10/10 23:54,0.5,0.25,99.25,0,0,0,0,0,1786671104,91246592,2946506752,3565498368,3677,2025
2019/10/10 23:54,0.251,0.251,99.497,0,0,0,0,0,1786634240,91246592,2946510848,3565531136,2869,1637
2019/10/10 23:54,0.501,0.251,99.248,0,0,0,0,0,1786634240,91246592,2946510848,3565531136,4500,1961
2019/10/10 23:54,0.501,0.501,98.997,0,0,0,0,16384,1786507264,91246592,2946510848,3565658112,14193,31440
2019/10/10 23:54,0.503,0.251,98.744,0.503,0,0,0,114688,1786507264,91246592,2946510848,3565658112,10177,74796
2019/10/10 23:54,0.5,0.25,99.25,0,0,0,0,0,1786466304,91246592,2946519040,3565690880,5886,4065
2019/10/10 23:54,0.252,0,99.748,0,0,0,0,0,1786466304,91246592,2946519040,3565690880,3827,1920
2019/10/10 23:54,0.251,0.251,99.499,0,0,0,0,0,1786458112,91246592,2946519040,3565699072,3402,1746
2019/10/10 23:54,0.251,0.251,99.499,0,0,0,0,0,1786458112,91246592,2946519040,3565699072,4946,2461
2019/10/10 23:54,0.754,0,98.995,0.251,0,0,0,73728,1786449920,91246592,2946527232,3565699072,3625,2141
2019/10/10 23:54,0.499,0.499,99.002,0,0,0,0,0,1786449920,91246592,2946527232,3565699072,2886,1823
2019/10/10 23:54,0.503,0,99.497,0,0,0,0,0,1786441728,91246592,2946527232,3565707264,4517,2151
2019/10/10 23:55,0.251,0.251,99.499,0,0,0,0,0,1786441728,91246592,2946527232,3565707264,3376,1745
2019/10/10 23:55,0.251,0.501,99.248,0,0,0,0,0,1786441728,91246592,2946527232,3565707264,5230,2508
2019/10/10 23:55,0.251,0.251,99.497,0,0,0,0,8192,1786437632,91246592,2946531328,3565707264,6378,3363
2019/10/10 23:55,0.748,0.249,97.257,1.746,0,0,0,49152,1786433536,91246592,2946535424,3565707264,5001,2810
2019/10/10 23:55,0.499,0.499,98.753,0,0,0.249,0,0,1786433536,91246592,2946535424,3565707264,7833,4210
2019/10/10 23:55,0.501,0,99.499,0,0,0,0,0,1786425344,91246592,2946543616,3565707264,4514,2723
2019/10/10 23:55,0.251,0.251,99.499,0,0,0,0,0,1786421248,91246592,2946547712,3565707264,3168,2592
2019/10/10 23:55,0.252,0,99.748,0,0,0,0,0,1786404864,91246592,2946547712,3565723648,2570,1697
2019/10/10 23:55,0.25,0.5,99.25,0,0,0,0,0,1786404864,91246592,2946547712,3565723648,4201,1981
2019/10/10 23:55,0.501,0.251,98.997,0.251,0,0,0,32768,1786404864,91246592,2946547712,3565723648,3168,1895
2019/10/10 23:55,0.251,0,99.749,0,0,0,0,0,1786404864,91246592,2946547712,3565723648,2570,1653
2019/10/10 23:55,0.501,0.251,99.248,0,0,0,0,0,1786404864,91246592,2946547712,3565723648,5016,2575
2019/10/10 23:55,0.25,0.5,99.25,0,0,0,0,114688,1786404864,91246592,2946547712,3565723648,4149,2572
2019/10/10 23:55,0.503,0,99.497,0,0,0,0,0,1786404864,91246592,2946547712,3565723648,2570,1653
2019/10/10 23:55,0.251,0.251,99.499,0,0,0,0,0,1786404864,91246592,2946547712,3565723648,4243,2003
2019/10/10 23:55,0.251,0,99.248,0.501,0,0,0,40960,1786404864,91246592,2946547712,3565723648,3168,1895
2019/10/10 23:55,0.501,0.251,99.248,0,0,0,0,0,1786404864,91246592,2946547712,3565723648,2570,1653
2019/10/10 23:55,0.251,0.251,99.499,0,0,0,0,106496,1786404864,91246592,2946547712,3565723648,4201,1961
2019/10/10 23:55,0.251,0,99.749,0,0,0,0,0,1786404864,91246592,2946547712,3565723648,3168,1911
2019/10/10 23:55,0.5,0.25,99.25,0,0,0,0,0,1786404864,91246592,2946547712,3565723648,2570,1637
2019/10/10 23:55,0.251,0.251,99.497,0,0,0,0,0,1786404864,91246592,2946547712,3565723648,4201,1961
2019/10/10 23:55,0.501,0.251,98.997,0.251,0,0,0,65536,1786404864,91246592,2946547712,3565723648,3300,1961
2019/10/10 23:55,0.501,0.251,99.248,0,0,0,0,49152,1786277888,91246592,2946547712,3565850624,2702,1719
2019/10/10 23:55,0.251,0.251,99.499,0,0,0,0,0,1786273792,91246592,2946551808,3565850624,4201,1977
2019/10/10 23:55,0.251,0.501,99.248,0,0,0,0,0,1786273792,91246592,2946551808,3565850624,3168,1895
2019/10/10 23:55,0.501,0.251,99.248,0,0,0,0,0,1786273792,91246592,2946551808,3565850624,2570,1637
2019/10/10 23:55,0.251,0.251,99.499,0,0,0,0,0,1786273792,91246592,2946551808,3565850624,4201,1961
2019/10/10 23:55,0.5,0.25,98.5,0.75,0,0,0,65536,1786265600,91246592,2946551808,3565858816,3168,1895
2019/10/10 23:55,0.252,0,99.748,0,0,0,0,0,1786392576,91246592,2946551808,3565731840,2570,1762
2019/10/10 23:55,0.25,0.5,99.25,0,0,0,0,0,1786392576,91246592,2946551808,3565731840,4201,2482
2019/10/10 23:55,0.503,0.251,99.246,0,0,0,0,0,1786802176,91246592,2946555904,3565318144,3168,1895
2019/10/10 23:55,0.754,0.503,98.744,0,0,0,0,229376,1786810368,91246592,2946555904,3565309952,26655,15367
2019/10/10 23:55,3.5,1,95.5,0,0,0,0,131072,1787244544,91246592,2946568192,3564863488,23006,554316
2019/10/10 23:55,2.267,0.252,96.977,0.504,0,0,0,139264,1787727872,91246592,2946584576,3564363776,11806,117316
2019/10/10 23:55,0.503,0.251,99.246,0,0,0,0,0,1787740160,91246592,2946588672,3564347392,1538,880
2019/10/10 23:55,0.501,0.251,99.248,0,0,0,0,0,1787863040,91246592,2946592768,3564220416,7040,5305
2019/10/10 23:55,0.251,0.251,99.499,0,0,0,0,40960,1787863040,91246592,2946592768,3564220416,6787,3286
2019/10/10 23:55,0.501,0.251,99.248,0,0,0,0,0,1787863040,91246592,2946592768,3564220416,3243,1951
2019/10/10 23:55,0.752,0.501,98.246,0.501,0,0,0,49152,1787736064,91246592,2946609152,3564331008,12133,17701
2019/10/10 23:55,0.251,0.251,99.499,0,0,0,0,0,1787740160,91246592,2946621440,3564314624,3650,1959
2019/10/10 23:55,0.252,0.252,99.496,0,0,0,0,0,1787596800,91246592,2946621440,3564457984,4078,4215
2019/10/10 23:55,0.501,0.251,99.248,0,0,0,0,0,1787596800,91246592,2946621440,3564457984,5432,12203
2019/10/10 23:55,0.251,0,99.749,0,0,0,0,16384,1787596800,91246592,2946621440,3564457984,3479,1811
2019/10/10 23:55,0.251,0.251,99.497,0,0,0,0,0,1787564032,91246592,2946621440,3564490752,3067,1851
2019/10/10 23:55,0.5,0.25,98.5,0.5,0,0.25,0,40960,1787547648,91246592,2946621440,3564507136,4500,1961
2019/10/10 23:55,0.251,0.251,99.499,0,0,0,0,16384,1787547648,91246592,2946621440,3564507136,5074,2914
2019/10/10 23:55,0.754,0.251,98.995,0,0,0,0,0,1787547648,91246592,2946621440,3564507136,12650,31183
2019/10/10 23:55,0.501,0.251,99.248,0,0,0,0,172032,1787543552,91246592,2946625536,3564507136,12401,75512
2019/10/10 23:55,0,0.252,99.748,0,0,0,0,0,1787527168,91246592,2946625536,3564523520,4007,2456
2019/10/10 23:55,0.5,0.25,99.25,0,0,0,0,0,1787510784,91246592,2946625536,3564539904,2887,1637
2019/10/10 23:55,0.501,0.251,98.747,0.501,0,0,0,73728,1787506688,91246592,2946629632,3564539904,5208,2125
2019/10/10 23:55,0.251,0,99.749,0,0,0,0,0,1787506688,91246592,2946629632,3564539904,3822,2315
2019/10/10 23:55,0.251,0.251,99.497,0,0,0,0,16384,1787502592,91246592,2946633728,3564539904,2906,2554
2019/10/10 23:55,0.5,0.25,99.25,0,0,0,0,0,1787371520,91246592,2946637824,3564666880,4517,2167
2019/10/10 23:55,0.251,0.251,99.499,0,0,0,0,0,1787371520,91246592,2946637824,3564666880,4400,2230
2019/10/10 23:55,0.251,0.251,99.497,0,0,0,0,0,1787363328,91246592,2946637824,3564675072,3183,1703
2019/10/10 23:55,0.5,0.25,98.5,0.75,0,0,0,40960,1787236352,91246592,2946637824,3564802048,5918,2724
2019/10/10 23:55,0.501,0.251,99.248,0,0,0,0,40960,1787228160,91246592,2946646016,3564802048,4187,2371
2019/10/10 23:55,0.251,0.251,99.497,0,0,0,0,0,1787224064,91246592,2946650112,3564802048,2773,1999
2019/10/10 23:55,0.5,0.25,99.25,0,0,0,0,0,1787224064,91246592,2946650112,3564802048,10253,5008
2019/10/10 23:56,1.005,0.251,98.744,0,0,0,0,57344,1787224064,91246592,2946650112,3564802048,6618,3917
2019/10/10 23:56,0.251,0,99.749,0,0,0,0,0,1787392000,91246592,2946666496,3564617728,2624,2256
2019/10/10 23:56,0.5,0.25,98.75,0.5,0,0,0,147456,1787392000,91246592,2946666496,3564617728,4201,2215
2019/10/10 23:56,0.251,0.251,99.499,0,0,0,0,0,1787392000,91246592,2946666496,3564617728,3114,1761
2019/10/10 23:56,0.251,0.251,99.499,0,0,0,0,0,1787392000,91246592,2946666496,3564617728,2822,2028
2019/10/10 23:56,0.251,0.251,99.497,0,0,0,0,8192,1787392000,91246592,2946666496,3564617728,5182,2682
2019/10/10 23:56,0.251,0,99.749,0,0,0,0,0,1787392000,91246592,2946666496,3564617728,4126,2681
2019/10/10 23:56,0.5,0.25,99.25,0,0,0,0,0,1787392000,91246592,2946666496,3564617728,2624,1787
2019/10/10 23:56,0,0.252,98.489,1.259,0,0,0,98304,1787392000,91246592,2946666496,3564617728,4201,1961
2019/10/10 23:56,0.748,0.249,99.002,0,0,0,0,0,1787392000,91246592,2946666496,3564617728,3114,1761
2019/10/10 23:56,0.251,0.251,99.497,0,0,0,0,0,1787392000,91246592,2946666496,3564617728,2624,1787
2019/10/10 23:56,0.251,0.251,99.499,0,0,0,0,0,1787375616,91246592,2946666496,3564634112,4201,1961
2019/10/10 23:56,0.251,0.251,99.497,0,0,0,0,8192,1787375616,91246592,2946666496,3564634112,3114,1745
2019/10/10 23:56,0.251,0.251,99.499,0,0,0,0,0,1787375616,91246592,2946666496,3564634112,2624,1803
2019/10/10 23:56,0.5,0.25,98,1.25,0,0,0,32768,1787375616,91246592,2946666496,3564634112,4201,1961
2019/10/10 23:56,0.251,0.251,99.497,0,0,0,0,0,1787367424,91246592,2946666496,3564642304,3246,2355
2019/10/10 23:56,1.005,0.251,98.744,0,0,0,0,0,1787367424,91246592,2946666496,3564642304,2756,1853
2019/10/10 23:56,0.5,0.25,99.25,0,0,0,0,98304,1787367424,91246592,2946666496,3564642304,4201,1961
2019/10/10 23:56,0.252,0,99.748,0,0,0,0,0,1787367424,91246592,2946666496,3564642304,3114,1761
2019/10/10 23:56,0.5,0.5,98.75,0,0,0.25,0,0,1787359232,91246592,2946666496,3564650496,2624,1787
2019/10/10 23:56,0.251,0.251,99.246,0.251,0,0,0,65536,1787359232,91246592,2946666496,3564650496,4201,1961
2019/10/10 23:56,0.251,0,99.749,0,0,0,0,0,1787359232,91246592,2946666496,3564650496,3114,1761
2019/10/10 23:56,0.251,0.251,99.497,0,0,0,0,98304,1787359232,91246592,2946666496,3564650496,2624,1787
2019/10/10 23:56,1.253,0.251,98.246,0.251,0,0,0,237568,1787351040,91246592,2946666496,3564658688,28458,15812
2019/10/10 23:56,0.251,0.251,99.497,0,0,0,0,8192,1787338752,91246592,2946678784,3564658688,3690,2012
2019/10/10 23:56,5.779,1.005,93.216,0,0,0,0,163840,1787789312,91246592,2946682880,3564204032,26471,657887
2019/10/10 23:56,0.501,0.251,98.747,0.501,0,0,0,73728,1787641856,91246592,2946695168,3564339200,7403,12815
2019/10/10 23:56,0.501,0,99.499,0,0,0,0,0,1787654144,91246592,2946699264,3564322816,2034,1042
2019/10/10 23:56,0.251,0.501,99.248,0,0,0,0,0,1787654144,91246592,2946699264,3564322816,4696,4046
2019/10/10 23:56,0.503,0.251,99.246,0,0,0,0,32768,1787527168,91246592,2946699264,3564449792,6950,4005
2019/10/10 23:56,0.754,0.251,98.995,0,0,0,0,16384,1787654144,91246592,2946699264,3564322816,7353,4730
2019/10/10 23:56,1.253,0.251,97.995,0.501,0,0,0,65536,1787658240,91246592,2946727936,3564290048,8833,14003
2019/10/10 23:56,0.251,0.251,99.499,0,0,0,0,114688,1787645952,91246592,2946740224,3564290048,4869,3461
2019/10/10 23:56,0.251,0,99.749,0,0,0,0,0,1787772928,91246592,2946740224,3564163072,3413,1761
2019/10/10 23:56,0.752,0.251,98.997,0,0,0,0,0,1787772928,91246592,2946740224,3564163072,2911,1679
2019/10/10 23:56,0.251,0.251,99.497,0,0,0,0,0,1787772928,91246592,2946740224,3564163072,6968,7277
2019/10/10 23:56,0.251,0.251,99.499,0,0,0,0,0,1787740160,91246592,2946740224,3564195840,5207,22333
2019/10/10 23:56,0.754,0.503,98.241,0.503,0,0,0,139264,1788985344,91246592,2946740224,3562950656,10241,38548
2019/10/10 23:56,0.5,0.25,99,0,0,0.25,0,0,1788964864,91246592,2946740224,3562971136,6947,6083
2019/10/10 23:56,0.501,0.251,99.248,0,0,0,0,0,1787674624,91246592,2946744320,3564257280,8061,19283
2019/10/10 23:56,0.251,0.251,99.497,0,0,0,0,0,1787756544,91246592,2946748416,3564171264,6664,35936
2019/10/10 23:56,0.5,0.25,99.25,0,0,0,0,0,1787613184,91246592,2946748416,3564314624,5492,2570
2019/10/10 23:56,0.251,0.251,99.499,0,0,0,0,16384,1787609088,91246592,2946752512,3564314624,3613,1995
2019/10/10 23:56,0.251,0,99.246,0.503,0,0,0,81920,1787478016,91246592,2946756608,3564441600,2885,1673
2019/10/10 23:56,0.251,0.251,99.499,0,0,0,0,0,1787461632,91246592,2946756608,3564457984,4462,2167
2019/10/10 23:56,0.501,0.251,99.248,0,0,0,0,0,1787453440,91246592,2946756608,3564466176,5213,2182
2019/10/10 23:56,0.251,0.251,99.499,0,0,0,0,0,1787453440,91246592,2946756608,3564466176,3531,2302
2019/10/10 23:56,0.25,0.5,99.25,0,0,0,0,163840,1787449344,91246592,2946760704,3564466176,4343,2165
2019/10/10 23:56,0.503,0,99.497,0,0,0,0,0,1787420672,91246592,2946764800,3564490752,2849,1416
2019/10/10 23:56,0.251,0.251,98.997,0.501,0,0,0,73728,1787404288,91246592,2946764800,3564507136,2719,1657
2019/10/10 23:56,0.5,0.25,99.25,0,0,0,0,0,1787404288,91246592,2946764800,3564507136,4932,2392
2019/10/10 23:56,0.503,0.251,99.246,0,0,0,0,0,1787396096,91246592,2946764800,3564515328,3797,2466
2019/10/10 23:56,0.5,0.5,99,0,0,0,0,16384,1787396096,91246592,2946764800,3564515328,6661,3323
2019/10/10 23:56,0.503,0,99.497,0,0,0,0,0,1787387904,91246592,2946772992,3564515328,5531,3158
2019/10/10 23:56,0.5,0.25,99.25,0,0,0,0,0,1787387904,91246592,2946772992,3564515328,3427,2006
2019/10/10 23:56,0.252,0,99.244,0.504,0,0,0,40960,1787387904,91246592,2946772992,3564515328,2624,1983
2019/10/10 23:56,0.501,0.251,99.248,0,0,0,0,0,1787387904,91246592,2946772992,3564515328,4201,1997
2019/10/10 23:56,0,0.251,99.749,0,0,0,0,122880,1787387904,91246592,2946772992,3564515328,3168,1895
2019/10/10 23:56,0.75,0.25,99,0,0,0,0,8192,1787387904,91246592,2946772992,3564515328,3551,2330
2019/10/10 23:56,0.251,0.251,99.497,0,0,0,0,0,1787387904,91246592,2946772992,3564515328,5014,2591
2019/10/10 23:57,0.25,0.25,99.5,0,0,0,0,0,1787387904,91246592,2946772992,3564515328,3114,1854
2019/10/10 23:57,0.252,0.252,99.244,0.252,0,0,0,57344,1787228160,91246592,2946772992,3564675072,2570,2158
2019/10/10 23:57,0.5,0.25,99.25,0,0,0,0,16384,1787228160,91246592,2946772992,3564675072,4201,1977
2019/10/10 23:57,0.5,0.25,99.25,0,0,0,0,0,1787228160,91246592,2946772992,3564675072,3168,1911
2019/10/10 23:57,0.251,0.251,99.499,0,0,0,0,0,1787228160,91246592,2946772992,3564675072,2570,1637
2019/10/10 23:57,0.251,0,99.749,0,0,0,0,0,1787224064,91246592,2946777088,3564675072,4201,1961
2019/10/10 23:57,0.251,0.501,99.248,0,0,0,0,0,1787224064,91246592,2946777088,3564675072,3168,1895
2019/10/10 23:57,0.5,0.25,98.75,0.5,0,0,0,81920,1787224064,91246592,2946777088,3564675072,2570,1637
