,0.723332454,,,,,,,60672.67546,1778694117,,,,120874.1609,18836.99472
2019/10/10 1:50,0.501,0.251,98.747,0.501,0,0,0,73728,1724854272,90738688,2416435200,4157894656,2590,1653
2019/10/10 1:50,0.501,0.251,99.248,0,0,0,0,0,1724854272,90738688,2416435200,4157894656,4221,1977
2019/10/10 1:50,0.251,0,99.749,0,0,0,0,0,1724854272,90738688,2416435200,4157894656,3188,1895
2019/10/10 1:50,0.5,0.25,99.25,0,0,0,0,0,1724727296,90738688,2416435200,4158021632,2590,1637
2019/10/10 1:50,0.501,0.251,99.248,0,0,0,0,49152,1724727296,90738688,2416435200,4158021632,4221,1961
2019/10/10 1:50,0.251,0.251,99.497,0,0,0,0,0,1724727296,90738688,2416435200,4158021632,3188,1911
2019/10/10 1:50,0.501,0.251,98.747,0.501,0,0,0,49152,1724727296,90738688,2416435200,4158021632,2590,1449
2019/10/10 1:50,0.251,0.251,99.499,0,0,0,0,0,1724727296,90738688,2416435200,4158021632,4353,2043
2019/10/10 1:50,0.501,0.251,99.248,0,0,0,0,0,1724727296,90738688,2416435200,4158021632,3134,2439
2019/10/10 1:50,0.251,0.251,99.497,0,0,0,0,155648,1724727296,90738688,2416435200,4158021632,2776,1703
2019/10/10 1:50,0.504,0,99.496,0,0,0,0,0,1724727296,90738688,2416435200,4158021632,4221,1977
2019/10/10 1:50,0.499,0.499,99.002,0,0,0,0,0,1724727296,90738688,2416435200,4158021632,3134,1895
2019/10/10 1:50,0,0,99.496,0.504,0,0,0,32768,1724727296,90738688,2416435200,4158021632,2644,1637
2019/10/10 1:50,0.251,0.251,99.497,0,0,0,0,0,1724727296,90738688,2416435200,4158021632,3463,1723
2019/10/10 1:50,0.251,0.251,99.499,0,0,0,0,16384,1724727296,90738688,2416435200,4158021632,3035,1426
2019/10/10 1:50,0.251,0.251,99.499,0,0,0,0,0,1724727296,90738688,2416435200,4158021632,2644,1803
2019/10/10 1:50,0.501,0.251,99.248,0,0,0,0,0,1724727296,90738688,2416435200,4158021632,4221,1961
2019/10/10 1:50,0.251,0.251,99.497,0,0,0,0,8192,1724727296,90738688,2416435200,4158021632,4248,3150
2019/10/10 1:50,1,0.5,98,0.5,0,0,0,303104,1724715008,90738688,2416439296,4158029824,25302,14104
2019/10/10 1:50,0.752,0.251,98.997,0,0,0,0,8192,1724702720,90738688,2416451584,4158029824,4874,2124
2019/10/10 1:50,7.789,1.005,90.955,0,0,0.251,0,172032,1756446720,90738688,2416451584,4126285824,26549,663060
2019/10/10 1:50,0.251,0.251,99.499,0,0,0,0,0,1756409856,90738688,2416472064,4126302208,1490,2261
2019/10/10 1:50,1.25,0.25,98.5,0,0,0,0,0,1756409856,90738688,2416472064,4126302208,5244,2763
2019/10/10 1:51,0.251,0.251,98.997,0.501,0,0,0,57344,1756409856,90738688,2416472064,4126302208,3698,3188
2019/10/10 1:51,1.759,0.251,97.99,0,0,0,0,114688,1756250112,90738688,2416472064,4126461952,8586,5566
2019/10/10 1:51,0.251,0.251,99.499,0,0,0,0,0,1756405760,90738688,2416476160,4126302208,4837,2566
2019/10/10 1:51,0.501,0.501,98.997,0,0,0,0,0,1756250112,90738688,2416504832,4126429184,9716,15701
2019/10/10 1:51,0.501,0.251,99.248,0,0,0,0,0,1756246016,90738688,2416508928,4126429184,3116,1637
2019/10/10 1:51,0.501,0.251,99.248,0,0,0,0,0,1756246016,90738688,2416508928,4126429184,4510,1961
2019/10/10 1:51,0,0.251,99.246,0.503,0,0,0,196608,1756246016,90738688,2416508928,4126429184,3423,1745
2019/10/10 1:51,0.75,0.25,99,0,0,0,0,0,1756372992,90738688,2416508928,4126302208,5879,21352
2019/10/10 1:51,0.251,0.251,99.497,0,0,0,0,16384,1756323840,90738688,2416508928,4126351360,8114,6822
2019/10/10 1:51,0.501,0.251,99.248,0,0,0,0,0,1756196864,90738688,2416508928,4126478336,6158,20628
2019/10/10 1:51,0.251,0.251,99.497,0,0,0,0,0,1756196864,90738688,2416508928,4126478336,7545,17493
2019/10/10 1:51,0.501,0.251,98.747,0.501,0,0,0,131072,1756192768,90738688,2416513024,4126478336,7627,33121
2019/10/10 1:51,0.251,0,99.749,0,0,0,0,0,1756164096,90738688,2416517120,4126502912,3457,2087
2019/10/10 1:51,0.251,0.251,99.499,0,0,0,0,0,1756147712,90738688,2416517120,4126519296,3369,1921
2019/10/10 1:51,0.501,0.251,99.248,0,0,0,0,0,1756147712,90738688,2416517120,4126519296,5240,2125
2019/10/10 1:51,0.503,0.251,99.246,0,0,0,0,0,1756147712,90738688,2416517120,4126519296,4380,2282
2019/10/10 1:51,0.75,0.25,99,0,0,0,0,0,1756143616,90738688,2416521216,4126519296,3552,1979
2019/10/10 1:51,0.251,0.251,98.995,0.503,0,0,0,57344,1756012544,90738688,2416525312,4126646272,4590,2307
2019/10/10 1:51,0.5,0.5,99,0,0,0,0,0,1755881472,90738688,2416529408,4126773248,6671,2956
2019/10/10 1:51,0.501,0.251,99.248,0,0,0,0,16384,1755877376,90738688,2416533504,4126773248,4719,3544
2019/10/10 1:51,0.754,0.251,98.995,0,0,0,0,221184,1755738112,90738688,2416537600,4126908416,26969,14413
2019/10/10 1:51,3.741,1.496,94.514,0,0,0.249,0,294912,1783042048,90738688,2416553984,4099588096,25955,656486
2019/10/10 1:51,0.503,0.251,98.995,0.251,0,0,0,81920,1783291904,90738688,2416574464,4099317760,5191,11939
2019/10/10 1:51,0.504,0,99.496,0,0,0,0,0,1783291904,90738688,2416574464,4099317760,3121,1150
2019/10/10 1:51,1.25,0.25,98.5,0,0,0,0,0,1783291904,90738688,2416574464,4099317760,5372,4162
2019/10/10 1:51,0.501,0.251,99.248,0,0,0,0,24576,1783291904,90738688,2416574464,4099317760,4658,2669
2019/10/10 1:51,0.501,0.251,99.248,0,0,0,0,16384,1783435264,90738688,2416574464,4099174400,7406,4010
2019/10/10 1:51,0.501,0.251,98.747,0.501,0,0,0,49152,1783554048,90738688,2416599040,4099031040,5228,6667
2019/10/10 1:51,0.501,0.251,99.248,0,0,0,0,0,1783533568,90738688,2416603136,4099047424,8583,11669
2019/10/10 1:51,1.504,0.501,97.995,0,0,0,0,0,1789947904,90738688,2416607232,4092628992,15623,2344
2019/10/10 1:51,0.501,0,99.499,0,0,0,0,0,1789947904,90738688,2416607232,4092628992,3413,1898
2019/10/10 1:51,0.251,0.251,99.248,0,0,0.251,0,8192,1789947904,90738688,2416607232,4092628992,6235,9999
2019/10/10 1:51,0.252,0.252,99.244,0.252,0,0,0,40960,1789771776,90738688,2416607232,4092805120,7218,32739
2019/10/10 1:51,0.501,0.251,99.248,0,0,0,0,0,1789771776,90738688,2416607232,4092805120,4291,2034
2019/10/10 1:51,0.501,0.251,99.248,0,0,0,0,16384,1789771776,90738688,2416607232,4092805120,5605,7587
2019/10/10 1:51,0.754,0.251,98.995,0,0,0,0,0,1789771776,90738688,2416607232,4092805120,12609,47386
2019/10/10 1:51,0.501,0.251,99.248,0,0,0,0,245760,1789743104,90738688,2416611328,4092829696,6969,28672
2019/10/10 1:51,0.251,0.251,99.497,0,0,0,0,0,1789612032,90738688,2416615424,4092956672,3168,1840
2019/10/10 1:51,0.503,0.251,98.744,0.503,0,0,0,81920,1789591552,90738688,2416619520,4092973056,5267,2504
2019/10/10 1:51,0.501,0.251,99.248,0,0,0,0,0,1789587456,90738688,2416623616,4092973056,3471,2219
2019/10/10 1:51,0.251,0.251,99.499,0,0,0,0,0,1789579264,90738688,2416623616,4092981248,2831,1677
2019/10/10 1:51,0.251,0.251,99.499,0,0,0,0,16384,1789579264,90738688,2416623616,4092981248,4462,1961
2019/10/10 1:51,0.501,0.251,99.248,0,0,0,0,0,1789579264,90738688,2416623616,4092981248,4434,2184
2019/10/10 1:51,0.5,0.25,99.25,0,0,0,0,0,1789579264,90738688,2416623616,4092981248,3925,2060
2019/10/10 1:51,0,0,99.496,0.504,0,0,0,40960,1789575168,90738688,2416627712,4092981248,5345,2412
2019/10/10 1:51,0.5,0.25,99.25,0,0,0,0,0,1789448192,90738688,2416627712,4093108224,3574,2107
2019/10/10 1:51,0.251,0.251,99.497,0,0,0,0,32768,1789444096,90738688,2416631808,4093108224,8092,4614
2019/10/10 1:51,0.748,0.499,98.753,0,0,0,0,0,1789435904,90738688,2416631808,4093116416,4857,2147
2019/10/10 1:51,0.252,0,99.748,0,0,0,0,0,1789427712,90738688,2416640000,4093116416,4286,2893
2019/10/10 1:51,0.251,0.501,99.248,0,0,0,0,0,1789427712,90738688,2416640000,4093116416,2696,1847
2019/10/10 1:51,0.251,0.251,90.226,9.273,0,0,0,40960,1789423616,90738688,2416644096,4093116416,4255,2182
2019/10/10 1:51,0.251,0,99.749,0,0,0,0,16384,1789415424,90738688,2416644096,4093124608,3114,1781
2019/10/10 1:51,0.251,0,99.749,0,0,0,0,0,1789415424,90738688,2416644096,4093124608,2327,1544
2019/10/10 1:51,0.5,0.25,99.25,0,0,0,0,0,1789415424,90738688,2416644096,4093124608,4255,2112
2019/10/10 1:51,0.251,0.251,99.497,0,0,0,0,8192,1789415424,90738688,2416644096,4093124608,4092,2913
2019/10/10 1:51,0.501,0.251,99.248,0,0,0,0,0,1789399040,90738688,2416644096,4093140992,3384,2330
2019/10/10 1:51,0.252,0,99.244,0.252,0,0.252,0,122880,1789399040,90738688,2416644096,4093140992,4255,2101
2019/10/10 1:51,0.251,0.251,99.497,0,0,0,0,0,1789399040,90738688,2416644096,4093140992,3114,1760
2019/10/10 1:51,0.251,0.251,99.499,0,0,0,0,0,1789399040,90738688,2416644096,4093140992,2570,1637
2019/10/10 1:51,0.501,0.251,99.248,0,0,0,0,0,1789399040,90738688,2416644096,4093140992,4255,2112
2019/10/10 1:52,0.501,0.251,99.248,0,0,0,0,0,1789399040,90738688,2416644096,4093140992,3156,1786
2019/10/10 1:52,0.251,0.251,99.497,0,0,0,0,8192,1789399040,90738688,2416644096,4093140992,2570,1637
2019/10/10 1:52,0.251,0.251,98.997,0.501,0,0,0,32768,1789399040,90738688,2416644096,4093140992,4255,2128
2019/10/10 1:52,0.501,0.251,99.248,0,0,0,0,0,1789399040,90738688,2416644096,4093140992,3114,1760
2019/10/10 1:52,0.251,0.251,99.497,0,0,0,0,0,1789399040,90738688,2416644096,4093140992,2702,1746
2019/10/10 1:52,0.253,0,99.747,0,0,0,0,0,1789399040,90738688,2416644096,4093140992,4387,2177
2019/10/10 1:52,0.501,0.251,99.248,0,0,0,0,65536,1789399040,90738688,2416644096,4093140992,3114,1702
2019/10/10 1:52,0.5,0.25,99.25,0,0,0,0,0,1789526016,90738688,2416644096,4093014016,2570,1653
2019/10/10 1:52,0.251,0.251,98.997,0.501,0,0,0,73728,1789526016,90738688,2416644096,4093014016,4255,2111
2019/10/10 1:52,0.501,0.251,99.248,0,0,0,0,0,1789526016,90738688,2416644096,4093014016,3114,1761
2019/10/10 1:52,0.251,0.251,99.499,0,0,0,0,0,1789526016,90738688,2416644096,4093014016,2570,1637
2019/10/10 1:52,0.251,0.251,99.497,0,0,0,0,57344,1789394944,90738688,2416648192,4093140992,4255,2111
2019/10/10 1:52,0.251,0.251,99.499,0,0,0,0,0,1789394944,90738688,2416648192,4093140992,3114,1761
2019/10/10 1:52,0.501,0.251,99.248,0,0,0,0,16384,1789394944,90738688,2416648192,4093140992,3704,3041
2019/10/10 1:52,0.754,0.251,98.744,0.251,0,0,0,278528,1789390848,90738688,2416652288,4093140992,27385,14537
2019/10/10 1:52,0.75,0.5,98.75,0,0,0,0,8192,1789382656,90738688,2416660480,4093140992,3691,2011
2019/10/10 1:52,5.276,0.754,93.719,0.251,0,0,0,196608,1789988864,90738688,2416668672,4092526592,26569,659109
2019/10/10 1:52,0.754,0.251,98.995,0,0,0,0,0,1789952000,90738688,2416680960,4092551168,6822,12790
2019/10/10 1:52,0.251,0.251,99.248,0,0,0.251,0,0,1789972480,90738688,2416693248,4092518400,2034,917
2019/10/10 1:52,0.501,0.251,97.243,2.005,0,0,0,90112,1789972480,90738688,2416693248,4092518400,4828,4304
2019/10/10 1:52,0.501,0.251,99.248,0,0,0,0,16384,1790099456,90738688,2416693248,4092391424,5297,2639
2019/10/10 1:52,0.754,0.251,98.995,0,0,0,0,32768,1789968384,90738688,2416697344,4092518400,8002,4984
2019/10/10 1:52,0.503,0.251,99.246,0,0,0,0,0,1790128128,90738688,2416697344,4092358656,3556,5447
2019/10/10 1:52,0.754,0.251,98.995,0,0,0,0,0,1790103552,90738688,2416721920,4092358656,10693,12702
2019/10/10 1:52,0.501,0.251,99.248,0,0,0,0,0,1790103552,90738688,2416721920,4092358656,3413,1898
2019/10/10 1:52,0.251,0.251,98.997,0.501,0,0,0,49152,1790103552,90738688,2416721920,4092358656,2869,1637
2019/10/10 1:52,0.251,0.251,99.497,0,0,0,0,0,1790103552,90738688,2416721920,4092358656,5934,11739
2019/10/10 1:52,0.251,0.251,99.499,0,0,0,0,0,1790070784,90738688,2416721920,4092391424,7263,20371
2019/10/10 1:52,0.75,0.25,99,0,0,0,0,16384,1790038016,90738688,2416721920,4092424192,5534,12974
2019/10/10 1:52,0.251,0.251,99.499,0,0,0,0,0,1789906944,90738688,2416726016,4092551168,8070,7495
2019/10/10 1:52,0.503,0,99.497,0,0,0,0,0,1789906944,90738688,2416726016,4092551168,10277,32729
2019/10/10 1:52,0.503,0.251,98.995,0.251,0,0,0,40960,1789902848,90738688,2416730112,4092551168,7758,47375
2019/10/10 1:52,0.251,0.251,99.499,0,0,0,0,0,1789861888,90738688,2416730112,4092592128,5305,2141
2019/10/10 1:52,0.752,0.251,98.997,0,0,0,0,0,1789857792,90738688,2416734208,4092592128,4324,2438
2019/10/10 1:52,0.25,0.5,99.25,0,0,0,0,0,1789599744,90738688,2416738304,4092846080,13510637,2053
2019/10/10 1:52,0.252,0,99.748,0,0,0,0,0,1789345792,90738688,2416738304,4093100032,30269124,2001
2019/10/10 1:52,0.251,0.251,98.496,1.003,0,0,0,237568,1789345792,90738688,2416738304,4093100032,3429,1895
2019/10/10 1:52,0.251,0.251,99.497,0,0,0,0,0,1789472768,90738688,2416738304,4092973056,3971,2076
2019/10/10 1:52,0.501,0.251,99.248,0,0,0,0,0,1789472768,90738688,2416738304,4092973056,6296,2614
2019/10/10 1:52,0.501,0.251,99.248,0,0,0,0,0,1789595648,90738688,2416742400,4092846080,3493,2038
2019/10/10 1:52,0.501,0.251,99.248,0,0,0,0,0,1789591552,90738688,2416746496,4092846080,2773,2547
2019/10/10 1:52,0.252,0,95.466,4.282,0,0,0,90112,1789591552,90738688,2416746496,4092846080,5010,2311
2019/10/10 1:52,0.251,0.251,99.499,0,0,0,0,0,1789591552,90738688,2416746496,4092846080,4277,2375
2019/10/10 1:52,0.501,0.251,99.248,0,0,0,0,0,1789583360,90738688,2416746496,4092854272,8006,4220
2019/10/10 1:52,0,0.251,99.749,0,0,0,0,0,1789583360,90738688,2416746496,4092854272,4956,2111
2019/10/10 1:52,0.251,0.251,99.499,0,0,0,0,0,1789566976,90738688,2416762880,4092854272,3156,2488
2019/10/10 1:52,0.251,0.251,95.99,3.509,0,0,0,229376,1789566976,90738688,2416762880,4092854272,2624,1867
2019/10/10 1:52,0.251,0.251,99.499,0,0,0,0,0,1789566976,90738688,2416762880,4092854272,4201,1977
2019/10/10 1:52,0.25,0.25,99.5,0,0,0,0,0,1789566976,90738688,2416762880,4092854272,3114,1745
2019/10/10 1:52,0.251,0.251,99.499,0,0,0,0,0,1789566976,90738688,2416762880,4092854272,2570,1637
2019/10/10 1:52,0.5,0.25,99.25,0,0,0,0,8192,1789566976,90738688,2416762880,4092854272,5928,3064
2019/10/10 1:52,0.251,0.251,98.747,0.752,0,0,0,73728,1789566976,90738688,2416762880,4092854272,3180,1761
2019/10/10 1:52,0.251,0,99.749,0,0,0,0,8192,1789566976,90738688,2416762880,4092854272,2570,1803
2019/10/10 1:52,0.251,0.501,99.248,0,0,0,0,0,1789952000,90738688,2416762880,4092469248,4255,1977
2019/10/10 1:52,0.251,0,99.749,0,0,0,0,0,1789825024,90738688,2416762880,4092596224,3114,1745
2019/10/10 1:52,0.251,0.251,99.499,0,0,0,0,0,1789816832,90738688,2416762880,4092604416,2201,1599
2019/10/10 1:52,0.251,0,99.749,0,0,0,0,0,1789816832,90738688,2416762880,4092604416,3787,1576
2019/10/10 1:52,0.251,0.251,99.246,0.251,0,0,0,24576,1789816832,90738688,2416762880,4092604416,3114,1745
2019/10/10 1:52,0.251,0.251,99.499,0,0,0,0,0,1789816832,90738688,2416762880,4092604416,2660,1762
2019/10/10 1:52,0.5,0.25,99.25,0,0,0,0,0,1789816832,90738688,2416762880,4092604416,4255,2092
2019/10/10 1:53,0.752,0.501,98.496,0,0,0.251,0,57344,1789816832,90738688,2416762880,4092604416,6087,3882
2019/10/10 1:53,0.251,0,99.749,0,0,0,0,16384,1789886464,90738688,2416766976,4092530688,2570,1610
2019/10/10 1:53,0.5,0.5,99,0,0,0,0,0,1789886464,90738688,2416766976,4092530688,4255,2127
2019/10/10 1:53,0.251,0.251,98.747,0.752,0,0,0,65536,1790205952,90738688,2416766976,4092211200,3114,2289
2019/10/10 1:53,0.251,0.251,99.497,0,0,0,0,0,1790205952,90738688,2416766976,4092211200,2768,1894
2019/10/10 1:53,0.251,0.251,99.497,0,0,0,0,0,1790205952,90738688,2416766976,4092211200,4453,2417
2019/10/10 1:53,0.501,0,99.499,0,0,0,0,49152,1790205952,90738688,2416766976,4092211200,3114,1789
2019/10/10 1:53,1,0.5,98.5,0,0,0,0,0,1790205952,90738688,2416766976,4092211200,2570,1653
2019/10/10 1:53,0.251,0,99.749,0,0,0,0,0,1790205952,90738688,2416766976,4092211200,4255,2285
2019/10/10 1:53,0.251,0.251,98.997,0.501,0,0,0,73728,1790205952,90738688,2416766976,4092211200,3114,1745
2019/10/10 1:53,1.005,0.251,98.744,0,0,0,0,229376,1790205952,90738688,2416766976,4092211200,27123,15586
2019/10/10 1:53,0.5,0.25,99.25,0,0,0,0,16384,1790152704,90738688,2416779264,4092252160,4902,2262
2019/10/10 1:53,6.266,0.752,92.732,0.251,0,0,0,172032,1790722048,90738688,2416783360,4091678720,31135,669140
2019/10/10 1:53,0.25,0.5,99.25,0,0,0,0,0,1790791680,90738688,2416799744,4091592704,1490,2259
2019/10/10 1:53,0.251,0.251,99.497,0,0,0,0,0,1790791680,90738688,2416799744,4091592704,6038,3188
2019/10/10 1:53,0.251,0.251,99.246,0.251,0,0,0,65536,1790791680,90738688,2416799744,4091592704,2904,2784
2019/10/10 1:53,0.75,0.5,98.75,0,0,0,0,196608,1790803968,90738688,2416803840,4091576320,7581,4515
2019/10/10 1:53,0.752,0.501,98.747,0,0,0,0,0,1790930944,90738688,2416803840,4091449344,6142,3981
2019/10/10 1:53,0.251,0.251,99.497,0,0,0,0,0,1790943232,90738688,2416832512,4091408384,10016,15844
2019/10/10 1:53,0.249,0.499,99.252,0,0,0,0,0,1790935040,90738688,2416840704,4091408384,3106,1637
2019/10/10 1:53,0.501,0.251,99.248,0,0,0,0,0,1790935040,90738688,2416840704,4091408384,5600,4531
2019/10/10 1:53,0.252,0,99.244,0.504,0,0,0,163840,1790935040,90738688,2416840704,4091408384,4339,11945
2019/10/10 1:53,0.501,0.251,99.248,0,0,0,0,0,1790648320,90738688,2416840704,4091695104,3133,1960
2019/10/10 1:53,0.75,0.25,99,0,0,0,0,0,1790648320,90738688,2416840704,4091695104,4500,1918
2019/10/10 1:53,0,0.251,99.749,0,0,0,0,0,1790631936,90738688,2416840704,4091711488,3413,1745
2019/10/10 1:53,0.5,0.25,99.25,0,0,0,0,16384,1790631936,90738688,2416840704,4091711488,4395,2798
2019/10/10 1:53,0.501,0,98.747,0.501,0,0.251,0,81920,1790631936,90738688,2416840704,4091711488,17658,54033
2019/10/10 1:53,0.501,0.251,99.248,0,0,0,0,0,1790603264,90738688,2416844800,4091736064,8125,53140
2019/10/10 1:53,0.251,0.251,99.499,0,0,0,0,0,1790570496,90738688,2416844800,4091768832,5224,6809
2019/10/10 1:53,0.501,0.251,99.248,0,0,0,0,0,1790570496,90738688,2416844800,4091768832,4518,1981
2019/10/10 1:53,0.501,0.251,99.248,0,0,0,0,0,1790570496,90738688,2416844800,4091768832,4199,1909
2019/10/10 1:53,0.503,0,99.497,0,0,0,0,16384,1790566400,90738688,2416848896,4091768832,3147,2066
2019/10/10 1:53,0.251,0.251,98.997,0.501,0,0,0,65536,1790545920,90738688,2416852992,4091785216,4483,2139
2019/10/10 1:53,0.501,0.251,99.248,0,0,0,0,0,1790545920,90738688,2416852992,4091785216,3430,1951
2019/10/10 1:53,0,0.251,99.749,0,0,0,0,0,1790545920,90738688,2416852992,4091785216,2886,1787
2019/10/10 1:53,0.5,0.25,99.25,0,0,0,0,0,1790545920,90738688,2416852992,4091785216,5645,2343
2019/10/10 1:53,0.251,0.251,99.497,0,0,0,0,114688,1790418944,90738688,2416852992,4091912192,4985,2462
2019/10/10 1:53,0.501,0.251,98.246,1.003,0,0,0,73728,1790541824,90738688,2416857088,4091785216,4480,2748
2019/10/10 1:53,0.501,0.251,99.248,0,0,0,0,0,1790537728,90738688,2416861184,4091785216,4713,2389
2019/10/10 1:53,0.754,0.251,98.995,0,0,0,0,0,1790529536,90738688,2416861184,4091793408,9267,5138
2019/10/10 1:53,0.251,0.251,99.499,0,0,0,0,0,1790529536,90738688,2416861184,4091793408,3200,1807
2019/10/10 1:53,0.251,0.251,99.497,0,0,0,0,16384,1790517248,90738688,2416873472,4091793408,4201,2454
2019/10/10 1:53,0.251,0.251,99.499,0,0,0,0,0,1790517248,90738688,2416873472,4091793408,3114,1841
2019/10/10 1:53,0.501,0.251,92.481,6.767,0,0,0,49152,1790517248,90738688,2416873472,4091793408,2624,1787
2019/10/10 1:53,0.251,0.251,99.499,0,0,0,0,0,1790517248,90738688,2416873472,4091793408,4201,1977
2019/10/10 1:53,0.503,0,99.497,0,0,0,0,0,1790390272,90738688,2416873472,4091920384,3114,1745
2019/10/10 1:53,0.251,0.251,99.497,0,0,0,0,32768,1790390272,90738688,2416873472,4091920384,3438,2401
2019/10/10 1:53,0.251,0.251,99.499,0,0,0,0,0,1790373888,90738688,2416873472,4091936768,4201,1977
2019/10/10 1:53,0.5,0.25,99.25,0,0,0,0,0,1790373888,90738688,2416873472,4091936768,3114,1745
2019/10/10 1:53,0.251,0,96.231,3.518,0,0,0,49152,1790373888,90738688,2416873472,4091936768,3548,2858
2019/10/10 1:53,0.752,0.501,98.747,0,0,0,0,0,1791459328,90738688,2416873472,4090851328,4586,2361
2019/10/10 1:53,0.5,0.25,99.25,0,0,0,0,90112,1791488000,90738688,2416873472,4090822656,3114,1787
2019/10/10 1:53,0.25,0.5,99,0,0,0.25,0,0,1790472192,90738688,2416873472,4091838464,2624,1803
2019/10/10 1:53,0.5,0.25,99.25,0,0,0,0,0,1790685184,90738688,2416881664,4091617280,4201,1961
2019/10/10 1:53,0.251,0,99.749,0,0,0,0,0,1790685184,90738688,2416881664,4091617280,3114,1745
2019/10/10 1:53,0.5,0.25,96,3.25,0,0,0,73728,1790558208,90738688,2416881664,4091744256,2666,1829
