,0.751910864,,,,,,,63094.37326,1788571602,,,,5452.89415,19783.19777
2019/10/10 2:40,0.252,0,99.748,0,0,0,0,0,1735553024,90808320,2423066624,4140494848,2590,1637
2019/10/10 2:40,0.251,0.251,98.997,0.501,0,0,0,49152,1735553024,90808320,2423066624,4140494848,3187,1895
2019/10/10 2:40,0.251,0.251,99.497,0,0,0,0,0,1735553024,90808320,2423066624,4140494848,4222,1977
2019/10/10 2:40,0.251,0.251,99.499,0,0,0,0,0,1735553024,90808320,2423066624,4140494848,2590,1637
2019/10/10 2:40,0.501,0.251,99.248,0,0,0,0,0,1735553024,90808320,2423066624,4140494848,3187,1895
2019/10/10 2:40,0.5,0.25,99.25,0,0,0,0,16384,1735553024,90808320,2423066624,4140494848,4222,1961
2019/10/10 2:40,0.251,0,99.749,0,0,0,0,0,1735553024,90808320,2423066624,4140494848,2590,1653
2019/10/10 2:40,0.501,0.251,98.997,0.251,0,0,0,40960,1735553024,90808320,2423066624,4140494848,3187,1895
2019/10/10 2:40,0.251,0.251,99.499,0,0,0,0,0,1735553024,90808320,2423066624,4140494848,4354,2571
2019/10/10 2:40,0.503,0,99.497,0,0,0,0,0,1735553024,90808320,2423066624,4140494848,2722,1703
2019/10/10 2:40,0.251,0.251,99.499,0,0,0,0,32768,1735553024,90808320,2423066624,4140494848,3187,1895
2019/10/10 2:40,0.752,0.501,98.747,0,0,0,0,0,1736089600,90808320,2423070720,4139954176,4222,1977
2019/10/10 2:40,0.5,0.25,99.25,0,0,0,0,0,1736089600,90808320,2423070720,4139954176,2590,1680
2019/10/10 2:40,0.503,0.251,98.492,0.754,0,0,0,73728,1736089600,90808320,2423070720,4139954176,3187,1895
2019/10/10 2:40,0.504,0.504,98.992,0,0,0,0,0,1737420800,90808320,2423074816,4138618880,4607,2361
2019/10/10 2:40,0.251,0.251,99.497,0,0,0,0,16384,1737420800,90808320,2423074816,4138618880,2590,1679
2019/10/10 2:40,0.501,0.501,98.997,0,0,0,0,0,1736245248,90808320,2423074816,4139794432,3133,1802
2019/10/10 2:40,1.253,0.501,97.995,0.251,0,0,0,163840,1736118272,90808320,2423074816,4139921408,21977,11947
2019/10/10 2:40,0.501,0.251,99.248,0,0,0,0,65536,1736105984,90808320,2423087104,4139921408,8790,5788
2019/10/10 2:40,0.503,0.251,98.744,0.503,0,0,0,114688,1736101888,90808320,2423091200,4139921408,4442,2773
2019/10/10 2:40,8.772,1.253,89.724,0,0,0.251,0,344064,1767272448,90808320,2423107584,4108734464,29227,666409
2019/10/10 2:40,0.251,0.251,99.499,0,0,0,0,0,1767272448,90808320,2423107584,4108734464,1490,826
2019/10/10 2:40,0.5,0.25,99.25,0,0,0,0,0,1767256064,90808320,2423107584,4108750848,5868,4718
2019/10/10 2:40,0.752,0.251,98.997,0,0,0,0,32768,1767112704,90808320,2423107584,4108894208,5696,3252
2019/10/10 2:40,0.752,0.251,98.496,0.501,0,0,0,57344,1767100416,90808320,2423111680,4108902400,6432,3667
2019/10/10 2:40,0.252,0.252,99.496,0,0,0,0,172032,1767092224,90808320,2423136256,4108886016,4734,5948
2019/10/10 2:40,0.503,0,99.497,0,0,0,0,0,1767084032,90808320,2423144448,4108886016,11871,16850
2019/10/10 2:40,0.5,0.25,99.25,0,0,0,0,0,1767084032,90808320,2423144448,4108886016,2879,1637
2019/10/10 2:40,0.503,0.251,99.246,0,0,0,0,0,1767084032,90808320,2423144448,4108886016,4300,11332
2019/10/10 2:40,0.251,0.251,99.246,0.251,0,0,0,90112,1767084032,90808320,2423144448,4108886016,4511,1961
2019/10/10 2:40,0.5,0.25,99.25,0,0,0,0,0,1767034880,90808320,2423144448,4108935168,3143,1917
2019/10/10 2:40,0.503,0,99.497,0,0,0,0,16384,1766907904,90808320,2423144448,4109062144,5107,3440
2019/10/10 2:40,0.251,0.251,99.497,0,0,0,0,0,1766907904,90808320,2423144448,4109062144,6462,2603
2019/10/10 2:40,0.504,0.252,99.244,0,0,0,0,0,1766912000,90808320,2423148544,4109053952,11975,29699
2019/10/10 2:40,0.501,0.251,99.248,0,0,0,0,0,1766895616,90808320,2423148544,4109070336,5514,51681
2019/10/10 2:40,0.501,0.251,98.747,0.501,0,0,0,57344,1766879232,90808320,2423148544,4109086720,4511,1961
2019/10/10 2:40,0.251,0.251,99.499,0,0,0,0,0,1766879232,90808320,2423148544,4109086720,4715,2256
2019/10/10 2:40,0.504,0,99.496,0,0,0,0,0,1766875136,90808320,2423152640,4109086720,3641,1921
2019/10/10 2:40,0.501,0.251,99.248,0,0,0,0,0,1766875136,90808320,2423152640,4109086720,4528,2111
2019/10/10 2:40,0.501,0.251,99.248,0,0,0,0,0,1766875136,90808320,2423152640,4109086720,3791,1930
2019/10/10 2:40,0.748,0.499,98.254,0.499,0,0,0,73728,1766744064,90808320,2423156736,4109213696,6848,3030
2019/10/10 2:40,0.505,0,99.495,0,0,0,0,0,1766731776,90808320,2423169024,4109213696,6747,2587
2019/10/10 2:40,1,0.5,98.5,0,0,0,0,245760,1766715392,90808320,2423185408,4109213696,27338,16667
2019/10/10 2:40,0.251,0.251,99.248,0,0,0.251,0,8192,1766711296,90808320,2423189504,4109213696,3700,1994
2019/10/10 2:40,4.02,1.005,94.724,0.251,0,0,0,172032,1794277376,90808320,2423197696,4081639424,25787,656294
2019/10/10 2:40,0.503,0.251,98.492,0.754,0,0,0,147456,1794375680,90808320,2423209984,4081528832,5191,11937
2019/10/10 2:40,0.503,0.251,99.246,0,0,0,0,0,1794375680,90808320,2423209984,4081528832,2614,1468
2019/10/10 2:40,0.251,0.251,99.497,0,0,0,0,0,1794375680,90808320,2423209984,4081528832,6328,4370
2019/10/10 2:40,2,0.5,97.5,0,0,0,0,40960,1800683520,90808320,2423209984,4075220992,7514,4408
2019/10/10 2:40,0.503,0.251,99.246,0,0,0,0,0,1800679424,90808320,2423230464,4075204608,4790,3583
2019/10/10 2:40,1.508,0.251,97.99,0.251,0,0,0,32768,1800683520,90808320,2423234560,4075196416,10680,16109
2019/10/10 2:40,0.251,0.251,99.499,0,0,0,0,0,1800679424,90808320,2423238656,4075196416,3283,1653
2019/10/10 2:40,0.252,0,99.748,0,0,0,0,0,1800679424,90808320,2423238656,4075196416,4512,4329
2019/10/10 2:40,0.251,0.251,99.497,0,0,0,0,0,1800679424,90808320,2423238656,4075196416,5339,11959
2019/10/10 2:41,1.003,0.251,98.747,0,0,0,0,73728,1800658944,90808320,2423242752,4075212800,6484,4706
2019/10/10 2:41,0.503,0.251,97.99,1.256,0,0,0,417792,1800658944,90808320,2423242752,4075212800,3856,2375
2019/10/10 2:41,0.251,0.251,99.497,0,0,0,0,0,1800654848,90808320,2423246848,4075212800,6257,2556
2019/10/10 2:41,0.5,0.25,99.25,0,0,0,0,0,1800650752,90808320,2423250944,4075212800,6987,11935
2019/10/10 2:41,0.252,0.252,99.496,0,0,0,0,0,1800658944,90808320,2423250944,4075204608,11930,60127
2019/10/10 2:41,1.003,0.251,98.747,0,0,0,0,0,1800499200,90808320,2423250944,4075364352,7111,35822
2019/10/10 2:41,0.251,0.251,99.499,0,0,0,0,57344,1800499200,90808320,2423250944,4075364352,3298,1559
2019/10/10 2:41,0.5,0.25,98.75,0.5,0,0,0,81920,1800495104,90808320,2423255040,4075364352,3412,1719
2019/10/10 2:41,0.251,0.251,99.499,0,0,0,0,0,1800495104,90808320,2423255040,4075364352,4501,2043
2019/10/10 2:41,0.251,0.251,99.497,0,0,0,0,0,1800495104,90808320,2423255040,4075364352,2869,1723
2019/10/10 2:41,0.501,0,99.499,0,0,0,0,0,1800478720,90808320,2423255040,4075380736,3734,1812
2019/10/10 2:41,0.251,0.251,99.499,0,0,0,0,8192,1800478720,90808320,2423255040,4075380736,4555,2390
2019/10/10 2:41,1.995,0.249,97.007,0.499,0,0.249,0,49152,1800474624,90808320,2423259136,4075380736,3150,1802
2019/10/10 2:41,0.252,0,99.748,0,0,0,0,0,1800474624,90808320,2423259136,4075380736,4549,4331
2019/10/10 2:41,0.501,0.251,99.248,0,0,0,0,0,1800474624,90808320,2423259136,4075380736,5958,12618
2019/10/10 2:41,0.75,0.5,98.75,0,0,0,0,0,1800466432,90808320,2423267328,4075380736,9447,5333
2019/10/10 2:41,0.5,0.25,99.25,0,0,0,0,40960,1800462336,90808320,2423271424,4075380736,4627,2741
2019/10/10 2:41,0.505,0,98.99,0.505,0,0,0,73728,1800458240,90808320,2423275520,4075380736,10830,5557
2019/10/10 2:41,0.25,0.5,99.25,0,0,0,0,0,1800458240,90808320,2423275520,4075380736,3436,1978
2019/10/10 2:41,0.251,0,99.749,0,0,0,0,0,1800441856,90808320,2423291904,4075380736,3167,2305
2019/10/10 2:41,0.251,0.251,99.499,0,0,0,0,0,1800441856,90808320,2423291904,4075380736,4202,2061
2019/10/10 2:41,0.251,0.251,99.499,0,0,0,0,32768,1800568832,90808320,2423291904,4075253760,2624,1786
2019/10/10 2:41,0.501,0,99.499,0,0,0,0,0,1800568832,90808320,2423291904,4075253760,3113,1762
2019/10/10 2:41,0.754,0.251,97.236,1.759,0,0,0,73728,1800568832,90808320,2423291904,4075253760,4202,2591
2019/10/10 2:41,0.251,0,99.749,0,0,0,0,0,1800568832,90808320,2423291904,4075253760,2835,1852
2019/10/10 2:41,0.251,0.251,99.499,0,0,0,0,0,1800568832,90808320,2423291904,4075253760,3113,1746
2019/10/10 2:41,0.251,0.251,99.497,0,0,0,0,0,1800433664,90808320,2423291904,4075388928,4202,1961
2019/10/10 2:41,0.5,0.25,99.25,0,0,0,0,8192,1800417280,90808320,2423291904,4075405312,3602,2463
2019/10/10 2:41,0.25,0.5,99,0.25,0,0,0,49152,1800417280,90808320,2423291904,4075405312,3113,1762
2019/10/10 2:41,0.251,0.251,99.499,0,0,0,0,0,1800417280,90808320,2423291904,4075405312,4202,1977
2019/10/10 2:41,0.251,0.251,99.497,0,0,0,0,0,1800417280,90808320,2423291904,4075405312,2624,1786
2019/10/10 2:41,0.503,0,99.497,0,0,0,0,90112,1800409088,90808320,2423291904,4075413504,3155,1788
2019/10/10 2:41,0.251,0.501,99.248,0,0,0,0,0,1800409088,90808320,2423291904,4075413504,4202,1977
2019/10/10 2:41,0.251,0,99.749,0,0,0,0,0,1800409088,90808320,2423291904,4075413504,2624,1786
2019/10/10 2:41,0.501,0.251,98.246,1.003,0,0,0,98304,1800400896,90808320,2423291904,4075421696,3245,1812
2019/10/10 2:41,0.251,0.251,99.499,0,0,0,0,0,1800400896,90808320,2423291904,4075421696,4202,1977
2019/10/10 2:41,0.251,0.251,99.497,0,0,0,0,106496,1800400896,90808320,2423291904,4075421696,2624,1786
2019/10/10 2:41,0.5,0.25,99.25,0,0,0,0,0,1800400896,90808320,2423291904,4075421696,3245,1828
2019/10/10 2:41,0.251,0.251,99.497,0,0,0,0,0,1800400896,90808320,2423291904,4075421696,4202,1961
2019/10/10 2:41,0.25,0.5,99.25,0,0,0,0,0,1800400896,90808320,2423291904,4075421696,2624,1786
2019/10/10 2:41,0.5,0.25,98.75,0.5,0,0,0,32768,1800400896,90808320,2423291904,4075421696,3113,1746
2019/10/10 2:41,0.251,0,99.749,0,0,0,0,57344,1800396800,90808320,2423296000,4075421696,4202,1977
2019/10/10 2:41,0.251,0.251,99.499,0,0,0,0,0,1800396800,90808320,2423296000,4075421696,2624,1802
2019/10/10 2:41,0.251,0.251,99.499,0,0,0,0,0,1800396800,90808320,2423296000,4075421696,3113,1746
2019/10/10 2:41,0.501,0.251,99.248,0,0,0,0,0,1800396800,90808320,2423296000,4075421696,4202,1961
2019/10/10 2:41,0.5,0.5,99,0,0,0,0,0,1800396800,90808320,2423296000,4075421696,2624,1786
2019/10/10 2:41,0.756,0.252,97.985,1.008,0,0,0,229376,1800396800,90808320,2423296000,4075421696,23752,14485
2019/10/10 2:41,0.501,0.251,99.248,0,0,0,0,40960,1800384512,90808320,2423308288,4075421696,8124,3606
2019/10/10 2:41,5.263,0.752,93.484,0.251,0,0.251,0,180224,1801084928,90808320,2423324672,4074704896,31198,668389
2019/10/10 2:41,0.251,0.251,99.499,0,0,0,0,0,1801216000,90808320,2423328768,4074569728,2033,2368
2019/10/10 2:41,0.5,0.25,99.25,0,0,0,0,0,1801216000,90808320,2423328768,4074569728,4664,2411
2019/10/10 2:41,0.252,0.252,98.992,0.504,0,0,0,131072,1801342976,90808320,2423328768,4074442752,3286,3344
2019/10/10 2:41,0.75,0.25,99,0,0,0,0,40960,1801228288,90808320,2423332864,4074553344,8312,4629
2019/10/10 2:41,0.501,0,99.499,0,0,0,0,0,1801347072,90808320,2423357440,4074409984,6209,4103
2019/10/10 2:41,0.501,0.251,99.248,0,0,0,0,0,1801342976,90808320,2423361536,4074409984,9236,15445
2019/10/10 2:41,0.251,0.251,99.499,0,0,0,0,0,1801342976,90808320,2423361536,4074409984,3649,1746
2019/10/10 2:41,0.5,0.25,99,0.25,0,0,0,32768,1801342976,90808320,2423361536,4074409984,4501,1961
2019/10/10 2:41,0.501,0.251,99.248,0,0,0,0,0,1801342976,90808320,2423361536,4074409984,2869,1652
2019/10/10 2:41,0.503,0,99.497,0,0,0,0,0,1801293824,90808320,2423361536,4074459136,7592,27550
2019/10/10 2:41,0.251,0.251,99.499,0,0,0,0,0,1801293824,90808320,2423361536,4074459136,5601,4545
2019/10/10 2:42,0.504,0,99.496,0,0,0,0,16384,1801277440,90808320,2423361536,4074475520,8980,37003
2019/10/10 2:42,0.501,0.251,99.248,0,0,0,0,147456,1801273344,90808320,2423365632,4074475520,6623,8986
2019/10/10 2:42,0.501,0.501,98.496,0.501,0,0,0,81920,1801146368,90808320,2423365632,4074602496,11732,39487
2019/10/10 2:42,0.251,0.251,99.497,0,0,0,0,0,1801101312,90808320,2423369728,4074643456,5524,15631
2019/10/10 2:42,0.251,0.251,99.499,0,0,0,0,0,1801097216,90808320,2423373824,4074643456,4451,2117
2019/10/10 2:42,0.501,0.251,99.248,0,0,0,0,0,1800970240,90808320,2423373824,4074770432,4463,2264
2019/10/10 2:42,0.251,0.251,99.497,0,0,0,0,0,1800970240,90808320,2423373824,4074770432,2885,1869
2019/10/10 2:42,0.252,0,99.496,0.252,0,0,0,40960,1800970240,90808320,2423373824,4074770432,3428,1853
2019/10/10 2:42,0.499,0.499,99.002,0,0,0,0,0,1800970240,90808320,2423373824,4074770432,5058,2141
2019/10/10 2:42,0.251,0.251,99.497,0,0,0,0,0,1800966144,90808320,2423377920,4074770432,4569,2810
2019/10/10 2:42,0.251,0.251,99.499,0,0,0,0,0,1800962048,90808320,2423382016,4074770432,3492,2100
2019/10/10 2:42,0.5,0.25,99.25,0,0,0,0,81920,1800962048,90808320,2423382016,4074770432,4405,2327
2019/10/10 2:42,0.251,0.251,99.497,0,0,0,0,0,1800962048,90808320,2423382016,4074770432,3169,2063
2019/10/10 2:42,0.5,0.25,81.5,17.75,0,0,0,65536,1800962048,90808320,2423382016,4074770432,5211,2732
2019/10/10 2:42,0.503,0.251,99.246,0,0,0,0,0,1800949760,90808320,2423394304,4074770432,9020,4342
2019/10/10 2:42,0.752,0.251,98.997,0,0,0,0,0,1800949760,90808320,2423394304,4074770432,2883,2209
2019/10/10 2:42,0.5,0.25,99.25,0,0,0,0,49152,1800945664,90808320,2423398400,4074770432,3209,2113
2019/10/10 2:42,0.499,0.249,99.002,0,0,0.249,0,0,1800957952,90808320,2423402496,4074754048,4256,2187
2019/10/10 2:42,0,0.251,99.749,0,0,0,0,0,1800957952,90808320,2423402496,4074754048,2570,1657
2019/10/10 2:42,0.251,0,97.243,2.506,0,0,0,65536,1800957952,90808320,2423402496,4074754048,3113,1745
2019/10/10 2:42,0.501,0.251,99.248,0,0,0,0,8192,1800957952,90808320,2423402496,4074754048,5234,2804
2019/10/10 2:42,0.251,0.251,99.497,0,0,0,0,57344,1800957952,90808320,2423402496,4074754048,2570,1653
2019/10/10 2:42,0.501,0.251,99.248,0,0,0,0,0,1800949760,90808320,2423402496,4074762240,3928,2375
2019/10/10 2:42,0.752,0.501,98.747,0,0,0,0,0,1800949760,90808320,2423402496,4074762240,4256,2213
2019/10/10 2:42,0.251,0.251,99.499,0,0,0,0,0,1800949760,90808320,2423402496,4074762240,2570,1739
2019/10/10 2:42,0.251,0.251,99.246,0.251,0,0,0,57344,1800949760,90808320,2423402496,4074762240,3113,1745
2019/10/10 2:42,0.501,0.251,99.248,0,0,0,0,0,1800949760,90808320,2423402496,4074762240,4256,2127
2019/10/10 2:42,0.251,0,99.749,0,0,0,0,0,1800933376,90808320,2423402496,4074778624,2570,1637
2019/10/10 2:42,0.251,0.251,99.499,0,0,0,0,0,1800933376,90808320,2423402496,4074778624,3113,1745
2019/10/10 2:42,0.501,0.251,99.248,0,0,0,0,0,1800933376,90808320,2423402496,4074778624,4256,2111
2019/10/10 2:42,0.251,0,99.749,0,0,0,0,0,1800933376,90808320,2423402496,4074778624,2702,1703
2019/10/10 2:42,0.501,0.251,98.997,0.251,0,0,0,98304,1800933376,90808320,2423402496,4074778624,3113,1854
2019/10/10 2:42,0.501,0.251,99.248,0,0,0,0,0,1800933376,90808320,2423402496,4074778624,4388,2714
2019/10/10 2:42,0.251,0,99.749,0,0,0,0,0,1800933376,90808320,2423402496,4074778624,2570,1637
2019/10/10 2:42,0.5,0.25,99.25,0,0,0,0,0,1800933376,90808320,2423402496,4074778624,3113,1745
2019/10/10 2:42,0.503,0.251,99.246,0,0,0,0,0,1800933376,90808320,2423402496,4074778624,4256,2111
2019/10/10 2:42,0.501,0.251,98.246,1.003,0,0,0,65536,1800933376,90808320,2423402496,4074778624,2570,1637
2019/10/10 2:42,0.251,0.251,99.497,0,0,0,0,0,1800933376,90808320,2423402496,4074778624,3113,1761
2019/10/10 2:42,0.501,0.251,99.248,0,0,0,0,8192,1800933376,90808320,2423402496,4074778624,5156,2736
2019/10/10 2:42,1.005,0,98.995,0,0,0,0,229376,1800921088,90808320,2423414784,4074778624,26002,15020
2019/10/10 2:42,1.504,0.501,97.995,0,0,0,0,8192,1800916992,90808320,2423418880,4074778624,10965,6647
2019/10/10 2:42,4.511,0.501,94.737,0.251,0,0,0,196608,1801220096,90808320,2423435264,4074459136,23382,664966
2019/10/10 2:42,0.251,0.251,98.995,0.503,0,0,0,81920,1801216000,90808320,2423439360,4074459136,1490,826
2019/10/10 2:42,0.75,0.25,99,0,0,0,0,0,1801216000,90808320,2423439360,4074459136,5239,4178
2019/10/10 2:42,0.252,0,99.748,0,0,0,0,24576,1801216000,90808320,2423439360,4074459136,6058,3019
2019/10/10 2:42,0.752,0.251,98.997,0,0,0,0,16384,1801367552,90808320,2423447552,4074299392,6920,4711
2019/10/10 2:42,0.501,0.251,99.248,0,0,0,0,57344,1801351168,90808320,2423463936,4074299392,4569,6098
2019/10/10 2:42,0.25,0.25,98.75,0.5,0,0.25,0,40960,1801347072,90808320,2423468032,4074299392,10269,12315
2019/10/10 2:42,0.251,0.251,99.499,0,0,0,0,0,1801347072,90808320,2423468032,4074299392,2869,1653
2019/10/10 2:42,0.251,0.251,99.499,0,0,0,0,0,1801342976,90808320,2423472128,4074299392,3412,1745
2019/10/10 2:42,0.252,0,99.748,0,0,0,0,0,1801342976,90808320,2423472128,4074299392,7303,21462
2019/10/10 2:42,0.5,0.25,99.25,0,0,0,0,90112,1801166848,90808320,2423472128,4074475520,4247,7940
2019/10/10 2:42,0.501,0.251,98.747,0.501,0,0,0,90112,1801166848,90808320,2423472128,4074475520,10151,31036
2019/10/10 2:42,0.251,0.251,99.499,0,0,0,0,0,1801289728,90808320,2423476224,4074348544,7402,12639
2019/10/10 2:42,0.5,0.25,99.25,0,0,0,0,0,1801289728,90808320,2423476224,4074348544,7051,12388
2019/10/10 2:42,0.251,0.251,99.497,0,0,0,0,0,1801256960,90808320,2423476224,4074381312,7418,41857
2019/10/10 2:42,0.251,0.251,99.497,0,0,0,0,0,1801256960,90808320,2423476224,4074381312,5205,3832
2019/10/10 2:42,0.504,0,99.244,0.252,0,0,0,32768,1801248768,90808320,2423484416,4074381312,3636,2147
2019/10/10 2:42,0.25,0.5,99.25,0,0,0,0,0,1801248768,90808320,2423484416,4074381312,3428,1931
2019/10/10 2:42,0.251,0,99.749,0,0,0,0,0,1801121792,90808320,2423484416,4074508288,4517,2151
2019/10/10 2:43,0.501,0.501,98.997,0,0,0,0,0,1801117696,90808320,2423488512,4074508288,4934,2359
2019/10/10 2:43,0.251,0.251,99.497,0,0,0,0,122880,1801113600,90808320,2423492608,4074508288,4182,2277
2019/10/10 2:43,0.503,0,99.497,0,0,0,0,0,1801113600,90808320,2423492608,4074508288,4794,2389
2019/10/10 2:43,0.5,0.25,99,0.25,0,0,0,73728,1801113600,90808320,2423492608,4074508288,2773,1807
2019/10/10 2:43,0.5,0.25,99.25,0,0,0,0,0,1801113600,90808320,2423492608,4074508288,3316,1931
2019/10/10 2:43,0.252,0,99.748,0,0,0,0,0,1801113600,90808320,2423492608,4074508288,4933,2309
2019/10/10 2:43,0.5,0.5,99,0,0,0,0,0,1801105408,90808320,2423492608,4074516480,5071,3040
2019/10/10 2:43,0.504,0,99.496,0,0,0,0,0,1801105408,90808320,2423492608,4074516480,6631,3497
2019/10/10 2:43,0.5,0.25,99.25,0,0,0,0,0,1801093120,90808320,2423504896,4074516480,4590,2164
2019/10/10 2:43,0.251,0.501,98.997,0.251,0,0,0,40960,1801093120,90808320,2423504896,4074516480,2570,1922
2019/10/10 2:43,0.251,0.251,99.497,0,0,0,0,0,1801084928,90808320,2423504896,4074524672,3113,1841
2019/10/10 2:43,0.504,0,99.496,0,0,0,0,65536,1801084928,90808320,2423504896,4074524672,4256,2111
2019/10/10 2:43,0,0.251,99.749,0,0,0,0,0,1801084928,90808320,2423504896,4074524672,2570,1653
2019/10/10 2:43,0.5,0.25,99.25,0,0,0,0,8192,1801084928,90808320,2423504896,4074524672,4091,2422
2019/10/10 2:43,0.251,0.501,99.248,0,0,0,0,0,1801084928,90808320,2423504896,4074524672,5016,2591
2019/10/10 2:43,0.251,0.251,98.995,0.503,0,0,0,73728,1801084928,90808320,2423504896,4074524672,2570,1637
2019/10/10 2:43,0.251,0,99.749,0,0,0,0,0,1801084928,90808320,2423504896,4074524672,3113,1761
2019/10/10 2:43,0.499,0.499,99.002,0,0,0,0,0,1801097216,90808320,2423508992,4074508288,4256,2111
2019/10/10 2:43,0.252,0,99.748,0,0,0,0,0,1801097216,90808320,2423508992,4074508288,2570,2181
2019/10/10 2:43,0.251,0.251,99.499,0,0,0,0,0,1801097216,90808320,2423508992,4074508288,3113,1745
2019/10/10 2:43,0.501,0.251,99.248,0,0,0,0,0,1801097216,90808320,2423508992,4074508288,4256,2111
2019/10/10 2:43,0.25,0.25,98.75,0.75,0,0,0,204800,1801097216,90808320,2423508992,4074508288,2570,1637
2019/10/10 2:43,0.251,0.251,99.499,0,0,0,0,0,1801097216,90808320,2423508992,4074508288,3113,1761
2019/10/10 2:43,0.752,0.251,98.747,0,0,0.251,0,0,1801109504,90808320,2423513088,4074491904,4388,2177
2019/10/10 2:43,0.251,0.251,99.499,0,0,0,0,0,1801093120,90808320,2423513088,4074508288,2702,1703
2019/10/10 2:43,0.251,0.251,99.499,0,0,0,0,0,1801093120,90808320,2423513088,4074508288,3113,1745
