"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-worker-9",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output rf3t2_cidd_9.csv",,,,"Date:","26 Sep 2019 04:37:49 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
26-09 04:38:05,0.503,1.005,97.487,1.005,0.0,0.0,482680832.0,8605696.0,148987904.0,3503050752.0,1048576.0,49152.0,562.0,917.0,4.0,3.0,java / 1048576:0
26-09 04:38:06,0.498,0.498,98.507,0.498,0.0,0.0,482648064.0,8605696.0,148987904.0,3503083520.0,1048576.0,0.0,173.0,1135.0,4.0,0.0,java / 1048576:0
26-09 04:38:07,0.503,0.0,99.497,0.0,0.0,0.0,482648064.0,8605696.0,148987904.0,3503083520.0,1048576.0,0.0,281.0,1396.0,4.0,0.0,java / 1048576:0
26-09 04:38:08,1.0,0.0,99.0,0.0,0.0,0.0,482648064.0,8605696.0,148987904.0,3503083520.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:09,0.503,0.0,99.497,0.0,0.0,0.0,482648064.0,8605696.0,148987904.0,3503083520.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:10,1.485,0.495,97.030,0.990,0.0,0.0,482394112.0,8613888.0,148979712.0,3503337472.0,1048576.0,20480.0,323.0,1438.0,4.0,2.0,java / 1048576:0
26-09 04:38:11,0.503,0.503,98.995,0.0,0.0,0.0,482750464.0,8613888.0,148987904.0,3502972928.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 04:38:12,1.0,0.0,99.0,0.0,0.0,0.0,482750464.0,8613888.0,148987904.0,3502972928.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:13,0.995,0.0,98.507,0.498,0.0,0.0,482750464.0,8613888.0,148987904.0,3502972928.0,1048576.0,0.0,281.0,1396.0,4.0,0.0,java / 1048576:0
26-09 04:38:14,0.500,0.500,99.0,0.0,0.0,0.0,482328576.0,8613888.0,149123072.0,3503259648.0,1179648.0,0.0,173.0,851.0,5.0,0.0,java / 1179648:0
26-09 04:38:15,0.0,0.503,99.497,0.0,0.0,0.0,482709504.0,8613888.0,149123072.0,3502878720.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:16,1.0,0.0,98.500,0.500,0.0,0.0,482668544.0,8622080.0,149123072.0,3502911488.0,1048576.0,12288.0,281.0,1396.0,4.0,2.0,java / 1048576:0
26-09 04:38:17,0.995,0.498,98.507,0.0,0.0,0.0,482668544.0,8622080.0,149123072.0,3502911488.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 04:38:18,0.503,0.0,99.497,0.0,0.0,0.0,482668544.0,8622080.0,149123072.0,3502911488.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:19,1.005,0.0,98.995,0.0,0.0,0.0,482668544.0,8622080.0,149123072.0,3502911488.0,1048576.0,0.0,281.0,1396.0,4.0,0.0,java / 1048576:0
26-09 04:38:20,0.500,0.500,99.0,0.0,0.0,0.0,482668544.0,8622080.0,149123072.0,3502911488.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:21,0.500,0.0,99.0,0.500,0.0,0.0,482668544.0,8622080.0,149123072.0,3502911488.0,1048576.0,0.0,107.0,1411.0,4.0,0.0,java / 1048576:0
26-09 04:38:22,1.0,0.500,98.500,0.0,0.0,0.0,482754560.0,8630272.0,149123072.0,3502817280.0,1048576.0,69632.0,581.0,2318.0,4.0,12.0,java / 1048576:0
26-09 04:38:23,1.0,0.0,99.0,0.0,0.0,0.0,483016704.0,8630272.0,148860928.0,3502817280.0,786432.0,0.0,173.0,859.0,3.0,0.0,java / 786432:0
26-09 04:38:24,0.498,0.498,98.507,0.498,0.0,0.0,483016704.0,8630272.0,148860928.0,3502817280.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:25,0.0,0.0,100.0,0.0,0.0,0.0,483016704.0,8630272.0,148860928.0,3502817280.0,1048576.0,0.0,347.0,1490.0,4.0,0.0,java / 1048576:0
26-09 04:38:26,1.0,0.0,99.0,0.0,0.0,0.0,482635776.0,8630272.0,148860928.0,3503198208.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:27,0.0,0.0,99.495,0.505,0.0,0.0,483016704.0,8638464.0,148852736.0,3502817280.0,1048576.0,24576.0,215.0,917.0,4.0,3.0,java / 1048576:0
26-09 04:38:28,0.498,0.995,98.507,0.0,0.0,0.0,483008512.0,8638464.0,148860928.0,3502817280.0,1048576.0,0.0,281.0,1380.0,4.0,0.0,java / 1048576:0
26-09 04:38:29,0.500,0.500,99.0,0.0,0.0,0.0,483008512.0,8638464.0,148860928.0,3502817280.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:30,0.995,0.0,98.507,0.498,0.0,0.0,482574336.0,8638464.0,148881408.0,3503230976.0,1069056.0,0.0,239.0,945.0,5.0,0.0,java / 1069056:0
26-09 04:38:31,1.005,0.0,98.995,0.0,0.0,0.0,482955264.0,8638464.0,148881408.0,3502850048.0,1048576.0,0.0,281.0,1462.0,4.0,0.0,java / 1048576:0
26-09 04:38:32,0.503,0.503,98.995,0.0,0.0,0.0,482955264.0,8638464.0,148881408.0,3502850048.0,1048576.0,40960.0,305.0,1685.0,4.0,2.0,java / 1048576:16384
26-09 04:38:33,0.503,0.0,98.492,1.005,0.0,0.0,482947072.0,8646656.0,148881408.0,3502850048.0,1048576.0,20480.0,173.0,867.0,4.0,2.0,java / 1048576:4096
26-09 04:38:34,0.500,0.500,99.0,0.0,0.0,0.0,482947072.0,8646656.0,148881408.0,3502850048.0,1048576.0,0.0,281.0,1412.0,4.0,0.0,java / 1048576:0
26-09 04:38:35,0.500,0.500,99.0,0.0,0.0,0.0,482947072.0,8646656.0,148881408.0,3502850048.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:36,0.0,0.503,99.497,0.0,0.0,0.0,482508800.0,8646656.0,149929984.0,3502239744.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:37,0.995,0.0,98.507,0.498,0.0,0.0,482603008.0,8646656.0,149929984.0,3502145536.0,1048576.0,4096.0,281.0,1396.0,4.0,1.0,java / 1048576:0
26-09 04:38:38,0.0,0.503,98.492,1.005,0.0,0.0,482603008.0,8654848.0,149921792.0,3502145536.0,1048576.0,20480.0,239.0,961.0,4.0,2.0,java / 1048576:0
26-09 04:38:39,1.0,0.0,99.0,0.0,0.0,0.0,482594816.0,8654848.0,149929984.0,3502145536.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 04:38:40,0.503,0.0,99.497,0.0,0.0,0.0,482594816.0,8654848.0,149929984.0,3502145536.0,1048576.0,0.0,281.0,1396.0,4.0,0.0,java / 1048576:0
26-09 04:38:41,0.500,0.500,99.0,0.0,0.0,0.0,482594816.0,8654848.0,149929984.0,3502145536.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:42,0.0,0.503,99.497,0.0,0.0,0.0,482213888.0,8654848.0,149929984.0,3502526464.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:43,0.495,0.990,98.020,0.495,0.0,0.0,482574336.0,8654848.0,149934080.0,3502161920.0,1048576.0,0.0,347.0,1490.0,4.0,0.0,java / 1048576:0
26-09 04:38:44,1.005,0.0,97.990,1.005,0.0,0.0,482566144.0,8663040.0,149934080.0,3502161920.0,1048576.0,12288.0,173.0,851.0,4.0,2.0,java / 1048576:0
26-09 04:38:45,0.500,0.0,99.500,0.0,0.0,0.0,482533376.0,8663040.0,149934080.0,3502194688.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 04:38:46,0.0,1.0,99.0,0.0,0.0,0.0,482152448.0,8663040.0,149934080.0,3502575616.0,1048576.0,0.0,347.0,1490.0,4.0,0.0,java / 1048576:0
26-09 04:38:47,0.503,0.503,98.492,0.503,0.0,0.0,482533376.0,8663040.0,149934080.0,3502194688.0,1048576.0,0.0,251.0,917.0,4.0,0.0,java / 1048576:0
26-09 04:38:48,0.0,0.0,99.497,0.503,0.0,0.0,482529280.0,8663040.0,149557248.0,3502575616.0,671744.0,0.0,239.0,1373.0,3.0,0.0,java / 671744:0
26-09 04:38:49,0.500,0.500,97.500,1.500,0.0,0.0,482512896.0,8663040.0,149954560.0,3502194688.0,1445888.0,0.0,347.0,1490.0,12.0,0.0,java / 1445888:0
26-09 04:38:50,0.500,0.0,98.500,1.0,0.0,0.0,482607104.0,8671232.0,149979136.0,3502067712.0,1073152.0,12288.0,173.0,851.0,5.0,2.0,java / 1073152:0
26-09 04:38:51,0.500,0.500,99.0,0.0,0.0,0.0,482557952.0,8671232.0,150028288.0,3502067712.0,1097728.0,0.0,173.0,859.0,5.0,0.0,java / 1097728:0
26-09 04:38:52,0.500,0.500,99.0,0.0,0.0,0.0,482533376.0,8671232.0,149766144.0,3502354432.0,786432.0,0.0,281.0,1396.0,3.0,0.0,java / 786432:0
26-09 04:38:53,1.0,0.0,99.0,0.0,0.0,0.0,482533376.0,8671232.0,149766144.0,3502354432.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:54,0.503,0.0,99.497,0.0,0.0,0.0,482562048.0,8671232.0,149864448.0,3502227456.0,1146880.0,0.0,173.0,851.0,5.0,0.0,java / 1146880:0
26-09 04:38:55,0.0,0.503,99.497,0.0,0.0,0.0,482562048.0,8671232.0,149864448.0,3502227456.0,1048576.0,0.0,173.0,1396.0,4.0,0.0,java / 1048576:0
26-09 04:38:56,0.0,0.0,98.990,1.010,0.0,0.0,482553856.0,8679424.0,149864448.0,3502227456.0,1048576.0,40960.0,437.0,1809.0,4.0,2.0,java / 1048576:0
26-09 04:38:57,0.995,0.498,98.507,0.0,0.0,0.0,482553856.0,8679424.0,149864448.0,3502227456.0,1048576.0,8192.0,173.0,859.0,4.0,1.0,java / 1048576:0
26-09 04:38:58,0.995,0.498,98.507,0.0,0.0,0.0,482426880.0,8679424.0,149864448.0,3502354432.0,1048576.0,0.0,323.0,1446.0,4.0,0.0,java / 1048576:0
26-09 04:38:59,0.503,0.0,99.497,0.0,0.0,0.0,482553856.0,8679424.0,149864448.0,3502227456.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:00,0.0,0.503,99.497,0.0,0.0,0.0,482496512.0,8679424.0,149889024.0,3502260224.0,1073152.0,0.0,173.0,851.0,5.0,0.0,java / 1073152:0
26-09 04:39:01,0.0,0.500,98.0,1.500,0.0,0.0,482496512.0,8691712.0,149876736.0,3502260224.0,1048576.0,57344.0,281.0,1396.0,4.0,3.0,java / 1048576:0
26-09 04:39:02,0.500,0.500,99.0,0.0,0.0,0.0,482357248.0,8691712.0,149889024.0,3502387200.0,1048576.0,90112.0,173.0,859.0,4.0,12.0,java / 1048576:8192
26-09 04:39:03,0.500,0.500,99.0,0.0,0.0,0.0,482484224.0,8691712.0,149889024.0,3502260224.0,1048576.0,0.0,173.0,867.0,4.0,0.0,java / 1048576:0
26-09 04:39:04,0.503,0.0,99.497,0.0,0.0,0.0,482484224.0,8691712.0,149889024.0,3502260224.0,1048576.0,0.0,281.0,1396.0,4.0,0.0,java / 1048576:12288
26-09 04:39:05,0.500,0.500,99.0,0.0,0.0,0.0,482484224.0,8691712.0,149889024.0,3502260224.0,1048576.0,0.0,239.0,953.0,4.0,0.0,java / 1048576:0
26-09 04:39:06,1.005,0.0,98.995,0.0,0.0,0.0,482484224.0,8691712.0,149889024.0,3502260224.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:07,0.990,0.495,97.525,0.990,0.0,0.0,482476032.0,8699904.0,149889024.0,3502260224.0,1048576.0,20480.0,347.0,1490.0,4.0,2.0,java / 1048576:0
26-09 04:39:08,0.505,0.0,99.495,0.0,0.0,0.0,482443264.0,8699904.0,149889024.0,3502292992.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 04:39:09,0.498,0.498,99.005,0.0,0.0,0.0,482443264.0,8699904.0,149889024.0,3502292992.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:10,0.503,0.0,98.995,0.503,0.0,0.0,482443264.0,8699904.0,149889024.0,3502292992.0,1048576.0,0.0,281.0,1396.0,4.0,0.0,java / 1048576:0
26-09 04:39:11,0.0,0.505,99.495,0.0,0.0,0.0,482439168.0,8699904.0,149893120.0,3502292992.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:12,1.0,0.500,98.0,0.500,0.0,0.0,482430976.0,8708096.0,149893120.0,3502292992.0,1048576.0,12288.0,395.0,1497.0,5.0,2.0,java / 1048576:0
26-09 04:39:13,1.0,0.0,99.0,0.0,0.0,0.0,482430976.0,8708096.0,149893120.0,3502292992.0,1048576.0,0.0,281.0,1926.0,4.0,0.0,java / 1048576:0
26-09 04:39:14,0.995,0.498,98.010,0.498,0.0,0.0,482398208.0,8708096.0,149893120.0,3502325760.0,1048576.0,0.0,569.0,2093.0,4.0,0.0,java / 1048576:0
26-09 04:39:15,1.493,0.498,97.512,0.498,0.0,0.0,482648064.0,8708096.0,149135360.0,3502833664.0,770048.0,0.0,239.0,945.0,16.0,0.0,java / 770048:0
26-09 04:39:16,1.500,0.0,98.500,0.0,0.0,0.0,482742272.0,8708096.0,149422080.0,3502452736.0,1335296.0,0.0,347.0,1490.0,6.0,0.0,java / 1335296:0
26-09 04:39:17,0.503,0.503,97.990,1.005,0.0,0.0,482811904.0,8716288.0,149471232.0,3502325760.0,1097728.0,12288.0,239.0,945.0,5.0,2.0,java / 1097728:0
26-09 04:39:18,0.500,0.0,98.0,1.500,0.0,0.0,482811904.0,8716288.0,149471232.0,3502325760.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:39:19,0.500,0.500,99.0,0.0,0.0,0.0,482684928.0,8716288.0,149471232.0,3502452736.0,1048576.0,0.0,347.0,1490.0,4.0,0.0,java / 1048576:0
26-09 04:39:20,1.0,0.0,99.0,0.0,0.0,0.0,483004416.0,8716288.0,149569536.0,3502034944.0,1146880.0,0.0,317.0,1431.0,5.0,0.0,java / 1146880:0
26-09 04:39:21,0.995,0.498,98.507,0.0,0.0,0.0,483004416.0,8716288.0,149569536.0,3502034944.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:22,1.0,0.0,98.500,0.500,0.0,0.0,483004416.0,8724480.0,149561344.0,3502034944.0,1048576.0,12288.0,347.0,1490.0,4.0,2.0,java / 1048576:0
26-09 04:39:23,0.500,0.500,99.0,0.0,0.0,0.0,482996224.0,8724480.0,149569536.0,3502034944.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:39:24,0.0,0.503,99.497,0.0,0.0,0.0,482996224.0,8724480.0,149569536.0,3502034944.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:25,1.493,0.0,98.507,0.0,0.0,0.0,482996224.0,8724480.0,149569536.0,3502034944.0,1048576.0,0.0,281.0,1396.0,4.0,0.0,java / 1048576:0
26-09 04:39:26,0.500,0.500,99.0,0.0,0.0,0.0,483201024.0,8724480.0,149331968.0,3502067712.0,811008.0,0.0,173.0,851.0,4.0,0.0,java / 811008:0
26-09 04:39:27,0.503,0.0,98.995,0.503,0.0,0.0,483201024.0,8724480.0,149331968.0,3502067712.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:28,1.0,0.0,98.500,0.500,0.0,0.0,483192832.0,8732672.0,149331968.0,3502067712.0,1048576.0,12288.0,347.0,1490.0,4.0,2.0,java / 1048576:0
26-09 04:39:29,1.005,0.0,98.492,0.503,0.0,0.0,483192832.0,8732672.0,149331968.0,3502067712.0,1048576.0,0.0,215.0,901.0,4.0,0.0,java / 1048576:0
26-09 04:39:30,0.498,0.498,99.005,0.0,0.0,0.0,483192832.0,8732672.0,149331968.0,3502067712.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:31,0.0,0.505,99.495,0.0,0.0,0.0,483065856.0,8732672.0,149331968.0,3502194688.0,1048576.0,0.0,281.0,1396.0,4.0,0.0,java / 1048576:0
26-09 04:39:32,0.985,0.985,97.537,0.493,0.0,0.0,483192832.0,8732672.0,149331968.0,3502067712.0,1048576.0,49152.0,173.0,851.0,4.0,3.0,java / 1048576:8192
26-09 04:39:33,0.503,0.0,97.487,2.010,0.0,0.0,483184640.0,8740864.0,149331968.0,3502067712.0,1048576.0,28672.0,317.0,1479.0,4.0,2.0,java / 1048576:0
26-09 04:39:34,0.995,0.498,98.507,0.0,0.0,0.0,483151872.0,8740864.0,149331968.0,3502100480.0,1048576.0,0.0,281.0,1404.0,4.0,0.0,java / 1048576:12288
26-09 04:39:35,1.0,0.0,99.0,0.0,0.0,0.0,482897920.0,8740864.0,149331968.0,3502354432.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:36,0.503,0.0,99.497,0.0,0.0,0.0,482897920.0,8740864.0,149331968.0,3502354432.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:37,0.503,0.503,98.995,0.0,0.0,0.0,482897920.0,8740864.0,149331968.0,3502354432.0,1048576.0,8192.0,281.0,1396.0,4.0,2.0,java / 1048576:0
26-09 04:39:38,0.500,0.500,97.500,1.500,0.0,0.0,482889728.0,8749056.0,149331968.0,3502354432.0,1048576.0,20480.0,239.0,961.0,4.0,2.0,java / 1048576:0
26-09 04:39:39,0.0,0.500,99.500,0.0,0.0,0.0,482476032.0,8749056.0,150380544.0,3501719552.0,1048576.0,0.0,239.0,961.0,5.0,0.0,java / 1048576:0
26-09 04:39:40,0.0,0.0,100.0,0.0,0.0,0.0,482344960.0,8749056.0,150384640.0,3501846528.0,1048576.0,0.0,347.0,1490.0,4.0,0.0,java / 1048576:0
26-09 04:39:41,0.0,0.503,98.995,0.503,0.0,0.0,482361344.0,8749056.0,150208512.0,3502006272.0,872448.0,0.0,173.0,851.0,4.0,0.0,java / 872448:0
26-09 04:39:42,0.995,0.498,98.010,0.498,0.0,0.0,482549760.0,8749056.0,150147072.0,3501879296.0,1200128.0,0.0,239.0,945.0,12.0,0.0,java / 1200128:0
26-09 04:39:43,0.503,0.0,98.492,1.005,0.0,0.0,482516992.0,8757248.0,150171648.0,3501879296.0,1073152.0,12288.0,347.0,1490.0,5.0,2.0,java / 1073152:0
26-09 04:39:44,0.503,0.0,99.497,0.0,0.0,0.0,482467840.0,8757248.0,150220800.0,3501879296.0,1097728.0,0.0,173.0,859.0,5.0,0.0,java / 1097728:0
26-09 04:39:45,0.500,0.500,99.0,0.0,0.0,0.0,482467840.0,8757248.0,150220800.0,3501879296.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:46,0.0,0.503,99.497,0.0,0.0,0.0,482467840.0,8757248.0,150220800.0,3501879296.0,1048576.0,0.0,281.0,1396.0,4.0,0.0,java / 1048576:0
26-09 04:39:47,0.0,0.0,99.497,0.503,0.0,0.0,482623488.0,8757248.0,150319104.0,3501625344.0,1146880.0,0.0,275.0,917.0,5.0,0.0,java / 1146880:0
26-09 04:39:48,0.500,0.500,98.500,0.500,0.0,0.0,482496512.0,8765440.0,150310912.0,3501752320.0,1048576.0,12288.0,173.0,851.0,4.0,2.0,java / 1048576:0
26-09 04:39:49,0.0,0.0,100.0,0.0,0.0,0.0,482455552.0,8765440.0,150319104.0,3501785088.0,1048576.0,0.0,281.0,1404.0,4.0,0.0,java / 1048576:0
26-09 04:39:50,0.498,0.498,98.507,0.498,0.0,0.0,482328576.0,8765440.0,150319104.0,3501912064.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:51,0.500,0.500,99.0,0.0,0.0,0.0,482709504.0,8765440.0,150319104.0,3501531136.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:52,0.503,0.0,99.497,0.0,0.0,0.0,482455552.0,8765440.0,150319104.0,3501785088.0,1048576.0,0.0,281.0,1396.0,4.0,0.0,java / 1048576:0
26-09 04:39:53,0.500,0.500,99.0,0.0,0.0,0.0,482557952.0,8765440.0,150343680.0,3501658112.0,1073152.0,0.0,173.0,851.0,5.0,0.0,java / 1073152:0
26-09 04:39:54,0.500,0.0,98.500,1.0,0.0,0.0,482549760.0,8773632.0,150343680.0,3501658112.0,1048576.0,12288.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:39:55,0.503,0.0,99.497,0.0,0.0,0.0,482549760.0,8773632.0,150343680.0,3501658112.0,1048576.0,0.0,281.0,1470.0,4.0,0.0,java / 1048576:0
26-09 04:39:56,0.995,0.498,98.507,0.0,0.0,0.0,482516992.0,8773632.0,150343680.0,3501690880.0,1048576.0,0.0,647.0,2259.0,4.0,0.0,java / 1048576:0
26-09 04:39:57,0.0,0.503,99.497,0.0,0.0,0.0,482516992.0,8773632.0,150343680.0,3501690880.0,1048576.0,0.0,239.0,945.0,5.0,0.0,java / 1048576:0
26-09 04:39:58,0.995,0.498,98.010,0.498,0.0,0.0,482516992.0,8773632.0,150343680.0,3501690880.0,1048576.0,0.0,347.0,1490.0,4.0,0.0,java / 1048576:0
26-09 04:39:59,0.0,0.0,99.495,0.505,0.0,0.0,482508800.0,8781824.0,150343680.0,3501690880.0,1048576.0,16384.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:40:00,0.990,0.495,98.515,0.0,0.0,0.0,482643968.0,8781824.0,150081536.0,3501817856.0,786432.0,0.0,281.0,1003.0,3.0,0.0,java / 786432:0
26-09 04:40:01,0.0,0.503,98.995,0.503,0.0,0.0,482611200.0,8781824.0,150081536.0,3501850624.0,1048576.0,0.0,347.0,1490.0,4.0,0.0,java / 1048576:0
26-09 04:40:02,0.500,0.500,99.0,0.0,0.0,0.0,482807808.0,8781824.0,150081536.0,3501654016.0,1048576.0,40960.0,239.0,945.0,4.0,2.0,java / 1048576:8192
26-09 04:40:03,0.0,0.0,99.497,0.0,0.0,0.503,482680832.0,8781824.0,150081536.0,3501780992.0,1048576.0,0.0,239.0,969.0,4.0,0.0,java / 1048576:0
26-09 04:40:04,0.498,0.498,98.010,0.995,0.0,0.0,482799616.0,8790016.0,150081536.0,3501654016.0,1048576.0,20480.0,347.0,1490.0,4.0,2.0,java / 1048576:8192
26-09 04:40:05,0.503,0.0,99.497,0.0,0.0,0.0,482799616.0,8790016.0,150081536.0,3501654016.0,1048576.0,0.0,239.0,969.0,4.0,0.0,java / 1048576:0
26-09 04:40:06,0.503,0.0,99.497,0.0,0.0,0.0,482799616.0,8790016.0,150081536.0,3501654016.0,1048576.0,0.0,239.0,945.0,5.0,0.0,java / 1048576:0
26-09 04:40:07,0.995,0.498,98.507,0.0,0.0,0.0,482512896.0,8790016.0,150081536.0,3501940736.0,1048576.0,8192.0,347.0,1490.0,4.0,2.0,java / 1048576:0
26-09 04:40:08,0.990,0.990,97.525,0.495,0.0,0.0,482959360.0,8790016.0,149635072.0,3501940736.0,798720.0,0.0,239.0,961.0,10.0,0.0,java / 798720:4096
26-09 04:40:09,0.503,0.0,98.492,1.005,0.0,0.0,483192832.0,8798208.0,150663168.0,3500670976.0,1474560.0,28672.0,239.0,953.0,12.0,3.0,java / 1474560:0
26-09 04:40:10,0.498,0.498,98.507,0.498,0.0,0.0,483192832.0,8798208.0,150663168.0,3500670976.0,1048576.0,0.0,347.0,1506.0,4.0,0.0,java / 1048576:0
