"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-worker-3",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output rf3t_cidd_3.csv",,,,"Date:","25 Sep 2019 09:52:41 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
25-09 09:53:10,0.500,0.0,99.500,0.0,0.0,0.0,539918336.0,75837440.0,717807616.0,2809761792.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:53:11,0.0,0.0,100.0,0.0,0.0,0.0,539918336.0,75837440.0,717807616.0,2809761792.0,0.0,24576.0,175.0,808.0,0.0,4.0,java / 0:8192
25-09 09:53:12,0.0,0.0,100.0,0.0,0.0,0.0,539918336.0,75837440.0,717807616.0,2809761792.0,0.0,0.0,285.0,1394.0,0.0,0.0,java / 0:4096
25-09 09:53:13,0.0,0.0,100.0,0.0,0.0,0.0,539918336.0,75837440.0,717807616.0,2809761792.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 09:53:14,0.500,0.0,99.500,0.0,0.0,0.0,539918336.0,75837440.0,717807616.0,2809761792.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:15,0.0,0.503,98.995,0.503,0.0,0.0,539877376.0,75845632.0,717807616.0,2809794560.0,0.0,20480.0,429.0,2400.0,0.0,2.0,java / 0:4096
25-09 09:53:16,0.500,0.0,99.500,0.0,0.0,0.0,539877376.0,75845632.0,717807616.0,2809794560.0,0.0,8192.0,253.0,824.0,0.0,1.0,java / 0:4096
25-09 09:53:17,0.498,0.498,99.005,0.0,0.0,0.0,539877376.0,75845632.0,717807616.0,2809794560.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:53:18,1.0,0.0,99.0,0.0,0.0,0.0,539877376.0,75845632.0,717807616.0,2809794560.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 09:53:19,0.0,0.0,100.0,0.0,0.0,0.0,539877376.0,75845632.0,717807616.0,2809794560.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:20,0.0,0.0,99.0,1.0,0.0,0.0,539877376.0,75853824.0,717799424.0,2809794560.0,0.0,24576.0,175.0,808.0,0.0,3.0,java / 0:4096
25-09 09:53:21,0.0,1.0,99.0,0.0,0.0,0.0,539869184.0,75853824.0,717807616.0,2809794560.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:4096
25-09 09:53:22,0.0,0.500,99.500,0.0,0.0,0.0,539869184.0,75853824.0,717807616.0,2809794560.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:23,0.503,0.0,99.497,0.0,0.0,0.0,539836416.0,75853824.0,717807616.0,2809827328.0,0.0,0.0,175.0,874.0,0.0,0.0,java / 0:4096
25-09 09:53:24,0.0,0.500,99.500,0.0,0.0,0.0,539836416.0,75853824.0,717807616.0,2809827328.0,0.0,0.0,681.0,2604.0,0.0,0.0,java / 0:4096
25-09 09:53:25,0.500,0.0,99.500,0.0,0.0,0.0,539836416.0,75853824.0,717807616.0,2809827328.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:26,0.0,0.0,98.990,1.010,0.0,0.0,539828224.0,75862016.0,717807616.0,2809827328.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 09:53:27,0.0,0.500,99.500,0.0,0.0,0.0,539828224.0,75862016.0,717807616.0,2809827328.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:4096
25-09 09:53:28,0.0,0.0,100.0,0.0,0.0,0.0,539828224.0,75862016.0,717807616.0,2809827328.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:29,0.500,0.500,99.0,0.0,0.0,0.0,539795456.0,75862016.0,717807616.0,2809860096.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:30,0.0,0.0,100.0,0.0,0.0,0.0,539795456.0,75862016.0,717807616.0,2809860096.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 09:53:31,0.500,0.0,98.500,1.0,0.0,0.0,539787264.0,75870208.0,717807616.0,2809860096.0,0.0,28672.0,241.0,910.0,0.0,6.0,java / 0:4096
25-09 09:53:32,0.0,0.0,100.0,0.0,0.0,0.0,539787264.0,75870208.0,717807616.0,2809860096.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:53:33,0.0,0.0,100.0,0.0,0.0,0.0,539787264.0,75870208.0,717807616.0,2809860096.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 09:53:34,0.0,0.0,100.0,0.0,0.0,0.0,539787264.0,75870208.0,717807616.0,2809860096.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:35,0.990,0.495,98.515,0.0,0.0,0.0,539787264.0,75870208.0,717807616.0,2809860096.0,0.0,0.0,217.0,850.0,0.0,0.0,java / 0:4096
25-09 09:53:36,0.0,0.0,100.0,0.0,0.0,0.0,540008448.0,75878400.0,717807616.0,2809630720.0,0.0,12288.0,351.0,1456.0,0.0,2.0,java / 0:4096
25-09 09:53:37,0.0,0.498,99.502,0.0,0.0,0.0,539975680.0,75878400.0,717807616.0,2809663488.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:53:38,0.0,0.0,100.0,0.0,0.0,0.0,539971584.0,75878400.0,717811712.0,2809663488.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:53:39,0.500,0.0,99.500,0.0,0.0,0.0,539971584.0,75878400.0,717811712.0,2809663488.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 09:53:40,0.500,0.0,99.500,0.0,0.0,0.0,539971584.0,75878400.0,717811712.0,2809663488.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:53:41,0.0,0.0,98.500,1.500,0.0,0.0,540090368.0,75886592.0,717811712.0,2809536512.0,0.0,36864.0,241.0,910.0,0.0,6.0,java / 0:8192
25-09 09:53:42,0.0,0.505,99.495,0.0,0.0,0.0,540090368.0,75886592.0,717811712.0,2809536512.0,0.0,0.0,285.0,1394.0,0.0,0.0,java / 0:12288
25-09 09:53:43,0.498,0.0,99.502,0.0,0.0,0.0,540090368.0,75886592.0,717811712.0,2809536512.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:12288
25-09 09:53:44,0.0,0.503,99.497,0.0,0.0,0.0,540057600.0,75886592.0,717811712.0,2809569280.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:12288
25-09 09:53:45,0.500,0.0,99.500,0.0,0.0,0.0,540057600.0,75886592.0,717811712.0,2809569280.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:12288
25-09 09:53:46,0.0,0.0,98.995,1.005,0.0,0.0,540049408.0,75894784.0,717811712.0,2809569280.0,0.0,20480.0,241.0,910.0,0.0,2.0,java / 0:12288
25-09 09:53:47,0.0,0.0,100.0,0.0,0.0,0.0,540049408.0,75894784.0,717811712.0,2809569280.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:12288
25-09 09:53:48,0.0,0.0,100.0,0.0,0.0,0.0,540049408.0,75894784.0,717811712.0,2809569280.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:12288
25-09 09:53:49,0.500,0.0,99.500,0.0,0.0,0.0,540049408.0,75894784.0,717811712.0,2809569280.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:12288
25-09 09:53:50,0.500,0.0,99.500,0.0,0.0,0.0,540049408.0,75894784.0,717811712.0,2809569280.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:12288
25-09 09:53:51,0.0,0.500,98.500,1.0,0.0,0.0,540106752.0,75902976.0,717737984.0,2809577472.0,0.0,20480.0,351.0,1456.0,0.0,3.0,java / 0:4096
25-09 09:53:52,0.500,0.0,99.500,0.0,0.0,0.0,540073984.0,75902976.0,717737984.0,2809610240.0,0.0,0.0,175.0,848.0,0.0,0.0,java / 0:4096
25-09 09:53:53,0.0,0.0,100.0,0.0,0.0,0.0,540073984.0,75902976.0,717737984.0,2809610240.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:54,0.498,0.0,99.502,0.0,0.0,0.0,540073984.0,75902976.0,717737984.0,2809610240.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 09:53:55,0.0,0.503,99.497,0.0,0.0,0.0,540073984.0,75902976.0,717737984.0,2809610240.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:56,0.500,0.0,99.0,0.500,0.0,0.0,540061696.0,75915264.0,717737984.0,2809610240.0,0.0,61440.0,241.0,910.0,0.0,3.0,java / 0:4096
25-09 09:53:57,0.503,0.0,99.497,0.0,0.0,0.0,540061696.0,75915264.0,717737984.0,2809610240.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:4096
25-09 09:53:58,0.0,0.498,99.502,0.0,0.0,0.0,540061696.0,75915264.0,717737984.0,2809610240.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:59,0.0,0.500,99.500,0.0,0.0,0.0,540061696.0,75915264.0,717737984.0,2809610240.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:00,0.503,0.0,99.497,0.0,0.0,0.0,540061696.0,75915264.0,717737984.0,2809610240.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 09:54:01,0.0,0.0,99.0,1.0,0.0,0.0,540020736.0,75923456.0,717737984.0,2809643008.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 09:54:02,0.500,0.0,99.500,0.0,0.0,0.0,540020736.0,75923456.0,717737984.0,2809643008.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:54:03,0.0,0.503,99.497,0.0,0.0,0.0,540020736.0,75923456.0,717737984.0,2809643008.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 09:54:04,0.0,0.0,100.0,0.0,0.0,0.0,540020736.0,75923456.0,717737984.0,2809643008.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:05,0.0,0.0,100.0,0.0,0.0,0.0,540020736.0,75923456.0,717737984.0,2809643008.0,0.0,0.0,175.0,874.0,0.0,0.0,java / 0:4096
25-09 09:54:06,0.0,0.503,98.995,0.503,0.0,0.0,539979776.0,75931648.0,717737984.0,2809675776.0,0.0,12288.0,759.0,2738.0,0.0,2.0,java / 0:4096
25-09 09:54:07,0.500,0.0,99.500,0.0,0.0,0.0,539979776.0,75931648.0,717737984.0,2809675776.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:54:08,0.0,0.0,100.0,0.0,0.0,0.0,539979776.0,75931648.0,717737984.0,2809675776.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:09,0.0,0.0,100.0,0.0,0.0,0.0,539975680.0,75931648.0,717742080.0,2809675776.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 09:54:10,0.500,0.0,99.500,0.0,0.0,0.0,539975680.0,75931648.0,717742080.0,2809675776.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:11,1.0,0.0,98.500,0.500,0.0,0.0,540090368.0,75939840.0,717733888.0,2809561088.0,0.0,45056.0,7694.0,2507687.0,0.0,5.0,java / 0:8192
25-09 09:54:12,0.0,1.015,97.970,0.0,0.0,1.015,540114944.0,75939840.0,717742080.0,2809528320.0,0.0,0.0,23079.0,19714234.0,0.0,0.0,java / 0:4096
25-09 09:54:13,0.505,0.505,98.485,0.0,0.0,0.505,540180480.0,75939840.0,717742080.0,2809462784.0,0.0,0.0,23125.0,21210434.0,0.0,0.0,java / 0:4096
25-09 09:54:14,1.005,0.503,97.990,0.0,0.0,0.503,540114944.0,75939840.0,717742080.0,2809528320.0,0.0,0.0,22681.0,20834949.0,0.0,0.0,java / 0:4096
25-09 09:54:15,1.515,1.010,96.970,0.0,0.0,0.505,540114944.0,75939840.0,717742080.0,2809528320.0,0.0,0.0,24765.0,21938515.0,0.0,0.0,java / 0:4096
25-09 09:54:16,0.508,0.0,98.985,0.0,0.0,0.508,540147712.0,75939840.0,717742080.0,2809495552.0,0.0,40960.0,23167.0,21243741.0,0.0,8.0,java / 0:4096
25-09 09:54:17,0.990,0.990,95.545,1.485,0.0,0.990,540106752.0,75948032.0,717742080.0,2809528320.0,0.0,20480.0,24877.0,21635564.0,0.0,2.0,java / 0:4096
25-09 09:54:18,0.503,0.0,99.497,0.0,0.0,0.0,540106752.0,75948032.0,717742080.0,2809528320.0,0.0,0.0,7902.0,6595559.0,0.0,0.0,java / 0:4096
25-09 09:54:19,0.0,0.500,99.500,0.0,0.0,0.0,540106752.0,75948032.0,717742080.0,2809528320.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:20,0.0,0.0,100.0,0.0,0.0,0.0,540106752.0,75948032.0,717742080.0,2809528320.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:21,0.500,0.500,99.0,0.0,0.0,0.0,540057600.0,75948032.0,717742080.0,2809577472.0,0.0,4096.0,417.0,1420.0,0.0,1.0,java / 0:4096
25-09 09:54:22,0.500,0.0,98.500,1.0,0.0,0.0,540057600.0,75960320.0,717729792.0,2809577472.0,0.0,49152.0,175.0,824.0,0.0,2.0,java / 0:4096
25-09 09:54:23,0.0,0.0,100.0,0.0,0.0,0.0,540045312.0,75960320.0,717742080.0,2809577472.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:54:24,0.498,0.0,99.502,0.0,0.0,0.0,540012544.0,75960320.0,717742080.0,2809610240.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 09:54:25,0.0,0.0,100.0,0.0,0.0,0.0,540012544.0,75960320.0,717742080.0,2809610240.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:26,0.500,0.0,99.500,0.0,0.0,0.0,540012544.0,75960320.0,717742080.0,2809610240.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:27,0.0,0.503,99.497,0.0,0.0,0.0,540012544.0,75960320.0,717742080.0,2809610240.0,0.0,8192.0,285.0,1354.0,0.0,1.0,java / 0:4096
25-09 09:54:28,0.498,0.498,98.010,0.995,0.0,0.0,540004352.0,75968512.0,717742080.0,2809610240.0,0.0,24576.0,241.0,926.0,0.0,3.0,java / 0:4096
25-09 09:54:29,0.0,0.0,100.0,0.0,0.0,0.0,540004352.0,75968512.0,717742080.0,2809610240.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:54:30,0.498,0.498,99.005,0.0,0.0,0.0,540004352.0,75968512.0,717742080.0,2809610240.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 09:54:31,0.0,0.508,98.985,0.0,0.0,0.508,540151808.0,75968512.0,717742080.0,2809462784.0,0.0,0.0,23480.0,20124726.0,0.0,0.0,java / 0:4096
25-09 09:54:32,0.503,1.508,97.487,0.0,0.0,0.503,540119040.0,75968512.0,717742080.0,2809495552.0,0.0,0.0,25411.0,21865421.0,0.0,0.0,java / 0:4096
25-09 09:54:33,0.503,1.005,96.985,0.503,0.0,1.005,539987968.0,75976704.0,717733888.0,2809626624.0,0.0,12288.0,24159.0,21230018.0,0.0,2.0,java / 0:4096
25-09 09:54:34,1.493,0.995,97.015,0.0,0.0,0.498,540139520.0,75976704.0,717742080.0,2809466880.0,0.0,0.0,26239.0,22320739.0,0.0,0.0,java / 0:4096
25-09 09:54:35,0.505,1.010,97.980,0.0,0.0,0.505,539979776.0,75976704.0,717742080.0,2809626624.0,0.0,0.0,24733.0,21133956.0,0.0,0.0,java / 0:4096
25-09 09:54:36,1.005,0.0,97.990,0.0,0.0,1.005,540078080.0,75976704.0,717742080.0,2809528320.0,0.0,0.0,23199.0,19194126.0,0.0,0.0,java / 0:4096
25-09 09:54:37,0.0,0.503,98.995,0.0,0.0,0.503,539947008.0,75976704.0,717742080.0,2809659392.0,0.0,0.0,11644.0,9755785.0,0.0,0.0,java / 0:4096
25-09 09:54:38,0.0,0.500,99.500,0.0,0.0,0.0,539942912.0,75976704.0,717746176.0,2809659392.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:54:39,0.0,0.0,98.995,1.005,0.0,0.0,539934720.0,75984896.0,717746176.0,2809659392.0,0.0,12288.0,351.0,1456.0,0.0,2.0,java / 0:4096
25-09 09:54:40,0.500,0.0,99.500,0.0,0.0,0.0,539901952.0,75984896.0,717746176.0,2809692160.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:54:41,0.0,0.500,99.500,0.0,0.0,0.0,539852800.0,75984896.0,717746176.0,2809741312.0,0.0,0.0,241.0,874.0,0.0,0.0,java / 0:4096
25-09 09:54:42,0.0,0.0,100.0,0.0,0.0,0.0,539852800.0,75984896.0,717746176.0,2809741312.0,0.0,28672.0,417.0,1522.0,0.0,4.0,java / 0:12288
25-09 09:54:43,0.500,0.0,99.500,0.0,0.0,0.0,539852800.0,75984896.0,717746176.0,2809741312.0,0.0,0.0,175.0,848.0,0.0,0.0,java / 0:12288
25-09 09:54:44,0.0,0.0,98.990,1.010,0.0,0.0,539852800.0,75993088.0,717737984.0,2809741312.0,0.0,20480.0,175.0,808.0,0.0,2.0,java / 0:12288
25-09 09:54:45,0.500,0.0,99.500,0.0,0.0,0.0,540041216.0,75993088.0,717746176.0,2809544704.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:12288
25-09 09:54:46,0.0,0.0,100.0,0.0,0.0,0.0,540041216.0,75993088.0,717746176.0,2809544704.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:12288
25-09 09:54:47,0.498,0.498,99.005,0.0,0.0,0.0,540041216.0,75993088.0,717746176.0,2809544704.0,0.0,45056.0,175.0,874.0,0.0,9.0,java / 0:12288
25-09 09:54:48,0.498,0.498,99.005,0.0,0.0,0.0,540008448.0,75993088.0,717746176.0,2809577472.0,0.0,0.0,681.0,2612.0,0.0,0.0,java / 0:12288
25-09 09:54:49,0.0,0.0,100.0,0.0,0.0,0.0,540008448.0,75993088.0,717746176.0,2809577472.0,0.0,0.0,343.0,976.0,0.0,0.0,java / 0:12288
25-09 09:54:50,0.498,0.498,98.010,0.995,0.0,0.0,540000256.0,76001280.0,717746176.0,2809577472.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:12288
25-09 09:54:51,0.498,0.498,99.005,0.0,0.0,0.0,540000256.0,76001280.0,717746176.0,2809577472.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:12288
25-09 09:54:52,0.503,0.0,99.497,0.0,0.0,0.0,540000256.0,76001280.0,717746176.0,2809577472.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:12288
25-09 09:54:53,0.0,0.503,99.497,0.0,0.0,0.0,539967488.0,76001280.0,717746176.0,2809610240.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:12288
25-09 09:54:54,0.0,0.500,99.500,0.0,0.0,0.0,539967488.0,76001280.0,717746176.0,2809610240.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:12288
25-09 09:54:55,0.500,0.0,98.500,1.0,0.0,0.0,539959296.0,76009472.0,717746176.0,2809610240.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:12288
25-09 09:54:56,0.500,0.0,99.500,0.0,0.0,0.0,539959296.0,76009472.0,717746176.0,2809610240.0,0.0,0.0,109.0,1968.0,0.0,0.0,java / 0:12288
25-09 09:54:57,0.0,0.503,99.497,0.0,0.0,0.0,539959296.0,76009472.0,717746176.0,2809610240.0,0.0,8192.0,219.0,1406.0,0.0,1.0,java / 0:12288
25-09 09:54:58,0.0,0.500,99.500,0.0,0.0,0.0,539959296.0,76009472.0,717746176.0,2809610240.0,0.0,0.0,619.0,1724.0,0.0,0.0,java / 0:12288
25-09 09:54:59,0.0,0.0,100.0,0.0,0.0,0.0,539926528.0,76009472.0,717746176.0,2809643008.0,0.0,0.0,217.0,850.0,0.0,0.0,java / 0:12288
25-09 09:55:00,0.0,0.0,99.495,0.505,0.0,0.0,540045312.0,76017664.0,717746176.0,2809516032.0,0.0,24576.0,351.0,1456.0,0.0,3.0,java / 0:12288
25-09 09:55:01,0.500,0.500,99.0,0.0,0.0,0.0,540045312.0,76017664.0,717746176.0,2809516032.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:12288
25-09 09:55:02,0.995,0.995,97.512,0.0,0.0,0.498,540078080.0,76017664.0,717746176.0,2809483264.0,0.0,0.0,11972.0,8146989.0,0.0,0.0,java / 0:12288
25-09 09:55:03,1.0,0.500,97.0,0.0,0.0,1.500,540110848.0,76017664.0,717746176.0,2809450496.0,0.0,0.0,28839.0,22650728.0,0.0,0.0,java / 0:12288
25-09 09:55:04,0.500,1.0,97.0,0.0,0.0,1.500,540143616.0,76017664.0,717746176.0,2809417728.0,0.0,0.0,27883.0,22920848.0,0.0,0.0,java / 0:12288
25-09 09:55:05,1.010,0.0,96.970,1.010,0.0,1.010,540004352.0,76025856.0,717746176.0,2809548800.0,0.0,12288.0,29995.0,23272957.0,0.0,2.0,java / 0:12288
25-09 09:55:06,0.0,1.015,98.477,0.0,0.0,0.508,540069888.0,76025856.0,717746176.0,2809483264.0,0.0,0.0,31275.0,23315568.0,0.0,0.0,java / 0:12288
