"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-worker-10",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output rf3_cidd_10.csv",,,,"Date:","25 Sep 2019 05:48:18 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
25-09 05:48:28,0.0,0.503,99.497,0.0,0.0,0.0,516005888.0,5431296.0,86867968.0,3535020032.0,0.0,0.0,351.0,1459.0,0.0,0.0,java / 0:12288
25-09 05:48:29,0.500,0.0,99.0,0.500,0.0,0.0,515997696.0,5439488.0,86867968.0,3535020032.0,0.0,12288.0,241.0,911.0,0.0,2.0,java / 0:12288
25-09 05:48:30,0.503,0.0,99.497,0.0,0.0,0.0,516194304.0,5439488.0,86867968.0,3534823424.0,0.0,0.0,241.0,927.0,0.0,0.0,java / 0:12288
25-09 05:48:31,0.0,0.995,99.005,0.0,0.0,0.0,516194304.0,5439488.0,86867968.0,3534823424.0,0.0,0.0,429.0,1913.0,0.0,0.0,java / 0:12288
25-09 05:48:32,0.0,0.500,99.500,0.0,0.0,0.0,516161536.0,5439488.0,86867968.0,3534856192.0,0.0,0.0,241.0,911.0,0.0,0.0,java / 0:12288
25-09 05:48:33,0.0,0.0,100.0,0.0,0.0,0.0,516161536.0,5439488.0,86867968.0,3534856192.0,0.0,0.0,241.0,911.0,0.0,0.0,java / 0:12288
25-09 05:48:34,0.500,0.500,99.0,0.0,0.0,0.0,516161536.0,5439488.0,86867968.0,3534856192.0,0.0,0.0,351.0,1459.0,0.0,0.0,java / 0:12288
25-09 05:48:35,0.500,0.0,98.500,1.0,0.0,0.0,516153344.0,5447680.0,86867968.0,3534856192.0,0.0,12288.0,319.0,1365.0,0.0,2.0,java / 0:12288
25-09 05:48:36,0.0,0.0,100.0,0.0,0.0,0.0,516153344.0,5447680.0,86867968.0,3534856192.0,0.0,0.0,241.0,927.0,0.0,0.0,java / 0:12288
25-09 05:48:37,0.990,0.495,98.515,0.0,0.0,0.0,516153344.0,5447680.0,86867968.0,3534856192.0,0.0,0.0,351.0,1459.0,0.0,0.0,java / 0:12288
25-09 05:48:38,0.0,0.500,99.500,0.0,0.0,0.0,516120576.0,5447680.0,86867968.0,3534888960.0,0.0,0.0,241.0,911.0,0.0,0.0,java / 0:12288
25-09 05:48:39,0.0,0.0,100.0,0.0,0.0,0.0,516120576.0,5447680.0,86867968.0,3534888960.0,0.0,0.0,241.0,911.0,0.0,0.0,java / 0:12288
25-09 05:48:40,0.503,0.0,99.497,0.0,0.0,0.0,516120576.0,5447680.0,86867968.0,3534888960.0,0.0,0.0,351.0,1459.0,0.0,0.0,java / 0:12288
25-09 05:48:41,0.500,0.0,98.500,1.0,0.0,0.0,516112384.0,5455872.0,86867968.0,3534888960.0,0.0,12288.0,175.0,809.0,0.0,2.0,java / 0:12288
25-09 05:48:42,0.0,0.0,100.0,0.0,0.0,0.0,516112384.0,5455872.0,86867968.0,3534888960.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:12288
25-09 05:48:43,0.498,0.498,99.005,0.0,0.0,0.0,516112384.0,5455872.0,86867968.0,3534888960.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:12288
25-09 05:48:44,0.503,0.0,99.497,0.0,0.0,0.0,516112384.0,5455872.0,86867968.0,3534888960.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:48:45,0.0,0.498,99.502,0.0,0.0,0.0,516108288.0,5455872.0,86872064.0,3534888960.0,0.0,0.0,319.0,1365.0,0.0,0.0,java / 0:12288
25-09 05:48:46,0.0,0.503,99.497,0.0,0.0,0.0,516075520.0,5455872.0,86872064.0,3534921728.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:12288
25-09 05:48:47,0.995,0.0,98.010,0.995,0.0,0.0,516067328.0,5464064.0,86872064.0,3534921728.0,0.0,12288.0,175.0,809.0,0.0,2.0,java / 0:12288
25-09 05:48:48,0.0,0.0,100.0,0.0,0.0,0.0,516067328.0,5464064.0,86872064.0,3534921728.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:12288
25-09 05:48:49,0.500,0.0,99.500,0.0,0.0,0.0,516067328.0,5464064.0,86872064.0,3534921728.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:12288
25-09 05:48:50,0.500,0.0,99.500,0.0,0.0,0.0,516067328.0,5464064.0,86872064.0,3534921728.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:48:51,0.0,0.500,99.500,0.0,0.0,0.0,516067328.0,5464064.0,86872064.0,3534921728.0,0.0,0.0,217.0,851.0,0.0,0.0,java / 0:12288
25-09 05:48:52,0.500,0.0,99.500,0.0,0.0,0.0,516067328.0,5464064.0,86872064.0,3534921728.0,0.0,24576.0,285.0,1357.0,0.0,4.0,java / 0:12288
25-09 05:48:53,0.498,0.498,98.010,0.995,0.0,0.0,516059136.0,5472256.0,86872064.0,3534921728.0,0.0,20480.0,175.0,849.0,0.0,2.0,java / 0:12288
25-09 05:48:54,0.0,0.0,100.0,0.0,0.0,0.0,516026368.0,5472256.0,86872064.0,3534954496.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:12288
25-09 05:48:55,0.990,0.495,98.515,0.0,0.0,0.0,516026368.0,5472256.0,86872064.0,3534954496.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:12288
25-09 05:48:56,0.500,0.0,99.500,0.0,0.0,0.0,516026368.0,5472256.0,86872064.0,3534954496.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:48:57,0.503,0.0,99.497,0.0,0.0,0.0,516026368.0,5472256.0,86872064.0,3534954496.0,0.0,135168.0,175.0,809.0,0.0,25.0,java / 0:12288
25-09 05:48:58,0.0,0.0,100.0,0.0,0.0,0.0,516026368.0,5472256.0,86872064.0,3534954496.0,0.0,0.0,285.0,1373.0,0.0,0.0,java / 0:12288
25-09 05:48:59,0.0,0.0,100.0,0.0,0.0,0.0,516018176.0,5480448.0,86872064.0,3534954496.0,0.0,24576.0,175.0,809.0,0.0,3.0,java / 0:12288
25-09 05:49:00,0.498,0.498,99.005,0.0,0.0,0.0,516018176.0,5480448.0,86872064.0,3534954496.0,0.0,0.0,175.0,891.0,0.0,0.0,java / 0:12288
25-09 05:49:01,0.0,0.503,99.497,0.0,0.0,0.0,516018176.0,5480448.0,86872064.0,3534954496.0,0.0,0.0,351.0,2097.0,0.0,0.0,java / 0:12288
25-09 05:49:02,0.0,0.0,100.0,0.0,0.0,0.0,516018176.0,5480448.0,86872064.0,3534954496.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:49:03,0.498,0.498,99.005,0.0,0.0,0.0,515985408.0,5480448.0,86872064.0,3534987264.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:49:04,0.0,0.503,99.497,0.0,0.0,0.0,515985408.0,5480448.0,86872064.0,3534987264.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:12288
25-09 05:49:05,0.0,0.0,98.0,2.0,0.0,0.0,515977216.0,5488640.0,86872064.0,3534987264.0,0.0,12288.0,175.0,809.0,0.0,2.0,java / 0:12288
25-09 05:49:06,0.500,0.500,99.0,0.0,0.0,0.0,515977216.0,5488640.0,86872064.0,3534987264.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:12288
25-09 05:49:07,0.500,0.0,99.500,0.0,0.0,0.0,515977216.0,5488640.0,86872064.0,3534987264.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:12288
25-09 05:49:08,0.0,0.500,99.500,0.0,0.0,0.0,515977216.0,5488640.0,86872064.0,3534987264.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:49:09,0.995,0.0,99.005,0.0,0.0,0.0,515977216.0,5488640.0,86872064.0,3534987264.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:49:10,0.0,0.0,100.0,0.0,0.0,0.0,515977216.0,5488640.0,86872064.0,3534987264.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:12288
25-09 05:49:11,0.498,0.498,98.010,0.995,0.0,0.0,515969024.0,5496832.0,86872064.0,3534987264.0,0.0,12288.0,175.0,809.0,0.0,2.0,java / 0:12288
25-09 05:49:12,0.503,0.0,99.497,0.0,0.0,0.0,515936256.0,5496832.0,86872064.0,3535020032.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:12288
25-09 05:49:13,0.500,0.0,99.500,0.0,0.0,0.0,515936256.0,5496832.0,86872064.0,3535020032.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:12288
25-09 05:49:14,0.498,0.498,99.005,0.0,0.0,0.0,515936256.0,5496832.0,86872064.0,3535020032.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:49:15,0.0,0.0,100.0,0.0,0.0,0.0,515936256.0,5496832.0,86872064.0,3535020032.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:49:16,0.498,0.498,99.005,0.0,0.0,0.0,515932160.0,5496832.0,86876160.0,3535020032.0,0.0,0.0,351.0,1459.0,0.0,0.0,java / 0:12288
25-09 05:49:17,0.0,0.0,98.995,1.005,0.0,0.0,515923968.0,5505024.0,86876160.0,3535020032.0,0.0,12288.0,175.0,809.0,0.0,2.0,java / 0:12288
25-09 05:49:18,0.498,0.498,99.005,0.0,0.0,0.0,516120576.0,5505024.0,86876160.0,3534823424.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:12288
25-09 05:49:19,0.0,0.500,99.500,0.0,0.0,0.0,516120576.0,5505024.0,86876160.0,3534823424.0,0.0,0.0,327.0,1399.0,0.0,0.0,java / 0:12288
25-09 05:49:20,0.503,0.0,99.497,0.0,0.0,0.0,516087808.0,5505024.0,86876160.0,3534856192.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:49:21,0.498,0.498,99.005,0.0,0.0,0.0,516087808.0,5505024.0,86876160.0,3534856192.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:49:22,0.500,0.0,99.500,0.0,0.0,0.0,516087808.0,5505024.0,86876160.0,3534856192.0,0.0,24576.0,285.0,1357.0,0.0,4.0,java / 0:12288
25-09 05:49:23,0.500,0.500,98.0,1.0,0.0,0.0,516206592.0,5513216.0,86876160.0,3534729216.0,0.0,20480.0,175.0,849.0,0.0,2.0,java / 0:12288
25-09 05:49:24,0.0,0.0,100.0,0.0,0.0,0.0,516206592.0,5513216.0,86876160.0,3534729216.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:12288
25-09 05:49:25,0.500,0.0,99.500,0.0,0.0,0.0,516206592.0,5513216.0,86876160.0,3534729216.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:12288
25-09 05:49:26,0.0,0.500,99.500,0.0,0.0,0.0,516206592.0,5513216.0,86876160.0,3534729216.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:49:27,0.0,0.500,99.500,0.0,0.0,0.0,516206592.0,5513216.0,86876160.0,3534729216.0,0.0,0.0,253.0,1263.0,0.0,0.0,java / 0:12288
25-09 05:49:28,0.503,0.0,99.497,0.0,0.0,0.0,516173824.0,5513216.0,86876160.0,3534761984.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:12288
25-09 05:49:29,0.0,0.503,98.492,1.005,0.0,0.0,516165632.0,5521408.0,86876160.0,3534761984.0,0.0,12288.0,175.0,809.0,0.0,2.0,java / 0:12288
25-09 05:49:30,0.503,0.0,99.497,0.0,0.0,0.0,516165632.0,5521408.0,86876160.0,3534761984.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:12288
25-09 05:49:31,0.500,0.0,99.500,0.0,0.0,0.0,516165632.0,5521408.0,86876160.0,3534761984.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:12288
25-09 05:49:32,0.0,0.0,100.0,0.0,0.0,0.0,516165632.0,5521408.0,86876160.0,3534761984.0,0.0,16384.0,241.0,911.0,0.0,3.0,java / 0:12288
25-09 05:49:33,0.500,0.0,99.500,0.0,0.0,0.0,516165632.0,5521408.0,86876160.0,3534761984.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:12288
25-09 05:49:34,0.500,0.500,99.0,0.0,0.0,0.0,516165632.0,5521408.0,86876160.0,3534761984.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:12288
25-09 05:49:35,0.0,0.0,98.500,1.500,0.0,0.0,516157440.0,5529600.0,86876160.0,3534761984.0,0.0,24576.0,175.0,809.0,0.0,3.0,java / 0:12288
25-09 05:49:36,0.500,0.500,99.0,0.0,0.0,0.0,516124672.0,5529600.0,86876160.0,3534794752.0,0.0,0.0,319.0,1397.0,0.0,0.0,java / 0:12288
25-09 05:49:37,0.498,0.0,99.502,0.0,0.0,0.0,516124672.0,5529600.0,86876160.0,3534794752.0,0.0,0.0,351.0,1459.0,0.0,0.0,java / 0:12288
25-09 05:49:38,0.0,0.0,100.0,0.0,0.0,0.0,516124672.0,5529600.0,86876160.0,3534794752.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:49:39,0.0,0.503,99.497,0.0,0.0,0.0,516124672.0,5529600.0,86876160.0,3534794752.0,0.0,0.0,241.0,911.0,0.0,0.0,java / 0:12288
25-09 05:49:40,0.500,0.0,99.500,0.0,0.0,0.0,516124672.0,5529600.0,86876160.0,3534794752.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:12288
25-09 05:49:41,0.498,0.0,98.507,0.995,0.0,0.0,516116480.0,5537792.0,86876160.0,3534794752.0,0.0,12288.0,175.0,809.0,0.0,2.0,java / 0:12288
25-09 05:49:42,0.0,0.503,99.497,0.0,0.0,0.0,516116480.0,5537792.0,86876160.0,3534794752.0,0.0,0.0,241.0,993.0,0.0,0.0,java / 0:12288
25-09 05:49:43,0.500,0.0,99.500,0.0,0.0,0.0,516083712.0,5537792.0,86876160.0,3534827520.0,0.0,0.0,351.0,2097.0,0.0,0.0,java / 0:12288
25-09 05:49:44,0.0,0.0,100.0,0.0,0.0,0.0,516083712.0,5537792.0,86876160.0,3534827520.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:49:45,0.0,0.500,99.500,0.0,0.0,0.0,516083712.0,5537792.0,86876160.0,3534827520.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:49:46,0.498,0.498,99.005,0.0,0.0,0.0,516079616.0,5537792.0,86880256.0,3534827520.0,0.0,0.0,351.0,1459.0,0.0,0.0,java / 0:12288
25-09 05:49:47,0.0,0.0,99.497,0.503,0.0,0.0,516071424.0,5545984.0,86880256.0,3534827520.0,0.0,12288.0,108.0,562.0,0.0,2.0,java / 0:12288
25-09 05:49:48,0.0,0.503,99.497,0.0,0.0,0.0,516071424.0,5545984.0,86880256.0,3534827520.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:12288
25-09 05:49:49,0.500,0.0,99.500,0.0,0.0,0.0,516071424.0,5545984.0,86880256.0,3534827520.0,0.0,0.0,285.0,1291.0,0.0,0.0,java / 0:12288
25-09 05:49:50,0.498,0.498,98.507,0.0,0.0,0.498,516071424.0,5545984.0,86880256.0,3534827520.0,0.0,0.0,175.0,421.0,0.0,0.0,java / 0:12288
25-09 05:49:51,0.498,0.498,99.005,0.0,0.0,0.0,516071424.0,5545984.0,86880256.0,3534827520.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:49:52,0.500,0.0,99.500,0.0,0.0,0.0,516038656.0,5545984.0,86880256.0,3534860288.0,0.0,24576.0,429.0,2301.0,0.0,4.0,java / 0:12288
25-09 05:49:53,0.500,0.500,98.0,1.0,0.0,0.0,516030464.0,5554176.0,86880256.0,3534860288.0,0.0,20480.0,175.0,421.0,0.0,2.0,java / 0:12288
25-09 05:49:54,0.500,0.0,99.500,0.0,0.0,0.0,516030464.0,5554176.0,86880256.0,3534860288.0,0.0,0.0,175.0,849.0,0.0,0.0,java / 0:12288
25-09 05:49:55,0.0,0.0,100.0,0.0,0.0,0.0,516030464.0,5554176.0,86880256.0,3534860288.0,0.0,0.0,285.0,1761.0,0.0,0.0,java / 0:12288
25-09 05:49:56,0.500,0.0,99.500,0.0,0.0,0.0,516030464.0,5554176.0,86880256.0,3534860288.0,0.0,0.0,241.0,911.0,0.0,0.0,java / 0:12288
25-09 05:49:57,0.500,0.0,99.500,0.0,0.0,0.0,516030464.0,5554176.0,86880256.0,3534860288.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:49:58,0.0,0.500,99.500,0.0,0.0,0.0,516030464.0,5554176.0,86880256.0,3534860288.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:12288
25-09 05:49:59,0.0,0.0,98.990,1.010,0.0,0.0,515989504.0,5562368.0,86880256.0,3534893056.0,0.0,12288.0,175.0,809.0,0.0,2.0,java / 0:12288
25-09 05:50:00,0.0,0.500,99.500,0.0,0.0,0.0,515989504.0,5562368.0,86880256.0,3534893056.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:12288
25-09 05:50:01,0.0,0.0,100.0,0.0,0.0,0.0,515989504.0,5562368.0,86880256.0,3534893056.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:12288
25-09 05:50:02,0.0,0.500,99.500,0.0,0.0,0.0,515989504.0,5562368.0,86880256.0,3534893056.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:50:03,0.500,0.500,99.0,0.0,0.0,0.0,515989504.0,5562368.0,86880256.0,3534893056.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:50:04,0.0,0.0,99.0,1.0,0.0,0.0,515981312.0,5570560.0,86880256.0,3534893056.0,0.0,12288.0,285.0,1357.0,0.0,2.0,java / 0:12288
25-09 05:50:05,0.503,0.0,99.497,0.0,0.0,0.0,515981312.0,5570560.0,86880256.0,3534893056.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:12288
25-09 05:50:06,0.0,0.0,100.0,0.0,0.0,0.0,515981312.0,5570560.0,86880256.0,3534893056.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:50:07,0.500,0.500,99.0,0.0,0.0,0.0,516210688.0,5570560.0,86880256.0,3534663680.0,0.0,16384.0,285.0,1357.0,0.0,3.0,java / 0:12288
25-09 05:50:08,0.500,0.0,99.500,0.0,0.0,0.0,516177920.0,5570560.0,86880256.0,3534696448.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:12288
25-09 05:50:09,0.498,0.498,99.005,0.0,0.0,0.0,516177920.0,5570560.0,86880256.0,3534696448.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:50:10,0.503,0.0,98.995,0.503,0.0,0.0,516169728.0,5578752.0,86880256.0,3534696448.0,0.0,24576.0,285.0,1357.0,0.0,3.0,java / 0:12288
25-09 05:50:11,0.0,0.0,100.0,0.0,0.0,0.0,516169728.0,5578752.0,86880256.0,3534696448.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:12288
25-09 05:50:12,0.0,0.503,99.497,0.0,0.0,0.0,516169728.0,5578752.0,86880256.0,3534696448.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:50:13,0.495,0.495,99.010,0.0,0.0,0.0,516169728.0,5578752.0,86880256.0,3534696448.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:12288
25-09 05:50:14,0.503,0.0,99.497,0.0,0.0,0.0,516169728.0,5578752.0,86880256.0,3534696448.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:50:15,0.0,0.0,100.0,0.0,0.0,0.0,516169728.0,5578752.0,86880256.0,3534696448.0,0.0,0.0,217.0,875.0,0.0,0.0,java / 0:12288
25-09 05:50:16,0.500,0.0,98.500,1.0,0.0,0.0,516161536.0,5586944.0,86880256.0,3534696448.0,0.0,12288.0,285.0,1333.0,0.0,2.0,java / 0:12288
25-09 05:50:17,0.0,0.500,99.500,0.0,0.0,0.0,516124672.0,5586944.0,86884352.0,3534729216.0,0.0,0.0,241.0,927.0,0.0,0.0,java / 0:12288
25-09 05:50:18,0.498,0.498,99.005,0.0,0.0,0.0,516124672.0,5586944.0,86884352.0,3534729216.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:50:19,0.0,0.0,100.0,0.0,0.0,0.0,516124672.0,5586944.0,86884352.0,3534729216.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:12288
25-09 05:50:20,0.498,0.498,99.005,0.0,0.0,0.0,516124672.0,5586944.0,86884352.0,3534729216.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:50:21,0.500,0.0,99.500,0.0,0.0,0.0,516124672.0,5586944.0,86884352.0,3534729216.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:12288
25-09 05:50:22,0.498,0.498,97.512,1.493,0.0,0.0,516239360.0,5599232.0,86884352.0,3534602240.0,0.0,73728.0,285.0,1357.0,0.0,6.0,java / 0:12288
25-09 05:50:23,0.0,0.503,99.497,0.0,0.0,0.0,516366336.0,5599232.0,86884352.0,3534475264.0,0.0,0.0,175.0,849.0,0.0,0.0,java / 0:4096
25-09 05:50:24,0.495,0.495,99.010,0.0,0.0,0.0,516366336.0,5599232.0,86884352.0,3534475264.0,0.0,0.0,175.0,899.0,0.0,0.0,java / 0:4096
25-09 05:50:25,0.0,0.0,100.0,0.0,0.0,0.0,516333568.0,5599232.0,86884352.0,3534508032.0,0.0,0.0,453.0,2163.0,0.0,0.0,java / 0:4096
25-09 05:50:26,0.500,0.0,99.500,0.0,0.0,0.0,516333568.0,5599232.0,86884352.0,3534508032.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 05:50:27,0.0,0.0,98.995,1.005,0.0,0.0,516333568.0,5607424.0,86876160.0,3534508032.0,0.0,20480.0,175.0,809.0,0.0,2.0,java / 0:4096
25-09 05:50:28,0.498,0.498,99.005,0.0,0.0,0.0,516325376.0,5607424.0,86884352.0,3534508032.0,0.0,0.0,285.0,1373.0,0.0,0.0,java / 0:4096
25-09 05:50:29,0.0,0.500,99.500,0.0,0.0,0.0,516325376.0,5607424.0,86884352.0,3534508032.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 05:50:30,0.503,0.0,99.497,0.0,0.0,0.0,516325376.0,5607424.0,86884352.0,3534508032.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 05:50:31,0.0,0.500,99.500,0.0,0.0,0.0,516325376.0,5607424.0,86884352.0,3534508032.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:4096
25-09 05:50:32,0.498,0.498,99.005,0.0,0.0,0.0,516325376.0,5607424.0,86884352.0,3534508032.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 05:50:33,0.0,0.0,99.495,0.505,0.0,0.0,516317184.0,5615616.0,86884352.0,3534508032.0,0.0,12288.0,175.0,809.0,0.0,2.0,java / 0:4096
25-09 05:50:34,0.500,0.0,99.500,0.0,0.0,0.0,516284416.0,5615616.0,86884352.0,3534540800.0,0.0,0.0,285.0,1373.0,0.0,0.0,java / 0:4096
25-09 05:50:35,0.0,0.503,99.497,0.0,0.0,0.0,516284416.0,5615616.0,86884352.0,3534540800.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 05:50:36,0.498,0.498,99.005,0.0,0.0,0.0,516284416.0,5615616.0,86884352.0,3534540800.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 05:50:37,0.0,0.0,100.0,0.0,0.0,0.0,516284416.0,5615616.0,86884352.0,3534540800.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:4096
25-09 05:50:38,0.0,0.500,99.500,0.0,0.0,0.0,516284416.0,5615616.0,86884352.0,3534540800.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 05:50:39,0.498,0.498,94.527,4.478,0.0,0.0,516276224.0,5623808.0,86884352.0,3534540800.0,0.0,12288.0,175.0,809.0,0.0,2.0,java / 0:4096
25-09 05:50:40,0.0,0.0,100.0,0.0,0.0,0.0,516276224.0,5623808.0,86884352.0,3534540800.0,0.0,0.0,285.0,1373.0,0.0,0.0,java / 0:4096
25-09 05:50:41,0.503,0.0,99.497,0.0,0.0,0.0,516276224.0,5623808.0,86884352.0,3534540800.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 05:50:42,0.0,0.498,99.502,0.0,0.0,0.0,516276224.0,5623808.0,86884352.0,3534540800.0,0.0,45056.0,175.0,809.0,0.0,9.0,java / 0:4096
25-09 05:50:43,0.0,0.503,99.497,0.0,0.0,0.0,516243456.0,5623808.0,86884352.0,3534573568.0,0.0,0.0,327.0,1415.0,0.0,0.0,java / 0:4096
25-09 05:50:44,0.500,0.0,99.500,0.0,0.0,0.0,516243456.0,5623808.0,86884352.0,3534573568.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
