"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-worker-6",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output rf3_cidd_6.csv",,,,"Date:","25 Sep 2019 05:47:56 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
25-09 05:48:11,0.498,0.498,99.005,0.0,0.0,0.0,589873152.0,5509120.0,87355392.0,3460587520.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:48:12,0.500,0.0,98.500,1.0,0.0,0.0,589864960.0,5517312.0,87355392.0,3460587520.0,0.0,16384.0,241.0,934.0,0.0,2.0,java / 0:4096
25-09 05:48:13,0.503,0.0,99.497,0.0,0.0,0.0,589864960.0,5517312.0,87355392.0,3460587520.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:48:14,0.498,0.0,99.502,0.0,0.0,0.0,589864960.0,5517312.0,87355392.0,3460587520.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:48:15,0.500,0.500,99.0,0.0,0.0,0.0,589864960.0,5517312.0,87355392.0,3460587520.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:16,0.0,0.500,99.500,0.0,0.0,0.0,589864960.0,5517312.0,87355392.0,3460587520.0,0.0,0.0,319.0,1364.0,0.0,0.0,java / 0:4096
25-09 05:48:17,0.503,0.0,98.995,0.503,0.0,0.0,589856768.0,5525504.0,87355392.0,3460587520.0,0.0,12288.0,351.0,1457.0,0.0,2.0,java / 0:4096
25-09 05:48:18,0.500,0.0,99.500,0.0,0.0,0.0,589824000.0,5525504.0,87355392.0,3460620288.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:48:19,0.0,0.0,100.0,0.0,0.0,0.0,589824000.0,5525504.0,87355392.0,3460620288.0,0.0,122880.0,175.0,808.0,0.0,23.0,java / 0:4096
25-09 05:48:20,0.0,0.503,99.497,0.0,0.0,0.0,589824000.0,5525504.0,87355392.0,3460620288.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 0:4096
25-09 05:48:21,0.500,0.0,99.500,0.0,0.0,0.0,589955072.0,5525504.0,87355392.0,3460489216.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:22,0.500,0.0,98.500,1.0,0.0,0.0,590008320.0,5537792.0,87355392.0,3460423680.0,0.0,49152.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:48:23,0.0,0.0,100.0,0.0,0.0,0.0,590004224.0,5537792.0,87359488.0,3460423680.0,0.0,0.0,429.0,1943.0,0.0,0.0,java / 0:4096
25-09 05:48:24,0.0,0.503,99.497,0.0,0.0,0.0,590004224.0,5537792.0,87359488.0,3460423680.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:25,0.498,0.498,99.005,0.0,0.0,0.0,590004224.0,5537792.0,87359488.0,3460423680.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:26,0.498,0.498,99.005,0.0,0.0,0.0,589971456.0,5537792.0,87359488.0,3460456448.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:48:27,0.0,0.0,97.475,2.525,0.0,0.0,589963264.0,5545984.0,87359488.0,3460456448.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:48:28,0.0,0.0,100.0,0.0,0.0,0.0,589963264.0,5545984.0,87359488.0,3460456448.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 05:48:29,0.498,0.498,99.005,0.0,0.0,0.0,589963264.0,5545984.0,87359488.0,3460456448.0,0.0,61440.0,327.0,1397.0,0.0,11.0,java / 0:12288
25-09 05:48:30,0.500,0.0,99.500,0.0,0.0,0.0,589963264.0,5545984.0,87359488.0,3460456448.0,0.0,0.0,175.0,848.0,0.0,0.0,java / 0:12288
25-09 05:48:31,0.500,0.0,99.500,0.0,0.0,0.0,589963264.0,5545984.0,87359488.0,3460456448.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:12288
25-09 05:48:32,0.498,0.498,98.010,0.995,0.0,0.0,589955072.0,5554176.0,87359488.0,3460456448.0,0.0,32768.0,351.0,1457.0,0.0,3.0,java / 0:4096
25-09 05:48:33,0.0,0.500,99.500,0.0,0.0,0.0,589922304.0,5554176.0,87359488.0,3460489216.0,0.0,0.0,175.0,848.0,0.0,0.0,java / 0:4096
25-09 05:48:34,0.503,0.0,99.497,0.0,0.0,0.0,589922304.0,5554176.0,87359488.0,3460489216.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:35,0.498,0.498,99.005,0.0,0.0,0.0,589922304.0,5554176.0,87359488.0,3460489216.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:48:36,0.0,0.0,100.0,0.0,0.0,0.0,589922304.0,5554176.0,87359488.0,3460489216.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:48:37,0.990,0.0,98.020,0.990,0.0,0.0,589914112.0,5562368.0,87359488.0,3460489216.0,0.0,16384.0,319.0,1364.0,0.0,2.0,java / 0:4096
25-09 05:48:38,0.0,0.503,99.497,0.0,0.0,0.0,590041088.0,5562368.0,87359488.0,3460362240.0,0.0,0.0,285.0,1437.0,0.0,0.0,java / 0:4096
25-09 05:48:39,0.498,0.0,99.502,0.0,0.0,0.0,590008320.0,5562368.0,87359488.0,3460395008.0,0.0,0.0,571.0,2058.0,0.0,0.0,java / 0:4096
25-09 05:48:40,0.503,0.0,99.497,0.0,0.0,0.0,590008320.0,5562368.0,87359488.0,3460395008.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:41,0.0,0.503,99.497,0.0,0.0,0.0,590008320.0,5562368.0,87359488.0,3460395008.0,0.0,0.0,351.0,1457.0,0.0,0.0,java / 0:4096
25-09 05:48:42,0.0,0.0,98.995,1.005,0.0,0.0,590000128.0,5570560.0,87359488.0,3460395008.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:48:43,0.500,0.0,99.500,0.0,0.0,0.0,590000128.0,5570560.0,87359488.0,3460395008.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:48:44,0.500,0.500,99.0,0.0,0.0,0.0,590000128.0,5570560.0,87359488.0,3460395008.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:48:45,0.0,0.500,99.500,0.0,0.0,0.0,590000128.0,5570560.0,87359488.0,3460395008.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:46,0.500,0.0,99.500,0.0,0.0,0.0,589967360.0,5570560.0,87359488.0,3460427776.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:47,0.500,0.0,98.500,1.0,0.0,0.0,589959168.0,5578752.0,87359488.0,3460427776.0,0.0,12288.0,351.0,1457.0,0.0,2.0,java / 0:4096
25-09 05:48:48,0.503,0.0,99.497,0.0,0.0,0.0,589959168.0,5578752.0,87359488.0,3460427776.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:48:49,0.0,0.0,100.0,0.0,0.0,0.0,589959168.0,5578752.0,87359488.0,3460427776.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:50,0.500,0.500,99.0,0.0,0.0,0.0,589959168.0,5578752.0,87359488.0,3460427776.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:48:51,0.0,0.0,100.0,0.0,0.0,0.0,589959168.0,5578752.0,87359488.0,3460427776.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:52,0.500,0.500,98.500,0.500,0.0,0.0,589950976.0,5586944.0,87359488.0,3460427776.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:48:53,0.0,0.0,100.0,0.0,0.0,0.0,589950976.0,5586944.0,87359488.0,3460427776.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 0:4096
25-09 05:48:54,0.500,0.0,99.500,0.0,0.0,0.0,589914112.0,5586944.0,87363584.0,3460460544.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:48:55,0.0,0.995,99.005,0.0,0.0,0.0,589914112.0,5586944.0,87363584.0,3460460544.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:56,0.0,0.0,100.0,0.0,0.0,0.0,589914112.0,5586944.0,87363584.0,3460460544.0,0.0,0.0,441.0,2263.0,0.0,0.0,java / 0:4096
25-09 05:48:57,0.500,0.0,98.500,1.0,0.0,0.0,590032896.0,5595136.0,87363584.0,3460333568.0,0.0,12288.0,361.0,1406.0,0.0,2.0,java / 0:4096
25-09 05:48:58,0.500,0.0,99.500,0.0,0.0,0.0,590032896.0,5595136.0,87363584.0,3460333568.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:48:59,0.0,1.500,98.0,0.500,0.0,0.0,590598144.0,5607424.0,87351296.0,3459768320.0,4096.0,53248.0,675.0,1421.0,1.0,6.0,java / 0:12288
25-09 05:49:00,0.500,0.500,98.0,1.0,0.0,0.0,590524416.0,5607424.0,87367680.0,3459825664.0,0.0,4096.0,175.0,1132.0,0.0,1.0,java / 0:12288
25-09 05:49:01,0.500,0.0,99.500,0.0,0.0,0.0,590491648.0,5607424.0,87367680.0,3459858432.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:12288
25-09 05:49:02,0.0,0.0,100.0,0.0,0.0,0.0,590491648.0,5607424.0,87367680.0,3459858432.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:49:03,0.500,0.500,99.0,0.0,0.0,0.0,590491648.0,5607424.0,87367680.0,3459858432.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 05:49:04,0.500,0.500,99.0,0.0,0.0,0.0,590622720.0,5607424.0,87367680.0,3459727360.0,0.0,16384.0,217.0,874.0,0.0,3.0,java / 0:4096
25-09 05:49:05,0.0,0.500,98.500,1.0,0.0,0.0,590680064.0,5615616.0,87367680.0,3459661824.0,0.0,28672.0,351.0,1449.0,0.0,2.0,java / 0:4096
25-09 05:49:06,0.0,0.500,99.500,0.0,0.0,0.0,590680064.0,5615616.0,87367680.0,3459661824.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:49:07,0.503,0.0,99.497,0.0,0.0,0.0,590680064.0,5615616.0,87367680.0,3459661824.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:08,0.500,0.0,99.500,0.0,0.0,0.0,590680064.0,5615616.0,87367680.0,3459661824.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:49:09,0.0,0.0,100.0,0.0,0.0,0.0,590647296.0,5615616.0,87367680.0,3459694592.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:10,0.503,0.0,98.995,0.503,0.0,0.0,590639104.0,5623808.0,87367680.0,3459694592.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:49:11,0.500,0.500,99.0,0.0,0.0,0.0,590639104.0,5623808.0,87367680.0,3459694592.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 0:4096
25-09 05:49:12,0.0,0.0,100.0,0.0,0.0,0.0,590639104.0,5623808.0,87367680.0,3459694592.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:13,0.500,0.500,99.0,0.0,0.0,0.0,590639104.0,5623808.0,87367680.0,3459694592.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:14,0.500,0.0,99.500,0.0,0.0,0.0,590639104.0,5623808.0,87367680.0,3459694592.0,0.0,0.0,351.0,1457.0,0.0,0.0,java / 0:4096
25-09 05:49:15,0.0,0.0,99.497,0.503,0.0,0.0,590630912.0,5632000.0,87367680.0,3459694592.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:49:16,0.500,0.0,99.500,0.0,0.0,0.0,590598144.0,5632000.0,87367680.0,3459727360.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 05:49:17,0.503,0.0,99.497,0.0,0.0,0.0,590598144.0,5632000.0,87367680.0,3459727360.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:49:18,0.503,0.0,99.497,0.0,0.0,0.0,590598144.0,5632000.0,87367680.0,3459727360.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:49:19,0.495,0.495,99.010,0.0,0.0,0.0,590598144.0,5632000.0,87367680.0,3459727360.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:20,0.0,0.0,98.990,1.010,0.0,0.0,590589952.0,5640192.0,87367680.0,3459727360.0,0.0,12288.0,351.0,1523.0,0.0,2.0,java / 0:4096
25-09 05:49:21,0.0,0.500,99.500,0.0,0.0,0.0,590557184.0,5640192.0,87367680.0,3459760128.0,0.0,0.0,571.0,2066.0,0.0,0.0,java / 0:4096
25-09 05:49:22,0.500,0.0,99.500,0.0,0.0,0.0,590557184.0,5640192.0,87367680.0,3459760128.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:23,0.498,0.498,99.005,0.0,0.0,0.0,590557184.0,5640192.0,87367680.0,3459760128.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:49:24,0.503,0.0,99.497,0.0,0.0,0.0,590553088.0,5640192.0,87371776.0,3459760128.0,0.0,0.0,319.0,1364.0,0.0,0.0,java / 0:4096
25-09 05:49:25,0.498,0.498,98.507,0.498,0.0,0.0,590544896.0,5648384.0,87371776.0,3459760128.0,0.0,12288.0,283.0,952.0,0.0,2.0,java / 0:4096
25-09 05:49:26,0.0,0.0,100.0,0.0,0.0,0.0,590544896.0,5648384.0,87371776.0,3459760128.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 0:4096
25-09 05:49:27,0.500,0.0,99.500,0.0,0.0,0.0,590544896.0,5648384.0,87371776.0,3459760128.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:28,0.503,0.0,99.497,0.0,0.0,0.0,590544896.0,5648384.0,87371776.0,3459760128.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:29,0.500,0.0,99.500,0.0,0.0,0.0,590512128.0,5648384.0,87371776.0,3459792896.0,0.0,24576.0,285.0,1355.0,0.0,4.0,java / 0:12288
25-09 05:49:30,0.503,0.0,98.492,1.005,0.0,0.0,590503936.0,5656576.0,87371776.0,3459792896.0,0.0,20480.0,241.0,942.0,0.0,2.0,java / 0:12288
25-09 05:49:31,0.0,0.995,99.005,0.0,0.0,0.0,590503936.0,5656576.0,87371776.0,3459792896.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:12288
25-09 05:49:32,0.995,0.0,99.005,0.0,0.0,0.0,590503936.0,5656576.0,87371776.0,3459792896.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:49:33,0.0,0.503,99.497,0.0,0.0,0.0,590503936.0,5656576.0,87371776.0,3459792896.0,0.0,0.0,265.0,922.0,0.0,0.0,java / 0:4096
25-09 05:49:34,0.0,0.498,99.502,0.0,0.0,0.0,590503936.0,5660672.0,87367680.0,3459792896.0,4096.0,8192.0,175.0,808.0,1.0,1.0,java / 0:4096
25-09 05:49:35,0.500,0.500,98.500,0.500,0.0,0.0,590491648.0,5668864.0,87371776.0,3459792896.0,0.0,32768.0,351.0,1481.0,0.0,2.0,java / 0:4096
25-09 05:49:36,0.500,0.0,99.500,0.0,0.0,0.0,590458880.0,5668864.0,87371776.0,3459825664.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:49:37,0.503,0.0,99.497,0.0,0.0,0.0,590458880.0,5668864.0,87371776.0,3459825664.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:38,0.498,0.498,99.005,0.0,0.0,0.0,590458880.0,5668864.0,87371776.0,3459825664.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:49:39,0.0,0.0,100.0,0.0,0.0,0.0,590458880.0,5668864.0,87371776.0,3459825664.0,0.0,32768.0,175.0,808.0,0.0,7.0,java / 0:4096
25-09 05:49:40,0.500,0.500,98.0,1.0,0.0,0.0,590450688.0,5677056.0,87371776.0,3459825664.0,0.0,20480.0,241.0,926.0,0.0,2.0,java / 0:4096
25-09 05:49:41,0.0,0.500,99.500,0.0,0.0,0.0,590450688.0,5677056.0,87371776.0,3459825664.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 0:4096
25-09 05:49:42,0.498,0.498,99.005,0.0,0.0,0.0,590450688.0,5677056.0,87371776.0,3459825664.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:43,0.0,0.0,100.0,0.0,0.0,0.0,590450688.0,5677056.0,87371776.0,3459825664.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:44,0.500,0.0,99.500,0.0,0.0,0.0,590450688.0,5677056.0,87371776.0,3459825664.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:49:45,0.500,0.500,98.0,1.0,0.0,0.0,590409728.0,5685248.0,87371776.0,3459858432.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:49:46,0.500,0.0,99.500,0.0,0.0,0.0,590409728.0,5685248.0,87371776.0,3459858432.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 05:49:47,0.498,0.498,99.005,0.0,0.0,0.0,590409728.0,5685248.0,87371776.0,3459858432.0,0.0,0.0,351.0,1457.0,0.0,0.0,java / 0:4096
25-09 05:49:48,0.0,0.0,100.0,0.0,0.0,0.0,590409728.0,5685248.0,87371776.0,3459858432.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:49,0.498,0.498,99.005,0.0,0.0,0.0,590540800.0,5685248.0,87371776.0,3459727360.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:50,0.500,0.0,98.500,1.0,0.0,0.0,590598144.0,5693440.0,87371776.0,3459661824.0,0.0,12288.0,507.0,2401.0,0.0,2.0,java / 0:4096
25-09 05:49:51,0.0,0.498,99.502,0.0,0.0,0.0,590598144.0,5693440.0,87371776.0,3459661824.0,0.0,0.0,253.0,1294.0,0.0,0.0,java / 0:4096
25-09 05:49:52,0.503,0.0,99.497,0.0,0.0,0.0,590565376.0,5693440.0,87371776.0,3459694592.0,0.0,0.0,253.0,1262.0,0.0,0.0,java / 0:4096
25-09 05:49:53,0.500,0.0,99.500,0.0,0.0,0.0,590565376.0,5693440.0,87371776.0,3459694592.0,0.0,0.0,327.0,1397.0,0.0,0.0,java / 0:4096
25-09 05:49:54,0.0,0.500,99.500,0.0,0.0,0.0,590565376.0,5693440.0,87371776.0,3459694592.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:55,0.0,0.503,98.995,0.503,0.0,0.0,590553088.0,5701632.0,87375872.0,3459694592.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:49:56,0.498,0.498,99.005,0.0,0.0,0.0,590553088.0,5701632.0,87375872.0,3459694592.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 0:4096
25-09 05:49:57,0.500,0.0,99.500,0.0,0.0,0.0,590553088.0,5701632.0,87375872.0,3459694592.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:58,0.503,0.0,99.497,0.0,0.0,0.0,590553088.0,5701632.0,87375872.0,3459694592.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:59,0.500,0.0,99.500,0.0,0.0,0.0,590520320.0,5701632.0,87375872.0,3459727360.0,0.0,24576.0,285.0,1355.0,0.0,4.0,java / 0:12288
25-09 05:50:00,0.498,0.498,97.512,0.995,0.0,0.498,590512128.0,5709824.0,87375872.0,3459727360.0,0.0,20480.0,241.0,942.0,0.0,2.0,java / 0:12288
25-09 05:50:01,0.0,0.500,99.500,0.0,0.0,0.0,590512128.0,5709824.0,87375872.0,3459727360.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:12288
25-09 05:50:02,0.500,0.0,99.500,0.0,0.0,0.0,590512128.0,5709824.0,87375872.0,3459727360.0,0.0,0.0,285.0,1421.0,0.0,0.0,java / 0:4096
25-09 05:50:03,0.500,0.0,99.500,0.0,0.0,0.0,590512128.0,5709824.0,87375872.0,3459727360.0,0.0,0.0,343.0,1630.0,0.0,0.0,java / 0:4096
25-09 05:50:04,0.498,0.498,99.005,0.0,0.0,0.0,590512128.0,5709824.0,87375872.0,3459727360.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:05,0.0,0.503,98.995,0.503,0.0,0.0,590503936.0,5718016.0,87375872.0,3459727360.0,0.0,16384.0,351.0,1457.0,0.0,2.0,java / 0:4096
25-09 05:50:06,0.0,0.0,100.0,0.0,0.0,0.0,590344192.0,5718016.0,87375872.0,3459887104.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:50:07,0.500,0.0,99.500,0.0,0.0,0.0,590344192.0,5718016.0,87375872.0,3459887104.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:08,0.500,0.0,99.500,0.0,0.0,0.0,590344192.0,5718016.0,87375872.0,3459887104.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:50:09,0.503,0.0,99.497,0.0,0.0,0.0,590344192.0,5718016.0,87375872.0,3459887104.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:10,0.498,0.498,98.507,0.498,0.0,0.0,590336000.0,5726208.0,87375872.0,3459887104.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:50:11,0.498,0.498,99.005,0.0,0.0,0.0,590336000.0,5726208.0,87375872.0,3459887104.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 0:4096
25-09 05:50:12,0.500,0.0,99.500,0.0,0.0,0.0,590336000.0,5726208.0,87375872.0,3459887104.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:50:13,0.0,0.0,100.0,0.0,0.0,0.0,590336000.0,5726208.0,87375872.0,3459887104.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:14,0.500,0.0,99.500,0.0,0.0,0.0,590303232.0,5726208.0,87375872.0,3459919872.0,0.0,16384.0,285.0,1355.0,0.0,3.0,java / 0:4096
25-09 05:50:15,0.503,0.0,98.995,0.503,0.0,0.0,590295040.0,5734400.0,87375872.0,3459919872.0,0.0,20480.0,241.0,926.0,0.0,2.0,java / 0:4096
25-09 05:50:16,0.500,0.0,99.500,0.0,0.0,0.0,590295040.0,5734400.0,87375872.0,3459919872.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:50:17,0.500,0.0,99.500,0.0,0.0,0.0,590295040.0,5734400.0,87375872.0,3459919872.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:50:18,0.0,1.0,99.0,0.0,0.0,0.0,590295040.0,5734400.0,87375872.0,3459919872.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:19,0.500,0.0,99.500,0.0,0.0,0.0,590295040.0,5734400.0,87375872.0,3459919872.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:20,0.0,0.0,98.492,1.508,0.0,0.0,590282752.0,5746688.0,87375872.0,3459919872.0,0.0,49152.0,351.0,1457.0,0.0,2.0,java / 0:4096
25-09 05:50:21,0.503,0.0,99.497,0.0,0.0,0.0,590249984.0,5746688.0,87375872.0,3459952640.0,0.0,0.0,283.0,968.0,0.0,0.0,java / 0:4096
25-09 05:50:22,0.500,0.0,99.500,0.0,0.0,0.0,590249984.0,5746688.0,87375872.0,3459952640.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
