"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-worker-2",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output rf3t_cidd_2.csv",,,,"Date:","25 Sep 2019 09:52:35 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
25-09 09:52:59,0.503,0.0,98.995,0.503,0.0,0.0,580714496.0,75448320.0,745795584.0,2741366784.0,0.0,20480.0,175.0,832.0,0.0,2.0,java / 0:4096
25-09 09:53:00,0.500,0.0,99.500,0.0,0.0,0.0,580714496.0,75448320.0,745795584.0,2741366784.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 0:4096
25-09 09:53:01,0.0,0.500,99.500,0.0,0.0,0.0,580714496.0,75448320.0,745795584.0,2741366784.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:02,0.0,0.0,100.0,0.0,0.0,0.0,580710400.0,75448320.0,745799680.0,2741366784.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:03,0.498,0.0,99.502,0.0,0.0,0.0,580710400.0,75448320.0,745799680.0,2741366784.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 09:53:04,0.0,0.503,99.497,0.0,0.0,0.0,580710400.0,75448320.0,745799680.0,2741366784.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:05,0.0,0.0,98.995,1.005,0.0,0.0,580702208.0,75456512.0,745799680.0,2741366784.0,0.0,12288.0,175.0,808.0,0.0,2.0,java / 0:4096
25-09 09:53:06,0.0,0.0,100.0,0.0,0.0,0.0,580702208.0,75456512.0,745799680.0,2741366784.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 0:4096
25-09 09:53:07,0.0,0.500,99.500,0.0,0.0,0.0,580669440.0,75456512.0,745799680.0,2741399552.0,0.0,32768.0,175.0,808.0,0.0,6.0,java / 0:4096
25-09 09:53:08,0.0,0.0,100.0,0.0,0.0,0.0,580669440.0,75456512.0,745799680.0,2741399552.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:53:09,0.503,0.0,99.497,0.0,0.0,0.0,580669440.0,75456512.0,745799680.0,2741399552.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 09:53:10,0.0,0.500,99.500,0.0,0.0,0.0,580669440.0,75456512.0,745799680.0,2741399552.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:11,1.0,0.0,98.0,1.0,0.0,0.0,580661248.0,75464704.0,745799680.0,2741399552.0,0.0,24576.0,175.0,808.0,0.0,3.0,java / 0:4096
25-09 09:53:12,0.0,0.0,100.0,0.0,0.0,0.0,580661248.0,75464704.0,745799680.0,2741399552.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 0:4096
25-09 09:53:13,0.500,0.0,99.500,0.0,0.0,0.0,580661248.0,75464704.0,745799680.0,2741399552.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:14,0.500,0.0,99.500,0.0,0.0,0.0,580661248.0,75464704.0,745799680.0,2741399552.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:15,0.0,0.0,100.0,0.0,0.0,0.0,580661248.0,75464704.0,745799680.0,2741399552.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 09:53:16,0.500,0.0,99.500,0.0,0.0,0.0,580628480.0,75464704.0,745799680.0,2741432320.0,0.0,0.0,331.0,1716.0,0.0,0.0,java / 0:4096
25-09 09:53:17,0.0,0.500,99.0,0.500,0.0,0.0,580628480.0,75472896.0,745791488.0,2741432320.0,0.0,12288.0,175.0,874.0,0.0,2.0,java / 0:4096
25-09 09:53:18,0.0,0.500,99.500,0.0,0.0,0.0,580751360.0,75472896.0,745799680.0,2741301248.0,0.0,0.0,417.0,2205.0,0.0,0.0,java / 0:4096
25-09 09:53:19,0.503,0.0,99.497,0.0,0.0,0.0,580816896.0,75472896.0,745799680.0,2741235712.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:20,0.0,0.0,100.0,0.0,0.0,0.0,580816896.0,75472896.0,745799680.0,2741235712.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:21,0.500,0.0,99.500,0.0,0.0,0.0,580800512.0,75472896.0,745799680.0,2741252096.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 09:53:22,0.0,0.0,100.0,0.0,0.0,0.0,580800512.0,75472896.0,745799680.0,2741252096.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:23,0.500,0.0,98.500,1.0,0.0,0.0,580759552.0,75481088.0,745799680.0,2741284864.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 09:53:24,0.0,0.500,99.500,0.0,0.0,0.0,580759552.0,75481088.0,745799680.0,2741284864.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 0:4096
25-09 09:53:25,0.0,0.503,99.497,0.0,0.0,0.0,580759552.0,75481088.0,745799680.0,2741284864.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:26,0.0,0.0,100.0,0.0,0.0,0.0,580759552.0,75481088.0,745799680.0,2741284864.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:27,0.500,0.0,99.500,0.0,0.0,0.0,580759552.0,75481088.0,745799680.0,2741284864.0,0.0,24576.0,285.0,1355.0,0.0,4.0,java / 0:8192
25-09 09:53:28,0.0,0.0,98.995,1.005,0.0,0.0,580751360.0,75489280.0,745799680.0,2741284864.0,0.0,20480.0,241.0,942.0,0.0,2.0,java / 0:4096
25-09 09:53:29,0.503,0.0,99.497,0.0,0.0,0.0,580751360.0,75489280.0,745799680.0,2741284864.0,0.0,0.0,217.0,890.0,0.0,0.0,java / 0:4096
25-09 09:53:30,0.0,0.500,99.500,0.0,0.0,0.0,580751360.0,75489280.0,745799680.0,2741284864.0,0.0,0.0,429.0,1911.0,0.0,0.0,java / 0:4096
25-09 09:53:31,0.0,0.0,100.0,0.0,0.0,0.0,580718592.0,75489280.0,745799680.0,2741317632.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 09:53:32,0.0,0.0,100.0,0.0,0.0,0.0,580714496.0,75489280.0,745803776.0,2741317632.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:53:33,0.500,0.500,98.500,0.500,0.0,0.0,580706304.0,75497472.0,745803776.0,2741317632.0,0.0,20480.0,351.0,1457.0,0.0,2.0,java / 0:4096
25-09 09:53:34,0.0,0.0,100.0,0.0,0.0,0.0,580706304.0,75497472.0,745803776.0,2741317632.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:53:35,0.498,0.0,99.502,0.0,0.0,0.0,580706304.0,75497472.0,745803776.0,2741317632.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:36,0.500,0.0,99.500,0.0,0.0,0.0,580706304.0,75497472.0,745803776.0,2741317632.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 09:53:37,0.0,0.0,100.0,0.0,0.0,0.0,580706304.0,75497472.0,745803776.0,2741317632.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:38,0.0,0.500,98.500,1.0,0.0,0.0,580665344.0,75505664.0,745803776.0,2741350400.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 09:53:39,0.503,0.0,99.497,0.0,0.0,0.0,580665344.0,75505664.0,745803776.0,2741350400.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 0:4096
25-09 09:53:40,0.500,0.0,99.500,0.0,0.0,0.0,580665344.0,75505664.0,745803776.0,2741350400.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:41,0.0,0.0,100.0,0.0,0.0,0.0,580665344.0,75505664.0,745803776.0,2741350400.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:53:42,0.498,0.498,99.005,0.0,0.0,0.0,580665344.0,75505664.0,745803776.0,2741350400.0,0.0,16384.0,285.0,1355.0,0.0,3.0,java / 0:4096
25-09 09:53:43,0.0,0.0,98.990,1.010,0.0,0.0,580657152.0,75513856.0,745803776.0,2741350400.0,0.0,20480.0,241.0,926.0,0.0,2.0,java / 0:4096
25-09 09:53:44,0.500,0.0,99.500,0.0,0.0,0.0,580657152.0,75513856.0,745803776.0,2741350400.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:53:45,0.0,0.500,99.500,0.0,0.0,0.0,580657152.0,75513856.0,745803776.0,2741350400.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 09:53:46,0.500,0.0,99.500,0.0,0.0,0.0,580624384.0,75513856.0,745803776.0,2741383168.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:47,0.503,0.0,99.497,0.0,0.0,0.0,580624384.0,75513856.0,745803776.0,2741383168.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:48,0.500,0.0,98.500,1.0,0.0,0.0,580616192.0,75522048.0,745803776.0,2741383168.0,0.0,12288.0,351.0,1457.0,0.0,2.0,java / 0:4096
25-09 09:53:49,0.0,0.500,99.500,0.0,0.0,0.0,580616192.0,75522048.0,745803776.0,2741383168.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 09:53:50,0.0,0.0,100.0,0.0,0.0,0.0,580616192.0,75522048.0,745803776.0,2741383168.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:51,0.0,0.0,100.0,0.0,0.0,0.0,580616192.0,75522048.0,745803776.0,2741383168.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 09:53:52,1.0,0.0,99.0,0.0,0.0,0.0,580616192.0,75522048.0,745803776.0,2741383168.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:53,0.0,0.500,99.0,0.500,0.0,0.0,580677632.0,75534336.0,745730048.0,2741383168.0,0.0,57344.0,319.0,1412.0,0.0,2.0,java / 0:4096
25-09 09:53:54,0.0,0.0,100.0,0.0,0.0,0.0,580644864.0,75534336.0,745730048.0,2741415936.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 0:4096
25-09 09:53:55,0.500,0.0,99.500,0.0,0.0,0.0,580644864.0,75534336.0,745730048.0,2741415936.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:56,0.0,0.500,99.500,0.0,0.0,0.0,580644864.0,75534336.0,745730048.0,2741415936.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:57,0.503,0.0,99.497,0.0,0.0,0.0,580644864.0,75534336.0,745730048.0,2741415936.0,0.0,24576.0,285.0,1355.0,0.0,4.0,java / 0:8192
25-09 09:53:58,0.0,0.498,98.507,0.995,0.0,0.0,580636672.0,75542528.0,745730048.0,2741415936.0,0.0,20480.0,241.0,942.0,0.0,2.0,java / 0:4096
25-09 09:53:59,0.0,0.0,100.0,0.0,0.0,0.0,580636672.0,75542528.0,745730048.0,2741415936.0,0.0,0.0,175.0,914.0,0.0,0.0,java / 0:4096
25-09 09:54:00,0.500,0.0,99.500,0.0,0.0,0.0,580636672.0,75542528.0,745730048.0,2741415936.0,0.0,0.0,351.0,2095.0,0.0,0.0,java / 0:4096
25-09 09:54:01,0.0,0.0,100.0,0.0,0.0,0.0,580603904.0,75542528.0,745730048.0,2741448704.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 09:54:02,0.0,0.503,99.497,0.0,0.0,0.0,580599808.0,75542528.0,745734144.0,2741448704.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:03,0.498,0.0,99.005,0.498,0.0,0.0,580591616.0,75550720.0,745734144.0,2741448704.0,0.0,20480.0,351.0,1457.0,0.0,2.0,java / 0:4096
25-09 09:54:04,0.0,0.0,100.0,0.0,0.0,0.0,580591616.0,75550720.0,745734144.0,2741448704.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:54:05,0.995,0.498,98.507,0.0,0.0,0.0,580591616.0,75550720.0,745734144.0,2741448704.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:06,0.0,0.0,100.0,0.0,0.0,0.0,580722688.0,75550720.0,745734144.0,2741317632.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 09:54:07,0.498,0.498,99.005,0.0,0.0,0.0,580788224.0,75550720.0,745734144.0,2741252096.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:08,0.500,0.0,99.0,0.500,0.0,0.0,580780032.0,75558912.0,745734144.0,2741252096.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 09:54:09,0.0,0.0,100.0,0.0,0.0,0.0,580780032.0,75558912.0,745734144.0,2741252096.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 0:4096
25-09 09:54:10,0.503,0.0,99.497,0.0,0.0,0.0,580747264.0,75558912.0,745734144.0,2741284864.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:54:11,0.498,0.0,99.502,0.0,0.0,0.0,580747264.0,75558912.0,745734144.0,2741284864.0,0.0,0.0,283.0,952.0,0.0,0.0,java / 0:4096
25-09 09:54:12,0.503,0.0,99.497,0.0,0.0,0.0,580747264.0,75558912.0,745734144.0,2741284864.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 09:54:13,0.500,1.0,97.0,1.500,0.0,0.0,581488640.0,75575296.0,745725952.0,2740535296.0,0.0,36864.0,631.0,1252.0,0.0,5.0,java / 0:4096
25-09 09:54:14,0.0,0.0,100.0,0.0,0.0,0.0,581365760.0,75575296.0,745734144.0,2740649984.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:54:15,0.0,0.503,99.497,0.0,0.0,0.0,581365760.0,75575296.0,745734144.0,2740649984.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 09:54:16,0.0,0.0,100.0,0.0,0.0,0.0,581332992.0,75575296.0,745734144.0,2740682752.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:17,0.498,0.498,99.005,0.0,0.0,0.0,581332992.0,75575296.0,745734144.0,2740682752.0,0.0,57344.0,175.0,808.0,0.0,10.0,java / 0:4096
25-09 09:54:18,0.500,0.0,98.0,1.500,0.0,0.0,581332992.0,75583488.0,745725952.0,2740682752.0,0.0,53248.0,327.0,1413.0,0.0,3.0,java / 0:4096
25-09 09:54:19,0.0,0.0,100.0,0.0,0.0,0.0,581324800.0,75583488.0,745734144.0,2740682752.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:54:20,0.0,0.0,100.0,0.0,0.0,0.0,581324800.0,75583488.0,745734144.0,2740682752.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:21,0.503,0.0,99.497,0.0,0.0,0.0,581324800.0,75583488.0,745734144.0,2740682752.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 09:54:22,0.0,0.0,100.0,0.0,0.0,0.0,581324800.0,75583488.0,745734144.0,2740682752.0,0.0,4096.0,175.0,808.0,0.0,1.0,java / 0:4096
25-09 09:54:23,0.500,0.0,99.500,0.0,0.0,0.0,581324800.0,75583488.0,745734144.0,2740682752.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 09:54:24,0.0,1.0,98.0,1.0,0.0,0.0,581312512.0,75595776.0,745734144.0,2740682752.0,0.0,49152.0,429.0,1911.0,0.0,2.0,java / 0:4096
25-09 09:54:25,0.0,0.0,100.0,0.0,0.0,0.0,581279744.0,75595776.0,745734144.0,2740715520.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:54:26,0.500,0.0,99.500,0.0,0.0,0.0,581279744.0,75595776.0,745734144.0,2740715520.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:27,0.500,0.0,99.500,0.0,0.0,0.0,581279744.0,75595776.0,745734144.0,2740715520.0,0.0,0.0,351.0,1457.0,0.0,0.0,java / 0:8192
25-09 09:54:28,0.0,0.0,100.0,0.0,0.0,0.0,581279744.0,75595776.0,745734144.0,2740715520.0,0.0,24576.0,175.0,832.0,0.0,4.0,java / 0:4096
25-09 09:54:29,0.0,0.500,98.500,1.0,0.0,0.0,581271552.0,75603968.0,745734144.0,2740715520.0,0.0,20480.0,241.0,942.0,0.0,2.0,java / 0:4096
25-09 09:54:30,0.500,0.0,99.500,0.0,0.0,0.0,581271552.0,75603968.0,745734144.0,2740715520.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 0:4096
25-09 09:54:31,0.0,0.0,100.0,0.0,0.0,0.0,581271552.0,75603968.0,745734144.0,2740715520.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 09:54:32,0.500,0.0,99.500,0.0,0.0,0.0,581238784.0,75603968.0,745734144.0,2740748288.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:33,0.498,0.498,99.005,0.0,0.0,0.0,581234688.0,75603968.0,745738240.0,2740748288.0,0.0,0.0,429.0,1911.0,0.0,0.0,java / 0:4096
25-09 09:54:34,0.0,0.0,98.990,1.010,0.0,0.0,581226496.0,75612160.0,745738240.0,2740748288.0,0.0,16384.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 09:54:35,0.0,0.0,100.0,0.0,0.0,0.0,581226496.0,75612160.0,745738240.0,2740748288.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:54:36,0.0,0.500,99.500,0.0,0.0,0.0,581226496.0,75612160.0,745738240.0,2740748288.0,0.0,0.0,351.0,1457.0,0.0,0.0,java / 0:4096
25-09 09:54:37,0.0,0.0,100.0,0.0,0.0,0.0,581226496.0,75612160.0,745738240.0,2740748288.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:54:38,0.0,0.500,99.500,0.0,0.0,0.0,581226496.0,75612160.0,745738240.0,2740748288.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:39,0.500,0.0,98.500,1.0,0.0,0.0,581185536.0,75620352.0,745738240.0,2740781056.0,0.0,12288.0,351.0,1457.0,0.0,2.0,java / 0:4096
25-09 09:54:40,0.0,0.0,100.0,0.0,0.0,0.0,581185536.0,75620352.0,745738240.0,2740781056.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 09:54:41,0.0,0.0,100.0,0.0,0.0,0.0,581185536.0,75620352.0,745738240.0,2740781056.0,0.0,0.0,175.0,874.0,0.0,0.0,java / 0:4096
25-09 09:54:42,0.0,0.0,100.0,0.0,0.0,0.0,581185536.0,75620352.0,745738240.0,2740781056.0,0.0,0.0,681.0,2605.0,0.0,0.0,java / 0:4096
25-09 09:54:43,0.995,0.0,99.005,0.0,0.0,0.0,581152768.0,75620352.0,745738240.0,2740813824.0,0.0,0.0,277.0,874.0,0.0,0.0,java / 0:4096
25-09 09:54:44,0.0,0.0,99.495,0.505,0.0,0.0,581144576.0,75628544.0,745738240.0,2740813824.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 09:54:45,0.0,0.500,99.500,0.0,0.0,0.0,581144576.0,75628544.0,745738240.0,2740813824.0,0.0,0.0,429.0,1943.0,0.0,0.0,java / 0:4096
25-09 09:54:46,0.0,0.0,100.0,0.0,0.0,0.0,581144576.0,75628544.0,745738240.0,2740813824.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:47,0.500,0.0,99.500,0.0,0.0,0.0,581144576.0,75628544.0,745738240.0,2740813824.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:48,0.500,0.0,99.500,0.0,0.0,0.0,581144576.0,75628544.0,745738240.0,2740813824.0,0.0,12288.0,285.0,1355.0,0.0,2.0,java / 0:4096
25-09 09:54:49,0.0,0.0,98.492,1.508,0.0,0.0,581332992.0,75636736.0,745738240.0,2740617216.0,0.0,20480.0,241.0,926.0,0.0,2.0,java / 0:4096
25-09 09:54:50,0.500,0.500,98.500,0.0,0.0,0.500,581234688.0,75636736.0,745738240.0,2740715520.0,0.0,0.0,8336.0,5724623.0,0.0,0.0,java / 0:4096
25-09 09:54:51,1.0,2.0,97.0,0.0,0.0,0.0,581382144.0,75636736.0,745738240.0,2740568064.0,0.0,0.0,30225.0,22292533.0,0.0,0.0,java / 0:4096
25-09 09:54:52,1.005,1.005,97.990,0.0,0.0,0.0,581283840.0,75636736.0,745738240.0,2740666368.0,0.0,0.0,30493.0,23024711.0,0.0,0.0,java / 0:4096
25-09 09:54:53,0.510,1.020,98.469,0.0,0.0,0.0,581218304.0,75636736.0,745738240.0,2740731904.0,0.0,53248.0,30115.0,22319215.0,0.0,10.0,java / 0:4096
25-09 09:54:54,0.505,1.010,96.465,1.515,0.0,0.505,581308416.0,75644928.0,745738240.0,2740633600.0,0.0,12288.0,30525.0,22178197.0,0.0,2.0,java / 0:4096
25-09 09:54:55,0.508,1.015,98.477,0.0,0.0,0.0,581341184.0,75644928.0,745738240.0,2740600832.0,0.0,0.0,31579.0,22854810.0,0.0,0.0,java / 0:4096
25-09 09:54:56,0.503,1.508,97.487,0.0,0.0,0.503,581341184.0,75644928.0,745738240.0,2740600832.0,0.0,0.0,28149.0,21234370.0,0.0,0.0,java / 0:4096
25-09 09:54:57,0.500,0.500,97.500,0.0,0.0,1.500,581242880.0,75644928.0,745738240.0,2740699136.0,0.0,0.0,30867.0,22692973.0,0.0,0.0,java / 0:4096
25-09 09:54:58,0.500,1.500,97.0,0.0,0.0,1.0,581242880.0,75644928.0,745738240.0,2740699136.0,0.0,24576.0,28387.0,20858460.0,0.0,4.0,java / 0:12288
25-09 09:54:59,1.005,1.005,96.482,1.508,0.0,0.0,581332992.0,75653120.0,745738240.0,2740600832.0,0.0,20480.0,28387.0,20788070.0,0.0,2.0,java / 0:12288
25-09 09:55:00,0.498,0.995,97.512,0.0,0.0,0.995,581300224.0,75653120.0,745738240.0,2740633600.0,0.0,0.0,29181.0,21016510.0,0.0,0.0,java / 0:4096
