"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-worker-10",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output rf3t_cidd_10.csv",,,,"Date:","25 Sep 2019 09:53:11 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
25-09 09:53:35,0.503,0.0,99.497,0.0,0.0,0.0,517767168.0,75296768.0,459890688.0,3090370560.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:4096
25-09 09:53:36,0.500,0.0,99.500,0.0,0.0,0.0,517767168.0,75296768.0,459890688.0,3090370560.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:53:37,0.500,0.0,98.500,1.0,0.0,0.0,517758976.0,75304960.0,459890688.0,3090370560.0,0.0,12288.0,241.0,911.0,0.0,2.0,java / 0:4096
25-09 09:53:38,1.0,0.0,99.0,0.0,0.0,0.0,517754880.0,75304960.0,459894784.0,3090370560.0,0.0,0.0,285.0,1373.0,0.0,0.0,java / 0:4096
25-09 09:53:39,0.500,0.0,99.500,0.0,0.0,0.0,517754880.0,75304960.0,459894784.0,3090370560.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:53:40,0.0,0.500,99.500,0.0,0.0,0.0,517754880.0,75304960.0,459894784.0,3090370560.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:53:41,0.0,0.503,99.497,0.0,0.0,0.0,517754880.0,75304960.0,459894784.0,3090370560.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:4096
25-09 09:53:42,0.500,0.0,99.0,0.500,0.0,0.0,517713920.0,75313152.0,459894784.0,3090403328.0,0.0,12288.0,241.0,911.0,0.0,2.0,java / 0:4096
25-09 09:53:43,0.503,0.0,99.497,0.0,0.0,0.0,517713920.0,75313152.0,459894784.0,3090403328.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:4096
25-09 09:53:44,0.0,0.995,99.005,0.0,0.0,0.0,517586944.0,75313152.0,459894784.0,3090530304.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:4096
25-09 09:53:45,0.995,0.0,99.005,0.0,0.0,0.0,517586944.0,75313152.0,459894784.0,3090530304.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:53:46,0.0,0.500,99.500,0.0,0.0,0.0,517586944.0,75313152.0,459894784.0,3090530304.0,0.0,8192.0,175.0,809.0,0.0,1.0,java / 0:4096
25-09 09:53:47,0.500,0.0,98.500,1.0,0.0,0.0,517578752.0,75321344.0,459894784.0,3090530304.0,0.0,20480.0,351.0,1475.0,0.0,2.0,java / 0:4096
25-09 09:53:48,0.503,0.0,99.497,0.0,0.0,0.0,517578752.0,75321344.0,459894784.0,3090530304.0,0.0,0.0,241.0,927.0,0.0,0.0,java / 0:4096
25-09 09:53:49,0.498,0.0,99.502,0.0,0.0,0.0,517578752.0,75321344.0,459894784.0,3090530304.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:53:50,0.503,0.0,99.497,0.0,0.0,0.0,517545984.0,75321344.0,459894784.0,3090563072.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:4096
25-09 09:53:51,0.0,0.498,99.502,0.0,0.0,0.0,517545984.0,75321344.0,459894784.0,3090563072.0,0.0,24576.0,175.0,809.0,0.0,4.0,java / 0:8192
25-09 09:53:52,0.503,0.0,98.492,1.005,0.0,0.0,517603328.0,75329536.0,459821056.0,3090571264.0,0.0,20480.0,241.0,943.0,0.0,2.0,java / 0:8192
25-09 09:53:53,0.500,0.0,99.500,0.0,0.0,0.0,517603328.0,75329536.0,459821056.0,3090571264.0,0.0,0.0,285.0,1463.0,0.0,0.0,java / 0:4096
25-09 09:53:54,0.503,0.0,99.497,0.0,0.0,0.0,517603328.0,75329536.0,459821056.0,3090571264.0,0.0,0.0,649.0,2225.0,0.0,0.0,java / 0:4096
25-09 09:53:55,0.498,0.498,99.005,0.0,0.0,0.0,517570560.0,75329536.0,459821056.0,3090604032.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:53:56,0.0,0.0,100.0,0.0,0.0,0.0,517570560.0,75329536.0,459821056.0,3090604032.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:4096
25-09 09:53:57,0.0,0.0,98.995,1.005,0.0,0.0,517558272.0,75341824.0,459821056.0,3090604032.0,0.0,77824.0,241.0,911.0,0.0,2.0,java / 0:4096
25-09 09:53:58,0.498,0.498,99.005,0.0,0.0,0.0,517558272.0,75341824.0,459821056.0,3090604032.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:4096
25-09 09:53:59,0.498,0.498,99.005,0.0,0.0,0.0,517558272.0,75341824.0,459821056.0,3090604032.0,0.0,0.0,327.0,1399.0,0.0,0.0,java / 0:4096
25-09 09:54:00,0.0,0.0,100.0,0.0,0.0,0.0,517558272.0,75341824.0,459821056.0,3090604032.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:54:01,0.500,0.0,99.500,0.0,0.0,0.0,517558272.0,75341824.0,459821056.0,3090604032.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:54:02,0.0,0.500,99.0,0.500,0.0,0.0,517550080.0,75350016.0,459821056.0,3090604032.0,0.0,12288.0,351.0,1459.0,0.0,2.0,java / 0:4096
25-09 09:54:03,0.500,0.0,99.500,0.0,0.0,0.0,517517312.0,75350016.0,459821056.0,3090636800.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:4096
25-09 09:54:04,0.0,0.500,99.500,0.0,0.0,0.0,517517312.0,75350016.0,459821056.0,3090636800.0,0.0,0.0,241.0,911.0,0.0,0.0,java / 0:4096
25-09 09:54:05,0.503,0.0,99.497,0.0,0.0,0.0,517517312.0,75350016.0,459821056.0,3090636800.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:4096
25-09 09:54:06,0.0,0.500,99.500,0.0,0.0,0.0,517644288.0,75350016.0,459821056.0,3090509824.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:54:07,0.500,0.0,99.0,0.500,0.0,0.0,517636096.0,75358208.0,459821056.0,3090509824.0,0.0,12288.0,241.0,911.0,0.0,2.0,java / 0:4096
25-09 09:54:08,0.498,0.498,99.005,0.0,0.0,0.0,517632000.0,75358208.0,459825152.0,3090509824.0,0.0,0.0,429.0,1945.0,0.0,0.0,java / 0:4096
25-09 09:54:09,0.500,0.0,99.500,0.0,0.0,0.0,517632000.0,75358208.0,459825152.0,3090509824.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:54:10,0.0,0.0,100.0,0.0,0.0,0.0,517599232.0,75358208.0,459825152.0,3090542592.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:54:11,0.995,0.498,98.507,0.0,0.0,0.0,517599232.0,75358208.0,459825152.0,3090542592.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:4096
25-09 09:54:12,0.0,0.0,99.497,0.503,0.0,0.0,517591040.0,75366400.0,459825152.0,3090542592.0,0.0,12288.0,241.0,911.0,0.0,2.0,java / 0:4096
25-09 09:54:13,0.498,0.498,99.005,0.0,0.0,0.0,517464064.0,75366400.0,459825152.0,3090669568.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:4096
25-09 09:54:14,0.503,0.0,99.497,0.0,0.0,0.0,517464064.0,75366400.0,459825152.0,3090669568.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:4096
25-09 09:54:15,0.498,0.0,99.502,0.0,0.0,0.0,517660672.0,75366400.0,459825152.0,3090472960.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:54:16,0.500,0.500,99.0,0.0,0.0,0.0,517660672.0,75366400.0,459825152.0,3090472960.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:54:17,0.0,0.0,98.995,1.005,0.0,0.0,517652480.0,75374592.0,459825152.0,3090472960.0,0.0,12288.0,429.0,1913.0,0.0,2.0,java / 0:4096
25-09 09:54:18,0.995,0.498,98.010,0.0,0.0,0.498,517701632.0,75374592.0,459825152.0,3090423808.0,0.0,0.0,8756.0,7217237.0,0.0,0.0,java / 0:4096
25-09 09:54:19,0.500,2.500,96.500,0.0,0.0,0.500,517537792.0,75374592.0,459825152.0,3090587648.0,0.0,0.0,24163.0,21927700.0,0.0,0.0,java / 0:4096
25-09 09:54:20,1.515,1.010,97.475,0.0,0.0,0.0,517603328.0,75374592.0,459825152.0,3090522112.0,0.0,0.0,22179.0,20459453.0,0.0,0.0,java / 0:4096
25-09 09:54:21,0.500,1.500,97.0,0.0,0.0,1.0,517701632.0,75374592.0,459825152.0,3090423808.0,0.0,73728.0,22621.0,20858838.0,0.0,11.0,java / 0:8192
25-09 09:54:22,0.500,1.0,96.0,1.0,0.0,1.500,517558272.0,75386880.0,459825152.0,3090554880.0,0.0,61440.0,22783.0,20936381.0,0.0,2.0,java / 0:4096
25-09 09:54:23,1.005,1.005,97.487,0.0,0.0,0.503,517558272.0,75386880.0,459825152.0,3090554880.0,0.0,0.0,24639.0,22764163.0,0.0,0.0,java / 0:4096
25-09 09:54:24,1.005,1.005,97.487,0.0,0.0,0.503,517623808.0,75386880.0,459825152.0,3090489344.0,0.0,0.0,23476.0,21385280.0,0.0,0.0,java / 0:4096
25-09 09:54:25,0.0,0.500,99.500,0.0,0.0,0.0,517623808.0,75386880.0,459825152.0,3090489344.0,0.0,0.0,175.0,50595.0,0.0,0.0,java / 0:4096
25-09 09:54:26,1.0,0.500,98.500,0.0,0.0,0.0,517623808.0,75386880.0,459825152.0,3090489344.0,0.0,4096.0,285.0,1357.0,0.0,1.0,java / 0:4096
25-09 09:54:27,0.0,0.0,98.995,1.005,0.0,0.0,517709824.0,75395072.0,459825152.0,3090395136.0,0.0,20480.0,241.0,943.0,0.0,2.0,java / 0:4096
25-09 09:54:28,1.0,0.500,97.500,1.0,0.0,0.0,518209536.0,75403264.0,459825152.0,3089887232.0,0.0,24576.0,565.0,1233.0,0.0,3.0,java / 0:4096
25-09 09:54:29,0.0,0.0,100.0,0.0,0.0,0.0,518160384.0,75403264.0,459825152.0,3089936384.0,0.0,0.0,351.0,1373.0,0.0,0.0,java / 0:4096
25-09 09:54:30,0.0,0.500,99.500,0.0,0.0,0.0,518160384.0,75403264.0,459825152.0,3089936384.0,0.0,0.0,307.0,977.0,0.0,0.0,java / 0:4096
25-09 09:54:31,0.503,0.0,99.497,0.0,0.0,0.0,518160384.0,75403264.0,459825152.0,3089936384.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:54:32,0.498,0.498,99.005,0.0,0.0,0.0,518160384.0,75403264.0,459825152.0,3089936384.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:4096
25-09 09:54:33,0.500,0.500,99.0,0.0,0.0,0.0,518160384.0,75403264.0,459825152.0,3089936384.0,0.0,0.0,217.0,875.0,0.0,0.0,java / 0:4096
25-09 09:54:34,0.498,0.0,98.507,0.995,0.0,0.0,518119424.0,75411456.0,459825152.0,3089969152.0,0.0,16384.0,319.0,1341.0,0.0,2.0,java / 0:4096
25-09 09:54:35,0.0,0.0,100.0,0.0,0.0,0.0,518119424.0,75411456.0,459825152.0,3089969152.0,0.0,0.0,285.0,1439.0,0.0,0.0,java / 0:4096
25-09 09:54:36,0.0,0.0,100.0,0.0,0.0,0.0,518119424.0,75411456.0,459825152.0,3089969152.0,0.0,0.0,307.0,1651.0,0.0,0.0,java / 0:4096
25-09 09:54:37,0.498,0.498,99.005,0.0,0.0,0.0,518119424.0,75411456.0,459825152.0,3089969152.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:54:38,0.0,0.500,99.500,0.0,0.0,0.0,518115328.0,75411456.0,459829248.0,3089969152.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:4096
25-09 09:54:39,0.500,0.0,98.500,1.0,0.0,0.0,518107136.0,75419648.0,459829248.0,3089969152.0,0.0,12288.0,241.0,911.0,0.0,2.0,java / 0:4096
25-09 09:54:40,0.0,0.500,99.500,0.0,0.0,0.0,518107136.0,75419648.0,459829248.0,3089969152.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:4096
25-09 09:54:41,0.500,0.500,99.0,0.0,0.0,0.0,518074368.0,75419648.0,459829248.0,3090001920.0,0.0,0.0,327.0,1399.0,0.0,0.0,java / 0:4096
25-09 09:54:42,0.0,0.500,99.500,0.0,0.0,0.0,518074368.0,75419648.0,459829248.0,3090001920.0,0.0,0.0,241.0,911.0,0.0,0.0,java / 0:4096
25-09 09:54:43,0.0,0.0,100.0,0.0,0.0,0.0,518074368.0,75419648.0,459829248.0,3090001920.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:54:44,0.0,0.503,99.497,0.0,0.0,0.0,518066176.0,75427840.0,459829248.0,3090001920.0,0.0,12288.0,351.0,1459.0,0.0,2.0,java / 0:4096
25-09 09:54:45,0.498,0.498,99.005,0.0,0.0,0.0,518066176.0,75427840.0,459829248.0,3090001920.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:4096
25-09 09:54:46,0.0,0.0,100.0,0.0,0.0,0.0,518066176.0,75427840.0,459829248.0,3090001920.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:54:47,0.0,0.503,99.497,0.0,0.0,0.0,518066176.0,75427840.0,459829248.0,3090001920.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:4096
25-09 09:54:48,0.500,0.0,99.500,0.0,0.0,0.0,518066176.0,75427840.0,459829248.0,3090001920.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:54:49,0.498,0.498,98.010,0.995,0.0,0.0,518025216.0,75436032.0,459829248.0,3090034688.0,0.0,12288.0,241.0,911.0,0.0,2.0,java / 0:4096
25-09 09:54:50,0.0,0.500,99.500,0.0,0.0,0.0,518221824.0,75436032.0,459829248.0,3089838080.0,0.0,0.0,285.0,1373.0,0.0,0.0,java / 0:4096
25-09 09:54:51,0.995,0.0,99.005,0.0,0.0,0.0,518221824.0,75436032.0,459829248.0,3089838080.0,0.0,28672.0,175.0,809.0,0.0,4.0,java / 0:8192
25-09 09:54:52,0.0,0.0,100.0,0.0,0.0,0.0,518348800.0,75436032.0,459829248.0,3089711104.0,0.0,0.0,175.0,849.0,0.0,0.0,java / 0:4096
25-09 09:54:53,1.0,0.0,99.0,0.0,0.0,0.0,518348800.0,75436032.0,459829248.0,3089711104.0,0.0,0.0,285.0,1381.0,0.0,0.0,java / 0:4096
25-09 09:54:54,0.0,0.0,99.497,0.503,0.0,0.0,518340608.0,75444224.0,459829248.0,3089711104.0,0.0,20480.0,241.0,935.0,0.0,2.0,java / 0:4096
25-09 09:54:55,0.500,0.0,99.500,0.0,0.0,0.0,518340608.0,75444224.0,459829248.0,3089711104.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:4096
25-09 09:54:56,0.503,0.0,99.497,0.0,0.0,0.0,518340608.0,75444224.0,459829248.0,3089711104.0,0.0,53248.0,219.0,2265.0,0.0,11.0,java / 0:4096
25-09 09:54:57,0.0,0.500,99.500,0.0,0.0,0.0,518340608.0,75444224.0,459829248.0,3089711104.0,0.0,0.0,109.0,809.0,0.0,0.0,java / 0:4096
25-09 09:54:58,0.0,0.500,99.500,0.0,0.0,0.0,518307840.0,75444224.0,459829248.0,3089743872.0,0.0,0.0,109.0,809.0,0.0,0.0,java / 0:4096
25-09 09:54:59,1.0,0.0,98.500,0.500,0.0,0.0,518299648.0,75452416.0,459829248.0,3089743872.0,0.0,24576.0,663.0,2221.0,0.0,3.0,java / 0:4096
25-09 09:55:00,0.0,0.0,100.0,0.0,0.0,0.0,518299648.0,75452416.0,459829248.0,3089743872.0,0.0,0.0,241.0,927.0,0.0,0.0,java / 0:4096
25-09 09:55:01,0.0,0.500,99.500,0.0,0.0,0.0,518299648.0,75452416.0,459829248.0,3089743872.0,0.0,4096.0,175.0,809.0,0.0,1.0,java / 0:4096
25-09 09:55:02,0.503,0.0,99.497,0.0,0.0,0.0,518299648.0,75452416.0,459829248.0,3089743872.0,0.0,0.0,285.0,1373.0,0.0,0.0,java / 0:4096
25-09 09:55:03,0.0,0.500,99.500,0.0,0.0,0.0,518299648.0,75452416.0,459829248.0,3089743872.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:55:04,0.500,0.0,98.500,1.0,0.0,0.0,518258688.0,75460608.0,459829248.0,3089776640.0,0.0,12288.0,241.0,911.0,0.0,2.0,java / 0:4096
25-09 09:55:05,0.500,0.500,99.0,0.0,0.0,0.0,518258688.0,75460608.0,459829248.0,3089776640.0,0.0,0.0,285.0,1373.0,0.0,0.0,java / 0:4096
25-09 09:55:06,0.500,0.0,99.500,0.0,0.0,0.0,518258688.0,75460608.0,459829248.0,3089776640.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:55:07,0.500,0.0,99.500,0.0,0.0,0.0,518258688.0,75460608.0,459829248.0,3089776640.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:55:08,0.500,0.0,99.500,0.0,0.0,0.0,518254592.0,75460608.0,459833344.0,3089776640.0,0.0,0.0,351.0,1459.0,0.0,0.0,java / 0:4096
25-09 09:55:09,0.0,0.503,98.995,0.503,0.0,0.0,518246400.0,75468800.0,459833344.0,3089776640.0,0.0,12288.0,241.0,911.0,0.0,2.0,java / 0:4096
25-09 09:55:10,0.500,0.0,99.500,0.0,0.0,0.0,518246400.0,75468800.0,459833344.0,3089776640.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:4096
25-09 09:55:11,0.498,0.498,99.005,0.0,0.0,0.0,518246400.0,75468800.0,459833344.0,3089776640.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:4096
25-09 09:55:12,0.0,0.0,100.0,0.0,0.0,0.0,518213632.0,75468800.0,459833344.0,3089809408.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:55:13,0.500,0.500,99.0,0.0,0.0,0.0,518213632.0,75468800.0,459833344.0,3089809408.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:55:14,0.500,0.0,98.500,1.0,0.0,0.0,518205440.0,75476992.0,459833344.0,3089809408.0,0.0,12288.0,351.0,1459.0,0.0,2.0,java / 0:4096
25-09 09:55:15,0.0,0.0,100.0,0.0,0.0,0.0,518205440.0,75476992.0,459833344.0,3089809408.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:4096
25-09 09:55:16,0.500,0.500,99.0,0.0,0.0,0.0,518205440.0,75476992.0,459833344.0,3089809408.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:55:17,0.0,0.0,100.0,0.0,0.0,0.0,518205440.0,75476992.0,459833344.0,3089809408.0,0.0,0.0,285.0,1423.0,0.0,0.0,java / 0:4096
25-09 09:55:18,0.0,0.500,99.500,0.0,0.0,0.0,518172672.0,75476992.0,459833344.0,3089842176.0,0.0,0.0,571.0,2059.0,0.0,0.0,java / 0:4096
25-09 09:55:19,0.500,0.0,99.500,0.0,0.0,0.0,518172672.0,75485184.0,459825152.0,3089842176.0,0.0,8192.0,277.0,875.0,0.0,1.0,java / 0:4096
25-09 09:55:20,0.500,0.500,98.500,0.500,0.0,0.0,518164480.0,75485184.0,459833344.0,3089842176.0,0.0,4096.0,285.0,1373.0,0.0,1.0,java / 0:4096
25-09 09:55:21,0.0,1.005,98.995,0.0,0.0,0.0,518213632.0,75485184.0,459833344.0,3089793024.0,0.0,24576.0,9362.0,7880874.0,0.0,4.0,java / 0:12288
25-09 09:55:22,1.493,0.498,96.517,0.0,0.0,1.493,518279168.0,75485184.0,459833344.0,3089727488.0,0.0,0.0,23995.0,21884314.0,0.0,0.0,java / 0:4096
25-09 09:55:23,2.0,1.0,97.0,0.0,0.0,0.0,518279168.0,75485184.0,459833344.0,3089727488.0,0.0,0.0,24111.0,22042595.0,0.0,0.0,java / 0:4096
25-09 09:55:24,0.995,1.493,97.015,0.0,0.0,0.498,518279168.0,75485184.0,459833344.0,3089727488.0,0.0,0.0,22615.0,21464916.0,0.0,0.0,java / 0:4096
25-09 09:55:25,1.493,0.498,96.020,0.995,0.0,0.995,518238208.0,75493376.0,459833344.0,3089760256.0,0.0,20480.0,22639.0,21445013.0,0.0,2.0,java / 0:4096
25-09 09:55:26,0.995,1.493,97.015,0.0,0.0,0.498,518303744.0,75493376.0,459833344.0,3089694720.0,0.0,0.0,22089.0,20849927.0,0.0,0.0,java / 0:4096
25-09 09:55:27,1.005,1.508,97.487,0.0,0.0,0.0,518172672.0,75493376.0,459833344.0,3089825792.0,0.0,0.0,22318.0,19933727.0,0.0,0.0,java / 0:4096
25-09 09:55:28,0.0,0.0,100.0,0.0,0.0,0.0,518139904.0,75493376.0,459833344.0,3089858560.0,0.0,0.0,175.0,124463.0,0.0,0.0,java / 0:4096
25-09 09:55:29,0.503,0.0,99.497,0.0,0.0,0.0,518139904.0,75493376.0,459833344.0,3089858560.0,0.0,0.0,285.0,1357.0,0.0,0.0,java / 0:4096
25-09 09:55:30,0.0,0.503,99.497,0.0,0.0,0.0,518131712.0,75501568.0,459833344.0,3089858560.0,0.0,12288.0,319.0,1365.0,0.0,2.0,java / 0:4096
25-09 09:55:31,0.500,0.500,99.0,0.0,0.0,0.0,518131712.0,75501568.0,459833344.0,3089858560.0,0.0,16384.0,175.0,891.0,0.0,3.0,java / 0:4096
25-09 09:55:32,0.500,0.0,99.500,0.0,0.0,0.0,518082560.0,75501568.0,459833344.0,3089907712.0,0.0,0.0,351.0,1373.0,0.0,0.0,java / 0:4096
25-09 09:55:33,0.500,0.0,99.500,0.0,0.0,0.0,518082560.0,75501568.0,459833344.0,3089907712.0,0.0,0.0,241.0,875.0,0.0,0.0,java / 0:4096
25-09 09:55:34,0.500,0.0,99.500,0.0,0.0,0.0,518082560.0,75501568.0,459833344.0,3089907712.0,0.0,0.0,175.0,809.0,0.0,0.0,java / 0:4096
25-09 09:55:35,0.0,0.0,98.995,1.005,0.0,0.0,518270976.0,75509760.0,459833344.0,3089711104.0,0.0,24576.0,351.0,1459.0,0.0,3.0,java / 0:4096
25-09 09:55:36,0.498,0.498,99.005,0.0,0.0,0.0,518270976.0,75509760.0,459833344.0,3089711104.0,0.0,0.0,175.0,825.0,0.0,0.0,java / 0:4096
