"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-master",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output rf3_cidd_master.csv",,,,"Date:","25 Sep 2019 05:47:32 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
25-09 05:48:10,0.250,0.250,99.500,0.0,0.0,0.0,941527040.0,4898816.0,138354688.0,7286116352.0,0.0,0.0,3447.0,1435.0,0.0,0.0,java / 0:4096
25-09 05:48:11,0.250,0.0,99.500,0.0,0.0,0.250,941494272.0,4898816.0,138354688.0,7286149120.0,0.0,0.0,6178.0,2010.0,0.0,0.0,java / 0:4096
25-09 05:48:12,0.251,0.0,98.747,1.003,0.0,0.0,941453312.0,4907008.0,138354688.0,7286181888.0,0.0,16384.0,3445.0,1437.0,0.0,2.0,java / 0:4096
25-09 05:48:13,0.499,0.249,99.252,0.0,0.0,0.0,941617152.0,4907008.0,138354688.0,7286018048.0,0.0,0.0,3447.0,1451.0,0.0,0.0,java / 0:4096
25-09 05:48:14,0.250,0.250,99.500,0.0,0.0,0.0,941584384.0,4907008.0,138354688.0,7286050816.0,0.0,0.0,6178.0,2096.0,0.0,0.0,java / 0:4096
25-09 05:48:15,0.500,0.0,99.500,0.0,0.0,0.0,941551616.0,4907008.0,138354688.0,7286083584.0,0.0,0.0,3577.0,2235.0,0.0,0.0,java / 0:4096
25-09 05:48:16,0.251,0.0,99.749,0.0,0.0,0.0,941518848.0,4907008.0,138354688.0,7286116352.0,0.0,0.0,3447.0,1435.0,0.0,0.0,java / 0:4096
25-09 05:48:17,0.499,0.249,99.252,0.0,0.0,0.0,941486080.0,4907008.0,138354688.0,7286149120.0,0.0,0.0,6244.0,2088.0,0.0,0.0,java / 0:4096
25-09 05:48:18,0.251,0.0,99.497,0.251,0.0,0.0,941412352.0,4915200.0,138354688.0,7286214656.0,0.0,12288.0,3445.0,1437.0,0.0,2.0,java / 0:4096
25-09 05:48:19,0.499,0.249,99.252,0.0,0.0,0.0,941608960.0,4915200.0,138354688.0,7286018048.0,0.0,0.0,3447.0,1451.0,0.0,0.0,java / 0:8192
25-09 05:48:20,0.501,0.0,99.499,0.0,0.0,0.0,941559808.0,4915200.0,138354688.0,7286067200.0,0.0,0.0,6178.0,2010.0,0.0,0.0,java / 0:8192
25-09 05:48:21,0.0,0.500,99.500,0.0,0.0,0.0,941527040.0,4915200.0,138354688.0,7286099968.0,0.0,0.0,3445.0,1437.0,0.0,0.0,java / 0:8192
25-09 05:48:22,0.499,0.249,99.252,0.0,0.0,0.0,941494272.0,4915200.0,138354688.0,7286132736.0,0.0,0.0,3447.0,1435.0,0.0,0.0,java / 0:8192
25-09 05:48:23,0.501,0.0,99.499,0.0,0.0,0.0,941461504.0,4915200.0,138354688.0,7286165504.0,0.0,0.0,6178.0,1986.0,0.0,0.0,java / 0:8192
25-09 05:48:24,0.250,0.250,99.0,0.500,0.0,0.0,941420544.0,4923392.0,138354688.0,7286198272.0,0.0,16384.0,3445.0,1437.0,0.0,2.0,java / 0:8192
25-09 05:48:25,0.0,0.251,99.749,0.0,0.0,0.0,941584384.0,4923392.0,138354688.0,7286034432.0,0.0,4096.0,3447.0,1451.0,0.0,1.0,java / 0:8192
25-09 05:48:26,0.251,0.0,99.749,0.0,0.0,0.0,941551616.0,4923392.0,138354688.0,7286067200.0,0.0,0.0,6178.0,2002.0,0.0,0.0,java / 0:8192
25-09 05:48:27,0.250,0.250,99.500,0.0,0.0,0.0,941518848.0,4923392.0,138354688.0,7286099968.0,0.0,0.0,3511.0,1539.0,0.0,0.0,java / 0:8192
25-09 05:48:28,0.249,0.499,99.252,0.0,0.0,0.0,941481984.0,4923392.0,138358784.0,7286132736.0,0.0,0.0,3513.0,1537.0,0.0,0.0,java / 0:8192
25-09 05:48:29,0.0,0.251,99.749,0.0,0.0,0.0,941449216.0,4923392.0,138358784.0,7286165504.0,0.0,0.0,6178.0,1986.0,0.0,0.0,java / 0:8192
25-09 05:48:30,0.251,0.251,99.248,0.251,0.0,0.0,941555712.0,4931584.0,138358784.0,7286050816.0,0.0,12288.0,3445.0,1437.0,0.0,2.0,java / 0:8192
25-09 05:48:31,0.251,0.0,99.749,0.0,0.0,0.0,941555712.0,4931584.0,138358784.0,7286050816.0,0.0,0.0,3447.0,1451.0,0.0,0.0,java / 0:8192
25-09 05:48:32,0.250,0.250,99.500,0.0,0.0,0.0,941490176.0,4931584.0,138358784.0,7286116352.0,0.0,0.0,6178.0,1986.0,0.0,0.0,java / 0:8192
25-09 05:48:33,0.251,0.0,99.749,0.0,0.0,0.0,941457408.0,4931584.0,138358784.0,7286149120.0,0.0,0.0,3487.0,1479.0,0.0,0.0,java / 0:8192
25-09 05:48:34,0.500,0.0,99.500,0.0,0.0,0.0,941424640.0,4931584.0,138358784.0,7286181888.0,0.0,0.0,3447.0,1435.0,0.0,0.0,java / 0:8192
25-09 05:48:35,0.499,0.249,99.252,0.0,0.0,0.0,941391872.0,4931584.0,138358784.0,7286214656.0,0.0,65536.0,6178.0,1986.0,0.0,11.0,java / 0:8192
25-09 05:48:36,0.500,0.250,98.750,0.500,0.0,0.0,941580288.0,4939776.0,138358784.0,7286018048.0,0.0,32768.0,3511.0,1571.0,0.0,3.0,java / 0:8192
25-09 05:48:37,0.500,0.0,99.500,0.0,0.0,0.0,941547520.0,4939776.0,138358784.0,7286050816.0,0.0,0.0,3591.0,2023.0,0.0,0.0,java / 0:8192
25-09 05:48:38,0.251,0.251,99.499,0.0,0.0,0.0,941514752.0,4939776.0,138358784.0,7286083584.0,0.0,0.0,6178.0,1986.0,0.0,0.0,java / 0:4096
25-09 05:48:39,0.998,0.249,98.753,0.0,0.0,0.0,941481984.0,4939776.0,138358784.0,7286116352.0,0.0,0.0,3445.0,1461.0,0.0,0.0,java / 0:8192
25-09 05:48:40,0.0,0.251,99.749,0.0,0.0,0.0,941449216.0,4939776.0,138358784.0,7286149120.0,0.0,0.0,3447.0,1459.0,0.0,0.0,java / 0:8192
25-09 05:48:41,0.499,0.249,99.252,0.0,0.0,0.0,941580288.0,4939776.0,138358784.0,7286018048.0,0.0,0.0,6178.0,1986.0,0.0,0.0,java / 0:8192
25-09 05:48:42,0.250,0.250,99.0,0.500,0.0,0.0,941572096.0,4947968.0,138358784.0,7286018048.0,0.0,20480.0,3445.0,1437.0,0.0,2.0,java / 0:8192
25-09 05:48:43,0.0,0.251,99.749,0.0,0.0,0.0,941539328.0,4947968.0,138358784.0,7286050816.0,0.0,0.0,3513.0,1553.0,0.0,0.0,java / 0:8192
25-09 05:48:44,0.499,0.249,99.252,0.0,0.0,0.0,941473792.0,4947968.0,138358784.0,7286116352.0,0.0,0.0,6244.0,2088.0,0.0,0.0,java / 0:8192
25-09 05:48:45,0.500,0.0,99.500,0.0,0.0,0.0,941441024.0,4947968.0,138358784.0,7286149120.0,0.0,0.0,3445.0,1437.0,0.0,0.0,java / 0:8192
25-09 05:48:46,0.250,0.250,99.500,0.0,0.0,0.0,941408256.0,4947968.0,138358784.0,7286181888.0,0.0,0.0,3447.0,1435.0,0.0,0.0,java / 0:8192
25-09 05:48:47,0.250,0.250,99.500,0.0,0.0,0.0,941572096.0,4947968.0,138358784.0,7286018048.0,0.0,0.0,6178.0,1986.0,0.0,0.0,java / 0:8192
25-09 05:48:48,0.251,0.0,99.499,0.251,0.0,0.0,941531136.0,4956160.0,138358784.0,7286050816.0,0.0,12288.0,3445.0,1437.0,0.0,2.0,java / 0:8192
25-09 05:48:49,0.501,0.0,99.499,0.0,0.0,0.0,941498368.0,4956160.0,138358784.0,7286083584.0,0.0,0.0,3447.0,1451.0,0.0,0.0,java / 0:8192
25-09 05:48:50,0.0,0.500,99.500,0.0,0.0,0.0,941465600.0,4956160.0,138358784.0,7286116352.0,0.0,0.0,6178.0,1986.0,0.0,0.0,java / 0:8192
25-09 05:48:51,0.500,0.0,99.500,0.0,0.0,0.0,941432832.0,4956160.0,138358784.0,7286149120.0,0.0,0.0,3445.0,1437.0,0.0,0.0,java / 0:8192
25-09 05:48:52,0.249,0.499,99.252,0.0,0.0,0.0,941400064.0,4956160.0,138358784.0,7286181888.0,0.0,0.0,3447.0,1435.0,0.0,0.0,java / 0:8192
25-09 05:48:53,0.499,0.249,99.002,0.0,0.0,0.249,941563904.0,4956160.0,138358784.0,7286018048.0,0.0,0.0,6244.0,2088.0,0.0,0.0,java / 0:8192
25-09 05:48:54,0.499,0.249,99.002,0.249,0.0,0.0,941522944.0,4964352.0,138358784.0,7286050816.0,0.0,12288.0,3445.0,1437.0,0.0,2.0,java / 0:8192
25-09 05:48:55,0.251,0.0,99.749,0.0,0.0,0.0,941490176.0,4964352.0,138358784.0,7286083584.0,0.0,0.0,3447.0,1451.0,0.0,0.0,java / 0:8192
25-09 05:48:56,0.250,0.250,99.500,0.0,0.0,0.0,941457408.0,4964352.0,138358784.0,7286116352.0,0.0,0.0,6256.0,2550.0,0.0,0.0,java / 0:8192
25-09 05:48:57,0.500,0.0,99.500,0.0,0.0,0.0,941391872.0,4964352.0,138358784.0,7286181888.0,0.0,0.0,3589.0,3291.0,0.0,0.0,java / 0:8192
25-09 05:48:58,0.500,0.0,99.500,0.0,0.0,0.0,941355008.0,4964352.0,138362880.0,7286214656.0,0.0,0.0,3447.0,1435.0,0.0,0.0,java / 0:8192
25-09 05:48:59,0.251,0.251,99.499,0.0,0.0,0.0,941518848.0,4964352.0,138362880.0,7286050816.0,0.0,0.0,6244.0,2088.0,0.0,0.0,java / 0:8192
25-09 05:49:00,0.499,0.0,99.002,0.499,0.0,0.0,941477888.0,4972544.0,138362880.0,7286083584.0,0.0,12288.0,3445.0,1437.0,0.0,2.0,java / 0:8192
25-09 05:49:01,0.249,0.499,99.252,0.0,0.0,0.0,941445120.0,4972544.0,138362880.0,7286116352.0,0.0,0.0,3489.0,1493.0,0.0,0.0,java / 0:8192
25-09 05:49:02,0.0,0.251,99.749,0.0,0.0,0.0,941412352.0,4972544.0,138362880.0,7286149120.0,0.0,0.0,6178.0,1986.0,0.0,0.0,java / 0:8192
25-09 05:49:03,0.499,0.249,99.252,0.0,0.0,0.0,941379584.0,4972544.0,138362880.0,7286181888.0,0.0,0.0,3445.0,1437.0,0.0,0.0,java / 0:8192
25-09 05:49:04,0.500,0.0,99.500,0.0,0.0,0.0,941543424.0,4972544.0,138362880.0,7286018048.0,0.0,0.0,3447.0,1435.0,0.0,0.0,java / 0:8192
25-09 05:49:05,0.251,0.0,99.749,0.0,0.0,0.0,941510656.0,4972544.0,138362880.0,7286050816.0,0.0,36864.0,6178.0,1986.0,0.0,6.0,java / 0:8192
25-09 05:49:06,0.0,0.251,99.246,0.503,0.0,0.0,941469696.0,4980736.0,138362880.0,7286083584.0,0.0,20480.0,3445.0,1477.0,0.0,2.0,java / 0:8192
25-09 05:49:07,0.250,0.250,99.500,0.0,0.0,0.0,941436928.0,4980736.0,138362880.0,7286116352.0,0.0,0.0,3447.0,1451.0,0.0,0.0,java / 0:8192
25-09 05:49:08,0.250,0.250,99.500,0.0,0.0,0.0,941404160.0,4980736.0,138362880.0,7286149120.0,0.0,0.0,6244.0,2088.0,0.0,0.0,java / 0:8192
25-09 05:49:09,0.746,0.249,99.005,0.0,0.0,0.0,941338624.0,4980736.0,138362880.0,7286214656.0,0.0,0.0,3445.0,1437.0,0.0,0.0,java / 0:8192
25-09 05:49:10,0.499,0.249,99.252,0.0,0.0,0.0,941535232.0,4980736.0,138362880.0,7286018048.0,0.0,16384.0,3447.0,1435.0,0.0,2.0,java / 0:8192
25-09 05:49:11,0.250,0.250,99.500,0.0,0.0,0.0,941469696.0,4980736.0,138362880.0,7286083584.0,0.0,0.0,6178.0,2002.0,0.0,0.0,java / 0:8192
25-09 05:49:12,0.251,0.0,99.248,0.501,0.0,0.0,941428736.0,4988928.0,138362880.0,7286116352.0,0.0,24576.0,3445.0,1437.0,0.0,3.0,java / 0:8192
25-09 05:49:13,0.499,0.249,99.252,0.0,0.0,0.0,941395968.0,4988928.0,138362880.0,7286149120.0,0.0,0.0,3513.0,1553.0,0.0,0.0,java / 0:8192
25-09 05:49:14,0.250,0.250,99.500,0.0,0.0,0.0,941363200.0,4988928.0,138362880.0,7286181888.0,0.0,0.0,6178.0,1986.0,0.0,0.0,java / 0:8192
25-09 05:49:15,0.251,0.0,99.749,0.0,0.0,0.0,941330432.0,4988928.0,138362880.0,7286214656.0,0.0,0.0,3445.0,1437.0,0.0,0.0,java / 0:8192
25-09 05:49:16,0.501,0.0,99.499,0.0,0.0,0.0,941527040.0,4988928.0,138362880.0,7286018048.0,0.0,0.0,3447.0,1435.0,0.0,0.0,java / 0:8192
25-09 05:49:17,0.499,0.0,99.501,0.0,0.0,0.0,941494272.0,4988928.0,138362880.0,7286050816.0,0.0,0.0,6178.0,1986.0,0.0,0.0,java / 0:8192
25-09 05:49:18,0.0,0.501,99.499,0.0,0.0,0.0,941453312.0,4997120.0,138362880.0,7286083584.0,0.0,12288.0,3445.0,1437.0,0.0,2.0,java / 0:8192
25-09 05:49:19,0.501,0.0,99.499,0.0,0.0,0.0,941420544.0,4997120.0,138362880.0,7286116352.0,0.0,0.0,3513.0,1553.0,0.0,0.0,java / 0:8192
25-09 05:49:20,0.250,0.500,99.250,0.0,0.0,0.0,941404160.0,4997120.0,138362880.0,7286132736.0,0.0,0.0,6178.0,2010.0,0.0,0.0,java / 0:8192
25-09 05:49:21,0.500,0.0,99.500,0.0,0.0,0.0,941371392.0,4997120.0,138362880.0,7286165504.0,0.0,0.0,3445.0,1437.0,0.0,0.0,java / 0:8192
25-09 05:49:22,0.498,0.498,99.005,0.0,0.0,0.0,941535232.0,4997120.0,138362880.0,7286001664.0,0.0,0.0,3447.0,1435.0,0.0,0.0,java / 0:8192
25-09 05:49:23,0.251,0.251,99.499,0.0,0.0,0.0,941502464.0,4997120.0,138362880.0,7286034432.0,0.0,0.0,6178.0,1986.0,0.0,0.0,java / 0:8192
25-09 05:49:24,0.251,0.0,99.248,0.501,0.0,0.0,941428736.0,5005312.0,138362880.0,7286099968.0,0.0,20480.0,3445.0,1437.0,0.0,2.0,java / 0:8192
25-09 05:49:25,0.499,0.249,99.252,0.0,0.0,0.0,941395968.0,5005312.0,138362880.0,7286132736.0,0.0,0.0,3447.0,1451.0,0.0,0.0,java / 0:8192
25-09 05:49:26,0.251,0.0,99.749,0.0,0.0,0.0,941363200.0,5005312.0,138362880.0,7286165504.0,0.0,0.0,6178.0,1986.0,0.0,0.0,java / 0:8192
25-09 05:49:27,0.500,0.0,99.500,0.0,0.0,0.0,941527040.0,5005312.0,138362880.0,7286001664.0,0.0,0.0,3445.0,1437.0,0.0,0.0,java / 0:8192
25-09 05:49:28,0.501,0.0,99.499,0.0,0.0,0.0,941490176.0,5005312.0,138366976.0,7286034432.0,0.0,0.0,3513.0,1537.0,0.0,0.0,java / 0:8192
25-09 05:49:29,0.500,0.250,99.250,0.0,0.0,0.0,941457408.0,5005312.0,138366976.0,7286067200.0,0.0,0.0,6220.0,2028.0,0.0,0.0,java / 0:8192
25-09 05:49:30,0.251,0.0,98.997,0.752,0.0,0.0,941400064.0,5013504.0,138366976.0,7286116352.0,0.0,12288.0,3445.0,1437.0,0.0,2.0,java / 0:8192
25-09 05:49:31,0.250,0.0,99.750,0.0,0.0,0.0,941367296.0,5013504.0,138366976.0,7286149120.0,0.0,0.0,3447.0,1451.0,0.0,0.0,java / 0:8192
25-09 05:49:32,0.499,0.249,99.252,0.0,0.0,0.0,941334528.0,5013504.0,138366976.0,7286181888.0,0.0,0.0,6178.0,1986.0,0.0,0.0,java / 0:8192
25-09 05:49:33,0.251,0.0,99.749,0.0,0.0,0.0,941498368.0,5013504.0,138366976.0,7286018048.0,0.0,0.0,3445.0,1437.0,0.0,0.0,java / 0:8192
25-09 05:49:34,0.499,0.249,99.252,0.0,0.0,0.0,941465600.0,5013504.0,138366976.0,7286050816.0,0.0,0.0,3447.0,1435.0,0.0,0.0,java / 0:8192
25-09 05:49:35,0.250,0.250,99.500,0.0,0.0,0.0,941432832.0,5013504.0,138366976.0,7286083584.0,0.0,36864.0,6178.0,1986.0,0.0,6.0,java / 0:8192
25-09 05:49:36,0.251,0.0,99.248,0.501,0.0,0.0,941391872.0,5021696.0,138366976.0,7286116352.0,0.0,20480.0,3445.0,1477.0,0.0,2.0,java / 0:8192
25-09 05:49:37,0.250,0.500,99.250,0.0,0.0,0.0,941359104.0,5021696.0,138366976.0,7286149120.0,0.0,0.0,3651.0,1595.0,0.0,0.0,java / 0:8192
25-09 05:49:38,0.250,0.0,99.750,0.0,0.0,0.0,941293568.0,5021696.0,138366976.0,7286214656.0,0.0,0.0,6178.0,2096.0,0.0,0.0,java / 0:8192
25-09 05:49:39,0.501,0.0,99.499,0.0,0.0,0.0,941457408.0,5021696.0,138366976.0,7286050816.0,0.0,0.0,3577.0,2235.0,0.0,0.0,java / 0:8192
25-09 05:49:40,0.250,0.250,99.500,0.0,0.0,0.0,941424640.0,5021696.0,138366976.0,7286083584.0,0.0,0.0,3447.0,1435.0,0.0,0.0,java / 0:8192
25-09 05:49:41,0.500,0.250,99.250,0.0,0.0,0.0,941391872.0,5021696.0,138366976.0,7286116352.0,0.0,0.0,6178.0,1986.0,0.0,0.0,java / 0:8192
25-09 05:49:42,0.250,0.0,99.250,0.500,0.0,0.0,941350912.0,5029888.0,138366976.0,7286149120.0,0.0,12288.0,3445.0,1437.0,0.0,2.0,java / 0:8192
25-09 05:49:43,0.250,0.250,99.500,0.0,0.0,0.0,941318144.0,5029888.0,138366976.0,7286181888.0,0.0,0.0,3447.0,1451.0,0.0,0.0,java / 0:8192
25-09 05:49:44,0.251,0.0,99.749,0.0,0.0,0.0,941481984.0,5029888.0,138366976.0,7286018048.0,0.0,0.0,6178.0,1986.0,0.0,0.0,java / 0:8192
25-09 05:49:45,0.500,0.250,99.250,0.0,0.0,0.0,941449216.0,5029888.0,138366976.0,7286050816.0,0.0,16384.0,3445.0,1437.0,0.0,2.0,java / 0:8192
25-09 05:49:46,0.500,0.0,99.500,0.0,0.0,0.0,941416448.0,5029888.0,138366976.0,7286083584.0,0.0,0.0,3513.0,1553.0,0.0,0.0,java / 0:8192
25-09 05:49:47,0.250,0.250,99.500,0.0,0.0,0.0,941383680.0,5029888.0,138366976.0,7286116352.0,0.0,0.0,6178.0,1986.0,0.0,0.0,java / 0:8192
25-09 05:49:48,0.499,0.249,99.002,0.249,0.0,0.0,941342720.0,5038080.0,138366976.0,7286149120.0,0.0,24576.0,3445.0,1437.0,0.0,3.0,java / 0:8192
25-09 05:49:49,0.251,0.0,99.749,0.0,0.0,0.0,941309952.0,5038080.0,138366976.0,7286181888.0,0.0,0.0,3513.0,1553.0,0.0,0.0,java / 0:8192
25-09 05:49:50,0.251,0.0,99.749,0.0,0.0,0.0,941441024.0,5038080.0,138366976.0,7286050816.0,0.0,0.0,6256.0,2440.0,0.0,0.0,java / 0:8192
25-09 05:49:51,0.0,0.500,99.500,0.0,0.0,0.0,941408256.0,5038080.0,138366976.0,7286083584.0,0.0,0.0,3523.0,1891.0,0.0,0.0,java / 0:8192
25-09 05:49:52,0.251,0.0,99.749,0.0,0.0,0.0,941375488.0,5038080.0,138366976.0,7286116352.0,0.0,0.0,3447.0,1436.0,0.0,0.0,java / 0:8192
25-09 05:49:53,0.251,0.0,99.749,0.0,0.0,0.0,941342720.0,5038080.0,138366976.0,7286149120.0,0.0,0.0,6178.0,1985.0,0.0,0.0,java / 0:8192
25-09 05:49:54,0.499,0.0,99.002,0.499,0.0,0.0,941301760.0,5046272.0,138366976.0,7286181888.0,0.0,12288.0,3445.0,1437.0,0.0,2.0,java / 0:8192
25-09 05:49:55,0.250,0.250,99.500,0.0,0.0,0.0,941268992.0,5046272.0,138366976.0,7286214656.0,0.0,0.0,3447.0,1452.0,0.0,0.0,java / 0:8192
