"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-worker-9",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output rf3t_cidd_9.csv",,,,"Date:","25 Sep 2019 09:53:05 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
25-09 09:53:52,0.498,0.498,99.005,0.0,0.0,0.0,559968256.0,75411456.0,520830976.0,2987114496.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:4096
25-09 09:53:53,0.503,0.0,99.497,0.0,0.0,0.0,559808512.0,75411456.0,520830976.0,2987274240.0,0.0,0.0,283.0,976.0,0.0,0.0,java / 0:4096
25-09 09:53:54,0.0,0.0,100.0,0.0,0.0,0.0,559808512.0,75411456.0,520830976.0,2987274240.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:55,0.498,0.498,98.010,0.995,0.0,0.0,559796224.0,75423744.0,520830976.0,2987274240.0,0.0,53248.0,285.0,1354.0,0.0,2.0,java / 0:4096
25-09 09:53:56,0.0,0.0,100.0,0.0,0.0,0.0,559796224.0,75423744.0,520830976.0,2987274240.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:53:57,0.498,0.498,99.005,0.0,0.0,0.0,559796224.0,75423744.0,520830976.0,2987274240.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:58,0.0,0.503,99.497,0.0,0.0,0.0,559796224.0,75423744.0,520830976.0,2987274240.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 09:53:59,0.0,0.0,100.0,0.0,0.0,0.0,559796224.0,75423744.0,520830976.0,2987274240.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:00,0.498,0.498,99.005,0.0,0.0,0.0,559796224.0,75423744.0,520830976.0,2987274240.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:01,0.503,0.0,98.995,0.503,0.0,0.0,559755264.0,75431936.0,520830976.0,2987307008.0,0.0,36864.0,285.0,1354.0,0.0,6.0,java / 0:8192
25-09 09:54:02,0.503,0.0,99.497,0.0,0.0,0.0,559751168.0,75431936.0,520835072.0,2987307008.0,0.0,0.0,319.0,1428.0,0.0,0.0,java / 0:4096
25-09 09:54:03,0.500,0.0,99.500,0.0,0.0,0.0,559751168.0,75431936.0,520835072.0,2987307008.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 09:54:04,0.0,0.503,99.497,0.0,0.0,0.0,559751168.0,75431936.0,520835072.0,2987307008.0,0.0,0.0,351.0,1456.0,0.0,0.0,java / 0:4096
25-09 09:54:05,0.498,0.0,99.502,0.0,0.0,0.0,559751168.0,75431936.0,520835072.0,2987307008.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 09:54:06,0.500,0.500,99.0,0.0,0.0,0.0,559751168.0,75431936.0,520835072.0,2987307008.0,0.0,40960.0,175.0,808.0,0.0,7.0,java / 0:4096
25-09 09:54:07,0.0,0.0,98.995,1.005,0.0,0.0,559742976.0,75440128.0,520835072.0,2987307008.0,0.0,20480.0,285.0,1370.0,0.0,2.0,java / 0:4096
25-09 09:54:08,0.0,0.500,99.500,0.0,0.0,0.0,559742976.0,75440128.0,520835072.0,2987307008.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:54:09,0.0,0.500,99.500,0.0,0.0,0.0,559710208.0,75440128.0,520835072.0,2987339776.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:10,0.500,0.500,99.0,0.0,0.0,0.0,559710208.0,75440128.0,520835072.0,2987339776.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 09:54:11,0.498,0.498,99.005,0.0,0.0,0.0,559710208.0,75440128.0,520835072.0,2987339776.0,0.0,8192.0,175.0,808.0,0.0,1.0,java / 0:4096
25-09 09:54:12,0.0,0.0,100.0,0.0,0.0,0.0,559710208.0,75440128.0,520835072.0,2987339776.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:54:13,0.990,0.495,93.069,5.446,0.0,0.0,559702016.0,75448320.0,520835072.0,2987339776.0,0.0,24576.0,285.0,1354.0,0.0,3.0,java / 0:4096
25-09 09:54:14,0.500,0.0,99.500,0.0,0.0,0.0,559702016.0,75448320.0,520835072.0,2987339776.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 09:54:15,0.0,0.503,99.497,0.0,0.0,0.0,559702016.0,75448320.0,520835072.0,2987339776.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:16,0.498,0.498,99.005,0.0,0.0,0.0,559702016.0,75448320.0,520835072.0,2987339776.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 09:54:17,0.0,0.0,100.0,0.0,0.0,0.0,559669248.0,75448320.0,520835072.0,2987372544.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:18,0.500,0.0,99.500,0.0,0.0,0.0,559669248.0,75448320.0,520835072.0,2987372544.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:19,0.498,0.498,98.507,0.498,0.0,0.0,559669248.0,75460608.0,520822784.0,2987372544.0,0.0,49152.0,285.0,1354.0,0.0,2.0,java / 0:4096
25-09 09:54:20,0.503,0.0,99.497,0.0,0.0,0.0,559656960.0,75460608.0,520835072.0,2987372544.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:54:21,0.0,0.503,99.497,0.0,0.0,0.0,559656960.0,75460608.0,520835072.0,2987372544.0,0.0,77824.0,241.0,910.0,0.0,15.0,java / 0:8192
25-09 09:54:22,0.500,0.0,99.500,0.0,0.0,0.0,559656960.0,75460608.0,520835072.0,2987372544.0,0.0,0.0,285.0,1394.0,0.0,0.0,java / 0:4096
25-09 09:54:23,0.500,0.0,99.500,0.0,0.0,0.0,559656960.0,75460608.0,520835072.0,2987372544.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 09:54:24,0.0,0.503,99.497,0.0,0.0,0.0,559656960.0,75460608.0,520835072.0,2987372544.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:25,0.500,0.0,98.500,1.0,0.0,0.0,559845376.0,75468800.0,520835072.0,2987175936.0,0.0,20480.0,351.0,1456.0,0.0,2.0,java / 0:4096
25-09 09:54:26,0.0,0.500,99.500,0.0,0.0,0.0,559845376.0,75468800.0,520835072.0,2987175936.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:54:27,0.500,0.0,99.500,0.0,0.0,0.0,559845376.0,75468800.0,520835072.0,2987175936.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:28,0.503,0.0,99.497,0.0,0.0,0.0,559845376.0,75468800.0,520835072.0,2987175936.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 09:54:29,0.498,0.498,99.005,0.0,0.0,0.0,559845376.0,75468800.0,520835072.0,2987175936.0,0.0,0.0,175.0,874.0,0.0,0.0,java / 0:4096
25-09 09:54:30,0.0,0.0,99.495,0.505,0.0,0.0,559837184.0,75476992.0,520835072.0,2987175936.0,0.0,12288.0,571.0,2058.0,0.0,2.0,java / 0:4096
25-09 09:54:31,0.500,0.0,99.500,0.0,0.0,0.0,559837184.0,75476992.0,520835072.0,2987175936.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:4096
25-09 09:54:32,0.503,0.0,99.497,0.0,0.0,0.0,559800320.0,75476992.0,520839168.0,2987208704.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:33,0.500,0.0,99.500,0.0,0.0,0.0,559800320.0,75476992.0,520839168.0,2987208704.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:34,0.503,0.0,99.497,0.0,0.0,0.0,559800320.0,75476992.0,520839168.0,2987208704.0,0.0,0.0,351.0,1456.0,0.0,0.0,java / 0:4096
25-09 09:54:35,0.500,0.500,98.500,0.500,0.0,0.0,559792128.0,75485184.0,520839168.0,2987208704.0,0.0,12288.0,283.0,952.0,0.0,2.0,java / 0:4096
25-09 09:54:36,0.0,0.503,99.497,0.0,0.0,0.0,559792128.0,75485184.0,520839168.0,2987208704.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:54:37,0.0,0.0,100.0,0.0,0.0,0.0,559792128.0,75485184.0,520839168.0,2987208704.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 09:54:38,0.0,0.500,99.500,0.0,0.0,0.0,559792128.0,75485184.0,520839168.0,2987208704.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:39,1.0,0.0,99.0,0.0,0.0,0.0,559759360.0,75485184.0,520839168.0,2987241472.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:54:40,0.0,0.0,99.0,1.0,0.0,0.0,559751168.0,75493376.0,520839168.0,2987241472.0,0.0,12288.0,351.0,1456.0,0.0,2.0,java / 0:4096
25-09 09:54:41,0.503,0.0,99.497,0.0,0.0,0.0,559751168.0,75493376.0,520839168.0,2987241472.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:54:42,0.500,0.0,99.500,0.0,0.0,0.0,559751168.0,75493376.0,520839168.0,2987241472.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:43,0.500,0.0,99.500,0.0,0.0,0.0,559751168.0,75493376.0,520839168.0,2987241472.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 09:54:44,0.0,0.500,99.500,0.0,0.0,0.0,559751168.0,75493376.0,520839168.0,2987241472.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:45,1.0,0.0,98.500,0.500,0.0,0.0,559742976.0,75501568.0,520839168.0,2987241472.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 09:54:46,0.503,0.0,99.497,0.0,0.0,0.0,559742976.0,75501568.0,520839168.0,2987241472.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:4096
25-09 09:54:47,0.0,0.500,99.500,0.0,0.0,0.0,559710208.0,75501568.0,520839168.0,2987274240.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:48,0.500,0.0,99.500,0.0,0.0,0.0,559710208.0,75501568.0,520839168.0,2987274240.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:49,0.0,0.0,100.0,0.0,0.0,0.0,559710208.0,75501568.0,520839168.0,2987274240.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 09:54:50,0.498,0.0,98.507,0.995,0.0,0.0,559702016.0,75509760.0,520839168.0,2987274240.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 09:54:51,0.0,0.503,99.497,0.0,0.0,0.0,559702016.0,75509760.0,520839168.0,2987274240.0,0.0,24576.0,175.0,824.0,0.0,4.0,java / 0:8192
25-09 09:54:52,0.498,0.498,99.005,0.0,0.0,0.0,559702016.0,75509760.0,520839168.0,2987274240.0,0.0,0.0,285.0,1328.0,0.0,0.0,java / 0:12288
25-09 09:54:53,0.0,0.0,100.0,0.0,0.0,0.0,559702016.0,75509760.0,520839168.0,2987274240.0,0.0,0.0,175.0,898.0,0.0,0.0,java / 0:12288
25-09 09:54:54,0.0,0.503,99.497,0.0,0.0,0.0,559702016.0,75509760.0,520839168.0,2987274240.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:12288
25-09 09:54:55,0.498,0.498,98.010,0.995,0.0,0.0,559661056.0,75517952.0,520839168.0,2987307008.0,0.0,20480.0,351.0,1456.0,0.0,2.0,java / 0:12288
25-09 09:54:56,0.0,0.0,100.0,0.0,0.0,0.0,559661056.0,75517952.0,520839168.0,2987307008.0,0.0,16384.0,109.0,1830.0,0.0,3.0,java / 0:12288
25-09 09:54:57,0.0,0.0,100.0,0.0,0.0,0.0,559661056.0,75517952.0,520839168.0,2987307008.0,0.0,0.0,109.0,824.0,0.0,0.0,java / 0:12288
25-09 09:54:58,0.500,0.500,99.0,0.0,0.0,0.0,559661056.0,75517952.0,520839168.0,2987307008.0,0.0,0.0,219.0,1304.0,0.0,0.0,java / 0:12288
25-09 09:54:59,0.0,0.500,99.500,0.0,0.0,0.0,559661056.0,75517952.0,520839168.0,2987307008.0,0.0,0.0,631.0,890.0,0.0,0.0,java / 0:12288
25-09 09:55:00,0.503,0.0,98.995,0.503,0.0,0.0,559652864.0,75526144.0,520839168.0,2987307008.0,0.0,24576.0,241.0,2090.0,0.0,3.0,java / 0:12288
25-09 09:55:01,0.500,0.0,99.500,0.0,0.0,0.0,559652864.0,75526144.0,520839168.0,2987307008.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:12288
25-09 09:55:02,0.0,0.500,99.500,0.0,0.0,0.0,559616000.0,75526144.0,520843264.0,2987339776.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:12288
25-09 09:55:03,0.500,0.0,99.500,0.0,0.0,0.0,559616000.0,75526144.0,520843264.0,2987339776.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:12288
25-09 09:55:04,0.503,0.0,99.497,0.0,0.0,0.0,559616000.0,75526144.0,520843264.0,2987339776.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:12288
25-09 09:55:05,0.498,0.498,98.010,0.995,0.0,0.0,559607808.0,75534336.0,520843264.0,2987339776.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:12288
25-09 09:55:06,0.500,0.0,99.500,0.0,0.0,0.0,559607808.0,75534336.0,520843264.0,2987339776.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:12288
25-09 09:55:07,0.0,0.503,99.497,0.0,0.0,0.0,559607808.0,75534336.0,520843264.0,2987339776.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:12288
25-09 09:55:08,0.498,0.498,99.005,0.0,0.0,0.0,559607808.0,75534336.0,520843264.0,2987339776.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:12288
25-09 09:55:09,0.0,0.0,100.0,0.0,0.0,0.0,559607808.0,75534336.0,520843264.0,2987339776.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:12288
25-09 09:55:10,0.503,0.0,98.995,0.503,0.0,0.0,559763456.0,75542528.0,520843264.0,2987175936.0,0.0,12288.0,351.0,1456.0,0.0,2.0,java / 0:12288
25-09 09:55:11,0.498,0.498,99.005,0.0,0.0,0.0,559763456.0,75542528.0,520843264.0,2987175936.0,0.0,0.0,175.0,890.0,0.0,0.0,java / 0:12288
25-09 09:55:12,0.0,0.0,100.0,0.0,0.0,0.0,559763456.0,75542528.0,520843264.0,2987175936.0,0.0,0.0,241.0,1548.0,0.0,0.0,java / 0:12288
25-09 09:55:13,0.995,0.0,99.005,0.0,0.0,0.0,559763456.0,75542528.0,520843264.0,2987175936.0,0.0,0.0,387.0,1420.0,0.0,0.0,java / 0:12288
25-09 09:55:14,0.0,0.500,99.500,0.0,0.0,0.0,559763456.0,75542528.0,520843264.0,2987175936.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:12288
25-09 09:55:15,0.503,0.0,98.995,0.503,0.0,0.0,559755264.0,75550720.0,520843264.0,2987175936.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:12288
25-09 09:55:16,0.0,0.0,100.0,0.0,0.0,0.0,559755264.0,75550720.0,520843264.0,2987175936.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:12288
25-09 09:55:17,0.500,0.500,99.0,0.0,0.0,0.0,559722496.0,75550720.0,520843264.0,2987208704.0,0.0,0.0,283.0,952.0,0.0,0.0,java / 0:12288
25-09 09:55:18,0.0,0.0,100.0,0.0,0.0,0.0,559722496.0,75550720.0,520843264.0,2987208704.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:12288
25-09 09:55:19,0.0,0.500,99.500,0.0,0.0,0.0,559722496.0,75550720.0,520843264.0,2987208704.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:12288
25-09 09:55:20,0.503,0.0,98.492,1.005,0.0,0.0,559714304.0,75558912.0,520843264.0,2987208704.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:12288
25-09 09:55:21,0.500,0.500,99.0,0.0,0.0,0.0,559714304.0,75558912.0,520843264.0,2987208704.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:12288
25-09 09:55:22,0.500,0.0,99.500,0.0,0.0,0.0,559714304.0,75558912.0,520843264.0,2987208704.0,0.0,24576.0,285.0,1354.0,0.0,4.0,java / 0:12288
25-09 09:55:23,0.498,0.498,99.005,0.0,0.0,0.0,559714304.0,75558912.0,520843264.0,2987208704.0,0.0,0.0,175.0,848.0,0.0,0.0,java / 0:12288
25-09 09:55:24,0.0,0.0,100.0,0.0,0.0,0.0,559714304.0,75558912.0,520843264.0,2987208704.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:12288
25-09 09:55:25,0.500,0.0,98.500,1.0,0.0,0.0,559673344.0,75567104.0,520843264.0,2987241472.0,0.0,20480.0,351.0,1456.0,0.0,2.0,java / 0:12288
25-09 09:55:26,0.0,0.503,99.497,0.0,0.0,0.0,559673344.0,75567104.0,520843264.0,2987241472.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:12288
25-09 09:55:27,0.498,0.498,99.005,0.0,0.0,0.0,559673344.0,75567104.0,520843264.0,2987241472.0,0.0,8192.0,175.0,808.0,0.0,1.0,java / 0:12288
25-09 09:55:28,0.0,0.0,100.0,0.0,0.0,0.0,559673344.0,75567104.0,520843264.0,2987241472.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:12288
25-09 09:55:29,0.503,0.0,99.497,0.0,0.0,0.0,559673344.0,75567104.0,520843264.0,2987241472.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:12288
25-09 09:55:30,0.503,0.0,99.497,0.0,0.0,0.0,559665152.0,75575296.0,520843264.0,2987241472.0,0.0,24576.0,241.0,910.0,0.0,3.0,java / 0:12288
25-09 09:55:31,0.503,0.0,99.497,0.0,0.0,0.0,559665152.0,75575296.0,520843264.0,2987241472.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:12288
