"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-worker-6",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output rf3t_cidd_6.csv",,,,"Date:","25 Sep 2019 09:52:48 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
25-09 09:52:57,0.503,0.0,99.497,0.0,0.0,0.0,607887360.0,75345920.0,339054592.0,3121037312.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 4188:7793
25-09 09:52:58,0.498,0.498,99.005,0.0,0.0,0.0,607887360.0,75345920.0,339054592.0,3121037312.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 4188:7793
25-09 09:52:59,0.498,0.498,97.015,1.493,0.0,0.498,608038912.0,75362304.0,339046400.0,3120877568.0,0.0,36864.0,631.0,1252.0,0.0,5.0,java / 4188:7793
25-09 09:53:00,0.500,0.0,99.500,0.0,0.0,0.0,607997952.0,75362304.0,339054592.0,3120910336.0,0.0,0.0,429.0,1943.0,0.0,0.0,java / 4188:7793
25-09 09:53:01,0.0,0.0,100.0,0.0,0.0,0.0,607965184.0,75362304.0,339054592.0,3120943104.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 4188:7793
25-09 09:53:02,0.0,0.500,99.500,0.0,0.0,0.0,607965184.0,75362304.0,339054592.0,3120943104.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 4188:7793
25-09 09:53:03,0.500,0.0,99.500,0.0,0.0,0.0,607965184.0,75362304.0,339054592.0,3120943104.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 4188:7793
25-09 09:53:04,0.498,0.498,99.005,0.0,0.0,0.0,607965184.0,75362304.0,339054592.0,3120943104.0,0.0,0.0,217.0,850.0,0.0,0.0,java / 4188:7793
25-09 09:53:05,0.0,0.503,98.995,0.503,0.0,0.0,607956992.0,75370496.0,339054592.0,3120943104.0,0.0,16384.0,319.0,1364.0,0.0,2.0,java / 4188:7793
25-09 09:53:06,0.500,0.0,99.500,0.0,0.0,0.0,607956992.0,75370496.0,339054592.0,3120943104.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 4188:7793
25-09 09:53:07,0.0,0.0,100.0,0.0,0.0,0.0,607956992.0,75370496.0,339054592.0,3120943104.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 4188:7793
25-09 09:53:08,0.498,0.498,99.005,0.0,0.0,0.0,607956992.0,75370496.0,339054592.0,3120943104.0,0.0,24576.0,241.0,910.0,0.0,4.0,java / 0:12288
25-09 09:53:09,0.503,0.0,99.497,0.0,0.0,0.0,607924224.0,75370496.0,339054592.0,3120975872.0,0.0,0.0,285.0,1395.0,0.0,0.0,java / 0:4096
25-09 09:53:10,0.0,0.500,98.500,1.0,0.0,0.0,607916032.0,75378688.0,339054592.0,3120975872.0,0.0,20480.0,241.0,934.0,0.0,2.0,java / 0:4096
25-09 09:53:11,0.500,0.0,99.500,0.0,0.0,0.0,607916032.0,75378688.0,339054592.0,3120975872.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:53:12,0.498,0.498,99.005,0.0,0.0,0.0,607916032.0,75378688.0,339054592.0,3120975872.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 09:53:13,0.0,0.0,100.0,0.0,0.0,0.0,607916032.0,75378688.0,339054592.0,3120975872.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:14,0.498,0.498,99.005,0.0,0.0,0.0,607911936.0,75378688.0,339058688.0,3120975872.0,0.0,0.0,397.0,1854.0,0.0,0.0,java / 0:4096
25-09 09:53:15,0.0,0.0,98.990,1.010,0.0,0.0,607903744.0,75386880.0,339058688.0,3120975872.0,0.0,12288.0,351.0,1911.0,0.0,2.0,java / 0:4096
25-09 09:53:16,0.500,0.0,99.500,0.0,0.0,0.0,607870976.0,75386880.0,339058688.0,3121008640.0,0.0,0.0,331.0,1294.0,0.0,0.0,java / 0:4096
25-09 09:53:17,0.500,0.0,99.500,0.0,0.0,0.0,607870976.0,75386880.0,339058688.0,3121008640.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:18,0.0,0.0,100.0,0.0,0.0,0.0,607870976.0,75386880.0,339058688.0,3121008640.0,0.0,32768.0,285.0,1355.0,0.0,7.0,java / 0:4096
25-09 09:53:19,0.495,0.495,99.010,0.0,0.0,0.0,607870976.0,75386880.0,339058688.0,3121008640.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:53:20,0.500,0.0,98.500,1.0,0.0,0.0,607862784.0,75395072.0,339058688.0,3121008640.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 09:53:21,0.500,0.0,99.500,0.0,0.0,0.0,607862784.0,75395072.0,339058688.0,3121008640.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 0:4096
25-09 09:53:22,0.0,0.503,99.497,0.0,0.0,0.0,607862784.0,75395072.0,339058688.0,3121008640.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:23,0.498,0.0,99.502,0.0,0.0,0.0,607830016.0,75395072.0,339058688.0,3121041408.0,0.0,8192.0,175.0,808.0,0.0,1.0,java / 0:4096
25-09 09:53:24,0.503,0.0,99.497,0.0,0.0,0.0,607830016.0,75395072.0,339058688.0,3121041408.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 0:4096
25-09 09:53:25,0.0,0.0,99.497,0.503,0.0,0.0,607821824.0,75403264.0,339058688.0,3121041408.0,0.0,24576.0,241.0,910.0,0.0,3.0,java / 0:4096
25-09 09:53:26,0.500,0.500,99.0,0.0,0.0,0.0,607821824.0,75403264.0,339058688.0,3121041408.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 09:53:27,0.500,0.0,99.500,0.0,0.0,0.0,607821824.0,75403264.0,339058688.0,3121041408.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 09:53:28,0.498,0.498,99.005,0.0,0.0,0.0,607952896.0,75403264.0,339058688.0,3120910336.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:29,0.500,0.0,99.500,0.0,0.0,0.0,608018432.0,75403264.0,339058688.0,3120844800.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:53:30,0.500,0.0,98.500,1.0,0.0,0.0,608010240.0,75411456.0,339058688.0,3120844800.0,0.0,12288.0,351.0,1523.0,0.0,2.0,java / 0:4096
25-09 09:53:31,0.500,0.0,99.500,0.0,0.0,0.0,607977472.0,75411456.0,339058688.0,3120877568.0,0.0,0.0,571.0,2066.0,0.0,0.0,java / 0:4096
25-09 09:53:32,0.500,0.0,99.500,0.0,0.0,0.0,607977472.0,75411456.0,339058688.0,3120877568.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:53:33,0.0,0.500,99.500,0.0,0.0,0.0,607977472.0,75411456.0,339058688.0,3120877568.0,0.0,4096.0,351.0,1457.0,0.0,1.0,java / 0:4096
25-09 09:53:34,0.0,0.503,99.497,0.0,0.0,0.0,607977472.0,75411456.0,339058688.0,3120877568.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 09:53:35,0.995,0.0,98.507,0.498,0.0,0.0,607969280.0,75419648.0,339058688.0,3120877568.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 09:53:36,0.503,0.0,99.497,0.0,0.0,0.0,607936512.0,75419648.0,339058688.0,3120910336.0,0.0,0.0,393.0,1515.0,0.0,0.0,java / 0:4096
25-09 09:53:37,0.0,0.500,99.500,0.0,0.0,0.0,607936512.0,75419648.0,339058688.0,3120910336.0,0.0,0.0,132.0,168.0,0.0,0.0,java / 0:4096
25-09 09:53:38,0.500,0.0,99.500,0.0,0.0,0.0,607936512.0,75419648.0,339058688.0,3120910336.0,0.0,24576.0,241.0,910.0,0.0,4.0,java / 0:12288
25-09 09:53:39,0.0,0.500,99.500,0.0,0.0,0.0,607936512.0,75419648.0,339058688.0,3120910336.0,0.0,0.0,351.0,1877.0,0.0,0.0,java / 0:4096
25-09 09:53:40,0.0,0.0,98.492,1.508,0.0,0.0,607928320.0,75427840.0,339058688.0,3120910336.0,0.0,20480.0,319.0,1000.0,0.0,2.0,java / 0:4096
25-09 09:53:41,0.498,0.498,99.005,0.0,0.0,0.0,607928320.0,75427840.0,339058688.0,3120910336.0,0.0,0.0,241.0,934.0,0.0,0.0,java / 0:4096
25-09 09:53:42,0.498,0.498,99.005,0.0,0.0,0.0,607895552.0,75427840.0,339058688.0,3120943104.0,0.0,0.0,351.0,1861.0,0.0,0.0,java / 0:4096
25-09 09:53:43,0.0,0.0,100.0,0.0,0.0,0.0,607895552.0,75427840.0,339058688.0,3120943104.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:53:44,0.0,0.0,100.0,0.0,0.0,0.0,607891456.0,75427840.0,339062784.0,3120943104.0,0.0,0.0,319.0,976.0,0.0,0.0,java / 0:4096
25-09 09:53:45,0.500,0.500,98.500,0.500,0.0,0.0,607883264.0,75436032.0,339062784.0,3120943104.0,0.0,12288.0,429.0,2299.0,0.0,2.0,java / 0:4096
25-09 09:53:46,0.503,0.0,99.497,0.0,0.0,0.0,607883264.0,75436032.0,339062784.0,3120943104.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 09:53:47,0.0,0.500,99.500,0.0,0.0,0.0,607850496.0,75436032.0,339062784.0,3120975872.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:53:48,0.500,0.0,99.500,0.0,0.0,0.0,607850496.0,75436032.0,339062784.0,3120975872.0,0.0,0.0,351.0,1457.0,0.0,0.0,java / 0:4096
25-09 09:53:49,0.500,0.0,99.500,0.0,0.0,0.0,607850496.0,75436032.0,339062784.0,3120975872.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:53:50,0.503,0.0,98.995,0.503,0.0,0.0,607842304.0,75444224.0,339062784.0,3120975872.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 09:53:51,0.498,0.995,98.507,0.0,0.0,0.0,607842304.0,75444224.0,339062784.0,3120975872.0,0.0,0.0,351.0,1473.0,0.0,0.0,java / 0:12288
25-09 09:53:52,0.503,0.0,99.497,0.0,0.0,0.0,607916032.0,75444224.0,338989056.0,3120975872.0,0.0,0.0,241.0,934.0,0.0,0.0,java / 0:12288
25-09 09:53:53,0.0,0.500,99.500,0.0,0.0,0.0,607916032.0,75444224.0,338989056.0,3120975872.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:12288
25-09 09:53:54,0.500,0.0,99.500,0.0,0.0,0.0,607883264.0,75444224.0,338989056.0,3121008640.0,0.0,0.0,429.0,1911.0,0.0,0.0,java / 0:12288
25-09 09:53:55,0.0,0.500,98.500,1.0,0.0,0.0,607870976.0,75456512.0,338989056.0,3121008640.0,0.0,57344.0,241.0,910.0,0.0,2.0,java / 0:12288
25-09 09:53:56,0.500,0.0,99.500,0.0,0.0,0.0,607870976.0,75456512.0,338989056.0,3121008640.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:12288
25-09 09:53:57,0.500,0.0,99.500,0.0,0.0,0.0,607870976.0,75456512.0,338989056.0,3121008640.0,0.0,0.0,351.0,1457.0,0.0,0.0,java / 0:12288
25-09 09:53:58,0.503,0.0,99.497,0.0,0.0,0.0,607870976.0,75456512.0,338989056.0,3121008640.0,0.0,49152.0,241.0,910.0,0.0,11.0,java / 0:12288
25-09 09:53:59,0.500,0.0,99.500,0.0,0.0,0.0,607870976.0,75456512.0,338989056.0,3121008640.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:12288
25-09 09:54:00,0.495,0.990,98.020,0.495,0.0,0.0,607830016.0,75464704.0,338989056.0,3121041408.0,0.0,24576.0,351.0,1457.0,0.0,3.0,java / 0:12288
25-09 09:54:01,0.503,0.0,99.497,0.0,0.0,0.0,607830016.0,75464704.0,338989056.0,3121041408.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:12288
25-09 09:54:02,0.0,0.0,100.0,0.0,0.0,0.0,607830016.0,75464704.0,338989056.0,3121041408.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:12288
25-09 09:54:03,0.498,0.498,99.005,0.0,0.0,0.0,607830016.0,75464704.0,338989056.0,3121041408.0,0.0,0.0,429.0,1911.0,0.0,0.0,java / 0:12288
25-09 09:54:04,0.0,0.500,99.500,0.0,0.0,0.0,608026624.0,75464704.0,338989056.0,3120844800.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:12288
25-09 09:54:05,0.500,0.0,98.0,1.500,0.0,0.0,608018432.0,75472896.0,338989056.0,3120844800.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:12288
25-09 09:54:06,0.500,0.0,99.500,0.0,0.0,0.0,607985664.0,75472896.0,338989056.0,3120877568.0,0.0,0.0,351.0,1473.0,0.0,0.0,java / 0:12288
25-09 09:54:07,0.500,0.0,99.500,0.0,0.0,0.0,607985664.0,75472896.0,338989056.0,3120877568.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:12288
25-09 09:54:08,0.500,0.0,99.500,0.0,0.0,0.0,607985664.0,75472896.0,338989056.0,3120877568.0,0.0,32768.0,319.0,1364.0,0.0,3.0,java / 0:8192
25-09 09:54:09,0.0,0.503,99.497,0.0,0.0,0.0,607985664.0,75472896.0,338989056.0,3120877568.0,0.0,0.0,351.0,1489.0,0.0,0.0,java / 0:4096
25-09 09:54:10,0.500,0.0,99.0,0.500,0.0,0.0,607977472.0,75481088.0,338989056.0,3120877568.0,0.0,20480.0,319.0,1412.0,0.0,2.0,java / 0:4096
25-09 09:54:11,0.503,0.0,99.497,0.0,0.0,0.0,607944704.0,75481088.0,338989056.0,3120910336.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 09:54:12,0.0,0.498,99.502,0.0,0.0,0.0,607944704.0,75481088.0,338989056.0,3120910336.0,0.0,0.0,351.0,1523.0,0.0,0.0,java / 0:4096
25-09 09:54:13,0.503,0.0,99.497,0.0,0.0,0.0,607944704.0,75481088.0,338989056.0,3120910336.0,0.0,0.0,571.0,2058.0,0.0,0.0,java / 0:4096
25-09 09:54:14,0.500,0.0,99.500,0.0,0.0,0.0,607944704.0,75481088.0,338989056.0,3120910336.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:54:15,0.0,0.503,98.995,0.503,0.0,0.0,607932416.0,75489280.0,338993152.0,3120910336.0,0.0,12288.0,429.0,1911.0,0.0,2.0,java / 0:4096
25-09 09:54:16,0.0,0.500,99.500,0.0,0.0,0.0,607899648.0,75489280.0,338993152.0,3120943104.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 09:54:17,0.500,0.0,99.500,0.0,0.0,0.0,607899648.0,75489280.0,338993152.0,3120943104.0,0.0,0.0,319.0,1364.0,0.0,0.0,java / 0:4096
25-09 09:54:18,0.0,0.503,99.497,0.0,0.0,0.0,607899648.0,75489280.0,338993152.0,3120943104.0,0.0,0.0,393.0,1499.0,0.0,0.0,java / 0:4096
25-09 09:54:19,0.0,0.0,100.0,0.0,0.0,0.0,607899648.0,75489280.0,338993152.0,3120943104.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:54:20,0.495,0.495,97.525,1.485,0.0,0.0,607887360.0,75501568.0,338993152.0,3120943104.0,0.0,49152.0,319.0,1364.0,0.0,2.0,java / 0:4096
25-09 09:54:21,0.503,0.0,99.497,0.0,0.0,0.0,607854592.0,75501568.0,338993152.0,3120975872.0,0.0,0.0,351.0,1473.0,0.0,0.0,java / 0:4096
25-09 09:54:22,0.0,0.0,100.0,0.0,0.0,0.0,607854592.0,75501568.0,338993152.0,3120975872.0,0.0,0.0,319.0,1364.0,0.0,0.0,java / 0:4096
25-09 09:54:23,0.500,0.0,99.500,0.0,0.0,0.0,607854592.0,75501568.0,338993152.0,3120975872.0,0.0,4096.0,241.0,910.0,0.0,1.0,java / 0:4096
25-09 09:54:24,0.500,0.0,99.500,0.0,0.0,0.0,607854592.0,75501568.0,338993152.0,3120975872.0,0.0,0.0,351.0,1473.0,0.0,0.0,java / 0:4096
25-09 09:54:25,0.0,0.503,98.995,0.503,0.0,0.0,607846400.0,75509760.0,338993152.0,3120975872.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 09:54:26,0.503,0.0,99.497,0.0,0.0,0.0,607846400.0,75509760.0,338993152.0,3120975872.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 09:54:27,0.500,0.0,99.500,0.0,0.0,0.0,607813632.0,75509760.0,338993152.0,3121008640.0,0.0,0.0,351.0,1457.0,0.0,0.0,java / 0:4096
25-09 09:54:28,0.0,0.500,99.500,0.0,0.0,0.0,607813632.0,75509760.0,338993152.0,3121008640.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:54:29,0.503,0.0,99.497,0.0,0.0,0.0,607813632.0,75509760.0,338993152.0,3121008640.0,0.0,0.0,319.0,1364.0,0.0,0.0,java / 0:4096
25-09 09:54:30,0.495,0.495,98.020,0.990,0.0,0.0,607805440.0,75517952.0,338993152.0,3121008640.0,0.0,12288.0,351.0,1457.0,0.0,2.0,java / 0:4096
25-09 09:54:31,0.500,0.0,99.500,0.0,0.0,0.0,607805440.0,75517952.0,338993152.0,3121008640.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 09:54:32,0.500,0.0,99.500,0.0,0.0,0.0,607805440.0,75517952.0,338993152.0,3121008640.0,0.0,0.0,319.0,1364.0,0.0,0.0,java / 0:4096
25-09 09:54:33,0.500,0.500,99.0,0.0,0.0,0.0,607772672.0,75517952.0,338993152.0,3121041408.0,0.0,45056.0,351.0,1457.0,0.0,9.0,java / 0:4096
25-09 09:54:34,0.0,0.0,100.0,0.0,0.0,0.0,607772672.0,75517952.0,338993152.0,3121041408.0,0.0,0.0,319.0,1396.0,0.0,0.0,java / 0:4096
25-09 09:54:35,0.503,0.0,98.995,0.503,0.0,0.0,607924224.0,75526144.0,338993152.0,3120881664.0,0.0,24576.0,241.0,910.0,0.0,3.0,java / 0:4096
25-09 09:54:36,0.0,0.500,99.500,0.0,0.0,0.0,607924224.0,75526144.0,338993152.0,3120881664.0,0.0,0.0,351.0,1489.0,0.0,0.0,java / 0:4096
25-09 09:54:37,0.503,0.0,99.497,0.0,0.0,0.0,607924224.0,75526144.0,338993152.0,3120881664.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:54:38,0.500,0.0,99.500,0.0,0.0,0.0,607924224.0,75526144.0,338993152.0,3120881664.0,0.0,28672.0,241.0,910.0,0.0,4.0,java / 0:8192
25-09 09:54:39,0.498,0.498,99.005,0.0,0.0,0.0,608120832.0,75526144.0,338993152.0,3120685056.0,0.0,0.0,351.0,1489.0,0.0,0.0,java / 0:4096
25-09 09:54:40,0.500,0.0,98.500,1.0,0.0,0.0,608112640.0,75534336.0,338993152.0,3120685056.0,0.0,20480.0,241.0,934.0,0.0,2.0,java / 0:4096
25-09 09:54:41,0.0,0.0,100.0,0.0,0.0,0.0,608112640.0,75534336.0,338993152.0,3120685056.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 09:54:42,0.500,0.0,99.500,0.0,0.0,0.0,608112640.0,75534336.0,338993152.0,3120685056.0,0.0,0.0,351.0,1457.0,0.0,0.0,java / 0:4096
25-09 09:54:43,0.500,0.0,99.500,0.0,0.0,0.0,608112640.0,75534336.0,338993152.0,3120685056.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:54:44,0.0,0.500,99.500,0.0,0.0,0.0,608112640.0,75534336.0,338993152.0,3120685056.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:54:45,0.0,0.0,99.495,0.505,0.0,0.0,608067584.0,75542528.0,338997248.0,3120717824.0,0.0,12288.0,351.0,1457.0,0.0,2.0,java / 0:4096
25-09 09:54:46,0.498,0.498,99.005,0.0,0.0,0.0,608067584.0,75542528.0,338997248.0,3120717824.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 09:54:47,0.503,0.0,99.497,0.0,0.0,0.0,608067584.0,75542528.0,338997248.0,3120717824.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:54:48,0.0,0.0,100.0,0.0,0.0,0.0,608067584.0,75542528.0,338997248.0,3120717824.0,0.0,0.0,429.0,1911.0,0.0,0.0,java / 0:4096
25-09 09:54:49,0.0,1.0,99.0,0.0,0.0,0.0,608067584.0,75542528.0,338997248.0,3120717824.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:54:50,0.498,0.0,98.507,0.995,0.0,0.0,608059392.0,75550720.0,338997248.0,3120717824.0,0.0,12288.0,319.0,1364.0,0.0,2.0,java / 0:4096
25-09 09:54:51,0.503,0.0,99.497,0.0,0.0,0.0,608026624.0,75550720.0,338997248.0,3120750592.0,0.0,0.0,351.0,1473.0,0.0,0.0,java / 0:4096
25-09 09:54:52,0.0,0.0,100.0,0.0,0.0,0.0,608026624.0,75550720.0,338997248.0,3120750592.0,0.0,0.0,319.0,1364.0,0.0,0.0,java / 0:4096
25-09 09:54:53,0.500,0.0,99.500,0.0,0.0,0.0,608026624.0,75550720.0,338997248.0,3120750592.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 09:54:54,0.0,0.503,99.497,0.0,0.0,0.0,608026624.0,75550720.0,338997248.0,3120750592.0,0.0,0.0,285.0,1421.0,0.0,0.0,java / 0:4096
25-09 09:54:55,0.500,0.0,99.0,0.500,0.0,0.0,608018432.0,75558912.0,338997248.0,3120750592.0,0.0,12288.0,571.0,2058.0,0.0,2.0,java / 0:4096
25-09 09:54:56,0.0,0.0,100.0,0.0,0.0,0.0,608018432.0,75558912.0,338997248.0,3120750592.0,0.0,0.0,109.0,1462.0,0.0,0.0,java / 0:4096
25-09 09:54:57,0.0,0.498,99.502,0.0,0.0,0.0,607985664.0,75558912.0,338997248.0,3120783360.0,0.0,0.0,219.0,1039.0,0.0,0.0,java / 0:4096
25-09 09:54:58,0.503,0.0,99.497,0.0,0.0,0.0,607985664.0,75558912.0,338997248.0,3120783360.0,0.0,0.0,109.0,420.0,0.0,0.0,java / 0:4096
25-09 09:54:59,0.500,0.0,99.500,0.0,0.0,0.0,607985664.0,75558912.0,338997248.0,3120783360.0,0.0,0.0,721.0,2198.0,0.0,0.0,java / 0:4096
25-09 09:55:00,0.0,0.500,98.500,1.0,0.0,0.0,607977472.0,75567104.0,338997248.0,3120783360.0,0.0,12288.0,393.0,1499.0,0.0,2.0,java / 0:4096
25-09 09:55:01,0.500,0.0,99.500,0.0,0.0,0.0,607977472.0,75567104.0,338997248.0,3120783360.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 09:55:02,0.0,0.500,99.500,0.0,0.0,0.0,607944704.0,75567104.0,338997248.0,3120816128.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:55:03,0.500,0.500,99.0,0.0,0.0,0.0,607944704.0,75567104.0,338997248.0,3120816128.0,0.0,0.0,351.0,1457.0,0.0,0.0,java / 0:4096
25-09 09:55:04,0.0,0.0,100.0,0.0,0.0,0.0,607944704.0,75567104.0,338997248.0,3120816128.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:55:05,0.500,0.500,98.500,0.500,0.0,0.0,607936512.0,75575296.0,338997248.0,3120816128.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 09:55:06,0.500,0.0,99.500,0.0,0.0,0.0,607936512.0,75575296.0,338997248.0,3120816128.0,0.0,0.0,351.0,1473.0,0.0,0.0,java / 0:4096
25-09 09:55:07,0.0,0.0,100.0,0.0,0.0,0.0,607936512.0,75575296.0,338997248.0,3120816128.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 09:55:08,0.495,0.990,98.515,0.0,0.0,0.0,607903744.0,75575296.0,338997248.0,3120848896.0,0.0,40960.0,241.0,910.0,0.0,7.0,java / 0:8192
25-09 09:55:09,0.0,0.0,100.0,0.0,0.0,0.0,607903744.0,75575296.0,338997248.0,3120848896.0,0.0,0.0,351.0,1489.0,0.0,0.0,java / 0:4096
25-09 09:55:10,0.503,0.0,98.492,1.005,0.0,0.0,607895552.0,75583488.0,338997248.0,3120848896.0,0.0,32768.0,241.0,934.0,0.0,3.0,java / 0:4096
25-09 09:55:11,0.0,0.500,99.500,0.0,0.0,0.0,607895552.0,75583488.0,338997248.0,3120848896.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 09:55:12,0.995,0.0,99.005,0.0,0.0,0.0,607895552.0,75583488.0,338997248.0,3120848896.0,0.0,0.0,351.0,1457.0,0.0,0.0,java / 0:4096
25-09 09:55:13,0.0,0.0,100.0,0.0,0.0,0.0,607924224.0,75583488.0,338960384.0,3120857088.0,0.0,0.0,241.0,934.0,0.0,0.0,java / 0:4096
