"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-worker-6",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output rf3t2_cidd_6.csv",,,,"Date:","26 Sep 2019 04:37:29 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
26-09 04:37:55,0.503,0.0,99.497,0.0,0.0,0.0,518844416.0,8241152.0,148561920.0,3467677696.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:37:56,0.500,0.500,99.0,0.0,0.0,0.0,518844416.0,8241152.0,148561920.0,3467677696.0,1048576.0,0.0,281.0,1397.0,4.0,0.0,java / 1048576:0
26-09 04:37:57,0.503,0.0,99.497,0.0,0.0,0.0,518971392.0,8241152.0,148561920.0,3467550720.0,1048576.0,0.0,215.0,917.0,4.0,0.0,java / 1048576:0
26-09 04:37:58,0.503,0.0,98.995,0.503,0.0,0.0,518836224.0,8249344.0,148561920.0,3467677696.0,1048576.0,16384.0,173.0,827.0,4.0,2.0,java / 1048576:0
26-09 04:37:59,0.503,0.0,99.497,0.0,0.0,0.0,518930432.0,8249344.0,148561920.0,3467583488.0,1048576.0,0.0,347.0,1507.0,4.0,0.0,java / 1048576:0
26-09 04:38:00,0.995,0.498,98.507,0.0,0.0,0.0,518930432.0,8249344.0,148561920.0,3467583488.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:01,0.500,0.0,99.0,0.500,0.0,0.0,518930432.0,8249344.0,148561920.0,3467583488.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:02,0.500,0.0,99.0,0.0,0.0,0.500,518930432.0,8249344.0,148561920.0,3467583488.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:38:03,0.0,0.0,100.0,0.0,0.0,0.0,518930432.0,8249344.0,148561920.0,3467583488.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:04,0.0,1.0,98.500,0.500,0.0,0.0,518795264.0,8257536.0,148561920.0,3467710464.0,1048576.0,49152.0,173.0,851.0,4.0,9.0,java / 1048576:0
26-09 04:38:05,0.503,0.0,99.497,0.0,0.0,0.0,518795264.0,8257536.0,148561920.0,3467710464.0,1048576.0,0.0,389.0,1549.0,4.0,0.0,java / 1048576:0
26-09 04:38:06,0.500,0.0,99.500,0.0,0.0,0.0,518762496.0,8257536.0,148561920.0,3467743232.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:07,0.0,0.500,99.0,0.500,0.0,0.0,518762496.0,8257536.0,148561920.0,3467743232.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:08,0.503,0.0,99.497,0.0,0.0,0.0,518762496.0,8257536.0,148561920.0,3467743232.0,1048576.0,0.0,281.0,1397.0,4.0,0.0,java / 1048576:0
26-09 04:38:09,0.500,0.0,99.500,0.0,0.0,0.0,518758400.0,8257536.0,148692992.0,3467616256.0,1179648.0,0.0,173.0,851.0,5.0,0.0,java / 1179648:0
26-09 04:38:10,0.0,0.0,99.492,0.508,0.0,0.0,518877184.0,8265728.0,148692992.0,3467489280.0,1048576.0,24576.0,173.0,851.0,4.0,3.0,java / 1048576:0
26-09 04:38:11,0.0,0.503,99.497,0.0,0.0,0.0,518877184.0,8265728.0,148692992.0,3467489280.0,1048576.0,0.0,281.0,1471.0,4.0,0.0,java / 1048576:0
26-09 04:38:12,0.500,0.0,99.500,0.0,0.0,0.0,518877184.0,8265728.0,148692992.0,3467489280.0,1048576.0,0.0,239.0,1583.0,4.0,0.0,java / 1048576:0
26-09 04:38:13,0.0,0.503,99.497,0.0,0.0,0.0,519266304.0,8265728.0,148430848.0,3467362304.0,786432.0,0.0,173.0,851.0,3.0,0.0,java / 786432:0
26-09 04:38:14,1.0,0.0,99.0,0.0,0.0,0.0,519122944.0,8265728.0,148430848.0,3467505664.0,1048576.0,40960.0,281.0,1397.0,4.0,2.0,java / 1048576:8192
26-09 04:38:15,0.0,0.0,100.0,0.0,0.0,0.0,519217152.0,8265728.0,148430848.0,3467411456.0,1048576.0,0.0,173.0,867.0,4.0,0.0,java / 1048576:0
26-09 04:38:16,0.0,0.0,98.500,1.500,0.0,0.0,519208960.0,8273920.0,148430848.0,3467411456.0,1048576.0,20480.0,173.0,851.0,4.0,2.0,java / 1048576:0
26-09 04:38:17,0.0,0.505,99.495,0.0,0.0,0.0,519081984.0,8273920.0,148430848.0,3467538432.0,1048576.0,0.0,281.0,1405.0,4.0,0.0,java / 1048576:12288
26-09 04:38:18,0.995,0.498,98.507,0.0,0.0,0.0,519208960.0,8273920.0,148430848.0,3467411456.0,1048576.0,0.0,239.0,953.0,4.0,0.0,java / 1048576:0
26-09 04:38:19,1.0,0.0,99.0,0.0,0.0,0.0,519081984.0,8273920.0,148430848.0,3467538432.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:20,0.503,0.0,98.995,0.503,0.0,0.0,519081984.0,8273920.0,148430848.0,3467538432.0,1048576.0,0.0,281.0,1397.0,4.0,0.0,java / 1048576:0
26-09 04:38:21,0.503,0.0,98.492,1.005,0.0,0.0,519081984.0,8282112.0,148422656.0,3467538432.0,1048576.0,20480.0,107.0,2019.0,4.0,2.0,java / 1048576:0
26-09 04:38:22,0.500,0.0,99.500,0.0,0.0,0.0,519041024.0,8282112.0,148430848.0,3467571200.0,1048576.0,0.0,539.0,1315.0,4.0,0.0,java / 1048576:0
26-09 04:38:23,0.500,0.500,99.0,0.0,0.0,0.0,519036928.0,8282112.0,148434944.0,3467571200.0,1048576.0,0.0,281.0,1397.0,4.0,0.0,java / 1048576:0
26-09 04:38:24,0.0,0.0,100.0,0.0,0.0,0.0,519036928.0,8282112.0,148434944.0,3467571200.0,1048576.0,4096.0,173.0,851.0,4.0,1.0,java / 1048576:0
26-09 04:38:25,0.500,0.0,99.500,0.0,0.0,0.0,519032832.0,8282112.0,148566016.0,3467444224.0,1179648.0,0.0,239.0,961.0,5.0,0.0,java / 1179648:0
26-09 04:38:26,0.500,0.500,98.500,0.500,0.0,0.0,519159808.0,8282112.0,148566016.0,3467317248.0,1048576.0,0.0,281.0,1397.0,4.0,0.0,java / 1048576:0
26-09 04:38:27,0.503,0.0,98.995,0.503,0.0,0.0,519151616.0,8290304.0,148566016.0,3467317248.0,1048576.0,12288.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:38:28,0.0,0.0,100.0,0.0,0.0,0.0,519151616.0,8290304.0,148566016.0,3467317248.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 04:38:29,0.503,0.0,99.497,0.0,0.0,0.0,518897664.0,8290304.0,148566016.0,3467571200.0,1048576.0,0.0,281.0,1397.0,4.0,0.0,java / 1048576:0
26-09 04:38:30,0.500,0.0,99.0,0.500,0.0,0.0,519245824.0,8290304.0,148566016.0,3467223040.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:31,0.0,0.0,100.0,0.0,0.0,0.0,519245824.0,8290304.0,148566016.0,3467223040.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:32,1.0,0.500,98.0,0.500,0.0,0.0,519237632.0,8298496.0,148566016.0,3467223040.0,1048576.0,12288.0,347.0,1491.0,4.0,2.0,java / 1048576:0
26-09 04:38:33,0.495,0.495,98.515,0.495,0.0,0.0,518856704.0,8298496.0,148566016.0,3467603968.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 04:38:34,0.0,0.0,100.0,0.0,0.0,0.0,519434240.0,8298496.0,148566016.0,3467026432.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:35,0.0,0.503,99.497,0.0,0.0,0.0,519434240.0,8298496.0,148566016.0,3467026432.0,1048576.0,0.0,281.0,1397.0,4.0,0.0,java / 1048576:0
26-09 04:38:36,1.0,0.0,99.0,0.0,0.0,0.0,519434240.0,8298496.0,148566016.0,3467026432.0,1048576.0,0.0,215.0,893.0,4.0,0.0,java / 1048576:0
26-09 04:38:37,0.498,0.498,98.010,0.995,0.0,0.0,519393280.0,8306688.0,148566016.0,3467059200.0,1048576.0,12288.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:38:38,0.505,0.0,99.495,0.0,0.0,0.0,519393280.0,8306688.0,148566016.0,3467059200.0,1048576.0,0.0,281.0,1405.0,4.0,0.0,java / 1048576:0
26-09 04:38:39,0.0,0.500,99.500,0.0,0.0,0.0,519393280.0,8306688.0,148566016.0,3467059200.0,1048576.0,8192.0,173.0,851.0,4.0,1.0,java / 1048576:0
26-09 04:38:40,0.505,0.0,99.495,0.0,0.0,0.0,519393280.0,8306688.0,148566016.0,3467059200.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 04:38:41,0.503,0.0,99.497,0.0,0.0,0.0,519639040.0,8306688.0,148320256.0,3467059200.0,802816.0,0.0,281.0,1397.0,4.0,0.0,java / 802816:0
26-09 04:38:42,0.995,0.0,98.010,0.995,0.0,0.0,519630848.0,8314880.0,148320256.0,3467059200.0,1048576.0,24576.0,239.0,945.0,4.0,3.0,java / 1048576:0
26-09 04:38:43,0.0,0.0,100.0,0.0,0.0,0.0,519630848.0,8314880.0,148320256.0,3467059200.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 04:38:44,1.005,0.0,98.995,0.0,0.0,0.0,519606272.0,8314880.0,148320256.0,3467083776.0,1048576.0,57344.0,281.0,1397.0,4.0,6.0,java / 1048576:8192
26-09 04:38:45,0.498,0.498,98.507,0.498,0.0,0.0,519352320.0,8314880.0,148320256.0,3467337728.0,1048576.0,0.0,173.0,867.0,4.0,0.0,java / 1048576:8192
26-09 04:38:46,0.0,0.0,100.0,0.0,0.0,0.0,519573504.0,8314880.0,148320256.0,3467116544.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:47,0.503,0.503,98.492,0.503,0.0,0.0,519565312.0,8323072.0,148320256.0,3467116544.0,1048576.0,20480.0,425.0,1977.0,4.0,2.0,java / 1048576:4096
26-09 04:38:48,0.495,0.495,98.515,0.495,0.0,0.0,519565312.0,8323072.0,148320256.0,3467116544.0,1048576.0,0.0,173.0,867.0,4.0,0.0,java / 1048576:0
26-09 04:38:49,0.503,0.0,99.497,0.0,0.0,0.0,519311360.0,8323072.0,148320256.0,3467370496.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:50,1.0,0.500,98.500,0.0,0.0,0.0,519565312.0,8323072.0,148320256.0,3467116544.0,1048576.0,0.0,281.0,1397.0,4.0,0.0,java / 1048576:0
26-09 04:38:51,0.498,0.498,99.005,0.0,0.0,0.0,519561216.0,8323072.0,148324352.0,3467116544.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:52,0.500,0.0,98.500,1.0,0.0,0.0,519553024.0,8331264.0,148324352.0,3467116544.0,1048576.0,16384.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:38:53,0.500,0.500,99.0,0.0,0.0,0.0,519520256.0,8331264.0,148324352.0,3467149312.0,1048576.0,0.0,281.0,1471.0,4.0,0.0,java / 1048576:0
26-09 04:38:54,0.503,0.0,99.497,0.0,0.0,0.0,519106560.0,8331264.0,149372928.0,3466514432.0,1048576.0,0.0,239.0,1583.0,4.0,0.0,java / 1048576:0
26-09 04:38:55,0.0,0.503,99.497,0.0,0.0,0.0,518979584.0,8331264.0,149372928.0,3466641408.0,1048576.0,0.0,66.0,1142.0,4.0,0.0,java / 1048576:0
26-09 04:38:56,1.0,0.0,99.0,0.0,0.0,0.0,518979584.0,8331264.0,149372928.0,3466641408.0,1048576.0,0.0,437.0,1331.0,4.0,0.0,java / 1048576:0
26-09 04:38:57,0.0,0.0,98.995,1.005,0.0,0.0,518971392.0,8339456.0,149372928.0,3466641408.0,1048576.0,12288.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:38:58,0.0,0.505,99.495,0.0,0.0,0.0,518971392.0,8339456.0,149372928.0,3466641408.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 04:38:59,0.503,0.0,99.497,0.0,0.0,0.0,519016448.0,8339456.0,149073920.0,3466895360.0,749568.0,0.0,281.0,1397.0,3.0,0.0,java / 749568:0
26-09 04:39:00,0.498,0.498,98.507,0.498,0.0,0.0,518922240.0,8339456.0,149422080.0,3466641408.0,1474560.0,0.0,173.0,851.0,11.0,0.0,java / 1474560:0
26-09 04:39:01,0.503,0.0,99.497,0.0,0.0,0.0,518508544.0,8339456.0,149422080.0,3467055104.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:02,1.0,0.0,98.0,1.0,0.0,0.0,519077888.0,8347648.0,149225472.0,3466674176.0,851968.0,12288.0,347.0,1491.0,4.0,2.0,java / 851968:0
26-09 04:39:03,0.498,0.995,98.507,0.0,0.0,0.0,518823936.0,8347648.0,149225472.0,3466928128.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 04:39:04,1.0,0.0,99.0,0.0,0.0,0.0,518950912.0,8347648.0,149225472.0,3466801152.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:05,0.503,0.0,99.497,0.0,0.0,0.0,519204864.0,8347648.0,149225472.0,3466547200.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:39:06,0.990,0.495,98.020,0.0,0.0,0.495,519581696.0,8347648.0,149356544.0,3466039296.0,1179648.0,0.0,173.0,851.0,5.0,0.0,java / 1179648:0
26-09 04:39:07,1.005,0.0,98.492,0.503,0.0,0.0,519569408.0,8359936.0,149356544.0,3466039296.0,1048576.0,53248.0,215.0,893.0,4.0,2.0,java / 1048576:0
26-09 04:39:08,0.498,0.498,99.005,0.0,0.0,0.0,519442432.0,8359936.0,149356544.0,3466166272.0,1048576.0,0.0,281.0,1405.0,4.0,0.0,java / 1048576:0
26-09 04:39:09,0.0,0.0,100.0,0.0,0.0,0.0,519409664.0,8359936.0,149356544.0,3466199040.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:10,0.503,0.0,99.497,0.0,0.0,0.0,519409664.0,8359936.0,149356544.0,3466199040.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:11,0.503,0.0,99.497,0.0,0.0,0.0,519536640.0,8359936.0,149356544.0,3466072064.0,1048576.0,0.0,281.0,1397.0,4.0,0.0,java / 1048576:0
26-09 04:39:12,0.503,0.0,99.497,0.0,0.0,0.0,519536640.0,8359936.0,149356544.0,3466072064.0,1048576.0,0.0,329.0,1411.0,4.0,0.0,java / 1048576:0
26-09 04:39:13,0.0,0.503,98.995,0.503,0.0,0.0,519655424.0,8368128.0,149356544.0,3465945088.0,1048576.0,12288.0,173.0,1279.0,4.0,2.0,java / 1048576:0
26-09 04:39:14,1.0,0.0,99.0,0.0,0.0,0.0,519651328.0,8368128.0,149487616.0,3465818112.0,1179648.0,49152.0,347.0,1507.0,5.0,3.0,java / 1179648:8192
26-09 04:39:15,0.500,0.0,99.0,0.500,0.0,0.0,519651328.0,8368128.0,149487616.0,3465818112.0,1048576.0,0.0,173.0,867.0,4.0,0.0,java / 1048576:0
26-09 04:39:16,0.0,0.0,100.0,0.0,0.0,0.0,519618560.0,8368128.0,149487616.0,3465850880.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:17,0.0,0.503,99.497,0.0,0.0,0.0,519872512.0,8368128.0,149487616.0,3465596928.0,1048576.0,0.0,281.0,1397.0,4.0,0.0,java / 1048576:12288
26-09 04:39:18,1.500,0.0,98.500,0.0,0.0,0.0,519872512.0,8368128.0,149487616.0,3465596928.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:19,0.503,0.0,97.990,1.508,0.0,0.0,519872512.0,8376320.0,149479424.0,3465596928.0,1048576.0,81920.0,173.0,851.0,4.0,13.0,java / 1048576:0
26-09 04:39:20,0.0,0.503,99.497,0.0,0.0,0.0,519733248.0,8376320.0,149491712.0,3465723904.0,1048576.0,0.0,281.0,1405.0,4.0,0.0,java / 1048576:0
26-09 04:39:21,0.503,0.503,98.995,0.0,0.0,0.0,519733248.0,8376320.0,149491712.0,3465723904.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:22,0.503,0.0,99.497,0.0,0.0,0.0,520056832.0,8376320.0,149491712.0,3465400320.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:23,0.0,0.0,100.0,0.0,0.0,0.0,519929856.0,8376320.0,149491712.0,3465527296.0,1048576.0,0.0,281.0,1397.0,4.0,0.0,java / 1048576:0
26-09 04:39:24,0.498,0.0,99.005,0.498,0.0,0.0,520056832.0,8376320.0,149491712.0,3465400320.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:25,0.505,0.0,98.990,0.505,0.0,0.0,520015872.0,8384512.0,149491712.0,3465433088.0,1048576.0,12288.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:39:26,0.503,0.0,98.995,0.503,0.0,0.0,520015872.0,8384512.0,149491712.0,3465433088.0,1048576.0,0.0,281.0,1405.0,4.0,0.0,java / 1048576:0
26-09 04:39:27,0.500,0.0,99.500,0.0,0.0,0.0,520015872.0,8384512.0,149491712.0,3465433088.0,1048576.0,0.0,275.0,917.0,4.0,0.0,java / 1048576:0
26-09 04:39:28,0.0,0.503,99.497,0.0,0.0,0.0,520015872.0,8384512.0,149491712.0,3465433088.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:29,0.498,0.498,98.507,0.498,0.0,0.0,520015872.0,8384512.0,149491712.0,3465433088.0,1048576.0,0.0,281.0,1397.0,4.0,0.0,java / 1048576:0
26-09 04:39:30,0.0,0.0,99.495,0.505,0.0,0.0,520003584.0,8392704.0,149622784.0,3465306112.0,1179648.0,12288.0,239.0,945.0,5.0,2.0,java / 1179648:0
26-09 04:39:31,0.995,0.0,99.005,0.0,0.0,0.0,520138752.0,8392704.0,149360640.0,3465433088.0,786432.0,0.0,173.0,859.0,3.0,0.0,java / 786432:0
26-09 04:39:32,0.503,0.0,99.497,0.0,0.0,0.0,520138752.0,8392704.0,149360640.0,3465433088.0,1048576.0,0.0,281.0,1397.0,4.0,0.0,java / 1048576:0
26-09 04:39:33,0.503,0.0,99.497,0.0,0.0,0.0,519979008.0,8392704.0,149360640.0,3465592832.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:34,0.498,0.498,98.507,0.498,0.0,0.0,520105984.0,8392704.0,149360640.0,3465465856.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:35,0.503,0.0,98.995,0.503,0.0,0.0,520097792.0,8400896.0,149360640.0,3465465856.0,1048576.0,12288.0,347.0,1557.0,4.0,2.0,java / 1048576:0
26-09 04:39:36,0.500,0.500,99.0,0.0,0.0,0.0,520097792.0,8400896.0,149360640.0,3465465856.0,1048576.0,0.0,569.0,2109.0,4.0,0.0,java / 1048576:0
26-09 04:39:37,0.0,0.0,100.0,0.0,0.0,0.0,519970816.0,8400896.0,149360640.0,3465592832.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:38,1.005,0.0,98.995,0.0,0.0,0.0,520065024.0,8400896.0,149360640.0,3465498624.0,1048576.0,0.0,323.0,1439.0,4.0,0.0,java / 1048576:0
26-09 04:39:39,0.0,0.0,99.500,0.500,0.0,0.0,520065024.0,8400896.0,149360640.0,3465498624.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:40,0.505,0.0,98.990,0.505,0.0,0.0,520056832.0,8409088.0,149360640.0,3465498624.0,1048576.0,12288.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:39:41,0.498,0.995,98.507,0.0,0.0,0.0,520056832.0,8409088.0,149360640.0,3465498624.0,1048576.0,0.0,281.0,1405.0,4.0,0.0,java / 1048576:0
26-09 04:39:42,0.503,0.0,99.497,0.0,0.0,0.0,520056832.0,8409088.0,149360640.0,3465498624.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:43,0.495,0.495,98.515,0.495,0.0,0.0,520056832.0,8409088.0,149360640.0,3465498624.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:44,0.0,0.0,100.0,0.0,0.0,0.0,520056832.0,8409088.0,149360640.0,3465498624.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:39:45,2.0,0.0,97.0,1.0,0.0,0.0,520015872.0,8417280.0,149360640.0,3465531392.0,1048576.0,61440.0,317.0,1431.0,4.0,5.0,java / 1048576:12288
26-09 04:39:46,0.0,0.500,99.500,0.0,0.0,0.0,520011776.0,8417280.0,149491712.0,3465404416.0,1179648.0,0.0,173.0,867.0,5.0,0.0,java / 1179648:0
26-09 04:39:47,0.995,0.0,98.507,0.498,0.0,0.0,520011776.0,8417280.0,149491712.0,3465404416.0,1048576.0,0.0,281.0,1397.0,4.0,0.0,java / 1048576:4096
26-09 04:39:48,0.0,0.0,100.0,0.0,0.0,0.0,520007680.0,8417280.0,149495808.0,3465404416.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:4096
26-09 04:39:49,0.503,0.0,99.497,0.0,0.0,0.0,520007680.0,8417280.0,149495808.0,3465404416.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:39:50,0.500,0.500,98.500,0.500,0.0,0.0,519999488.0,8425472.0,149495808.0,3465404416.0,1048576.0,32768.0,347.0,1491.0,4.0,3.0,java / 1048576:0
