"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-worker-9",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output rf3_cidd_9.csv",,,,"Date:","25 Sep 2019 05:48:12 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
25-09 05:48:32,0.0,0.0,100.0,0.0,0.0,0.0,559185920.0,5607424.0,88047616.0,3490484224.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:33,0.503,0.0,98.995,0.503,0.0,0.0,559185920.0,5615616.0,88039424.0,3490484224.0,0.0,20480.0,285.0,1354.0,0.0,2.0,java / 0:4096
25-09 05:48:34,0.500,0.0,99.500,0.0,0.0,0.0,559177728.0,5615616.0,88047616.0,3490484224.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 05:48:35,0.0,0.500,99.500,0.0,0.0,0.0,559177728.0,5615616.0,88047616.0,3490484224.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:36,0.0,0.500,99.500,0.0,0.0,0.0,559144960.0,5615616.0,88047616.0,3490516992.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:48:37,0.0,0.503,99.497,0.0,0.0,0.0,559144960.0,5615616.0,88047616.0,3490516992.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:38,0.995,0.0,99.005,0.0,0.0,0.0,559144960.0,5615616.0,88047616.0,3490516992.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:39,0.0,0.500,98.500,1.0,0.0,0.0,559132672.0,5623808.0,88051712.0,3490516992.0,0.0,12288.0,285.0,1354.0,0.0,2.0,java / 0:4096
25-09 05:48:40,0.500,0.0,99.500,0.0,0.0,0.0,559132672.0,5623808.0,88051712.0,3490516992.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:48:41,0.0,0.500,99.500,0.0,0.0,0.0,559132672.0,5623808.0,88051712.0,3490516992.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:42,0.498,0.498,99.005,0.0,0.0,0.0,559116288.0,5623808.0,88051712.0,3490533376.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:48:43,0.503,0.0,99.497,0.0,0.0,0.0,559116288.0,5623808.0,88051712.0,3490533376.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 05:48:44,0.500,0.0,99.0,0.500,0.0,0.0,559108096.0,5632000.0,88051712.0,3490533376.0,0.0,16384.0,175.0,808.0,0.0,2.0,java / 0:4096
25-09 05:48:45,0.0,0.503,99.497,0.0,0.0,0.0,559271936.0,5632000.0,88051712.0,3490369536.0,0.0,0.0,327.0,1412.0,0.0,0.0,java / 0:4096
25-09 05:48:46,0.0,0.0,100.0,0.0,0.0,0.0,559271936.0,5632000.0,88051712.0,3490369536.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:48:47,0.498,0.498,99.005,0.0,0.0,0.0,559271936.0,5632000.0,88051712.0,3490369536.0,0.0,172032.0,175.0,808.0,0.0,31.0,java / 0:4096
25-09 05:48:48,0.500,0.0,99.500,0.0,0.0,0.0,559271936.0,5632000.0,88051712.0,3490369536.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:4096
25-09 05:48:49,0.0,0.503,99.497,0.0,0.0,0.0,559271936.0,5632000.0,88051712.0,3490369536.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:50,0.985,0.0,97.537,0.985,0.0,0.493,559263744.0,5640192.0,88051712.0,3490369536.0,0.0,24576.0,175.0,808.0,0.0,3.0,java / 0:4096
25-09 05:48:51,0.0,0.0,100.0,0.0,0.0,0.0,559263744.0,5640192.0,88051712.0,3490369536.0,0.0,0.0,351.0,1472.0,0.0,0.0,java / 0:4096
25-09 05:48:52,0.498,0.0,99.502,0.0,0.0,0.0,559263744.0,5640192.0,88051712.0,3490369536.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:53,0.0,0.503,99.497,0.0,0.0,0.0,559230976.0,5640192.0,88051712.0,3490402304.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:54,0.498,0.498,99.005,0.0,0.0,0.0,559230976.0,5640192.0,88051712.0,3490402304.0,0.0,0.0,285.0,1420.0,0.0,0.0,java / 0:4096
25-09 05:48:55,0.0,0.0,100.0,0.0,0.0,0.0,559230976.0,5640192.0,88051712.0,3490402304.0,0.0,0.0,571.0,2058.0,0.0,0.0,java / 0:4096
25-09 05:48:56,0.995,0.0,97.512,1.493,0.0,0.0,559222784.0,5648384.0,88051712.0,3490402304.0,0.0,12288.0,319.0,1364.0,0.0,2.0,java / 0:4096
25-09 05:48:57,0.503,0.0,99.497,0.0,0.0,0.0,559222784.0,5648384.0,88051712.0,3490402304.0,0.0,40960.0,351.0,1472.0,0.0,7.0,java / 0:8192
25-09 05:48:58,0.0,0.503,99.497,0.0,0.0,0.0,559190016.0,5648384.0,88051712.0,3490435072.0,0.0,0.0,241.0,942.0,0.0,0.0,java / 0:4096
25-09 05:48:59,0.498,0.498,99.005,0.0,0.0,0.0,559190016.0,5648384.0,88051712.0,3490435072.0,0.0,0.0,241.0,934.0,0.0,0.0,java / 0:4096
25-09 05:49:00,0.0,0.0,100.0,0.0,0.0,0.0,559190016.0,5648384.0,88051712.0,3490435072.0,0.0,0.0,351.0,1456.0,0.0,0.0,java / 0:4096
25-09 05:49:01,0.498,0.498,99.005,0.0,0.0,0.0,559190016.0,5648384.0,88051712.0,3490435072.0,0.0,0.0,241.0,934.0,0.0,0.0,java / 0:4096
25-09 05:49:02,0.498,0.498,98.010,0.995,0.0,0.0,559181824.0,5656576.0,88051712.0,3490435072.0,0.0,20480.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:49:03,0.0,0.0,100.0,0.0,0.0,0.0,559181824.0,5656576.0,88051712.0,3490435072.0,0.0,0.0,351.0,1472.0,0.0,0.0,java / 0:4096
25-09 05:49:04,0.500,0.0,99.500,0.0,0.0,0.0,559149056.0,5656576.0,88051712.0,3490467840.0,0.0,0.0,319.0,1364.0,0.0,0.0,java / 0:4096
25-09 05:49:05,0.503,0.0,99.497,0.0,0.0,0.0,559149056.0,5656576.0,88051712.0,3490467840.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:49:06,0.500,0.0,99.500,0.0,0.0,0.0,559149056.0,5656576.0,88051712.0,3490467840.0,0.0,0.0,351.0,1456.0,0.0,0.0,java / 0:4096
25-09 05:49:07,0.498,0.498,99.005,0.0,0.0,0.0,559149056.0,5656576.0,88051712.0,3490467840.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:49:08,0.0,0.503,98.995,0.503,0.0,0.0,559267840.0,5664768.0,88051712.0,3490340864.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:49:09,0.0,0.500,99.500,0.0,0.0,0.0,559263744.0,5664768.0,88055808.0,3490340864.0,0.0,0.0,351.0,1472.0,0.0,0.0,java / 0:4096
25-09 05:49:10,0.498,0.498,99.005,0.0,0.0,0.0,559230976.0,5664768.0,88055808.0,3490373632.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:49:11,0.0,0.0,100.0,0.0,0.0,0.0,559230976.0,5664768.0,88055808.0,3490373632.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:49:12,0.503,0.0,99.497,0.0,0.0,0.0,559230976.0,5664768.0,88055808.0,3490373632.0,0.0,0.0,351.0,1456.0,0.0,0.0,java / 0:4096
25-09 05:49:13,0.498,0.498,99.005,0.0,0.0,0.0,559230976.0,5664768.0,88055808.0,3490373632.0,0.0,0.0,361.0,1406.0,0.0,0.0,java / 0:4096
25-09 05:49:14,0.498,0.498,98.010,0.995,0.0,0.0,559222784.0,5672960.0,88055808.0,3490373632.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:49:15,0.0,0.0,100.0,0.0,0.0,0.0,559222784.0,5672960.0,88055808.0,3490373632.0,0.0,0.0,351.0,1472.0,0.0,0.0,java / 0:4096
25-09 05:49:16,0.498,0.498,99.005,0.0,0.0,0.0,559190016.0,5672960.0,88055808.0,3490406400.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:49:17,0.0,0.500,99.500,0.0,0.0,0.0,559190016.0,5672960.0,88055808.0,3490406400.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:49:18,0.503,0.0,99.497,0.0,0.0,0.0,559190016.0,5672960.0,88055808.0,3490406400.0,0.0,0.0,351.0,1456.0,0.0,0.0,java / 0:4096
25-09 05:49:19,0.0,0.500,99.500,0.0,0.0,0.0,559190016.0,5672960.0,88055808.0,3490406400.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:49:20,0.498,0.498,98.010,0.995,0.0,0.0,559181824.0,5681152.0,88055808.0,3490406400.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:49:21,0.503,0.0,99.497,0.0,0.0,0.0,559181824.0,5681152.0,88055808.0,3490406400.0,0.0,0.0,351.0,1472.0,0.0,0.0,java / 0:4096
25-09 05:49:22,0.0,0.500,99.500,0.0,0.0,0.0,559149056.0,5681152.0,88055808.0,3490439168.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:49:23,0.995,0.0,99.005,0.0,0.0,0.0,559345664.0,5681152.0,88055808.0,3490242560.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:49:24,0.0,0.503,99.497,0.0,0.0,0.0,559345664.0,5681152.0,88055808.0,3490242560.0,0.0,0.0,351.0,1456.0,0.0,0.0,java / 0:4096
25-09 05:49:25,0.500,0.0,99.500,0.0,0.0,0.0,559345664.0,5681152.0,88055808.0,3490242560.0,0.0,0.0,319.0,1364.0,0.0,0.0,java / 0:4096
25-09 05:49:26,0.500,0.0,99.0,0.500,0.0,0.0,559337472.0,5689344.0,88055808.0,3490242560.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:49:27,0.0,1.0,99.0,0.0,0.0,0.0,559337472.0,5689344.0,88055808.0,3490242560.0,0.0,24576.0,429.0,1942.0,0.0,4.0,java / 0:8192
25-09 05:49:28,0.500,0.0,99.500,0.0,0.0,0.0,559304704.0,5689344.0,88055808.0,3490275328.0,0.0,0.0,241.0,942.0,0.0,0.0,java / 0:4096
25-09 05:49:29,1.500,0.500,98.0,0.0,0.0,0.0,559304704.0,5689344.0,88055808.0,3490275328.0,0.0,0.0,241.0,934.0,0.0,0.0,java / 0:4096
25-09 05:49:30,0.500,0.0,99.500,0.0,0.0,0.0,559304704.0,5689344.0,88055808.0,3490275328.0,0.0,0.0,351.0,1456.0,0.0,0.0,java / 0:4096
25-09 05:49:31,0.0,0.500,99.500,0.0,0.0,0.0,559304704.0,5689344.0,88055808.0,3490275328.0,0.0,0.0,241.0,934.0,0.0,0.0,java / 0:4096
25-09 05:49:32,0.503,0.0,98.492,1.005,0.0,0.0,559304704.0,5697536.0,88047616.0,3490275328.0,0.0,36864.0,241.0,910.0,0.0,5.0,java / 0:4096
25-09 05:49:33,0.498,0.498,99.005,0.0,0.0,0.0,559296512.0,5697536.0,88055808.0,3490275328.0,0.0,0.0,351.0,1472.0,0.0,0.0,java / 0:4096
25-09 05:49:34,0.500,0.0,99.500,0.0,0.0,0.0,559263744.0,5697536.0,88055808.0,3490308096.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:49:35,0.0,0.0,100.0,0.0,0.0,0.0,559263744.0,5697536.0,88055808.0,3490308096.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:49:36,0.500,0.0,99.500,0.0,0.0,0.0,559263744.0,5697536.0,88055808.0,3490308096.0,0.0,0.0,429.0,1976.0,0.0,0.0,java / 0:4096
25-09 05:49:37,0.500,0.0,99.500,0.0,0.0,0.0,559263744.0,5697536.0,88055808.0,3490308096.0,0.0,0.0,571.0,2058.0,0.0,0.0,java / 0:4096
25-09 05:49:38,0.498,0.498,98.010,0.995,0.0,0.0,559255552.0,5705728.0,88055808.0,3490308096.0,0.0,24576.0,241.0,910.0,0.0,3.0,java / 0:4096
25-09 05:49:39,0.503,0.0,99.497,0.0,0.0,0.0,559222784.0,5705728.0,88055808.0,3490340864.0,0.0,0.0,351.0,1472.0,0.0,0.0,java / 0:4096
25-09 05:49:40,0.0,0.500,99.500,0.0,0.0,0.0,559218688.0,5705728.0,88059904.0,3490340864.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:49:41,0.0,0.500,99.500,0.0,0.0,0.0,559218688.0,5705728.0,88059904.0,3490340864.0,0.0,0.0,283.0,952.0,0.0,0.0,java / 0:4096
25-09 05:49:42,0.0,0.0,99.500,0.0,0.0,0.500,559218688.0,5705728.0,88059904.0,3490340864.0,0.0,0.0,351.0,1456.0,0.0,0.0,java / 0:4096
25-09 05:49:43,0.500,0.500,98.500,0.500,0.0,0.0,559210496.0,5713920.0,88059904.0,3490340864.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:49:44,0.498,0.498,99.005,0.0,0.0,0.0,559210496.0,5713920.0,88059904.0,3490340864.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 05:49:45,0.500,0.500,99.0,0.0,0.0,0.0,559177728.0,5713920.0,88059904.0,3490373632.0,0.0,0.0,351.0,1456.0,0.0,0.0,java / 0:4096
25-09 05:49:46,0.495,0.495,99.010,0.0,0.0,0.0,559177728.0,5713920.0,88059904.0,3490373632.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:49:47,0.503,0.0,99.497,0.0,0.0,0.0,559177728.0,5713920.0,88059904.0,3490373632.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:49:48,0.500,0.0,99.0,0.500,0.0,0.0,559169536.0,5722112.0,88059904.0,3490373632.0,0.0,12288.0,351.0,1456.0,0.0,2.0,java / 0:4096
25-09 05:49:49,0.503,0.0,99.497,0.0,0.0,0.0,559169536.0,5722112.0,88059904.0,3490373632.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 05:49:50,0.0,0.500,99.500,0.0,0.0,0.0,559169536.0,5722112.0,88059904.0,3490373632.0,0.0,0.0,319.0,1364.0,0.0,0.0,java / 0:4096
25-09 05:49:51,0.500,0.0,99.500,0.0,0.0,0.0,559136768.0,5722112.0,88059904.0,3490406400.0,0.0,0.0,429.0,1910.0,0.0,0.0,java / 0:4096
25-09 05:49:52,0.0,0.500,99.500,0.0,0.0,0.0,559136768.0,5722112.0,88059904.0,3490406400.0,0.0,0.0,319.0,1364.0,0.0,0.0,java / 0:4096
25-09 05:49:53,0.0,0.0,98.995,1.005,0.0,0.0,559128576.0,5730304.0,88059904.0,3490406400.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:49:54,0.500,0.500,99.0,0.0,0.0,0.0,559128576.0,5730304.0,88059904.0,3490406400.0,0.0,0.0,351.0,1472.0,0.0,0.0,java / 0:4096
25-09 05:49:55,0.0,0.500,99.500,0.0,0.0,0.0,559128576.0,5730304.0,88059904.0,3490406400.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:49:56,0.500,0.0,99.500,0.0,0.0,0.0,559128576.0,5730304.0,88059904.0,3490406400.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:49:57,0.0,0.503,99.497,0.0,0.0,0.0,559095808.0,5730304.0,88059904.0,3490439168.0,0.0,24576.0,351.0,1456.0,0.0,4.0,java / 0:8192
25-09 05:49:58,0.500,0.0,98.500,1.0,0.0,0.0,559284224.0,5738496.0,88059904.0,3490242560.0,0.0,20480.0,241.0,942.0,0.0,2.0,java / 0:4096
25-09 05:49:59,0.498,0.498,99.005,0.0,0.0,0.0,559284224.0,5738496.0,88059904.0,3490242560.0,0.0,0.0,241.0,942.0,0.0,0.0,java / 0:4096
25-09 05:50:00,0.0,0.0,100.0,0.0,0.0,0.0,559284224.0,5738496.0,88059904.0,3490242560.0,0.0,0.0,351.0,1456.0,0.0,0.0,java / 0:4096
25-09 05:50:01,0.0,0.503,99.497,0.0,0.0,0.0,559284224.0,5738496.0,88059904.0,3490242560.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 05:50:02,0.995,0.0,99.005,0.0,0.0,0.0,559284224.0,5738496.0,88059904.0,3490242560.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:03,0.0,0.0,97.990,2.010,0.0,0.0,559370240.0,5746688.0,88059904.0,3490148352.0,0.0,20480.0,351.0,1456.0,0.0,2.0,java / 0:4096
25-09 05:50:04,0.498,0.498,99.005,0.0,0.0,0.0,559497216.0,5746688.0,88059904.0,3490021376.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:50:05,0.500,0.0,99.500,0.0,0.0,0.0,559497216.0,5746688.0,88059904.0,3490021376.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:50:06,0.0,0.0,100.0,0.0,0.0,0.0,559497216.0,5746688.0,88059904.0,3490021376.0,0.0,0.0,351.0,1456.0,0.0,0.0,java / 0:4096
25-09 05:50:07,0.503,0.0,99.497,0.0,0.0,0.0,559497216.0,5746688.0,88059904.0,3490021376.0,0.0,8192.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:50:08,0.503,0.0,98.995,0.503,0.0,0.0,559489024.0,5754880.0,88059904.0,3490021376.0,0.0,20480.0,319.0,1396.0,0.0,2.0,java / 0:4096
25-09 05:50:09,0.0,0.500,99.500,0.0,0.0,0.0,559489024.0,5754880.0,88059904.0,3490021376.0,0.0,0.0,327.0,1412.0,0.0,0.0,java / 0:4096
25-09 05:50:10,0.995,0.498,98.507,0.0,0.0,0.0,559456256.0,5754880.0,88059904.0,3490054144.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:11,0.500,0.0,99.500,0.0,0.0,0.0,559452160.0,5754880.0,88064000.0,3490054144.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:12,0.0,0.0,100.0,0.0,0.0,0.0,559452160.0,5754880.0,88064000.0,3490054144.0,0.0,20480.0,285.0,1354.0,0.0,5.0,java / 0:4096
25-09 05:50:13,0.498,0.498,97.512,1.493,0.0,0.0,559443968.0,5763072.0,88064000.0,3490054144.0,0.0,12288.0,241.0,926.0,0.0,2.0,java / 0:4096
25-09 05:50:14,0.500,0.0,99.500,0.0,0.0,0.0,559443968.0,5763072.0,88064000.0,3490054144.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:50:15,0.498,0.498,99.005,0.0,0.0,0.0,559443968.0,5763072.0,88064000.0,3490054144.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:50:16,0.0,0.0,100.0,0.0,0.0,0.0,559443968.0,5763072.0,88064000.0,3490054144.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:17,0.0,0.0,100.0,0.0,0.0,0.0,559443968.0,5763072.0,88064000.0,3490054144.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:18,0.495,0.495,98.020,0.495,0.0,0.495,559398912.0,5775360.0,88064000.0,3490086912.0,0.0,49152.0,351.0,1522.0,0.0,2.0,java / 0:4096
25-09 05:50:19,0.0,0.503,99.497,0.0,0.0,0.0,559398912.0,5775360.0,88064000.0,3490086912.0,0.0,0.0,421.0,2804.0,0.0,0.0,java / 0:4096
25-09 05:50:20,0.0,0.500,99.500,0.0,0.0,0.0,559398912.0,5775360.0,88064000.0,3490086912.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:21,0.0,0.0,100.0,0.0,0.0,0.0,559398912.0,5775360.0,88064000.0,3490086912.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:50:22,0.500,0.500,99.0,0.0,0.0,0.0,559398912.0,5775360.0,88064000.0,3490086912.0,0.0,61440.0,175.0,808.0,0.0,11.0,java / 0:8192
25-09 05:50:23,1.005,0.0,97.990,1.005,0.0,0.0,558735360.0,5783552.0,88064000.0,3490742272.0,0.0,28672.0,241.0,942.0,0.0,2.0,java / 0:8192
25-09 05:50:24,0.0,0.500,99.500,0.0,0.0,0.0,558628864.0,5783552.0,88064000.0,3490848768.0,0.0,0.0,285.0,1394.0,0.0,0.0,java / 0:4096
25-09 05:50:25,0.500,0.500,99.0,0.0,0.0,0.0,558723072.0,5783552.0,88064000.0,3490754560.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 05:50:26,0.500,0.0,99.500,0.0,0.0,0.0,558723072.0,5783552.0,88064000.0,3490754560.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:27,0.0,0.0,100.0,0.0,0.0,0.0,558723072.0,5783552.0,88064000.0,3490754560.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:50:28,0.500,0.500,98.500,0.500,0.0,0.0,558587904.0,5791744.0,88064000.0,3490881536.0,0.0,20480.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:50:29,0.503,0.0,99.497,0.0,0.0,0.0,558587904.0,5791744.0,88064000.0,3490881536.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:50:30,0.0,0.500,99.500,0.0,0.0,0.0,558587904.0,5791744.0,88064000.0,3490881536.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:50:31,0.503,0.0,99.497,0.0,0.0,0.0,558587904.0,5791744.0,88064000.0,3490881536.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:32,0.0,0.500,99.500,0.0,0.0,0.0,558587904.0,5791744.0,88064000.0,3490881536.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:50:33,0.500,0.0,98.500,1.0,0.0,0.0,558546944.0,5799936.0,88064000.0,3490914304.0,0.0,12288.0,429.0,1910.0,0.0,2.0,java / 0:4096
25-09 05:50:34,0.498,0.498,99.005,0.0,0.0,0.0,558546944.0,5799936.0,88064000.0,3490914304.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 05:50:35,0.500,0.0,99.500,0.0,0.0,0.0,558546944.0,5799936.0,88064000.0,3490914304.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:36,0.0,0.0,100.0,0.0,0.0,0.0,558546944.0,5799936.0,88064000.0,3490914304.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:50:37,0.500,0.500,99.0,0.0,0.0,0.0,558546944.0,5799936.0,88064000.0,3490914304.0,0.0,0.0,217.0,850.0,0.0,0.0,java / 0:4096
25-09 05:50:38,0.500,0.0,98.500,1.0,0.0,0.0,558538752.0,5808128.0,88064000.0,3490914304.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
