"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-worker-7",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output rf3t2_cidd_7.csv",,,,"Date:","26 Sep 2019 04:37:35 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
26-09 04:37:44,0.500,0.500,99.0,0.0,0.0,0.0,511049728.0,8482816.0,148037632.0,3475755008.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:37:45,1.005,0.0,98.492,0.503,0.0,0.0,511008768.0,8491008.0,148037632.0,3475787776.0,1048576.0,12288.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:37:46,0.985,0.493,98.030,0.493,0.0,0.0,511008768.0,8491008.0,148037632.0,3475787776.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:37:47,1.0,0.0,99.0,0.0,0.0,0.0,511004672.0,8491008.0,148168704.0,3475660800.0,1179648.0,0.0,347.0,1491.0,5.0,0.0,java / 1179648:0
26-09 04:37:48,1.493,0.498,98.010,0.0,0.0,0.0,511004672.0,8491008.0,148168704.0,3475660800.0,1048576.0,0.0,239.0,945.0,5.0,0.0,java / 1048576:0
26-09 04:37:49,0.505,0.0,98.990,0.505,0.0,0.0,511004672.0,8491008.0,148168704.0,3475660800.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:37:50,0.990,0.990,97.525,0.495,0.0,0.0,511508480.0,8491008.0,147918848.0,3475406848.0,786432.0,20480.0,347.0,1491.0,3.0,1.0,java / 786432:20480
26-09 04:37:51,0.995,0.0,98.010,0.995,0.0,0.0,511549440.0,8499200.0,147963904.0,3475312640.0,1048576.0,16384.0,317.0,1479.0,4.0,2.0,java / 1048576:0
26-09 04:37:52,0.0,1.0,99.0,0.0,0.0,0.0,511549440.0,8499200.0,147963904.0,3475312640.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:37:53,1.005,0.0,98.995,0.0,0.0,0.0,511549440.0,8499200.0,147963904.0,3475312640.0,1048576.0,0.0,425.0,1977.0,4.0,0.0,java / 1048576:0
26-09 04:37:54,0.0,0.0,100.0,0.0,0.0,0.0,511504384.0,8499200.0,148008960.0,3475312640.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:37:55,0.498,0.995,98.507,0.0,0.0,0.0,511602688.0,8499200.0,148037632.0,3475185664.0,1179648.0,57344.0,317.0,1431.0,5.0,9.0,java / 1179648:0
26-09 04:37:56,0.990,0.495,97.525,0.990,0.0,0.0,511569920.0,8499200.0,148037632.0,3475218432.0,1048576.0,0.0,347.0,1507.0,4.0,0.0,java / 1048576:0
26-09 04:37:57,0.995,0.498,96.020,2.488,0.0,0.0,511561728.0,8507392.0,148037632.0,3475218432.0,1048576.0,16384.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:37:58,1.493,0.0,98.507,0.0,0.0,0.0,511561728.0,8507392.0,148037632.0,3475218432.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:37:59,0.503,0.503,98.995,0.0,0.0,0.0,511561728.0,8507392.0,148037632.0,3475218432.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:38:00,0.500,0.500,99.0,0.0,0.0,0.0,511557632.0,8507392.0,148041728.0,3475218432.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:01,0.990,0.0,98.515,0.495,0.0,0.0,511557632.0,8507392.0,148041728.0,3475218432.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:02,0.503,0.0,99.497,0.0,0.0,0.0,511557632.0,8507392.0,148041728.0,3475218432.0,1048576.0,0.0,281.0,1397.0,4.0,0.0,java / 1048576:0
26-09 04:38:03,1.0,0.500,98.500,0.0,0.0,0.0,511549440.0,8515584.0,148029440.0,3475230720.0,1048576.0,12288.0,173.0,851.0,4.0,2.0,java / 1048576:0
26-09 04:38:04,0.995,0.0,98.010,0.995,0.0,0.0,511549440.0,8515584.0,148029440.0,3475230720.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 04:38:05,0.503,0.0,98.995,0.503,0.0,0.0,511549440.0,8515584.0,148029440.0,3475230720.0,1048576.0,4096.0,281.0,1397.0,4.0,1.0,java / 1048576:0
26-09 04:38:06,0.995,0.498,98.507,0.0,0.0,0.0,511545344.0,8515584.0,148033536.0,3475230720.0,1048576.0,0.0,173.0,859.0,4.0,0.0,java / 1048576:0
26-09 04:38:07,0.503,0.0,99.497,0.0,0.0,0.0,511729664.0,8515584.0,148029440.0,3475050496.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:08,0.498,0.498,98.507,0.498,0.0,0.0,511442944.0,8515584.0,148123648.0,3475243008.0,1048576.0,0.0,281.0,1397.0,4.0,0.0,java / 1048576:0
26-09 04:38:09,0.995,0.498,97.015,1.493,0.0,0.0,511434752.0,8523776.0,148123648.0,3475243008.0,1048576.0,12288.0,173.0,851.0,4.0,2.0,java / 1048576:0
26-09 04:38:10,0.0,0.0,100.0,0.0,0.0,0.0,511438848.0,8523776.0,148119552.0,3475243008.0,1048576.0,8192.0,173.0,859.0,4.0,1.0,java / 1048576:0
26-09 04:38:11,0.995,0.498,98.507,0.0,0.0,0.0,511631360.0,8523776.0,148172800.0,3474997248.0,1179648.0,0.0,240.0,1216.0,5.0,0.0,java / 1179648:0
26-09 04:38:12,0.0,0.498,98.507,0.498,0.0,0.498,511504384.0,8523776.0,148160512.0,3475136512.0,1048576.0,0.0,215.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:38:13,0.500,0.0,99.500,0.0,0.0,0.0,511504384.0,8523776.0,148160512.0,3475136512.0,1048576.0,0.0,173.0,399.0,4.0,0.0,java / 1048576:0
26-09 04:38:14,0.503,0.503,98.995,0.0,0.0,0.0,511488000.0,8523776.0,148160512.0,3475152896.0,1048576.0,0.0,281.0,1825.0,4.0,0.0,java / 1048576:0
26-09 04:38:15,1.0,0.0,98.0,1.0,0.0,0.0,511479808.0,8531968.0,148160512.0,3475152896.0,1048576.0,24576.0,173.0,423.0,4.0,3.0,java / 1048576:0
26-09 04:38:16,0.0,1.0,99.0,0.0,0.0,0.0,511479808.0,8531968.0,148160512.0,3475152896.0,1048576.0,0.0,173.0,1287.0,4.0,0.0,java / 1048576:0
26-09 04:38:17,1.0,0.0,99.0,0.0,0.0,0.0,511479808.0,8531968.0,148160512.0,3475152896.0,1048576.0,0.0,281.0,1463.0,4.0,0.0,java / 1048576:0
26-09 04:38:18,0.498,0.498,98.507,0.498,0.0,0.0,511447040.0,8531968.0,148160512.0,3475185664.0,1048576.0,0.0,569.0,2093.0,4.0,0.0,java / 1048576:0
26-09 04:38:19,0.0,1.0,99.0,0.0,0.0,0.0,511598592.0,8531968.0,148008960.0,3475185664.0,786432.0,0.0,239.0,945.0,3.0,0.0,java / 786432:0
26-09 04:38:20,0.503,0.503,98.995,0.0,0.0,0.0,511709184.0,8531968.0,147898368.0,3475185664.0,1048576.0,20480.0,347.0,1491.0,4.0,1.0,java / 1048576:16384
26-09 04:38:21,0.0,1.500,97.500,1.0,0.0,0.0,511700992.0,8540160.0,147898368.0,3475185664.0,1048576.0,16384.0,107.0,1647.0,4.0,2.0,java / 1048576:0
26-09 04:38:22,0.995,0.0,99.005,0.0,0.0,0.0,511700992.0,8540160.0,147898368.0,3475185664.0,1048576.0,0.0,539.0,459.0,4.0,0.0,java / 1048576:0
26-09 04:38:23,0.503,0.0,99.497,0.0,0.0,0.0,511541248.0,8540160.0,148000768.0,3475243008.0,1048576.0,0.0,347.0,1963.0,4.0,0.0,java / 1048576:4096
26-09 04:38:24,0.990,0.495,98.020,0.495,0.0,0.0,511791104.0,8540160.0,147992576.0,3475001344.0,1048576.0,0.0,239.0,953.0,4.0,0.0,java / 1048576:0
26-09 04:38:25,0.500,0.500,99.0,0.0,0.0,0.0,511791104.0,8540160.0,147992576.0,3475001344.0,1048576.0,20480.0,239.0,945.0,4.0,1.0,java / 1048576:0
26-09 04:38:26,1.0,0.0,99.0,0.0,0.0,0.0,511741952.0,8540160.0,148041728.0,3475001344.0,1048576.0,0.0,347.0,1507.0,4.0,0.0,java / 1048576:0
26-09 04:38:27,0.505,0.0,98.990,0.505,0.0,0.0,511909888.0,8548352.0,148144128.0,3474722816.0,1179648.0,20480.0,239.0,945.0,5.0,2.0,java / 1179648:0
26-09 04:38:28,0.995,0.0,99.005,0.0,0.0,0.0,512012288.0,8548352.0,148029440.0,3474735104.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:38:29,1.0,0.500,98.500,0.0,0.0,0.0,512032768.0,8548352.0,148033536.0,3474710528.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:38:30,0.498,0.498,98.507,0.498,0.0,0.0,511975424.0,8548352.0,148033536.0,3474767872.0,1048576.0,16384.0,239.0,945.0,4.0,4.0,java / 1048576:0
26-09 04:38:31,0.503,0.0,99.497,0.0,0.0,0.0,512000000.0,8548352.0,148033536.0,3474743296.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:38:32,0.995,0.995,98.010,0.0,0.0,0.0,511975424.0,8548352.0,148033536.0,3474767872.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:38:33,1.0,0.0,98.0,1.0,0.0,0.0,511991808.0,8556544.0,148033536.0,3474743296.0,1048576.0,16384.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:38:34,0.498,0.498,99.005,0.0,0.0,0.0,511967232.0,8556544.0,148033536.0,3474767872.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:38:35,1.005,0.0,98.995,0.0,0.0,0.0,511991808.0,8556544.0,148033536.0,3474743296.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:38:36,0.0,0.503,99.497,0.0,0.0,0.0,511934464.0,8556544.0,148033536.0,3474800640.0,1048576.0,0.0,317.0,1431.0,4.0,0.0,java / 1048576:0
26-09 04:38:37,1.493,0.0,98.507,0.0,0.0,0.0,511959040.0,8556544.0,148033536.0,3474776064.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:38,1.493,0.498,97.512,0.498,0.0,0.0,511934464.0,8556544.0,148033536.0,3474800640.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:38:39,1.0,0.500,97.500,1.0,0.0,0.0,511877120.0,8564736.0,148135936.0,3474747392.0,1048576.0,16384.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:38:40,0.0,0.503,98.995,0.503,0.0,0.0,511819776.0,8564736.0,148127744.0,3474812928.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:38:41,0.500,0.500,99.0,0.0,0.0,0.0,511819776.0,8564736.0,148127744.0,3474812928.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:38:42,0.500,0.500,99.0,0.0,0.0,0.0,511889408.0,8564736.0,148025344.0,3474845696.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:43,1.500,0.0,98.500,0.0,0.0,0.0,511913984.0,8564736.0,148176896.0,3474669568.0,1179648.0,0.0,281.0,987.0,5.0,0.0,java / 1179648:0
26-09 04:38:44,0.498,0.995,98.507,0.0,0.0,0.0,511889408.0,8564736.0,148164608.0,3474706432.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:38:45,0.995,0.498,97.512,0.995,0.0,0.0,511889408.0,8572928.0,148164608.0,3474698240.0,1048576.0,28672.0,239.0,945.0,4.0,3.0,java / 1048576:0
26-09 04:38:46,0.498,0.498,99.005,0.0,0.0,0.0,511889408.0,8572928.0,148164608.0,3474698240.0,1048576.0,0.0,317.0,1463.0,4.0,0.0,java / 1048576:0
26-09 04:38:47,0.503,0.503,98.995,0.0,0.0,0.0,511856640.0,8572928.0,148164608.0,3474731008.0,1048576.0,0.0,425.0,1977.0,4.0,0.0,java / 1048576:0
26-09 04:38:48,0.498,0.498,98.010,0.995,0.0,0.0,511967232.0,8572928.0,148054016.0,3474731008.0,786432.0,0.0,239.0,945.0,3.0,0.0,java / 786432:0
26-09 04:38:49,0.500,0.500,98.500,0.500,0.0,0.0,511942656.0,8572928.0,148054016.0,3474755584.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:50,0.503,0.0,99.497,0.0,0.0,0.0,512020480.0,8572928.0,148054016.0,3474677760.0,1048576.0,20480.0,347.0,1491.0,4.0,1.0,java / 1048576:20480
26-09 04:38:51,0.500,0.500,98.0,1.0,0.0,0.0,511934464.0,8581120.0,148054016.0,3474755584.0,1048576.0,16384.0,239.0,969.0,4.0,2.0,java / 1048576:0
26-09 04:38:52,0.500,0.0,99.0,0.500,0.0,0.0,512012288.0,8581120.0,148054016.0,3474677760.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:38:53,0.500,0.500,99.0,0.0,0.0,0.0,511934464.0,8581120.0,148054016.0,3474755584.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:38:54,1.0,0.0,99.0,0.0,0.0,0.0,511979520.0,8581120.0,148054016.0,3474710528.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:55,0.500,0.0,99.500,0.0,0.0,0.0,511750144.0,8581120.0,148004864.0,3474989056.0,1048576.0,20480.0,239.0,945.0,4.0,1.0,java / 1048576:0
26-09 04:38:56,0.500,1.0,97.500,1.0,0.0,0.0,511938560.0,8589312.0,147996672.0,3474800640.0,1048576.0,16384.0,347.0,1507.0,4.0,2.0,java / 1048576:0
26-09 04:38:57,0.500,0.500,99.0,0.0,0.0,0.0,511946752.0,8589312.0,148000768.0,3474788352.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:38:58,0.0,0.498,98.507,0.995,0.0,0.0,511946752.0,8589312.0,148000768.0,3474788352.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:59,0.500,0.500,98.500,0.500,0.0,0.0,511758336.0,8589312.0,148201472.0,3474776064.0,1179648.0,0.0,347.0,1557.0,5.0,0.0,java / 1179648:0
26-09 04:39:00,0.500,0.500,99.0,0.0,0.0,0.0,511754240.0,8589312.0,149098496.0,3473883136.0,1048576.0,0.0,569.0,2093.0,4.0,0.0,java / 1048576:0
26-09 04:39:01,1.0,0.0,98.0,1.0,0.0,0.0,511619072.0,8597504.0,149098496.0,3474010112.0,1048576.0,16384.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:39:02,1.0,0.0,98.500,0.500,0.0,0.0,511619072.0,8597504.0,149098496.0,3474010112.0,1048576.0,0.0,347.0,1507.0,4.0,0.0,java / 1048576:0
26-09 04:39:03,1.0,0.0,99.0,0.0,0.0,0.0,511619072.0,8597504.0,149098496.0,3474010112.0,1048576.0,0.0,317.0,1431.0,4.0,0.0,java / 1048576:0
26-09 04:39:04,0.500,0.500,99.0,0.0,0.0,0.0,511586304.0,8597504.0,149098496.0,3474042880.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:05,0.995,0.498,98.507,0.0,0.0,0.0,511586304.0,8597504.0,149098496.0,3474042880.0,1048576.0,12288.0,347.0,1491.0,4.0,3.0,java / 1048576:0
26-09 04:39:06,0.500,0.500,98.0,1.0,0.0,0.0,511574016.0,8609792.0,149098496.0,3474042880.0,1048576.0,49152.0,239.0,961.0,4.0,2.0,java / 1048576:0
26-09 04:39:07,1.500,0.0,98.500,0.0,0.0,0.0,511574016.0,8609792.0,149098496.0,3474042880.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:39:08,0.995,0.498,98.507,0.0,0.0,0.0,511574016.0,8609792.0,149098496.0,3474042880.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:39:09,0.500,0.500,99.0,0.0,0.0,0.0,511574016.0,8609792.0,149098496.0,3474042880.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:10,0.498,0.498,99.005,0.0,0.0,0.0,511574016.0,8609792.0,149098496.0,3474042880.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:11,1.005,0.0,97.990,1.005,0.0,0.0,511475712.0,8617984.0,149155840.0,3474075648.0,1048576.0,12288.0,425.0,1977.0,4.0,2.0,java / 1048576:0
26-09 04:39:12,1.0,0.0,99.0,0.0,0.0,0.0,511602688.0,8617984.0,149155840.0,3473948672.0,1048576.0,0.0,395.0,1529.0,4.0,0.0,java / 1048576:0
26-09 04:39:13,0.500,0.500,99.0,0.0,0.0,0.0,511475712.0,8617984.0,149155840.0,3474075648.0,1048576.0,0.0,239.0,1417.0,4.0,0.0,java / 1048576:0
26-09 04:39:14,0.995,0.498,98.507,0.0,0.0,0.0,511475712.0,8617984.0,149155840.0,3474075648.0,1048576.0,0.0,389.0,1533.0,4.0,0.0,java / 1048576:0
26-09 04:39:15,0.995,0.0,98.507,0.498,0.0,0.0,511533056.0,8617984.0,149098496.0,3474075648.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:16,0.505,0.0,98.990,0.505,0.0,0.0,511614976.0,8626176.0,149229568.0,3473854464.0,1179648.0,12288.0,239.0,945.0,5.0,2.0,java / 1179648:0
26-09 04:39:17,0.995,0.0,98.507,0.498,0.0,0.0,511496192.0,8626176.0,148967424.0,3474235392.0,786432.0,0.0,347.0,1507.0,3.0,0.0,java / 786432:0
26-09 04:39:18,1.0,0.500,98.500,0.0,0.0,0.0,511496192.0,8626176.0,148967424.0,3474235392.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:19,0.0,0.503,99.497,0.0,0.0,0.0,511496192.0,8626176.0,148967424.0,3474235392.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:20,0.990,0.990,98.020,0.0,0.0,0.0,511496192.0,8626176.0,148967424.0,3474235392.0,1048576.0,28672.0,347.0,1491.0,4.0,2.0,java / 1048576:20480
26-09 04:39:21,0.503,0.0,97.990,1.508,0.0,0.0,511488000.0,8634368.0,148967424.0,3474235392.0,1048576.0,24576.0,239.0,969.0,4.0,2.0,java / 1048576:0
26-09 04:39:22,0.500,0.500,99.0,0.0,0.0,0.0,511455232.0,8634368.0,148967424.0,3474268160.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:39:23,0.995,0.498,98.507,0.0,0.0,0.0,511455232.0,8634368.0,148967424.0,3474268160.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:39:24,1.500,0.0,98.500,0.0,0.0,0.0,511455232.0,8634368.0,148967424.0,3474268160.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:25,0.995,0.498,98.507,0.0,0.0,0.0,511451136.0,8634368.0,148971520.0,3474268160.0,1048576.0,20480.0,239.0,945.0,4.0,1.0,java / 1048576:0
26-09 04:39:26,0.500,0.500,98.0,1.0,0.0,0.0,511442944.0,8642560.0,148971520.0,3474268160.0,1048576.0,16384.0,347.0,1507.0,4.0,2.0,java / 1048576:0
26-09 04:39:27,0.990,0.495,98.515,0.0,0.0,0.0,511385600.0,8642560.0,149028864.0,3474268160.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:39:28,0.500,0.500,99.0,0.0,0.0,0.0,511479808.0,8642560.0,149028864.0,3474173952.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:29,0.500,0.500,99.0,0.0,0.0,0.0,511352832.0,8642560.0,149028864.0,3474300928.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:39:30,1.0,0.0,99.0,0.0,0.0,0.0,511352832.0,8642560.0,149028864.0,3474300928.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:31,0.498,0.498,98.010,0.995,0.0,0.0,511401984.0,8650752.0,148971520.0,3474300928.0,1048576.0,16384.0,317.0,1431.0,4.0,2.0,java / 1048576:0
26-09 04:39:32,0.995,0.498,98.507,0.0,0.0,0.0,511508480.0,8650752.0,148992000.0,3474173952.0,1069056.0,0.0,347.0,1507.0,5.0,0.0,java / 1069056:0
26-09 04:39:33,1.0,0.500,98.0,0.500,0.0,0.0,511381504.0,8650752.0,148992000.0,3474300928.0,1048576.0,0.0,419.0,1497.0,4.0,0.0,java / 1048576:0
26-09 04:39:34,18.848,28.272,19.372,32.984,0.0,0.524,521494528.0,8650752.0,159879168.0,3453300736.0,10940416.0,0.0,7500.0,9472785.0,121.0,0.0,java / 11988992:0
26-09 04:39:35,9.231,8.205,37.949,44.103,0.0,0.513,523579392.0,8650752.0,177823744.0,3433271296.0,19529728.0,0.0,9677.0,18024095.0,75.0,0.0,java / 19267584:0
26-09 04:39:36,3.061,2.551,57.143,36.735,0.0,0.510,524115968.0,8658944.0,203026432.0,3407523840.0,26738688.0,12288.0,12713.0,23844818.0,103.0,2.0,java / 25952256:0
26-09 04:39:37,2.538,0.508,87.310,9.137,0.0,0.508,524230656.0,8658944.0,224468992.0,3385966592.0,22151168.0,0.0,15773.0,21459228.0,85.0,0.0,java / 22413312:0
26-09 04:39:38,2.020,1.010,66.162,30.303,0.0,0.505,520724480.0,8658944.0,245690368.0,3368251392.0,22675456.0,0.0,15839.0,21731571.0,87.0,0.0,java / 22675456:0
26-09 04:39:39,1.554,0.518,66.839,30.570,0.0,0.518,520196096.0,8658944.0,266305536.0,3348164608.0,21102592.0,0.0,15701.0,21680384.0,81.0,0.0,java / 21647360:0
26-09 04:39:40,1.523,1.523,73.096,23.858,0.0,0.0,520282112.0,8658944.0,285016064.0,3329368064.0,20205568.0,45056.0,13754.0,19382455.0,78.0,9.0,java / 19398656:0
26-09 04:39:41,0.503,0.0,97.487,2.010,0.0,0.0,520450048.0,8667136.0,284995584.0,3329212416.0,1048576.0,12288.0,347.0,1573.0,4.0,2.0,java / 1048576:0
26-09 04:39:42,0.995,0.498,98.507,0.0,0.0,0.0,520450048.0,8667136.0,284995584.0,3329212416.0,1048576.0,0.0,569.0,2109.0,4.0,0.0,java / 1048576:0
26-09 04:39:43,0.500,0.0,98.500,1.0,0.0,0.0,513339392.0,8667136.0,284995584.0,3336323072.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:44,0.995,0.498,98.507,0.0,0.0,0.0,513212416.0,8667136.0,284995584.0,3336450048.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:39:45,8.543,2.010,89.447,0.0,0.0,0.0,516710400.0,8667136.0,284844032.0,3333103616.0,786432.0,0.0,347.0,1053.0,3.0,0.0,java / 786432:0
26-09 04:39:46,11.443,17.910,69.652,0.995,0.0,0.0,529002496.0,8675328.0,284733440.0,3320913920.0,1048576.0,12288.0,305.0,1011.0,4.0,2.0,java / 1048576:0
26-09 04:39:47,1.0,0.0,99.0,0.0,0.0,0.0,529002496.0,8675328.0,284733440.0,3320913920.0,1048576.0,0.0,347.0,1507.0,4.0,0.0,java / 1048576:0
26-09 04:39:48,0.498,0.498,99.005,0.0,0.0,0.0,528998400.0,8675328.0,284737536.0,3320913920.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:49,0.500,0.500,99.0,0.0,0.0,0.0,528818176.0,8675328.0,284790784.0,3321040896.0,1048576.0,0.0,317.0,1431.0,4.0,0.0,java / 1048576:0
26-09 04:39:50,1.500,0.0,96.500,2.0,0.0,0.0,529321984.0,8675328.0,284344320.0,3320983552.0,868352.0,20480.0,347.0,1491.0,16.0,1.0,java / 868352:20480
26-09 04:39:51,0.500,0.500,96.0,3.0,0.0,0.0,529240064.0,8683520.0,285343744.0,3320057856.0,1445888.0,16384.0,239.0,969.0,12.0,2.0,java / 1445888:0
26-09 04:39:52,0.995,0.0,98.507,0.498,0.0,0.0,529526784.0,8683520.0,285310976.0,3319803904.0,1073152.0,0.0,239.0,961.0,5.0,0.0,java / 1073152:0
26-09 04:39:53,0.498,0.995,98.507,0.0,0.0,0.0,529981440.0,8683520.0,285364224.0,3319296000.0,1097728.0,0.0,347.0,1491.0,5.0,0.0,java / 1097728:0
26-09 04:39:54,0.500,0.500,99.0,0.0,0.0,0.0,529735680.0,8683520.0,285102080.0,3319803904.0,786432.0,0.0,239.0,945.0,3.0,0.0,java / 786432:0
26-09 04:39:55,0.0,0.0,100.0,0.0,0.0,0.0,529735680.0,8683520.0,285102080.0,3319803904.0,1048576.0,32768.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:39:56,0.995,0.498,97.512,0.995,0.0,0.0,529858560.0,8691712.0,285200384.0,3319574528.0,1146880.0,24576.0,347.0,1507.0,5.0,2.0,java / 1146880:0
