"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-worker-2",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output rf3t2_cidd_2.csv",,,,"Date:","26 Sep 2019 04:37:14 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
26-09 04:37:42,1.508,0.0,97.990,0.503,0.0,0.0,478183424.0,8716288.0,149217280.0,3507208192.0,1048576.0,12288.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:37:43,0.500,0.500,99.0,0.0,0.0,0.0,478183424.0,8716288.0,149217280.0,3507208192.0,1048576.0,0.0,281.0,1405.0,4.0,0.0,java / 1048576:0
26-09 04:37:44,0.500,0.500,99.0,0.0,0.0,0.0,478183424.0,8716288.0,149217280.0,3507208192.0,1048576.0,0.0,173.0,851.0,4.0,0.0,java / 1048576:0
26-09 04:37:45,0.503,0.0,99.497,0.0,0.0,0.0,477966336.0,8716288.0,149274624.0,3507367936.0,1048576.0,8192.0,173.0,851.0,4.0,1.0,java / 1048576:0
26-09 04:37:46,0.500,0.0,99.0,0.500,0.0,0.0,478220288.0,8716288.0,149274624.0,3507113984.0,1048576.0,0.0,281.0,1405.0,4.0,0.0,java / 1048576:0
26-09 04:37:47,0.0,0.503,98.492,1.005,0.0,0.0,478208000.0,8724480.0,149405696.0,3506987008.0,1179648.0,24576.0,239.0,945.0,5.0,3.0,java / 1179648:0
26-09 04:37:48,1.0,0.0,99.0,0.0,0.0,0.0,478208000.0,8724480.0,149405696.0,3506987008.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:37:49,0.0,0.503,99.497,0.0,0.0,0.0,478011392.0,8724480.0,149348352.0,3507240960.0,1048576.0,0.0,281.0,1397.0,4.0,0.0,java / 1048576:0
26-09 04:37:50,1.500,0.0,98.500,0.0,0.0,0.0,478138368.0,8724480.0,149348352.0,3507113984.0,1048576.0,20480.0,173.0,851.0,4.0,1.0,java / 1048576:8192
26-09 04:37:51,0.503,0.0,99.497,0.0,0.0,0.0,478138368.0,8724480.0,149348352.0,3507113984.0,1048576.0,0.0,215.0,909.0,4.0,0.0,java / 1048576:0
26-09 04:37:52,0.0,0.500,98.500,1.0,0.0,0.0,478130176.0,8732672.0,149348352.0,3507113984.0,1048576.0,16384.0,347.0,1491.0,4.0,2.0,java / 1048576:8192
26-09 04:37:53,1.0,0.500,98.500,0.0,0.0,0.0,478097408.0,8732672.0,149348352.0,3507146752.0,1048576.0,0.0,66.0,576.0,4.0,0.0,java / 1048576:4096
26-09 04:37:54,0.0,0.0,100.0,0.0,0.0,0.0,478097408.0,8732672.0,149348352.0,3507146752.0,1048576.0,0.0,173.0,357.0,4.0,0.0,java / 1048576:0
26-09 04:37:55,0.503,0.503,98.995,0.0,0.0,0.0,478097408.0,8732672.0,149348352.0,3507146752.0,1048576.0,20480.0,281.0,1825.0,4.0,1.0,java / 1048576:0
26-09 04:37:56,0.500,0.500,99.0,0.0,0.0,0.0,478121984.0,8732672.0,149196800.0,3507273728.0,786432.0,0.0,173.0,925.0,3.0,0.0,java / 786432:0
26-09 04:37:57,0.500,0.0,98.500,1.0,0.0,0.0,478224384.0,8740864.0,149086208.0,3507273728.0,1048576.0,20480.0,569.0,1993.0,4.0,2.0,java / 1048576:0
26-09 04:37:58,0.500,0.500,99.0,0.0,0.0,0.0,478224384.0,8740864.0,149086208.0,3507273728.0,1048576.0,0.0,347.0,1607.0,4.0,0.0,java / 1048576:0
26-09 04:37:59,0.500,0.500,99.0,0.0,0.0,0.0,478191616.0,8740864.0,149086208.0,3507306496.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:00,0.503,0.0,99.497,0.0,0.0,0.0,478191616.0,8740864.0,149086208.0,3507306496.0,1048576.0,24576.0,239.0,945.0,4.0,6.0,java / 1048576:0
26-09 04:38:01,0.500,0.500,99.0,0.0,0.0,0.0,478089216.0,8740864.0,149188608.0,3507306496.0,1048576.0,0.0,347.0,1507.0,4.0,0.0,java / 1048576:0
26-09 04:38:02,0.498,0.498,97.512,1.493,0.0,0.0,478126080.0,8749056.0,149143552.0,3507306496.0,1048576.0,12288.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:38:03,0.500,0.500,99.0,0.0,0.0,0.0,478318592.0,8749056.0,149274624.0,3506982912.0,1179648.0,0.0,239.0,961.0,5.0,0.0,java / 1179648:0
26-09 04:38:04,0.0,0.503,98.995,0.503,0.0,0.0,478318592.0,8749056.0,149274624.0,3506982912.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:38:05,1.0,0.0,99.0,0.0,0.0,0.0,478240768.0,8749056.0,149319680.0,3507015680.0,1048576.0,4096.0,317.0,1011.0,4.0,1.0,java / 1048576:0
26-09 04:38:06,0.500,0.0,99.500,0.0,0.0,0.0,478343168.0,8749056.0,149217280.0,3507015680.0,1048576.0,0.0,239.0,1381.0,4.0,0.0,java / 1048576:0
26-09 04:38:07,0.0,0.503,98.995,0.503,0.0,0.0,478461952.0,8757248.0,149217280.0,3506888704.0,1048576.0,12288.0,347.0,1491.0,4.0,2.0,java / 1048576:0
26-09 04:38:08,0.995,0.498,98.010,0.498,0.0,0.0,478457856.0,8757248.0,149221376.0,3506888704.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:38:09,0.0,0.500,99.500,0.0,0.0,0.0,478543872.0,8757248.0,149209088.0,3506814976.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:10,0.503,0.0,99.497,0.0,0.0,0.0,478543872.0,8757248.0,149209088.0,3506814976.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:38:11,0.503,0.0,98.995,0.503,0.0,0.0,478478336.0,8757248.0,149209088.0,3506880512.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:12,1.0,0.0,98.500,0.500,0.0,0.0,478597120.0,8765440.0,149209088.0,3506753536.0,1048576.0,16384.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:38:13,0.995,0.498,98.010,0.498,0.0,0.0,478597120.0,8765440.0,149209088.0,3506753536.0,1048576.0,0.0,347.0,1507.0,4.0,0.0,java / 1048576:0
26-09 04:38:14,0.0,0.0,100.0,0.0,0.0,0.0,478597120.0,8765440.0,149209088.0,3506753536.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:15,0.995,0.0,98.507,0.498,0.0,0.0,478597120.0,8765440.0,149209088.0,3506753536.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:16,0.0,0.503,99.497,0.0,0.0,0.0,478580736.0,8765440.0,149209088.0,3506769920.0,1048576.0,0.0,425.0,1977.0,4.0,0.0,java / 1048576:0
26-09 04:38:17,0.0,0.0,98.990,1.010,0.0,0.0,478486528.0,8773632.0,149262336.0,3506802688.0,1048576.0,12288.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:38:18,0.498,0.498,99.005,0.0,0.0,0.0,478310400.0,8773632.0,149311488.0,3506929664.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:38:19,0.503,0.0,99.497,0.0,0.0,0.0,478429184.0,8773632.0,149405696.0,3506716672.0,1179648.0,0.0,425.0,1977.0,5.0,0.0,java / 1179648:0
26-09 04:38:20,0.500,0.500,98.500,0.500,0.0,0.0,478400512.0,8773632.0,149434368.0,3506716672.0,1048576.0,28672.0,239.0,945.0,4.0,2.0,java / 1048576:8192
26-09 04:38:21,0.0,0.503,99.497,0.0,0.0,0.0,478404608.0,8773632.0,149430272.0,3506716672.0,1048576.0,0.0,107.0,1647.0,4.0,0.0,java / 1048576:0
26-09 04:38:22,1.0,0.0,98.0,1.0,0.0,0.0,478334976.0,8781824.0,149331968.0,3506876416.0,1048576.0,28672.0,689.0,1503.0,4.0,3.0,java / 1048576:12288
26-09 04:38:23,0.495,0.990,98.020,0.495,0.0,0.0,478494720.0,8781824.0,149340160.0,3506708480.0,1048576.0,0.0,239.0,969.0,4.0,0.0,java / 1048576:0
26-09 04:38:24,0.0,0.0,100.0,0.0,0.0,0.0,478494720.0,8781824.0,149340160.0,3506708480.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:25,1.0,0.0,99.0,0.0,0.0,0.0,478646272.0,8781824.0,149188608.0,3506708480.0,786432.0,20480.0,347.0,1491.0,3.0,1.0,java / 786432:0
26-09 04:38:26,0.0,0.503,99.497,0.0,0.0,0.0,478756864.0,8781824.0,149078016.0,3506708480.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:38:27,0.995,0.498,98.010,0.498,0.0,0.0,478748672.0,8790016.0,149078016.0,3506708480.0,1048576.0,20480.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:38:28,1.005,0.0,98.995,0.0,0.0,0.0,478715904.0,8790016.0,149078016.0,3506741248.0,1048576.0,0.0,347.0,1507.0,4.0,0.0,java / 1048576:0
26-09 04:38:29,0.500,0.0,99.500,0.0,0.0,0.0,478715904.0,8790016.0,149078016.0,3506741248.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:30,0.503,0.0,99.497,0.0,0.0,0.0,478715904.0,8790016.0,149078016.0,3506741248.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:31,0.500,0.500,98.500,0.500,0.0,0.0,478715904.0,8790016.0,149078016.0,3506741248.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:38:32,0.500,0.500,98.500,0.500,0.0,0.0,478707712.0,8798208.0,149078016.0,3506741248.0,1048576.0,16384.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:38:33,0.498,0.498,99.005,0.0,0.0,0.0,478707712.0,8798208.0,149078016.0,3506741248.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:38:34,0.503,0.0,99.497,0.0,0.0,0.0,478220288.0,8798208.0,149184512.0,3507122176.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:38:35,0.503,0.503,98.995,0.0,0.0,0.0,478539776.0,8798208.0,149172224.0,3506814976.0,1069056.0,0.0,239.0,945.0,5.0,0.0,java / 1069056:0
26-09 04:38:36,0.0,0.0,100.0,0.0,0.0,0.0,478515200.0,8798208.0,149196800.0,3506814976.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:37,0.503,0.0,98.492,1.005,0.0,0.0,478507008.0,8806400.0,149196800.0,3506814976.0,1048576.0,12288.0,347.0,1491.0,4.0,2.0,java / 1048576:0
26-09 04:38:38,0.990,0.495,98.020,0.495,0.0,0.0,478081024.0,8806400.0,149241856.0,3507195904.0,1048576.0,0.0,239.0,1027.0,4.0,0.0,java / 1048576:0
26-09 04:38:39,0.0,0.0,100.0,0.0,0.0,0.0,478838784.0,8806400.0,149102592.0,3506577408.0,1048576.0,0.0,569.0,2093.0,4.0,0.0,java / 1048576:0
26-09 04:38:40,1.0,0.500,98.500,0.0,0.0,0.0,478838784.0,8806400.0,149102592.0,3506577408.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:38:41,0.503,0.0,99.497,0.0,0.0,0.0,478838784.0,8806400.0,149102592.0,3506577408.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:42,0.503,0.0,98.492,1.005,0.0,0.0,478830592.0,8814592.0,149102592.0,3506577408.0,1048576.0,12288.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:38:43,0.503,0.0,98.995,0.503,0.0,0.0,478814208.0,8814592.0,149102592.0,3506593792.0,1048576.0,0.0,347.0,1507.0,4.0,0.0,java / 1048576:0
26-09 04:38:44,1.0,0.0,99.0,0.0,0.0,0.0,478814208.0,8814592.0,149102592.0,3506593792.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:38:45,0.498,0.498,99.005,0.0,0.0,0.0,478814208.0,8814592.0,149102592.0,3506593792.0,1048576.0,16384.0,239.0,945.0,4.0,4.0,java / 1048576:0
26-09 04:38:46,0.505,0.0,99.495,0.0,0.0,0.0,478781440.0,8814592.0,149102592.0,3506626560.0,1048576.0,0.0,347.0,1507.0,4.0,0.0,java / 1048576:0
26-09 04:38:47,0.498,0.498,98.010,0.995,0.0,0.0,478773248.0,8822784.0,149102592.0,3506626560.0,1048576.0,12288.0,317.0,1431.0,4.0,2.0,java / 1048576:0
26-09 04:38:48,0.503,0.0,98.995,0.503,0.0,0.0,478773248.0,8822784.0,149102592.0,3506626560.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:38:49,0.503,0.0,99.497,0.0,0.0,0.0,478773248.0,8822784.0,149102592.0,3506626560.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:38:50,0.0,0.500,99.0,0.500,0.0,0.0,478285824.0,8822784.0,149209088.0,3507007488.0,1048576.0,20480.0,239.0,945.0,4.0,1.0,java / 1048576:8192
26-09 04:38:51,0.503,0.0,99.497,0.0,0.0,0.0,478638080.0,8822784.0,149196800.0,3506667520.0,1048576.0,0.0,239.0,969.0,4.0,0.0,java / 1048576:0
26-09 04:38:52,0.0,0.503,98.995,0.503,0.0,0.0,478597120.0,8830976.0,149196800.0,3506700288.0,1048576.0,16384.0,347.0,1491.0,4.0,2.0,java / 1048576:8192
26-09 04:38:53,1.500,0.500,97.0,1.0,0.0,0.0,478740480.0,8830976.0,148672512.0,3507081216.0,577536.0,0.0,281.0,1011.0,7.0,0.0,java / 577536:4096
26-09 04:38:54,0.0,0.500,99.0,0.500,0.0,0.0,479158272.0,8830976.0,149004288.0,3506331648.0,1318912.0,0.0,239.0,953.0,9.0,0.0,java / 1318912:0
26-09 04:38:55,1.0,0.0,99.0,0.0,0.0,0.0,479375360.0,8830976.0,149041152.0,3506077696.0,1097728.0,28672.0,239.0,1491.0,5.0,2.0,java / 1097728:0
26-09 04:38:56,0.503,0.503,98.995,0.0,0.0,0.0,479326208.0,8830976.0,149090304.0,3506077696.0,1048576.0,0.0,503.0,1921.0,4.0,0.0,java / 1048576:0
26-09 04:38:57,0.495,0.495,97.525,1.485,0.0,0.0,479281152.0,8843264.0,149090304.0,3506110464.0,1048576.0,65536.0,239.0,945.0,4.0,3.0,java / 1048576:0
26-09 04:38:58,0.0,0.505,99.495,0.0,0.0,0.0,479485952.0,8843264.0,149090304.0,3505905664.0,1146880.0,0.0,347.0,1507.0,5.0,0.0,java / 1146880:0
26-09 04:38:59,0.995,0.498,98.507,0.0,0.0,0.0,479309824.0,8843264.0,149188608.0,3505983488.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:00,0.503,0.503,98.995,0.0,0.0,0.0,479387648.0,8843264.0,149188608.0,3505905664.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:01,0.500,0.0,99.500,0.0,0.0,0.0,479309824.0,8843264.0,149188608.0,3505983488.0,1048576.0,0.0,347.0,1491.0,5.0,0.0,java / 1048576:0
26-09 04:39:02,1.0,0.500,97.0,1.500,0.0,0.0,479379456.0,8851456.0,149188608.0,3505905664.0,1048576.0,16384.0,239.0,945.0,4.0,2.0,java / 1048576:0
26-09 04:39:03,0.500,0.500,99.0,0.0,0.0,0.0,479268864.0,8851456.0,149188608.0,3506016256.0,1048576.0,0.0,317.0,1463.0,4.0,0.0,java / 1048576:0
26-09 04:39:04,1.0,0.500,98.500,0.0,0.0,0.0,479342592.0,8851456.0,149192704.0,3505938432.0,1073152.0,0.0,347.0,1491.0,5.0,0.0,java / 1073152:0
26-09 04:39:05,0.0,0.500,99.0,0.500,0.0,0.0,478945280.0,8851456.0,150126592.0,3505401856.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:06,0.500,0.500,99.0,0.0,0.0,0.0,478253056.0,8851456.0,150183936.0,3506036736.0,1048576.0,0.0,317.0,1431.0,4.0,0.0,java / 1048576:0
26-09 04:39:07,1.0,0.0,98.500,0.500,0.0,0.0,478752768.0,8859648.0,150183936.0,3505528832.0,1048576.0,12288.0,347.0,1491.0,4.0,2.0,java / 1048576:0
26-09 04:39:08,0.0,1.0,99.0,0.0,0.0,0.0,478625792.0,8859648.0,150183936.0,3505655808.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:39:09,0.503,0.0,99.497,0.0,0.0,0.0,478593024.0,8859648.0,150183936.0,3505688576.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:10,0.995,0.0,98.507,0.498,0.0,0.0,478269440.0,8859648.0,150126592.0,3506069504.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:39:11,0.503,0.0,99.497,0.0,0.0,0.0,479031296.0,8859648.0,150126592.0,3505307648.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:12,1.005,0.503,97.487,1.005,0.0,0.0,478769152.0,8867840.0,150126592.0,3505561600.0,1048576.0,12288.0,497.0,2019.0,4.0,2.0,java / 1048576:0
26-09 04:39:13,1.0,0.500,98.500,0.0,0.0,0.0,478769152.0,8867840.0,150126592.0,3505561600.0,1048576.0,0.0,347.0,1507.0,4.0,0.0,java / 1048576:0
26-09 04:39:14,1.0,0.0,99.0,0.0,0.0,0.0,478932992.0,8867840.0,150126592.0,3505397760.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:15,0.0,0.0,100.0,0.0,0.0,0.0,478932992.0,8867840.0,150126592.0,3505397760.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:16,1.005,0.0,98.995,0.0,0.0,0.0,478932992.0,8867840.0,150126592.0,3505397760.0,1048576.0,0.0,347.0,1491.0,4.0,0.0,java / 1048576:0
26-09 04:39:17,0.0,0.503,98.492,1.005,0.0,0.0,478924800.0,8876032.0,150126592.0,3505397760.0,1048576.0,12288.0,239.0,945.0,5.0,2.0,java / 1048576:0
26-09 04:39:18,0.995,0.0,99.005,0.0,0.0,0.0,478924800.0,8876032.0,150126592.0,3505397760.0,1048576.0,0.0,239.0,961.0,4.0,0.0,java / 1048576:0
26-09 04:39:19,0.0,0.500,99.0,0.500,0.0,0.0,478949376.0,8876032.0,149975040.0,3505524736.0,872448.0,0.0,347.0,1491.0,4.0,0.0,java / 872448:0
26-09 04:39:20,0.500,0.0,98.500,0.500,0.0,0.500,479072256.0,8876032.0,149946368.0,3505430528.0,1228800.0,20480.0,317.0,1497.0,12.0,1.0,java / 1228800:8192
26-09 04:39:21,0.995,0.498,98.507,0.0,0.0,0.0,479227904.0,8876032.0,149917696.0,3505303552.0,1048576.0,0.0,569.0,2117.0,4.0,0.0,java / 1048576:0
26-09 04:39:22,0.500,0.500,98.500,0.500,0.0,0.0,478842880.0,8884224.0,150040576.0,3505557504.0,1114112.0,16384.0,347.0,1491.0,5.0,2.0,java / 1114112:8192
26-09 04:39:23,0.0,0.0,100.0,0.0,0.0,0.0,479096832.0,8884224.0,150040576.0,3505303552.0,1048576.0,0.0,239.0,969.0,4.0,0.0,java / 1048576:0
26-09 04:39:24,0.500,0.500,99.0,0.0,0.0,0.0,478969856.0,8884224.0,150040576.0,3505430528.0,1048576.0,0.0,281.0,987.0,4.0,0.0,java / 1048576:0
26-09 04:39:25,0.0,0.503,99.497,0.0,0.0,0.0,478937088.0,8884224.0,150040576.0,3505463296.0,1048576.0,61440.0,347.0,1491.0,4.0,8.0,java / 1048576:4096
26-09 04:39:26,0.498,0.0,99.005,0.498,0.0,0.0,478990336.0,8884224.0,150114304.0,3505336320.0,1179648.0,0.0,239.0,969.0,5.0,0.0,java / 1179648:0
26-09 04:39:27,0.503,0.0,96.482,3.015,0.0,0.0,479117312.0,8892416.0,149852160.0,3505463296.0,786432.0,20480.0,239.0,945.0,3.0,2.0,java / 786432:0
26-09 04:39:28,0.503,0.0,99.497,0.0,0.0,0.0,479117312.0,8892416.0,149852160.0,3505463296.0,1048576.0,0.0,347.0,1507.0,4.0,0.0,java / 1048576:0
26-09 04:39:29,0.500,0.0,99.500,0.0,0.0,0.0,479117312.0,8892416.0,149852160.0,3505463296.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
26-09 04:39:30,0.500,0.500,99.0,0.0,0.0,0.0,479117312.0,8892416.0,149852160.0,3505463296.0,1048576.0,8192.0,239.0,945.0,4.0,1.0,java / 1048576:0
26-09 04:39:31,0.0,0.500,98.500,1.0,0.0,0.0,479084544.0,8892416.0,149852160.0,3505496064.0,1048576.0,0.0,347.0,1507.0,4.0,0.0,java / 1048576:0
26-09 04:39:32,0.995,0.0,98.010,0.995,0.0,0.0,479076352.0,8900608.0,149852160.0,3505496064.0,1048576.0,28672.0,239.0,945.0,4.0,3.0,java / 1048576:0
26-09 04:39:33,1.0,0.0,99.0,0.0,0.0,0.0,479072256.0,8900608.0,149856256.0,3505496064.0,1048576.0,0.0,317.0,1463.0,4.0,0.0,java / 1048576:0
26-09 04:39:34,1.005,0.0,98.995,0.0,0.0,0.0,479068160.0,8900608.0,149987328.0,3505369088.0,1179648.0,0.0,347.0,1491.0,5.0,0.0,java / 1179648:0
26-09 04:39:35,0.995,0.498,98.507,0.0,0.0,0.0,479068160.0,8900608.0,149987328.0,3505369088.0,1048576.0,0.0,239.0,945.0,4.0,0.0,java / 1048576:0
