"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-master",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output rf3t2_cidd_master.csv",,,,"Date:","26 Sep 2019 04:37:01 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
26-09 04:37:46,0.752,0.251,98.997,0.0,0.0,0.0,897904640.0,10563584.0,246050816.0,7216377856.0,0.0,0.0,4013.0,1525.0,0.0,0.0,java / 0:12288
26-09 04:37:47,0.752,0.0,99.248,0.0,0.0,0.0,897998848.0,10563584.0,246050816.0,7216283648.0,0.0,20480.0,5107.0,1742.0,0.0,4.0,java / 0:12288
26-09 04:37:48,0.251,0.0,99.749,0.0,0.0,0.0,898162688.0,10563584.0,246050816.0,7216119808.0,0.0,0.0,4014.0,1543.0,0.0,0.0,java / 0:12288
26-09 04:37:49,0.0,0.500,99.500,0.0,0.0,0.0,898129920.0,10563584.0,246050816.0,7216152576.0,0.0,0.0,4013.0,1525.0,0.0,0.0,java / 0:12288
26-09 04:37:50,0.251,0.501,98.747,0.501,0.0,0.0,898097152.0,10571776.0,246042624.0,7216185344.0,0.0,12288.0,5107.0,1742.0,0.0,2.0,java / 0:12288
26-09 04:37:51,0.500,0.0,99.500,0.0,0.0,0.0,898056192.0,10571776.0,246050816.0,7216218112.0,0.0,0.0,4014.0,1543.0,0.0,0.0,java / 0:12288
26-09 04:37:52,0.0,0.501,99.499,0.0,0.0,0.0,898007040.0,10571776.0,246050816.0,7216267264.0,0.0,0.0,4013.0,1525.0,0.0,0.0,java / 0:12288
26-09 04:37:53,0.500,0.250,99.250,0.0,0.0,0.0,898170880.0,10571776.0,246050816.0,7216103424.0,0.0,0.0,5107.0,1742.0,0.0,0.0,java / 0:12288
26-09 04:37:54,0.501,0.251,99.248,0.0,0.0,0.0,898265088.0,10571776.0,246050816.0,7216009216.0,0.0,0.0,4014.0,1527.0,0.0,0.0,java / 0:12288
26-09 04:37:55,0.500,0.0,99.500,0.0,0.0,0.0,898232320.0,10571776.0,246050816.0,7216041984.0,0.0,0.0,4013.0,1525.0,0.0,0.0,java / 0:12288
26-09 04:37:56,0.501,0.501,98.747,0.251,0.0,0.0,898318336.0,10579968.0,246050816.0,7215947776.0,0.0,12288.0,5173.0,1844.0,0.0,2.0,java / 0:12288
26-09 04:37:57,0.251,0.501,99.248,0.0,0.0,0.0,898281472.0,10579968.0,246054912.0,7215980544.0,0.0,61440.0,4080.0,1645.0,0.0,3.0,java / 0:12288
26-09 04:37:58,0.250,0.500,99.250,0.0,0.0,0.0,898248704.0,10579968.0,246054912.0,7216013312.0,0.0,0.0,4079.0,1643.0,0.0,0.0,java / 0:8192
26-09 04:37:59,0.499,0.998,98.504,0.0,0.0,0.0,898539520.0,10579968.0,246054912.0,7215722496.0,0.0,0.0,5173.0,1868.0,0.0,0.0,java / 0:8192
26-09 04:38:00,0.500,0.500,99.0,0.0,0.0,0.0,898506752.0,10579968.0,246054912.0,7215755264.0,0.0,0.0,4158.0,2131.0,0.0,0.0,java / 0:8192
26-09 04:38:01,0.500,0.500,98.0,1.0,0.0,0.0,898465792.0,10588160.0,246054912.0,7215788032.0,0.0,24576.0,4079.0,1627.0,0.0,2.0,java / 0:4096
26-09 04:38:02,0.500,0.500,99.0,0.0,0.0,0.0,898400256.0,10588160.0,246054912.0,7215853568.0,0.0,0.0,5173.0,1876.0,0.0,0.0,java / 0:4096
26-09 04:38:03,0.499,0.249,99.252,0.0,0.0,0.0,898367488.0,10588160.0,246054912.0,7215886336.0,0.0,0.0,4080.0,1629.0,0.0,0.0,java / 0:4096
26-09 04:38:04,0.501,0.251,99.248,0.0,0.0,0.0,898334720.0,10588160.0,246054912.0,7215919104.0,0.0,0.0,4079.0,1627.0,0.0,0.0,java / 0:4096
26-09 04:38:05,0.0,1.003,98.997,0.0,0.0,0.0,898625536.0,10588160.0,246054912.0,7215628288.0,0.0,0.0,5251.0,2298.0,0.0,0.0,java / 0:4096
26-09 04:38:06,0.499,0.499,98.504,0.499,0.0,0.0,898592768.0,10596352.0,246046720.0,7215661056.0,0.0,16384.0,4080.0,1629.0,0.0,2.0,java / 0:4096
26-09 04:38:07,0.0,0.0,100.0,0.0,0.0,0.0,898519040.0,10596352.0,246054912.0,7215726592.0,0.0,0.0,4247.0,1825.0,0.0,0.0,java / 0:4096
26-09 04:38:08,0.500,0.250,99.250,0.0,0.0,0.0,898580480.0,10596352.0,246054912.0,7215665152.0,0.0,8192.0,6727.0,2810.0,0.0,1.0,java / 0:4096
26-09 04:38:09,0.0,0.504,99.496,0.0,0.0,0.0,898695168.0,10596352.0,246054912.0,7215550464.0,0.0,0.0,5424.0,2572.0,0.0,0.0,java / 0:4096
26-09 04:38:10,0.249,2.244,97.007,0.499,0.0,0.0,899006464.0,10600448.0,246054912.0,7215235072.0,4096.0,0.0,5183.0,2908.0,1.0,0.0,bash / 4096:0
26-09 04:38:11,0.251,0.501,99.248,0.0,0.0,0.0,898973696.0,10600448.0,246054912.0,7215267840.0,0.0,0.0,5509.0,2184.0,0.0,0.0,bash / 4096:0
26-09 04:38:12,0.251,0.501,98.747,0.501,0.0,0.0,898899968.0,10608640.0,246054912.0,7215333376.0,0.0,32768.0,5038.0,2662.0,0.0,3.0,java / 0:4096
26-09 04:38:13,0.251,0.0,99.749,0.0,0.0,0.0,899063808.0,10608640.0,246054912.0,7215169536.0,0.0,0.0,4607.0,2064.0,0.0,0.0,java / 0:4096
26-09 04:38:14,0.251,1.003,98.747,0.0,0.0,0.0,898998272.0,10608640.0,246054912.0,7215235072.0,0.0,0.0,5877.0,2692.0,0.0,0.0,java / 0:4096
26-09 04:38:15,0.750,0.0,99.250,0.0,0.0,0.0,898965504.0,10608640.0,246054912.0,7215267840.0,0.0,0.0,4158.0,2083.0,0.0,0.0,java / 0:4096
26-09 04:38:16,0.251,0.251,99.499,0.0,0.0,0.0,898932736.0,10608640.0,246054912.0,7215300608.0,0.0,0.0,4349.0,1815.0,0.0,0.0,java / 0:4096
26-09 04:38:17,0.500,0.500,98.500,0.500,0.0,0.0,899031040.0,10616832.0,246046720.0,7215202304.0,0.0,16384.0,9577.0,4812.0,0.0,2.0,java / 0:4096
26-09 04:38:18,0.0,0.750,99.250,0.0,0.0,0.0,898924544.0,10616832.0,246054912.0,7215300608.0,0.0,0.0,5928.0,2854.0,0.0,0.0,java / 0:4096
26-09 04:38:19,0.501,0.752,98.747,0.0,0.0,0.0,899018752.0,10616832.0,246054912.0,7215206400.0,0.0,0.0,4079.0,1630.0,0.0,0.0,java / 0:4096
26-09 04:38:20,0.250,0.250,99.500,0.0,0.0,0.0,899182592.0,10616832.0,246054912.0,7215042560.0,0.0,0.0,5173.0,1844.0,0.0,0.0,java / 0:4096
26-09 04:38:21,0.500,0.0,99.500,0.0,0.0,0.0,899149824.0,10616832.0,246054912.0,7215075328.0,0.0,0.0,4158.0,2083.0,0.0,0.0,java / 0:4096
26-09 04:38:22,0.251,0.251,99.499,0.0,0.0,0.0,899117056.0,10616832.0,246054912.0,7215108096.0,0.0,0.0,4235.0,2571.0,0.0,0.0,java / 0:4096
26-09 04:38:23,0.251,0.251,99.248,0.251,0.0,0.0,899043328.0,10625024.0,246054912.0,7215173632.0,0.0,40960.0,5173.0,1844.0,0.0,8.0,java / 0:4096
26-09 04:38:24,0.251,0.0,99.749,0.0,0.0,0.0,898994176.0,10625024.0,246054912.0,7215222784.0,0.0,0.0,4080.0,1645.0,0.0,0.0,java / 0:4096
26-09 04:38:25,0.748,0.249,99.002,0.0,0.0,0.0,899190784.0,10625024.0,246054912.0,7215026176.0,0.0,0.0,4079.0,1735.0,0.0,0.0,java / 0:4096
26-09 04:38:26,0.251,0.501,99.248,0.0,0.0,0.0,899252224.0,10625024.0,246054912.0,7214964736.0,0.0,0.0,5503.0,2950.0,0.0,0.0,java / 0:4096
26-09 04:38:27,0.250,0.250,99.500,0.0,0.0,0.0,899215360.0,10625024.0,246059008.0,7214997504.0,0.0,0.0,4080.0,1629.0,0.0,0.0,java / 0:4096
26-09 04:38:28,0.499,0.499,99.002,0.0,0.0,0.0,899182592.0,10625024.0,246059008.0,7215030272.0,0.0,45056.0,4079.0,1627.0,0.0,5.0,java / 0:12288
26-09 04:38:29,0.499,0.249,98.753,0.499,0.0,0.0,899235840.0,10633216.0,246059008.0,7214968832.0,0.0,24576.0,5173.0,1876.0,0.0,2.0,java / 0:12288
26-09 04:38:30,0.250,0.250,99.500,0.0,0.0,0.0,899203072.0,10633216.0,246059008.0,7215001600.0,0.0,0.0,4080.0,1645.0,0.0,0.0,java / 0:12288
26-09 04:38:31,0.251,0.0,99.749,0.0,0.0,0.0,899366912.0,10633216.0,246059008.0,7214837760.0,0.0,0.0,4079.0,1627.0,0.0,0.0,java / 0:12288
26-09 04:38:32,0.250,0.250,99.500,0.0,0.0,0.0,899334144.0,10633216.0,246059008.0,7214870528.0,0.0,0.0,5173.0,1844.0,0.0,0.0,java / 0:12288
26-09 04:38:33,0.250,0.250,99.500,0.0,0.0,0.0,899301376.0,10633216.0,246059008.0,7214903296.0,0.0,0.0,4080.0,1629.0,0.0,0.0,java / 0:12288
26-09 04:38:34,0.251,0.251,99.497,0.0,0.0,0.0,899395584.0,10633216.0,246059008.0,7214809088.0,0.0,0.0,4079.0,1627.0,0.0,0.0,java / 0:12288
26-09 04:38:35,0.249,0.746,98.259,0.746,0.0,0.0,899481600.0,10641408.0,246059008.0,7214714880.0,0.0,16384.0,5173.0,1844.0,0.0,3.0,java / 0:4096
26-09 04:38:36,0.0,0.0,100.0,0.0,0.0,0.0,899645440.0,10641408.0,246059008.0,7214551040.0,0.0,0.0,4080.0,1661.0,0.0,0.0,java / 0:4096
26-09 04:38:37,0.250,0.250,99.500,0.0,0.0,0.0,899612672.0,10641408.0,246059008.0,7214583808.0,0.0,0.0,4079.0,1651.0,0.0,0.0,java / 0:4096
26-09 04:38:38,0.251,0.251,99.497,0.0,0.0,0.0,899547136.0,10641408.0,246059008.0,7214649344.0,0.0,8192.0,6041.0,3354.0,0.0,1.0,java / 0:4096
26-09 04:38:39,0.993,2.233,96.526,0.248,0.0,0.0,904265728.0,10645504.0,246054912.0,7209930752.0,12288.0,0.0,4290.0,1810.0,2.0,0.0,java / 12288:32768
26-09 04:38:40,8.500,22.250,69.0,0.250,0.0,0.0,927498240.0,10653696.0,246091776.0,7186653184.0,0.0,49152.0,4013.0,1560.0,0.0,3.0,java / 12288:32768
26-09 04:38:41,9.774,30.075,57.143,3.008,0.0,0.0,947564544.0,10653696.0,251076608.0,7161602048.0,4976640.0,0.0,5107.0,1758.0,40.0,0.0,java / 4976640:0
26-09 04:38:42,13.750,21.500,63.750,1.0,0.0,0.0,980115456.0,11886592.0,263647232.0,7115247616.0,3293184.0,0.0,4158.0,2147.0,162.0,0.0,java / 3293184:9953280
26-09 04:38:43,19.950,18.204,61.347,0.499,0.0,0.0,1026371584.0,14233600.0,308699136.0,7021592576.0,9449472.0,10977280.0,4013.0,1565.0,75.0,180.0,java / 9437184:35991552
26-09 04:38:44,12.0,15.250,72.500,0.250,0.0,0.0,1085927424.0,17223680.0,363941888.0,6903803904.0,10739712.0,0.0,5107.0,1798.0,111.0,0.0,java / 10870784:44408832
26-09 04:38:45,7.053,18.640,74.307,0.0,0.0,0.0,1113309184.0,18939904.0,390553600.0,6848094208.0,5648384.0,0.0,4080.0,1669.0,46.0,0.0,java / 5517312:20807680
26-09 04:38:46,3.250,23.500,72.0,1.250,0.0,0.0,1135661056.0,19419136.0,398749696.0,6817067008.0,1572864.0,7983104.0,4079.0,1667.0,12.0,18.0,java / 1572864:6524928
26-09 04:38:47,1.256,24.372,74.372,0.0,0.0,0.0,1144393728.0,19578880.0,401514496.0,6805409792.0,524288.0,0.0,5173.0,1900.0,4.0,0.0,java / 524288:2387968
26-09 04:38:48,3.266,25.879,70.603,0.0,0.0,0.251,1164857344.0,19750912.0,404561920.0,6781726720.0,524288.0,0.0,4080.0,1669.0,4.0,0.0,java / 524288:2355200
26-09 04:38:49,4.261,23.810,71.930,0.0,0.0,0.0,1194930176.0,19910656.0,406769664.0,6749286400.0,393216.0,0.0,4157.0,2161.0,3.0,0.0,java / 393216:1945600
26-09 04:38:50,5.0,21.0,73.750,0.250,0.0,0.0,1199845376.0,20852736.0,428036096.0,6722162688.0,4456448.0,0.0,5173.0,1884.0,34.0,0.0,java / 4456448:16642048
26-09 04:38:51,3.483,22.637,72.886,0.995,0.0,0.0,1203806208.0,21626880.0,444895232.0,6700568576.0,3538944.0,2101248.0,4080.0,1669.0,27.0,6.0,java / 3538944:13467648
26-09 04:38:52,5.025,21.106,73.869,0.0,0.0,0.0,1213812736.0,22351872.0,461160448.0,6673571840.0,3407872.0,0.0,4079.0,1683.0,26.0,0.0,java / 3407872:12746752
26-09 04:38:53,0.252,24.937,74.811,0.0,0.0,0.0,1230761984.0,22351872.0,461160448.0,6656622592.0,0.0,0.0,5173.0,1884.0,0.0,0.0,java / 0:4096
26-09 04:38:54,2.244,24.190,73.566,0.0,0.0,0.0,1241903104.0,22446080.0,463409152.0,6643138560.0,393216.0,0.0,4080.0,1653.0,3.0,0.0,java / 524288:1851392
26-09 04:38:55,3.217,23.056,73.727,0.0,0.0,0.0,1245560832.0,23080960.0,478445568.0,6623809536.0,3276800.0,0.0,3177.0,1452.0,25.0,0.0,java / 3145728:11935744
26-09 04:38:56,2.312,27.168,69.075,1.156,0.0,0.289,1247387648.0,23482368.0,485810176.0,6614216704.0,1441792.0,2306048.0,10072.0,2670.0,11.0,6.0,java / 1572864:5758976
26-09 04:38:57,4.250,21.750,74.0,0.0,0.0,0.0,1251667968.0,24645632.0,504324096.0,6590259200.0,3407872.0,0.0,4014.0,1583.0,26.0,0.0,java / 3407872:15704064
26-09 04:38:58,8.500,17.250,73.750,0.500,0.0,0.0,1257992192.0,26193920.0,538513408.0,6548197376.0,6819840.0,0.0,4013.0,1565.0,53.0,0.0,java / 6819840:27324416
26-09 04:38:59,7.053,18.136,74.307,0.504,0.0,0.0,1259888640.0,27852800.0,567648256.0,6515507200.0,6422528.0,0.0,5107.0,1782.0,49.0,0.0,java / 6291456:22265856
26-09 04:39:00,5.025,19.849,74.121,1.005,0.0,0.0,1262010368.0,28323840.0,587083776.0,6493478912.0,4325376.0,0.0,4014.0,1567.0,33.0,0.0,java / 4325376:15118336
26-09 04:39:01,6.015,19.549,73.183,1.253,0.0,0.0,1268056064.0,29597696.0,618668032.0,6454575104.0,6553600.0,6086656.0,4013.0,1565.0,50.0,13.0,java / 6684672:25264128
26-09 04:39:02,15.829,16.332,67.337,0.0,0.0,0.503,1277411328.0,30732288.0,633659392.0,6429093888.0,2936832.0,0.0,5341.0,2058.0,23.0,0.0,java / 2805760:11698176
26-09 04:39:03,27.665,11.675,58.122,2.538,0.0,0.0,1307963392.0,30732288.0,635113472.0,6397087744.0,1499136.0,4096.0,4740.0,4518.0,160.0,2.0,java / 1445888:0
26-09 04:39:04,40.399,9.227,49.626,0.249,0.0,0.499,1315192832.0,30732288.0,635195392.0,6389776384.0,36864.0,0.0,8511363.0,15497.0,6.0,0.0,java / 36864:0
26-09 04:39:05,26.263,0.253,73.485,0.0,0.0,0.0,1315287040.0,30732288.0,635195392.0,6389682176.0,0.0,0.0,20927844.0,27798.0,0.0,0.0,java / 36864:0
26-09 04:39:06,22.670,0.756,76.071,0.504,0.0,0.0,1318260736.0,30744576.0,635195392.0,6386696192.0,0.0,2170880.0,18579142.0,18092.0,0.0,6.0,java / 36864:0
26-09 04:39:07,25.0,0.505,74.495,0.0,0.0,0.0,1317830656.0,30744576.0,635195392.0,6387126272.0,0.0,0.0,18023869.0,15930.0,0.0,0.0,java / 36864:0
26-09 04:39:08,30.424,0.748,68.579,0.0,0.0,0.249,1319518208.0,30744576.0,635195392.0,6385438720.0,0.0,0.0,21466777.0,21460.0,0.0,0.0,java / 36864:0
26-09 04:39:09,24.623,1.256,74.121,0.0,0.0,0.0,1321926656.0,30744576.0,635195392.0,6383030272.0,0.0,0.0,22121432.0,21284.0,0.0,0.0,java / 36864:0
26-09 04:39:10,24.060,1.003,74.687,0.0,0.0,0.251,1322385408.0,30744576.0,635195392.0,6382571520.0,0.0,0.0,22138511.0,21854.0,0.0,0.0,java / 36864:0
26-09 04:39:11,15.288,0.501,83.709,0.0,0.0,0.501,1321426944.0,30744576.0,635273216.0,6383452160.0,77824.0,0.0,12465008.0,14832.0,2.0,0.0,java / 77824:0
26-09 04:39:12,20.301,0.752,78.446,0.501,0.0,0.0,1321381888.0,30752768.0,635273216.0,6383489024.0,0.0,12288.0,16896279.0,16308.0,0.0,2.0,java / 77824:0
26-09 04:39:13,23.308,0.752,75.940,0.0,0.0,0.0,1323151360.0,30752768.0,635273216.0,6381719552.0,0.0,3555328.0,22283164.0,19284.0,0.0,56.0,java / 0:20480
26-09 04:39:14,25.879,0.503,73.618,0.0,0.0,0.0,1323048960.0,30752768.0,635322368.0,6381772800.0,49152.0,0.0,21980025.0,21034.0,3.0,0.0,java / 49152:0
26-09 04:39:15,26.933,0.0,73.067,0.0,0.0,0.0,1323212800.0,30752768.0,635322368.0,6381608960.0,0.0,0.0,22281669.0,21880.0,0.0,0.0,java / 49152:0
26-09 04:39:16,16.291,0.752,82.957,0.0,0.0,0.0,1322786816.0,30752768.0,635322368.0,6382034944.0,0.0,0.0,14214714.0,10166.0,0.0,0.0,java / 0:4096
26-09 04:39:17,25.063,0.752,74.185,0.0,0.0,0.0,1322754048.0,30752768.0,635322368.0,6382067712.0,0.0,0.0,21848720.0,22218.0,0.0,0.0,java / 0:4096
26-09 04:39:18,16.583,5.779,73.618,3.769,0.0,0.251,1322242048.0,30769152.0,635338752.0,6382546944.0,8192.0,124047360.0,12593661.0,11796.0,2.0,1368.0,java / 0:4096
26-09 04:39:19,12.030,0.501,87.469,0.0,0.0,0.0,1322401792.0,30769152.0,635338752.0,6382387200.0,0.0,0.0,11268727.0,7418.0,0.0,0.0,java / 0:8192
26-09 04:39:20,11.471,0.499,88.030,0.0,0.0,0.0,1322663936.0,30769152.0,635338752.0,6382125056.0,0.0,0.0,10339711.0,8864.0,0.0,0.0,java / 0:4096
26-09 04:39:21,28.788,0.505,70.707,0.0,0.0,0.0,1331142656.0,30769152.0,635342848.0,6373642240.0,0.0,0.0,20404934.0,13778.0,0.0,0.0,java / 0:8192
26-09 04:39:22,17.207,0.499,82.294,0.0,0.0,0.0,1330946048.0,30769152.0,635342848.0,6373838848.0,0.0,0.0,14844715.0,9440.0,0.0,0.0,java / 0:8192
