"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-worker-3",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output rf3_cidd_3.csv",,,,"Date:","25 Sep 2019 05:47:50 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
25-09 05:48:25,0.0,0.0,100.0,0.0,0.0,0.0,540254208.0,5005312.0,86233088.0,3511832576.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:8192
25-09 05:48:26,0.495,0.495,99.010,0.0,0.0,0.0,540450816.0,5005312.0,86233088.0,3511635968.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:8192
25-09 05:48:27,0.503,0.0,99.497,0.0,0.0,0.0,540450816.0,5005312.0,86233088.0,3511635968.0,0.0,172032.0,175.0,808.0,0.0,32.0,java / 0:8192
25-09 05:48:28,0.0,0.503,98.492,1.005,0.0,0.0,540442624.0,5013504.0,86233088.0,3511635968.0,0.0,12288.0,241.0,926.0,0.0,2.0,java / 0:8192
25-09 05:48:29,0.0,0.498,99.502,0.0,0.0,0.0,540442624.0,5013504.0,86233088.0,3511635968.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:8192
25-09 05:48:30,0.503,0.0,99.497,0.0,0.0,0.0,540442624.0,5013504.0,86233088.0,3511635968.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:8192
25-09 05:48:31,0.498,0.498,99.005,0.0,0.0,0.0,540409856.0,5013504.0,86233088.0,3511668736.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:8192
25-09 05:48:32,0.500,0.0,99.500,0.0,0.0,0.0,540409856.0,5013504.0,86233088.0,3511668736.0,0.0,0.0,285.0,1420.0,0.0,0.0,java / 0:8192
25-09 05:48:33,0.500,0.0,98.500,1.0,0.0,0.0,540401664.0,5021696.0,86233088.0,3511668736.0,0.0,12288.0,307.0,1650.0,0.0,2.0,java / 0:8192
25-09 05:48:34,0.500,0.0,99.500,0.0,0.0,0.0,540401664.0,5021696.0,86233088.0,3511668736.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:8192
25-09 05:48:35,0.500,0.0,99.500,0.0,0.0,0.0,540401664.0,5021696.0,86233088.0,3511668736.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:8192
25-09 05:48:36,0.498,0.498,99.005,0.0,0.0,0.0,540401664.0,5021696.0,86233088.0,3511668736.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:8192
25-09 05:48:37,0.0,0.0,100.0,0.0,0.0,0.0,540401664.0,5021696.0,86233088.0,3511668736.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:8192
25-09 05:48:38,0.0,0.503,98.995,0.503,0.0,0.0,540393472.0,5029888.0,86233088.0,3511668736.0,0.0,12288.0,351.0,1456.0,0.0,2.0,java / 0:8192
25-09 05:48:39,0.500,0.0,99.500,0.0,0.0,0.0,540360704.0,5029888.0,86233088.0,3511701504.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:8192
25-09 05:48:40,0.500,0.0,99.500,0.0,0.0,0.0,540360704.0,5029888.0,86233088.0,3511701504.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:8192
25-09 05:48:41,0.500,0.0,99.500,0.0,0.0,0.0,540360704.0,5029888.0,86233088.0,3511701504.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:8192
25-09 05:48:42,0.0,0.503,99.497,0.0,0.0,0.0,540360704.0,5029888.0,86233088.0,3511701504.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:8192
25-09 05:48:43,0.500,0.0,99.0,0.500,0.0,0.0,540352512.0,5038080.0,86233088.0,3511701504.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:8192
25-09 05:48:44,0.503,0.0,99.497,0.0,0.0,0.0,540352512.0,5038080.0,86233088.0,3511701504.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:8192
25-09 05:48:45,0.0,0.0,100.0,0.0,0.0,0.0,540352512.0,5038080.0,86233088.0,3511701504.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:8192
25-09 05:48:46,1.500,0.0,98.500,0.0,0.0,0.0,538828800.0,5038080.0,86233088.0,3513225216.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:47,0.0,0.500,99.500,0.0,0.0,0.0,538791936.0,5038080.0,86237184.0,3513257984.0,0.0,32768.0,285.0,1378.0,0.0,4.0,java / 0:4096
25-09 05:48:48,0.498,0.0,98.010,1.493,0.0,0.0,538910720.0,5046272.0,86237184.0,3513131008.0,0.0,16384.0,241.0,926.0,0.0,2.0,java / 0:12288
25-09 05:48:49,0.0,0.0,100.0,0.0,0.0,0.0,538910720.0,5046272.0,86237184.0,3513131008.0,0.0,0.0,175.0,848.0,0.0,0.0,java / 0:12288
25-09 05:48:50,0.498,0.498,99.005,0.0,0.0,0.0,538910720.0,5046272.0,86237184.0,3513131008.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:48:51,0.0,0.0,100.0,0.0,0.0,0.0,538910720.0,5046272.0,86237184.0,3513131008.0,0.0,0.0,217.0,874.0,0.0,0.0,java / 0:4096
25-09 05:48:52,0.498,0.498,99.005,0.0,0.0,0.0,538910720.0,5046272.0,86237184.0,3513131008.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:53,0.0,0.0,99.497,0.503,0.0,0.0,538902528.0,5054464.0,86237184.0,3513131008.0,0.0,20480.0,351.0,1456.0,0.0,2.0,java / 0:4096
25-09 05:48:54,0.0,0.500,99.500,0.0,0.0,0.0,538902528.0,5054464.0,86237184.0,3513131008.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:48:55,0.0,0.0,100.0,0.0,0.0,0.0,538869760.0,5054464.0,86237184.0,3513163776.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:56,0.995,0.0,99.005,0.0,0.0,0.0,538869760.0,5054464.0,86237184.0,3513163776.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:48:57,0.0,0.0,100.0,0.0,0.0,0.0,538869760.0,5054464.0,86237184.0,3513163776.0,0.0,8192.0,175.0,808.0,0.0,1.0,java / 0:4096
25-09 05:48:58,0.0,1.0,98.0,1.0,0.0,0.0,538861568.0,5062656.0,86237184.0,3513163776.0,0.0,20480.0,241.0,926.0,0.0,2.0,java / 0:4096
25-09 05:48:59,0.500,0.0,99.500,0.0,0.0,0.0,538861568.0,5062656.0,86237184.0,3513163776.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:4096
25-09 05:49:00,0.503,0.0,99.497,0.0,0.0,0.0,538861568.0,5062656.0,86237184.0,3513163776.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:01,0.0,0.500,99.500,0.0,0.0,0.0,538861568.0,5062656.0,86237184.0,3513163776.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:02,0.0,0.0,100.0,0.0,0.0,0.0,538861568.0,5062656.0,86237184.0,3513163776.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:49:03,0.498,0.498,98.507,0.498,0.0,0.0,538820608.0,5070848.0,86237184.0,3513196544.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:49:04,0.500,0.0,99.500,0.0,0.0,0.0,538820608.0,5070848.0,86237184.0,3513196544.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:49:05,0.995,0.0,99.005,0.0,0.0,0.0,538820608.0,5070848.0,86237184.0,3513196544.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:49:06,0.0,0.0,100.0,0.0,0.0,0.0,538820608.0,5070848.0,86237184.0,3513196544.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:07,0.0,0.995,99.005,0.0,0.0,0.0,538820608.0,5070848.0,86237184.0,3513196544.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:08,0.0,0.0,98.990,1.010,0.0,0.0,538812416.0,5079040.0,86237184.0,3513196544.0,0.0,12288.0,351.0,1456.0,0.0,2.0,java / 0:4096
25-09 05:49:09,0.500,0.0,99.500,0.0,0.0,0.0,538812416.0,5079040.0,86237184.0,3513196544.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:49:10,0.500,0.0,99.500,0.0,0.0,0.0,538812416.0,5079040.0,86237184.0,3513196544.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:11,0.503,0.0,99.497,0.0,0.0,0.0,538812416.0,5079040.0,86237184.0,3513196544.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:49:12,0.500,0.0,99.500,0.0,0.0,0.0,538779648.0,5079040.0,86237184.0,3513229312.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:13,0.495,0.495,98.020,0.495,0.0,0.495,538771456.0,5087232.0,86237184.0,3513229312.0,0.0,12288.0,319.0,1364.0,0.0,2.0,java / 0:4096
25-09 05:49:14,0.0,0.503,99.497,0.0,0.0,0.0,538771456.0,5087232.0,86237184.0,3513229312.0,0.0,0.0,285.0,1436.0,0.0,0.0,java / 0:4096
25-09 05:49:15,0.500,0.0,99.500,0.0,0.0,0.0,538968064.0,5087232.0,86237184.0,3513032704.0,0.0,0.0,571.0,2058.0,0.0,0.0,java / 0:4096
25-09 05:49:16,0.0,0.0,100.0,0.0,0.0,0.0,538968064.0,5087232.0,86237184.0,3513032704.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:17,0.500,0.0,99.500,0.0,0.0,0.0,538935296.0,5087232.0,86237184.0,3513065472.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:49:18,0.0,0.503,98.995,0.503,0.0,0.0,538923008.0,5095424.0,86241280.0,3513065472.0,0.0,36864.0,241.0,910.0,0.0,6.0,java / 0:12288
25-09 05:49:19,0.498,0.498,99.005,0.0,0.0,0.0,538923008.0,5095424.0,86241280.0,3513065472.0,0.0,0.0,217.0,890.0,0.0,0.0,java / 0:12288
25-09 05:49:20,0.0,0.0,100.0,0.0,0.0,0.0,538923008.0,5095424.0,86241280.0,3513065472.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:49:21,0.503,0.0,99.497,0.0,0.0,0.0,538923008.0,5095424.0,86241280.0,3513065472.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 05:49:22,0.500,0.0,99.500,0.0,0.0,0.0,538923008.0,5095424.0,86241280.0,3513065472.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:23,0.0,0.503,98.995,0.503,0.0,0.0,538914816.0,5103616.0,86241280.0,3513065472.0,0.0,36864.0,351.0,1456.0,0.0,6.0,java / 0:4096
25-09 05:49:24,0.500,0.0,99.500,0.0,0.0,0.0,538914816.0,5103616.0,86241280.0,3513065472.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:49:25,0.498,0.498,99.005,0.0,0.0,0.0,538882048.0,5103616.0,86241280.0,3513098240.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:26,0.0,0.0,100.0,0.0,0.0,0.0,538882048.0,5103616.0,86241280.0,3513098240.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:49:27,0.503,0.0,99.497,0.0,0.0,0.0,538882048.0,5103616.0,86241280.0,3513098240.0,0.0,0.0,253.0,1262.0,0.0,0.0,java / 0:4096
25-09 05:49:28,0.498,0.498,98.010,0.995,0.0,0.0,538873856.0,5111808.0,86241280.0,3513098240.0,0.0,20480.0,241.0,910.0,0.0,3.0,java / 0:4096
25-09 05:49:29,0.500,0.0,99.500,0.0,0.0,0.0,538873856.0,5111808.0,86241280.0,3513098240.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:4096
25-09 05:49:30,0.500,0.0,99.500,0.0,0.0,0.0,538873856.0,5111808.0,86241280.0,3513098240.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:31,0.0,0.503,99.497,0.0,0.0,0.0,538873856.0,5111808.0,86241280.0,3513098240.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:32,0.500,0.0,99.500,0.0,0.0,0.0,538873856.0,5111808.0,86241280.0,3513098240.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:49:33,0.500,0.0,99.0,0.500,0.0,0.0,538832896.0,5120000.0,86241280.0,3513131008.0,0.0,24576.0,241.0,910.0,0.0,3.0,java / 0:4096
25-09 05:49:34,0.498,0.498,99.005,0.0,0.0,0.0,538832896.0,5120000.0,86241280.0,3513131008.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:49:35,0.503,0.0,99.497,0.0,0.0,0.0,538832896.0,5120000.0,86241280.0,3513131008.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:49:36,0.0,0.0,100.0,0.0,0.0,0.0,538832896.0,5120000.0,86241280.0,3513131008.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:37,0.990,0.495,98.515,0.0,0.0,0.0,538832896.0,5120000.0,86241280.0,3513131008.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:49:38,0.0,0.0,98.990,1.010,0.0,0.0,538824704.0,5128192.0,86241280.0,3513131008.0,0.0,12288.0,351.0,1456.0,0.0,2.0,java / 0:4096
25-09 05:49:39,0.0,0.498,99.502,0.0,0.0,0.0,538824704.0,5128192.0,86241280.0,3513131008.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:49:40,0.503,0.0,99.497,0.0,0.0,0.0,538824704.0,5128192.0,86241280.0,3513131008.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:41,0.500,0.0,99.500,0.0,0.0,0.0,538791936.0,5128192.0,86241280.0,3513163776.0,0.0,0.0,351.0,1456.0,0.0,0.0,java / 0:4096
25-09 05:49:42,0.0,0.500,99.500,0.0,0.0,0.0,538791936.0,5128192.0,86241280.0,3513163776.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:43,0.0,0.0,99.495,0.505,0.0,0.0,538783744.0,5136384.0,86241280.0,3513163776.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:49:44,0.0,0.500,99.500,0.0,0.0,0.0,538656768.0,5136384.0,86241280.0,3513290752.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:4096
25-09 05:49:45,0.500,0.0,99.500,0.0,0.0,0.0,538656768.0,5136384.0,86241280.0,3513290752.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 05:49:46,0.500,0.0,99.500,0.0,0.0,0.0,538656768.0,5136384.0,86241280.0,3513290752.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:47,1.0,0.0,99.0,0.0,0.0,0.0,538656768.0,5136384.0,86241280.0,3513290752.0,0.0,0.0,327.0,1396.0,0.0,0.0,java / 0:4096
25-09 05:49:48,0.495,0.495,96.535,2.475,0.0,0.0,538615808.0,5144576.0,86241280.0,3513323520.0,0.0,45056.0,241.0,910.0,0.0,6.0,java / 0:12288
25-09 05:49:49,0.500,0.0,99.500,0.0,0.0,0.0,538611712.0,5144576.0,86245376.0,3513323520.0,0.0,0.0,175.0,848.0,0.0,0.0,java / 0:12288
25-09 05:49:50,0.0,0.0,100.0,0.0,0.0,0.0,538611712.0,5144576.0,86245376.0,3513323520.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:49:51,0.0,0.503,99.497,0.0,0.0,0.0,538611712.0,5144576.0,86245376.0,3513323520.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 05:49:52,0.500,0.0,99.500,0.0,0.0,0.0,538611712.0,5144576.0,86245376.0,3513323520.0,0.0,0.0,253.0,1262.0,0.0,0.0,java / 0:4096
25-09 05:49:53,0.500,0.0,98.500,1.0,0.0,0.0,538730496.0,5152768.0,86245376.0,3513196544.0,0.0,20480.0,351.0,1456.0,0.0,2.0,java / 0:4096
25-09 05:49:54,0.0,0.0,100.0,0.0,0.0,0.0,538730496.0,5152768.0,86245376.0,3513196544.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:49:55,0.500,0.500,99.0,0.0,0.0,0.0,538730496.0,5152768.0,86245376.0,3513196544.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:56,0.500,0.0,99.500,0.0,0.0,0.0,538697728.0,5152768.0,86245376.0,3513229312.0,0.0,0.0,285.0,1420.0,0.0,0.0,java / 0:4096
25-09 05:49:57,0.0,0.0,100.0,0.0,0.0,0.0,538697728.0,5152768.0,86245376.0,3513229312.0,0.0,0.0,673.0,2124.0,0.0,0.0,java / 0:4096
25-09 05:49:58,0.503,0.0,98.492,1.005,0.0,0.0,538689536.0,5160960.0,86245376.0,3513229312.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:49:59,0.498,0.498,99.005,0.0,0.0,0.0,538689536.0,5160960.0,86245376.0,3513229312.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:4096
25-09 05:50:00,0.0,0.0,100.0,0.0,0.0,0.0,538689536.0,5160960.0,86245376.0,3513229312.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:01,0.995,0.0,99.005,0.0,0.0,0.0,538918912.0,5160960.0,86245376.0,3512999936.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:02,0.0,0.0,100.0,0.0,0.0,0.0,538886144.0,5160960.0,86245376.0,3513032704.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:50:03,0.503,0.0,98.995,0.503,0.0,0.0,538877952.0,5169152.0,86245376.0,3513032704.0,0.0,28672.0,241.0,910.0,0.0,5.0,java / 0:4096
25-09 05:50:04,0.498,0.498,99.005,0.0,0.0,0.0,538877952.0,5169152.0,86245376.0,3513032704.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:50:05,0.500,0.0,99.500,0.0,0.0,0.0,538877952.0,5169152.0,86245376.0,3513032704.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:50:06,0.500,0.0,99.500,0.0,0.0,0.0,538877952.0,5169152.0,86245376.0,3513032704.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:07,0.498,0.498,99.005,0.0,0.0,0.0,538877952.0,5169152.0,86245376.0,3513032704.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:08,0.503,0.0,98.995,0.503,0.0,0.0,538869760.0,5177344.0,86245376.0,3513032704.0,0.0,24576.0,429.0,1910.0,0.0,3.0,java / 0:4096
25-09 05:50:09,0.0,0.0,100.0,0.0,0.0,0.0,538869760.0,5177344.0,86245376.0,3513032704.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:50:10,0.500,0.0,99.500,0.0,0.0,0.0,538836992.0,5177344.0,86245376.0,3513065472.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:11,0.500,0.500,99.0,0.0,0.0,0.0,538836992.0,5177344.0,86245376.0,3513065472.0,0.0,0.0,351.0,1456.0,0.0,0.0,java / 0:4096
25-09 05:50:12,0.500,0.0,99.500,0.0,0.0,0.0,538836992.0,5177344.0,86245376.0,3513065472.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:13,0.0,0.0,99.495,0.505,0.0,0.0,538828800.0,5185536.0,86245376.0,3513065472.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:50:14,0.495,0.990,98.515,0.0,0.0,0.0,538828800.0,5185536.0,86245376.0,3513065472.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:4096
25-09 05:50:15,0.0,0.0,100.0,0.0,0.0,0.0,538828800.0,5185536.0,86245376.0,3513065472.0,0.0,0.0,217.0,850.0,0.0,0.0,java / 0:4096
25-09 05:50:16,0.0,0.500,99.500,0.0,0.0,0.0,538828800.0,5185536.0,86245376.0,3513065472.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
