"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-worker-2",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output rf3_cidd_2.csv",,,,"Date:","25 Sep 2019 05:47:45 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
25-09 05:48:15,0.0,0.500,98.0,1.500,0.0,0.0,540082176.0,5468160.0,88064000.0,3509710848.0,0.0,12288.0,285.0,1355.0,0.0,2.0,java / 0:4096
25-09 05:48:16,0.503,0.0,99.497,0.0,0.0,0.0,540082176.0,5468160.0,88064000.0,3509710848.0,0.0,40960.0,175.0,824.0,0.0,7.0,java / 0:8192
25-09 05:48:17,0.500,0.0,99.500,0.0,0.0,0.0,540082176.0,5468160.0,88064000.0,3509710848.0,0.0,0.0,241.0,942.0,0.0,0.0,java / 0:4096
25-09 05:48:18,0.0,0.0,100.0,0.0,0.0,0.0,540082176.0,5468160.0,88064000.0,3509710848.0,0.0,0.0,327.0,1421.0,0.0,0.0,java / 0:4096
25-09 05:48:19,0.498,0.498,99.005,0.0,0.0,0.0,540082176.0,5468160.0,88064000.0,3509710848.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 05:48:20,0.0,0.500,99.500,0.0,0.0,0.0,540049408.0,5468160.0,88064000.0,3509743616.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:21,0.503,0.0,98.995,0.503,0.0,0.0,540037120.0,5480448.0,88064000.0,3509743616.0,0.0,65536.0,285.0,1355.0,0.0,3.0,java / 0:4096
25-09 05:48:22,0.0,0.503,99.497,0.0,0.0,0.0,540037120.0,5480448.0,88064000.0,3509743616.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:48:23,0.500,0.0,99.500,0.0,0.0,0.0,540037120.0,5480448.0,88064000.0,3509743616.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:24,0.498,0.498,99.005,0.0,0.0,0.0,540037120.0,5480448.0,88064000.0,3509743616.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:48:25,0.0,0.500,99.500,0.0,0.0,0.0,540037120.0,5480448.0,88064000.0,3509743616.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:26,0.503,0.0,99.497,0.0,0.0,0.0,540037120.0,5480448.0,88064000.0,3509743616.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:27,0.0,0.498,98.507,0.995,0.0,0.0,540028928.0,5488640.0,88064000.0,3509743616.0,0.0,12288.0,285.0,1421.0,0.0,2.0,java / 0:4096
25-09 05:48:28,0.0,0.500,99.500,0.0,0.0,0.0,539996160.0,5488640.0,88064000.0,3509776384.0,0.0,0.0,571.0,2066.0,0.0,0.0,java / 0:4096
25-09 05:48:29,0.500,0.0,99.500,0.0,0.0,0.0,539996160.0,5488640.0,88064000.0,3509776384.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:30,0.0,0.500,99.500,0.0,0.0,0.0,539996160.0,5488640.0,88064000.0,3509776384.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:48:31,0.503,0.0,99.497,0.0,0.0,0.0,539996160.0,5488640.0,88064000.0,3509776384.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:32,0.498,0.498,99.005,0.0,0.0,0.0,539996160.0,5488640.0,88064000.0,3509776384.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:33,0.498,0.498,98.010,0.995,0.0,0.0,539987968.0,5496832.0,88064000.0,3509776384.0,0.0,12288.0,285.0,1355.0,0.0,2.0,java / 0:4096
25-09 05:48:34,0.500,0.0,99.500,0.0,0.0,0.0,539987968.0,5496832.0,88064000.0,3509776384.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:48:35,0.0,0.0,100.0,0.0,0.0,0.0,539955200.0,5496832.0,88064000.0,3509809152.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:36,0.503,0.0,99.497,0.0,0.0,0.0,539955200.0,5496832.0,88064000.0,3509809152.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:48:37,0.495,0.495,99.010,0.0,0.0,0.0,539955200.0,5496832.0,88064000.0,3509809152.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:38,0.0,0.503,99.497,0.0,0.0,0.0,539955200.0,5496832.0,88064000.0,3509809152.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:39,0.503,0.0,98.492,1.005,0.0,0.0,539947008.0,5505024.0,88064000.0,3509809152.0,0.0,12288.0,285.0,1355.0,0.0,2.0,java / 0:4096
25-09 05:48:40,0.498,0.0,99.502,0.0,0.0,0.0,539947008.0,5505024.0,88064000.0,3509809152.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:48:41,0.503,0.0,99.497,0.0,0.0,0.0,539947008.0,5505024.0,88064000.0,3509809152.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:42,0.0,0.503,99.497,0.0,0.0,0.0,540143616.0,5505024.0,88064000.0,3509612544.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:48:43,0.498,0.0,99.502,0.0,0.0,0.0,540139520.0,5505024.0,88068096.0,3509612544.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:44,0.503,0.0,99.497,0.0,0.0,0.0,540106752.0,5505024.0,88068096.0,3509645312.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:45,0.995,0.0,97.512,1.493,0.0,0.0,540098560.0,5513216.0,88068096.0,3509645312.0,0.0,12288.0,285.0,1355.0,0.0,2.0,java / 0:4096
25-09 05:48:46,0.500,0.0,99.500,0.0,0.0,0.0,540098560.0,5513216.0,88068096.0,3509645312.0,0.0,24576.0,217.0,866.0,0.0,4.0,java / 0:8192
25-09 05:48:47,0.503,0.0,99.497,0.0,0.0,0.0,540098560.0,5513216.0,88068096.0,3509645312.0,0.0,0.0,253.0,1342.0,0.0,0.0,java / 0:4096
25-09 05:48:48,0.0,0.500,99.500,0.0,0.0,0.0,540098560.0,5513216.0,88068096.0,3509645312.0,0.0,0.0,285.0,1379.0,0.0,0.0,java / 0:4096
25-09 05:48:49,0.500,0.500,99.0,0.0,0.0,0.0,540098560.0,5513216.0,88068096.0,3509645312.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 05:48:50,0.498,0.0,99.502,0.0,0.0,0.0,540098560.0,5513216.0,88068096.0,3509645312.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:51,0.500,0.500,98.0,1.0,0.0,0.0,540090368.0,5521408.0,88068096.0,3509645312.0,0.0,65536.0,285.0,1355.0,0.0,10.0,java / 0:4096
25-09 05:48:52,0.500,0.0,99.500,0.0,0.0,0.0,540057600.0,5521408.0,88068096.0,3509678080.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 05:48:53,0.0,0.503,99.497,0.0,0.0,0.0,540184576.0,5521408.0,88068096.0,3509551104.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:48:54,0.500,0.0,99.500,0.0,0.0,0.0,540184576.0,5521408.0,88068096.0,3509551104.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:48:55,0.0,0.500,99.500,0.0,0.0,0.0,540184576.0,5521408.0,88068096.0,3509551104.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:56,0.500,0.0,99.500,0.0,0.0,0.0,540184576.0,5521408.0,88068096.0,3509551104.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:57,0.503,0.0,98.492,1.005,0.0,0.0,540176384.0,5529600.0,88068096.0,3509551104.0,0.0,24576.0,285.0,1355.0,0.0,3.0,java / 0:4096
25-09 05:48:58,0.0,0.500,99.500,0.0,0.0,0.0,540176384.0,5529600.0,88068096.0,3509551104.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 05:48:59,0.498,0.498,99.005,0.0,0.0,0.0,540176384.0,5529600.0,88068096.0,3509551104.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:00,0.0,0.0,100.0,0.0,0.0,0.0,540143616.0,5529600.0,88068096.0,3509583872.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:49:01,0.498,0.498,99.005,0.0,0.0,0.0,540143616.0,5529600.0,88068096.0,3509583872.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:02,0.503,0.0,99.497,0.0,0.0,0.0,540143616.0,5529600.0,88068096.0,3509583872.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:03,0.0,0.500,99.0,0.500,0.0,0.0,540135424.0,5537792.0,88068096.0,3509583872.0,0.0,12288.0,285.0,1355.0,0.0,2.0,java / 0:4096
25-09 05:49:04,0.500,0.0,99.500,0.0,0.0,0.0,540135424.0,5537792.0,88068096.0,3509583872.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:49:05,0.503,0.503,97.990,1.005,0.0,0.0,540250112.0,5545984.0,88059904.0,3509469184.0,0.0,24576.0,643.0,1604.0,0.0,3.0,java / 0:4096
25-09 05:49:06,0.500,0.0,99.500,0.0,0.0,0.0,540127232.0,5545984.0,88068096.0,3509583872.0,0.0,0.0,351.0,1473.0,0.0,0.0,java / 0:4096
25-09 05:49:07,0.500,0.0,99.500,0.0,0.0,0.0,540127232.0,5545984.0,88068096.0,3509583872.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:08,0.498,0.498,99.005,0.0,0.0,0.0,540094464.0,5545984.0,88068096.0,3509616640.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:09,0.500,0.0,99.500,0.0,0.0,0.0,540094464.0,5545984.0,88068096.0,3509616640.0,0.0,0.0,285.0,1421.0,0.0,0.0,java / 0:4096
25-09 05:49:10,0.0,0.503,99.497,0.0,0.0,0.0,540094464.0,5545984.0,88068096.0,3509616640.0,0.0,0.0,613.0,2100.0,0.0,0.0,java / 0:4096
25-09 05:49:11,0.0,0.498,98.507,0.995,0.0,0.0,540086272.0,5554176.0,88068096.0,3509616640.0,0.0,16384.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:49:12,0.0,0.0,100.0,0.0,0.0,0.0,540086272.0,5554176.0,88068096.0,3509616640.0,0.0,0.0,351.0,1473.0,0.0,0.0,java / 0:4096
25-09 05:49:13,0.0,0.500,99.500,0.0,0.0,0.0,540049408.0,5554176.0,88072192.0,3509649408.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:14,0.503,0.0,99.497,0.0,0.0,0.0,540049408.0,5554176.0,88072192.0,3509649408.0,0.0,0.0,217.0,850.0,0.0,0.0,java / 0:4096
25-09 05:49:15,0.498,0.498,99.005,0.0,0.0,0.0,540049408.0,5554176.0,88072192.0,3509649408.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:49:16,0.0,0.0,100.0,0.0,0.0,0.0,540049408.0,5554176.0,88072192.0,3509649408.0,0.0,24576.0,241.0,910.0,0.0,4.0,java / 0:8192
25-09 05:49:17,0.503,0.0,98.995,0.503,0.0,0.0,540041216.0,5562368.0,88072192.0,3509649408.0,0.0,20480.0,175.0,848.0,0.0,2.0,java / 0:4096
25-09 05:49:18,0.500,0.0,99.500,0.0,0.0,0.0,540041216.0,5562368.0,88072192.0,3509649408.0,0.0,0.0,285.0,1395.0,0.0,0.0,java / 0:4096
25-09 05:49:19,0.0,0.500,99.500,0.0,0.0,0.0,540041216.0,5562368.0,88072192.0,3509649408.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 05:49:20,0.503,0.0,99.497,0.0,0.0,0.0,540041216.0,5562368.0,88072192.0,3509649408.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:21,0.498,0.498,99.005,0.0,0.0,0.0,540008448.0,5562368.0,88072192.0,3509682176.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:49:22,0.0,0.0,100.0,0.0,0.0,0.0,540008448.0,5562368.0,88072192.0,3509682176.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:23,0.500,0.0,98.500,1.0,0.0,0.0,540000256.0,5570560.0,88072192.0,3509682176.0,0.0,20480.0,175.0,808.0,0.0,2.0,java / 0:4096
25-09 05:49:24,0.500,0.500,99.0,0.0,0.0,0.0,540000256.0,5570560.0,88072192.0,3509682176.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 0:4096
25-09 05:49:25,0.0,0.500,99.500,0.0,0.0,0.0,540000256.0,5570560.0,88072192.0,3509682176.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:26,0.0,0.500,99.500,0.0,0.0,0.0,540000256.0,5570560.0,88072192.0,3509682176.0,0.0,8192.0,175.0,808.0,0.0,1.0,java / 0:4096
25-09 05:49:27,0.0,0.0,100.0,0.0,0.0,0.0,540000256.0,5570560.0,88072192.0,3509682176.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 0:4096
25-09 05:49:28,0.0,0.500,99.500,0.0,0.0,0.0,540000256.0,5570560.0,88072192.0,3509682176.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:49:29,0.498,0.498,98.010,0.995,0.0,0.0,540221440.0,5578752.0,88072192.0,3509452800.0,0.0,24576.0,175.0,808.0,0.0,3.0,java / 0:4096
25-09 05:49:30,0.0,0.500,99.500,0.0,0.0,0.0,540188672.0,5578752.0,88072192.0,3509485568.0,0.0,0.0,351.0,1473.0,0.0,0.0,java / 0:4096
25-09 05:49:31,0.500,0.0,99.500,0.0,0.0,0.0,540188672.0,5578752.0,88072192.0,3509485568.0,0.0,24576.0,175.0,808.0,0.0,6.0,java / 0:4096
25-09 05:49:32,0.0,0.0,100.0,0.0,0.0,0.0,540188672.0,5578752.0,88072192.0,3509485568.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 05:49:33,0.500,0.0,99.500,0.0,0.0,0.0,540188672.0,5578752.0,88072192.0,3509485568.0,0.0,0.0,351.0,1457.0,0.0,0.0,java / 0:4096
25-09 05:49:34,0.0,1.0,99.0,0.0,0.0,0.0,540188672.0,5578752.0,88072192.0,3509485568.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:35,0.503,0.0,98.995,0.503,0.0,0.0,540180480.0,5586944.0,88072192.0,3509485568.0,0.0,16384.0,175.0,808.0,0.0,3.0,java / 0:4096
25-09 05:49:36,0.0,0.0,100.0,0.0,0.0,0.0,540180480.0,5586944.0,88072192.0,3509485568.0,0.0,4096.0,285.0,1371.0,0.0,1.0,java / 0:4096
25-09 05:49:37,0.500,0.0,99.500,0.0,0.0,0.0,540147712.0,5586944.0,88072192.0,3509518336.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:49:38,0.498,0.498,99.005,0.0,0.0,0.0,540147712.0,5586944.0,88072192.0,3509518336.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:39,0.500,0.500,99.0,0.0,0.0,0.0,540147712.0,5586944.0,88072192.0,3509518336.0,0.0,0.0,429.0,1911.0,0.0,0.0,java / 0:4096
25-09 05:49:40,0.498,0.0,99.502,0.0,0.0,0.0,540147712.0,5586944.0,88072192.0,3509518336.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:41,0.0,0.500,98.500,1.0,0.0,0.0,540139520.0,5595136.0,88072192.0,3509518336.0,0.0,12288.0,175.0,808.0,0.0,2.0,java / 0:4096
25-09 05:49:42,0.500,0.0,99.500,0.0,0.0,0.0,540139520.0,5595136.0,88072192.0,3509518336.0,0.0,0.0,327.0,1413.0,0.0,0.0,java / 0:4096
25-09 05:49:43,0.0,0.500,99.500,0.0,0.0,0.0,540139520.0,5595136.0,88072192.0,3509518336.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:44,0.498,0.498,99.005,0.0,0.0,0.0,540135424.0,5595136.0,88076288.0,3509518336.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:49:45,0.503,0.0,99.497,0.0,0.0,0.0,540102656.0,5595136.0,88076288.0,3509551104.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:49:46,0.0,0.500,99.500,0.0,0.0,0.0,540102656.0,5595136.0,88076288.0,3509551104.0,0.0,24576.0,175.0,808.0,0.0,4.0,java / 0:8192
25-09 05:49:47,0.503,0.0,98.995,0.503,0.0,0.0,540094464.0,5603328.0,88076288.0,3509551104.0,0.0,20480.0,175.0,848.0,0.0,2.0,java / 0:4096
25-09 05:49:48,0.0,0.500,99.500,0.0,0.0,0.0,540094464.0,5603328.0,88076288.0,3509551104.0,0.0,0.0,285.0,1395.0,0.0,0.0,java / 0:4096
25-09 05:49:49,0.995,0.0,99.005,0.0,0.0,0.0,540094464.0,5603328.0,88076288.0,3509551104.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 05:49:50,0.0,0.0,100.0,0.0,0.0,0.0,540094464.0,5603328.0,88076288.0,3509551104.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:51,0.498,0.498,99.005,0.0,0.0,0.0,540094464.0,5603328.0,88076288.0,3509551104.0,0.0,0.0,363.0,1875.0,0.0,0.0,java / 0:4096
25-09 05:49:52,0.500,0.0,99.500,0.0,0.0,0.0,540094464.0,5603328.0,88076288.0,3509551104.0,0.0,0.0,751.0,2258.0,0.0,0.0,java / 0:4096
25-09 05:49:53,0.0,0.500,99.0,0.500,0.0,0.0,540053504.0,5611520.0,88076288.0,3509583872.0,0.0,20480.0,481.0,1042.0,0.0,2.0,java / 0:4096
25-09 05:49:54,1.0,0.0,99.0,0.0,0.0,0.0,540053504.0,5611520.0,88076288.0,3509583872.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 0:4096
25-09 05:49:55,0.0,0.500,99.500,0.0,0.0,0.0,540053504.0,5611520.0,88076288.0,3509583872.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:56,0.500,0.0,99.500,0.0,0.0,0.0,540053504.0,5611520.0,88076288.0,3509583872.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:49:57,0.0,0.503,99.497,0.0,0.0,0.0,540020736.0,5611520.0,88076288.0,3509616640.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:49:58,0.0,0.500,99.500,0.0,0.0,0.0,540020736.0,5611520.0,88076288.0,3509616640.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:59,0.495,0.495,98.020,0.990,0.0,0.0,540012544.0,5619712.0,88076288.0,3509616640.0,0.0,12288.0,175.0,808.0,0.0,2.0,java / 0:4096
25-09 05:50:00,0.0,0.0,100.0,0.0,0.0,0.0,540012544.0,5619712.0,88076288.0,3509616640.0,0.0,0.0,285.0,1371.0,0.0,0.0,java / 0:4096
25-09 05:50:01,0.500,0.500,99.0,0.0,0.0,0.0,540012544.0,5619712.0,88076288.0,3509616640.0,0.0,8192.0,175.0,808.0,0.0,1.0,java / 0:4096
25-09 05:50:02,0.498,0.0,99.502,0.0,0.0,0.0,540012544.0,5619712.0,88076288.0,3509616640.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:50:03,0.503,0.0,99.497,0.0,0.0,0.0,540012544.0,5619712.0,88076288.0,3509616640.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:50:04,0.500,0.0,99.500,0.0,0.0,0.0,540012544.0,5619712.0,88076288.0,3509616640.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:05,0.0,0.503,98.995,0.503,0.0,0.0,540004352.0,5627904.0,88076288.0,3509616640.0,0.0,24576.0,175.0,808.0,0.0,3.0,java / 0:4096
25-09 05:50:06,0.498,0.0,99.502,0.0,0.0,0.0,539971584.0,5627904.0,88076288.0,3509649408.0,0.0,16384.0,285.0,1371.0,0.0,4.0,java / 0:4096
25-09 05:50:07,0.503,0.0,99.497,0.0,0.0,0.0,539971584.0,5627904.0,88076288.0,3509649408.0,0.0,0.0,319.0,1396.0,0.0,0.0,java / 0:4096
25-09 05:50:08,0.0,0.500,99.500,0.0,0.0,0.0,539971584.0,5627904.0,88076288.0,3509649408.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:50:09,0.0,0.0,100.0,0.0,0.0,0.0,539971584.0,5627904.0,88076288.0,3509649408.0,0.0,0.0,285.0,1355.0,0.0,0.0,java / 0:4096
25-09 05:50:10,0.995,0.0,99.005,0.0,0.0,0.0,539971584.0,5627904.0,88076288.0,3509649408.0,0.0,0.0,217.0,850.0,0.0,0.0,java / 0:4096
25-09 05:50:11,0.0,0.0,99.495,0.505,0.0,0.0,539963392.0,5636096.0,88076288.0,3509649408.0,0.0,12288.0,175.0,808.0,0.0,2.0,java / 0:4096
