"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-worker-1",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output rf3_cidd_1.csv",,,,"Date:","25 Sep 2019 05:47:39 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
25-09 05:47:50,0.0,0.0,100.0,0.0,0.0,0.0,563294208.0,5951488.0,87453696.0,3486625792.0,0.0,36864.0,175.0,808.0,0.0,7.0,java / 0:8192
25-09 05:47:51,0.0,0.500,98.0,1.500,0.0,0.0,563286016.0,5959680.0,87453696.0,3486625792.0,0.0,20480.0,351.0,1488.0,0.0,2.0,java / 0:4096
25-09 05:47:52,0.498,0.498,99.005,0.0,0.0,0.0,563286016.0,5959680.0,87453696.0,3486625792.0,0.0,0.0,241.0,942.0,0.0,0.0,java / 0:4096
25-09 05:47:53,0.0,0.0,100.0,0.0,0.0,0.0,563286016.0,5959680.0,87453696.0,3486625792.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:47:54,0.0,0.500,99.500,0.0,0.0,0.0,563286016.0,5959680.0,87453696.0,3486625792.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:47:55,0.503,0.0,99.497,0.0,0.0,0.0,563286016.0,5959680.0,87453696.0,3486625792.0,0.0,28672.0,241.0,910.0,0.0,5.0,java / 0:8192
25-09 05:47:56,0.0,0.503,98.492,1.005,0.0,0.0,563245056.0,5967872.0,87453696.0,3486658560.0,0.0,20480.0,319.0,1428.0,0.0,2.0,java / 0:4096
25-09 05:47:57,0.0,0.0,100.0,0.0,0.0,0.0,563245056.0,5967872.0,87453696.0,3486658560.0,0.0,0.0,351.0,1488.0,0.0,0.0,java / 0:4096
25-09 05:47:58,0.498,0.498,99.005,0.0,0.0,0.0,563245056.0,5967872.0,87453696.0,3486658560.0,0.0,0.0,241.0,934.0,0.0,0.0,java / 0:4096
25-09 05:47:59,0.500,0.0,99.500,0.0,0.0,0.0,563245056.0,5967872.0,87453696.0,3486658560.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:00,0.0,0.0,100.0,0.0,0.0,0.0,563245056.0,5967872.0,87453696.0,3486658560.0,0.0,28672.0,285.0,1354.0,0.0,5.0,java / 0:8192
25-09 05:48:01,0.0,0.498,98.507,0.995,0.0,0.0,563236864.0,5976064.0,87453696.0,3486658560.0,0.0,20480.0,175.0,848.0,0.0,2.0,java / 0:4096
25-09 05:48:02,0.0,0.0,100.0,0.0,0.0,0.0,563236864.0,5976064.0,87453696.0,3486658560.0,0.0,0.0,175.0,848.0,0.0,0.0,java / 0:4096
25-09 05:48:03,0.995,0.0,99.005,0.0,0.0,0.0,563236864.0,5976064.0,87453696.0,3486658560.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:48:04,0.0,0.0,100.0,0.0,0.0,0.0,563204096.0,5976064.0,87453696.0,3486691328.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 05:48:05,0.500,0.500,99.0,0.0,0.0,0.0,563204096.0,5976064.0,87453696.0,3486691328.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:48:06,0.500,0.0,99.500,0.0,0.0,0.0,563200000.0,5976064.0,87457792.0,3486691328.0,0.0,0.0,351.0,1456.0,0.0,0.0,java / 0:4096
25-09 05:48:07,0.0,0.503,98.995,0.503,0.0,0.0,563200000.0,5984256.0,87449600.0,3486691328.0,0.0,16384.0,175.0,808.0,0.0,2.0,java / 0:4096
25-09 05:48:08,0.500,0.0,99.500,0.0,0.0,0.0,563191808.0,5984256.0,87457792.0,3486691328.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:48:09,0.0,0.500,99.500,0.0,0.0,0.0,563191808.0,5984256.0,87457792.0,3486691328.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:48:10,0.0,0.500,99.500,0.0,0.0,0.0,563191808.0,5984256.0,87457792.0,3486691328.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:11,0.503,0.0,99.497,0.0,0.0,0.0,563191808.0,5984256.0,87457792.0,3486691328.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:48:12,0.500,0.0,99.500,0.0,0.0,0.0,563159040.0,5984256.0,87457792.0,3486724096.0,0.0,0.0,393.0,1498.0,0.0,0.0,java / 0:4096
25-09 05:48:13,0.503,0.0,98.492,1.005,0.0,0.0,563159040.0,5992448.0,87449600.0,3486724096.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:48:14,0.0,0.0,100.0,0.0,0.0,0.0,563150848.0,5992448.0,87457792.0,3486724096.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 05:48:15,0.0,0.500,99.500,0.0,0.0,0.0,563150848.0,5992448.0,87457792.0,3486724096.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:48:16,0.500,0.0,99.500,0.0,0.0,0.0,563150848.0,5992448.0,87457792.0,3486724096.0,0.0,0.0,319.0,1364.0,0.0,0.0,java / 0:4096
25-09 05:48:17,0.0,0.503,99.497,0.0,0.0,0.0,563150848.0,5992448.0,87457792.0,3486724096.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:18,0.995,0.0,99.005,0.0,0.0,0.0,563347456.0,5992448.0,87457792.0,3486527488.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:48:19,0.0,0.0,98.990,1.010,0.0,0.0,563347456.0,6004736.0,87445504.0,3486527488.0,0.0,49152.0,175.0,808.0,0.0,2.0,java / 0:4096
25-09 05:48:20,0.498,0.0,99.502,0.0,0.0,0.0,563335168.0,6004736.0,87457792.0,3486527488.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:48:21,0.0,0.505,99.495,0.0,0.0,0.0,563335168.0,6004736.0,87457792.0,3486527488.0,0.0,0.0,285.0,1420.0,0.0,0.0,java / 0:4096
25-09 05:48:22,0.995,0.0,99.005,0.0,0.0,0.0,563335168.0,6004736.0,87457792.0,3486527488.0,0.0,0.0,571.0,2074.0,0.0,0.0,java / 0:4096
25-09 05:48:23,0.0,0.500,99.500,0.0,0.0,0.0,563335168.0,6004736.0,87457792.0,3486527488.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:24,0.0,0.0,100.0,0.0,0.0,0.0,563318784.0,6004736.0,87457792.0,3486543872.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:48:25,1.0,0.0,98.500,0.500,0.0,0.0,563277824.0,6012928.0,87457792.0,3486576640.0,0.0,16384.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:48:26,0.500,0.0,99.500,0.0,0.0,0.0,563277824.0,6012928.0,87457792.0,3486576640.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 05:48:27,0.0,0.503,99.497,0.0,0.0,0.0,563277824.0,6012928.0,87457792.0,3486576640.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:48:28,0.498,0.498,99.005,0.0,0.0,0.0,563277824.0,6012928.0,87457792.0,3486576640.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:29,0.0,0.0,100.0,0.0,0.0,0.0,563277824.0,6012928.0,87457792.0,3486576640.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:30,0.0,0.0,98.995,1.005,0.0,0.0,563269632.0,6021120.0,87457792.0,3486576640.0,0.0,40960.0,351.0,1456.0,0.0,6.0,java / 0:8192
25-09 05:48:31,0.0,0.500,99.500,0.0,0.0,0.0,563269632.0,6021120.0,87457792.0,3486576640.0,0.0,0.0,175.0,848.0,0.0,0.0,java / 0:4096
25-09 05:48:32,0.498,0.498,99.005,0.0,0.0,0.0,563269632.0,6021120.0,87457792.0,3486576640.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 05:48:33,0.503,0.0,99.497,0.0,0.0,0.0,563236864.0,6021120.0,87457792.0,3486609408.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:48:34,0.0,0.500,99.500,0.0,0.0,0.0,563236864.0,6021120.0,87457792.0,3486609408.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 05:48:35,0.0,0.0,98.995,1.005,0.0,0.0,563228672.0,6029312.0,87457792.0,3486609408.0,0.0,65536.0,319.0,1364.0,0.0,12.0,java / 0:4096
25-09 05:48:36,0.995,0.0,99.005,0.0,0.0,0.0,563228672.0,6029312.0,87457792.0,3486609408.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:4096
25-09 05:48:37,0.0,0.503,99.497,0.0,0.0,0.0,563224576.0,6029312.0,87461888.0,3486609408.0,0.0,0.0,241.0,910.0,0.0,0.0,java / 0:4096
25-09 05:48:38,0.500,0.0,99.500,0.0,0.0,0.0,563224576.0,6029312.0,87461888.0,3486609408.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:39,0.500,0.0,99.500,0.0,0.0,0.0,563224576.0,6029312.0,87461888.0,3486609408.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:48:40,0.0,0.0,99.495,0.505,0.0,0.0,563183616.0,6037504.0,87461888.0,3486642176.0,0.0,24576.0,283.0,952.0,0.0,3.0,java / 0:4096
25-09 05:48:41,1.0,0.0,99.0,0.0,0.0,0.0,563183616.0,6037504.0,87461888.0,3486642176.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 05:48:42,0.498,0.498,99.005,0.0,0.0,0.0,563183616.0,6037504.0,87461888.0,3486642176.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:48:43,0.0,0.0,100.0,0.0,0.0,0.0,563183616.0,6037504.0,87461888.0,3486642176.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:44,0.500,0.0,99.500,0.0,0.0,0.0,563183616.0,6037504.0,87461888.0,3486642176.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:45,0.0,0.500,98.500,1.0,0.0,0.0,563183616.0,6045696.0,87453696.0,3486642176.0,0.0,12288.0,285.0,1354.0,0.0,2.0,java / 0:4096
25-09 05:48:46,0.500,0.0,99.500,0.0,0.0,0.0,563175424.0,6045696.0,87461888.0,3486642176.0,0.0,0.0,175.0,926.0,0.0,0.0,java / 0:4096
25-09 05:48:47,0.0,0.0,100.0,0.0,0.0,0.0,563175424.0,6045696.0,87461888.0,3486642176.0,0.0,0.0,187.0,1262.0,0.0,0.0,java / 0:4096
25-09 05:48:48,0.0,0.500,99.500,0.0,0.0,0.0,563142656.0,6045696.0,87461888.0,3486674944.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:48:49,0.0,0.500,99.500,0.0,0.0,0.0,563142656.0,6045696.0,87461888.0,3486674944.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:50,0.503,0.0,99.497,0.0,0.0,0.0,563142656.0,6045696.0,87461888.0,3486674944.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:51,0.503,0.0,98.995,0.503,0.0,0.0,563142656.0,6053888.0,87453696.0,3486674944.0,0.0,12288.0,285.0,1354.0,0.0,2.0,java / 0:4096
25-09 05:48:52,0.500,0.0,99.500,0.0,0.0,0.0,563134464.0,6053888.0,87461888.0,3486674944.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:48:53,0.500,0.0,99.500,0.0,0.0,0.0,563134464.0,6053888.0,87461888.0,3486674944.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:54,0.500,1.0,97.500,1.0,0.0,0.0,563761152.0,6062080.0,87461888.0,3486040064.0,0.0,24576.0,674.0,1696.0,0.0,3.0,java / 0:4096
25-09 05:48:55,0.500,0.500,99.0,0.0,0.0,0.0,563761152.0,6062080.0,87461888.0,3486040064.0,0.0,0.0,241.0,926.0,0.0,0.0,java / 0:4096
25-09 05:48:56,0.0,0.0,100.0,0.0,0.0,0.0,563728384.0,6062080.0,87461888.0,3486072832.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:48:57,0.498,0.498,99.005,0.0,0.0,0.0,563728384.0,6062080.0,87461888.0,3486072832.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:48:58,0.0,0.0,100.0,0.0,0.0,0.0,563728384.0,6062080.0,87461888.0,3486072832.0,0.0,0.0,319.0,1364.0,0.0,0.0,java / 0:4096
25-09 05:48:59,0.498,0.0,98.507,0.995,0.0,0.0,563728384.0,6070272.0,87453696.0,3486072832.0,0.0,16384.0,217.0,850.0,0.0,2.0,java / 0:4096
25-09 05:49:00,0.0,0.503,99.497,0.0,0.0,0.0,563720192.0,6070272.0,87461888.0,3486072832.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:4096
25-09 05:49:01,0.0,0.0,100.0,0.0,0.0,0.0,563720192.0,6070272.0,87461888.0,3486072832.0,0.0,24576.0,175.0,808.0,0.0,4.0,java / 0:12288
25-09 05:49:02,0.500,0.0,99.500,0.0,0.0,0.0,563720192.0,6070272.0,87461888.0,3486072832.0,0.0,0.0,175.0,848.0,0.0,0.0,java / 0:12288
25-09 05:49:03,0.0,0.500,99.500,0.0,0.0,0.0,563687424.0,6070272.0,87461888.0,3486105600.0,0.0,0.0,351.0,1522.0,0.0,0.0,java / 0:4096
25-09 05:49:04,0.0,0.0,100.0,0.0,0.0,0.0,563884032.0,6070272.0,87461888.0,3485908992.0,0.0,0.0,571.0,2074.0,0.0,0.0,java / 0:4096
25-09 05:49:05,0.0,0.500,99.0,0.500,0.0,0.0,563884032.0,6078464.0,87453696.0,3485908992.0,0.0,20480.0,175.0,808.0,0.0,2.0,java / 0:4096
25-09 05:49:06,0.500,0.0,99.500,0.0,0.0,0.0,563875840.0,6078464.0,87461888.0,3485908992.0,0.0,4096.0,285.0,1370.0,0.0,1.0,java / 0:4096
25-09 05:49:07,0.500,0.500,99.0,0.0,0.0,0.0,563875840.0,6078464.0,87461888.0,3485908992.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:49:08,0.0,0.0,100.0,0.0,0.0,0.0,563871744.0,6078464.0,87465984.0,3485908992.0,0.0,0.0,283.0,952.0,0.0,0.0,java / 0:4096
25-09 05:49:09,0.500,0.0,99.500,0.0,0.0,0.0,563838976.0,6078464.0,87465984.0,3485941760.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:49:10,0.0,0.0,100.0,0.0,0.0,0.0,563838976.0,6078464.0,87465984.0,3485941760.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:11,0.498,0.498,98.507,0.498,0.0,0.0,563830784.0,6086656.0,87465984.0,3485941760.0,0.0,49152.0,241.0,910.0,0.0,9.0,java / 0:4096
25-09 05:49:12,0.0,0.0,100.0,0.0,0.0,0.0,563830784.0,6086656.0,87465984.0,3485941760.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:4096
25-09 05:49:13,1.0,0.0,99.0,0.0,0.0,0.0,563830784.0,6086656.0,87465984.0,3485941760.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:14,0.0,0.500,99.500,0.0,0.0,0.0,563830784.0,6086656.0,87465984.0,3485941760.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:15,0.503,0.0,99.497,0.0,0.0,0.0,563830784.0,6086656.0,87465984.0,3485941760.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:49:16,0.500,0.0,98.500,1.0,0.0,0.0,563822592.0,6094848.0,87465984.0,3485941760.0,0.0,12288.0,241.0,910.0,0.0,2.0,java / 0:4096
25-09 05:49:17,0.0,0.500,99.500,0.0,0.0,0.0,563789824.0,6094848.0,87465984.0,3485974528.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:49:18,0.503,0.0,99.497,0.0,0.0,0.0,563789824.0,6094848.0,87465984.0,3485974528.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:49:19,0.500,0.0,99.500,0.0,0.0,0.0,563789824.0,6094848.0,87465984.0,3485974528.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:20,0.0,0.0,100.0,0.0,0.0,0.0,563789824.0,6094848.0,87465984.0,3485974528.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:21,0.500,0.0,98.500,1.0,0.0,0.0,563781632.0,6103040.0,87465984.0,3485974528.0,0.0,12288.0,351.0,1456.0,0.0,2.0,java / 0:4096
25-09 05:49:22,0.500,0.0,99.500,0.0,0.0,0.0,563781632.0,6103040.0,87465984.0,3485974528.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:4096
25-09 05:49:23,0.0,0.503,99.497,0.0,0.0,0.0,563781632.0,6103040.0,87465984.0,3485974528.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:24,0.0,0.0,100.0,0.0,0.0,0.0,563781632.0,6103040.0,87465984.0,3485974528.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:49:25,0.498,0.498,99.005,0.0,0.0,0.0,563781632.0,6103040.0,87465984.0,3485974528.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:26,0.498,0.498,98.010,0.995,0.0,0.0,563740672.0,6111232.0,87465984.0,3486007296.0,0.0,16384.0,175.0,808.0,0.0,3.0,java / 0:4096
25-09 05:49:27,0.995,0.0,99.005,0.0,0.0,0.0,563740672.0,6111232.0,87465984.0,3486007296.0,0.0,0.0,351.0,1472.0,0.0,0.0,java / 0:4096
25-09 05:49:28,0.0,0.503,99.497,0.0,0.0,0.0,563740672.0,6111232.0,87465984.0,3486007296.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:29,0.0,0.503,99.497,0.0,0.0,0.0,563740672.0,6111232.0,87465984.0,3486007296.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:30,0.500,0.0,99.500,0.0,0.0,0.0,563740672.0,6111232.0,87465984.0,3486007296.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:49:31,0.0,0.0,100.0,0.0,0.0,0.0,563740672.0,6111232.0,87465984.0,3486007296.0,0.0,12288.0,175.0,808.0,0.0,2.0,java / 0:8192
25-09 05:49:32,0.503,0.0,98.492,1.005,0.0,0.0,563732480.0,6119424.0,87465984.0,3486007296.0,0.0,16384.0,175.0,848.0,0.0,2.0,java / 0:8192
25-09 05:49:33,0.498,0.498,99.005,0.0,0.0,0.0,563732480.0,6119424.0,87465984.0,3486007296.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:4096
25-09 05:49:34,0.0,0.500,99.500,0.0,0.0,0.0,563699712.0,6119424.0,87465984.0,3486040064.0,0.0,0.0,175.0,832.0,0.0,0.0,java / 0:4096
25-09 05:49:35,0.0,0.0,100.0,0.0,0.0,0.0,563699712.0,6119424.0,87465984.0,3486040064.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
25-09 05:49:36,0.503,0.0,99.497,0.0,0.0,0.0,563699712.0,6119424.0,87465984.0,3486040064.0,0.0,12288.0,327.0,1396.0,0.0,2.0,java / 0:12288
25-09 05:49:37,0.0,0.0,100.0,0.0,0.0,0.0,563699712.0,6119424.0,87465984.0,3486040064.0,0.0,0.0,175.0,848.0,0.0,0.0,java / 0:12288
25-09 05:49:38,0.0,0.0,99.495,0.505,0.0,0.0,563687424.0,6127616.0,87470080.0,3486040064.0,0.0,20480.0,241.0,910.0,0.0,2.0,java / 0:12288
25-09 05:49:39,0.498,0.498,99.005,0.0,0.0,0.0,563687424.0,6127616.0,87470080.0,3486040064.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:12288
25-09 05:49:40,0.0,0.0,100.0,0.0,0.0,0.0,563687424.0,6127616.0,87470080.0,3486040064.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:12288
25-09 05:49:41,0.0,0.503,99.497,0.0,0.0,0.0,563687424.0,6127616.0,87470080.0,3486040064.0,0.0,8192.0,175.0,808.0,0.0,1.0,java / 0:12288
25-09 05:49:42,0.500,0.0,99.500,0.0,0.0,0.0,563687424.0,6127616.0,87470080.0,3486040064.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:12288
25-09 05:49:43,0.0,0.500,98.500,1.0,0.0,0.0,563646464.0,6135808.0,87470080.0,3486072832.0,0.0,24576.0,175.0,808.0,0.0,3.0,java / 0:12288
25-09 05:49:44,0.498,0.498,99.005,0.0,0.0,0.0,563646464.0,6135808.0,87470080.0,3486072832.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:12288
25-09 05:49:45,0.0,0.0,100.0,0.0,0.0,0.0,563646464.0,6135808.0,87470080.0,3486072832.0,0.0,0.0,351.0,1522.0,0.0,0.0,java / 0:12288
25-09 05:49:46,0.500,0.500,99.0,0.0,0.0,0.0,563646464.0,6135808.0,87470080.0,3486072832.0,0.0,0.0,673.0,2124.0,0.0,0.0,java / 0:12288
25-09 05:49:47,0.0,0.500,99.500,0.0,0.0,0.0,563646464.0,6135808.0,87470080.0,3486072832.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:12288
25-09 05:49:48,0.0,0.0,100.0,0.0,0.0,0.0,563613696.0,6135808.0,87470080.0,3486105600.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:12288
25-09 05:49:49,0.503,0.0,98.492,1.005,0.0,0.0,563605504.0,6144000.0,87470080.0,3486105600.0,0.0,12288.0,175.0,808.0,0.0,2.0,java / 0:12288
25-09 05:49:50,0.498,0.0,99.502,0.0,0.0,0.0,563736576.0,6144000.0,87470080.0,3485974528.0,0.0,0.0,175.0,824.0,0.0,0.0,java / 0:12288
25-09 05:49:51,0.0,0.503,99.497,0.0,0.0,0.0,563802112.0,6144000.0,87470080.0,3485908992.0,0.0,0.0,363.0,1808.0,0.0,0.0,java / 0:12288
25-09 05:49:52,0.0,0.0,100.0,0.0,0.0,0.0,563802112.0,6144000.0,87470080.0,3485908992.0,0.0,0.0,253.0,1262.0,0.0,0.0,java / 0:12288
25-09 05:49:53,0.500,0.0,99.500,0.0,0.0,0.0,563802112.0,6144000.0,87470080.0,3485908992.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:12288
25-09 05:49:54,0.0,0.0,100.0,0.0,0.0,0.0,563802112.0,6144000.0,87470080.0,3485908992.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:12288
25-09 05:49:55,0.0,0.500,99.0,0.500,0.0,0.0,563793920.0,6152192.0,87470080.0,3485908992.0,0.0,12288.0,175.0,808.0,0.0,2.0,java / 0:12288
25-09 05:49:56,0.503,0.0,99.497,0.0,0.0,0.0,563793920.0,6152192.0,87470080.0,3485908992.0,0.0,16384.0,175.0,824.0,0.0,4.0,java / 0:12288
25-09 05:49:57,0.0,0.0,100.0,0.0,0.0,0.0,563761152.0,6152192.0,87470080.0,3485941760.0,0.0,0.0,285.0,1370.0,0.0,0.0,java / 0:12288
25-09 05:49:58,0.0,0.995,99.005,0.0,0.0,0.0,563761152.0,6152192.0,87470080.0,3485941760.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:12288
25-09 05:49:59,1.0,0.0,99.0,0.0,0.0,0.0,563761152.0,6152192.0,87470080.0,3485941760.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:12288
25-09 05:50:00,0.0,0.0,100.0,0.0,0.0,0.0,563761152.0,6152192.0,87470080.0,3485941760.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:12288
25-09 05:50:01,0.0,0.500,98.500,1.0,0.0,0.0,563752960.0,6160384.0,87470080.0,3485941760.0,0.0,24576.0,241.0,910.0,0.0,4.0,java / 0:8192
25-09 05:50:02,0.995,0.0,99.005,0.0,0.0,0.0,563752960.0,6160384.0,87470080.0,3485941760.0,0.0,0.0,241.0,942.0,0.0,0.0,java / 0:8192
25-09 05:50:03,0.0,0.0,100.0,0.0,0.0,0.0,563752960.0,6160384.0,87470080.0,3485941760.0,0.0,0.0,285.0,1354.0,0.0,0.0,java / 0:4096
25-09 05:50:04,0.500,0.500,99.0,0.0,0.0,0.0,563720192.0,6160384.0,87470080.0,3485974528.0,0.0,0.0,283.0,976.0,0.0,0.0,java / 0:4096
25-09 05:50:05,0.0,0.0,100.0,0.0,0.0,0.0,563720192.0,6160384.0,87470080.0,3485974528.0,0.0,0.0,175.0,808.0,0.0,0.0,java / 0:4096
