2019/10/10 1:13,0.251,0.251,98.997,0.501,0,0,0,229376,1709690880,90714112,2410827776,4178690048,2644,1802
2019/10/10 1:13,0.998,0.499,98.254,0,0,0.249,0,0,1709690880,90714112,2410827776,4178690048,2590,1653
2019/10/10 1:13,0.251,0.251,99.497,0,0,0,0,0,1709690880,90714112,2410827776,4178690048,4765,2070
2019/10/10 1:13,0.756,0.252,98.992,0,0,0,0,229376,1709690880,90714112,2410827776,4178690048,26961,15758
2019/10/10 1:13,0.501,0.251,99.248,0,0,0,0,8192,1709678592,90714112,2410840064,4178690048,3195,1744
2019/10/10 1:13,9.848,1.263,88.384,0.505,0,0,0,270336,1737056256,90714112,2410844160,4151308288,29850,667852
2019/10/10 1:13,0.251,0.251,99.497,0,0,0,0,0,1736896512,90714112,2410860544,4151451648,1490,825
2019/10/10 1:13,0.503,0.251,99.246,0,0,0,0,0,1736896512,90714112,2410860544,4151451648,4630,4040
2019/10/10 1:13,0.503,0.251,99.246,0,0,0,0,24576,1736896512,90714112,2410860544,4151451648,6515,3089
2019/10/10 1:13,0.5,0.5,99,0,0,0,0,16384,1738989568,90714112,2410864640,4149354496,5779,3225
2019/10/10 1:13,0.752,0.501,98.246,0.501,0,0,0,57344,1739128832,90714112,2410868736,4149211136,5134,7032
2019/10/10 1:13,0.503,0.251,99.246,0,0,0,0,0,1739124736,90714112,2410889216,4149194752,10352,12393
2019/10/10 1:13,0.752,0,98.997,0,0,0.251,0,0,1739120640,90714112,2410893312,4149194752,2879,1636
2019/10/10 1:13,0.251,0.503,99.246,0,0,0,0,0,1739120640,90714112,2410893312,4149194752,4247,11333
2019/10/10 1:13,0.501,0.251,99.248,0,0,0,0,0,1739104256,90714112,2410893312,4149211136,5054,2070
2019/10/10 1:13,0.754,0,98.744,0.503,0,0,0,286720,1739104256,90714112,2410893312,4149211136,3143,1900
2019/10/10 1:13,0.503,0.251,99.246,0,0,0,0,16384,1738924032,90714112,2410897408,4149387264,4100,2694
2019/10/10 1:13,0.503,0.251,99.246,0,0,0,0,0,1738924032,90714112,2410897408,4149387264,7030,2570
2019/10/10 1:13,0.503,0.503,98.995,0,0,0,0,0,1738924032,90714112,2410897408,4149387264,12231,29950
2019/10/10 1:13,0.501,0.251,99.248,0,0,0,0,0,1738919936,90714112,2410901504,4149387264,4571,51332
2019/10/10 1:13,0.501,0.251,98.747,0.501,0,0,0,81920,1738903552,90714112,2410901504,4149403648,5120,2202
2019/10/10 1:13,0.251,0.251,99.497,0,0,0,0,0,1738887168,90714112,2410901504,4149420032,4581,2717
2019/10/10 1:13,0.503,0,99.497,0,0,0,0,0,1738887168,90714112,2410901504,4149420032,3098,1637
2019/10/10 1:13,0.501,0.251,99.248,0,0,0,0,0,1738883072,90714112,2410905600,4149420032,5071,2396
2019/10/10 1:13,0,0.501,99.499,0,0,0,0,0,1738883072,90714112,2410905600,4149420032,3789,1972
2019/10/10 1:13,0.75,0.25,99,0,0,0,0,0,1738883072,90714112,2410905600,4149420032,6123,2914
2019/10/10 1:13,0.503,0.251,98.995,0.251,0,0,0,32768,1738878976,90714112,2410909696,4149420032,7976,2928
2019/10/10 1:13,1.25,0.25,98.25,0.25,0,0,0,245760,1738866688,90714112,2410921984,4149420032,26955,16312
2019/10/10 1:13,0.251,0.251,99.497,0,0,0,0,8192,1738850304,90714112,2410938368,4149420032,3156,1894
2019/10/10 1:13,3.778,1.008,95.214,0,0,0,0,172032,1766051840,90714112,2410938368,4122218496,26156,657042
2019/10/10 1:13,0.503,0.251,99.246,0,0,0,0,24576,1766129664,90714112,2410954752,4122124288,5245,11735
2019/10/10 1:13,0.5,0.25,98.5,0.75,0,0,0,49152,1766137856,90714112,2410962944,4122107904,1490,826
2019/10/10 1:13,0.251,0.251,99.497,0,0,0,0,0,1766137856,90714112,2410962944,4122107904,7452,4984
2019/10/10 1:13,0.75,0.5,98.75,0,0,0,0,40960,1768108032,90714112,2410962944,4120137728,7511,4219
2019/10/10 1:13,0.503,0.251,99.246,0,0,0,0,0,1768230912,90714112,2410983424,4119994368,2987,2396
2019/10/10 1:13,0.501,0.251,99.248,0,0,0,0,81920,1768247296,90714112,2410983424,4119977984,11564,16737
2019/10/10 1:13,0.251,0.251,99.248,0,0,0.251,0,0,1768239104,90714112,2410991616,4119977984,3177,1652
2019/10/10 1:13,0.251,0.251,99.246,0.251,0,0,0,32768,1768239104,90714112,2410991616,4119977984,3735,2262
2019/10/10 1:13,0.503,0,99.497,0,0,0,0,0,1768239104,90714112,2410991616,4119977984,6112,14231
2019/10/10 1:14,0.752,0.501,98.747,0,0,0,0,49152,1768239104,90714112,2410991616,4119977984,4746,3053
2019/10/10 1:14,0.251,0.251,99.499,0,0,0,0,16384,1768247296,90714112,2410999808,4119961600,3067,1808
2019/10/10 1:14,0.251,0.251,99.497,0,0,0,0,0,1768230912,90714112,2410999808,4119977984,5044,2086
2019/10/10 1:14,0.5,0.25,99.25,0,0,0,0,16384,1768230912,90714112,2410999808,4119977984,5624,5357
2019/10/10 1:14,1,0.5,97.75,0.75,0,0,0,57344,1768230912,90714112,2410999808,4119977984,17242,98586
2019/10/10 1:14,0.503,0,99.497,0,0,0,0,0,1768337408,90714112,2411003904,4119867392,9391,11462
2019/10/10 1:14,0.501,0.251,99.248,0,0,0,0,237568,1768321024,90714112,2411003904,4119883776,3415,1955
2019/10/10 1:14,0.251,0.251,99.499,0,0,0,0,0,1768194048,90714112,2411003904,4120010752,2869,1610
2019/10/10 1:14,0.251,0.251,99.497,0,0,0,0,0,1768194048,90714112,2411003904,4120010752,6236,2430
2019/10/10 1:14,0.251,0.503,98.995,0.251,0,0,0,73728,1768189952,90714112,2411008000,4120010752,3278,1980
2019/10/10 1:14,0.501,0,99.499,0,0,0,0,0,1768169472,90714112,2411012096,4120027136,2906,2049
2019/10/10 1:14,0.251,0.251,99.497,0,0,0,0,65536,1768165376,90714112,2411016192,4120027136,5103,2302
2019/10/10 1:14,0.5,0.25,99.25,0,0,0,0,0,1768165376,90714112,2411016192,4120027136,2886,1822
2019/10/10 1:14,0.251,0.251,99.497,0,0,0,0,0,1768165376,90714112,2411016192,4120027136,3929,2019
2019/10/10 1:14,0.501,0.251,99.248,0,0,0,0,65536,1768165376,90714112,2411016192,4120027136,7189,3205
2019/10/10 1:14,0.501,0.251,98.496,0.752,0,0,0,8192,1768144896,90714112,2411028480,4120035328,3379,2111
2019/10/10 1:14,0.752,0.251,98.997,0,0,0,0,0,1768144896,90714112,2411028480,4120035328,8421,4890
2019/10/10 1:14,0.503,0.251,99.246,0,0,0,0,0,1768144896,90714112,2411044864,4120018944,5567,2047
2019/10/10 1:14,0.5,0.25,99.25,0,0,0,0,0,1768144896,90714112,2411044864,4120018944,2624,2279
2019/10/10 1:14,0.251,0.251,99.499,0,0,0,0,0,1768144896,90714112,2411044864,4120018944,2570,1637
2019/10/10 1:14,0.501,0,98.246,1.253,0,0,0,73728,1768144896,90714112,2411044864,4120018944,4745,2150
2019/10/10 1:14,0.251,0.501,99.248,0,0,0,0,16384,1768144896,90714112,2411044864,4120018944,2624,1802
2019/10/10 1:14,0.75,0.25,99,0,0,0,0,0,1768144896,90714112,2411044864,4120018944,2570,1653
2019/10/10 1:14,0.251,0.251,99.497,0,0,0,0,0,1768136704,90714112,2411044864,4120027136,4745,2070
2019/10/10 1:14,0.5,0.25,99.25,0,0,0,0,16384,1768136704,90714112,2411044864,4120027136,4413,3077
2019/10/10 1:14,0.251,0.251,99.497,0,0,0,0,0,1768136704,90714112,2411044864,4120027136,2570,1653
2019/10/10 1:14,0.252,0,99.496,0.252,0,0,0,49152,1768136704,90714112,2411044864,4120027136,4745,2070
2019/10/10 1:14,0.5,0.25,99.25,0,0,0,0,0,1768120320,90714112,2411044864,4120043520,2624,1911
2019/10/10 1:14,0.25,0.5,99.25,0,0,0,0,0,1768120320,90714112,2411044864,4120043520,2570,2158
2019/10/10 1:14,0.503,0,99.497,0,0,0,0,0,1768120320,90714112,2411044864,4120043520,4745,2070
2019/10/10 1:14,0.251,0.251,99.499,0,0,0,0,0,1768120320,90714112,2411044864,4120043520,2624,1786
2019/10/10 1:14,0.501,0.251,99.248,0,0,0,0,90112,1768120320,90714112,2411044864,4120043520,2570,1637
2019/10/10 1:14,0.251,0,99.749,0,0,0,0,57344,1768120320,90714112,2411044864,4120043520,4745,2086
2019/10/10 1:14,0.251,0.503,98.995,0.251,0,0,0,8192,1767993344,90714112,2411044864,4120170496,2624,1802
2019/10/10 1:14,0.251,0.251,99.499,0,0,0,0,0,1767993344,90714112,2411044864,4120170496,2834,1785
2019/10/10 1:14,0.251,0,99.749,0,0,0,0,0,1767993344,90714112,2411044864,4120170496,4787,2112
2019/10/10 1:14,0.501,0.251,99.248,0,0,0,0,90112,1767993344,90714112,2411044864,4120170496,2624,1786
2019/10/10 1:14,0.251,0.251,99.499,0,0,0,0,0,1767993344,90714112,2411044864,4120170496,2570,1653
2019/10/10 1:14,0.503,0,98.995,0.503,0,0,0,65536,1767993344,90714112,2411044864,4120170496,4745,2070
2019/10/10 1:14,0.251,0.251,99.499,0,0,0,0,0,1767985152,90714112,2411044864,4120178688,2624,1802
2019/10/10 1:14,0.253,0.253,99.495,0,0,0,0,0,1767985152,90714112,2411044864,4120178688,2570,1637
2019/10/10 1:14,2.256,0.752,96.992,0,0,0,0,24576,1774276608,90714112,2411044864,4113887232,4745,2070
2019/10/10 1:14,0.501,0.251,99.248,0,0,0,0,0,1774276608,90714112,2411044864,4113887232,2624,1802
2019/10/10 1:14,0.756,0.252,98.741,0,0,0.252,0,229376,1774268416,90714112,2411044864,4113895424,27073,15562
2019/10/10 1:14,0.252,0,99.496,0.252,0,0,0,73728,1774256128,90714112,2411057152,4113895424,5350,2179
2019/10/10 1:14,6.533,0.754,92.462,0.251,0,0,0,172032,1774845952,90714112,2411065344,4113297408,30321,668506
2019/10/10 1:14,0.251,0,99.749,0,0,0,0,49152,1774817280,90718208,2411073536,4113313792,1490,2259
2019/10/10 1:14,0.503,0.251,99.246,0,0,0,0,0,1774944256,90718208,2411081728,4113178624,5141,2559
2019/10/10 1:14,0.251,0.251,99.499,0,0,0,0,0,1774940160,90718208,2411085824,4113178624,3352,3344
2019/10/10 1:14,0.504,0.252,98.992,0.252,0,0,0,131072,1775067136,90718208,2411085824,4113051648,7516,4235
2019/10/10 1:14,0.504,0,99.496,0,0,0,0,0,1774956544,90718208,2411085824,4113162240,7002,4459
2019/10/10 1:14,0.503,0.503,98.995,0,0,0,0,24576,1774944256,90718208,2411114496,4113145856,10652,20339
2019/10/10 1:14,0.251,0.251,99.497,0,0,0,0,0,1774944256,90718208,2411114496,4113145856,3281,1653
2019/10/10 1:14,0.501,0.251,99.248,0,0,0,0,0,1774944256,90718208,2411114496,4113145856,6144,4654
2019/10/10 1:14,0.5,0.25,99.25,0,0,0,0,0,1774944256,90718208,2411114496,4113145856,3723,11822
2019/10/10 1:14,0,0.251,99.246,0.503,0,0,0,73728,1774944256,90718208,2411114496,4113145856,3133,1944
2019/10/10 1:14,0.501,0.251,99.248,0,0,0,0,0,1774895104,90718208,2411114496,4113195008,5044,2043
2019/10/10 1:14,0.501,0.251,99.248,0,0,0,0,0,1774768128,90718208,2411114496,4113321984,2869,1636
2019/10/10 1:14,0.504,0.252,99.244,0,0,0,0,16384,1774768128,90718208,2411114496,4113321984,9554,21814
2019/10/10 1:14,0.754,0.251,98.995,0,0,0,0,0,1774768128,90718208,2411114496,4113321984,15607,65230
2019/10/10 1:15,0.501,0.251,99.248,0,0,0,0,40960,1774714880,90718208,2411118592,4113371136,4623,22211
2019/10/10 1:15,0.251,0.251,99.248,0.251,0,0,0,24576,1774714880,90718208,2411118592,4113371136,3529,2282
2019/10/10 1:15,0.252,0.252,99.496,0,0,0,0,0,1774714880,90718208,2411118592,4113371136,5845,2250
2019/10/10 1:15,0.5,0.5,99,0,0,0,0,0,1774710784,90718208,2411122688,4113371136,3251,2065
2019/10/10 1:15,0.5,0.25,99.25,0,0,0,0,0,1774710784,90718208,2411122688,4113371136,2852,1876
2019/10/10 1:15,0.251,0.251,99.497,0,0,0,0,0,1774579712,90718208,2411126784,4113498112,5061,2267
2019/10/10 1:15,0.5,0.5,98.75,0.25,0,0,0,294912,1774579712,90718208,2411126784,4113498112,2886,1849
2019/10/10 1:15,0.252,0,99.748,0,0,0,0,0,1774706688,90718208,2411126784,4113371136,2832,1653
2019/10/10 1:15,0.501,0.251,99.248,0,0,0,0,0,1774706688,90718208,2411126784,4113371136,6781,2680
2019/10/10 1:15,0.252,0,99.748,0,0,0,0,0,1774702592,90718208,2411130880,4113371136,3824,2372
2019/10/10 1:15,0.251,0.501,99.248,0,0,0,0,0,1774575616,90718208,2411130880,4113498112,3214,2095
2019/10/10 1:15,0.503,0,98.995,0.503,0,0,0,73728,1774571520,90718208,2411134976,4113498112,9311,4774
2019/10/10 1:15,0.251,0.251,99.499,0,0,0,0,0,1774571520,90718208,2411134976,4113498112,4054,2343
2019/10/10 1:15,0.251,0.251,99.497,0,0,0,0,0,1774559232,90718208,2411147264,4113498112,2976,2138
2019/10/10 1:15,0.5,0.25,99.25,0,0,0,0,0,1774559232,90718208,2411147264,4113498112,4745,2653
2019/10/10 1:15,0.504,0.504,98.992,0,0,0,0,0,1774600192,90718208,2411147264,4113457152,2570,1677
2019/10/10 1:15,0.752,0.752,97.494,1.003,0,0,0,139264,1775099904,90718208,2411147264,4112957440,2624,1787
2019/10/10 1:15,0.25,0.25,99.25,0.25,0,0,0,0,1775095808,90718208,2411151360,4112957440,4745,2085
2019/10/10 1:15,0.251,0.251,99.497,0,0,0,0,0,1775095808,90718208,2411151360,4112957440,2570,1637
2019/10/10 1:15,0.251,0,99.749,0,0,0,0,8192,1775091712,90718208,2411155456,4112957440,4360,2928
2019/10/10 1:15,0.251,0.251,99.499,0,0,0,0,0,1775099904,90718208,2411155456,4112949248,4745,1897
2019/10/10 1:15,0.251,0.251,98.995,0.503,0,0,0,147456,1775099904,90718208,2411155456,4112949248,2612,1825
2019/10/10 1:15,0.5,0.25,99,0,0,0.25,0,0,1775099904,90718208,2411155456,4112949248,2570,1657
2019/10/10 1:15,0.501,0.251,99.248,0,0,0,0,0,1775091712,90718208,2411155456,4112957440,4799,2069
2019/10/10 1:15,0.25,0.5,99.25,0,0,0,0,0,1775091712,90718208,2411155456,4112957440,2570,1637
2019/10/10 1:15,0.251,0,99.749,0,0,0,0,0,1775091712,90718208,2411155456,4112957440,2570,1787
2019/10/10 1:15,0.251,0.251,99.499,0,0,0,0,0,1775091712,90718208,2411155456,4112957440,4799,2069
2019/10/10 1:15,0.251,0.251,99.248,0.251,0,0,0,40960,1774940160,90718208,2411155456,4113108992,1733,1173
2019/10/10 1:15,0.251,0.251,99.499,0,0,0,0,0,1774940160,90718208,2411155456,4113108992,2570,1544
2019/10/10 1:15,0.501,0.251,99.248,0,0,0,0,0,1774940160,90718208,2411155456,4113108992,5063,2352
2019/10/10 1:15,0.25,0.25,99.5,0,0,0,0,0,1774940160,90718208,2411155456,4113108992,2570,1636
2019/10/10 1:15,0.251,0.251,99.497,0,0,0,0,8192,1774804992,90718208,2411155456,4113244160,2570,1637
2019/10/10 1:15,0.251,0.251,99.499,0,0,0,0,0,1774804992,90718208,2411155456,4113244160,4799,2236
2019/10/10 1:15,0.251,0,99.499,0.251,0,0,0,32768,1774804992,90718208,2411155456,4113244160,2570,1636
2019/10/10 1:15,0.501,0.251,99.248,0,0,0,0,0,1774804992,90718208,2411155456,4113244160,2570,1653
2019/10/10 1:15,0.251,0.251,99.499,0,0,0,0,0,1774796800,90718208,2411155456,4113252352,4799,2220
2019/10/10 1:15,0.251,0,99.749,0,0,0,0,57344,1774796800,90718208,2411155456,4113252352,2570,1636
2019/10/10 1:15,0.501,0.251,99.248,0,0,0,0,16384,1774796800,90718208,2411155456,4113252352,6702,4516
2019/10/10 1:15,0.504,0.252,99.244,0,0,0,0,221184,1774792704,90718208,2411159552,4113252352,24667,13708
2019/10/10 1:15,0.5,0.25,98.75,0.5,0,0,0,81920,1774780416,90718208,2411171840,4113252352,3147,1895
2019/10/10 1:15,5.038,7.053,86.902,1.008,0,0,0,270336,1776054272,90718208,2411171840,4111978496,30190,665135
2019/10/10 1:15,0.251,0.251,99.497,0,0,0,0,16384,1776025600,90718208,2411200512,4111978496,6624,9087
2019/10/10 1:15,0.5,0.25,99.25,0,0,0,0,0,1776025600,90718208,2411200512,4111978496,3760,2203
2019/10/10 1:15,0.503,0.251,99.246,0,0,0,0,0,1776218112,90718208,2411200512,4111785984,2426,2676
2019/10/10 1:15,0.754,0.503,98.744,0,0,0,0,49152,1776218112,90718208,2411200512,4111785984,11520,6813
2019/10/10 1:15,0.748,0.499,98.254,0.499,0,0,0,81920,1776246784,90718208,2411204608,4111753216,3365,2254
2019/10/10 1:15,0.505,0,99.495,0,0,0,0,172032,1776246784,90718208,2411204608,4111753216,9248,15584
2019/10/10 1:15,0.5,0.25,99.25,0,0,0,0,0,1776181248,90718208,2411229184,4111794176,5281,2367
2019/10/10 1:15,0,0.251,99.497,0,0,0.251,0,0,1776181248,90718208,2411229184,4111794176,2869,1637
2019/10/10 1:15,0.499,0.249,99.252,0,0,0,0,0,1776181248,90718208,2411229184,4111794176,4769,6668
2019/10/10 1:15,0.251,0,99.499,0.251,0,0,0,57344,1776021504,90718208,2411229184,4111953920,7184,22776
2019/10/10 1:15,0.252,0.252,99.244,0.252,0,0,0,24576,1775861760,90718208,2411229184,4112113664,7305,9730
2019/10/10 1:15,0.251,0.251,99.497,0,0,0,0,8192,1775857664,90718208,2411233280,4112113664,6166,33103
2019/10/10 1:15,0.752,0.501,98.747,0,0,0,0,0,1776934912,90718208,2411237376,4111032320,11218,12899
2019/10/10 1:15,0.501,0,99.499,0,0,0,0,0,1776939008,90718208,2411241472,4111024128,6351,41384
2019/10/10 1:15,0.251,0.251,99.499,0,0,0,0,0,1776779264,90718208,2411241472,4111183872,3348,3174
2019/10/10 1:15,0.251,0.251,99.246,0.251,0,0,0,90112,1776775168,90718208,2411245568,4111183872,6084,2667
2019/10/10 1:15,0.251,0,99.749,0,0,0,0,0,1776644096,90718208,2411249664,4111310848,3129,2103
2019/10/10 1:15,0.251,0,99.749,0,0,0,0,0,1776644096,90718208,2411249664,4111310848,2885,1807
2019/10/10 1:15,0.5,0.25,99.25,0,0,0,0,0,1776644096,90718208,2411249664,4111310848,5060,2259
2019/10/10 1:16,0.251,0.251,99.497,0,0,0,0,0,1776644096,90718208,2411249664,4111310848,4672,2999
2019/10/10 1:16,0.5,0.25,98.75,0.5,0,0,0,49152,1776766976,90718208,2411253760,4111183872,3595,2302
2019/10/10 1:16,0.501,0.501,98.997,0,0,0,0,0,1776766976,90718208,2411253760,4111183872,5152,2330
2019/10/10 1:16,0.251,0.251,99.499,0,0,0,0,0,1776701440,90718208,2411257856,4111245312,2773,1869
2019/10/10 1:16,0.252,0,99.748,0,0,0,0,0,1776701440,90718208,2411257856,4111245312,5810,2958
2019/10/10 1:16,1,0.25,98.75,0,0,0,0,0,1776697344,90718208,2411261952,4111245312,7918,3931
2019/10/10 1:16,0.501,0.251,98.246,1.003,0,0,0,245760,1776693248,90718208,2411266048,4111245312,2777,2033
2019/10/10 1:16,0.251,0.251,99.497,0,0,0,0,0,1776680960,90718208,2411270144,4111253504,2623,1894
2019/10/10 1:16,0.251,0.251,99.499,0,0,0,0,0,1776680960,90718208,2411270144,4111253504,4787,2172
2019/10/10 1:16,0.251,0,99.749,0,0,0,0,0,1776680960,90718208,2411270144,4111253504,2570,1636
2019/10/10 1:16,0.5,0.25,99.25,0,0,0,0,0,1776680960,90718208,2411270144,4111253504,2624,1787
2019/10/10 1:16,0.503,0.251,99.246,0,0,0,0,32768,1776672768,90718208,2411270144,4111261696,5720,2747
2019/10/10 1:16,0.503,0,99.246,0.251,0,0,0,65536,1776672768,90718208,2411270144,4111261696,2570,1652
2019/10/10 1:16,0.251,0.251,99.248,0.251,0,0,0,8192,1776676864,90718208,2411270144,4111257600,2624,1803
2019/10/10 1:16,0.251,0.251,99.499,0,0,0,0,0,1776676864,90718208,2411270144,4111257600,5559,2700
2019/10/10 1:16,0.251,0.251,99.497,0,0,0,0,0,1776672768,90718208,2411274240,4111257600,2570,1636
2019/10/10 1:16,0.752,0.251,98.997,0,0,0,0,16384,1776402432,90718208,2411274240,4111527936,2624,1787
2019/10/10 1:16,0.25,0.5,99.25,0,0,0,0,0,1776541696,90718208,2411278336,4111384576,4745,2086
2019/10/10 1:16,0.251,0.251,98.997,0.501,0,0,0,98304,1776541696,90718208,2411278336,4111384576,2570,1636
2019/10/10 1:16,0.503,0,99.497,0,0,0,0,0,1776541696,90718208,2411278336,4111384576,2624,1803
2019/10/10 1:16,0.251,0.251,99.499,0,0,0,0,0,1776541696,90718208,2411278336,4111384576,4745,2070
2019/10/10 1:16,0.251,0.251,99.499,0,0,0,0,114688,1776414720,90718208,2411278336,4111511552,2702,1702
2019/10/10 1:16,0.501,0.251,99.248,0,0,0,0,0,1776414720,90718208,2411278336,4111511552,2624,1803
2019/10/10 1:16,0.251,0.251,98.997,0.501,0,0,0,65536,1776414720,90718208,2411278336,4111511552,4745,2614
2019/10/10 1:16,0.5,0.25,99.25,0,0,0,0,0,1776414720,90718208,2411278336,4111511552,2702,1718
2019/10/10 1:16,0,0.251,99.749,0,0,0,0,0,1776414720,90718208,2411278336,4111511552,2624,1787
2019/10/10 1:16,0.499,0.249,99.002,0,0,0.249,0,0,1776414720,90718208,2411278336,4111511552,4745,2070
2019/10/10 1:16,0.251,0,99.749,0,0,0,0,0,1776394240,90718208,2411282432,4111527936,2570,1636
2019/10/10 1:16,0,0.251,99.749,0,0,0,0,0,1776394240,90718208,2411282432,4111527936,2624,1787
2019/10/10 1:16,0.251,0.251,99.246,0.251,0,0,0,32768,1776394240,90718208,2411282432,4111527936,4745,2070
2019/10/10 1:16,0.752,0.251,98.747,0.251,0,0,0,229376,1776394240,90718208,2411282432,4111527936,27232,15575
2019/10/10 1:16,2.513,0.251,97.236,0,0,0,0,188416,1776566272,90718208,2411294720,4111343616,22969,556301
