,0.716672222,,,,,,,62486.75556,1777239108,,,,39133.20833,17923.54444
2019/11/10 2:10,0.251,0.251,99.497,0,0,0,0,8192,1726525440,91279360,2955898880,3616219136,3547,2313
2019/11/10 2:10,0.251,0.251,99.499,0,0,0,0,0,1726525440,91279360,2955898880,3616219136,4221,1978
2019/11/10 2:10,0.501,0.251,93.233,6.015,0,0,0,81920,1726525440,91279360,2955898880,3616219136,3188,1895
2019/11/10 2:10,0.501,0.251,99.248,0,0,0,0,16384,1726525440,91279360,2955898880,3616219136,2590,1652
2019/11/10 2:10,0.251,0.251,99.497,0,0,0,0,0,1726525440,91279360,2955898880,3616219136,4221,1978
2019/11/10 2:10,0.251,0.251,99.499,0,0,0,0,0,1726525440,91279360,2955898880,3616219136,3188,1895
2019/11/10 2:10,0.251,0.251,99.497,0,0,0,0,0,1726525440,91279360,2955898880,3616219136,2602,2010
2019/11/10 2:10,0.251,0.251,99.497,0,0,0,0,0,1726525440,91279360,2955898880,3616219136,4221,1962
2019/11/10 2:10,0.251,0.251,98.492,1.005,0,0,0,229376,1726525440,91279360,2955898880,3616219136,3188,1895
2019/11/10 2:10,0.251,0.251,99.499,0,0,0,0,0,1726525440,91279360,2955898880,3616219136,2722,2246
2019/11/10 2:10,0.501,0.251,99.248,0,0,0,0,0,1726525440,91279360,2955898880,3616219136,4353,2028
2019/11/10 2:11,0.501,0.251,99.248,0,0,0,0,0,1726525440,91279360,2955898880,3616219136,3278,1985
2019/11/10 2:11,0,0.251,99.749,0,0,0,0,0,1726558208,91279360,2955898880,3616186368,2590,1636
2019/11/10 2:11,0.752,6.767,91.729,0.752,0,0,0,139264,1727053824,91279360,2955907072,3615682560,7167,5397
2019/11/10 2:11,0.503,0.251,99.246,0,0,0,0,0,1727123456,91279360,2955907072,3615612928,3188,1911
2019/11/10 2:11,0.251,0.754,98.995,0,0,0,0,0,1727123456,91279360,2955907072,3615612928,2590,1636
2019/11/10 2:11,0.251,0.251,99.497,0,0,0,0,0,1727250432,91279360,2955907072,3615485952,4221,1962
2019/11/10 2:11,0.5,0.25,99.25,0,0,0,0,0,1727250432,91279360,2955907072,3615485952,3188,1895
2019/11/10 2:11,0.251,0.501,98.246,1.003,0,0,0,131072,1727250432,91279360,2955907072,3615485952,2590,1636
2019/11/10 2:11,1.008,0.252,98.741,0,0,0,0,229376,1727217664,91279360,2955907072,3615518720,28486,15930
2019/11/10 2:11,0.251,0.251,99.497,0,0,0,0,8192,1727057920,91279360,2955923456,3615662080,3793,2011
2019/11/10 2:11,10.025,1.504,88.221,0.251,0,0,0,172032,1756196864,91279360,2955923456,3586523136,23802,656403
2019/11/10 2:11,0.503,0.251,99.246,0,0,0,0,0,1756254208,91279360,2955943936,3586445312,7403,12815
2019/11/10 2:11,0.251,0.251,99.246,0.251,0,0,0,114688,1756237824,91279360,2955943936,3586461696,2076,1134
2019/11/10 2:11,0.501,0,99.499,0,0,0,0,0,1756364800,91279360,2955943936,3586334720,4696,4061
2019/11/10 2:11,0.251,0.251,99.497,0,0,0,0,40960,1756348416,91279360,2955943936,3586351104,9201,4705
2019/11/10 2:11,0.752,0.251,98.997,0,0,0,0,0,1756241920,91279360,2955956224,3586445312,4843,3700
2019/11/10 2:11,0.501,0.251,98.997,0,0,0.251,0,0,1756221440,91279360,2955976704,3586445312,8910,15462
2019/11/10 2:11,0.503,0,99.497,0,0,0,0,139264,1756221440,91279360,2955976704,3586445312,4747,1961
2019/11/10 2:11,0.501,0.251,98.747,0.501,0,0,0,90112,1756344320,91279360,2955980800,3586318336,3882,2033
2019/11/10 2:11,0.251,0.251,99.499,0,0,0,0,0,1756344320,91279360,2955980800,3586318336,3788,11115
2019/11/10 2:11,0.752,0.251,98.997,0,0,0,0,16384,1756217344,91279360,2955980800,3586445312,6996,3272
2019/11/10 2:11,0.251,0.251,99.497,0,0,0,0,0,1756164096,91279360,2955984896,3586494464,4411,2913
2019/11/10 2:11,0.501,0,99.499,0,0,0,0,8192,1756164096,91279360,2955984896,3586494464,2841,1916
2019/11/10 2:11,0.501,0.251,99.248,0,0,0,0,0,1756164096,91279360,2955984896,3586494464,4528,1997
2019/11/10 2:11,0.5,0.5,98.5,0.5,0,0,0,49152,1756164096,91279360,2955984896,3586494464,13427,51049
2019/11/10 2:11,0.501,0.251,99.248,0,0,0,0,0,1756131328,91279360,2955984896,3586527232,3749,23023
2019/11/10 2:11,0.503,0.251,99.246,0,0,0,0,0,1756131328,91279360,2955984896,3586527232,5306,9367
2019/11/10 2:11,0.251,0.251,99.499,0,0,0,0,0,1756127232,91279360,2955988992,3586527232,3423,1745
2019/11/10 2:11,0.251,0.251,99.499,0,0,0,0,0,1756127232,91279360,2955988992,3586527232,2879,1637
2019/11/10 2:11,0.252,0,99.748,0,0,0,0,0,1756127232,91279360,2955988992,3586527232,4510,1961
2019/11/10 2:11,0.503,0.251,98.241,1.005,0,0,0,49152,1756127232,91279360,2955988992,3586527232,3745,1811
2019/11/10 2:11,0.5,0.5,99,0,0,0,0,0,1756127232,91279360,2955988992,3586527232,5024,6744
2019/11/10 2:11,0.251,0.251,99.497,0,0,0,0,106496,1755987968,91279360,2956001280,3586654208,10989,4380
2019/11/10 2:11,0.503,0,99.497,0,0,0,0,16384,1756098560,91279360,2956017664,3586527232,5617,3334
2019/11/10 2:11,0.752,0.501,98.496,0.251,0,0,0,229376,1756094464,91279360,2956021760,3586527232,26256,15102
2019/11/10 2:11,0.251,0,99.749,0,0,0,0,8192,1755951104,91279360,2956038144,3586654208,4868,2290
2019/11/10 2:11,4.271,1.256,93.719,0.503,0,0.251,0,278528,1781026816,91279360,2956050432,3561566208,27368,665485
2019/11/10 2:11,0.5,0.25,99.25,0,0,0,0,32768,1781039104,91279360,2956054528,3561549824,1490,825
2019/11/10 2:11,0.501,0,99.499,0,0,0,0,0,1781039104,91279360,2956054528,3561549824,6038,3273
2019/11/10 2:11,0.251,0.503,99.246,0,0,0,0,16384,1781039104,91279360,2956054528,3561549824,4748,3779
2019/11/10 2:11,0.748,0.249,99.002,0,0,0,0,24576,1783132160,91279360,2956058624,3559452672,6147,3285
2019/11/10 2:11,1.005,0.503,97.99,0.503,0,0,0,49152,1783267328,91279360,2956083200,3559292928,6074,7143
2019/11/10 2:11,1.253,0.251,98.496,0,0,0,0,16384,1783246848,91279360,2956087296,3559309312,11629,17182
2019/11/10 2:11,0.251,0.251,99.497,0,0,0,0,0,1783246848,91279360,2956087296,3559309312,2917,1816
2019/11/10 2:11,0.251,0.251,99.499,0,0,0,0,0,1783246848,91279360,2956087296,3559309312,6436,15304
2019/11/10 2:11,0.251,0,99.749,0,0,0,0,0,1783246848,91279360,2956087296,3559309312,3455,1787
2019/11/10 2:11,0.251,0.251,98.744,0.754,0,0,0,40960,1783103488,91279360,2956087296,3559452672,3133,1901
2019/11/10 2:11,0.251,0.251,99.499,0,0,0,0,245760,1782943744,91279360,2956087296,3559612416,4500,1977
2019/11/10 2:11,0.251,0.251,99.497,0,0,0,0,0,1782943744,91279360,2956087296,3559612416,3751,1968
2019/11/10 2:11,0.501,0.251,99.248,0,0,0,0,16384,1782939648,91279360,2956091392,3559612416,13259,48097
2019/11/10 2:11,0.251,0.503,99.246,0,0,0,0,0,1782935552,91279360,2956095488,3559612416,11384,56192
2019/11/10 2:11,0.503,0,99.497,0,0,0,0,0,1782902784,91279360,2956095488,3559645184,4589,5241
2019/11/10 2:11,0.25,0.5,98.75,0.5,0,0,0,122880,1782894592,91279360,2956095488,3559653376,3481,2266
2019/11/10 2:11,0.251,0.251,99.497,0,0,0,0,0,1782894592,91279360,2956095488,3559653376,4324,1869
2019/11/10 2:11,0.25,0.5,99.25,0,0,0,0,0,1782894592,91279360,2956095488,3559653376,4687,2018
2019/11/10 2:11,0.754,0,99.246,0,0,0,0,0,1782886400,91279360,2956103680,3559653376,3251,2272
2019/11/10 2:11,0.251,0.501,99.248,0,0,0,0,0,1782886400,91279360,2956103680,3559653376,4537,2335
2019/11/10 2:11,0.251,0.501,98.997,0.251,0,0,0,40960,1782886400,91279360,2956103680,3559653376,3430,1935
2019/11/10 2:11,0.251,0,99.749,0,0,0,0,0,1782886400,91279360,2956103680,3559653376,3836,1968
2019/11/10 2:11,0.501,0.251,99.248,0,0,0,0,0,1782878208,91279360,2956103680,3559661568,5323,2375
2019/11/10 2:12,0.251,0.251,99.497,0,0,0,0,0,1782874112,91279360,2956107776,3559661568,7171,3945
2019/11/10 2:12,0.5,0.25,99,0,0,0.25,0,0,1782853632,91279360,2956111872,3559677952,7561,4241
2019/11/10 2:12,0.501,0.501,98.496,0.501,0,0,0,81920,1782845440,91279360,2956120064,3559677952,4596,2686
2019/11/10 2:12,0.501,0,99.499,0,0,0,0,0,1782833152,91279360,2956124160,3559686144,3167,2106
2019/11/10 2:12,0.25,0.5,99.25,0,0,0,0,0,1782833152,91279360,2956124160,3559686144,2624,1847
2019/11/10 2:12,0.251,0,99.749,0,0,0,0,0,1782833152,91279360,2956124160,3559686144,4201,1982
2019/11/10 2:12,0.251,0.251,99.499,0,0,0,0,0,1782833152,91279360,2956124160,3559686144,3114,1853
2019/11/10 2:12,0.251,0,98.995,0.754,0,0,0,196608,1782824960,91279360,2956124160,3559694336,2570,2158
2019/11/10 2:12,0.251,0.251,97.487,2.01,0,0,0,8192,1782824960,91279360,2956124160,3559694336,4201,1978
2019/11/10 2:12,0.5,0.25,99.25,0,0,0,0,0,1782824960,91279360,2956124160,3559694336,3862,2319
2019/11/10 2:12,0.501,0.251,99.248,0,0,0,0,8192,1782824960,91279360,2956124160,3559694336,3611,2369
2019/11/10 2:12,0.251,0.251,99.497,0,0,0,0,0,1782824960,91279360,2956124160,3559694336,4267,2278
2019/11/10 2:12,0.251,0.251,99.497,0,0,0,0,8192,1782824960,91279360,2956124160,3559694336,3114,1744
2019/11/10 2:12,0.251,0.251,99.246,0.251,0,0,0,40960,1782824960,91279360,2956124160,3559694336,2570,1653
2019/11/10 2:12,0.501,0.251,99.248,0,0,0,0,0,1782824960,91279360,2956124160,3559694336,4255,2128
2019/11/10 2:12,0.251,0.251,99.499,0,0,0,0,0,1784922112,91279360,2956124160,3557597184,3114,1744
2019/11/10 2:12,0.251,0.251,99.497,0,0,0,0,0,1784922112,91279360,2956124160,3557597184,2570,1637
2019/11/10 2:12,0.501,0,99.499,0,0,0,0,73728,1784922112,91279360,2956124160,3557597184,4255,2112
2019/11/10 2:12,0.25,0.5,99.25,0,0,0,0,0,1785049088,91279360,2956124160,3557470208,3156,1802
2019/11/10 2:12,0.251,0.251,98.747,0.752,0,0,0,73728,1785049088,91279360,2956124160,3557470208,2702,1746
2019/11/10 2:12,0.501,0.251,99.248,0,0,0,0,0,1785049088,91279360,2956124160,3557470208,4387,2151
2019/11/10 2:12,0.501,0,99.499,0,0,0,0,0,1785049088,91279360,2956124160,3557470208,3114,2118
2019/11/10 2:12,0.5,0.5,99,0,0,0,0,49152,1784922112,91279360,2956124160,3557597184,2570,1637
2019/11/10 2:12,0.5,0.25,99.25,0,0,0,0,0,1784922112,91279360,2956124160,3557597184,4255,2128
2019/11/10 2:12,0.251,0.251,99.499,0,0,0,0,0,1784918016,91279360,2956128256,3557597184,3114,1744
2019/11/10 2:12,0.251,0.251,99.246,0.251,0,0,0,49152,1784918016,91279360,2956128256,3557597184,2570,1637
2019/11/10 2:12,0.752,0.251,98.997,0,0,0,0,0,1784918016,91279360,2956128256,3557597184,4255,2128
2019/11/10 2:12,0.251,0.251,99.497,0,0,0,0,8192,1784909824,91279360,2956128256,3557605376,3114,1744
2019/11/10 2:12,0.251,0.251,99.499,0,0,0,0,8192,1784909824,91279360,2956128256,3557605376,3467,2212
2019/11/10 2:12,0.754,0.251,98.995,0,0,0,0,229376,1784901632,91279360,2956136448,3557605376,27965,15515
2019/11/10 2:12,6.266,0.752,92.732,0.251,0,0,0,163840,1791655936,91279360,2956144640,3550842880,24047,557266
2019/11/10 2:12,1.759,0.251,97.236,0.503,0,0.251,0,81920,1791627264,91279360,2956156928,3550859264,9004,114364
2019/11/10 2:12,0.251,0.251,99.499,0,0,0,0,8192,1791770624,91279360,2956173312,3550699520,3702,1655
2019/11/10 2:12,0.501,0.251,99.248,0,0,0,0,0,1791770624,91279360,2956173312,3550699520,5372,4602
2019/11/10 2:12,0.251,0.251,99.497,0,0,0,0,49152,1791770624,91279360,2956173312,3550699520,6239,3179
2019/11/10 2:12,0.752,0.251,98.997,0,0,0,0,0,1791913984,91279360,2956173312,3550556160,5892,3790
2019/11/10 2:12,1.253,0.251,97.995,0.501,0,0,0,65536,1792159744,91279360,2956197888,3550285824,11705,20645
2019/11/10 2:12,0.251,0.251,99.499,0,0,0,0,0,1792155648,91279360,2956201984,3550285824,3282,1653
2019/11/10 2:12,0.251,0.251,99.497,0,0,0,0,0,1792155648,91279360,2956201984,3550285824,4500,1962
2019/11/10 2:12,0.501,0.251,99.248,0,0,0,0,0,1792155648,91279360,2956201984,3550285824,5369,14566
2019/11/10 2:12,0.251,0.251,99.497,0,0,0,0,0,1792155648,91279360,2956201984,3550285824,2935,1703
2019/11/10 2:12,0.5,0.5,98.5,0.5,0,0,0,49152,1792106496,91279360,2956201984,3550334976,4698,2160
2019/11/10 2:12,0.251,0.251,99.499,0,0,0,0,131072,1791963136,91279360,2956201984,3550478336,3413,1760
2019/11/10 2:12,0.252,0,99.748,0,0,0,0,16384,1791963136,91279360,2956201984,3550478336,4044,2708
2019/11/10 2:12,0.5,0.5,99,0,0,0,0,0,1791832064,91279360,2956206080,3550605312,17927,57899
2019/11/10 2:12,0.501,0.251,99.248,0,0,0,0,0,1791811584,91279360,2956210176,3550621696,7894,47649
2019/11/10 2:12,0.251,0,99.749,0,0,0,0,0,1791795200,91279360,2956210176,3550638080,3529,3680
2019/11/10 2:12,0.251,0.251,99.248,0.251,0,0,0,139264,1791795200,91279360,2956210176,3550638080,4518,1982
2019/11/10 2:12,0.501,0.251,99.248,0,0,0,0,0,1791922176,91279360,2956210176,3550511104,4606,2033
2019/11/10 2:12,0.251,0.251,99.497,0,0,0,0,0,1791918080,91279360,2956214272,3550511104,3278,1916
2019/11/10 2:12,0.499,0.249,99.252,0,0,0,0,0,1791537152,91279360,2956214272,3550892032,12171990,2308
2019/11/10 2:12,0.503,0,99.497,0,0,0,0,0,1791533056,91279360,2956218368,3550892032,3430,1984
2019/11/10 2:12,0.25,0.25,98.5,1,0,0,0,90112,1791533056,91279360,2956218368,3550892032,2886,1916
2019/11/10 2:12,0.251,0.251,99.499,0,0,0,0,0,1791533056,91279360,2956218368,3550892032,4595,2565
2019/11/10 2:12,0.503,0.251,99.246,0,0,0,0,0,1791533056,91279360,2956218368,3550892032,5284,2506
2019/11/10 2:12,0.501,0.251,99.248,0,0,0,0,0,1791528960,91279360,2956222464,3550892032,4906,2950
2019/11/10 2:12,0.5,0.5,98.75,0,0,0.25,0,0,1791524864,91279360,2956226560,3550892032,10721,5312
2019/11/10 2:12,0.251,0,99.749,0,0,0,0,40960,1791512576,91279360,2956238848,3550892032,3673,2595
2019/11/10 2:12,0.251,0.251,98.997,0.501,0,0,0,40960,1791512576,91279360,2956238848,3550892032,2624,2059
2019/11/10 2:12,0.251,0.251,99.497,0,0,0,0,0,1791508480,91279360,2956242944,3550892032,4255,2168
2019/11/10 2:13,0.501,0.251,99.248,0,0,0,0,0,1791508480,91279360,2956242944,3550892032,3114,1744
2019/11/10 2:13,0.252,0,99.748,0,0,0,0,0,1791508480,91279360,2956242944,3550892032,2570,1637
2019/11/10 2:13,0.251,0.251,99.497,0,0,0,0,81920,1791508480,91279360,2956242944,3550892032,4255,2112
2019/11/10 2:13,0.5,0,98.75,0.75,0,0,0,90112,1791619072,91279360,2956242944,3550781440,3114,1760
2019/11/10 2:13,0.5,0.5,99,0,0,0,0,0,1791619072,91279360,2956242944,3550781440,3384,2267
2019/11/10 2:13,0.251,0.251,99.499,0,0,0,0,0,1791619072,91279360,2956242944,3550781440,4255,2112
2019/11/10 2:13,0.252,0,99.748,0,0,0,0,8192,1791619072,91279360,2956242944,3550781440,4023,2303
2019/11/10 2:13,0.251,0.251,99.499,0,0,0,0,0,1791619072,91279360,2956242944,3550781440,2636,1771
2019/11/10 2:13,0.251,0.251,99.499,0,0,0,0,0,1791619072,91279360,2956242944,3550781440,4255,2112
2019/11/10 2:13,0.252,0,99.496,0.252,0,0,0,40960,1791619072,91279360,2956242944,3550781440,3114,1744
2019/11/10 2:13,0.5,0.25,99.25,0,0,0,0,0,1791619072,91279360,2956242944,3550781440,2612,1695
2019/11/10 2:13,0.501,0.251,99.248,0,0,0,0,0,1791619072,91279360,2956242944,3550781440,4255,2112
2019/11/10 2:13,0.251,0.251,99.497,0,0,0,0,40960,1791619072,91279360,2956242944,3550781440,3114,1744
2019/11/10 2:13,0.252,0.252,99.496,0,0,0,0,0,1791619072,91279360,2956242944,3550781440,2570,1653
2019/11/10 2:13,0.501,0.251,99.248,0,0,0,0,0,1791619072,91279360,2956242944,3550781440,4387,2178
2019/11/10 2:13,0.501,0,98.997,0.501,0,0,0,40960,1791619072,91279360,2956242944,3550781440,3114,1744
2019/11/10 2:13,0.251,0.251,99.497,0,0,0,0,0,1791619072,91279360,2956242944,3550781440,2702,2290
2019/11/10 2:13,0.501,0.251,99.248,0,0,0,0,131072,1791619072,91279360,2956242944,3550781440,4255,2069
2019/11/10 2:13,0.501,0.251,99.248,0,0,0,0,0,1791619072,91279360,2956242944,3550781440,3114,1760
2019/11/10 2:13,0.251,0.251,99.499,0,0,0,0,0,1791619072,91279360,2956242944,3550781440,2570,1637
2019/11/10 2:13,0,0.252,99.748,0,0,0,0,0,1791619072,91279360,2956242944,3550781440,4255,2112
2019/11/10 2:13,0.251,0,98.995,0.754,0,0,0,73728,1791619072,91279360,2956242944,3550781440,3114,1744
2019/11/10 2:13,0.251,0.251,99.497,0,0,0,0,8192,1791619072,91279360,2956242944,3550781440,2570,1653
2019/11/10 2:13,0.251,0.501,99.248,0,0,0,0,0,1791610880,91279360,2956242944,3550789632,4255,2128
2019/11/10 2:13,0.504,0,99.496,0,0,0,0,0,1791610880,91279360,2956242944,3550789632,3114,1744
2019/11/10 2:13,0.501,0.501,98.997,0,0,0,0,81920,1791610880,91279360,2956242944,3550789632,11102,6170
2019/11/10 2:13,0.503,0.503,98.995,0,0,0,0,147456,1791602688,91279360,2956251136,3550789632,20293,11436
2019/11/10 2:13,5.051,0.505,93.434,0.758,0,0.253,0,303104,1791672320,91279360,2956259328,3550711808,31822,669682
2019/11/10 2:13,0.5,0.25,99.25,0,0,0,0,0,1792024576,91279360,2956275712,3550343168,1490,826
2019/11/10 2:13,0.503,0.251,99.246,0,0,0,0,0,1792024576,91279360,2956275712,3550343168,6037,3059
2019/11/10 2:13,0.504,0.252,99.244,0,0,0,0,16384,1792024576,91279360,2956275712,3550343168,5192,4165
2019/11/10 2:13,0.501,0.501,98.747,0.251,0,0,0,24576,1791889408,91279360,2956283904,3550470144,5505,3096
2019/11/10 2:13,0.503,0.251,99.246,0,0,0,0,114688,1791905792,91279360,2956308480,3550429184,5959,6622
2019/11/10 2:13,0.752,0.501,98.246,0.501,0,0,0,98304,1792167936,91279360,2956316672,3550158848,11756,17743
2019/11/10 2:13,0.503,0.251,99.246,0,0,0,0,0,1792167936,91279360,2956316672,3550158848,3044,1665
2019/11/10 2:13,0.251,0.251,99.497,0,0,0,0,0,1792167936,91279360,2956316672,3550158848,6456,14785
2019/11/10 2:13,1.008,0.252,97.733,1.008,0,0,0,196608,1792311296,91279360,2956316672,3550015488,4955,2940
2019/11/10 2:13,0.501,0.251,99.248,0,0,0,0,0,1792294912,91279360,2956316672,3550031872,3223,1945
2019/11/10 2:13,0.503,0.251,99.246,0,0,0,0,0,1792131072,91279360,2956320768,3550191616,6255,2411
2019/11/10 2:13,0.501,0.251,99.248,0,0,0,0,0,1791983616,91279360,2956324864,3550334976,3431,2752
2019/11/10 2:13,0.754,0,99.246,0,0,0,0,0,1791983616,91279360,2956324864,3550334976,9679,34815
2019/11/10 2:13,0.501,0.501,98.997,0,0,0,0,0,1791983616,91279360,2956324864,3550334976,12548,61143
2019/11/10 2:13,0.754,0.251,98.744,0.251,0,0,0,90112,1791950848,91279360,2956324864,3550367744,4269,11977
2019/11/10 2:13,0.251,0.251,99.497,0,0,0,0,0,1791934464,91279360,2956324864,3550384128,3595,2115
2019/11/10 2:13,0.251,0,99.749,0,0,0,0,0,1791934464,91279360,2956324864,3550384128,4500,1961
2019/11/10 2:13,0.25,0.25,99.5,0,0,0,0,0,1791934464,91279360,2956324864,3550384128,3413,1745
2019/11/10 2:13,0.501,0.251,99.248,0,0,0,0,0,1791807488,91279360,2956324864,3550511104,3191,1703
2019/11/10 2:13,0.251,0,99.248,0.501,0,0,0,180224,1791807488,91279360,2956324864,3550511104,4554,2111
2019/11/10 2:13,0.251,0.251,99.499,0,0,0,0,0,1791807488,91279360,2956324864,3550511104,3694,2189
2019/11/10 2:13,0.5,0.25,99.25,0,0,0,0,0,1791807488,91279360,2956324864,3550511104,2906,1637
2019/11/10 2:13,0.754,0.251,98.995,0,0,0,0,0,1791807488,91279360,2956324864,3550511104,6811,15067
2019/11/10 2:13,0.251,0.251,99.497,0,0,0,0,0,1791807488,91279360,2956324864,3550511104,7662,4242
2019/11/10 2:13,0.251,0.251,99.499,0,0,0,0,106496,1791799296,91279360,2956333056,3550511104,5536,2808
2019/11/10 2:13,0.501,0.251,96.992,2.256,0,0,0,49152,1791791104,91279360,2956341248,3550511104,5648,3092
2019/11/10 2:13,0.501,0.251,99.248,0,0,0,0,0,1791791104,91279360,2956341248,3550511104,8140,4697
2019/11/10 2:13,0.251,0.251,99.499,0,0,0,0,0,1791782912,91279360,2956349440,3550511104,2976,2198
2019/11/10 2:13,0.251,0.251,99.499,0,0,0,0,0,1791782912,91279360,2956349440,3550511104,4201,2164
2019/11/10 2:13,0.501,0.251,99.248,0,0,0,0,0,1791782912,91279360,2956349440,3550511104,3114,1935
2019/11/10 2:13,0.251,0,99.246,0.503,0,0,0,40960,1791782912,91279360,2956349440,3550511104,2624,1637
2019/11/10 2:13,0.251,0.251,99.499,0,0,0,0,0,1791782912,91279360,2956349440,3550511104,4201,1977
2019/11/10 2:14,1.003,0.251,98.747,0,0,0,0,40960,1791782912,91279360,2956349440,3550511104,5890,3955
2019/11/10 2:14,0.251,0.251,99.497,0,0,0,0,40960,1791942656,91279360,2956357632,3550343168,3211,1969
2019/11/10 2:14,0.503,0,99.497,0,0,0,0,24576,1791942656,91279360,2956357632,3550343168,3775,2104
2019/11/10 2:14,0.251,0.251,99.499,0,0,0,0,0,1791942656,91279360,2956357632,3550343168,3114,1869
2019/11/10 2:14,0.251,0,97.739,2.01,0,0,0,65536,1791942656,91279360,2956357632,3550343168,3731,2464
2019/11/10 2:14,0.251,0.251,99.499,0,0,0,0,0,1791942656,91279360,2956357632,3550343168,4267,2370
2019/11/10 2:14,0.251,0.251,99.499,0,0,0,0,0,1791938560,91279360,2956361728,3550343168,3312,1943
2019/11/10 2:14,0,0,100,0,0,0,0,40960,1791938560,91279360,2956361728,3550343168,2624,1787
