,0.736454054,,,,,,,63499.07027,1795211253,,,,5409.054054,19268.71622
2019/10/10 3:16,0.501,0.251,98.997,0,0,0.251,0,8192,1742274560,90824704,2425769984,4131053568,2921,1912
2019/10/10 3:16,0.251,0.251,99.499,0,0,0,0,0,1742270464,90824704,2425774080,4131053568,4221,1977
2019/10/10 3:16,0.5,0.25,98.25,1,0,0,0,73728,1742270464,90824704,2425774080,4131053568,3230,1937
2019/10/10 3:16,0,0.252,99.748,0,0,0,0,0,1742270464,90824704,2425774080,4131053568,2590,1653
2019/10/10 3:16,0.501,0.251,99.248,0,0,0,0,0,1742270464,90824704,2425774080,4131053568,4221,1961
2019/10/10 3:16,0.25,0.5,99.25,0,0,0,0,180224,1742270464,90824704,2425774080,4131053568,3188,1895
2019/10/10 3:16,0.252,0,99.748,0,0,0,0,0,1742270464,90824704,2425774080,4131053568,2590,1653
2019/10/10 3:16,0.5,0.25,99.25,0,0,0,0,0,1742270464,90824704,2425774080,4131053568,4221,1961
2019/10/10 3:16,0.752,0.251,98.747,0.251,0,0,0,73728,1742270464,90824704,2425774080,4131053568,3188,2004
2019/10/10 3:16,0.251,0.501,99.248,0,0,0,0,0,1742270464,90824704,2425774080,4131053568,2722,2240
2019/10/10 3:16,0.501,0.251,99.248,0,0,0,0,32768,1742270464,90824704,2425774080,4131053568,4353,2027
2019/10/10 3:16,0.752,0,99.248,0,0,0,0,0,1742270464,90824704,2425774080,4131053568,3188,1911
2019/10/10 3:16,0.251,0.503,99.246,0,0,0,0,0,1742270464,90824704,2425774080,4131053568,2590,1637
2019/10/10 3:16,0.251,0.251,99.499,0,0,0,0,0,1742270464,90824704,2425774080,4131053568,4221,1961
2019/10/10 3:17,0.5,0.25,98.75,0.5,0,0,0,40960,1742270464,90824704,2425774080,4131053568,3188,1895
2019/10/10 3:17,0.251,0.251,99.497,0,0,0,0,16384,1742303232,90824704,2425774080,4131020800,2590,1653
2019/10/10 3:17,0.251,0.251,99.499,0,0,0,0,0,1742303232,90824704,2425774080,4131020800,4221,1977
2019/10/10 3:17,0.501,0.251,99.248,0,0,0,0,0,1742303232,90824704,2425774080,4131020800,3188,1895
2019/10/10 3:17,0.251,0.501,99.248,0,0,0,0,24576,1742303232,90824704,2425774080,4131020800,7566,4177
2019/10/10 3:17,1.003,0.501,98.246,0.251,0,0,0,270336,1742295040,90824704,2425782272,4131020800,23851,13364
2019/10/10 3:17,4.511,0.501,94.737,0.251,0,0,0,24576,1756774400,90824704,2425790464,4116533248,9377,5730
2019/10/10 3:17,4.5,1.25,94,0,0,0.25,0,163840,1771986944,90824704,2425806848,4101304320,21906,663437
2019/10/10 3:17,0.501,0.251,99.248,0,0,0,0,0,1771999232,90824704,2425810944,4101287936,3121,1303
2019/10/10 3:17,0.501,0.251,99.248,0,0,0,0,0,1771999232,90824704,2425810944,4101287936,5006,4213
2019/10/10 3:17,0.252,0.252,99.496,0,0,0,0,24576,1772126208,90824704,2425810944,4101160960,3932,2119
2019/10/10 3:17,0.75,0.25,98.5,0.5,0,0,0,196608,1774059520,90828800,2425810944,4099223552,7916,4000
2019/10/10 3:17,0.503,0.251,99.246,0,0,0,0,0,1774194688,90828800,2425835520,4099063808,5488,7249
2019/10/10 3:17,0.251,0.501,99.248,0,0,0,0,0,1774059520,90828800,2425843712,4099190784,8647,11849
2019/10/10 3:17,0.5,0.25,99.25,0,0,0,0,0,1774059520,90828800,2425843712,4099190784,4444,1961
2019/10/10 3:17,0.501,0.251,99.248,0,0,0,0,0,1774059520,90828800,2425843712,4099190784,4367,4329
2019/10/10 3:17,0.5,0.5,98.5,0.5,0,0,0,114688,1774059520,90828800,2425843712,4099190784,4587,9899
2019/10/10 3:17,0.251,0.251,99.497,0,0,0,0,0,1774043136,90828800,2425843712,4099207168,6000,2332
2019/10/10 3:17,0.75,0.25,99,0,0,0,0,0,1773879296,90828800,2425847808,4099366912,5846,6085
2019/10/10 3:17,0.251,0,99.749,0,0,0,0,0,1773891584,90828800,2425851904,4099350528,2897,3092
2019/10/10 3:17,0.752,0.501,98.747,0,0,0,0,0,1773891584,90828800,2425851904,4099350528,13894,29908
2019/10/10 3:17,0.251,0.251,99.246,0.251,0,0,0,131072,1773899776,90828800,2425851904,4099342336,5031,51420
2019/10/10 3:17,0.252,0,99.748,0,0,0,0,0,1773867008,90828800,2425851904,4099375104,2987,1827
2019/10/10 3:17,0.251,0.251,99.499,0,0,0,0,0,1773867008,90828800,2425851904,4099375104,5038,2225
2019/10/10 3:17,0.752,0.251,98.997,0,0,0,0,0,1773867008,90828800,2425851904,4099375104,3423,1745
2019/10/10 3:17,0.501,0,99.499,0,0,0,0,0,1773867008,90828800,2425851904,4099375104,2879,1637
2019/10/10 3:17,0.251,0.251,99.497,0,0,0,0,114688,1773867008,90828800,2425851904,4099375104,4832,2027
2019/10/10 3:17,0.501,0.251,97.494,1.754,0,0,0,49152,1773867008,90828800,2425851904,4099375104,5461,2670
2019/10/10 3:17,0.501,0.251,99.248,0,0,0,0,0,1773858816,90828800,2425860096,4099375104,10963,5179
2019/10/10 3:17,0.505,0,99.495,0,0,0,0,122880,1773830144,90828800,2425872384,4099391488,15748,7495
2019/10/10 3:17,0.746,0.498,98.507,0.249,0,0,0,122880,1773678592,90828800,2425896960,4099518464,16575,10784
2019/10/10 3:17,5.025,1.005,93.719,0,0,0.251,0,188416,1807933440,90828800,2425896960,4065263616,28036,666441
2019/10/10 3:17,0.501,0.251,98.997,0.251,0,0,0,57344,1807896576,90828800,2425917440,4065280000,3121,2583
2019/10/10 3:17,0.503,0.251,99.246,0,0,0,0,0,1807896576,90828800,2425917440,4065280000,4370,2312
2019/10/10 3:17,0.251,0.251,99.499,0,0,0,0,0,1807769600,90828800,2425917440,4065406976,2360,2676
2019/10/10 3:17,0.754,0.251,98.995,0,0,0,0,40960,1807765504,90828800,2425921536,4065406976,9398,4907
2019/10/10 3:17,0.752,0.251,98.997,0,0,0,0,0,1807904768,90828800,2425925632,4065263616,5121,4049
2019/10/10 3:17,0.503,0.251,99.246,0,0,0,0,0,1807896576,90828800,2425950208,4065247232,11064,19932
2019/10/10 3:17,0.251,0.251,99.246,0.251,0,0,0,32768,1807896576,90828800,2425950208,4065247232,4737,2222
2019/10/10 3:17,0.503,0.251,99.246,0,0,0,0,0,1807896576,90828800,2425950208,4065247232,4781,4411
2019/10/10 3:17,0.499,0.499,99.002,0,0,0,0,0,1807896576,90828800,2425950208,4065247232,3445,11823
2019/10/10 3:17,0.252,0,99.748,0,0,0,0,278528,1807896576,90828800,2425950208,4065247232,4764,2789
2019/10/10 3:17,0.251,0.251,99.499,0,0,0,0,0,1807847424,90828800,2425950208,4065296384,3413,1761
2019/10/10 3:17,0.251,0.251,98.747,0.752,0,0,0,73728,1807720448,90828800,2425950208,4065423360,2869,1637
2019/10/10 3:17,0.752,0.251,98.997,0,0,0,0,16384,1807720448,90828800,2425950208,4065423360,16564,34019
2019/10/10 3:17,0.503,0.251,99.246,0,0,0,0,0,1807720448,90828800,2425950208,4065423360,9580,73270
2019/10/10 3:17,0.251,0.251,99.499,0,0,0,0,49152,1807699968,90828800,2425954304,4065439744,2915,1945
2019/10/10 3:17,0.752,0.251,98.997,0,0,0,0,0,1807675392,90828800,2425962496,4065456128,5739,2705
2019/10/10 3:17,0.251,0,99.749,0,0,0,0,0,1807675392,90828800,2425962496,4065456128,4176,1909
2019/10/10 3:17,0.5,0.25,99,0.25,0,0,0,73728,1807675392,90828800,2425962496,4065456128,3251,2065
2019/10/10 3:17,0.251,0,99.749,0,0,0,0,0,1807667200,90828800,2425970688,4065456128,4483,2173
2019/10/10 3:17,0.501,0.251,99.248,0,0,0,0,16384,1807667200,90828800,2425970688,4065456128,3430,1985
2019/10/10 3:17,0.251,0.251,99.497,0,0,0,0,0,1807667200,90828800,2425970688,4065456128,2832,1673
2019/10/10 3:17,0.251,0.251,99.499,0,0,0,0,0,1807667200,90828800,2425970688,4065456128,4739,2027
2019/10/10 3:17,0.251,0.251,99.246,0.251,0,0,0,32768,1807667200,90828800,2425970688,4065456128,5125,2398
2019/10/10 3:17,0.251,0.251,99.499,0,0,0,0,0,1807667200,90828800,2425970688,4065456128,4824,2923
2019/10/10 3:17,0.501,0.251,99.248,0,0,0,0,32768,1807663104,90828800,2425974784,4065456128,9441,4705
2019/10/10 3:17,0.503,0.251,99.246,0,0,0,0,0,1807654912,90828800,2425982976,4065456128,3469,2457
2019/10/10 3:17,0.25,0.25,99.5,0,0,0,0,0,1807650816,90828800,2425987072,4065456128,2569,1944
2019/10/10 3:17,0.251,0.251,99.499,0,0,0,0,0,1807650816,90828800,2425987072,4065456128,4255,2151
2019/10/10 3:18,0.251,0,96.491,3.258,0,0,0,32768,1807650816,90828800,2425987072,4065456128,3114,1745
2019/10/10 3:18,0.5,0.25,99.25,0,0,0,0,81920,1807634432,90828800,2425987072,4065472512,2570,1653
2019/10/10 3:18,0.251,0.251,99.499,0,0,0,0,0,1807634432,90828800,2425987072,4065472512,4255,2127
2019/10/10 3:18,0.251,0.251,99.497,0,0,0,0,0,1807634432,90828800,2425987072,4065472512,3114,1557
2019/10/10 3:18,0.251,0.251,99.499,0,0,0,0,0,1807626240,90828800,2425987072,4065480704,2570,2181
2019/10/10 3:18,0.251,0.251,99.499,0,0,0,0,0,1807626240,90828800,2425987072,4065480704,5015,2725
2019/10/10 3:18,0.501,0.251,97.744,1.253,0,0.251,0,32768,1807626240,90828800,2425987072,4065480704,3168,1745
2019/10/10 3:18,0.251,0.251,99.499,0,0,0,0,8192,1807609856,90828800,2425987072,4065497088,3549,2330
2019/10/10 3:18,0.251,0,99.749,0,0,0,0,0,1807609856,90828800,2425987072,4065497088,4201,2127
2019/10/10 3:18,0.5,0.25,99.25,0,0,0,0,0,1807609856,90828800,2425987072,4065497088,3168,1847
2019/10/10 3:18,0.75,0.25,99,0,0,0,0,0,1807609856,90828800,2425987072,4065497088,2570,1637
2019/10/10 3:18,0.504,0.252,98.992,0.252,0,0,0,114688,1807609856,90828800,2425987072,4065497088,3364,1497
2019/10/10 3:18,0.503,0,99.497,0,0,0,0,0,1807609856,90828800,2425987072,4065497088,3168,1802
2019/10/10 3:18,0.251,0.501,99.248,0,0,0,0,0,1807609856,90828800,2425987072,4065497088,2570,1637
2019/10/10 3:18,0.251,0.251,99.497,0,0,0,0,0,1807609856,90828800,2425987072,4065497088,4201,1961
2019/10/10 3:18,0.251,0.501,99.248,0,0,0,0,0,1807482880,90828800,2425987072,4065624064,3300,1961
2019/10/10 3:18,0.752,0.251,98.747,0.251,0,0,0,73728,1807482880,90828800,2425987072,4065624064,2570,1637
2019/10/10 3:18,0.251,0.251,99.497,0,0,0,0,0,1807482880,90828800,2425987072,4065624064,4333,2043
2019/10/10 3:18,0.503,0.251,99.246,0,0,0,0,0,1807482880,90828800,2425987072,4065624064,3168,1895
2019/10/10 3:18,0.251,0.251,99.497,0,0,0,0,0,1807495168,90828800,2425991168,4065607680,2570,1637
2019/10/10 3:18,0.251,0.251,99.499,0,0,0,0,0,1807495168,90828800,2425991168,4065607680,4201,1961
2019/10/10 3:18,0.251,0.251,98.997,0.501,0,0,0,106496,1807491072,90828800,2425995264,4065607680,3168,1895
2019/10/10 3:18,0.252,0,99.748,0,0,0,0,0,1807491072,90828800,2425995264,4065607680,2570,1653
2019/10/10 3:18,0.5,0.25,99.25,0,0,0,0,0,1807491072,90828800,2425995264,4065607680,4201,1961
2019/10/10 3:18,0.503,0.251,99.246,0,0,0,0,0,1807618048,90828800,2425995264,4065480704,3168,1895
2019/10/10 3:18,0.501,0.501,98.997,0,0,0,0,122880,1807618048,90828800,2425995264,4065480704,15170,7768
2019/10/10 3:18,0.501,0.501,98.997,0,0,0,0,139264,1807601664,90828800,2426011648,4065480704,16237,9663
2019/10/10 3:18,0.5,0.25,98.5,0.75,0,0,0,73728,1807601664,90828800,2426011648,4065480704,3514,2532
2019/10/10 3:18,6.25,0.75,93,0,0,0,0,163840,1808605184,90828800,2426011648,4064477184,30284,670109
2019/10/10 3:18,0.251,0,99.749,0,0,0,0,0,1808539648,90828800,2426028032,4064526336,3163,1519
2019/10/10 3:18,0.5,0.5,99,0,0,0,0,0,1808539648,90828800,2426028032,4064526336,4370,2340
2019/10/10 3:18,0.504,0,99.496,0,0,0,0,32768,1808535552,90828800,2426032128,4064526336,4339,3871
2019/10/10 3:18,0.752,0.251,98.496,0.501,0,0,0,73728,1808404480,90828800,2426036224,4064653312,9375,5601
2019/10/10 3:18,0.75,0.25,99,0,0,0,0,0,1808551936,90828800,2426048512,4064493568,3675,2474
2019/10/10 3:18,0.252,0.252,99.496,0,0,0,0,0,1808539648,90828800,2426060800,4064493568,8815,14923
2019/10/10 3:18,0.499,3.99,95.262,0,0,0.249,0,0,1809612800,90828800,2426060800,4063420416,6808,4322
2019/10/10 3:18,0.504,2.519,96.725,0.252,0,0,0,221184,1809281024,90828800,2426068992,4063744000,3985,2819
2019/10/10 3:18,0.251,0.251,99.497,0,0,0,0,0,1809248256,90828800,2426068992,4063776768,5003,6821
2019/10/10 3:18,0.5,0.5,99,0,0,0,0,0,1809231872,90828800,2426068992,4063793152,7790,25181
2019/10/10 3:18,0.251,0.251,99.497,0,0,0,0,8192,1808945152,90828800,2426068992,4064079872,5277,12204
2019/10/10 3:18,0.501,0.251,99.248,0,0,0,0,8192,1808912384,90828800,2426068992,4064112640,6039,21813
2019/10/10 3:18,0.501,0.501,98.747,0.251,0,0,0,172032,1808908288,90828800,2426073088,4064112640,9085,13671
2019/10/10 3:18,0.251,0.251,99.497,0,0,0,0,0,1808879616,90828800,2426077184,4064137216,10744,42625
2019/10/10 3:18,0.501,0.251,99.248,0,0,0,0,0,1808830464,90828800,2426077184,4064186368,4496,12007
2019/10/10 3:18,0.501,0.501,98.997,0,0,0,0,0,1808830464,90828800,2426077184,4064186368,5279,2588
2019/10/10 3:18,0.251,0.251,99.497,0,0,0,0,0,1808695296,90828800,2426085376,4064313344,3449,2161
2019/10/10 3:18,0.5,0.25,98.75,0.5,0,0,0,81920,1808687104,90828800,2426085376,4064321536,2831,1677
2019/10/10 3:18,0.251,0.251,99.497,0,0,0,0,0,1808687104,90828800,2426085376,4064321536,6112,2564
2019/10/10 3:18,0.251,0.251,99.497,0,0,0,0,0,1808687104,90828800,2426085376,4064321536,3611,1966
2019/10/10 3:18,0.5,0.25,99.25,0,0,0,0,0,1808683008,90828800,2426089472,4064321536,3343,2147
2019/10/10 3:18,0.252,0.252,99.496,0,0,0,0,0,1808678912,90828800,2426093568,4064321536,4712,2741
2019/10/10 3:18,0.501,0.251,99.248,0,0,0,0,73728,1808678912,90828800,2426093568,4064321536,3317,2071
2019/10/10 3:18,0.251,0.251,98.995,0.503,0,0,0,73728,1808678912,90828800,2426093568,4064321536,3301,2087
2019/10/10 3:18,0.501,0.251,99.248,0,0,0,0,0,1808678912,90828800,2426093568,4064321536,5960,2916
2019/10/10 3:18,0.503,0.251,99.246,0,0,0,0,0,1808551936,90828800,2426093568,4064448512,7871,4069
2019/10/10 3:18,0.251,0.251,99.499,0,0,0,0,0,1808539648,90828800,2426105856,4064448512,2965,2209
2019/10/10 3:18,0.501,0.501,98.997,0,0,0,0,81920,1808539648,90828800,2426105856,4064448512,4255,2347
2019/10/10 3:18,0.251,0,99.749,0,0,0,0,0,1808539648,90828800,2426105856,4064448512,3168,1931
2019/10/10 3:18,0.251,0.251,97.995,1.504,0,0,0,65536,1808539648,90828800,2426105856,4064448512,2570,1637
2019/10/10 3:18,0.251,0.251,99.497,0,0,0,0,0,1808539648,90828800,2426105856,4064448512,4201,1977
2019/10/10 3:19,0.501,0.251,99.248,0,0,0,0,0,1808539648,90828800,2426105856,4064448512,3114,1745
2019/10/10 3:19,0.251,0.501,99.248,0,0,0,0,8192,1808539648,90828800,2426105856,4064448512,3359,2304
2019/10/10 3:19,0.501,0.501,98.997,0,0,0,0,0,1808539648,90828800,2426105856,4064448512,4267,1966
2019/10/10 3:19,0.503,0,99.497,0,0,0,0,0,1808523264,90828800,2426105856,4064464896,2790,1786
2019/10/10 3:19,0.253,0.253,99.242,0.253,0,0,0,40960,1808396288,90828800,2426105856,4064591872,3549,2314
2019/10/10 3:19,0.501,0.251,99.248,0,0,0,0,0,1808396288,90828800,2426105856,4064591872,4201,1977
2019/10/10 3:19,0.501,0.501,98.997,0,0,0,0,8192,1808396288,90828800,2426105856,4064591872,3168,1895
2019/10/10 3:19,0.251,0,99.749,0,0,0,0,0,1808396288,90828800,2426105856,4064591872,2570,1653
2019/10/10 3:19,0.251,0.251,99.497,0,0,0,0,0,1808396288,90828800,2426105856,4064591872,4201,1961
2019/10/10 3:19,0.5,0.5,99,0,0,0,0,0,1808396288,90828800,2426105856,4064591872,3168,1895
2019/10/10 3:19,0.503,0,89.95,9.548,0,0,0,73728,1808396288,90828800,2426105856,4064591872,2570,1637
2019/10/10 3:19,0.501,0.251,99.248,0,0,0,0,180224,1808396288,90828800,2426105856,4064591872,4333,2086
2019/10/10 3:19,0.251,0,99.749,0,0,0,0,0,1808396288,90828800,2426105856,4064591872,3168,1868
2019/10/10 3:19,0.25,0.5,99.25,0,0,0,0,0,1808396288,90828800,2426105856,4064591872,2570,2181
2019/10/10 3:19,0.251,0.251,99.499,0,0,0,0,0,1808396288,90828800,2426105856,4064591872,4333,2027
2019/10/10 3:19,0.251,0.251,99.497,0,0,0,0,0,1808396288,90828800,2426105856,4064591872,3168,1895
2019/10/10 3:19,0.503,0.251,98.744,0.251,0,0.251,0,73728,1808396288,90828800,2426105856,4064591872,2570,1637
2019/10/10 3:19,1.253,0.251,97.995,0.501,0,0,0,90112,1808392192,90828800,2426109952,4064591872,4201,1977
2019/10/10 3:19,0.503,0.251,99.246,0,0,0,0,0,1808392192,90828800,2426109952,4064591872,3168,1911
2019/10/10 3:19,0.251,0.251,99.497,0,0,0,0,0,1808277504,90828800,2426114048,4064702464,2570,1637
2019/10/10 3:19,0.5,0.25,99.25,0,0,0,0,0,1808277504,90828800,2426114048,4064702464,4201,1961
2019/10/10 3:19,0.251,0.251,99.499,0,0,0,0,24576,1808277504,90828800,2426114048,4064702464,3168,1895
2019/10/10 3:19,0.503,0.251,99.246,0,0,0,0,24576,1808277504,90828800,2426114048,4064702464,7095,3984
2019/10/10 3:19,1.003,0.251,98.246,0.501,0,0,0,286720,1808261120,90828800,2426130432,4064702464,23910,13464
2019/10/10 3:19,3.008,0.752,96.241,0,0,0,0,114688,1808261120,90828800,2426130432,4064702464,21720,553943
2019/10/10 3:19,3.023,0.756,96.222,0,0,0,0,65536,1808302080,90828800,2426155008,4064636928,11406,116940
2019/10/10 3:19,0.503,0,98.492,1.005,0,0,0,344064,1808302080,90828800,2426155008,4064636928,3121,1454
2019/10/10 3:19,0.251,0.501,99.248,0,0,0,0,0,1808302080,90828800,2426155008,4064636928,5240,4178
2019/10/10 3:19,0.754,0,99.246,0,0,0,0,40960,1808302080,90828800,2426155008,4064636928,6378,3439
2019/10/10 3:19,0.251,0.503,99.246,0,0,0,0,0,1808171008,90828800,2426159104,4064763904,5454,2800
2019/10/10 3:19,0.754,0.503,98.744,0,0,0,0,0,1808293888,90828800,2426179584,4064620544,10697,17332
2019/10/10 3:19,0.5,0.25,98,1.25,0,0,0,65536,1808285696,90828800,2426187776,4064620544,3106,1661
2019/10/10 3:19,0.253,0,99.747,0,0,0,0,0,1808281600,90828800,2426191872,4064620544,4675,1977
2019/10/10 3:19,0.5,0.5,99,0,0,0,0,0,1808281600,90828800,2426191872,4064620544,5377,14515
2019/10/10 3:19,0.503,0.251,99.246,0,0,0,0,0,1808281600,90828800,2426191872,4064620544,2977,1745
2019/10/10 3:19,0.252,0,99.748,0,0,0,0,0,1808232448,90828800,2426191872,4064669696,4698,2159
2019/10/10 3:19,0.754,0.251,98.995,0,0,0,0,0,1808232448,90828800,2426191872,4064669696,3413,2289
2019/10/10 3:19,0.501,0.251,98.997,0.251,0,0,0,57344,1808105472,90828800,2426191872,4064796672,5565,5372
2019/10/10 3:19,0.998,0.499,98.254,0,0,0.249,0,0,1808105472,90828800,2426191872,4064796672,14711,37549
2019/10/10 3:19,0.501,0.251,99.248,0,0,0,0,0,1808089088,90828800,2426191872,4064813056,9409,63301
2019/10/10 3:19,0.251,0.251,99.497,0,0,0,0,0,1808068608,90828800,2426195968,4064829440,4059,5406
2019/10/10 3:19,0.252,0,99.748,0,0,0,0,114688,1808068608,90828800,2426195968,4064829440,4518,1961
2019/10/10 3:19,0.251,0.251,99.499,0,0,0,0,0,1808195584,90828800,2426195968,4064702464,4610,2034
2019/10/10 3:19,0.251,0.251,98.995,0.503,0,0,0,73728,1808195584,90828800,2426195968,4064702464,3088,1813
2019/10/10 3:19,0.501,0.251,99.248,0,0,0,0,0,1808064512,90828800,2426200064,4064829440,4517,2127
2019/10/10 3:19,0.501,0.251,99.248,0,0,0,0,0,1808064512,90828800,2426200064,4064829440,3430,1915
2019/10/10 3:19,0.25,0.25,99.5,0,0,0,0,81920,1808064512,90828800,2426200064,4064829440,2886,1787
2019/10/10 3:19,0.252,0.252,99.496,0,0,0,0,0,1808064512,90828800,2426200064,4064829440,5565,2316
2019/10/10 3:19,0.75,0.25,98.5,0.5,0,0,0,65536,1808064512,90828800,2426200064,4064829440,5255,2508
2019/10/10 3:19,0.501,0.251,99.248,0,0,0,0,0,1808060416,90828800,2426204160,4064829440,3428,2197
2019/10/10 3:19,0.501,0.251,99.248,0,0,0,0,0,1808056320,90828800,2426208256,4064829440,6427,3678
2019/10/10 3:19,0.501,0.251,99.248,0,0,0,0,16384,1808056320,90828800,2426208256,4064829440,6848,3820
2019/10/10 3:19,0.251,0.251,99.499,0,0,0,0,0,1808048128,90828800,2426216448,4064829440,2966,1979
2019/10/10 3:19,0.251,0.501,99.248,0,0,0,0,0,1808048128,90828800,2426216448,4064829440,4255,2171
2019/10/10 3:19,0.252,0,99.496,0.252,0,0,0,73728,1808048128,90828800,2426216448,4064829440,3114,1765
2019/10/10 3:19,0.501,0.251,99.248,0,0,0,0,0,1808031744,90828800,2426216448,4064845824,2570,1653
2019/10/10 3:19,0.251,0.501,99.248,0,0,0,0,40960,1808031744,90828800,2426216448,4064845824,4255,2111
2019/10/10 3:19,0.501,0.251,99.248,0,0,0,0,0,1808031744,90828800,2426216448,4064845824,3114,1761
2019/10/10 3:19,0.251,0.251,99.497,0,0,0,0,0,1807904768,90828800,2426216448,4064972800,3385,2251
2019/10/10 3:19,0.5,0.25,99.25,0,0,0,0,8192,1807904768,90828800,2426216448,4064972800,5169,3280
2019/10/10 3:20,1.005,0.503,97.739,0.754,0,0,0,139264,1807904768,90828800,2426216448,4064972800,6695,4185
2019/10/10 3:20,0.251,0.251,99.497,0,0,0,0,57344,1807953920,90828800,2426224640,4064915456,2570,1613
2019/10/10 3:20,0.752,0.752,98.496,0,0,0,0,0,1809268736,90828800,2426224640,4063600640,4640,2236
2019/10/10 3:20,0.501,0.251,99.248,0,0,0,0,0,1809444864,90828800,2426228736,4063420416,3114,2020
2019/10/10 3:20,0.251,0.251,99.497,0,0,0,0,0,1809444864,90828800,2426228736,4063420416,2768,1920
