"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_7_2.csv 1 200",,,,"Date:","11 Oct 2019 01:43:47 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 01:44:51,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1786871808.0,91275264.0,2954416128.0,3557359616.0,3154.0,3086.0
11-10 01:44:52,0.752,0.251,98.997,0.0,0.0,0.0,0.0,221184.0,1788985344.0,91275264.0,2954416128.0,3555246080.0,8602.0,4564.0
11-10 01:44:53,0.503,0.251,98.995,0.251,0.0,0.0,0.0,90112.0,1788993536.0,91275264.0,2954424320.0,3555229696.0,5335.0,3749.0
11-10 01:44:54,0.752,0.0,99.248,0.0,0.0,0.0,0.0,0.0,1788989440.0,91275264.0,2954428416.0,3555229696.0,5505.0,7970.0
11-10 01:44:55,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1788968960.0,91275264.0,2954432512.0,3555246080.0,4186.0,1896.0
11-10 01:44:56,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1788968960.0,91275264.0,2954432512.0,3555246080.0,5101.0,4553.0
11-10 01:44:57,0.251,0.0,99.749,0.0,0.0,0.0,0.0,8192.0,1788968960.0,91275264.0,2954432512.0,3555246080.0,4132.0,9458.0
11-10 01:44:58,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1788928000.0,91275264.0,2954432512.0,3555287040.0,7015.0,20107.0
11-10 01:44:59,0.251,0.251,98.995,0.503,0.0,0.0,0.0,73728.0,1788911616.0,91275264.0,2954432512.0,3555303424.0,3732.0,1853.0
11-10 01:45:00,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1788911616.0,91275264.0,2954432512.0,3555303424.0,2644.0,1652.0
11-10 01:45:01,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1788911616.0,91275264.0,2954432512.0,3555303424.0,3731.0,1854.0
11-10 01:45:02,0.503,0.0,99.497,0.0,0.0,0.0,0.0,155648.0,1788768256.0,91275264.0,2954432512.0,3555446784.0,3732.0,1853.0
11-10 01:45:03,0.501,0.501,98.997,0.0,0.0,0.0,0.0,16384.0,1788620800.0,91275264.0,2954436608.0,3555590144.0,4413.0,2937.0
11-10 01:45:04,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1788620800.0,91275264.0,2954436608.0,3555590144.0,5167.0,2470.0
11-10 01:45:05,0.251,0.251,98.995,0.503,0.0,0.0,0.0,122880.0,1788612608.0,91275264.0,2954444800.0,3555590144.0,7801.0,7496.0
11-10 01:45:06,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1788612608.0,91275264.0,2954444800.0,3555590144.0,2926.0,1806.0
11-10 01:45:07,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1788608512.0,91275264.0,2954448896.0,3555590144.0,3710.0,2200.0
11-10 01:45:08,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1788608512.0,91275264.0,2954448896.0,3555590144.0,3657.0,1873.0
11-10 01:45:09,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1788608512.0,91275264.0,2954448896.0,3555590144.0,2569.0,1636.0
11-10 01:45:10,0.251,0.251,98.995,0.503,0.0,0.0,0.0,57344.0,1788608512.0,91275264.0,2954448896.0,3555590144.0,3656.0,1854.0
11-10 01:45:11,0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,1788608512.0,91275264.0,2954448896.0,3555590144.0,3657.0,1869.0
11-10 01:45:12,0.501,0.0,99.499,0.0,0.0,0.0,0.0,16384.0,1788608512.0,91275264.0,2954448896.0,3555590144.0,2569.0,1636.0
11-10 01:45:13,0.251,0.251,99.497,0.0,0.0,0.0,0.0,16384.0,1788608512.0,91275264.0,2954448896.0,3555590144.0,4766.0,2613.0
11-10 01:45:14,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1788600320.0,91275264.0,2954448896.0,3555598336.0,3657.0,1868.0
11-10 01:45:15,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1788600320.0,91275264.0,2954448896.0,3555598336.0,2755.0,1853.0
11-10 01:45:16,0.251,0.251,99.248,0.251,0.0,0.0,0.0,49152.0,1788600320.0,91275264.0,2954448896.0,3555598336.0,3656.0,1854.0
11-10 01:45:17,0.251,0.251,99.497,0.0,0.0,0.0,0.0,139264.0,1788600320.0,91275264.0,2954448896.0,3555598336.0,3657.0,1868.0
11-10 01:45:18,0.501,0.251,98.997,0.0,0.0,0.251,0.0,0.0,1788600320.0,91275264.0,2954448896.0,3555598336.0,2623.0,1803.0
11-10 01:45:19,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1788600320.0,91275264.0,2954448896.0,3555598336.0,3656.0,1854.0
11-10 01:45:20,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1788600320.0,91275264.0,2954448896.0,3555598336.0,3657.0,2396.0
11-10 01:45:21,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1788600320.0,91275264.0,2954448896.0,3555598336.0,2623.0,1787.0
11-10 01:45:22,0.504,0.0,99.244,0.252,0.0,0.0,0.0,49152.0,1788600320.0,91275264.0,2954448896.0,3555598336.0,4469.0,2468.0
11-10 01:45:23,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1788600320.0,91275264.0,2954448896.0,3555598336.0,3789.0,1934.0
11-10 01:45:24,1.003,0.251,98.496,0.251,0.0,0.0,0.0,229376.0,1788600320.0,91275264.0,2954448896.0,3555598336.0,26784.0,15223.0
11-10 01:45:25,0.501,0.501,98.997,0.0,0.0,0.0,0.0,8192.0,1788592128.0,91275264.0,2954457088.0,3555598336.0,4234.0,2102.0
11-10 01:45:26,4.261,1.003,94.737,0.0,0.0,0.0,0.0,139264.0,1797144576.0,91275264.0,2954469376.0,3547033600.0,22903.0,518329.0
11-10 01:45:27,3.266,0.251,95.226,1.256,0.0,0.0,0.0,172032.0,1797677056.0,91275264.0,2954485760.0,3546484736.0,9342.0,114828.0
11-10 01:45:28,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1797660672.0,91275264.0,2954485760.0,3546501120.0,2577.0,1217.0
11-10 01:45:29,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1797660672.0,91275264.0,2954485760.0,3546501120.0,6496.0,5065.0
11-10 01:45:30,0.752,0.501,98.747,0.0,0.0,0.0,0.0,40960.0,1798103040.0,91275264.0,2954489856.0,3546054656.0,6571.0,3319.0
11-10 01:45:31,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1798193152.0,91275264.0,2954493952.0,3545960448.0,5018.0,3343.0
11-10 01:45:32,0.251,0.251,98.995,0.503,0.0,0.0,0.0,344064.0,1798197248.0,91275264.0,2954506240.0,3545944064.0,9695.0,14007.0
11-10 01:45:33,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1798197248.0,91275264.0,2954506240.0,3545944064.0,3058.0,1653.0
11-10 01:45:34,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1798193152.0,91275264.0,2954510336.0,3545944064.0,3732.0,1854.0
11-10 01:45:35,0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1798193152.0,91275264.0,2954510336.0,3545944064.0,5696.0,11151.0
11-10 01:45:36,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1798193152.0,91275264.0,2954510336.0,3545944064.0,6637.0,18867.0
11-10 01:45:37,0.501,0.251,98.747,0.501,0.0,0.0,0.0,65536.0,1798144000.0,91275264.0,2954510336.0,3545993216.0,3930.0,3486.0
11-10 01:45:38,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1798144000.0,91275264.0,2954510336.0,3545993216.0,3775.0,1910.0
11-10 01:45:39,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1798144000.0,91275264.0,2954510336.0,3545993216.0,2645.0,1637.0
11-10 01:45:40,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1798127616.0,91275264.0,2954510336.0,3546009600.0,3732.0,1854.0
11-10 01:45:41,0.501,0.0,99.499,0.0,0.0,0.0,0.0,16384.0,1797857280.0,91275264.0,2954510336.0,3546279936.0,5579.0,3128.0
11-10 01:45:42,0.501,0.251,99.248,0.0,0.0,0.0,0.0,16384.0,1797713920.0,91275264.0,2954510336.0,3546423296.0,3315.0,2110.0
11-10 01:45:43,0.250,0.500,98.750,0.500,0.0,0.0,0.0,40960.0,1797713920.0,91275264.0,2954510336.0,3546423296.0,4795.0,2981.0
11-10 01:45:44,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1797709824.0,91275264.0,2954514432.0,3546423296.0,4960.0,2653.0
11-10 01:45:45,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1797705728.0,91275264.0,2954518528.0,3546423296.0,2898.0,1962.0
11-10 01:45:46,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1797705728.0,91275264.0,2954518528.0,3546423296.0,3710.0,2024.0
11-10 01:45:47,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1797705728.0,91275264.0,2954518528.0,3546423296.0,3657.0,1873.0
11-10 01:45:48,0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,1797705728.0,91275264.0,2954518528.0,3546423296.0,2569.0,1636.0
11-10 01:45:49,0.253,0.0,99.495,0.253,0.0,0.0,0.0,32768.0,1797705728.0,91275264.0,2954518528.0,3546423296.0,3656.0,1854.0
11-10 01:45:50,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1797689344.0,91275264.0,2954518528.0,3546439680.0,3657.0,1869.0
11-10 01:45:51,0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,1797689344.0,91275264.0,2954518528.0,3546439680.0,2701.0,1745.0
11-10 01:45:52,0.251,0.251,99.497,0.0,0.0,0.0,0.0,270336.0,1797816320.0,91275264.0,2954518528.0,3546312704.0,3656.0,1811.0
11-10 01:45:53,0.750,0.250,99.0,0.0,0.0,0.0,0.0,8192.0,1797689344.0,91275264.0,2954518528.0,3546439680.0,4636.0,2546.0
11-10 01:45:54,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1797689344.0,91275264.0,2954518528.0,3546439680.0,2623.0,1802.0
11-10 01:45:55,0.253,0.0,99.242,0.505,0.0,0.0,0.0,73728.0,1797689344.0,91275264.0,2954518528.0,3546439680.0,3656.0,1854.0
11-10 01:45:56,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1797689344.0,91275264.0,2954518528.0,3546439680.0,3657.0,1869.0
11-10 01:45:57,0.0,0.501,99.499,0.0,0.0,0.0,0.0,49152.0,1797689344.0,91275264.0,2954518528.0,3546439680.0,2623.0,1786.0
11-10 01:45:58,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1797689344.0,91275264.0,2954518528.0,3546439680.0,3656.0,1870.0
11-10 01:45:59,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1797689344.0,91275264.0,2954518528.0,3546439680.0,3657.0,1853.0
11-10 01:46:00,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1797685248.0,91275264.0,2954522624.0,3546439680.0,3436.0,2400.0
11-10 01:46:01,0.251,0.251,98.995,0.503,0.0,0.0,0.0,49152.0,1797685248.0,91275264.0,2954522624.0,3546439680.0,3656.0,1854.0
11-10 01:46:02,0.501,0.251,99.248,0.0,0.0,0.0,0.0,65536.0,1797685248.0,91275264.0,2954522624.0,3546439680.0,3657.0,1869.0
11-10 01:46:03,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1797685248.0,91275264.0,2954522624.0,3546439680.0,2755.0,1868.0
11-10 01:46:04,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1797685248.0,91275264.0,2954522624.0,3546439680.0,3656.0,1854.0
11-10 01:46:05,0.756,0.0,99.244,0.0,0.0,0.0,0.0,237568.0,1797677056.0,91275264.0,2954530816.0,3546439680.0,27188.0,15065.0
11-10 01:46:06,0.501,0.251,99.248,0.0,0.0,0.0,0.0,8192.0,1797541888.0,91275264.0,2954539008.0,3546566656.0,3229.0,2421.0
11-10 01:46:07,6.045,0.756,92.695,0.504,0.0,0.0,0.0,253952.0,1798025216.0,91275264.0,2954543104.0,3546079232.0,30510.0,633385.0
11-10 01:46:08,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1797984256.0,91275264.0,2954559488.0,3546103808.0,3159.0,1577.0
11-10 01:46:09,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1797984256.0,91275264.0,2954559488.0,3546103808.0,3826.0,2179.0
11-10 01:46:10,0.501,0.0,99.248,0.0,0.0,0.251,0.0,32768.0,1797984256.0,91275264.0,2954559488.0,3546103808.0,5674.0,3924.0
11-10 01:46:11,0.503,0.251,99.246,0.0,0.0,0.0,0.0,16384.0,1797980160.0,91275264.0,2954563584.0,3546103808.0,7136.0,4446.0
11-10 01:46:12,0.501,0.251,98.496,0.752,0.0,0.0,0.0,57344.0,1798004736.0,91275264.0,2954571776.0,3546071040.0,5016.0,5180.0
11-10 01:46:13,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1798000640.0,91275264.0,2954575872.0,3546071040.0,8304.0,11410.0
11-10 01:46:14,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1798000640.0,91275264.0,2954575872.0,3546071040.0,3908.0,1852.0
11-10 01:46:15,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1798000640.0,91275264.0,2954575872.0,3546071040.0,4740.0,10938.0
11-10 01:46:16,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1798000640.0,91275264.0,2954575872.0,3546071040.0,6135.0,10659.0
11-10 01:46:17,0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1797984256.0,91275264.0,2954575872.0,3546087424.0,5520.0,11913.0
11-10 01:46:18,0.0,0.251,99.246,0.503,0.0,0.0,0.0,32768.0,1797951488.0,91275264.0,2954575872.0,3546120192.0,2645.0,1637.0
11-10 01:46:19,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1797951488.0,91275264.0,2954575872.0,3546120192.0,3732.0,1870.0
11-10 01:46:20,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1797951488.0,91275264.0,2954575872.0,3546120192.0,3733.0,1852.0
11-10 01:46:21,0.501,0.251,99.248,0.0,0.0,0.0,0.0,16384.0,1797824512.0,91275264.0,2954575872.0,3546247168.0,4192.0,2832.0
11-10 01:46:22,0.500,0.250,99.250,0.0,0.0,0.0,0.0,57344.0,1797656576.0,91275264.0,2954575872.0,3546415104.0,5035.0,2388.0
11-10 01:46:23,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1797648384.0,91275264.0,2954575872.0,3546423296.0,4791.0,2308.0
11-10 01:46:24,0.503,0.0,98.995,0.503,0.0,0.0,0.0,57344.0,1797644288.0,91275264.0,2954579968.0,3546423296.0,4420.0,2523.0
11-10 01:46:25,0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1797640192.0,91275264.0,2954584064.0,3546423296.0,3967.0,2372.0
11-10 01:46:26,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1797611520.0,91275264.0,2954588160.0,3546447872.0,3711.0,2022.0
11-10 01:46:27,0.251,0.251,99.497,0.0,0.0,0.0,0.0,81920.0,1797611520.0,91275264.0,2954588160.0,3546447872.0,2569.0,1657.0
11-10 01:46:28,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1797611520.0,91275264.0,2954588160.0,3546447872.0,3656.0,1869.0
11-10 01:46:29,0.251,0.251,98.995,0.503,0.0,0.0,0.0,73728.0,1797611520.0,91275264.0,2954588160.0,3546447872.0,3657.0,2397.0
11-10 01:46:30,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1797611520.0,91275264.0,2954588160.0,3546447872.0,2569.0,1653.0
11-10 01:46:31,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1797607424.0,91275264.0,2954592256.0,3546447872.0,3788.0,1919.0
11-10 01:46:32,0.501,0.0,99.499,0.0,0.0,0.0,0.0,163840.0,1797607424.0,91275264.0,2954592256.0,3546447872.0,4636.0,2530.0
11-10 01:46:33,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1797607424.0,91275264.0,2954592256.0,3546447872.0,2381.0,1694.0
11-10 01:46:34,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1797603328.0,91275264.0,2954596352.0,3546447872.0,3656.0,1854.0
11-10 01:46:35,0.754,0.251,97.739,1.256,0.0,0.0,0.0,98304.0,1797570560.0,91275264.0,2954596352.0,3546480640.0,3657.0,1852.0
11-10 01:46:36,0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,1797603328.0,91275264.0,2954596352.0,3546447872.0,2623.0,1803.0
