"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_1_2.csv 1 200",,,,"Date:","11 Oct 2019 00:22:43 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 00:22:52,0.252,0.0,99.748,0.0,0.0,0.0,0.0,8192.0,1727336448.0,91258880.0,2947608576.0,3623718912.0,6412.0,8573.0
11-10 00:22:53,0.499,0.499,98.504,0.499,0.0,0.0,0.0,32768.0,1727320064.0,91258880.0,2947608576.0,3623735296.0,4530.0,1974.0
11-10 00:22:54,0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,1727320064.0,91258880.0,2947608576.0,3623735296.0,4575.0,7973.0
11-10 00:22:55,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1727320064.0,91258880.0,2947608576.0,3623735296.0,4862.0,6821.0
11-10 00:22:56,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1727193088.0,91258880.0,2947608576.0,3623862272.0,5029.0,9401.0
11-10 00:22:57,0.251,0.251,99.497,0.0,0.0,0.0,0.0,40960.0,1727160320.0,91258880.0,2947608576.0,3623895040.0,3206.0,1745.0
11-10 00:22:58,0.251,0.503,98.995,0.251,0.0,0.0,0.0,65536.0,1727160320.0,91258880.0,2947608576.0,3623895040.0,2662.0,1653.0
11-10 00:22:59,0.752,0.251,98.997,0.0,0.0,0.0,0.0,16384.0,1727160320.0,91258880.0,2947608576.0,3623895040.0,6172.0,3122.0
11-10 00:23:00,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1727156224.0,91258880.0,2947612672.0,3623895040.0,3978.0,2011.0
11-10 00:23:01,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1727168512.0,91258880.0,2947616768.0,3623878656.0,4769.0,2359.0
11-10 00:23:02,0.501,0.251,99.248,0.0,0.0,0.0,0.0,24576.0,1727037440.0,91258880.0,2947620864.0,3624005632.0,5563.0,2991.0
11-10 00:23:03,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1727156224.0,91258880.0,2947629056.0,3623878656.0,3168.0,2197.0
11-10 00:23:04,0.500,0.250,98.500,0.750,0.0,0.0,0.0,90112.0,1727156224.0,91258880.0,2947629056.0,3623878656.0,2640.0,1528.0
11-10 00:23:05,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1727156224.0,91258880.0,2947629056.0,3623878656.0,4217.0,2017.0
11-10 00:23:06,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1727156224.0,91258880.0,2947629056.0,3623878656.0,3172.0,1787.0
11-10 00:23:07,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1727148032.0,91258880.0,2947629056.0,3623886848.0,2586.0,2102.0
11-10 00:23:08,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1727148032.0,91258880.0,2947629056.0,3623886848.0,4217.0,1961.0
11-10 00:23:09,0.250,0.500,99.250,0.0,0.0,0.0,0.0,0.0,1727021056.0,91258880.0,2947629056.0,3624013824.0,3262.0,1811.0
11-10 00:23:10,0.503,0.0,99.246,0.251,0.0,0.0,0.0,32768.0,1727021056.0,91258880.0,2947629056.0,3624013824.0,2691.0,1850.0
11-10 00:23:11,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1727004672.0,91258880.0,2947629056.0,3624030208.0,4217.0,1868.0
11-10 00:23:12,0.250,0.500,99.250,0.0,0.0,0.0,0.0,8192.0,1727004672.0,91258880.0,2947629056.0,3624030208.0,3184.0,1895.0
11-10 00:23:13,0.752,0.0,99.248,0.0,0.0,0.0,0.0,0.0,1727004672.0,91258880.0,2947629056.0,3624030208.0,2586.0,1653.0
11-10 00:23:14,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1727000576.0,91258880.0,2947633152.0,3624030208.0,4217.0,1961.0
11-10 00:23:15,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1727000576.0,91258880.0,2947633152.0,3624030208.0,3184.0,1895.0
11-10 00:23:16,0.251,0.251,99.246,0.251,0.0,0.0,0.0,40960.0,1727000576.0,91258880.0,2947633152.0,3624030208.0,2587.0,1637.0
11-10 00:23:17,0.501,0.251,99.248,0.0,0.0,0.0,0.0,10485760.0,1727254528.0,91258880.0,2947633152.0,3623776256.0,4220.0,1977.0
11-10 00:23:18,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1727381504.0,91258880.0,2947633152.0,3623649280.0,3187.0,1911.0
11-10 00:23:19,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1727381504.0,91258880.0,2947633152.0,3623649280.0,2637.0,1691.0
11-10 00:23:20,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1727381504.0,91258880.0,2947633152.0,3623649280.0,5253.0,2731.0
11-10 00:23:21,0.503,0.251,99.246,0.0,0.0,0.0,0.0,106496.0,1727381504.0,91258880.0,2947633152.0,3623649280.0,13280.0,6604.0
11-10 00:23:22,0.503,0.251,98.995,0.251,0.0,0.0,0.0,729088.0,1727246336.0,91258880.0,2947641344.0,3623776256.0,16561.0,10507.0
11-10 00:23:23,0.251,0.251,99.248,0.0,0.0,0.251,0.0,8192.0,1727242240.0,91258880.0,2947645440.0,3623776256.0,4621.0,2218.0
11-10 00:23:24,9.524,1.253,88.972,0.251,0.0,0.0,0.0,172032.0,1754882048.0,91258880.0,2947649536.0,3596132352.0,27650.0,626322.0
11-10 00:23:25,0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,1754738688.0,91258880.0,2947665920.0,3596259328.0,2044.0,4385.0
11-10 00:23:26,0.253,0.0,99.747,0.0,0.0,0.0,0.0,0.0,1754865664.0,91258880.0,2947665920.0,3596132352.0,5971.0,3059.0
11-10 00:23:27,0.500,0.500,98.750,0.250,0.0,0.0,0.0,114688.0,1754865664.0,91258880.0,2947665920.0,3596132352.0,2970.0,2920.0
11-10 00:23:28,0.504,0.252,99.244,0.0,0.0,0.0,0.0,40960.0,1756958720.0,91258880.0,2947670016.0,3594035200.0,8221.0,5460.0
11-10 00:23:29,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1756856320.0,91258880.0,2947678208.0,3594129408.0,5013.0,2795.0
11-10 00:23:30,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1756852224.0,91258880.0,2947682304.0,3594129408.0,6949.0,9200.0
11-10 00:23:31,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1757110272.0,91258880.0,2947694592.0,3593859072.0,2892.0,1637.0
11-10 00:23:32,0.251,0.251,98.747,0.752,0.0,0.0,0.0,106496.0,1757110272.0,91258880.0,2947694592.0,3593859072.0,5655.0,8174.0
11-10 00:23:33,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1757237248.0,91258880.0,2947694592.0,3593732096.0,4299.0,4353.0
11-10 00:23:34,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1757237248.0,91258880.0,2947694592.0,3593732096.0,4425.0,11669.0
11-10 00:23:35,0.750,0.250,98.750,0.0,0.0,0.250,0.0,0.0,1757204480.0,91258880.0,2947694592.0,3593764864.0,4418.0,2027.0
11-10 00:23:36,0.251,0.251,99.497,0.0,0.0,0.0,0.0,16384.0,1757188096.0,91258880.0,2947694592.0,3593781248.0,4461.0,2790.0
11-10 00:23:37,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1757061120.0,91258880.0,2947694592.0,3593908224.0,2847.0,1803.0
11-10 00:23:38,0.501,0.251,98.747,0.501,0.0,0.0,0.0,65536.0,1757061120.0,91258880.0,2947694592.0,3593908224.0,6405.0,2785.0
11-10 00:23:39,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1757011968.0,91258880.0,2947702784.0,3593949184.0,4724.0,2456.0
11-10 00:23:40,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1757011968.0,91258880.0,2947702784.0,3593949184.0,3092.0,2095.0
11-10 00:23:41,0.754,0.251,98.995,0.0,0.0,0.0,0.0,229376.0,1756995584.0,91258880.0,2947702784.0,3593965568.0,27663.0,15284.0
11-10 00:23:42,0.503,0.0,99.497,0.0,0.0,0.0,0.0,32768.0,1756852224.0,91258880.0,2947719168.0,3594092544.0,4422.0,2061.0
11-10 00:23:43,4.762,1.253,93.734,0.251,0.0,0.0,0.0,237568.0,1782489088.0,91258880.0,2947719168.0,3568455680.0,25874.0,621405.0
11-10 00:23:44,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1782558720.0,91258880.0,2947743744.0,3568361472.0,6134.0,11311.0
11-10 00:23:45,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1782558720.0,91258880.0,2947743744.0,3568361472.0,4090.0,2438.0
11-10 00:23:46,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1782415360.0,91258880.0,2947743744.0,3568504832.0,3220.0,3086.0
11-10 00:23:47,0.501,0.251,99.248,0.0,0.0,0.0,0.0,294912.0,1784512512.0,91258880.0,2947743744.0,3566407680.0,8073.0,4107.0
11-10 00:23:48,0.501,0.251,98.747,0.501,0.0,0.0,0.0,98304.0,1784389632.0,91258880.0,2947747840.0,3566526464.0,4599.0,3053.0
11-10 00:23:49,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1784520704.0,91258880.0,2947760128.0,3566383104.0,6142.0,8497.0
11-10 00:23:50,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1784520704.0,91258880.0,2947760128.0,3566383104.0,4512.0,1961.0
11-10 00:23:51,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1784520704.0,91258880.0,2947760128.0,3566383104.0,4557.0,7958.0
11-10 00:23:52,0.503,0.0,99.497,0.0,0.0,0.0,0.0,8192.0,1784520704.0,91258880.0,2947760128.0,3566383104.0,4990.0,9814.0
11-10 00:23:53,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1784520704.0,91258880.0,2947760128.0,3566383104.0,6557.0,16403.0
11-10 00:23:54,0.251,0.251,98.997,0.501,0.0,0.0,0.0,40960.0,1784471552.0,91258880.0,2947760128.0,3566432256.0,3320.0,1768.0
11-10 00:23:55,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1784471552.0,91258880.0,2947760128.0,3566432256.0,2644.0,1653.0
11-10 00:23:56,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1784471552.0,91258880.0,2947760128.0,3566432256.0,4275.0,1961.0
11-10 00:23:57,0.251,0.251,99.497,0.0,0.0,0.0,0.0,131072.0,1784471552.0,91258880.0,2947760128.0,3566432256.0,3188.0,1745.0
11-10 00:23:58,0.501,0.251,99.248,0.0,0.0,0.0,0.0,16384.0,1784328192.0,91258880.0,2947760128.0,3566575616.0,3832.0,2829.0
11-10 00:23:59,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1784311808.0,91258880.0,2947760128.0,3566592000.0,6290.0,2521.0
11-10 00:24:00,0.501,0.251,98.997,0.251,0.0,0.0,0.0,40960.0,1784303616.0,91258880.0,2947768320.0,3566592000.0,6405.0,7297.0
11-10 00:24:01,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1784287232.0,91258880.0,2947768320.0,3566608384.0,2954.0,1630.0
11-10 00:24:02,0.251,0.251,99.497,0.0,0.0,0.0,0.0,16384.0,1784283136.0,91258880.0,2947772416.0,3566608384.0,4254.0,2315.0
11-10 00:24:03,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1784147968.0,91258880.0,2947772416.0,3566743552.0,3113.0,1761.0
11-10 00:24:04,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1784147968.0,91258880.0,2947772416.0,3566743552.0,2569.0,1677.0
11-10 00:24:05,0.251,0.251,99.246,0.251,0.0,0.0,0.0,49152.0,1784147968.0,91258880.0,2947772416.0,3566743552.0,4200.0,1961.0
11-10 00:24:06,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1784147968.0,91258880.0,2947772416.0,3566743552.0,3113.0,1761.0
11-10 00:24:07,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1784147968.0,91258880.0,2947772416.0,3566743552.0,2569.0,1637.0
11-10 00:24:08,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1784147968.0,91258880.0,2947772416.0,3566743552.0,4332.0,2027.0
11-10 00:24:09,0.501,0.251,99.248,0.0,0.0,0.0,0.0,8192.0,1784147968.0,91258880.0,2947772416.0,3566743552.0,4091.0,2422.0
11-10 00:24:10,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1784147968.0,91258880.0,2947772416.0,3566743552.0,2755.0,1869.0
11-10 00:24:11,0.251,0.251,98.995,0.503,0.0,0.0,0.0,32768.0,1784139776.0,91258880.0,2947772416.0,3566751744.0,4200.0,1961.0
11-10 00:24:12,0.251,0.251,99.499,0.0,0.0,0.0,0.0,8192.0,1784139776.0,91258880.0,2947772416.0,3566751744.0,3113.0,1761.0
11-10 00:24:13,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1784139776.0,91258880.0,2947772416.0,3566751744.0,2623.0,1803.0
11-10 00:24:14,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1784139776.0,91258880.0,2947772416.0,3566751744.0,4200.0,1961.0
11-10 00:24:15,0.750,0.250,99.0,0.0,0.0,0.0,0.0,0.0,1784139776.0,91258880.0,2947772416.0,3566751744.0,3113.0,1745.0
11-10 00:24:16,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1784139776.0,91258880.0,2947772416.0,3566751744.0,2623.0,2331.0
11-10 00:24:17,0.251,0.251,98.997,0.501,0.0,0.0,0.0,81920.0,1784139776.0,91258880.0,2947772416.0,3566751744.0,5012.0,2575.0
11-10 00:24:18,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1784139776.0,91258880.0,2947772416.0,3566751744.0,3113.0,1761.0
11-10 00:24:19,0.501,0.251,98.997,0.0,0.0,0.251,0.0,0.0,1784139776.0,91258880.0,2947772416.0,3566751744.0,2755.0,1853.0
11-10 00:24:20,0.758,0.0,99.242,0.0,0.0,0.0,0.0,237568.0,1784139776.0,91258880.0,2947772416.0,3566751744.0,28654.0,15488.0
11-10 00:24:21,0.501,0.251,99.248,0.0,0.0,0.0,0.0,8192.0,1783996416.0,91258880.0,2947788800.0,3566878720.0,3719.0,1852.0
11-10 00:24:22,6.767,1.504,91.228,0.501,0.0,0.0,0.0,311296.0,1793097728.0,91258880.0,2947792896.0,3557773312.0,26737.0,620759.0
11-10 00:24:23,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793191936.0,91258880.0,2947817472.0,3557654528.0,6661.0,11857.0
11-10 00:24:24,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1793191936.0,91258880.0,2947817472.0,3557654528.0,3510.0,1892.0
11-10 00:24:25,0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,1793368064.0,91258880.0,2947817472.0,3557478400.0,3352.0,3350.0
11-10 00:24:26,1.003,0.251,98.747,0.0,0.0,0.0,0.0,49152.0,1793318912.0,91258880.0,2947817472.0,3557527552.0,10719.0,5967.0
11-10 00:24:27,0.501,0.0,99.499,0.0,0.0,0.0,0.0,32768.0,1793470464.0,91258880.0,2947825664.0,3557367808.0,3801.0,2470.0
11-10 00:24:28,0.501,0.251,98.747,0.501,0.0,0.0,0.0,57344.0,1793462272.0,91258880.0,2947833856.0,3557367808.0,6569.0,8424.0
11-10 00:24:29,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793335296.0,91258880.0,2947833856.0,3557494784.0,4512.0,1977.0
11-10 00:24:30,0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1793335296.0,91258880.0,2947833856.0,3557494784.0,3188.0,1745.0
11-10 00:24:31,0.504,0.0,99.496,0.0,0.0,0.0,0.0,0.0,1793347584.0,91258880.0,2947837952.0,3557478400.0,2644.0,1637.0
11-10 00:24:32,0.499,0.499,98.753,0.0,0.0,0.249,0.0,57344.0,1793347584.0,91258880.0,2947837952.0,3557478400.0,4407.0,2159.0
11-10 00:24:33,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793171456.0,91258880.0,2947837952.0,3557654528.0,6990.0,16722.0
11-10 00:24:34,1.008,0.252,98.237,0.504,0.0,0.0,0.0,73728.0,1793171456.0,91258880.0,2947837952.0,3557654528.0,4923.0,14645.0
11-10 00:24:35,0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1793171456.0,91258880.0,2947837952.0,3557654528.0,4275.0,1977.0
11-10 00:24:36,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1793171456.0,91258880.0,2947837952.0,3557654528.0,3254.0,1877.0
11-10 00:24:37,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793138688.0,91258880.0,2947837952.0,3557687296.0,2644.0,1637.0
11-10 00:24:38,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1793138688.0,91258880.0,2947837952.0,3557687296.0,4713.0,2201.0
11-10 00:24:39,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1793138688.0,91258880.0,2947837952.0,3557687296.0,3188.0,2289.0
11-10 00:24:40,0.252,0.0,99.244,0.504,0.0,0.0,0.0,57344.0,1793138688.0,91258880.0,2947837952.0,3557687296.0,2698.0,1787.0
11-10 00:24:41,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793122304.0,91258880.0,2947837952.0,3557703680.0,4329.0,2127.0
11-10 00:24:42,0.251,0.251,99.497,0.0,0.0,0.0,0.0,16384.0,1793122304.0,91258880.0,2947837952.0,3557703680.0,3188.0,1745.0
11-10 00:24:43,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1793122304.0,91258880.0,2947837952.0,3557703680.0,2698.0,1803.0
11-10 00:24:44,0.752,0.251,98.997,0.0,0.0,0.0,0.0,16384.0,1793122304.0,91258880.0,2947837952.0,3557703680.0,10799.0,5099.0
11-10 00:24:45,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793118208.0,91258880.0,2947842048.0,3557703680.0,3580.0,2087.0
11-10 00:24:46,0.251,0.501,98.496,0.752,0.0,0.0,0.0,49152.0,1793114112.0,91258880.0,2947846144.0,3557703680.0,2623.0,2436.0
11-10 00:24:47,0.501,0.251,99.248,0.0,0.0,0.0,0.0,81920.0,1793101824.0,91258880.0,2947850240.0,3557711872.0,4218.0,2017.0
11-10 00:24:48,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793101824.0,91258880.0,2947850240.0,3557711872.0,3113.0,1761.0
11-10 00:24:49,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793101824.0,91258880.0,2947850240.0,3557711872.0,2569.0,1637.0
11-10 00:24:50,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1793101824.0,91258880.0,2947850240.0,3557711872.0,4200.0,1961.0
11-10 00:24:51,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1793093632.0,91258880.0,2947850240.0,3557720064.0,3113.0,1745.0
11-10 00:24:52,0.503,0.0,93.216,6.281,0.0,0.0,0.0,139264.0,1793093632.0,91258880.0,2947850240.0,3557720064.0,2503.0,1571.0
11-10 00:24:53,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1793089536.0,91258880.0,2947854336.0,3557720064.0,3888.0,1977.0
11-10 00:24:54,0.501,0.251,99.248,0.0,0.0,0.0,0.0,8192.0,1793089536.0,91258880.0,2947854336.0,3557720064.0,4222.0,2488.0
11-10 00:24:55,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793089536.0,91258880.0,2947854336.0,3557720064.0,2623.0,1803.0
11-10 00:24:56,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1793089536.0,91258880.0,2947854336.0,3557720064.0,5014.0,2575.0
11-10 00:24:57,0.251,0.251,98.997,0.501,0.0,0.0,0.0,180224.0,1793085440.0,91258880.0,2947858432.0,3557720064.0,3113.0,1745.0
11-10 00:24:58,0.0,0.252,99.748,0.0,0.0,0.0,0.0,0.0,1793085440.0,91258880.0,2947858432.0,3557720064.0,2623.0,1803.0
11-10 00:24:59,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1793085440.0,91258880.0,2947858432.0,3557720064.0,4200.0,1961.0
11-10 00:25:00,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1793085440.0,91258880.0,2947858432.0,3557720064.0,3113.0,1745.0
11-10 00:25:01,0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,1793085440.0,91258880.0,2947858432.0,3557720064.0,2624.0,1787.0
11-10 00:25:02,0.251,0.251,99.499,0.0,0.0,0.0,0.0,16384.0,1793085440.0,91258880.0,2947858432.0,3557720064.0,4201.0,2505.0
11-10 00:25:03,0.251,0.501,98.747,0.501,0.0,0.0,0.0,81920.0,1793085440.0,91258880.0,2947858432.0,3557720064.0,3114.0,1761.0
11-10 00:25:04,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1793085440.0,91258880.0,2947858432.0,3557720064.0,2756.0,1869.0
11-10 00:25:05,0.252,0.0,99.748,0.0,0.0,0.0,0.0,40960.0,1793085440.0,91258880.0,2947858432.0,3557720064.0,9932.0,4689.0
11-10 00:25:06,1.0,0.500,98.500,0.0,0.0,0.0,0.0,188416.0,1793077248.0,91258880.0,2947866624.0,3557720064.0,21474.0,12311.0
11-10 00:25:07,1.759,0.0,97.990,0.251,0.0,0.0,0.0,106496.0,1792942080.0,91258880.0,2947874816.0,3557847040.0,10133.0,7230.0
11-10 00:25:08,4.762,0.752,94.236,0.0,0.0,0.251,0.0,163840.0,1793249280.0,91258880.0,2947878912.0,3557535744.0,24094.0,626929.0
11-10 00:25:09,0.503,0.0,98.995,0.503,0.0,0.0,0.0,49152.0,1793236992.0,91258880.0,2947891200.0,3557535744.0,2124.0,1177.0
11-10 00:25:10,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793110016.0,91258880.0,2947891200.0,3557662720.0,4696.0,4078.0
11-10 00:25:11,0.503,0.251,99.246,0.0,0.0,0.0,0.0,40960.0,1793105920.0,91258880.0,2947895296.0,3557662720.0,8580.0,4179.0
11-10 00:25:12,0.501,0.251,99.248,0.0,0.0,0.0,0.0,8192.0,1793105920.0,91258880.0,2947895296.0,3557662720.0,3787.0,2191.0
11-10 00:25:13,0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1793261568.0,91258880.0,2947907584.0,3557494784.0,8005.0,10306.0
11-10 00:25:14,0.251,0.251,99.248,0.251,0.0,0.0,0.0,40960.0,1793261568.0,91258880.0,2947907584.0,3557494784.0,4687.0,1973.0
11-10 00:25:15,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793261568.0,91258880.0,2947907584.0,3557494784.0,3188.0,1761.0
11-10 00:25:16,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793261568.0,91258880.0,2947907584.0,3557494784.0,2644.0,1637.0
11-10 00:25:17,0.251,0.0,99.749,0.0,0.0,0.0,0.0,49152.0,1793261568.0,91258880.0,2947907584.0,3557494784.0,4341.0,2027.0
11-10 00:25:18,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793245184.0,91258880.0,2947907584.0,3557511168.0,4486.0,4551.0
11-10 00:25:19,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793085440.0,91258880.0,2947907584.0,3557670912.0,6835.0,23864.0
11-10 00:25:20,0.251,0.251,99.248,0.251,0.0,0.0,0.0,57344.0,1793085440.0,91258880.0,2947907584.0,3557670912.0,4867.0,5051.0
11-10 00:25:21,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793085440.0,91258880.0,2947907584.0,3557670912.0,3188.0,1761.0
11-10 00:25:22,0.252,0.0,99.748,0.0,0.0,0.0,0.0,57344.0,1793085440.0,91258880.0,2947907584.0,3557670912.0,2644.0,1637.0
11-10 00:25:23,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793052672.0,91258880.0,2947907584.0,3557703680.0,4737.0,2307.0
11-10 00:25:24,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1793052672.0,91258880.0,2947907584.0,3557703680.0,2777.0,1678.0
11-10 00:25:25,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793052672.0,91258880.0,2947907584.0,3557703680.0,2644.0,2181.0
11-10 00:25:26,0.251,0.251,99.246,0.251,0.0,0.0,0.0,81920.0,1793052672.0,91258880.0,2947907584.0,3557703680.0,4329.0,2112.0
11-10 00:25:27,0.501,0.0,99.499,0.0,0.0,0.0,0.0,40960.0,1793052672.0,91258880.0,2947907584.0,3557703680.0,3188.0,1760.0
11-10 00:25:28,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793052672.0,91258880.0,2947907584.0,3557703680.0,2644.0,1653.0
11-10 00:25:29,0.250,0.500,99.250,0.0,0.0,0.0,0.0,0.0,1793052672.0,91258880.0,2947907584.0,3557703680.0,5052.0,2558.0
11-10 00:25:30,0.754,0.251,98.995,0.0,0.0,0.0,0.0,24576.0,1793048576.0,91258880.0,2947911680.0,3557703680.0,8233.0,4962.0
11-10 00:25:31,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793073152.0,91258880.0,2947919872.0,3557670912.0,2862.0,1936.0
11-10 00:25:32,0.501,0.251,98.496,0.752,0.0,0.0,0.0,147456.0,1793060864.0,91262976.0,2947928064.0,3557670912.0,5993.0,2885.0
