"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_6_1.csv 1 200",,,,"Date:","11 Oct 2019 01:03:24 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 01:04:16,1.003,0.251,98.747,0.0,0.0,0.0,0.0,0.0,1751158784.0,91267072.0,2950500352.0,3596996608.0,4199.0,7850.0
11-10 01:04:17,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1751158784.0,91267072.0,2950500352.0,3596996608.0,3481.0,1431.0
11-10 01:04:18,0.251,0.251,98.496,1.003,0.0,0.0,0.0,40960.0,1751158784.0,91267072.0,2950500352.0,3596996608.0,6003.0,14236.0
11-10 01:04:19,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1750982656.0,91267072.0,2950500352.0,3597172736.0,2853.0,1851.0
11-10 01:04:20,0.252,0.252,99.496,0.0,0.0,0.0,0.0,24576.0,1750982656.0,91267072.0,2950500352.0,3597172736.0,7049.0,3324.0
11-10 01:04:21,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1750978560.0,91267072.0,2950504448.0,3597172736.0,3894.0,1852.0
11-10 01:04:22,0.251,0.251,99.497,0.0,0.0,0.0,0.0,147456.0,1750974464.0,91267072.0,2950508544.0,3597172736.0,3602.0,2131.0
11-10 01:04:23,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1750818816.0,91267072.0,2950512640.0,3597324288.0,5050.0,2512.0
11-10 01:04:24,0.251,0.0,99.497,0.251,0.0,0.0,0.0,40960.0,1750818816.0,91267072.0,2950512640.0,3597324288.0,3914.0,2774.0
11-10 01:04:25,0.251,0.251,99.497,0.0,0.0,0.0,0.0,16384.0,1750798336.0,91267072.0,2950516736.0,3597340672.0,4226.0,3392.0
11-10 01:04:26,1.003,0.251,98.496,0.251,0.0,0.0,0.0,221184.0,1750740992.0,91267072.0,2950524928.0,3597389824.0,26649.0,13912.0
11-10 01:04:27,0.500,0.250,99.250,0.0,0.0,0.0,0.0,221184.0,1750769664.0,91267072.0,2950529024.0,3597357056.0,3728.0,1851.0
11-10 01:04:28,3.769,1.256,94.975,0.0,0.0,0.0,0.0,172032.0,1776250880.0,91267072.0,2950541312.0,3571863552.0,26751.0,629647.0
11-10 01:04:29,0.251,0.251,98.997,0.501,0.0,0.0,0.0,114688.0,1776222208.0,91267072.0,2950553600.0,3571879936.0,3702.0,3139.0
11-10 01:04:30,0.504,0.0,99.496,0.0,0.0,0.0,0.0,0.0,1776222208.0,91267072.0,2950553600.0,3571879936.0,4370.0,2485.0
11-10 01:04:31,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1776361472.0,91267072.0,2950557696.0,3571736576.0,2360.0,2682.0
11-10 01:04:32,0.252,0.252,99.496,0.0,0.0,0.0,0.0,49152.0,1778712576.0,91267072.0,2950557696.0,3569385472.0,9208.0,4650.0
11-10 01:04:33,0.748,0.249,98.753,0.0,0.0,0.249,0.0,0.0,1778728960.0,91267072.0,2950574080.0,3569352704.0,4791.0,3652.0
11-10 01:04:34,0.501,0.251,98.747,0.501,0.0,0.0,0.0,65536.0,1778728960.0,91267072.0,2950574080.0,3569352704.0,6260.0,9007.0
11-10 01:04:35,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1778728960.0,91267072.0,2950574080.0,3569352704.0,4513.0,1978.0
11-10 01:04:36,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1778601984.0,91267072.0,2950574080.0,3569479680.0,5130.0,9611.0
11-10 01:04:37,0.251,0.251,99.499,0.0,0.0,0.0,0.0,32768.0,1778601984.0,91267072.0,2950574080.0,3569479680.0,4611.0,6288.0
11-10 01:04:38,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1778585600.0,91267072.0,2950574080.0,3569496064.0,6456.0,17627.0
11-10 01:04:39,0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,1778425856.0,91267072.0,2950574080.0,3569655808.0,3189.0,1744.0
11-10 01:04:40,0.251,0.251,98.997,0.501,0.0,0.0,0.0,49152.0,1778552832.0,91267072.0,2950574080.0,3569528832.0,2645.0,1637.0
11-10 01:04:41,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1778536448.0,91267072.0,2950574080.0,3569545216.0,4276.0,1978.0
11-10 01:04:42,0.251,0.0,99.749,0.0,0.0,0.0,0.0,16384.0,1778536448.0,91267072.0,2950574080.0,3569545216.0,3189.0,1744.0
11-10 01:04:43,0.250,0.500,99.250,0.0,0.0,0.0,0.0,0.0,1778376704.0,91267072.0,2950574080.0,3569704960.0,2753.0,1827.0
11-10 01:04:44,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1778368512.0,91267072.0,2950574080.0,3569713152.0,4726.0,2310.0
11-10 01:04:45,0.251,0.251,99.499,0.0,0.0,0.0,0.0,16384.0,1778368512.0,91267072.0,2950574080.0,3569713152.0,5437.0,3554.0
11-10 01:04:46,0.501,0.251,98.496,0.752,0.0,0.0,0.0,40960.0,1778368512.0,91267072.0,2950574080.0,3569713152.0,2918.0,1803.0
11-10 01:04:47,0.250,0.500,99.250,0.0,0.0,0.0,0.0,0.0,1778352128.0,91267072.0,2950582272.0,3569721344.0,5415.0,2362.0
11-10 01:04:48,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1778352128.0,91267072.0,2950582272.0,3569721344.0,5604.0,3204.0
11-10 01:04:49,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1778348032.0,91267072.0,2950586368.0,3569721344.0,2817.0,1963.0
11-10 01:04:50,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1778348032.0,91267072.0,2950586368.0,3569721344.0,4200.0,2158.0
11-10 01:04:51,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1778348032.0,91267072.0,2950586368.0,3569721344.0,3113.0,1764.0
11-10 01:04:52,0.500,0.250,99.0,0.250,0.0,0.0,0.0,40960.0,1778094080.0,91267072.0,2950586368.0,3569975296.0,2569.0,1637.0
11-10 01:04:53,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1778094080.0,91267072.0,2950586368.0,3569975296.0,4200.0,1978.0
11-10 01:04:54,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1778094080.0,91267072.0,2950586368.0,3569975296.0,3113.0,1744.0
11-10 01:04:55,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1778085888.0,91267072.0,2950586368.0,3569983488.0,2701.0,1703.0
11-10 01:04:56,0.501,0.501,98.997,0.0,0.0,0.0,0.0,8192.0,1778085888.0,91267072.0,2950586368.0,3569983488.0,5178.0,2639.0
11-10 01:04:57,0.501,0.0,98.747,0.752,0.0,0.0,0.0,221184.0,1778085888.0,91267072.0,2950586368.0,3569983488.0,3167.0,2438.0
11-10 01:04:58,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1778212864.0,91267072.0,2950586368.0,3569856512.0,2569.0,1653.0
11-10 01:04:59,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1778212864.0,91267072.0,2950586368.0,3569856512.0,4200.0,1962.0
11-10 01:05:00,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1778085888.0,91267072.0,2950586368.0,3569983488.0,3167.0,1894.0
11-10 01:05:01,1.003,0.251,98.747,0.0,0.0,0.0,0.0,57344.0,1778143232.0,91267072.0,2950586368.0,3569926144.0,4377.0,2945.0
11-10 01:05:02,0.252,0.252,97.985,1.511,0.0,0.0,0.0,188416.0,1778143232.0,91267072.0,2950586368.0,3569926144.0,5012.0,2745.0
11-10 01:05:03,0.501,0.0,97.494,2.005,0.0,0.0,0.0,8192.0,1778139136.0,91267072.0,2950590464.0,3569926144.0,3167.0,1910.0
11-10 01:05:04,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1778139136.0,91267072.0,2950590464.0,3569926144.0,2569.0,1653.0
11-10 01:05:05,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1778139136.0,91267072.0,2950590464.0,3569926144.0,4332.0,2094.0
11-10 01:05:06,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1778266112.0,91267072.0,2950590464.0,3569799168.0,3479.0,2299.0
11-10 01:05:07,0.251,0.251,99.246,0.251,0.0,0.0,0.0,90112.0,1778266112.0,91267072.0,2950590464.0,3569799168.0,2570.0,1637.0
11-10 01:05:08,0.752,0.251,98.747,0.251,0.0,0.0,0.0,229376.0,1778266112.0,91267072.0,2950590464.0,3569799168.0,28278.0,15408.0
11-10 01:05:09,0.251,0.251,99.497,0.0,0.0,0.0,0.0,8192.0,1778253824.0,91267072.0,2950602752.0,3569799168.0,3733.0,2052.0
11-10 01:05:10,4.271,1.256,94.221,0.0,0.0,0.251,0.0,155648.0,1787584512.0,91267072.0,2950606848.0,3560464384.0,22014.0,518704.0
11-10 01:05:11,3.250,0.500,96.250,0.0,0.0,0.0,0.0,16384.0,1787572224.0,91267072.0,2950619136.0,3560464384.0,11421.0,115531.0
11-10 01:05:12,0.500,0.250,99.250,0.0,0.0,0.0,0.0,8192.0,1787564032.0,91267072.0,2950627328.0,3560464384.0,2034.0,1078.0
11-10 01:05:13,0.503,0.251,98.744,0.503,0.0,0.0,0.0,65536.0,1787564032.0,91267072.0,2950627328.0,3560464384.0,4828.0,4340.0
11-10 01:05:14,0.503,0.251,99.246,0.0,0.0,0.0,0.0,40960.0,1787559936.0,91267072.0,2950631424.0,3560464384.0,8202.0,4109.0
11-10 01:05:15,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1787576320.0,91267072.0,2950631424.0,3560448000.0,4475.0,3146.0
11-10 01:05:16,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787711488.0,91267072.0,2950639616.0,3560304640.0,6994.0,8908.0
11-10 01:05:17,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1787711488.0,91267072.0,2950639616.0,3560304640.0,4512.0,1962.0
11-10 01:05:18,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787707392.0,91267072.0,2950643712.0,3560304640.0,3188.0,1744.0
11-10 01:05:19,0.251,0.251,98.997,0.501,0.0,0.0,0.0,40960.0,1787707392.0,91267072.0,2950643712.0,3560304640.0,2644.0,1637.0
11-10 01:05:20,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1787707392.0,91267072.0,2950643712.0,3560304640.0,4341.0,2572.0
11-10 01:05:21,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787531264.0,91267072.0,2950643712.0,3560480768.0,6381.0,13821.0
11-10 01:05:22,0.501,0.251,99.248,0.0,0.0,0.0,0.0,8192.0,1787531264.0,91267072.0,2950643712.0,3560480768.0,5532.0,16227.0
11-10 01:05:23,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787531264.0,91267072.0,2950643712.0,3560480768.0,4275.0,3412.0
11-10 01:05:24,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787531264.0,91267072.0,2950643712.0,3560480768.0,3188.0,1744.0
11-10 01:05:25,0.500,0.250,98.750,0.500,0.0,0.0,0.0,32768.0,1787514880.0,91267072.0,2950643712.0,3560497152.0,2710.0,1769.0
11-10 01:05:26,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787494400.0,91267072.0,2950647808.0,3560513536.0,4671.0,2176.0
11-10 01:05:27,0.501,0.251,99.248,0.0,0.0,0.0,0.0,106496.0,1787494400.0,91267072.0,2950647808.0,3560513536.0,3188.0,1744.0
11-10 01:05:28,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787621376.0,91267072.0,2950647808.0,3560386560.0,2644.0,1653.0
11-10 01:05:29,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787621376.0,91267072.0,2950647808.0,3560386560.0,4329.0,2112.0
11-10 01:05:30,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1787494400.0,91267072.0,2950647808.0,3560513536.0,3242.0,1894.0
11-10 01:05:31,0.750,0.250,98.750,0.250,0.0,0.0,0.0,81920.0,1787768832.0,91267072.0,2950651904.0,3560235008.0,2776.0,1746.0
11-10 01:05:32,0.0,0.503,99.497,0.0,0.0,0.0,0.0,122880.0,1787768832.0,91267072.0,2950651904.0,3560235008.0,4593.0,2259.0
11-10 01:05:33,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787768832.0,91267072.0,2950651904.0,3560235008.0,3242.0,1868.0
11-10 01:05:34,0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,1787768832.0,91267072.0,2950651904.0,3560235008.0,2644.0,1637.0
11-10 01:05:35,0.503,0.251,98.995,0.0,0.0,0.251,0.0,0.0,1787768832.0,91267072.0,2950651904.0,3560235008.0,4371.0,2154.0
11-10 01:05:36,0.251,0.251,99.246,0.251,0.0,0.0,0.0,90112.0,1787736064.0,91267072.0,2950651904.0,3560267776.0,3242.0,1894.0
11-10 01:05:37,0.503,0.0,99.497,0.0,0.0,0.0,0.0,98304.0,1787760640.0,91267072.0,2950660096.0,3560235008.0,8521.0,5658.0
11-10 01:05:38,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787756544.0,91267072.0,2950664192.0,3560235008.0,6150.0,2612.0
11-10 01:05:39,0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1787625472.0,91267072.0,2950668288.0,3560361984.0,4940.0,6698.0
11-10 01:05:40,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787625472.0,91267072.0,2950668288.0,3560361984.0,2587.0,1657.0
11-10 01:05:41,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1787609088.0,91267072.0,2950668288.0,3560378368.0,4200.0,1962.0
11-10 01:05:42,0.251,0.251,99.246,0.251,0.0,0.0,0.0,73728.0,1787482112.0,91267072.0,2950668288.0,3560505344.0,3113.0,1744.0
11-10 01:05:43,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787482112.0,91267072.0,2950668288.0,3560505344.0,2569.0,2181.0
11-10 01:05:44,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787482112.0,91267072.0,2950668288.0,3560505344.0,4464.0,2162.0
11-10 01:05:45,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1787482112.0,91267072.0,2950668288.0,3560505344.0,3113.0,1744.0
11-10 01:05:46,0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1787482112.0,91267072.0,2950668288.0,3560505344.0,2569.0,1637.0
11-10 01:05:47,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787473920.0,91267072.0,2950668288.0,3560513536.0,4200.0,1962.0
11-10 01:05:48,0.251,0.0,99.497,0.251,0.0,0.0,0.0,40960.0,1787473920.0,91267072.0,2950668288.0,3560513536.0,4090.0,2421.0
11-10 01:05:49,0.499,0.249,99.252,0.0,0.0,0.0,0.0,0.0,1787473920.0,91267072.0,2950668288.0,3560513536.0,2756.0,1869.0
11-10 01:05:50,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1787473920.0,91267072.0,2950668288.0,3560513536.0,4201.0,1962.0
11-10 01:05:51,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787473920.0,91267072.0,2950668288.0,3560513536.0,3114.0,1744.0
11-10 01:05:52,0.500,0.250,99.250,0.0,0.0,0.0,0.0,16384.0,1787473920.0,91267072.0,2950668288.0,3560513536.0,2624.0,1787.0
11-10 01:05:53,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787473920.0,91267072.0,2950668288.0,3560513536.0,4201.0,1978.0
11-10 01:05:54,0.250,0.250,99.0,0.500,0.0,0.0,0.0,32768.0,1787346944.0,91267072.0,2950668288.0,3560640512.0,3246.0,1810.0
11-10 01:05:55,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787346944.0,91267072.0,2950668288.0,3560640512.0,2624.0,1803.0
11-10 01:05:56,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787346944.0,91267072.0,2950668288.0,3560640512.0,4201.0,1962.0
11-10 01:05:57,0.251,0.251,99.497,0.0,0.0,0.0,0.0,32768.0,1787346944.0,91267072.0,2950668288.0,3560640512.0,3114.0,1846.0
11-10 01:05:58,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1787346944.0,91267072.0,2950668288.0,3560640512.0,2756.0,1869.0
11-10 01:05:59,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787346944.0,91267072.0,2950668288.0,3560640512.0,4201.0,1962.0
11-10 01:06:00,0.758,0.253,98.737,0.253,0.0,0.0,0.0,319488.0,1787346944.0,91267072.0,2950668288.0,3560640512.0,27285.0,15684.0
11-10 01:06:01,0.499,0.499,99.002,0.0,0.0,0.0,0.0,8192.0,1787301888.0,91267072.0,2950680576.0,3560673280.0,3271.0,1936.0
11-10 01:06:02,6.297,0.504,92.695,0.252,0.0,0.252,0.0,196608.0,1787752448.0,91267072.0,2950684672.0,3560218624.0,30614.0,629906.0
11-10 01:06:03,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787715584.0,91267072.0,2950705152.0,3560235008.0,2588.0,4623.0
11-10 01:06:04,0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,1787588608.0,91267072.0,2950705152.0,3560361984.0,3032.0,1773.0
11-10 01:06:05,0.501,0.251,98.747,0.501,0.0,0.0,0.0,90112.0,1787715584.0,91267072.0,2950705152.0,3560235008.0,5366.0,3949.0
11-10 01:06:06,0.752,0.251,98.997,0.0,0.0,0.0,0.0,40960.0,1787715584.0,91267072.0,2950705152.0,3560235008.0,8190.0,5130.0
11-10 01:06:07,0.503,0.251,99.246,0.0,0.0,0.0,0.0,131072.0,1787731968.0,91267072.0,2950721536.0,3560202240.0,4379.0,3559.0
11-10 01:06:08,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787731968.0,91267072.0,2950721536.0,3560202240.0,9916.0,13392.0
11-10 01:06:09,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787731968.0,91267072.0,2950721536.0,3560202240.0,3426.0,1744.0
11-10 01:06:10,0.503,0.251,98.995,0.251,0.0,0.0,0.0,40960.0,1787731968.0,91267072.0,2950721536.0,3560202240.0,4606.0,10938.0
11-10 01:06:11,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787727872.0,91267072.0,2950725632.0,3560202240.0,7337.0,13871.0
11-10 01:06:12,0.500,0.500,99.0,0.0,0.0,0.0,0.0,40960.0,1787727872.0,91267072.0,2950725632.0,3560202240.0,4182.0,8651.0
11-10 01:06:13,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787678720.0,91267072.0,2950725632.0,3560251392.0,2777.0,1719.0
