"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_3_1.csv 1 200",,,,"Date:","11 Oct 2019 00:42:16 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 00:43:12,0.501,0.251,98.747,0.501,0.0,0.0,0.0,57344.0,1754083328.0,91262976.0,2949107712.0,3595468800.0,3999.0,2601.0
11-10 00:43:13,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1753939968.0,91262976.0,2949107712.0,3595612160.0,2993.0,2047.0
11-10 00:43:14,0.998,0.499,98.254,0.249,0.0,0.0,0.0,237568.0,1753939968.0,91262976.0,2949107712.0,3595612160.0,28611.0,15579.0
11-10 00:43:15,0.251,0.0,99.749,0.0,0.0,0.0,0.0,16384.0,1753923584.0,91262976.0,2949124096.0,3595612160.0,3701.0,2002.0
11-10 00:43:16,2.267,0.756,96.725,0.0,0.0,0.252,0.0,122880.0,1773006848.0,91262976.0,2949124096.0,3576528896.0,18052.0,515499.0
11-10 00:43:17,2.256,0.501,97.243,0.0,0.0,0.0,0.0,90112.0,1779253248.0,91262976.0,2949136384.0,3570270208.0,12753.0,116706.0
11-10 00:43:18,0.500,0.250,98.750,0.500,0.0,0.0,0.0,49152.0,1779265536.0,91262976.0,2949140480.0,3570253824.0,2615.0,1481.0
11-10 00:43:19,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1779249152.0,91262976.0,2949140480.0,3570270208.0,4696.0,4062.0
11-10 00:43:20,0.503,0.503,98.995,0.0,0.0,0.0,0.0,40960.0,1779240960.0,91262976.0,2949148672.0,3570270208.0,6041.0,3772.0
11-10 00:43:21,0.752,0.251,98.997,0.0,0.0,0.0,0.0,8192.0,1781350400.0,91262976.0,2949152768.0,3568156672.0,6635.0,3577.0
11-10 00:43:22,0.501,0.251,99.248,0.0,0.0,0.0,0.0,401408.0,1781485568.0,91262976.0,2949160960.0,3568013312.0,6704.0,8823.0
11-10 00:43:23,0.251,0.251,98.995,0.503,0.0,0.0,0.0,81920.0,1781481472.0,91262976.0,2949165056.0,3568013312.0,4687.0,1993.0
11-10 00:43:24,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1781608448.0,91262976.0,2949165056.0,3567886336.0,3188.0,1761.0
11-10 00:43:25,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1781608448.0,91262976.0,2949165056.0,3567886336.0,2644.0,1637.0
11-10 00:43:26,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1781608448.0,91262976.0,2949165056.0,3567886336.0,4389.0,2625.0
11-10 00:43:27,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1781321728.0,91262976.0,2949165056.0,3568173056.0,4486.0,4535.0
11-10 00:43:28,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1781178368.0,91262976.0,2949165056.0,3568316416.0,7367.0,25514.0
11-10 00:43:29,0.252,0.0,99.496,0.252,0.0,0.0,0.0,65536.0,1781178368.0,91262976.0,2949165056.0,3568316416.0,4275.0,3395.0
11-10 00:43:30,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1781178368.0,91262976.0,2949165056.0,3568316416.0,3188.0,1761.0
11-10 00:43:31,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1781166080.0,91262976.0,2949169152.0,3568324608.0,2752.0,1811.0
11-10 00:43:32,0.501,0.0,99.499,0.0,0.0,0.0,0.0,24576.0,1781149696.0,91262976.0,2949169152.0,3568340992.0,4671.0,2202.0
11-10 00:43:33,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1781149696.0,91262976.0,2949169152.0,3568340992.0,3188.0,1718.0
11-10 00:43:34,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1781149696.0,91262976.0,2949169152.0,3568340992.0,2644.0,1637.0
11-10 00:43:35,0.750,0.500,98.250,0.500,0.0,0.0,0.0,65536.0,1781149696.0,91262976.0,2949169152.0,3568340992.0,4329.0,2111.0
11-10 00:43:36,0.501,0.251,97.995,1.253,0.0,0.0,0.0,204800.0,1781149696.0,91262976.0,2949169152.0,3568340992.0,3242.0,1911.0
11-10 00:43:37,0.752,0.251,98.997,0.0,0.0,0.0,0.0,32768.0,1781149696.0,91262976.0,2949169152.0,3568340992.0,2644.0,1653.0
11-10 00:43:38,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1781149696.0,91262976.0,2949169152.0,3568340992.0,4725.0,2368.0
11-10 00:43:39,0.503,0.251,99.246,0.0,0.0,0.0,0.0,16384.0,1781141504.0,91262976.0,2949169152.0,3568349184.0,7781.0,4817.0
11-10 00:43:40,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1781137408.0,91262976.0,2949173248.0,3568349184.0,4072.0,2834.0
11-10 00:43:41,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1781116928.0,91262976.0,2949177344.0,3568365568.0,7417.0,7406.0
11-10 00:43:42,0.500,0.250,98.750,0.500,0.0,0.0,0.0,65536.0,1781112832.0,91262976.0,2949181440.0,3568365568.0,3131.0,1785.0
11-10 00:43:43,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1781112832.0,91262976.0,2949181440.0,3568365568.0,2569.0,1673.0
11-10 00:43:44,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1781112832.0,91262976.0,2949181440.0,3568365568.0,4200.0,1961.0
11-10 00:43:45,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1781112832.0,91262976.0,2949181440.0,3568365568.0,3113.0,1745.0
11-10 00:43:46,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1781112832.0,91262976.0,2949181440.0,3568365568.0,2569.0,1739.0
11-10 00:43:47,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1781112832.0,91262976.0,2949181440.0,3568365568.0,4200.0,1961.0
11-10 00:43:48,0.501,0.251,98.997,0.251,0.0,0.0,0.0,40960.0,1781112832.0,91262976.0,2949181440.0,3568365568.0,3113.0,1745.0
11-10 00:43:49,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1781112832.0,91262976.0,2949181440.0,3568365568.0,2701.0,2247.0
11-10 00:43:50,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1781112832.0,91262976.0,2949181440.0,3568365568.0,5013.0,2575.0
11-10 00:43:51,0.251,0.251,99.497,0.0,0.0,0.0,0.0,8192.0,1781112832.0,91262976.0,2949181440.0,3568365568.0,4277.0,2638.0
11-10 00:43:52,0.250,0.250,99.250,0.0,0.0,0.250,0.0,81920.0,1781112832.0,91262976.0,2949181440.0,3568365568.0,2569.0,1653.0
11-10 00:43:53,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1781239808.0,91262976.0,2949181440.0,3568238592.0,4200.0,1977.0
11-10 00:43:54,0.251,0.251,94.472,5.025,0.0,0.0,0.0,65536.0,1781239808.0,91262976.0,2949181440.0,3568238592.0,3167.0,1895.0
11-10 00:43:55,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1781235712.0,91262976.0,2949185536.0,3568238592.0,2570.0,1653.0
11-10 00:43:56,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1781235712.0,91262976.0,2949185536.0,3568238592.0,4201.0,1961.0
11-10 00:43:57,0.251,0.251,99.497,0.0,0.0,0.0,0.0,90112.0,1781235712.0,91262976.0,2949185536.0,3568238592.0,3168.0,1895.0
11-10 00:43:58,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1781108736.0,91262976.0,2949185536.0,3568365568.0,2570.0,1653.0
11-10 00:43:59,0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1781108736.0,91262976.0,2949185536.0,3568365568.0,4201.0,1961.0
11-10 00:44:00,1.253,0.251,97.995,0.501,0.0,0.0,0.0,40960.0,1781362688.0,91262976.0,2949185536.0,3568111616.0,5108.0,3269.0
11-10 00:44:01,0.500,0.250,99.250,0.0,0.0,0.0,0.0,40960.0,1781399552.0,91262976.0,2949189632.0,3568070656.0,2744.0,1761.0
11-10 00:44:02,1.005,0.251,98.744,0.0,0.0,0.0,0.0,229376.0,1781399552.0,91262976.0,2949189632.0,3568070656.0,26859.0,15388.0
11-10 00:44:03,0.503,0.251,99.246,0.0,0.0,0.0,0.0,32768.0,1781395456.0,91262976.0,2949201920.0,3568062464.0,4735.0,2357.0
11-10 00:44:04,7.018,0.752,91.980,0.251,0.0,0.0,0.0,172032.0,1790480384.0,91262976.0,2949206016.0,3558973440.0,30180.0,633230.0
11-10 00:44:05,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1790595072.0,91262976.0,2949226496.0,3558838272.0,3702.0,1620.0
11-10 00:44:06,0.250,0.250,99.250,0.250,0.0,0.0,0.0,81920.0,1790595072.0,91262976.0,2949226496.0,3558838272.0,4502.0,2593.0
11-10 00:44:07,0.501,0.251,99.248,0.0,0.0,0.0,0.0,57344.0,1790595072.0,91262976.0,2949226496.0,3558838272.0,4339.0,3996.0
11-10 00:44:08,0.501,0.501,98.997,0.0,0.0,0.0,0.0,24576.0,1790595072.0,91262976.0,2949226496.0,3558838272.0,7451.0,3801.0
11-10 00:44:09,0.501,0.251,98.997,0.0,0.0,0.251,0.0,0.0,1790603264.0,91262976.0,2949234688.0,3558821888.0,5890.0,5320.0
11-10 00:44:10,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1790611456.0,91262976.0,2949242880.0,3558805504.0,5565.0,6696.0
11-10 00:44:11,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1790595072.0,91262976.0,2949242880.0,3558821888.0,4275.0,1961.0
11-10 00:44:12,0.501,0.251,98.747,0.501,0.0,0.0,0.0,40960.0,1790595072.0,91262976.0,2949242880.0,3558821888.0,3188.0,2289.0
11-10 00:44:13,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1790595072.0,91262976.0,2949242880.0,3558821888.0,2644.0,1653.0
11-10 00:44:14,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1790595072.0,91262976.0,2949242880.0,3558821888.0,4539.0,2225.0
11-10 00:44:15,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1790418944.0,91262976.0,2949242880.0,3558998016.0,6708.0,13953.0
11-10 00:44:16,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1790418944.0,91262976.0,2949242880.0,3558998016.0,5007.0,15898.0
11-10 00:44:17,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1790418944.0,91262976.0,2949242880.0,3558998016.0,4275.0,3395.0
11-10 00:44:18,0.251,0.251,98.995,0.503,0.0,0.0,0.0,32768.0,1790414848.0,91267072.0,2949242880.0,3558998016.0,3188.0,1745.0
11-10 00:44:19,0.250,0.500,99.250,0.0,0.0,0.0,0.0,0.0,1790398464.0,91267072.0,2949242880.0,3559014400.0,2842.0,1894.0
11-10 00:44:20,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1790382080.0,91267072.0,2949242880.0,3559030784.0,4539.0,2050.0
11-10 00:44:21,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1790382080.0,91267072.0,2949242880.0,3559030784.0,3188.0,1745.0
11-10 00:44:22,0.501,0.501,98.997,0.0,0.0,0.0,0.0,73728.0,1790382080.0,91267072.0,2949242880.0,3559030784.0,2698.0,1787.0
11-10 00:44:23,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1790492672.0,91267072.0,2949242880.0,3558920192.0,4329.0,2127.0
11-10 00:44:24,0.251,0.251,98.997,0.501,0.0,0.0,0.0,65536.0,1790558208.0,91267072.0,2949242880.0,3558854656.0,3188.0,1745.0
11-10 00:44:25,0.501,0.251,99.248,0.0,0.0,0.0,0.0,16384.0,1790558208.0,91267072.0,2949242880.0,3558854656.0,4506.0,3363.0
11-10 00:44:26,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1790423040.0,91267072.0,2949251072.0,3558981632.0,8007.0,3567.0
11-10 00:44:27,0.251,0.251,99.497,0.0,0.0,0.0,0.0,40960.0,1790423040.0,91267072.0,2949251072.0,3558981632.0,4423.0,2532.0
11-10 00:44:28,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1790418944.0,91267072.0,2949255168.0,3558981632.0,2817.0,2277.0
11-10 00:44:29,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1790410752.0,91267072.0,2949263360.0,3558981632.0,4200.0,2157.0
11-10 00:44:30,0.501,0.251,98.747,0.501,0.0,0.0,0.0,65536.0,1790410752.0,91267072.0,2949263360.0,3558981632.0,3155.0,1807.0
11-10 00:44:31,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1790423040.0,91267072.0,2949267456.0,3558965248.0,2503.0,1653.0
11-10 00:44:32,0.251,0.251,99.499,0.0,0.0,0.0,0.0,131072.0,1790423040.0,91267072.0,2949267456.0,3558965248.0,4024.0,1895.0
11-10 00:44:33,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1790423040.0,91267072.0,2949267456.0,3558965248.0,3113.0,1761.0
11-10 00:44:34,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1790423040.0,91267072.0,2949267456.0,3558965248.0,2569.0,1449.0
11-10 00:44:35,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1790566400.0,91267072.0,2949267456.0,3558821888.0,4332.0,2571.0
11-10 00:44:36,0.501,0.501,98.747,0.251,0.0,0.0,0.0,114688.0,1790550016.0,91267072.0,2949267456.0,3558838272.0,4092.0,2422.0
11-10 00:44:37,0.500,0.250,99.250,0.0,0.0,0.0,0.0,32768.0,1790550016.0,91267072.0,2949267456.0,3558838272.0,3383.0,2417.0
11-10 00:44:38,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1790550016.0,91267072.0,2949267456.0,3558838272.0,4254.0,1977.0
11-10 00:44:39,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1790550016.0,91267072.0,2949267456.0,3558838272.0,3113.0,1745.0
11-10 00:44:40,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1790550016.0,91267072.0,2949267456.0,3558838272.0,2569.0,1787.0
11-10 00:44:41,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1790533632.0,91267072.0,2949267456.0,3558854656.0,3417.0,1388.0
11-10 00:44:42,0.250,0.250,99.250,0.250,0.0,0.0,0.0,49152.0,1790533632.0,91267072.0,2949267456.0,3558854656.0,3113.0,1745.0
11-10 00:44:43,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1790533632.0,91267072.0,2949267456.0,3558854656.0,2570.0,1653.0
11-10 00:44:44,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1790533632.0,91267072.0,2949267456.0,3558854656.0,4255.0,2111.0
11-10 00:44:45,0.500,0.250,99.0,0.0,0.0,0.250,0.0,0.0,1790533632.0,91267072.0,2949267456.0,3558854656.0,3114.0,1745.0
11-10 00:44:46,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1790533632.0,91267072.0,2949267456.0,3558854656.0,2702.0,1703.0
11-10 00:44:47,1.005,0.503,98.492,0.0,0.0,0.0,0.0,229376.0,1790533632.0,91267072.0,2949267456.0,3558854656.0,27895.0,15429.0
11-10 00:44:48,0.501,0.251,98.997,0.251,0.0,0.0,0.0,65536.0,1790394368.0,91267072.0,2949279744.0,3558981632.0,3719.0,1852.0
11-10 00:44:49,6.533,0.503,92.714,0.251,0.0,0.0,0.0,172032.0,1790525440.0,91267072.0,2949283840.0,3558846464.0,29422.0,632582.0
11-10 00:44:50,0.250,0.500,99.250,0.0,0.0,0.0,0.0,0.0,1790558208.0,91267072.0,2949300224.0,3558797312.0,3701.0,1676.0
11-10 00:44:51,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1790558208.0,91267072.0,2949300224.0,3558797312.0,5240.0,4323.0
11-10 00:44:52,1.0,0.250,98.750,0.0,0.0,0.0,0.0,106496.0,1790558208.0,91267072.0,2949300224.0,3558797312.0,6373.0,3452.0
11-10 00:44:53,0.503,0.251,98.744,0.503,0.0,0.0,0.0,90112.0,1790554112.0,91267072.0,2949304320.0,3558797312.0,5892.0,3929.0
11-10 00:44:54,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1790574592.0,91267072.0,2949316608.0,3558764544.0,9189.0,13578.0
11-10 00:44:55,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1790574592.0,91267072.0,2949316608.0,3558764544.0,3058.0,1637.0
11-10 00:44:56,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1790574592.0,91267072.0,2949316608.0,3558764544.0,5310.0,4539.0
11-10 00:44:57,0.250,0.500,99.250,0.0,0.0,0.0,0.0,8192.0,1790574592.0,91267072.0,2949316608.0,3558764544.0,4116.0,8468.0
11-10 00:44:58,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1790574592.0,91267072.0,2949316608.0,3558764544.0,5975.0,17695.0
11-10 00:44:59,0.252,0.0,99.496,0.252,0.0,0.0,0.0,81920.0,1790431232.0,91267072.0,2949316608.0,3558907904.0,5132.0,5313.0
11-10 00:45:00,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1790398464.0,91267072.0,2949316608.0,3558940672.0,3231.0,1803.0
11-10 00:45:01,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1789366272.0,91267072.0,2949316608.0,3559972864.0,2645.0,1637.0
11-10 00:45:02,0.500,0.250,99.250,0.0,0.0,0.0,0.0,114688.0,1789349888.0,91267072.0,2949316608.0,3559989248.0,4276.0,1961.0
11-10 00:45:03,0.251,0.251,99.497,0.0,0.0,0.0,0.0,16384.0,1789218816.0,91267072.0,2949320704.0,3560116224.0,5159.0,3037.0
11-10 00:45:04,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1790267392.0,91267072.0,2949320704.0,3559067648.0,3442.0,2177.0
11-10 00:45:05,0.503,0.251,98.744,0.503,0.0,0.0,0.0,114688.0,1790259200.0,91267072.0,2949328896.0,3559067648.0,10186.0,8307.0
