"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_2_1.csv 1 200",,,,"Date:","11 Oct 2019 00:30:38 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 00:30:53,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1725472768.0,91262976.0,2948083712.0,3625103360.0,7860.0,13331.0
11-10 00:30:54,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1725472768.0,91262976.0,2948083712.0,3625103360.0,3742.0,8987.0
11-10 00:30:55,0.251,0.251,98.997,0.501,0.0,0.0,0.0,32768.0,1725472768.0,91262976.0,2948083712.0,3625103360.0,2660.0,1637.0
11-10 00:30:56,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1725456384.0,91262976.0,2948083712.0,3625119744.0,4291.0,1977.0
11-10 00:30:57,0.251,0.251,99.497,0.0,0.0,0.0,0.0,8192.0,1725456384.0,91262976.0,2948083712.0,3625119744.0,3204.0,1745.0
11-10 00:30:58,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1725456384.0,91262976.0,2948083712.0,3625119744.0,2792.0,1719.0
11-10 00:30:59,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1725456384.0,91262976.0,2948083712.0,3625119744.0,4291.0,1961.0
11-10 00:31:00,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1725456384.0,91262976.0,2948083712.0,3625119744.0,3258.0,1895.0
11-10 00:31:01,0.504,0.504,98.237,0.756,0.0,0.0,0.0,81920.0,1725452288.0,91262976.0,2948087808.0,3625119744.0,4498.0,3347.0
11-10 00:31:02,0.251,0.251,99.497,0.0,0.0,0.0,0.0,49152.0,1725448192.0,91262976.0,2948091904.0,3625119744.0,6757.0,3128.0
11-10 00:31:03,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1725444096.0,91262976.0,2948096000.0,3625119744.0,4576.0,2596.0
11-10 00:31:04,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1725440000.0,91262976.0,2948100096.0,3625119744.0,4663.0,6954.0
11-10 00:31:05,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1725435904.0,91262976.0,2948104192.0,3625119744.0,4235.0,2021.0
11-10 00:31:06,0.251,0.0,99.246,0.503,0.0,0.0,0.0,73728.0,1725427712.0,91262976.0,2948104192.0,3625127936.0,3130.0,1785.0
11-10 00:31:07,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1725427712.0,91262976.0,2948104192.0,3625127936.0,2586.0,1653.0
11-10 00:31:08,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1725427712.0,91262976.0,2948104192.0,3625127936.0,4217.0,1961.0
11-10 00:31:09,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1725423616.0,91262976.0,2948108288.0,3625127936.0,3130.0,1745.0
11-10 00:31:10,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1725423616.0,91262976.0,2948108288.0,3625127936.0,2586.0,1637.0
11-10 00:31:11,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1725423616.0,91262976.0,2948108288.0,3625127936.0,4350.0,2027.0
11-10 00:31:12,0.251,0.501,98.997,0.251,0.0,0.0,0.0,10518528.0,1725423616.0,91262976.0,2948108288.0,3625127936.0,3175.0,1787.0
11-10 00:31:13,0.501,0.251,99.248,0.0,0.0,0.0,0.0,8192.0,1725423616.0,91262976.0,2948108288.0,3625127936.0,3602.0,2480.0
11-10 00:31:14,0.251,0.251,99.246,0.0,0.0,0.251,0.0,0.0,1725423616.0,91262976.0,2948108288.0,3625127936.0,4352.0,2043.0
11-10 00:31:15,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1725423616.0,91262976.0,2948108288.0,3625127936.0,3133.0,1745.0
11-10 00:31:16,0.750,0.250,99.0,0.0,0.0,0.0,0.0,0.0,1725423616.0,91262976.0,2948108288.0,3625127936.0,3455.0,2401.0
11-10 00:31:17,0.251,0.251,98.995,0.503,0.0,0.0,0.0,196608.0,1725423616.0,91262976.0,2948108288.0,3625127936.0,4220.0,1961.0
11-10 00:31:18,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1725423616.0,91262976.0,2948108288.0,3625127936.0,3133.0,1804.0
11-10 00:31:19,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1725423616.0,91262976.0,2948108288.0,3625127936.0,2643.0,1787.0
11-10 00:31:20,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1725423616.0,91262976.0,2948108288.0,3625127936.0,4220.0,1961.0
11-10 00:31:21,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1725423616.0,91262976.0,2948108288.0,3625127936.0,3134.0,1745.0
11-10 00:31:22,0.251,0.251,99.499,0.0,0.0,0.0,0.0,8192.0,1725423616.0,91262976.0,2948108288.0,3625127936.0,2644.0,1787.0
11-10 00:31:23,0.503,0.251,90.452,8.794,0.0,0.0,0.0,40960.0,1725423616.0,91262976.0,2948108288.0,3625127936.0,4353.0,2043.0
11-10 00:31:24,1.005,0.251,98.744,0.0,0.0,0.0,0.0,229376.0,1725415424.0,91262976.0,2948116480.0,3625127936.0,26617.0,14892.0
11-10 00:31:25,0.752,0.251,98.997,0.0,0.0,0.0,0.0,16384.0,1725538304.0,91262976.0,2948120576.0,3625000960.0,4034.0,3378.0
11-10 00:31:26,9.799,1.256,88.693,0.251,0.0,0.0,0.0,163840.0,1755131904.0,91262976.0,2948141056.0,3595386880.0,28529.0,628110.0
11-10 00:31:27,0.251,0.251,99.497,0.0,0.0,0.0,0.0,147456.0,1755004928.0,91262976.0,2948141056.0,3595513856.0,2034.0,2373.0
11-10 00:31:28,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1755004928.0,91262976.0,2948141056.0,3595513856.0,4696.0,4062.0
11-10 00:31:29,0.503,0.251,98.492,0.754,0.0,0.0,0.0,114688.0,1755004928.0,91262976.0,2948141056.0,3595513856.0,6208.0,2830.0
11-10 00:31:30,0.504,0.252,99.244,0.0,0.0,0.0,0.0,16384.0,1755262976.0,91262976.0,2948153344.0,3595243520.0,6023.0,3489.0
11-10 00:31:31,0.756,0.252,98.992,0.0,0.0,0.0,0.0,0.0,1755267072.0,91262976.0,2948165632.0,3595227136.0,7473.0,8579.0
11-10 00:31:32,0.500,0.250,99.250,0.0,0.0,0.0,0.0,65536.0,1755140096.0,91262976.0,2948165632.0,3595354112.0,4764.0,3683.0
11-10 00:31:33,0.501,0.501,98.747,0.0,0.0,0.251,0.0,0.0,1755136000.0,91262976.0,2948169728.0,3595354112.0,3198.0,1761.0
11-10 00:31:34,0.754,0.251,98.744,0.251,0.0,0.0,0.0,81920.0,1755136000.0,91262976.0,2948169728.0,3595354112.0,2654.0,1637.0
11-10 00:31:35,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1755262976.0,91262976.0,2948169728.0,3595227136.0,4285.0,1977.0
11-10 00:31:36,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1755230208.0,91262976.0,2948169728.0,3595259904.0,4562.0,4601.0
11-10 00:31:37,0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1755086848.0,91262976.0,2948169728.0,3595403264.0,5661.0,17684.0
11-10 00:31:38,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1755086848.0,91262976.0,2948169728.0,3595403264.0,4285.0,1961.0
11-10 00:31:39,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1755086848.0,91262976.0,2948169728.0,3595403264.0,3198.0,1745.0
11-10 00:31:40,0.501,0.0,98.997,0.501,0.0,0.0,0.0,49152.0,1755086848.0,91262976.0,2948169728.0,3595403264.0,2696.0,1679.0
11-10 00:31:41,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1755021312.0,91262976.0,2948169728.0,3595468800.0,4747.0,2350.0
11-10 00:31:42,0.501,0.251,99.248,0.0,0.0,0.0,0.0,172032.0,1757118464.0,91262976.0,2948169728.0,3593371648.0,3198.0,1702.0
11-10 00:31:43,0.504,0.252,99.244,0.0,0.0,0.0,0.0,16384.0,1757114368.0,91262976.0,2948173824.0,3593371648.0,6910.0,4087.0
11-10 00:31:44,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1756979200.0,91262976.0,2948182016.0,3593498624.0,6404.0,2560.0
11-10 00:31:45,0.750,0.250,99.0,0.0,0.0,0.0,0.0,0.0,1756979200.0,91262976.0,2948182016.0,3593498624.0,3177.0,2369.0
11-10 00:31:46,0.503,0.251,98.744,0.503,0.0,0.0,0.0,98304.0,1756979200.0,91262976.0,2948182016.0,3593498624.0,2597.0,1657.0
11-10 00:31:47,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1756979200.0,91262976.0,2948182016.0,3593498624.0,4210.0,1997.0
11-10 00:31:48,0.756,0.252,98.992,0.0,0.0,0.0,0.0,237568.0,1756962816.0,91262976.0,2948198400.0,3593498624.0,26746.0,15670.0
11-10 00:31:49,0.752,0.251,98.997,0.0,0.0,0.0,0.0,8192.0,1756962816.0,91262976.0,2948198400.0,3593498624.0,3157.0,1894.0
11-10 00:31:50,4.030,1.008,94.710,0.252,0.0,0.0,0.0,172032.0,1782550528.0,91262976.0,2948206592.0,3567902720.0,25248.0,616010.0
11-10 00:31:51,0.752,0.501,98.496,0.251,0.0,0.0,0.0,49152.0,1782685696.0,91262976.0,2948214784.0,3567759360.0,5735.0,12071.0
11-10 00:31:52,0.503,0.251,99.246,0.0,0.0,0.0,0.0,16384.0,1782685696.0,91262976.0,2948214784.0,3567759360.0,1490.0,826.0
11-10 00:31:53,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1782558720.0,91262976.0,2948214784.0,3567886336.0,6908.0,5063.0
11-10 00:31:54,0.748,0.499,98.504,0.0,0.0,0.249,0.0,40960.0,1782423552.0,91262976.0,2948222976.0,3568013312.0,8121.0,4360.0
11-10 00:31:55,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1782579200.0,91262976.0,2948227072.0,3567853568.0,4193.0,3215.0
11-10 00:31:56,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1782579200.0,91262976.0,2948227072.0,3567853568.0,7115.0,8422.0
11-10 00:31:57,0.251,0.501,98.747,0.501,0.0,0.0,0.0,32768.0,1782571008.0,91262976.0,2948235264.0,3567853568.0,3602.0,1898.0
11-10 00:31:58,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1782571008.0,91262976.0,2948235264.0,3567853568.0,3510.0,4122.0
11-10 00:31:59,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1782571008.0,91262976.0,2948235264.0,3567853568.0,5350.0,8795.0
11-10 00:32:00,0.752,0.251,98.747,0.251,0.0,0.0,0.0,57344.0,1782710272.0,91262976.0,2948239360.0,3567710208.0,8944.0,21725.0
11-10 00:32:01,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1782685696.0,91262976.0,2948239360.0,3567734784.0,2473.0,1663.0
11-10 00:32:02,0.251,0.251,98.997,0.501,0.0,0.0,0.0,188416.0,1782685696.0,91262976.0,2948239360.0,3567734784.0,3807.0,1642.0
11-10 00:32:03,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1782685696.0,91262976.0,2948239360.0,3567734784.0,3188.0,1848.0
11-10 00:32:04,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1782685696.0,91262976.0,2948239360.0,3567734784.0,2776.0,1769.0
11-10 00:32:05,0.251,0.501,99.248,0.0,0.0,0.0,0.0,16384.0,1782648832.0,91262976.0,2948243456.0,3567767552.0,5463.0,3361.0
11-10 00:32:06,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1782648832.0,91262976.0,2948243456.0,3567767552.0,3567.0,2109.0
11-10 00:32:07,0.752,0.501,98.496,0.251,0.0,0.0,0.0,40960.0,1782636544.0,91262976.0,2948247552.0,3567775744.0,5389.0,6957.0
11-10 00:32:08,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1782509568.0,91262976.0,2948247552.0,3567902720.0,6607.0,2591.0
11-10 00:32:09,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1782505472.0,91262976.0,2948251648.0,3567902720.0,3424.0,1966.0
11-10 00:32:10,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1782505472.0,91262976.0,2948251648.0,3567902720.0,2623.0,1983.0
11-10 00:32:11,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1782489088.0,91262976.0,2948251648.0,3567919104.0,4200.0,2525.0
11-10 00:32:12,0.501,0.501,97.995,1.003,0.0,0.0,0.0,229376.0,1782489088.0,91262976.0,2948251648.0,3567919104.0,3113.0,1745.0
11-10 00:32:13,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1784459264.0,91262976.0,2948251648.0,3565948928.0,2569.0,1653.0
11-10 00:32:14,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1784459264.0,91262976.0,2948251648.0,3565948928.0,4200.0,1961.0
11-10 00:32:15,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1784442880.0,91262976.0,2948251648.0,3565965312.0,3245.0,1811.0
11-10 00:32:16,0.501,0.251,99.248,0.0,0.0,0.0,0.0,8192.0,1784442880.0,91262976.0,2948251648.0,3565965312.0,3547.0,2262.0
11-10 00:32:17,0.251,0.251,99.497,0.0,0.0,0.0,0.0,57344.0,1784438784.0,91262976.0,2948255744.0,3565965312.0,4386.0,2288.0
11-10 00:32:18,0.500,0.250,98.500,0.750,0.0,0.0,0.0,57344.0,1784438784.0,91262976.0,2948255744.0,3565965312.0,3113.0,1718.0
11-10 00:32:19,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1784438784.0,91262976.0,2948255744.0,3565965312.0,2569.0,1653.0
11-10 00:32:20,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1784438784.0,91262976.0,2948255744.0,3565965312.0,4254.0,2111.0
11-10 00:32:21,0.500,0.0,99.500,0.0,0.0,0.0,0.0,0.0,1784438784.0,91262976.0,2948255744.0,3565965312.0,3113.0,1745.0
11-10 00:32:22,0.251,0.251,99.499,0.0,0.0,0.0,0.0,8192.0,1784438784.0,91262976.0,2948255744.0,3565965312.0,2569.0,1637.0
11-10 00:32:23,0.500,0.250,99.0,0.250,0.0,0.0,0.0,40960.0,1784430592.0,91262976.0,2948255744.0,3565973504.0,4254.0,2127.0
11-10 00:32:24,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1784430592.0,91262976.0,2948255744.0,3565973504.0,3925.0,2375.0
11-10 00:32:25,0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1784557568.0,91262976.0,2948255744.0,3565846528.0,2569.0,1637.0
11-10 00:32:26,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1784557568.0,91262976.0,2948255744.0,3565846528.0,4428.0,2262.0
11-10 00:32:27,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1784557568.0,91262976.0,2948255744.0,3565846528.0,3113.0,1702.0
11-10 00:32:28,0.754,0.503,98.744,0.0,0.0,0.0,0.0,229376.0,1784545280.0,91262976.0,2948268032.0,3565846528.0,26687.0,15076.0
11-10 00:32:29,0.250,0.250,98.250,1.250,0.0,0.0,0.0,90112.0,1784541184.0,91262976.0,2948272128.0,3565846528.0,4860.0,2218.0
11-10 00:32:30,7.750,1.250,90.750,0.0,0.0,0.250,0.0,172032.0,1791803392.0,91262976.0,2948296704.0,3558559744.0,29657.0,630982.0
11-10 00:32:31,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1791811584.0,91262976.0,2948296704.0,3558551552.0,1490.0,2265.0
11-10 00:32:32,0.501,0.251,99.248,0.0,0.0,0.0,0.0,49152.0,1791811584.0,91262976.0,2948296704.0,3558551552.0,6908.0,5070.0
11-10 00:32:33,0.503,0.251,99.246,0.0,0.0,0.0,0.0,32768.0,1791680512.0,91262976.0,2948300800.0,3558678528.0,4756.0,2507.0
11-10 00:32:34,0.752,0.501,98.246,0.501,0.0,0.0,0.0,114688.0,1791819776.0,91262976.0,2948304896.0,3558535168.0,5403.0,3595.0
11-10 00:32:35,0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1791819776.0,91262976.0,2948313088.0,3558526976.0,9391.0,10593.0
11-10 00:32:36,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1791815680.0,91262976.0,2948317184.0,3558526976.0,3601.0,2016.0
11-10 00:32:37,0.503,0.0,99.497,0.0,0.0,0.0,0.0,81920.0,1791815680.0,91262976.0,2948317184.0,3558526976.0,2644.0,1637.0
11-10 00:32:38,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1791815680.0,91262976.0,2948317184.0,3558526976.0,4275.0,1977.0
11-10 00:32:39,0.251,0.251,98.995,0.503,0.0,0.0,0.0,57344.0,1791815680.0,91262976.0,2948317184.0,3558526976.0,3188.0,1745.0
11-10 00:32:40,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1791258624.0,91262976.0,2948317184.0,3559084032.0,33114282.0,1917.0
11-10 00:32:41,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1791242240.0,91262976.0,2948317184.0,3559100416.0,8705.0,16555.0
11-10 00:32:42,0.501,0.251,99.248,0.0,0.0,0.0,0.0,131072.0,1791242240.0,91262976.0,2948317184.0,3559100416.0,4641.0,15054.0
11-10 00:32:43,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1791234048.0,91262976.0,2948317184.0,3559108608.0,2644.0,1653.0
11-10 00:32:44,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1791217664.0,91262976.0,2948317184.0,3559124992.0,4275.0,1961.0
11-10 00:32:45,0.251,0.251,99.246,0.251,0.0,0.0,0.0,81920.0,1791201280.0,91262976.0,2948317184.0,3559141376.0,3650.0,2118.0
11-10 00:32:46,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1791201280.0,91262976.0,2948317184.0,3559141376.0,2644.0,1610.0
11-10 00:32:47,0.251,0.251,99.497,0.0,0.0,0.0,0.0,8192.0,1791201280.0,91262976.0,2948317184.0,3559141376.0,4275.0,1961.0
11-10 00:32:48,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1791074304.0,91262976.0,2948317184.0,3559268352.0,3242.0,1911.0
11-10 00:32:49,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1791074304.0,91262976.0,2948317184.0,3559268352.0,2698.0,1787.0
11-10 00:32:50,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1791074304.0,91262976.0,2948317184.0,3559268352.0,4365.0,2051.0
11-10 00:32:51,0.501,0.251,98.747,0.501,0.0,0.0,0.0,32768.0,1791062016.0,91262976.0,2948321280.0,3559276544.0,3374.0,1961.0
11-10 00:32:52,0.503,0.251,99.246,0.0,0.0,0.0,0.0,65536.0,1791053824.0,91262976.0,2948321280.0,3559284736.0,6141.0,4636.0
11-10 00:32:53,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1791045632.0,91262976.0,2948329472.0,3559284736.0,7542.0,3390.0
11-10 00:32:54,0.253,0.0,99.747,0.0,0.0,0.0,0.0,0.0,1791045632.0,91262976.0,2948329472.0,3559284736.0,4005.0,2406.0
11-10 00:32:55,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1791045632.0,91262976.0,2948329472.0,3559284736.0,2641.0,1983.0
11-10 00:32:56,0.250,0.500,99.250,0.0,0.0,0.0,0.0,0.0,1791045632.0,91262976.0,2948329472.0,3559284736.0,4200.0,1981.0
11-10 00:32:57,0.251,0.0,99.246,0.503,0.0,0.0,0.0,49152.0,1791045632.0,91262976.0,2948329472.0,3559284736.0,3113.0,2309.0
11-10 00:32:58,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1791045632.0,91262976.0,2948329472.0,3559284736.0,2569.0,1653.0
11-10 00:32:59,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1791045632.0,91262976.0,2948329472.0,3559284736.0,4200.0,1961.0
11-10 00:33:00,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1791029248.0,91262976.0,2948329472.0,3559301120.0,3113.0,1745.0
11-10 00:33:01,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1791029248.0,91262976.0,2948329472.0,3559301120.0,2569.0,1637.0
11-10 00:33:02,0.501,0.251,99.248,0.0,0.0,0.0,0.0,57344.0,1791156224.0,91262976.0,2948329472.0,3559174144.0,4332.0,2027.0
11-10 00:33:03,0.503,0.0,96.231,3.266,0.0,0.0,0.0,90112.0,1791156224.0,91262976.0,2948329472.0,3559174144.0,4837.0,2934.0
11-10 00:33:04,0.251,0.251,95.729,3.769,0.0,0.0,0.0,8192.0,1791156224.0,91262976.0,2948329472.0,3559174144.0,2689.0,1921.0
11-10 00:33:05,0.754,0.0,99.246,0.0,0.0,0.0,0.0,0.0,1791156224.0,91262976.0,2948329472.0,3559174144.0,4200.0,1977.0
11-10 00:33:06,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1791156224.0,91262976.0,2948329472.0,3559174144.0,3113.0,1745.0
11-10 00:33:07,0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,1791156224.0,91262976.0,2948329472.0,3559174144.0,2623.0,1787.0
11-10 00:33:08,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1791156224.0,91262976.0,2948329472.0,3559174144.0,4201.0,1961.0
11-10 00:33:09,0.500,0.250,94.750,4.500,0.0,0.0,0.0,32768.0,1791156224.0,91262976.0,2948329472.0,3559174144.0,3114.0,1745.0
11-10 00:33:10,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1791156224.0,91262976.0,2948329472.0,3559174144.0,2624.0,1803.0
11-10 00:33:11,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1791156224.0,91262976.0,2948329472.0,3559174144.0,4201.0,1961.0
11-10 00:33:12,0.251,0.251,99.497,0.0,0.0,0.0,0.0,114688.0,1791156224.0,91262976.0,2948329472.0,3559174144.0,3204.0,1841.0
11-10 00:33:13,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1791156224.0,91262976.0,2948329472.0,3559174144.0,2888.0,1978.0
11-10 00:33:14,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1791156224.0,91262976.0,2948329472.0,3559174144.0,4201.0,1918.0
11-10 00:33:15,0.756,0.252,98.489,0.504,0.0,0.0,0.0,294912.0,1791148032.0,91262976.0,2948337664.0,3559174144.0,27441.0,15588.0
11-10 00:33:16,0.501,0.0,99.248,0.0,0.0,0.251,0.0,8192.0,1791139840.0,91262976.0,2948345856.0,3559174144.0,3147.0,1894.0
11-10 00:33:17,2.250,0.500,97.250,0.0,0.0,0.0,0.0,73728.0,1791586304.0,91262976.0,2948345856.0,3558727680.0,18493.0,515544.0
11-10 00:33:18,3.023,0.504,96.474,0.0,0.0,0.0,0.0,98304.0,1791561728.0,91262976.0,2948354048.0,3558744064.0,14764.0,118544.0
11-10 00:33:19,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1791557632.0,91262976.0,2948366336.0,3558735872.0,1490.0,826.0
11-10 00:33:20,0.754,0.251,98.744,0.251,0.0,0.0,0.0,49152.0,1791557632.0,91262976.0,2948366336.0,3558735872.0,6908.0,5463.0
11-10 00:33:21,0.752,0.251,98.997,0.0,0.0,0.0,0.0,40960.0,1791430656.0,91262976.0,2948366336.0,3558862848.0,6916.0,3642.0
11-10 00:33:22,0.754,0.251,98.995,0.0,0.0,0.0,0.0,16384.0,1791578112.0,91262976.0,2948378624.0,3558703104.0,4261.0,3358.0
11-10 00:33:23,0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1791574016.0,91262976.0,2948382720.0,3558703104.0,8512.0,9627.0
11-10 00:33:24,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1791574016.0,91262976.0,2948382720.0,3558703104.0,3426.0,1761.0
11-10 00:33:25,0.504,0.252,99.244,0.0,0.0,0.0,0.0,0.0,1791692800.0,91262976.0,2948390912.0,3558576128.0,2645.0,1637.0
11-10 00:33:26,0.251,0.251,99.246,0.251,0.0,0.0,0.0,81920.0,1791692800.0,91262976.0,2948390912.0,3558576128.0,6237.0,11262.0
11-10 00:33:27,0.250,0.500,99.0,0.0,0.0,0.250,0.0,40960.0,1791692800.0,91262976.0,2948390912.0,3558576128.0,6585.0,17384.0
