"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_4_2.csv 1 200",,,,"Date:","11 Oct 2019 00:56:34 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 00:57:12,0.501,0.251,99.248,0.0,0.0,0.0,0.0,466944.0,1721769984.0,91267072.0,2949971968.0,3626913792.0,3589.0,2467.0
11-10 00:57:13,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1721769984.0,91267072.0,2949971968.0,3626913792.0,3132.0,1761.0
11-10 00:57:14,0.750,0.250,99.0,0.0,0.0,0.0,0.0,73728.0,1721643008.0,91267072.0,2949971968.0,3627040768.0,11923.0,5877.0
11-10 00:57:15,0.752,0.251,97.243,1.754,0.0,0.0,0.0,245760.0,1721630720.0,91267072.0,2949984256.0,3627040768.0,19016.0,11446.0
11-10 00:57:16,5.985,0.748,93.017,0.0,0.0,0.249,0.0,40960.0,1737973760.0,91267072.0,2949988352.0,3610693632.0,9525.0,6641.0
11-10 00:57:17,3.535,0.758,95.707,0.0,0.0,0.0,0.0,139264.0,1751482368.0,91267072.0,2950008832.0,3597164544.0,21379.0,621756.0
11-10 00:57:18,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1751482368.0,91267072.0,2950008832.0,3597164544.0,1490.0,826.0
11-10 00:57:19,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1751482368.0,91267072.0,2950008832.0,3597164544.0,5239.0,4300.0
11-10 00:57:20,0.501,0.251,98.747,0.501,0.0,0.0,0.0,98304.0,1751482368.0,91267072.0,2950008832.0,3597164544.0,8435.0,4038.0
11-10 00:57:21,0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1751511040.0,91267072.0,2950012928.0,3597131776.0,4308.0,3798.0
11-10 00:57:22,0.504,0.0,99.496,0.0,0.0,0.0,0.0,8192.0,1751502848.0,91267072.0,2950021120.0,3597131776.0,7552.0,8964.0
11-10 00:57:23,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1751502848.0,91267072.0,2950021120.0,3597131776.0,4523.0,1977.0
11-10 00:57:24,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1751502848.0,91267072.0,2950021120.0,3597131776.0,2654.0,1637.0
11-10 00:57:25,0.754,0.251,98.744,0.251,0.0,0.0,0.0,73728.0,1751498752.0,91267072.0,2950025216.0,3597131776.0,3197.0,1745.0
11-10 00:57:26,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1751498752.0,91267072.0,2950025216.0,3597131776.0,4352.0,2043.0
11-10 00:57:27,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1751449600.0,91267072.0,2950025216.0,3597180928.0,3952.0,4427.0
11-10 00:57:28,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1751322624.0,91267072.0,2950025216.0,3597307904.0,6246.0,17834.0
11-10 00:57:29,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1751322624.0,91267072.0,2950025216.0,3597307904.0,4286.0,1961.0
11-10 00:57:30,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1753432064.0,91267072.0,2950029312.0,3595194368.0,2654.0,1637.0
11-10 00:57:31,0.251,0.251,98.995,0.503,0.0,0.0,0.0,49152.0,1753399296.0,91267072.0,2950029312.0,3595227136.0,3263.0,1877.0
11-10 00:57:32,0.501,0.251,99.248,0.0,0.0,0.0,0.0,16384.0,1753399296.0,91267072.0,2950029312.0,3595227136.0,4682.0,2175.0
11-10 00:57:33,0.501,0.251,99.248,0.0,0.0,0.0,0.0,16384.0,1753268224.0,91267072.0,2950033408.0,3595354112.0,4399.0,3213.0
11-10 00:57:34,0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1753264128.0,91267072.0,2950037504.0,3595354112.0,5846.0,2733.0
11-10 00:57:35,0.0,0.252,99.748,0.0,0.0,0.0,0.0,0.0,1753387008.0,91267072.0,2950041600.0,3595227136.0,5764.0,2681.0
11-10 00:57:36,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1753382912.0,91267072.0,2950045696.0,3595227136.0,2651.0,1983.0
11-10 00:57:37,0.499,0.499,98.254,0.748,0.0,0.0,0.0,163840.0,1753366528.0,91267072.0,2950045696.0,3595243520.0,4017.0,2390.0
11-10 00:57:38,0.756,0.252,98.992,0.0,0.0,0.0,0.0,237568.0,1753096192.0,91267072.0,2950053888.0,3595505664.0,27002.0,14722.0
11-10 00:57:39,0.503,0.0,99.497,0.0,0.0,0.0,0.0,8192.0,1753083904.0,91267072.0,2950066176.0,3595505664.0,3157.0,1894.0
11-10 00:57:40,3.769,1.005,94.975,0.0,0.0,0.251,0.0,172032.0,1778806784.0,91267072.0,2950066176.0,3569782784.0,23887.0,617173.0
11-10 00:57:41,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1778790400.0,91267072.0,2950082560.0,3569782784.0,6081.0,11313.0
11-10 00:57:42,0.251,0.251,98.744,0.754,0.0,0.0,0.0,294912.0,1778790400.0,91267072.0,2950082560.0,3569782784.0,3032.0,1773.0
11-10 00:57:43,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1778790400.0,91267072.0,2950082560.0,3569782784.0,3697.0,3223.0
11-10 00:57:44,0.503,0.251,99.246,0.0,0.0,0.0,0.0,40960.0,1778786304.0,91267072.0,2950086656.0,3569782784.0,9732.0,5763.0
11-10 00:57:45,1.0,0.250,98.750,0.0,0.0,0.0,0.0,0.0,1778933760.0,91267072.0,2950098944.0,3569623040.0,4247.0,3403.0
11-10 00:57:46,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1778933760.0,91267072.0,2950098944.0,3569623040.0,6588.0,8405.0
11-10 00:57:47,0.503,0.251,98.241,1.005,0.0,0.0,0.0,147456.0,1778806784.0,91267072.0,2950098944.0,3569750016.0,4688.0,1961.0
11-10 00:57:48,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1778806784.0,91267072.0,2950098944.0,3569750016.0,2644.0,1653.0
11-10 00:57:49,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1778806784.0,91267072.0,2950098944.0,3569750016.0,3229.0,1787.0
11-10 00:57:50,0.250,0.500,99.250,0.0,0.0,0.0,0.0,0.0,1778790400.0,91267072.0,2950098944.0,3569766400.0,5508.0,4751.0
11-10 00:57:51,1.005,0.0,98.995,0.0,0.0,0.0,0.0,0.0,1778757632.0,91267072.0,2950098944.0,3569799168.0,6152.0,17215.0
11-10 00:57:52,0.0,0.503,98.744,0.754,0.0,0.0,0.0,49152.0,1778630656.0,91267072.0,2950098944.0,3569926144.0,4600.0,11538.0
11-10 00:57:53,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1778630656.0,91267072.0,2950098944.0,3569926144.0,4276.0,1977.0
11-10 00:57:54,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1778630656.0,91267072.0,2950098944.0,3569926144.0,2644.0,1637.0
11-10 00:57:55,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1778597888.0,91267072.0,2950098944.0,3569958912.0,3253.0,1877.0
11-10 00:57:56,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1778597888.0,91267072.0,2950098944.0,3569958912.0,4672.0,2159.0
11-10 00:57:57,0.251,0.251,99.499,0.0,0.0,0.0,0.0,8192.0,1778597888.0,91267072.0,2950098944.0,3569958912.0,2644.0,1637.0
11-10 00:57:58,0.251,0.503,98.995,0.251,0.0,0.0,0.0,57344.0,1778581504.0,91267072.0,2950098944.0,3569975296.0,3241.0,1911.0
11-10 00:57:59,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1778581504.0,91267072.0,2950098944.0,3569975296.0,4276.0,1977.0
11-10 00:58:00,0.251,0.251,99.499,0.0,0.0,0.0,0.0,16384.0,1778581504.0,91267072.0,2950098944.0,3569975296.0,4905.0,3306.0
11-10 00:58:01,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1778581504.0,91267072.0,2950098944.0,3569975296.0,3958.0,2011.0
11-10 00:58:02,0.501,0.251,99.248,0.0,0.0,0.0,0.0,8192.0,1778565120.0,91267072.0,2950107136.0,3569983488.0,7693.0,3356.0
11-10 00:58:03,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1778565120.0,91267072.0,2950107136.0,3569983488.0,4522.0,6920.0
11-10 00:58:04,0.500,0.250,98.750,0.500,0.0,0.0,0.0,57344.0,1780658176.0,91267072.0,2950111232.0,3567886336.0,3130.0,1836.0
11-10 00:58:05,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1780658176.0,91267072.0,2950111232.0,3567886336.0,4201.0,1997.0
11-10 00:58:06,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1780658176.0,91267072.0,2950111232.0,3567886336.0,2569.0,1637.0
11-10 00:58:07,0.503,0.0,99.497,0.0,0.0,0.0,0.0,32768.0,1780658176.0,91267072.0,2950111232.0,3567886336.0,3112.0,2180.0
11-10 00:58:08,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1780658176.0,91267072.0,2950111232.0,3567886336.0,3483.0,1911.0
11-10 00:58:09,0.251,0.251,99.248,0.251,0.0,0.0,0.0,32768.0,1780658176.0,91267072.0,2950111232.0,3567886336.0,2569.0,1637.0
11-10 00:58:10,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1780658176.0,91267072.0,2950111232.0,3567886336.0,3286.0,1869.0
11-10 00:58:11,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1780531200.0,91267072.0,2950111232.0,3568013312.0,4201.0,1961.0
11-10 00:58:12,0.251,0.251,99.499,0.0,0.0,0.0,0.0,122880.0,1780658176.0,91267072.0,2950111232.0,3567886336.0,2623.0,1744.0
11-10 00:58:13,0.251,0.251,99.499,0.0,0.0,0.0,0.0,8192.0,1780658176.0,91267072.0,2950111232.0,3567886336.0,4222.0,2504.0
11-10 00:58:14,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1780654080.0,91267072.0,2950115328.0,3567886336.0,5015.0,2591.0
11-10 00:58:15,0.251,0.251,90.201,9.296,0.0,0.0,0.0,90112.0,1780654080.0,91267072.0,2950115328.0,3567886336.0,2623.0,1787.0
11-10 00:58:16,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1780654080.0,91267072.0,2950115328.0,3567886336.0,3112.0,1761.0
11-10 00:58:17,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1780654080.0,91267072.0,2950115328.0,3567886336.0,4201.0,2004.0
11-10 00:58:18,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1780654080.0,91267072.0,2950115328.0,3567886336.0,2623.0,1787.0
11-10 00:58:19,0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1782226944.0,91267072.0,2950115328.0,3566313472.0,3498.0,2129.0
11-10 00:58:20,0.0,0.251,99.497,0.0,0.0,0.251,0.0,0.0,1782226944.0,91267072.0,2950115328.0,3566313472.0,4202.0,1894.0
11-10 00:58:21,0.503,0.251,98.995,0.251,0.0,0.0,0.0,40960.0,1780924416.0,91267072.0,2950115328.0,3567616000.0,2570.0,1787.0
11-10 00:58:22,0.251,0.251,99.497,0.0,0.0,0.0,0.0,106496.0,1780924416.0,91267072.0,2950115328.0,3567616000.0,3257.0,1851.0
11-10 00:58:23,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1780797440.0,91267072.0,2950115328.0,3567742976.0,4334.0,2043.0
11-10 00:58:24,1.005,0.503,98.492,0.0,0.0,0.0,0.0,237568.0,1780908032.0,91267072.0,2950123520.0,3567624192.0,27090.0,15653.0
11-10 00:58:25,0.503,0.251,99.246,0.0,0.0,0.0,0.0,8192.0,1780772864.0,91267072.0,2950131712.0,3567751168.0,4537.0,2963.0
11-10 00:58:26,6.983,1.247,91.022,0.748,0.0,0.0,0.0,270336.0,1787764736.0,91267072.0,2950148096.0,3560742912.0,30133.0,631364.0
11-10 00:58:27,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787629568.0,91267072.0,2950148096.0,3560878080.0,1490.0,825.0
11-10 00:58:28,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787625472.0,91267072.0,2950152192.0,3560878080.0,5820.0,4553.0
11-10 00:58:29,0.252,0.252,99.496,0.0,0.0,0.0,0.0,49152.0,1787752448.0,91267072.0,2950152192.0,3560751104.0,8004.0,4114.0
11-10 00:58:30,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1787781120.0,91267072.0,2950156288.0,3560718336.0,3243.0,2513.0
11-10 00:58:31,0.500,0.500,98.500,0.500,0.0,0.0,0.0,57344.0,1787912192.0,91267072.0,2950168576.0,3560574976.0,8345.0,10381.0
11-10 00:58:32,0.251,0.251,99.497,0.0,0.0,0.0,0.0,8192.0,1787912192.0,91267072.0,2950168576.0,3560574976.0,4689.0,2147.0
11-10 00:58:33,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1787908096.0,91267072.0,2950172672.0,3560574976.0,2644.0,1652.0
11-10 00:58:34,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1787908096.0,91267072.0,2950172672.0,3560574976.0,3187.0,1746.0
11-10 00:58:35,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787875328.0,91267072.0,2950172672.0,3560607744.0,4276.0,1961.0
11-10 00:58:36,0.503,0.251,99.246,0.0,0.0,0.0,0.0,57344.0,1787731968.0,91267072.0,2950172672.0,3560751104.0,6009.0,11207.0
11-10 00:58:37,0.503,0.251,99.246,0.0,0.0,0.0,0.0,32768.0,1787731968.0,91267072.0,2950172672.0,3560751104.0,5969.0,20352.0
11-10 00:58:38,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1787604992.0,91267072.0,2950172672.0,3560878080.0,4276.0,1977.0
11-10 00:58:39,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1787604992.0,91267072.0,2950172672.0,3560878080.0,2644.0,1636.0
11-10 00:58:40,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787588608.0,91267072.0,2950172672.0,3560894464.0,3187.0,1746.0
11-10 00:58:41,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1787555840.0,91267072.0,2950172672.0,3560927232.0,4738.0,2333.0
11-10 00:58:42,0.250,0.500,98.750,0.500,0.0,0.0,0.0,163840.0,1787555840.0,91267072.0,2950172672.0,3560927232.0,2644.0,1637.0
11-10 00:58:43,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1787555840.0,91267072.0,2950172672.0,3560927232.0,3241.0,1869.0
11-10 00:58:44,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787555840.0,91267072.0,2950172672.0,3560927232.0,4330.0,2111.0
11-10 00:58:45,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787555840.0,91267072.0,2950172672.0,3560927232.0,2644.0,1679.0
11-10 00:58:46,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1787555840.0,91267072.0,2950172672.0,3560927232.0,3241.0,1853.0
11-10 00:58:47,0.251,0.251,99.246,0.251,0.0,0.0,0.0,131072.0,1787555840.0,91267072.0,2950172672.0,3560927232.0,4726.0,2309.0
11-10 00:58:48,0.503,0.0,99.497,0.0,0.0,0.0,0.0,16384.0,1787543552.0,91267072.0,2950184960.0,3560927232.0,8438.0,5700.0
11-10 00:58:49,0.251,0.251,99.248,0.0,0.0,0.251,0.0,0.0,1787539456.0,91267072.0,2950189056.0,3560927232.0,3902.0,2153.0
11-10 00:58:50,0.748,0.249,99.002,0.0,0.0,0.0,0.0,0.0,1787523072.0,91267072.0,2950189056.0,3560943616.0,7150.0,7217.0
11-10 00:58:51,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1787523072.0,91267072.0,2950189056.0,3560943616.0,2629.0,1741.0
11-10 00:58:52,0.501,0.251,98.747,0.501,0.0,0.0,0.0,57344.0,1787523072.0,91267072.0,2950189056.0,3560943616.0,3112.0,1703.0
11-10 00:58:53,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1787523072.0,91267072.0,2950189056.0,3560943616.0,4201.0,2505.0
11-10 00:58:54,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787523072.0,91267072.0,2950189056.0,3560943616.0,2569.0,1679.0
11-10 00:58:55,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1787523072.0,91267072.0,2950189056.0,3560943616.0,3112.0,1703.0
11-10 00:58:56,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1787523072.0,91267072.0,2950189056.0,3560943616.0,4201.0,1961.0
11-10 00:58:57,0.251,0.501,99.248,0.0,0.0,0.0,0.0,98304.0,1787523072.0,91267072.0,2950189056.0,3560943616.0,2569.0,1679.0
11-10 00:58:58,0.252,0.252,98.992,0.504,0.0,0.0,0.0,24576.0,1787523072.0,91267072.0,2950189056.0,3560943616.0,3244.0,1785.0
11-10 00:58:59,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787523072.0,91267072.0,2950189056.0,3560943616.0,5014.0,2591.0
11-10 00:59:00,0.756,0.252,98.992,0.0,0.0,0.0,0.0,57344.0,1787584512.0,91267072.0,2950193152.0,3560878080.0,6486.0,4588.0
11-10 00:59:01,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787584512.0,91267072.0,2950193152.0,3560878080.0,3112.0,1719.0
11-10 00:59:02,0.251,0.251,99.497,0.0,0.0,0.0,0.0,24576.0,1787584512.0,91267072.0,2950193152.0,3560878080.0,4201.0,2027.0
11-10 00:59:03,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1787584512.0,91267072.0,2950193152.0,3560878080.0,2623.0,1932.0
11-10 00:59:04,0.251,0.251,98.997,0.501,0.0,0.0,0.0,90112.0,1787584512.0,91267072.0,2950193152.0,3560878080.0,3311.0,1901.0
11-10 00:59:05,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1787584512.0,91267072.0,2950193152.0,3560878080.0,4400.0,2433.0
11-10 00:59:06,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1787584512.0,91267072.0,2950193152.0,3560878080.0,2624.0,1787.0
11-10 00:59:07,0.251,0.251,99.499,0.0,0.0,0.0,0.0,32768.0,1787584512.0,91267072.0,2950193152.0,3560878080.0,3113.0,1745.0
11-10 00:59:08,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787584512.0,91267072.0,2950193152.0,3560878080.0,4202.0,1977.0
11-10 00:59:09,0.251,0.251,99.246,0.251,0.0,0.0,0.0,32768.0,1787584512.0,91267072.0,2950193152.0,3560878080.0,2756.0,1853.0
11-10 00:59:10,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1787559936.0,91267072.0,2950193152.0,3560902656.0,3245.0,1827.0
11-10 00:59:11,0.752,0.251,98.997,0.0,0.0,0.0,0.0,106496.0,1787559936.0,91267072.0,2950193152.0,3560902656.0,15075.0,6912.0
11-10 00:59:12,0.503,0.251,99.246,0.0,0.0,0.0,0.0,188416.0,1787543552.0,91267072.0,2950209536.0,3560902656.0,16331.0,10686.0
11-10 00:59:13,2.519,0.504,96.977,0.0,0.0,0.0,0.0,57344.0,1787719680.0,91267072.0,2950209536.0,3560726528.0,17551.0,514529.0
11-10 00:59:14,3.990,0.499,95.262,0.249,0.0,0.0,0.0,122880.0,1788006400.0,91267072.0,2950217728.0,3560431616.0,15586.0,119271.0
11-10 00:59:15,0.252,0.0,99.496,0.252,0.0,0.0,0.0,106496.0,1787977728.0,91267072.0,2950230016.0,3560448000.0,1490.0,826.0
11-10 00:59:16,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787977728.0,91267072.0,2950230016.0,3560448000.0,5173.0,4851.0
11-10 00:59:17,0.754,0.251,98.995,0.0,0.0,0.0,0.0,24576.0,1787850752.0,91267072.0,2950230016.0,3560574976.0,6127.0,3125.0
11-10 00:59:18,1.003,0.251,98.747,0.0,0.0,0.0,0.0,16384.0,1788002304.0,91267072.0,2950238208.0,3560415232.0,6826.0,4461.0
11-10 00:59:19,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1787998208.0,91267072.0,2950242304.0,3560415232.0,4746.0,4128.0
11-10 00:59:20,0.501,0.251,98.997,0.251,0.0,0.0,0.0,40960.0,1787994112.0,91267072.0,2950246400.0,3560415232.0,8783.0,11431.0
11-10 00:59:21,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1787990016.0,91267072.0,2950250496.0,3560415232.0,2645.0,1653.0
11-10 00:59:22,0.500,0.500,99.0,0.0,0.0,0.0,0.0,49152.0,1787990016.0,91267072.0,2950250496.0,3560415232.0,5149.0,11046.0
11-10 00:59:23,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787990016.0,91267072.0,2950250496.0,3560415232.0,7404.0,13936.0
