"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_1_1.csv 1 200",,,,"Date:","11 Oct 2019 00:05:55 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 00:06:16,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1724395520.0,91246592.0,2947080192.0,3627200512.0,2640.0,2138.0
11-10 00:06:17,0.251,0.251,99.497,0.0,0.0,0.0,0.0,40960.0,1724395520.0,91246592.0,2947080192.0,3627200512.0,4217.0,1981.0
11-10 00:06:18,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1724395520.0,91246592.0,2947080192.0,3627200512.0,3130.0,1801.0
11-10 00:06:19,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1724395520.0,91246592.0,2947080192.0,3627200512.0,2586.0,2181.0
11-10 00:06:20,0.251,0.251,99.246,0.251,0.0,0.0,0.0,32768.0,1724395520.0,91246592.0,2947080192.0,3627200512.0,4217.0,1961.0
11-10 00:06:21,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1724395520.0,91246592.0,2947080192.0,3627200512.0,3130.0,1761.0
11-10 00:06:22,0.251,0.251,99.497,0.0,0.0,0.0,0.0,8192.0,1724395520.0,91246592.0,2947080192.0,3627200512.0,2586.0,1637.0
11-10 00:06:23,0.500,0.250,99.250,0.0,0.0,0.0,0.0,8192.0,1724395520.0,91246592.0,2947080192.0,3627200512.0,5175.0,2654.0
11-10 00:06:24,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1724395520.0,91246592.0,2947080192.0,3627200512.0,3316.0,1977.0
11-10 00:06:25,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1724411904.0,91246592.0,2947080192.0,3627184128.0,2586.0,1637.0
11-10 00:06:26,0.251,0.251,99.246,0.251,0.0,0.0,0.0,49152.0,1724358656.0,91246592.0,2947084288.0,3627233280.0,4217.0,1961.0
11-10 00:06:27,0.501,0.251,99.248,0.0,0.0,0.0,0.0,10387456.0,1724391424.0,91246592.0,2947084288.0,3627200512.0,3184.0,1911.0
11-10 00:06:28,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1724391424.0,91246592.0,2947084288.0,3627200512.0,2629.0,1695.0
11-10 00:06:29,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1724391424.0,91246592.0,2947084288.0,3627200512.0,4220.0,1961.0
11-10 00:06:30,6.281,0.251,93.467,0.0,0.0,0.0,0.0,0.0,1724375040.0,91246592.0,2947084288.0,3627216896.0,3253.0,2045.0
11-10 00:06:31,7.0,0.750,92.250,0.0,0.0,0.0,0.0,0.0,1734389760.0,91246592.0,2947084288.0,3617202176.0,2589.0,1637.0
11-10 00:06:32,0.251,0.251,98.496,1.003,0.0,0.0,0.0,303104.0,1734545408.0,91246592.0,2947088384.0,3617042432.0,5033.0,2575.0
11-10 00:06:33,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1722355712.0,91246592.0,2947088384.0,3629232128.0,3319.0,1977.0
11-10 00:06:34,0.756,0.252,98.992,0.0,0.0,0.0,0.0,155648.0,1722355712.0,91246592.0,2947088384.0,3629232128.0,17811.0,9890.0
11-10 00:06:35,0.503,0.251,99.246,0.0,0.0,0.0,0.0,73728.0,1722347520.0,91246592.0,2947096576.0,3629232128.0,12711.0,7110.0
11-10 00:06:36,8.794,1.005,89.950,0.0,0.0,0.251,0.0,180224.0,1752092672.0,91246592.0,2947100672.0,3599482880.0,29613.0,629793.0
11-10 00:06:37,0.250,0.250,99.0,0.500,0.0,0.0,0.0,122880.0,1752309760.0,91246592.0,2947121152.0,3599245312.0,1490.0,2265.0
11-10 00:06:38,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1752309760.0,91246592.0,2947121152.0,3599245312.0,5457.0,2746.0
11-10 00:06:39,0.501,0.251,99.248,0.0,0.0,0.0,0.0,24576.0,1752182784.0,91246592.0,2947121152.0,3599372288.0,5690.0,4434.0
11-10 00:06:40,0.501,0.251,99.248,0.0,0.0,0.0,0.0,16384.0,1752182784.0,91246592.0,2947121152.0,3599372288.0,5450.0,2936.0
11-10 00:06:41,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1752170496.0,91246592.0,2947133440.0,3599372288.0,7058.0,5925.0
11-10 00:06:42,0.251,0.251,98.995,0.503,0.0,0.0,0.0,65536.0,1752309760.0,91246592.0,2947137536.0,3599228928.0,3434.0,2258.0
11-10 00:06:43,0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,1752182784.0,91246592.0,2947137536.0,3599355904.0,2724.0,1653.0
11-10 00:06:44,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1752182784.0,91246592.0,2947137536.0,3599355904.0,4284.0,1961.0
11-10 00:06:45,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1752182784.0,91246592.0,2947137536.0,3599355904.0,3197.0,1847.0
11-10 00:06:46,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1752182784.0,91246592.0,2947137536.0,3599355904.0,4017.0,4493.0
11-10 00:06:47,0.251,0.501,99.248,0.0,0.0,0.0,0.0,131072.0,1754222592.0,91246592.0,2947137536.0,3597316096.0,7291.0,18008.0
11-10 00:06:48,0.250,0.250,99.0,0.500,0.0,0.0,0.0,40960.0,1754095616.0,91246592.0,2947137536.0,3597443072.0,3197.0,1761.0
11-10 00:06:49,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1754095616.0,91246592.0,2947137536.0,3597443072.0,2653.0,1653.0
11-10 00:06:50,0.499,0.499,99.002,0.0,0.0,0.0,0.0,0.0,1754095616.0,91246592.0,2947137536.0,3597443072.0,4284.0,1961.0
11-10 00:06:51,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1754079232.0,91246592.0,2947137536.0,3597459456.0,3395.0,1943.0
11-10 00:06:52,0.251,0.251,99.497,0.0,0.0,0.0,0.0,73728.0,1754062848.0,91246592.0,2947137536.0,3597475840.0,4850.0,3318.0
11-10 00:06:53,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1754062848.0,91246592.0,2947137536.0,3597475840.0,5907.0,2492.0
11-10 00:06:54,0.500,0.500,98.500,0.500,0.0,0.0,0.0,40960.0,1753931776.0,91246592.0,2947141632.0,3597602816.0,5646.0,2782.0
11-10 00:06:55,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1753923584.0,91246592.0,2947149824.0,3597602816.0,4656.0,5551.0
11-10 00:06:56,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1753919488.0,91246592.0,2947153920.0,3597602816.0,4228.0,3440.0
11-10 00:06:57,0.251,0.251,99.497,0.0,0.0,0.0,0.0,49152.0,1753919488.0,91246592.0,2947153920.0,3597602816.0,3123.0,1785.0
11-10 00:06:58,0.756,0.252,98.992,0.0,0.0,0.0,0.0,245760.0,1753903104.0,91246592.0,2947153920.0,3597619200.0,26332.0,15072.0
11-10 00:06:59,2.250,0.750,96.500,0.500,0.0,0.0,0.0,90112.0,1768566784.0,91246592.0,2947170304.0,3582939136.0,12330.0,191819.0
11-10 00:07:00,2.506,0.752,96.491,0.251,0.0,0.0,0.0,131072.0,1779363840.0,91246592.0,2947178496.0,3572133888.0,19435.0,438096.0
11-10 00:07:01,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1779351552.0,91246592.0,2947190784.0,3572133888.0,1490.0,826.0
11-10 00:07:02,0.252,0.0,99.748,0.0,0.0,0.0,0.0,221184.0,1779347456.0,91246592.0,2947194880.0,3572133888.0,5457.0,2730.0
11-10 00:07:03,0.501,0.251,99.248,0.0,0.0,0.0,0.0,24576.0,1779347456.0,91246592.0,2947194880.0,3572133888.0,5711.0,4443.0
11-10 00:07:04,0.504,0.252,98.741,0.504,0.0,0.0,0.0,139264.0,1779343360.0,91246592.0,2947198976.0,3572133888.0,5771.0,3228.0
11-10 00:07:05,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1779359744.0,91246592.0,2947198976.0,3572117504.0,6779.0,6230.0
11-10 00:07:06,0.750,0.250,99.0,0.0,0.0,0.0,0.0,0.0,1779490816.0,91246592.0,2947211264.0,3571974144.0,3490.0,1714.0
11-10 00:07:07,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1779490816.0,91246592.0,2947211264.0,3571974144.0,2820.0,1637.0
11-10 00:07:08,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1779490816.0,91246592.0,2947211264.0,3571974144.0,4274.0,1961.0
11-10 00:07:09,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1779490816.0,91246592.0,2947211264.0,3571974144.0,3253.0,1811.0
11-10 00:07:10,0.501,0.251,98.997,0.251,0.0,0.0,0.0,32768.0,1779474432.0,91246592.0,2947211264.0,3571990528.0,2841.0,1835.0
11-10 00:07:11,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1779314688.0,91246592.0,2947211264.0,3572150272.0,7574.0,9753.0
11-10 00:07:12,0.501,0.251,99.248,0.0,0.0,0.0,0.0,8192.0,1779314688.0,91246592.0,2947211264.0,3572150272.0,5710.0,21878.0
11-10 00:07:13,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1779314688.0,91246592.0,2947211264.0,3572150272.0,2691.0,1707.0
11-10 00:07:14,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1779314688.0,91246592.0,2947211264.0,3572150272.0,4274.0,1961.0
11-10 00:07:15,0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,1779290112.0,91246592.0,2947211264.0,3572174848.0,3385.0,1986.0
11-10 00:07:16,1.010,0.253,98.485,0.253,0.0,0.0,0.0,32768.0,1779146752.0,91246592.0,2947211264.0,3572318208.0,2643.0,1696.0
11-10 00:07:17,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1779146752.0,91246592.0,2947211264.0,3572318208.0,4316.0,2019.0
11-10 00:07:18,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1779273728.0,91246592.0,2947211264.0,3572191232.0,3187.0,1745.0
11-10 00:07:19,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1779265536.0,91246592.0,2947211264.0,3572199424.0,2697.0,1787.0
11-10 00:07:20,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1779265536.0,91246592.0,2947211264.0,3572199424.0,4274.0,1961.0
11-10 00:07:21,0.251,0.251,98.997,0.251,0.0,0.251,0.0,24576.0,1779265536.0,91246592.0,2947211264.0,3572199424.0,3187.0,1745.0
11-10 00:07:22,0.249,0.499,99.002,0.249,0.0,0.0,0.0,98304.0,1779265536.0,91246592.0,2947211264.0,3572199424.0,4769.0,3495.0
11-10 00:07:23,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1779138560.0,91246592.0,2947211264.0,3572326400.0,7265.0,3107.0
11-10 00:07:24,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1781235712.0,91246592.0,2947211264.0,3570229248.0,4652.0,2755.0
11-10 00:07:25,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1781227520.0,91246592.0,2947219456.0,3570229248.0,2898.0,2156.0
11-10 00:07:26,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1781161984.0,91246592.0,2947219456.0,3570294784.0,4254.0,2307.0
11-10 00:07:27,0.252,0.252,98.741,0.756,0.0,0.0,0.0,106496.0,1781227520.0,91246592.0,2947219456.0,3570229248.0,3113.0,1765.0
11-10 00:07:28,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1781227520.0,91246592.0,2947219456.0,3570229248.0,2569.0,2181.0
11-10 00:07:29,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1781227520.0,91246592.0,2947219456.0,3570229248.0,4200.0,1961.0
11-10 00:07:30,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1781227520.0,91246592.0,2947219456.0,3570229248.0,3113.0,1745.0
11-10 00:07:31,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1781362688.0,91246592.0,2947227648.0,3570085888.0,2569.0,1637.0
11-10 00:07:32,0.503,0.0,98.995,0.503,0.0,0.0,0.0,204800.0,1781362688.0,91250688.0,2947223552.0,3570085888.0,4332.0,2027.0
11-10 00:07:33,0.251,0.251,99.499,0.0,0.0,0.0,0.0,8192.0,1781358592.0,91250688.0,2947227648.0,3570085888.0,4905.0,3052.0
11-10 00:07:34,0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,1781362688.0,91250688.0,2947231744.0,3570077696.0,2623.0,1803.0
11-10 00:07:35,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1781362688.0,91250688.0,2947231744.0,3570077696.0,4200.0,1961.0
11-10 00:07:36,0.0,0.252,99.748,0.0,0.0,0.0,0.0,0.0,1781362688.0,91250688.0,2947231744.0,3570077696.0,3113.0,1745.0
11-10 00:07:37,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1781489664.0,91250688.0,2947231744.0,3569950720.0,2623.0,1787.0
11-10 00:07:38,0.501,0.251,98.997,0.251,0.0,0.0,0.0,65536.0,1781489664.0,91250688.0,2947231744.0,3569950720.0,4201.0,1961.0
11-10 00:07:39,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1781489664.0,91250688.0,2947231744.0,3569950720.0,3114.0,1761.0
11-10 00:07:40,0.0,0.252,99.748,0.0,0.0,0.0,0.0,0.0,1781489664.0,91250688.0,2947231744.0,3569950720.0,2381.0,1678.0
11-10 00:07:41,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1781346304.0,91250688.0,2947231744.0,3570094080.0,4201.0,1961.0
11-10 00:07:42,0.251,0.0,99.749,0.0,0.0,0.0,0.0,16384.0,1781346304.0,91250688.0,2947231744.0,3570094080.0,3114.0,1745.0
11-10 00:07:43,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1781346304.0,91250688.0,2947231744.0,3570094080.0,2888.0,1978.0
11-10 00:07:44,0.500,0.250,95.0,4.250,0.0,0.0,0.0,32768.0,1781219328.0,91250688.0,2947231744.0,3570221056.0,4201.0,1918.0
11-10 00:07:45,0.754,0.503,98.744,0.0,0.0,0.0,0.0,229376.0,1781219328.0,91250688.0,2947231744.0,3570221056.0,27300.0,15604.0
11-10 00:07:46,0.500,0.250,99.0,0.250,0.0,0.0,0.0,8192.0,1781202944.0,91250688.0,2947248128.0,3570221056.0,3228.0,1894.0
11-10 00:07:47,7.268,1.253,91.228,0.0,0.0,0.251,0.0,172032.0,1787949056.0,91250688.0,2947248128.0,3563474944.0,25815.0,618203.0
11-10 00:07:48,0.752,0.0,99.248,0.0,0.0,0.0,0.0,0.0,1788059648.0,91250688.0,2947264512.0,3563347968.0,5735.0,12071.0
11-10 00:07:49,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1788067840.0,91250688.0,2947272704.0,3563331584.0,1490.0,810.0
11-10 00:07:50,0.251,0.251,98.995,0.503,0.0,0.0,0.0,57344.0,1788067840.0,91250688.0,2947272704.0,3563331584.0,7040.0,5291.0
11-10 00:07:51,0.501,0.251,99.248,0.0,0.0,0.0,0.0,32768.0,1788067840.0,91250688.0,2947272704.0,3563331584.0,4896.0,4051.0
11-10 00:07:52,0.501,0.251,99.248,0.0,0.0,0.0,0.0,24576.0,1788207104.0,91250688.0,2947276800.0,3563188224.0,6305.0,3169.0
11-10 00:07:53,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1788338176.0,91250688.0,2947289088.0,3563044864.0,8389.0,7773.0
11-10 00:07:54,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1788338176.0,91250688.0,2947289088.0,3563044864.0,3425.0,3337.0
11-10 00:07:55,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1788338176.0,91250688.0,2947289088.0,3563044864.0,2644.0,1637.0
11-10 00:07:56,0.251,0.251,99.248,0.251,0.0,0.0,0.0,32768.0,1788338176.0,91250688.0,2947289088.0,3563044864.0,4275.0,1961.0
11-10 00:07:57,0.251,0.0,99.749,0.0,0.0,0.0,0.0,114688.0,1788338176.0,91250688.0,2947289088.0,3563044864.0,3254.0,1827.0
11-10 00:07:58,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1788305408.0,91250688.0,2947289088.0,3563077632.0,3708.0,2476.0
11-10 00:07:59,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1788162048.0,91250688.0,2947289088.0,3563220992.0,8431.0,21096.0
11-10 00:08:00,1.250,0.500,98.250,0.0,0.0,0.0,0.0,65536.0,1788338176.0,91250688.0,2947289088.0,3563044864.0,6754.0,11850.0
11-10 00:08:01,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1788334080.0,91250688.0,2947293184.0,3563044864.0,2644.0,1653.0
11-10 00:08:02,0.251,0.251,99.246,0.251,0.0,0.0,0.0,139264.0,1788317696.0,91250688.0,2947293184.0,3563061248.0,4341.0,2180.0
11-10 00:08:03,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1788878848.0,91250688.0,2947293184.0,3562500096.0,3584.0,2110.0
11-10 00:08:04,0.754,6.030,92.965,0.251,0.0,0.0,0.0,147456.0,1790541824.0,91250688.0,2947293184.0,3560837120.0,5476.0,4944.0
11-10 00:08:05,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1789599744.0,91250688.0,2947305472.0,3561766912.0,4521.0,2434.0
11-10 00:08:06,0.250,0.500,99.250,0.0,0.0,0.0,0.0,0.0,1789571072.0,91250688.0,2947301376.0,3561799680.0,3482.0,2135.0
11-10 00:08:07,0.0,0.251,99.749,0.0,0.0,0.0,0.0,40960.0,1789571072.0,91250688.0,2947301376.0,3561799680.0,2698.0,1787.0
11-10 00:08:08,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1789444096.0,91250688.0,2947301376.0,3561926656.0,4275.0,1977.0
11-10 00:08:09,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1789440000.0,91250688.0,2947305472.0,3561926656.0,3506.0,2070.0
11-10 00:08:10,0.748,0.249,98.504,0.499,0.0,0.0,0.0,81920.0,1789440000.0,91250688.0,2947305472.0,3561926656.0,7430.0,5289.0
11-10 00:08:11,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1789284352.0,91250688.0,2947309568.0,3562078208.0,5828.0,2243.0
11-10 00:08:12,0.500,0.250,99.250,0.0,0.0,0.0,0.0,8192.0,1789227008.0,91250688.0,2947317760.0,3562127360.0,3781.0,2242.0
11-10 00:08:13,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1789210624.0,91250688.0,2947317760.0,3562143744.0,2587.0,2043.0
11-10 00:08:14,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1789210624.0,91250688.0,2947317760.0,3562143744.0,4200.0,2525.0
11-10 00:08:15,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1789202432.0,91250688.0,2947317760.0,3562151936.0,3113.0,1745.0
11-10 00:08:16,0.251,0.251,99.246,0.251,0.0,0.0,0.0,49152.0,1788940288.0,91250688.0,2947317760.0,3562414080.0,2569.0,1637.0
11-10 00:08:17,0.250,0.250,99.500,0.0,0.0,0.0,0.0,57344.0,1788940288.0,91250688.0,2947317760.0,3562414080.0,4200.0,1977.0
11-10 00:08:18,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1788940288.0,91250688.0,2947317760.0,3562414080.0,3113.0,1761.0
11-10 00:08:19,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1788923904.0,91250688.0,2947317760.0,3562430464.0,2569.0,1637.0
11-10 00:08:20,0.503,0.0,99.497,0.0,0.0,0.0,0.0,8192.0,1788923904.0,91250688.0,2947317760.0,3562430464.0,5309.0,2652.0
11-10 00:08:21,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1788923904.0,91250688.0,2947317760.0,3562430464.0,3926.0,2427.0
11-10 00:08:22,0.500,0.250,98.750,0.500,0.0,0.0,0.0,65536.0,1788923904.0,91250688.0,2947317760.0,3562430464.0,2623.0,1787.0
11-10 00:08:23,0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,1789120512.0,91250688.0,2947317760.0,3562233856.0,4200.0,1977.0
11-10 00:08:24,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1788993536.0,91250688.0,2947317760.0,3562360832.0,3113.0,1745.0
11-10 00:08:25,0.503,0.251,98.995,0.0,0.0,0.251,0.0,0.0,1788993536.0,91250688.0,2947317760.0,3562360832.0,2623.0,1787.0
11-10 00:08:26,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1788989440.0,91250688.0,2947321856.0,3562360832.0,4201.0,1961.0
11-10 00:08:27,0.251,0.251,94.737,4.762,0.0,0.0,0.0,81920.0,1788989440.0,91250688.0,2947321856.0,3562360832.0,3114.0,1745.0
11-10 00:08:28,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1788989440.0,91250688.0,2947321856.0,3562360832.0,2624.0,1803.0
11-10 00:08:29,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1788989440.0,91250688.0,2947321856.0,3562360832.0,4201.0,1961.0
11-10 00:08:30,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1788989440.0,91250688.0,2947321856.0,3562360832.0,3246.0,1854.0
11-10 00:08:31,0.752,0.501,98.747,0.0,0.0,0.0,0.0,32768.0,1789640704.0,91250688.0,2947325952.0,3561705472.0,8687.0,5187.0
11-10 00:08:32,0.752,0.501,98.246,0.501,0.0,0.0,0.0,425984.0,1789693952.0,91250688.0,2947334144.0,3561644032.0,23214.0,12862.0
11-10 00:08:33,5.779,1.005,93.216,0.0,0.0,0.0,0.0,172032.0,1789358080.0,91250688.0,2947346432.0,3561967616.0,29528.0,632568.0
11-10 00:08:34,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1789198336.0,91250688.0,2947371008.0,3562102784.0,1490.0,826.0
11-10 00:08:35,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1789198336.0,91250688.0,2947371008.0,3562102784.0,6038.0,3104.0
11-10 00:08:36,0.748,0.249,99.002,0.0,0.0,0.0,0.0,32768.0,1789198336.0,91250688.0,2947371008.0,3562102784.0,5168.0,4127.0
11-10 00:08:37,0.503,0.251,99.246,0.0,0.0,0.0,0.0,155648.0,1789181952.0,91250688.0,2947371008.0,3562119168.0,5570.0,3596.0
11-10 00:08:38,0.750,0.250,97.750,1.250,0.0,0.0,0.0,8192.0,1789194240.0,91250688.0,2947375104.0,3562102784.0,7212.0,5993.0
11-10 00:08:39,0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,1789202432.0,91250688.0,2947383296.0,3562086400.0,6042.0,6766.0
11-10 00:08:40,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1789067264.0,91250688.0,2947383296.0,3562221568.0,2578.0,1528.0
11-10 00:08:41,0.499,0.499,99.002,0.0,0.0,0.0,0.0,0.0,1789050880.0,91250688.0,2947383296.0,3562237952.0,3888.0,1961.0
11-10 00:08:42,0.251,0.251,99.497,0.0,0.0,0.0,0.0,57344.0,1789046784.0,91250688.0,2947387392.0,3562237952.0,3188.0,1745.0
11-10 00:08:43,0.251,0.251,99.246,0.251,0.0,0.0,0.0,49152.0,1789046784.0,91250688.0,2947387392.0,3562237952.0,2908.0,1917.0
11-10 00:08:44,0.748,0.249,98.753,0.0,0.0,0.249,0.0,0.0,1788997632.0,91250688.0,2947387392.0,3562287104.0,9566.0,26792.0
