"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_6_2.csv 1 200",,,,"Date:","11 Oct 2019 01:10:23 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 01:11:32,0.503,0.251,99.246,0.0,0.0,0.0,0.0,32768.0,1754087424.0,91267072.0,2951000064.0,3593568256.0,4816.0,2068.0
11-10 01:11:33,4.500,1.250,94.0,0.0,0.0,0.250,0.0,172032.0,1779531776.0,91267072.0,2951016448.0,3568107520.0,27468.0,627597.0
11-10 01:11:34,0.503,0.0,98.995,0.503,0.0,0.0,0.0,90112.0,1779544064.0,91267072.0,2951020544.0,3568091136.0,2033.0,2376.0
11-10 01:11:35,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1779544064.0,91267072.0,2951020544.0,3568091136.0,6081.0,3162.0
11-10 01:11:36,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1779544064.0,91267072.0,2951020544.0,3568091136.0,2360.0,2811.0
11-10 01:11:37,0.501,0.501,98.997,0.0,0.0,0.0,0.0,40960.0,1779556352.0,91267072.0,2951024640.0,3568074752.0,8062.0,4304.0
11-10 01:11:38,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1779560448.0,91267072.0,2951036928.0,3568058368.0,5879.0,4011.0
11-10 01:11:39,0.251,0.251,99.246,0.251,0.0,0.0,0.0,40960.0,1779560448.0,91267072.0,2951036928.0,3568058368.0,6571.0,8405.0
11-10 01:11:40,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1779417088.0,91267072.0,2951036928.0,3568201728.0,3424.0,1762.0
11-10 01:11:41,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1779417088.0,91267072.0,2951036928.0,3568201728.0,4276.0,1961.0
11-10 01:11:42,0.251,0.251,99.497,0.0,0.0,0.0,0.0,16384.0,1779417088.0,91267072.0,2951036928.0,3568201728.0,2644.0,1636.0
11-10 01:11:43,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1779384320.0,91267072.0,2951036928.0,3568234496.0,3451.0,2068.0
11-10 01:11:44,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1779367936.0,91267072.0,2951036928.0,3568250880.0,8452.0,16387.0
11-10 01:11:45,0.251,0.251,98.997,0.501,0.0,0.0,0.0,40960.0,1779240960.0,91267072.0,2951036928.0,3568377856.0,4291.0,15065.0
11-10 01:11:46,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1779232768.0,91267072.0,2951036928.0,3568386048.0,3187.0,1762.0
11-10 01:11:47,0.250,0.500,99.250,0.0,0.0,0.0,0.0,32768.0,1779216384.0,91267072.0,2951036928.0,3568402432.0,4276.0,1961.0
11-10 01:11:48,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1779200000.0,91267072.0,2951036928.0,3568418816.0,2710.0,1784.0
11-10 01:11:49,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1779200000.0,91267072.0,2951036928.0,3568418816.0,3583.0,1944.0
11-10 01:11:50,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1779200000.0,91267072.0,2951036928.0,3568418816.0,4276.0,1961.0
11-10 01:11:51,0.251,0.251,99.248,0.251,0.0,0.0,0.0,32768.0,1779200000.0,91267072.0,2951036928.0,3568418816.0,2698.0,1786.0
11-10 01:11:52,0.501,0.0,99.499,0.0,0.0,0.0,0.0,16384.0,1779200000.0,91267072.0,2951036928.0,3568418816.0,3241.0,1912.0
11-10 01:11:53,0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,1779200000.0,91267072.0,2951036928.0,3568418816.0,4276.0,1977.0
11-10 01:11:54,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1779191808.0,91267072.0,2951036928.0,3568427008.0,2830.0,1852.0
11-10 01:11:55,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1781288960.0,91267072.0,2951036928.0,3566329856.0,3505.0,2028.0
11-10 01:11:56,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1781288960.0,91267072.0,2951036928.0,3566329856.0,4276.0,2505.0
11-10 01:11:57,0.0,0.253,99.495,0.253,0.0,0.0,0.0,155648.0,1781284864.0,91271168.0,2951036928.0,3566329856.0,2698.0,1786.0
11-10 01:11:58,0.251,0.251,99.499,0.0,0.0,0.0,0.0,16384.0,1781276672.0,91271168.0,2951036928.0,3566338048.0,6052.0,4098.0
11-10 01:11:59,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1781272576.0,91271168.0,2951041024.0,3566338048.0,6208.0,2435.0
11-10 01:12:00,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1781252096.0,91271168.0,2951045120.0,3566354432.0,5739.0,3425.0
11-10 01:12:01,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1781252096.0,91271168.0,2951045120.0,3566354432.0,3424.0,2305.0
11-10 01:12:02,0.500,0.250,98.0,1.250,0.0,0.0,0.0,229376.0,1781243904.0,91271168.0,2951053312.0,3566354432.0,4273.0,2307.0
11-10 01:12:03,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1781243904.0,91271168.0,2951053312.0,3566354432.0,2569.0,1673.0
11-10 01:12:04,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1781116928.0,91271168.0,2951053312.0,3566481408.0,3112.0,1765.0
11-10 01:12:05,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1781116928.0,91271168.0,2951053312.0,3566481408.0,4201.0,1961.0
11-10 01:12:06,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1781116928.0,91271168.0,2951053312.0,3566481408.0,2569.0,1637.0
11-10 01:12:07,0.252,0.252,90.428,9.068,0.0,0.0,0.0,40960.0,1781116928.0,91271168.0,2951053312.0,3566481408.0,3377.0,1843.0
11-10 01:12:08,0.500,0.250,94.0,5.250,0.0,0.0,0.0,8192.0,1781116928.0,91271168.0,2951053312.0,3566481408.0,4201.0,1977.0
11-10 01:12:09,0.251,0.251,99.499,0.0,0.0,0.0,0.0,16384.0,1781116928.0,91271168.0,2951053312.0,3566481408.0,3547.0,2330.0
11-10 01:12:10,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1781116928.0,91271168.0,2951053312.0,3566481408.0,3166.0,1911.0
11-10 01:12:11,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1781116928.0,91271168.0,2951053312.0,3566481408.0,4201.0,1961.0
11-10 01:12:12,0.251,0.251,99.499,0.0,0.0,0.0,0.0,8192.0,1781116928.0,91271168.0,2951053312.0,3566481408.0,2192.0,1528.0
11-10 01:12:13,0.252,0.0,99.496,0.252,0.0,0.0,0.0,49152.0,1781116928.0,91271168.0,2951053312.0,3566481408.0,3167.0,1912.0
11-10 01:12:14,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1781116928.0,91271168.0,2951053312.0,3566481408.0,4214.0,2367.0
11-10 01:12:15,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1781116928.0,91271168.0,2951053312.0,3566481408.0,2570.0,1636.0
11-10 01:12:16,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1781116928.0,91271168.0,2951053312.0,3566481408.0,3167.0,1896.0
11-10 01:12:17,0.251,0.251,99.499,0.0,0.0,0.0,0.0,32768.0,1781116928.0,91271168.0,2951053312.0,3566481408.0,4334.0,2027.0
11-10 01:12:18,0.750,0.250,99.0,0.0,0.0,0.0,0.0,0.0,1781116928.0,91271168.0,2951053312.0,3566481408.0,2570.0,1652.0
11-10 01:12:19,0.251,0.0,99.246,0.503,0.0,0.0,0.0,40960.0,1781116928.0,91271168.0,2951053312.0,3566481408.0,3299.0,2506.0
11-10 01:12:20,0.251,0.251,99.497,0.0,0.0,0.0,0.0,8192.0,1781116928.0,91271168.0,2951053312.0,3566481408.0,5336.0,3398.0
11-10 01:12:21,0.501,0.501,98.747,0.251,0.0,0.0,0.0,221184.0,1781104640.0,91271168.0,2951065600.0,3566481408.0,26095.0,14222.0
11-10 01:12:22,2.764,0.503,96.734,0.0,0.0,0.0,0.0,24576.0,1787392000.0,91271168.0,2951069696.0,3560189952.0,10688.0,6652.0
11-10 01:12:23,5.500,0.750,93.500,0.0,0.0,0.250,0.0,172032.0,1788211200.0,91271168.0,2951077888.0,3559362560.0,22953.0,627587.0
11-10 01:12:24,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1788219392.0,91271168.0,2951086080.0,3559346176.0,1532.0,1020.0
11-10 01:12:25,1.0,0.500,98.0,0.500,0.0,0.0,0.0,65536.0,1788215296.0,91271168.0,2951090176.0,3559346176.0,5586.0,2985.0
11-10 01:12:26,0.752,0.251,98.997,0.0,0.0,0.0,0.0,24576.0,1788215296.0,91271168.0,2951090176.0,3559346176.0,5712.0,4506.0
11-10 01:12:27,0.752,0.251,98.997,0.0,0.0,0.0,0.0,122880.0,1788231680.0,91271168.0,2951090176.0,3559329792.0,6788.0,4492.0
11-10 01:12:28,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1788108800.0,91271168.0,2951102464.0,3559440384.0,4682.0,3919.0
11-10 01:12:29,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1788104704.0,91271168.0,2951106560.0,3559440384.0,7132.0,6956.0
11-10 01:12:30,0.750,0.250,98.500,0.500,0.0,0.0,0.0,106496.0,1788116992.0,91271168.0,2951110656.0,3559424000.0,2644.0,1637.0
11-10 01:12:31,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1788116992.0,91271168.0,2951110656.0,3559424000.0,3187.0,1761.0
11-10 01:12:32,0.251,0.251,99.497,0.0,0.0,0.0,0.0,16384.0,1788116992.0,91271168.0,2951110656.0,3559424000.0,4342.0,2027.0
11-10 01:12:33,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787940864.0,91271168.0,2951110656.0,3559600128.0,2842.0,1851.0
11-10 01:12:34,0.752,0.0,99.248,0.0,0.0,0.0,0.0,0.0,1787940864.0,91271168.0,2951110656.0,3559600128.0,8544.0,23044.0
11-10 01:12:35,0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,1787940864.0,91271168.0,2951110656.0,3559600128.0,4868.0,8559.0
11-10 01:12:36,0.250,0.250,99.0,0.500,0.0,0.0,0.0,57344.0,1787936768.0,91271168.0,2951114752.0,3559600128.0,2644.0,1637.0
11-10 01:12:37,0.503,0.0,99.497,0.0,0.0,0.0,0.0,147456.0,1787920384.0,91271168.0,2951114752.0,3559616512.0,3253.0,1893.0
11-10 01:12:38,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787904000.0,91271168.0,2951114752.0,3559632896.0,4408.0,2043.0
11-10 01:12:39,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787904000.0,91271168.0,2951114752.0,3559632896.0,2908.0,1769.0
11-10 01:12:40,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1787887616.0,91271168.0,2951114752.0,3559649280.0,3187.0,1745.0
11-10 01:12:41,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787887616.0,91271168.0,2951114752.0,3559649280.0,4330.0,2220.0
11-10 01:12:42,0.503,0.251,98.995,0.251,0.0,0.0,0.0,40960.0,1787887616.0,91271168.0,2951114752.0,3559649280.0,2644.0,2158.0
11-10 01:12:43,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787887616.0,91271168.0,2951114752.0,3559649280.0,3187.0,1761.0
11-10 01:12:44,0.250,0.250,99.250,0.0,0.0,0.250,0.0,0.0,1787887616.0,91271168.0,2951114752.0,3559649280.0,4594.0,2243.0
11-10 01:12:45,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787887616.0,91271168.0,2951114752.0,3559649280.0,2878.0,1907.0
11-10 01:12:46,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787871232.0,91271168.0,2951114752.0,3559665664.0,3187.0,1745.0
11-10 01:12:47,0.503,0.251,98.744,0.503,0.0,0.0,0.0,81920.0,1787871232.0,91271168.0,2951114752.0,3559665664.0,6604.0,4188.0
11-10 01:12:48,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787871232.0,91271168.0,2951114752.0,3559665664.0,2936.0,1802.0
11-10 01:12:49,1.005,0.0,98.995,0.0,0.0,0.0,0.0,0.0,1787486208.0,91271168.0,2951118848.0,3560046592.0,28685583.0,8746.0
11-10 01:12:50,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787482112.0,91271168.0,2951122944.0,3560046592.0,5721.0,2349.0
11-10 01:12:51,0.0,0.252,99.748,0.0,0.0,0.0,0.0,0.0,1787482112.0,91271168.0,2951122944.0,3560046592.0,2623.0,1806.0
11-10 01:12:52,0.251,0.0,99.497,0.251,0.0,0.0,0.0,49152.0,1787482112.0,91271168.0,2951122944.0,3560046592.0,3112.0,1766.0
11-10 01:12:53,0.499,0.499,99.002,0.0,0.0,0.0,0.0,0.0,1787482112.0,91271168.0,2951122944.0,3560046592.0,4201.0,1977.0
11-10 01:12:54,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1787482112.0,91271168.0,2951122944.0,3560046592.0,2569.0,1636.0
11-10 01:12:55,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787482112.0,91271168.0,2951122944.0,3560046592.0,3112.0,1746.0
11-10 01:12:56,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787482112.0,91271168.0,2951122944.0,3560046592.0,4465.0,2059.0
11-10 01:12:57,0.251,0.251,99.497,0.0,0.0,0.0,0.0,49152.0,1787609088.0,91271168.0,2951122944.0,3559919616.0,2611.0,1678.0
11-10 01:12:58,0.499,0.249,98.504,0.748,0.0,0.0,0.0,57344.0,1787609088.0,91271168.0,2951122944.0,3559919616.0,3112.0,1762.0
11-10 01:12:59,0.251,0.251,99.497,0.0,0.0,0.0,0.0,8192.0,1787609088.0,91271168.0,2951122944.0,3559919616.0,5365.0,2912.0
11-10 01:13:00,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787609088.0,91271168.0,2951122944.0,3559919616.0,2569.0,1610.0
11-10 01:13:01,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787609088.0,91271168.0,2951122944.0,3559919616.0,3113.0,1746.0
11-10 01:13:02,0.501,0.0,99.499,0.0,0.0,0.0,0.0,16384.0,1787609088.0,91271168.0,2951122944.0,3559919616.0,4256.0,2111.0
11-10 01:13:03,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787609088.0,91271168.0,2951122944.0,3559919616.0,2570.0,1652.0
11-10 01:13:04,0.251,0.251,98.997,0.501,0.0,0.0,0.0,81920.0,1787609088.0,91271168.0,2951122944.0,3559919616.0,3113.0,1746.0
11-10 01:13:05,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1787609088.0,91271168.0,2951122944.0,3559919616.0,4256.0,2655.0
11-10 01:13:06,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787609088.0,91271168.0,2951122944.0,3559919616.0,2702.0,1702.0
11-10 01:13:07,0.251,0.251,99.499,0.0,0.0,0.0,0.0,8192.0,1787609088.0,91271168.0,2951122944.0,3559919616.0,3113.0,1746.0
11-10 01:13:08,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1787609088.0,91271168.0,2951122944.0,3559919616.0,4256.0,2127.0
11-10 01:13:09,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1787609088.0,91271168.0,2951122944.0,3559919616.0,2702.0,1702.0
11-10 01:13:10,0.501,0.251,98.997,0.251,0.0,0.0,0.0,57344.0,1787604992.0,91271168.0,2951127040.0,3559919616.0,4181.0,3152.0
11-10 01:13:11,1.0,0.500,98.500,0.0,0.0,0.0,0.0,229376.0,1787588608.0,91271168.0,2951143424.0,3559919616.0,28101.0,14658.0
11-10 01:13:12,5.013,0.752,93.734,0.251,0.0,0.251,0.0,303104.0,1788121088.0,91271168.0,2951143424.0,3559387136.0,27203.0,621793.0
