"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_2_2.csv 1 200",,,,"Date:","11 Oct 2019 00:35:30 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 00:35:44,0.501,0.251,98.747,0.501,0.0,0.0,0.0,40960.0,1728311296.0,91262976.0,2948542464.0,3621806080.0,5356.0,4628.0
11-10 00:35:45,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1728262144.0,91262976.0,2948542464.0,3621855232.0,5171.0,6822.0
11-10 00:35:46,0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1728262144.0,91262976.0,2948542464.0,3621855232.0,3936.0,12746.0
11-10 00:35:47,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1728262144.0,91262976.0,2948542464.0,3621855232.0,4292.0,1961.0
11-10 00:35:48,0.253,0.0,99.747,0.0,0.0,0.0,0.0,0.0,1728262144.0,91262976.0,2948542464.0,3621855232.0,3205.0,1745.0
11-10 00:35:49,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1728245760.0,91262976.0,2948542464.0,3621871616.0,2661.0,1637.0
11-10 00:35:50,0.251,0.251,98.995,0.503,0.0,0.0,0.0,24576.0,1728245760.0,91262976.0,2948542464.0,3621871616.0,4688.0,2159.0
11-10 00:35:51,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1728245760.0,91262976.0,2948542464.0,3621871616.0,3205.0,1761.0
11-10 00:35:52,0.251,0.251,99.499,0.0,0.0,0.0,0.0,16384.0,1728245760.0,91262976.0,2948542464.0,3621871616.0,2715.0,1787.0
11-10 00:35:53,0.503,0.251,99.246,0.0,0.0,0.0,0.0,16384.0,1728245760.0,91262976.0,2948542464.0,3621871616.0,7700.0,3997.0
11-10 00:35:54,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1728245760.0,91262976.0,2948542464.0,3621871616.0,4167.0,2539.0
11-10 00:35:55,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1728237568.0,91262976.0,2948550656.0,3621871616.0,4447.0,2694.0
11-10 00:35:56,0.503,0.251,98.995,0.251,0.0,0.0,0.0,32768.0,1728229376.0,91262976.0,2948558848.0,3621871616.0,6470.0,7307.0
11-10 00:35:57,0.251,0.251,99.497,0.0,0.0,0.0,0.0,8192.0,1728229376.0,91262976.0,2948558848.0,3621871616.0,3148.0,1801.0
11-10 00:35:58,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1728356352.0,91262976.0,2948558848.0,3621744640.0,2586.0,1693.0
11-10 00:35:59,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1728356352.0,91262976.0,2948558848.0,3621744640.0,4217.0,1961.0
11-10 00:36:00,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1728229376.0,91262976.0,2948558848.0,3621871616.0,3130.0,1745.0
11-10 00:36:01,0.251,0.251,98.496,1.003,0.0,0.0,0.0,81920.0,1728319488.0,91262976.0,2948562944.0,3621777408.0,2586.0,1739.0
11-10 00:36:02,0.500,0.500,99.0,0.0,0.0,0.0,0.0,10436608.0,1728573440.0,91262976.0,2948562944.0,3621523456.0,4217.0,1977.0
11-10 00:36:03,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1728565248.0,91262976.0,2948562944.0,3621531648.0,3263.0,1827.0
11-10 00:36:04,0.501,0.251,99.248,0.0,0.0,0.0,0.0,8192.0,1728565248.0,91262976.0,2948562944.0,3621531648.0,3547.0,2314.0
11-10 00:36:05,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1728565248.0,91262976.0,2948562944.0,3621531648.0,4274.0,2127.0
11-10 00:36:06,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1728565248.0,91262976.0,2948562944.0,3621531648.0,3265.0,1811.0
11-10 00:36:07,0.501,0.251,95.990,3.258,0.0,0.0,0.0,655360.0,1728565248.0,91262976.0,2948562944.0,3621531648.0,2589.0,1637.0
11-10 00:36:08,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1728565248.0,91262976.0,2948562944.0,3621531648.0,5086.0,2741.0
11-10 00:36:09,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1728565248.0,91262976.0,2948562944.0,3621531648.0,3067.0,1745.0
11-10 00:36:10,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1728565248.0,91262976.0,2948562944.0,3621531648.0,2315.0,1571.0
11-10 00:36:11,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1728565248.0,91262976.0,2948562944.0,3621531648.0,4274.0,2069.0
11-10 00:36:12,0.503,0.251,98.995,0.251,0.0,0.0,0.0,81920.0,1728565248.0,91262976.0,2948562944.0,3621531648.0,3133.0,1787.0
11-10 00:36:13,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1728565248.0,91262976.0,2948562944.0,3621531648.0,2590.0,1653.0
11-10 00:36:14,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1728565248.0,91262976.0,2948562944.0,3621531648.0,4407.0,2135.0
11-10 00:36:15,0.503,0.251,98.995,0.251,0.0,0.0,0.0,212992.0,1728438272.0,91262976.0,2948562944.0,3621658624.0,26297.0,14886.0
11-10 00:36:16,0.251,0.251,99.499,0.0,0.0,0.0,0.0,24576.0,1728425984.0,91262976.0,2948575232.0,3621658624.0,3806.0,2126.0
11-10 00:36:17,4.0,0.500,95.500,0.0,0.0,0.0,0.0,73728.0,1736364032.0,91262976.0,2948579328.0,3613716480.0,10290.0,6137.0
11-10 00:36:18,5.025,1.005,93.719,0.0,0.0,0.251,0.0,172032.0,1757876224.0,91262976.0,2948595712.0,3592187904.0,21167.0,624016.0
11-10 00:36:19,0.250,0.500,99.250,0.0,0.0,0.0,0.0,0.0,1758015488.0,91262976.0,2948599808.0,3592044544.0,1490.0,826.0
11-10 00:36:20,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1758015488.0,91262976.0,2948599808.0,3592044544.0,7254.0,3727.0
11-10 00:36:21,0.252,0.252,99.496,0.0,0.0,0.0,0.0,32768.0,1758015488.0,91262976.0,2948599808.0,3592044544.0,4516.0,3923.0
11-10 00:36:22,0.752,0.251,98.997,0.0,0.0,0.0,0.0,24576.0,1758154752.0,91262976.0,2948603904.0,3591901184.0,6797.0,4425.0
11-10 00:36:23,0.503,0.251,97.990,1.256,0.0,0.0,0.0,49152.0,1758158848.0,91262976.0,2948616192.0,3591884800.0,5672.0,4314.0
11-10 00:36:24,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1758031872.0,91262976.0,2948616192.0,3592011776.0,8117.0,11355.0
11-10 00:36:25,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1758031872.0,91262976.0,2948616192.0,3592011776.0,2655.0,1637.0
11-10 00:36:26,0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,1758158848.0,91262976.0,2948616192.0,3591884800.0,5655.0,8175.0
11-10 00:36:27,0.251,0.251,99.497,0.0,0.0,0.0,0.0,8192.0,1758158848.0,91262976.0,2948616192.0,3591884800.0,6003.0,14279.0
11-10 00:36:28,0.251,0.251,99.248,0.251,0.0,0.0,0.0,49152.0,1757999104.0,91262976.0,2948616192.0,3592044544.0,2853.0,1808.0
11-10 00:36:29,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1757855744.0,91262976.0,2948616192.0,3592187904.0,4286.0,1978.0
11-10 00:36:30,0.504,0.252,99.244,0.0,0.0,0.0,0.0,16384.0,1757855744.0,91262976.0,2948616192.0,3592187904.0,5085.0,2889.0
11-10 00:36:31,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1757720576.0,91262976.0,2948624384.0,3592314880.0,2866.0,1803.0
11-10 00:36:32,0.503,0.251,99.246,0.0,0.0,0.0,0.0,90112.0,1757716480.0,91262976.0,2948628480.0,3592314880.0,7438.0,3478.0
11-10 00:36:33,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1757667328.0,91262976.0,2948628480.0,3592364032.0,3376.0,1772.0
11-10 00:36:34,0.251,0.251,98.997,0.501,0.0,0.0,0.0,73728.0,1759633408.0,91262976.0,2948632576.0,3590393856.0,3029.0,2076.0
11-10 00:36:35,1.008,0.504,98.489,0.0,0.0,0.0,0.0,237568.0,1759629312.0,91262976.0,2948636672.0,3590393856.0,28240.0,15479.0
11-10 00:36:36,0.499,0.249,99.002,0.249,0.0,0.0,0.0,8192.0,1759617024.0,91262976.0,2948648960.0,3590393856.0,3728.0,1860.0
11-10 00:36:37,4.557,0.759,94.684,0.0,0.0,0.0,0.0,368640.0,1785241600.0,91262976.0,2948653056.0,3564765184.0,27213.0,627188.0
11-10 00:36:38,0.250,0.500,99.250,0.0,0.0,0.0,0.0,0.0,1785208832.0,91262976.0,2948669440.0,3564781568.0,3702.0,3117.0
11-10 00:36:39,1.0,0.250,98.250,0.500,0.0,0.0,0.0,114688.0,1785208832.0,91262976.0,2948669440.0,3564781568.0,4370.0,2425.0
11-10 00:36:40,0.251,0.251,99.246,0.0,0.0,0.251,0.0,0.0,1785081856.0,91262976.0,2948669440.0,3564908544.0,2360.0,3226.0
11-10 00:36:41,0.750,0.250,99.0,0.0,0.0,0.0,0.0,40960.0,1785049088.0,91262976.0,2948677632.0,3564933120.0,9145.0,4693.0
11-10 00:36:42,0.251,0.251,99.497,0.0,0.0,0.0,0.0,90112.0,1785065472.0,91262976.0,2948677632.0,3564916736.0,4828.0,3706.0
11-10 00:36:43,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1785069568.0,91262976.0,2948689920.0,3564900352.0,6395.0,8614.0
11-10 00:36:44,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1785069568.0,91262976.0,2948689920.0,3564900352.0,4688.0,1919.0
11-10 00:36:45,0.251,0.501,98.496,0.752,0.0,0.0,0.0,57344.0,1785069568.0,91262976.0,2948689920.0,3564900352.0,5130.0,9609.0
11-10 00:36:46,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1785069568.0,91262976.0,2948689920.0,3564900352.0,5114.0,11935.0
11-10 00:36:47,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1785069568.0,91262976.0,2948689920.0,3564900352.0,5953.0,11976.0
11-10 00:36:48,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1784893440.0,91262976.0,2948689920.0,3565076480.0,3189.0,1787.0
11-10 00:36:49,0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1784893440.0,91262976.0,2948689920.0,3565076480.0,2645.0,1637.0
11-10 00:36:50,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1784893440.0,91262976.0,2948689920.0,3565076480.0,4276.0,1919.0
11-10 00:36:51,0.501,0.251,98.747,0.501,0.0,0.0,0.0,24576.0,1784893440.0,91262976.0,2948689920.0,3565076480.0,3189.0,1787.0
11-10 00:36:52,0.251,0.503,99.246,0.0,0.0,0.0,0.0,32768.0,1784877056.0,91262976.0,2948689920.0,3565092864.0,4022.0,2979.0
11-10 00:36:53,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1784860672.0,91262976.0,2948689920.0,3565109248.0,6812.0,2866.0
11-10 00:36:54,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1784856576.0,91262976.0,2948694016.0,3565109248.0,4452.0,2480.0
11-10 00:36:55,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1784717312.0,91262976.0,2948698112.0,3565244416.0,2817.0,1878.0
11-10 00:36:56,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1784717312.0,91262976.0,2948698112.0,3565244416.0,4200.0,2049.0
11-10 00:36:57,0.0,0.503,99.246,0.251,0.0,0.0,0.0,32768.0,1784717312.0,91262976.0,2948698112.0,3565244416.0,3113.0,1873.0
11-10 00:36:58,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1784717312.0,91262976.0,2948698112.0,3565244416.0,2569.0,1653.0
11-10 00:36:59,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1786798080.0,91262976.0,2948698112.0,3563163648.0,4200.0,1961.0
11-10 00:37:00,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1786798080.0,91262976.0,2948698112.0,3563163648.0,3113.0,1745.0
11-10 00:37:01,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1786798080.0,91262976.0,2948698112.0,3563163648.0,2569.0,1637.0
11-10 00:37:02,0.251,0.251,99.497,0.0,0.0,0.0,0.0,65536.0,1786798080.0,91262976.0,2948698112.0,3563163648.0,5309.0,2704.0
11-10 00:37:03,0.501,0.251,94.737,4.511,0.0,0.0,0.0,81920.0,1786925056.0,91262976.0,2948698112.0,3563036672.0,3167.0,2439.0
11-10 00:37:04,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1786925056.0,91262976.0,2948698112.0,3563036672.0,2569.0,1653.0
11-10 00:37:05,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1786925056.0,91262976.0,2948698112.0,3563036672.0,4200.0,1961.0
11-10 00:37:06,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1786925056.0,91262976.0,2948698112.0,3563036672.0,3167.0,1895.0
11-10 00:37:07,0.251,0.251,99.497,0.0,0.0,0.0,0.0,106496.0,1786925056.0,91262976.0,2948698112.0,3563036672.0,2569.0,1637.0
11-10 00:37:08,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1786925056.0,91262976.0,2948698112.0,3563036672.0,4242.0,2019.0
11-10 00:37:09,0.251,0.251,97.995,1.504,0.0,0.0,0.0,73728.0,1786793984.0,91262976.0,2948702208.0,3563163648.0,3167.0,1895.0
11-10 00:37:10,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1786793984.0,91262976.0,2948702208.0,3563163648.0,2569.0,1653.0
11-10 00:37:11,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1786793984.0,91262976.0,2948702208.0,3563163648.0,5013.0,2575.0
11-10 00:37:12,0.752,0.0,99.248,0.0,0.0,0.0,0.0,8192.0,1786793984.0,91262976.0,2948702208.0,3563163648.0,3245.0,1773.0
11-10 00:37:13,0.501,0.251,98.997,0.251,0.0,0.0,0.0,73728.0,1786793984.0,91262976.0,2948702208.0,3563163648.0,10424.0,5487.0
11-10 00:37:14,0.752,0.501,98.747,0.0,0.0,0.0,0.0,155648.0,1786785792.0,91262976.0,2948710400.0,3563163648.0,20695.0,12051.0
11-10 00:37:15,0.504,0.252,97.229,2.015,0.0,0.0,0.0,65536.0,1786777600.0,91262976.0,2948718592.0,3563163648.0,4361.0,2813.0
11-10 00:37:16,6.733,0.998,91.771,0.249,0.0,0.249,0.0,172032.0,1793888256.0,91262976.0,2948734976.0,3556036608.0,26435.0,623017.0
11-10 00:37:17,0.251,0.251,99.499,0.0,0.0,0.0,0.0,81920.0,1794027520.0,91262976.0,2948739072.0,3555893248.0,5621.0,9061.0
11-10 00:37:18,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1794023424.0,91262976.0,2948743168.0,3555893248.0,4156.0,2270.0
11-10 00:37:19,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793896448.0,91262976.0,2948743168.0,3556020224.0,3286.0,3363.0
11-10 00:37:20,0.754,0.251,98.744,0.251,0.0,0.0,0.0,81920.0,1794039808.0,91262976.0,2948743168.0,3555876864.0,9215.0,4626.0
11-10 00:37:21,0.750,0.250,99.0,0.0,0.0,0.0,0.0,0.0,1794166784.0,91262976.0,2948759552.0,3555733504.0,4791.0,3685.0
11-10 00:37:22,0.251,0.0,99.749,0.0,0.0,0.0,0.0,8192.0,1794166784.0,91262976.0,2948759552.0,3555733504.0,6269.0,8349.0
11-10 00:37:23,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1794166784.0,91262976.0,2948759552.0,3555733504.0,4512.0,1977.0
11-10 00:37:24,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1794166784.0,91262976.0,2948759552.0,3555733504.0,3188.0,1745.0
11-10 00:37:25,0.501,0.251,98.747,0.501,0.0,0.0,0.0,40960.0,1794166784.0,91262976.0,2948759552.0,3555733504.0,2644.0,1637.0
11-10 00:37:26,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1794134016.0,91262976.0,2948759552.0,3555766272.0,4407.0,2805.0
11-10 00:37:27,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1794117632.0,91262976.0,2948759552.0,3555782656.0,7247.0,14327.0
11-10 00:37:28,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793990656.0,91262976.0,2948759552.0,3555909632.0,4666.0,17018.0
11-10 00:37:29,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1793990656.0,91262976.0,2948759552.0,3555909632.0,4275.0,1961.0
11-10 00:37:30,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1793974272.0,91262976.0,2948759552.0,3555926016.0,3188.0,1745.0
11-10 00:37:31,0.251,0.0,99.246,0.503,0.0,0.0,0.0,57344.0,1793835008.0,91262976.0,2948763648.0,3556061184.0,2710.0,1769.0
11-10 00:37:32,0.500,0.250,99.250,0.0,0.0,0.0,0.0,57344.0,1793835008.0,91262976.0,2948763648.0,3556061184.0,4671.0,2175.0
11-10 00:37:33,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1793835008.0,91262976.0,2948763648.0,3556061184.0,3188.0,1761.0
11-10 00:37:34,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1793835008.0,91262976.0,2948763648.0,3556061184.0,2698.0,1787.0
11-10 00:37:35,0.499,0.499,98.753,0.0,0.0,0.249,0.0,0.0,1793708032.0,91262976.0,2948763648.0,3556188160.0,4329.0,2111.0
11-10 00:37:36,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1793835008.0,91262976.0,2948763648.0,3556061184.0,3188.0,1745.0
11-10 00:37:37,0.252,0.252,99.244,0.252,0.0,0.0,0.0,204800.0,1793835008.0,91262976.0,2948763648.0,3556061184.0,2776.0,1703.0
11-10 00:37:38,0.500,0.250,99.0,0.250,0.0,0.0,0.0,16384.0,1793835008.0,91262976.0,2948763648.0,3556061184.0,9557.0,5333.0
11-10 00:37:39,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1793822720.0,91262976.0,2948767744.0,3556069376.0,3930.0,2037.0
11-10 00:37:40,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1793822720.0,91262976.0,2948767744.0,3556069376.0,3722.0,2538.0
11-10 00:37:41,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1793798144.0,91262976.0,2948775936.0,3556085760.0,4905.0,2849.0
11-10 00:37:42,0.251,0.251,98.997,0.501,0.0,0.0,0.0,147456.0,1793798144.0,91262976.0,2948775936.0,3556085760.0,3131.0,1765.0
11-10 00:37:43,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793794048.0,91262976.0,2948780032.0,3556085760.0,2569.0,1775.0
11-10 00:37:44,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793794048.0,91262976.0,2948780032.0,3556085760.0,4200.0,1961.0
11-10 00:37:45,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793794048.0,91262976.0,2948780032.0,3556085760.0,3113.0,1745.0
11-10 00:37:46,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793794048.0,91262976.0,2948780032.0,3556085760.0,2569.0,1637.0
11-10 00:37:47,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1793785856.0,91262976.0,2948780032.0,3556093952.0,4200.0,1961.0
11-10 00:37:48,0.251,0.251,98.997,0.501,0.0,0.0,0.0,40960.0,1793785856.0,91262976.0,2948780032.0,3556093952.0,3287.0,1962.0
11-10 00:37:49,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1793785856.0,91262976.0,2948780032.0,3556093952.0,2569.0,2174.0
11-10 00:37:50,0.501,0.251,99.248,0.0,0.0,0.0,0.0,8192.0,1793785856.0,91262976.0,2948780032.0,3556093952.0,5926.0,3252.0
11-10 00:37:51,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793785856.0,91262976.0,2948780032.0,3556093952.0,3233.0,1911.0
11-10 00:37:52,0.251,0.251,99.497,0.0,0.0,0.0,0.0,98304.0,1793785856.0,91262976.0,2948780032.0,3556093952.0,2569.0,1637.0
11-10 00:37:53,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793785856.0,91262976.0,2948780032.0,3556093952.0,4200.0,2079.0
11-10 00:37:54,0.750,0.250,98.500,0.500,0.0,0.0,0.0,32768.0,1793785856.0,91262976.0,2948780032.0,3556093952.0,3167.0,1895.0
11-10 00:37:55,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1793785856.0,91262976.0,2948780032.0,3556093952.0,2570.0,1653.0
11-10 00:37:56,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793785856.0,91262976.0,2948780032.0,3556093952.0,4201.0,1961.0
11-10 00:37:57,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1793785856.0,91262976.0,2948780032.0,3556093952.0,3168.0,1895.0
11-10 00:37:58,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793785856.0,91262976.0,2948780032.0,3556093952.0,2154.0,1571.0
11-10 00:37:59,0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,1793785856.0,91262976.0,2948780032.0,3556093952.0,4201.0,1919.0
11-10 00:38:00,0.754,0.251,98.744,0.251,0.0,0.0,0.0,32768.0,1793785856.0,91262976.0,2948780032.0,3556093952.0,5939.0,4028.0
11-10 00:38:01,0.503,0.251,99.246,0.0,0.0,0.0,0.0,49152.0,1793839104.0,91262976.0,2948784128.0,3556036608.0,2768.0,1656.0
11-10 00:38:02,0.998,0.499,98.254,0.249,0.0,0.0,0.0,245760.0,1793839104.0,91262976.0,2948784128.0,3556036608.0,29251.0,16181.0
11-10 00:38:03,0.251,0.251,99.497,0.0,0.0,0.0,0.0,8192.0,1793835008.0,91262976.0,2948796416.0,3556028416.0,3838.0,2002.0
11-10 00:38:04,6.266,0.752,92.732,0.0,0.0,0.251,0.0,172032.0,1794260992.0,91262976.0,2948800512.0,3555598336.0,25169.0,619800.0
11-10 00:38:05,0.750,0.250,99.0,0.0,0.0,0.0,0.0,0.0,1794379776.0,91262976.0,2948816896.0,3555463168.0,6942.0,12620.0
11-10 00:38:06,0.0,0.0,99.496,0.504,0.0,0.0,0.0,65536.0,1794252800.0,91262976.0,2948816896.0,3555590144.0,2812.0,1724.0
11-10 00:38:07,0.500,0.500,99.0,0.0,0.0,0.0,0.0,139264.0,1794248704.0,91262976.0,2948820992.0,3555590144.0,4696.0,4078.0
11-10 00:38:08,0.501,0.251,99.248,0.0,0.0,0.0,0.0,40960.0,1794375680.0,91262976.0,2948820992.0,3555463168.0,8727.0,4399.0
11-10 00:38:09,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1794392064.0,91262976.0,2948820992.0,3555446784.0,4599.0,3096.0
11-10 00:38:10,1.003,0.501,98.496,0.0,0.0,0.0,0.0,0.0,1795723264.0,91262976.0,2948833280.0,3554103296.0,7509.0,9311.0
11-10 00:38:11,0.251,0.501,98.747,0.501,0.0,0.0,0.0,106496.0,1795833856.0,91262976.0,2948833280.0,3553992704.0,4512.0,2020.0
11-10 00:38:12,0.501,0.251,99.248,0.0,0.0,0.0,0.0,8192.0,1794781184.0,91262976.0,2948837376.0,3555041280.0,3188.0,2288.0
11-10 00:38:13,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1794781184.0,91262976.0,2948837376.0,3555041280.0,2644.0,1653.0
11-10 00:38:14,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1794654208.0,91262976.0,2948837376.0,3555168256.0,4341.0,2028.0
11-10 00:38:15,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1794478080.0,91262976.0,2948837376.0,3555344384.0,4294.0,2609.0
11-10 00:38:16,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1794588672.0,91262976.0,2948837376.0,3555233792.0,6208.0,15604.0
11-10 00:38:17,0.750,0.250,98.750,0.250,0.0,0.0,0.0,122880.0,1794576384.0,91262976.0,2948841472.0,3555241984.0,5728.0,15267.0
11-10 00:38:18,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1794449408.0,91262976.0,2948841472.0,3555368960.0,3188.0,1760.0
11-10 00:38:19,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1794433024.0,91262976.0,2948841472.0,3555385344.0,2710.0,1769.0
