"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_7_1.csv 1 200",,,,"Date:","11 Oct 2019 01:37:40 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 01:37:55,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1730187264.0,91275264.0,2952765440.0,3615694848.0,4794.0,6764.0
11-10 01:37:56,0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,1730187264.0,91275264.0,2952765440.0,3615694848.0,4895.0,9217.0
11-10 01:37:57,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1730187264.0,91275264.0,2952765440.0,3615694848.0,3204.0,1745.0
11-10 01:37:58,0.250,0.500,98.750,0.500,0.0,0.0,0.0,32768.0,1730187264.0,91275264.0,2952765440.0,3615694848.0,2660.0,1637.0
11-10 01:37:59,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1730170880.0,91275264.0,2952765440.0,3615711232.0,4291.0,1977.0
11-10 01:38:00,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1730170880.0,91275264.0,2952765440.0,3615711232.0,3336.0,1811.0
11-10 01:38:01,0.503,0.251,99.246,0.0,0.0,0.0,0.0,16384.0,1730203648.0,91275264.0,2952765440.0,3615678464.0,4501.0,3347.0
11-10 01:38:02,0.501,0.251,99.248,0.0,0.0,0.0,0.0,49152.0,1730330624.0,91275264.0,2952765440.0,3615551488.0,5728.0,2327.0
11-10 01:38:03,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1730326528.0,91275264.0,2952769536.0,3615551488.0,3856.0,2361.0
11-10 01:38:04,0.752,0.251,98.747,0.251,0.0,0.0,0.0,49152.0,1730322432.0,91275264.0,2952773632.0,3615551488.0,5292.0,7285.0
11-10 01:38:05,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1730318336.0,91275264.0,2952777728.0,3615551488.0,5826.0,2500.0
11-10 01:38:06,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1730314240.0,91275264.0,2952781824.0,3615551488.0,3535.0,1966.0
11-10 01:38:07,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1730314240.0,91275264.0,2952781824.0,3615551488.0,2586.0,2008.0
11-10 01:38:08,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1730314240.0,91275264.0,2952781824.0,3615551488.0,4217.0,2001.0
11-10 01:38:09,0.501,0.251,98.496,0.752,0.0,0.0,0.0,40960.0,1730314240.0,91275264.0,2952781824.0,3615551488.0,3130.0,1745.0
11-10 01:38:10,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1730314240.0,91275264.0,2952781824.0,3615551488.0,2586.0,1653.0
11-10 01:38:11,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1730293760.0,91275264.0,2952785920.0,3615567872.0,4217.0,1961.0
11-10 01:38:12,0.501,0.251,99.248,0.0,0.0,0.0,0.0,10395648.0,1730293760.0,91275264.0,2952785920.0,3615567872.0,3130.0,1745.0
11-10 01:38:13,0.251,0.251,99.497,0.0,0.0,0.0,0.0,8192.0,1730420736.0,91275264.0,2952785920.0,3615440896.0,3642.0,2522.0
11-10 01:38:14,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1730420736.0,91275264.0,2952785920.0,3615440896.0,4352.0,2043.0
11-10 01:38:15,0.251,0.251,98.997,0.501,0.0,0.0,0.0,180224.0,1730420736.0,91275264.0,2952785920.0,3615440896.0,3265.0,1811.0
11-10 01:38:16,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1730420736.0,91275264.0,2952785920.0,3615440896.0,2643.0,1803.0
11-10 01:38:17,0.252,0.252,99.496,0.0,0.0,0.0,0.0,434176.0,1730420736.0,91275264.0,2952785920.0,3615440896.0,4220.0,1961.0
11-10 01:38:18,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1730420736.0,91275264.0,2952785920.0,3615440896.0,3946.0,2375.0
11-10 01:38:19,0.752,0.0,99.248,0.0,0.0,0.0,0.0,0.0,1730420736.0,91275264.0,2952785920.0,3615440896.0,2643.0,1787.0
11-10 01:38:20,0.251,0.251,91.709,7.789,0.0,0.0,0.0,81920.0,1730420736.0,91275264.0,2952785920.0,3615440896.0,4221.0,1961.0
11-10 01:38:21,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1730420736.0,91275264.0,2952785920.0,3615440896.0,3134.0,1761.0
11-10 01:38:22,0.504,0.0,99.496,0.0,0.0,0.0,0.0,8192.0,1730420736.0,91275264.0,2952785920.0,3615440896.0,2644.0,1787.0
11-10 01:38:23,0.499,0.499,98.753,0.0,0.0,0.249,0.0,0.0,1730412544.0,91275264.0,2952785920.0,3615449088.0,4353.0,2043.0
11-10 01:38:24,1.003,0.501,97.243,1.253,0.0,0.0,0.0,2383872.0,1730379776.0,91275264.0,2953834496.0,3614433280.0,26712.0,15197.0
11-10 01:38:25,0.503,0.251,99.246,0.0,0.0,0.0,0.0,8192.0,1730367488.0,91275264.0,2953846784.0,3614433280.0,3167.0,1894.0
11-10 01:38:26,6.045,0.756,93.199,0.0,0.0,0.0,0.0,40960.0,1744732160.0,91275264.0,2953850880.0,3600064512.0,9979.0,6284.0
11-10 01:38:27,4.030,0.756,95.214,0.0,0.0,0.0,0.0,131072.0,1757982720.0,91275264.0,2953867264.0,3586797568.0,22287.0,626229.0
11-10 01:38:28,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1757999104.0,91275264.0,2953867264.0,3586781184.0,1490.0,826.0
11-10 01:38:29,0.501,0.501,98.246,0.752,0.0,0.0,0.0,73728.0,1757995008.0,91275264.0,2953871360.0,3586781184.0,6908.0,4911.0
11-10 01:38:30,0.503,0.251,99.246,0.0,0.0,0.0,0.0,32768.0,1757868032.0,91275264.0,2953871360.0,3586908160.0,4871.0,2405.0
11-10 01:38:31,0.752,0.251,98.997,0.0,0.0,0.0,0.0,8192.0,1760227328.0,91275264.0,2953879552.0,3584540672.0,6204.0,4329.0
11-10 01:38:32,0.503,0.251,99.246,0.0,0.0,0.0,0.0,40960.0,1760251904.0,91275264.0,2953887744.0,3584507904.0,9536.0,11971.0
11-10 01:38:33,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1760247808.0,91275264.0,2953891840.0,3584507904.0,4292.0,3615.0
11-10 01:38:34,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1760247808.0,91275264.0,2953891840.0,3584507904.0,2655.0,1637.0
11-10 01:38:35,0.750,0.500,98.250,0.500,0.0,0.0,0.0,73728.0,1760247808.0,91275264.0,2953891840.0,3584507904.0,5655.0,8174.0
11-10 01:38:36,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1760370688.0,91275264.0,2953895936.0,3584380928.0,5734.0,10632.0
11-10 01:38:37,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1760337920.0,91275264.0,2953895936.0,3584413696.0,3122.0,5456.0
11-10 01:38:38,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1760194560.0,91275264.0,2953895936.0,3584557056.0,4286.0,1961.0
11-10 01:38:39,0.500,0.250,99.250,0.0,0.0,0.0,0.0,24576.0,1760067584.0,91275264.0,2953895936.0,3584684032.0,5086.0,2890.0
11-10 01:38:40,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1760067584.0,91275264.0,2953895936.0,3584684032.0,2866.0,1803.0
11-10 01:38:41,0.500,0.500,98.500,0.500,0.0,0.0,0.0,57344.0,1760047104.0,91275264.0,2953900032.0,3584700416.0,7564.0,3015.0
11-10 01:38:42,0.252,0.0,99.748,0.0,0.0,0.0,0.0,65536.0,1760010240.0,91275264.0,2953904128.0,3584733184.0,3452.0,2281.0
11-10 01:38:43,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1759866880.0,91275264.0,2953904128.0,3584876544.0,3029.0,2197.0
11-10 01:38:44,1.008,0.252,98.741,0.0,0.0,0.0,0.0,237568.0,1759866880.0,91275264.0,2953904128.0,3584876544.0,27750.0,15362.0
11-10 01:38:45,0.500,0.250,99.250,0.0,0.0,0.0,0.0,8192.0,1759846400.0,91275264.0,2953924608.0,3584876544.0,3728.0,1852.0
11-10 01:38:46,4.489,0.998,93.516,0.748,0.0,0.249,0.0,221184.0,1785417728.0,91275264.0,2953924608.0,3559305216.0,24462.0,618526.0
11-10 01:38:47,0.503,0.0,99.497,0.0,0.0,0.0,0.0,196608.0,1785311232.0,91275264.0,2953945088.0,3559391232.0,6822.0,12596.0
11-10 01:38:48,0.250,0.500,99.250,0.0,0.0,0.0,0.0,0.0,1785184256.0,91275264.0,2953945088.0,3559518208.0,2614.0,1306.0
11-10 01:38:49,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1785184256.0,91275264.0,2953945088.0,3559518208.0,4696.0,4046.0
11-10 01:38:50,0.251,0.251,99.497,0.0,0.0,0.0,0.0,40960.0,1787408384.0,91275264.0,2953945088.0,3557294080.0,9213.0,5173.0
11-10 01:38:51,0.752,0.251,98.496,0.501,0.0,0.0,0.0,98304.0,1787289600.0,91275264.0,2953953280.0,3557404672.0,4737.0,3588.0
11-10 01:38:52,0.251,0.251,99.497,0.0,0.0,0.0,0.0,106496.0,1787297792.0,91275264.0,2953961472.0,3557388288.0,8339.0,13077.0
11-10 01:38:53,0.499,0.249,99.252,0.0,0.0,0.0,0.0,0.0,1787293696.0,91275264.0,2953965568.0,3557388288.0,4513.0,1977.0
11-10 01:38:54,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787293696.0,91275264.0,2953965568.0,3557388288.0,2352.0,1172.0
11-10 01:38:55,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1787285504.0,91275264.0,2953965568.0,3557396480.0,5496.0,11603.0
11-10 01:38:56,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787285504.0,91275264.0,2953965568.0,3557396480.0,6788.0,16915.0
11-10 01:38:57,0.251,0.251,99.497,0.0,0.0,0.0,0.0,40960.0,1787109376.0,91275264.0,2953965568.0,3557572608.0,3961.0,5028.0
11-10 01:38:58,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787109376.0,91275264.0,2953965568.0,3557572608.0,2645.0,1653.0
11-10 01:38:59,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1787109376.0,91275264.0,2953965568.0,3557572608.0,4276.0,1962.0
11-10 01:39:00,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787109376.0,91275264.0,2953965568.0,3557572608.0,3189.0,1744.0
11-10 01:39:01,0.500,0.250,99.250,0.0,0.0,0.0,0.0,16384.0,1787076608.0,91275264.0,2953965568.0,3557605376.0,3845.0,2813.0
11-10 01:39:02,0.501,0.501,98.246,0.752,0.0,0.0,0.0,147456.0,1787985920.0,91275264.0,2953965568.0,3556696064.0,7088.0,3252.0
11-10 01:39:03,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1788002304.0,91275264.0,2953969664.0,3556675584.0,3655.0,2396.0
11-10 01:39:04,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1787998208.0,91275264.0,2953973760.0,3556675584.0,3867.0,2232.0
11-10 01:39:05,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1787072512.0,91275264.0,2953977856.0,3557597184.0,4511.0,2245.0
11-10 01:39:06,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1787068416.0,91275264.0,2953981952.0,3557597184.0,3167.0,1914.0
11-10 01:39:07,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1786925056.0,91275264.0,2953981952.0,3557740544.0,2611.0,1766.0
11-10 01:39:08,0.251,0.251,97.236,2.261,0.0,0.0,0.0,81920.0,1786916864.0,91275264.0,2953981952.0,3557748736.0,4200.0,1895.0
11-10 01:39:09,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1786908672.0,91275264.0,2953981952.0,3557756928.0,3113.0,1760.0
11-10 01:39:10,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1786908672.0,91275264.0,2953981952.0,3557756928.0,2569.0,1637.0
11-10 01:39:11,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1786773504.0,91275264.0,2953981952.0,3557892096.0,4332.0,2028.0
11-10 01:39:12,0.501,0.251,99.248,0.0,0.0,0.0,0.0,24576.0,1786884096.0,91275264.0,2953981952.0,3557781504.0,4093.0,2421.0
11-10 01:39:13,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1786884096.0,91275264.0,2953981952.0,3557781504.0,2623.0,2331.0
11-10 01:39:14,0.253,0.0,99.494,0.253,0.0,0.0,0.0,40960.0,1786884096.0,91275264.0,2953981952.0,3557781504.0,4212.0,2336.0
11-10 01:39:15,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1786884096.0,91275264.0,2953981952.0,3557781504.0,3113.0,1760.0
11-10 01:39:16,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1786884096.0,91275264.0,2953981952.0,3557781504.0,2623.0,1787.0
11-10 01:39:17,0.501,0.251,99.248,0.0,0.0,0.0,0.0,114688.0,1786884096.0,91275264.0,2953981952.0,3557781504.0,4200.0,1962.0
11-10 01:39:18,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1786757120.0,91275264.0,2953981952.0,3557908480.0,3113.0,1760.0
11-10 01:39:19,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1786753024.0,91275264.0,2953986048.0,3557908480.0,2623.0,1787.0
11-10 01:39:20,0.251,0.251,98.997,0.501,0.0,0.0,0.0,90112.0,1786753024.0,91275264.0,2953986048.0,3557908480.0,5013.0,2576.0
11-10 01:39:21,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1786753024.0,91275264.0,2953986048.0,3557908480.0,3113.0,1760.0
11-10 01:39:22,0.501,0.0,99.499,0.0,0.0,0.0,0.0,8192.0,1786753024.0,91275264.0,2953986048.0,3557908480.0,2755.0,1853.0
11-10 01:39:23,0.756,0.252,98.992,0.0,0.0,0.0,0.0,196608.0,1786753024.0,91275264.0,2953986048.0,3557908480.0,25982.0,14818.0
11-10 01:39:24,0.251,0.251,99.497,0.0,0.0,0.0,0.0,40960.0,1786744832.0,91275264.0,2953994240.0,3557908480.0,5361.0,2241.0
11-10 01:39:25,6.750,1.250,91.500,0.250,0.0,0.250,0.0,180224.0,1795596288.0,91275264.0,2954002432.0,3549048832.0,30511.0,633185.0
11-10 01:39:26,0.752,0.251,98.496,0.501,0.0,0.0,0.0,57344.0,1795698688.0,91275264.0,2954018816.0,3548930048.0,3702.0,1678.0
11-10 01:39:27,0.501,0.0,99.499,0.0,0.0,0.0,0.0,122880.0,1795698688.0,91275264.0,2954018816.0,3548930048.0,5240.0,4299.0
11-10 01:39:28,0.503,0.251,99.246,0.0,0.0,0.0,0.0,32768.0,1795571712.0,91275264.0,2954018816.0,3549057024.0,4207.0,2399.0
11-10 01:39:29,0.501,0.251,99.248,0.0,0.0,0.0,0.0,8192.0,1795694592.0,91275264.0,2954022912.0,3548930048.0,6702.0,3304.0
11-10 01:39:30,0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1795842048.0,91275264.0,2954035200.0,3548770304.0,10225.0,15183.0
11-10 01:39:31,0.501,0.251,97.995,1.253,0.0,0.0,0.0,57344.0,1795854336.0,91275264.0,2954039296.0,3548753920.0,3057.0,1653.0
11-10 01:39:32,0.501,0.251,99.248,0.0,0.0,0.0,0.0,49152.0,1795854336.0,91275264.0,2954039296.0,3548753920.0,5190.0,2656.0
11-10 01:39:33,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1795854336.0,91275264.0,2954039296.0,3548753920.0,4286.0,10435.0
11-10 01:39:34,1.003,0.251,98.747,0.0,0.0,0.0,0.0,0.0,1795854336.0,91275264.0,2954039296.0,3548753920.0,6571.0,18801.0
11-10 01:39:35,0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1795837952.0,91275264.0,2954039296.0,3548770304.0,4540.0,3768.0
11-10 01:39:36,0.499,0.499,99.002,0.0,0.0,0.0,0.0,0.0,1795805184.0,91275264.0,2954039296.0,3548803072.0,3189.0,2266.0
11-10 01:39:37,0.251,0.251,98.995,0.503,0.0,0.0,0.0,90112.0,1795805184.0,91275264.0,2954039296.0,3548803072.0,2687.0,1679.0
11-10 01:39:38,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1795805184.0,91275264.0,2954039296.0,3548803072.0,4276.0,1977.0
11-10 01:39:39,0.750,0.250,99.0,0.0,0.0,0.0,0.0,16384.0,1795678208.0,91275264.0,2954039296.0,3548930048.0,4822.0,2898.0
11-10 01:39:40,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1795661824.0,91275264.0,2954039296.0,3548946432.0,3213.0,2247.0
11-10 01:39:41,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1795624960.0,91275264.0,2954043392.0,3548979200.0,6562.0,2820.0
11-10 01:39:42,0.501,0.251,98.747,0.501,0.0,0.0,0.0,73728.0,1795620864.0,91275264.0,2954047488.0,3548979200.0,3995.0,2070.0
11-10 01:39:43,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1795616768.0,91275264.0,2954051584.0,3548979200.0,2799.0,1979.0
11-10 01:39:44,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1795616768.0,91275264.0,2954051584.0,3548979200.0,4200.0,2158.0
11-10 01:39:45,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1795616768.0,91275264.0,2954051584.0,3548979200.0,3113.0,1764.0
11-10 01:39:46,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1795616768.0,91275264.0,2954051584.0,3548979200.0,2569.0,1637.0
11-10 01:39:47,0.251,0.0,99.749,0.0,0.0,0.0,0.0,131072.0,1795608576.0,91275264.0,2954051584.0,3548987392.0,4200.0,1962.0
11-10 01:39:48,0.251,0.251,98.995,0.503,0.0,0.0,0.0,98304.0,1795608576.0,91275264.0,2954051584.0,3548987392.0,3113.0,1803.0
11-10 01:39:49,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1795608576.0,91275264.0,2954051584.0,3548987392.0,2701.0,1719.0
11-10 01:39:50,0.251,0.251,99.499,0.0,0.0,0.0,0.0,8192.0,1795608576.0,91275264.0,2954051584.0,3548987392.0,5179.0,2596.0
11-10 01:39:51,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1795600384.0,91275264.0,2954051584.0,3548995584.0,3167.0,1953.0
11-10 01:39:52,0.251,0.251,99.497,0.0,0.0,0.0,0.0,57344.0,1795600384.0,91275264.0,2954051584.0,3548995584.0,2569.0,1637.0
11-10 01:39:53,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1795723264.0,91275264.0,2954055680.0,3548868608.0,4200.0,1935.0
11-10 01:39:54,0.500,0.250,98.750,0.500,0.0,0.0,0.0,65536.0,1795723264.0,91275264.0,2954055680.0,3548868608.0,3167.0,1937.0
11-10 01:39:55,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1795723264.0,91275264.0,2954055680.0,3548868608.0,2569.0,1653.0
11-10 01:39:56,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1795723264.0,91275264.0,2954055680.0,3548868608.0,4200.0,1919.0
11-10 01:39:57,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1795723264.0,91275264.0,2954055680.0,3548868608.0,3167.0,1937.0
11-10 01:39:58,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1795723264.0,91275264.0,2954055680.0,3548868608.0,3380.0,2251.0
11-10 01:39:59,0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,1795723264.0,91275264.0,2954055680.0,3548868608.0,4200.0,2463.0
11-10 01:40:00,0.500,0.250,98.750,0.500,0.0,0.0,0.0,24576.0,1795723264.0,91275264.0,2954055680.0,3548868608.0,3299.0,2003.0
11-10 01:40:01,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1795723264.0,91275264.0,2954055680.0,3548868608.0,2569.0,1653.0
11-10 01:40:02,0.754,0.0,99.246,0.0,0.0,0.0,0.0,294912.0,1795723264.0,91275264.0,2954055680.0,3548868608.0,19824.0,10265.0
11-10 01:40:03,0.501,0.251,99.248,0.0,0.0,0.0,0.0,81920.0,1795584000.0,91275264.0,2954067968.0,3548995584.0,11582.0,6925.0
11-10 01:40:04,2.256,0.501,96.992,0.251,0.0,0.0,0.0,131072.0,1796018176.0,91275264.0,2954072064.0,3548557312.0,23073.0,519125.0
11-10 01:40:05,2.750,0.500,96.500,0.0,0.0,0.250,0.0,40960.0,1795866624.0,91275264.0,2954088448.0,3548692480.0,11105.0,115303.0
11-10 01:40:06,0.252,0.0,99.244,0.504,0.0,0.0,0.0,65536.0,1795878912.0,91275264.0,2954092544.0,3548676096.0,2615.0,1460.0
11-10 01:40:07,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1795878912.0,91275264.0,2954092544.0,3548676096.0,4696.0,4076.0
11-10 01:40:08,0.251,0.251,99.248,0.251,0.0,0.0,0.0,49152.0,1795878912.0,91275264.0,2954092544.0,3548676096.0,8001.0,3797.0
11-10 01:40:09,0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1795895296.0,91275264.0,2954092544.0,3548659712.0,4805.0,3519.0
11-10 01:40:10,0.750,0.250,99.0,0.0,0.0,0.0,0.0,0.0,1795899392.0,91275264.0,2954104832.0,3548643328.0,6777.0,8869.0
11-10 01:40:11,0.251,0.251,99.246,0.251,0.0,0.0,0.0,32768.0,1795899392.0,91275264.0,2954104832.0,3548643328.0,4512.0,1961.0
11-10 01:40:12,0.251,0.251,99.497,0.0,0.0,0.0,0.0,8192.0,1795899392.0,91275264.0,2954104832.0,3548643328.0,3188.0,1761.0
11-10 01:40:13,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1795899392.0,91275264.0,2954104832.0,3548643328.0,2644.0,1653.0
11-10 01:40:14,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1795899392.0,91275264.0,2954104832.0,3548643328.0,4341.0,2027.0
11-10 01:40:15,0.250,0.500,99.250,0.0,0.0,0.0,0.0,0.0,1795866624.0,91275264.0,2954104832.0,3548676096.0,3386.0,1943.0
11-10 01:40:16,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1795850240.0,91275264.0,2954104832.0,3548692480.0,7939.0,22936.0
11-10 01:40:17,0.501,0.251,98.747,0.501,0.0,0.0,0.0,147456.0,1795850240.0,91275264.0,2954104832.0,3548692480.0,4869.0,8559.0
11-10 01:40:18,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1795723264.0,91275264.0,2954104832.0,3548819456.0,3188.0,1761.0
11-10 01:40:19,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1795706880.0,91275264.0,2954104832.0,3548835840.0,2752.0,1811.0
11-10 01:40:20,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1795690496.0,91275264.0,2954104832.0,3548852224.0,4671.0,2159.0
11-10 01:40:21,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1795690496.0,91275264.0,2954104832.0,3548852224.0,3188.0,1854.0
11-10 01:40:22,0.503,3.266,95.729,0.503,0.0,0.0,0.0,98304.0,1796390912.0,91275264.0,2954104832.0,3548151808.0,4952.0,4562.0
11-10 01:40:23,0.503,4.020,95.226,0.251,0.0,0.0,0.0,122880.0,1795739648.0,91275264.0,2954113024.0,3548794880.0,4967.0,3158.0
11-10 01:40:24,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1795739648.0,91275264.0,2954113024.0,3548794880.0,3242.0,1911.0
11-10 01:40:25,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1795739648.0,91275264.0,2954113024.0,3548794880.0,2644.0,1637.0
11-10 01:40:26,0.752,0.251,98.997,0.0,0.0,0.0,0.0,16384.0,1795739648.0,91275264.0,2954113024.0,3548794880.0,7477.0,4047.0
11-10 01:40:27,0.501,0.501,98.997,0.0,0.0,0.0,0.0,40960.0,1795735552.0,91275264.0,2954117120.0,3548794880.0,5408.0,2976.0
11-10 01:40:28,0.501,0.251,95.489,3.759,0.0,0.0,0.0,106496.0,1795686400.0,91275264.0,2954125312.0,3548835840.0,5894.0,7537.0
11-10 01:40:29,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1795665920.0,91275264.0,2954129408.0,3548852224.0,4449.0,2323.0
