"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","testttt-mse-master-0.novalocal",,,,"User:","cloud-user"
"Cmdline:","dstat --time --cpu --disk --mem --net --output cidds_4_1.csv 1 200",,,,"Date:","11 Oct 2019 00:48:56 EDT"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
11-10 00:49:17,0.500,0.250,99.0,0.250,0.0,0.0,0.0,24576.0,1727959040.0,91267072.0,2949505024.0,3621191680.0,4271.0,2151.0
11-10 00:49:18,0.500,0.250,99.0,0.250,0.0,0.0,0.0,8192.0,1727950848.0,91267072.0,2949505024.0,3621199872.0,3130.0,1781.0
11-10 00:49:19,0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1727950848.0,91267072.0,2949505024.0,3621199872.0,2586.0,1762.0
11-10 00:49:20,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1727950848.0,91267072.0,2949505024.0,3621199872.0,4217.0,2482.0
11-10 00:49:21,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1727950848.0,91267072.0,2949505024.0,3621199872.0,3130.0,1745.0
11-10 00:49:22,0.0,0.251,99.749,0.0,0.0,0.0,0.0,417792.0,1727942656.0,91267072.0,2949505024.0,3621208064.0,2586.0,1637.0
11-10 00:49:23,0.752,0.251,95.489,3.509,0.0,0.0,0.0,40960.0,1727942656.0,91267072.0,2949505024.0,3621208064.0,5175.0,2654.0
11-10 00:49:24,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1727942656.0,91267072.0,2949505024.0,3621208064.0,3310.0,1881.0
11-10 00:49:25,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1727938560.0,91267072.0,2949509120.0,3621208064.0,2640.0,1787.0
11-10 00:49:26,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1727938560.0,91267072.0,2949509120.0,3621208064.0,4217.0,1961.0
11-10 00:49:27,0.501,0.0,99.499,0.0,0.0,0.0,0.0,16384.0,1727934464.0,91267072.0,2949513216.0,3621208064.0,3130.0,1745.0
11-10 00:49:28,0.252,0.0,99.496,0.252,0.0,0.0,0.0,73728.0,1727934464.0,91267072.0,2949513216.0,3621208064.0,2574.0,1803.0
11-10 00:49:29,0.500,0.250,92.0,7.250,0.0,0.0,0.0,8192.0,1727934464.0,91267072.0,2949513216.0,3621208064.0,3906.0,1868.0
11-10 00:49:30,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1727918080.0,91267072.0,2949513216.0,3621224448.0,3133.0,1761.0
11-10 00:49:31,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1728073728.0,91267072.0,2949517312.0,3621064704.0,2643.0,1787.0
11-10 00:49:32,0.252,0.0,99.748,0.0,0.0,0.0,0.0,10493952.0,1728073728.0,91267072.0,2949517312.0,3621064704.0,4220.0,1961.0
11-10 00:49:33,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1728208896.0,91267072.0,2949517312.0,3620929536.0,4078.0,2441.0
11-10 00:49:34,0.752,0.501,97.744,1.003,0.0,0.0,0.0,311296.0,1728204800.0,91267072.0,2949521408.0,3620929536.0,10620.0,5964.0
11-10 00:49:35,1.003,0.501,98.496,0.0,0.0,0.0,0.0,139264.0,1728192512.0,91267072.0,2949533696.0,3620929536.0,20058.0,11118.0
11-10 00:49:36,8.564,1.763,89.169,0.252,0.0,0.252,0.0,278528.0,1760985088.0,91267072.0,2949558272.0,3588112384.0,27884.0,621836.0
11-10 00:49:37,0.500,5.500,93.750,0.250,0.0,0.0,0.0,40960.0,1760706560.0,91267072.0,2949558272.0,3588390912.0,4708.0,9548.0
11-10 00:49:38,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1760579584.0,91267072.0,2949558272.0,3588517888.0,5244.0,2650.0
11-10 00:49:39,0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1760579584.0,91267072.0,2949558272.0,3588517888.0,3698.0,3324.0
11-10 00:49:40,0.503,0.251,99.246,0.0,0.0,0.0,0.0,40960.0,1760464896.0,91267072.0,2949562368.0,3588628480.0,7215.0,4039.0
11-10 00:49:41,0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1760313344.0,91267072.0,2949570560.0,3588771840.0,5205.0,2936.0
11-10 00:49:42,0.503,0.0,98.744,0.754,0.0,0.0,0.0,90112.0,1760325632.0,91267072.0,2949574656.0,3588755456.0,7891.0,9846.0
11-10 00:49:43,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1760272384.0,91267072.0,2949578752.0,3588804608.0,3067.0,2193.0
11-10 00:49:44,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1760272384.0,91267072.0,2949578752.0,3588804608.0,4285.0,1961.0
11-10 00:49:45,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1760272384.0,91267072.0,2949578752.0,3588804608.0,3198.0,1745.0
11-10 00:49:46,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1759969280.0,91267072.0,2949578752.0,3589107712.0,2786.0,1835.0
11-10 00:49:47,0.251,0.251,99.248,0.251,0.0,0.0,0.0,40960.0,1759961088.0,91267072.0,2949578752.0,3589115904.0,7155.0,14453.0
11-10 00:49:48,0.503,0.0,99.246,0.251,0.0,0.0,0.0,8192.0,1759952896.0,91267072.0,2949578752.0,3589124096.0,4567.0,7974.0
11-10 00:49:49,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1759952896.0,91267072.0,2949578752.0,3589124096.0,2654.0,1653.0
11-10 00:49:50,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1759809536.0,91267072.0,2949578752.0,3589267456.0,4285.0,1961.0
11-10 00:49:51,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1759682560.0,91267072.0,2949578752.0,3589394432.0,3198.0,1745.0
11-10 00:49:52,0.500,0.250,99.250,0.0,0.0,0.0,0.0,8192.0,1759649792.0,91267072.0,2949578752.0,3589427200.0,3116.0,1967.0
11-10 00:49:53,0.252,0.252,99.244,0.252,0.0,0.0,0.0,49152.0,1759666176.0,91267072.0,2949578752.0,3589410816.0,4285.0,1977.0
11-10 00:49:54,0.501,0.251,99.248,0.0,0.0,0.0,0.0,16384.0,1759666176.0,91267072.0,2949578752.0,3589410816.0,6661.0,3854.0
11-10 00:49:55,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1759662080.0,91267072.0,2949582848.0,3589410816.0,3473.0,2214.0
11-10 00:49:56,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1759662080.0,91267072.0,2949582848.0,3589410816.0,5581.0,2487.0
11-10 00:49:57,0.500,0.250,99.250,0.0,0.0,0.0,0.0,196608.0,1759653888.0,91267072.0,2949591040.0,3589410816.0,3703.0,2330.0
11-10 00:49:58,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1759526912.0,91267072.0,2949591040.0,3589537792.0,2597.0,1673.0
11-10 00:49:59,0.998,0.499,97.506,0.998,0.0,0.0,0.0,229376.0,1759375360.0,91267072.0,2949599232.0,3589681152.0,19643.0,10201.0
11-10 00:50:00,1.256,0.251,98.492,0.0,0.0,0.0,0.0,139264.0,1759404032.0,91267072.0,2949611520.0,3589640192.0,13555.0,8397.0
11-10 00:50:01,2.757,1.253,95.990,0.0,0.0,0.0,0.0,73728.0,1776713728.0,91267072.0,2949619712.0,3572322304.0,15468.0,511299.0
11-10 00:50:02,2.010,0.503,97.236,0.0,0.0,0.251,0.0,368640.0,1786953728.0,91267072.0,2949627904.0,3562074112.0,15720.0,119029.0
11-10 00:50:03,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1786949632.0,91267072.0,2949632000.0,3562074112.0,2034.0,1150.0
11-10 00:50:04,0.500,0.250,98.500,0.750,0.0,0.0,0.0,122880.0,1787072512.0,91267072.0,2949636096.0,3561947136.0,4828.0,4194.0
11-10 00:50:05,0.752,0.251,98.997,0.0,0.0,0.0,0.0,40960.0,1786945536.0,91267072.0,2949636096.0,3562074112.0,8453.0,4270.0
11-10 00:50:06,2.513,1.005,96.482,0.0,0.0,0.0,0.0,0.0,1794465792.0,91267072.0,2949636096.0,3554553856.0,5322.0,4453.0
11-10 00:50:07,0.501,0.251,99.248,0.0,0.0,0.0,0.0,49152.0,1794465792.0,91267072.0,2949648384.0,3554541568.0,8745.0,13497.0
11-10 00:50:08,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793703936.0,91267072.0,2949648384.0,3555303424.0,4513.0,1977.0
11-10 00:50:09,0.0,0.503,99.246,0.251,0.0,0.0,0.0,98304.0,1793544192.0,91267072.0,2949648384.0,3555463168.0,4055.0,2370.0
11-10 00:50:10,0.251,0.251,99.499,0.0,0.0,0.0,0.0,8192.0,1793527808.0,91267072.0,2949648384.0,3555479552.0,4586.0,10952.0
11-10 00:50:11,0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,1793511424.0,91267072.0,2949648384.0,3555495936.0,7400.0,18624.0
11-10 00:50:12,0.251,0.0,99.749,0.0,0.0,0.0,0.0,8192.0,1793343488.0,91267072.0,2949648384.0,3555663872.0,3387.0,3377.0
11-10 00:50:13,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793343488.0,91267072.0,2949648384.0,3555663872.0,2645.0,1653.0
11-10 00:50:14,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793343488.0,91267072.0,2949648384.0,3555663872.0,4276.0,1961.0
11-10 00:50:15,0.499,0.249,98.753,0.499,0.0,0.0,0.0,32768.0,1793200128.0,91267072.0,2949648384.0,3555807232.0,3189.0,1745.0
11-10 00:50:16,0.501,0.251,98.997,0.0,0.0,0.251,0.0,16384.0,1793056768.0,91267072.0,2949648384.0,3555950592.0,3888.0,2873.0
11-10 00:50:17,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1793163264.0,91267072.0,2949652480.0,3555840000.0,6019.0,2596.0
11-10 00:50:18,0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,1793163264.0,91267072.0,2949652480.0,3555840000.0,4663.0,2479.0
11-10 00:50:19,0.754,0.0,99.246,0.0,0.0,0.0,0.0,0.0,1793142784.0,91267072.0,2949656576.0,3555856384.0,3544.0,1887.0
11-10 00:50:20,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1793138688.0,91267072.0,2949660672.0,3555856384.0,4326.0,2287.0
11-10 00:50:21,0.252,0.0,99.496,0.252,0.0,0.0,0.0,32768.0,1793138688.0,91267072.0,2949660672.0,3555856384.0,3113.0,1836.0
11-10 00:50:22,0.501,0.251,99.248,0.0,0.0,0.0,0.0,8192.0,1793003520.0,91267072.0,2949660672.0,3555991552.0,2569.0,1673.0
11-10 00:50:23,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1793003520.0,91267072.0,2949660672.0,3555991552.0,4200.0,1977.0
11-10 00:50:24,0.0,0.501,99.499,0.0,0.0,0.0,0.0,0.0,1793003520.0,91267072.0,2949660672.0,3555991552.0,3113.0,1745.0
11-10 00:50:25,1.008,0.0,98.992,0.0,0.0,0.0,0.0,0.0,1793052672.0,91267072.0,2949660672.0,3555942400.0,2569.0,1637.0
11-10 00:50:26,0.251,0.251,99.499,0.0,0.0,0.0,0.0,8192.0,1793044480.0,91267072.0,2949660672.0,3555950592.0,5245.0,2586.0
11-10 00:50:27,0.250,0.500,92.500,6.750,0.0,0.0,0.0,49152.0,1793122304.0,91267072.0,2949660672.0,3555872768.0,3179.0,1879.0
11-10 00:50:28,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1793122304.0,91267072.0,2949660672.0,3555872768.0,2623.0,1803.0
11-10 00:50:29,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1793122304.0,91267072.0,2949660672.0,3555872768.0,4200.0,2505.0
11-10 00:50:30,0.503,0.754,98.744,0.0,0.0,0.0,0.0,0.0,1793409024.0,91267072.0,2949660672.0,3555586048.0,3113.0,1745.0
11-10 00:50:31,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1793404928.0,91267072.0,2949664768.0,3555586048.0,2623.0,1787.0
11-10 00:50:32,0.501,0.251,99.248,0.0,0.0,0.0,0.0,147456.0,1793404928.0,91267072.0,2949664768.0,3555586048.0,4200.0,1961.0
11-10 00:50:33,0.501,0.0,98.997,0.501,0.0,0.0,0.0,131072.0,1793404928.0,91267072.0,2949664768.0,3555586048.0,3113.0,1761.0
11-10 00:50:34,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793404928.0,91267072.0,2949664768.0,3555586048.0,2623.0,1803.0
11-10 00:50:35,1.003,0.501,98.496,0.0,0.0,0.0,0.0,0.0,1793400832.0,91267072.0,2949668864.0,3555586048.0,5013.0,2575.0
11-10 00:50:36,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793400832.0,91267072.0,2949668864.0,3555586048.0,3245.0,1854.0
11-10 00:50:37,0.251,0.251,99.497,0.0,0.0,0.0,0.0,73728.0,1793400832.0,91267072.0,2949668864.0,3555586048.0,2623.0,1744.0
11-10 00:50:38,0.756,0.252,98.992,0.0,0.0,0.0,0.0,237568.0,1793388544.0,91267072.0,2949681152.0,3555586048.0,28269.0,15417.0
11-10 00:50:39,0.748,0.249,98.504,0.499,0.0,0.0,0.0,81920.0,1793384448.0,91267072.0,2949685248.0,3555586048.0,3719.0,1852.0
11-10 00:50:40,4.774,1.256,93.719,0.251,0.0,0.0,0.0,172032.0,1793912832.0,91267072.0,2949697536.0,3555045376.0,25561.0,619994.0
11-10 00:50:41,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1794072576.0,91267072.0,2949705728.0,3554877440.0,7403.0,13010.0
11-10 00:50:42,0.250,0.250,99.500,0.0,0.0,0.0,0.0,16384.0,1794072576.0,91267072.0,2949705728.0,3554877440.0,2034.0,918.0
11-10 00:50:43,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1793945600.0,91267072.0,2949705728.0,3555004416.0,4828.0,4342.0
11-10 00:50:44,0.503,0.251,98.995,0.251,0.0,0.0,0.0,98304.0,1793957888.0,91267072.0,2949709824.0,3554988032.0,8944.0,4538.0
11-10 00:50:45,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1794088960.0,91267072.0,2949722112.0,3554844672.0,5055.0,3907.0
11-10 00:50:46,0.752,0.251,98.747,0.0,0.0,0.251,0.0,0.0,1794088960.0,91267072.0,2949722112.0,3554844672.0,8449.0,13138.0
11-10 00:50:47,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1794088960.0,91267072.0,2949722112.0,3554844672.0,4513.0,1961.0
11-10 00:50:48,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1794088960.0,91267072.0,2949722112.0,3554844672.0,4289.0,4337.0
11-10 00:50:49,0.251,0.251,99.499,0.0,0.0,0.0,0.0,32768.0,1794088960.0,91267072.0,2949722112.0,3554844672.0,5706.0,13528.0
11-10 00:50:50,0.251,0.251,99.246,0.251,0.0,0.0,0.0,8192.0,1794072576.0,91267072.0,2949722112.0,3554861056.0,6064.0,15457.0
11-10 00:50:51,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793912832.0,91267072.0,2949722112.0,3555020800.0,3387.0,2025.0
11-10 00:50:52,0.251,0.0,99.749,0.0,0.0,0.0,0.0,24576.0,1793912832.0,91267072.0,2949722112.0,3555020800.0,2645.0,2201.0
11-10 00:50:53,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1793785856.0,91267072.0,2949722112.0,3555147776.0,4276.0,1977.0
11-10 00:50:54,0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,1793769472.0,91267072.0,2949722112.0,3555164160.0,3189.0,1745.0
11-10 00:50:55,0.251,0.0,99.246,0.503,0.0,0.0,0.0,49152.0,1793753088.0,91267072.0,2949722112.0,3555180544.0,4087.0,2964.0
11-10 00:50:56,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1793626112.0,91267072.0,2949722112.0,3555307520.0,6085.0,2743.0
11-10 00:50:57,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1793617920.0,91267072.0,2949730304.0,3555307520.0,5552.0,2560.0
11-10 00:50:58,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1793617920.0,91267072.0,2949730304.0,3555307520.0,2817.0,1983.0
11-10 00:50:59,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1793613824.0,91267072.0,2949734400.0,3555307520.0,4200.0,2157.0
11-10 00:51:00,0.251,0.251,99.246,0.251,0.0,0.0,0.0,40960.0,1793597440.0,91267072.0,2949734400.0,3555323904.0,3113.0,1765.0
11-10 00:51:01,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1793597440.0,91267072.0,2949734400.0,3555323904.0,2569.0,1653.0
11-10 00:51:02,0.251,0.251,99.497,0.0,0.0,0.0,0.0,163840.0,1793597440.0,91267072.0,2949734400.0,3555323904.0,4200.0,1961.0
11-10 00:51:03,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793564672.0,91267072.0,2949734400.0,3555356672.0,3113.0,1761.0
11-10 00:51:04,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1793564672.0,91267072.0,2949734400.0,3555356672.0,2569.0,1637.0
11-10 00:51:05,0.501,0.251,99.248,0.0,0.0,0.0,0.0,8192.0,1793564672.0,91267072.0,2949734400.0,3555356672.0,5242.0,2704.0
11-10 00:51:06,0.251,0.251,98.997,0.501,0.0,0.0,0.0,131072.0,1793564672.0,91267072.0,2949734400.0,3555356672.0,3323.0,2001.0
11-10 00:51:07,0.501,0.251,99.248,0.0,0.0,0.0,0.0,155648.0,1793564672.0,91267072.0,2949734400.0,3555356672.0,2569.0,1653.0
11-10 00:51:08,0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,1793564672.0,91267072.0,2949734400.0,3555356672.0,4200.0,1789.0
11-10 00:51:09,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1793560576.0,91267072.0,2949738496.0,3555356672.0,3113.0,1895.0
11-10 00:51:10,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793560576.0,91267072.0,2949738496.0,3555356672.0,2623.0,1637.0
11-10 00:51:11,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793560576.0,91267072.0,2949738496.0,3555356672.0,4200.0,1961.0
11-10 00:51:12,0.251,0.251,99.246,0.251,0.0,0.0,0.0,98304.0,1793560576.0,91267072.0,2949738496.0,3555356672.0,3113.0,1895.0
11-10 00:51:13,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1793560576.0,91267072.0,2949738496.0,3555356672.0,2623.0,1653.0
11-10 00:51:14,0.251,0.0,99.749,0.0,0.0,0.0,0.0,0.0,1793560576.0,91267072.0,2949738496.0,3555356672.0,5012.0,2575.0
11-10 00:51:15,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793560576.0,91267072.0,2949738496.0,3555356672.0,3245.0,2505.0
11-10 00:51:16,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1793560576.0,91267072.0,2949738496.0,3555356672.0,1786.0,1064.0
11-10 00:51:17,0.750,0.500,98.0,0.500,0.0,0.250,0.0,278528.0,1793548288.0,91267072.0,2949750784.0,3555356672.0,27826.0,15293.0
11-10 00:51:18,0.252,0.0,99.748,0.0,0.0,0.0,0.0,16384.0,1793548288.0,91267072.0,2949750784.0,3555356672.0,3785.0,1852.0
11-10 00:51:19,6.566,0.758,92.677,0.0,0.0,0.0,0.0,163840.0,1793720320.0,91267072.0,2949771264.0,3555164160.0,29354.0,631065.0
11-10 00:51:20,0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,1793720320.0,91267072.0,2949771264.0,3555164160.0,3701.0,3290.0
11-10 00:51:21,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793720320.0,91267072.0,2949771264.0,3555164160.0,4370.0,2296.0
11-10 00:51:22,0.500,0.250,98.500,0.750,0.0,0.0,0.0,73728.0,1793720320.0,91267072.0,2949771264.0,3555164160.0,4337.0,3980.0
11-10 00:51:23,0.752,0.251,98.997,0.0,0.0,0.0,0.0,32768.0,1793732608.0,91267072.0,2949775360.0,3555147776.0,7511.0,3519.0
11-10 00:51:24,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1793748992.0,91267072.0,2949775360.0,3555131392.0,5354.0,5180.0
11-10 00:51:25,0.750,0.250,99.0,0.0,0.0,0.0,0.0,0.0,1793683456.0,91267072.0,2949791744.0,3555180544.0,6271.0,7137.0
11-10 00:51:26,0.501,0.251,98.747,0.501,0.0,0.0,0.0,73728.0,1793683456.0,91267072.0,2949791744.0,3555180544.0,4275.0,1961.0
11-10 00:51:27,0.503,0.0,99.497,0.0,0.0,0.0,0.0,0.0,1793732608.0,91267072.0,2949791744.0,3555131392.0,3188.0,1761.0
11-10 00:51:28,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793732608.0,91267072.0,2949791744.0,3555131392.0,2644.0,1637.0
11-10 00:51:29,0.501,0.0,99.499,0.0,0.0,0.0,0.0,0.0,1793683456.0,91267072.0,2949791744.0,3555180544.0,6673.0,7395.0
11-10 00:51:30,0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1793540096.0,91267072.0,2949791744.0,3555323904.0,6937.0,24472.0
11-10 00:51:31,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793425408.0,91267072.0,2949795840.0,3555434496.0,2644.0,1637.0
11-10 00:51:32,0.748,0.499,98.254,0.499,0.0,0.0,0.0,180224.0,1793552384.0,91267072.0,2949795840.0,3555307520.0,4275.0,1961.0
11-10 00:51:33,1.259,0.252,98.489,0.0,0.0,0.0,0.0,0.0,1793409024.0,91267072.0,2949795840.0,3555450880.0,3188.0,1863.0
11-10 00:51:34,0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1793265664.0,91267072.0,2949795840.0,3555594240.0,2710.0,1769.0
11-10 00:51:35,0.503,0.251,97.739,1.256,0.0,0.251,0.0,253952.0,1793265664.0,91267072.0,2949795840.0,3555594240.0,4713.0,2201.0
11-10 00:51:36,0.251,0.251,99.499,0.0,0.0,0.0,0.0,0.0,1793265664.0,91267072.0,2949795840.0,3555594240.0,3188.0,1761.0
11-10 00:51:37,0.499,0.499,99.002,0.0,0.0,0.0,0.0,32768.0,1793265664.0,91267072.0,2949795840.0,3555594240.0,2698.0,1787.0
11-10 00:51:38,0.253,0.0,99.747,0.0,0.0,0.0,0.0,16384.0,1793138688.0,91267072.0,2949795840.0,3555721216.0,6100.0,4010.0
11-10 00:51:39,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793138688.0,91267072.0,2949795840.0,3555721216.0,3473.0,1816.0
11-10 00:51:40,0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,1793122304.0,91267072.0,2949795840.0,3555737600.0,2943.0,2095.0
11-10 00:51:41,1.253,0.501,97.744,0.501,0.0,0.0,0.0,57344.0,1793114112.0,91267072.0,2949804032.0,3555737600.0,10349.0,8776.0
11-10 00:51:42,0.500,0.250,99.250,0.0,0.0,0.0,0.0,106496.0,1793114112.0,91267072.0,2949804032.0,3555737600.0,3444.0,1982.0
11-10 00:51:43,0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,1793110016.0,91267072.0,2949808128.0,3555737600.0,2623.0,1999.0
11-10 00:51:44,0.250,0.250,99.500,0.0,0.0,0.0,0.0,0.0,1793110016.0,91267072.0,2949808128.0,3555737600.0,4200.0,1981.0
11-10 00:51:45,0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,1793110016.0,91267072.0,2949808128.0,3555737600.0,3113.0,1745.0
